actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
176,PT09M23.00S,2022-01-12T00:40:40.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,95.3515111695138,44.85294117647059,1610612764,32,38,2022-01-12T00:40:45Z,1700000,-26.0,-9.0,1,right,M. Harrell Layup (7 PTS) (S. Dinwiddie 3 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,2.72,Made,7.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
178,PT09M08.00S,2022-01-12T00:40:56.6Z,2,REGULAR,2pt,Jump Shot,[],1630581,22.421156373193167,50.98039215686274,1610612760,32,38,2022-01-12T00:41:04Z,1720000,-5.0,158.0,1,left,MISS J. Giddey 15' pullup Shot - blocked,"[1630581, 202722]",1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,15.84,Missed,,,,,,,,,,,,,,,,,Bertans,202722.0
179,PT09M08.00S,2022-01-12T00:40:56.6Z,2,REGULAR,block,,[],202722,,,1610612760,32,38,2022-01-12T00:40:59Z,1730000,,,0,,D. Bertans BLOCK (2 BLK),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M06.00S,2022-01-12T00:40:58.6Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,32,38,2022-01-12T00:41:04Z,1740000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,
181,PT09M06.00S,2022-01-12T00:41:01.1Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,32,38,2022-01-12T00:41:12Z,1750000,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (1 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,,,,,,,204058.0,,,,,,,,,1.0,,,,
182,PT09M06.00S,2022-01-12T00:41:10.9Z,2,REGULAR,substitution,out,[],1626149,,,1610612760,32,38,2022-01-12T00:41:15Z,1760000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M06.00S,2022-01-12T00:41:10.9Z,2,REGULAR,substitution,in,[],1629655,,,1610612760,32,38,2022-01-12T00:41:15Z,1770000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M56.00S,2022-01-12T00:41:30.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,29.517082785808146,20.34313725490196,1610612760,32,38,2022-01-12T00:41:35Z,1780000,148.0,225.0,1,left,MISS T. Jerome 26' pullup 3PT,[1629660],1610612760.0,OKC,pullup,,,Jerome,T. Jerome,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,
185,PT08M52.00S,2022-01-12T00:41:34.7Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,32,38,2022-01-12T00:41:35Z,1790000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,184.0,2.0,1.0,1.0,,,,,
186,PT08M35.00S,2022-01-12T00:41:50.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,87.33574244415243,39.705882352941174,1610612764,34,38,2022-01-12T00:41:56Z,1800000,-51.0,67.0,1,right,S. Dinwiddie 8' running Jump Shot (4 PTS),[203915],1610612764.0,WAS,running,,,Dinwiddie,S. Dinwiddie,,,,,8.41,Made,4.0,,,,,,,,,,,,,,,,,
187,PT08M21.00S,2022-01-12T00:42:05.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,13.222733245729303,55.14705882352941,1610612760,34,40,2022-01-12T00:42:10Z,1810000,-26.0,72.0,1,left,T. Jerome 7' driving floating Jump Shot (4 PTS) (J. Giddey 5 AST),"[1629660, 1630581]",1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,7.63,Made,4.0,J. Giddey,1630581.0,5.0,,,,,,,,,,,,,,
189,PT08M11.00S,2022-01-12T00:42:16.3Z,2,REGULAR,foul,personal,['2freethrow'],202324,,,1610612764,34,40,2022-01-12T00:42:24Z,1830000,,,0,,D. Favors shooting personal FOUL (1 PF) (Dinwiddie 2 FT),"[202324, 203915]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,204058.0,1.0,0.0,Dinwiddie,203915.0,,,,,,,,,
191,PT08M11.00S,2022-01-12T00:42:41.8Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,35,40,2022-01-12T00:42:41Z,1850000,,,0,,S. Dinwiddie Free Throw 1 of 2 (5 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
192,PT08M11.00S,2022-01-12T00:42:42.4Z,2,REGULAR,substitution,out,[],202722,,,1610612764,35,40,2022-01-12T00:42:46Z,1860000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M11.00S,2022-01-12T00:42:42.4Z,2,REGULAR,substitution,in,[],203526,,,1610612764,35,40,2022-01-12T00:42:46Z,1870000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M11.00S,2022-01-12T00:42:50.9Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,35,40,2022-01-12T00:42:58Z,1880000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M11.00S,2022-01-12T00:42:50.9Z,2,REGULAR,substitution,in,[],203484,,,1610612764,35,40,2022-01-12T00:42:58Z,1890000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M11.00S,2022-01-12T00:43:15.1Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,36,40,2022-01-12T00:43:15Z,1900000,,,0,,S. Dinwiddie Free Throw 2 of 2 (6 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
197,PT07M58.00S,2022-01-12T00:43:30.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,9.149145860709593,52.94117647058824,1610612760,36,42,2022-01-12T00:43:35Z,1910000,-15.0,34.0,1,left,D. Bazley cutting DUNK (7 PTS) (T. Jerome 1 AST),"[1629647, 1629660]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,3.66,Made,7.0,T. Jerome,1629660.0,1.0,,,,,,,,,,,,,,
199,PT07M50.00S,2022-01-12T00:43:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,93.51182654402102,43.13725490196079,1610612764,38,42,2022-01-12T00:43:42Z,1930000,-34.0,8.0,1,right,C. Kispert floating Jump Shot (4 PTS) (S. Dinwiddie 4 AST),"[1630557, 203915]",1610612764.0,WAS,floating,,,Kispert,C. Kispert,,,,,3.53,Made,4.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,
201,PT07M37.00S,2022-01-12T00:43:51.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,9.937582128777924,43.38235294117647,1610612760,38,44,2022-01-12T00:43:57Z,1950000,33.0,41.0,1,left,T. Jerome driving floating Jump Shot (6 PTS),[1629660],1610612760.0,OKC,driving floating,,,Jerome,T. Jerome,,,,,5.26,Made,6.0,,,,,,,,,,,,,,,,,
202,PT07M19.00S,2022-01-12T00:44:09.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,95.48291721419186,2.450980392156863,1610612764,41,44,2022-01-12T00:44:14Z,1960000,-238.0,-10.0,1,right,C. Kispert 3PT  (7 PTS) (D. Gafford 1 AST),"[1630557, 1629655]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.79,Made,7.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
204,PT07M02.00S,2022-01-12T00:44:25.8Z,2,REGULAR,3pt,Jump Shot,[],1629660,25.837713534822605,88.23529411764706,1610612760,41,44,2022-01-12T00:44:31Z,1980000,-191.0,190.0,1,left,MISS T. Jerome 26' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,
205,PT07M00.00S,2022-01-12T00:44:27.8Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,41,44,2022-01-12T00:44:31Z,1990000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,204.0,2.0,2.0,0.0,,,,,
206,PT06M52.00S,2022-01-12T00:44:37.1Z,2,REGULAR,3pt,Jump Shot,[],203915,73.14388961892247,87.25490196078431,1610612764,41,44,2022-01-12T00:44:42Z,2000000,186.0,200.0,1,right,MISS S. Dinwiddie 27' step back 3PT,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,
207,PT06M48.00S,2022-01-12T00:44:41.1Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612760,41,44,2022-01-12T00:44:42Z,2010000,,,0,,J. Giddey REBOUND (Off:1 Def:3),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,206.0,4.0,3.0,1.0,,,,,
208,PT06M39.00S,2022-01-12T00:44:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,6.389618922470433,63.23529411764706,1610612760,41,44,2022-01-12T00:44:59Z,2020000,-66.0,8.0,1,left,MISS T. Mann 6' driving reverse Layup,[1630544],1610612760.0,OKC,driving reverse,,,Mann,T. Mann,,,,,6.66,Missed,,,,,,,,,,,,,,,,,,
209,PT06M34.00S,2022-01-12T00:44:54.0Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,41,44,2022-01-12T00:44:59Z,2030000,,,0,,C. Kispert REBOUND (Off:0 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,,,,
210,PT06M33.00S,2022-01-12T00:44:55.3Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612764,41,44,2022-01-12T00:45:02Z,2040000,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1630581]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,1.0,Giddey,1630581.0,,
211,PT06M33.00S,2022-01-12T00:44:55.3Z,2,REGULAR,steal,,[],1630581,,,1610612760,41,44,2022-01-12T00:44:57Z,2050000,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M31.00S,2022-01-12T00:44:58.3Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630581,8.360709592641262,51.71568627450981,1610612760,41,46,2022-01-12T00:45:19Z,2060000,-9.0,26.0,1,left,J. Giddey turnaround Hook (6 PTS),[1630581],1610612760.0,OKC,turnaround,,,Giddey,J. Giddey,,,,,2.75,Made,6.0,,,,,,,,,,,,,,,,,
216,PT06M31.00S,2022-01-12T00:45:05.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,41,46,2022-01-12T00:45:05Z,2070000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M31.00S,2022-01-12T00:45:21.9Z,2,REGULAR,substitution,out,[],203915,,,1610612764,41,46,2022-01-12T00:47:48Z,2080000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M31.00S,2022-01-12T00:45:21.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,41,46,2022-01-12T00:47:48Z,2090000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M16.00S,2022-01-12T00:48:17.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203526,93.24901445466492,60.049019607843135,1610612764,43,46,2022-01-12T00:48:50Z,2100000,50.0,11.0,1,right,R. Neto driving Layup (2 PTS) (D. Gafford 2 AST),"[203526, 1629655]",1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,5.14,Made,2.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,,,,
223,PT05M57.00S,2022-01-12T00:48:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630544,34.247700394218136,51.9607843137255,1610612760,43,46,2022-01-12T00:48:41Z,2120000,-10.0,269.0,1,left,MISS T. Mann 26' pullup 3PT,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
224,PT05M54.00S,2022-01-12T00:48:40.0Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,43,46,2022-01-12T00:48:41Z,2130000,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,223.0,3.0,3.0,0.0,,,,,
225,PT05M46.00S,2022-01-12T00:48:50.3Z,2,REGULAR,foul,personal,['2freethrow'],202324,,,1610612764,43,46,2022-01-12T00:49:20Z,2140000,,,0,,D. Favors shooting personal FOUL (2 PF) (Caldwell-Pope 2 FT),"[202324, 203484]",1610612760.0,OKC,shooting,,,Favors,D. Favors,,,,,,,,,,,202026.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,
227,PT05M46.00S,2022-01-12T00:49:16.3Z,2,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,44,46,2022-01-12T00:49:16Z,2160000,,,0,,K. Caldwell-Pope Free Throw 1 of 2 (4 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
228,PT05M46.00S,2022-01-12T00:49:28.7Z,2,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,45,46,2022-01-12T00:49:28Z,2170000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (5 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
230,PT05M26.00S,2022-01-12T00:49:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202324,11.777266754270697,57.59803921568627,1610612760,45,46,2022-01-12T00:50:02Z,2190000,-38.0,58.0,1,left,MISS D. Favors 6' Layup - blocked,"[202324, 203484]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,6.95,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
231,PT05M26.00S,2022-01-12T00:49:50.3Z,2,REGULAR,block,,[],203484,,,1610612760,45,46,2022-01-12T00:49:55Z,2200000,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M20.00S,2022-01-12T00:49:56.3Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,45,46,2022-01-12T00:50:02Z,2210000,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,230.0,4.0,4.0,0.0,,,,,
233,PT05M17.00S,2022-01-12T00:49:59.1Z,2,REGULAR,3pt,Jump Shot,[],203484,94.82588699080158,1.715686274509804,1610612764,48,46,2022-01-12T00:53:21Z,2220000,-241.0,-4.0,1,right,K. Caldwell-Pope 24' 3PT pullup (8 PTS) (R. Neto 1 AST),"[203484, 203526]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.14,Made,8.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,
235,PT05M17.00S,2022-01-12T00:50:02.5Z,2,REGULAR,foul,personal,['1freethrow'],1629647,,,1610612764,48,46,2022-01-12T00:50:13Z,2240000,,,0,,D. Bazley shooting personal FOUL (2 PF) (Caldwell-Pope 1 FT),"[1629647, 203484]",1610612760.0,OKC,shooting,,,Bazley,D. Bazley,,,,,,,,,,,204058.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,
237,PT05M17.00S,2022-01-12T00:50:14.4Z,2,REGULAR,substitution,out,[],1630581,,,1610612764,48,46,2022-01-12T00:51:25Z,2260000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M17.00S,2022-01-12T00:50:14.4Z,2,REGULAR,substitution,out,[],202324,,,1610612764,48,46,2022-01-12T00:51:25Z,2270000,,,0,,SUB out: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M17.00S,2022-01-12T00:50:14.4Z,2,REGULAR,substitution,out,[],1630544,,,1610612764,48,46,2022-01-12T00:51:25Z,2280000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M17.00S,2022-01-12T00:50:14.4Z,2,REGULAR,substitution,in,[],1628983,,,1610612764,48,46,2022-01-12T00:51:25Z,2290000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M17.00S,2022-01-12T00:50:14.4Z,2,REGULAR,substitution,in,[],1630526,,,1610612764,48,46,2022-01-12T00:51:25Z,2300000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M17.00S,2022-01-12T00:50:14.4Z,2,REGULAR,substitution,in,[],1629652,,,1610612764,48,46,2022-01-12T00:51:25Z,2310000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M17.00S,2022-01-12T00:50:44.6Z,2,REGULAR,freethrow,1 of 1,[],203484,,,1610612764,49,46,2022-01-12T00:50:44Z,2320000,,,0,,K. Caldwell-Pope Free Throw 1 of 1 (9 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
244,PT05M09.00S,2022-01-12T00:50:57.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,9.017739816031538,57.59803921568627,1610612760,49,48,2022-01-12T00:51:02Z,2330000,-38.0,32.0,1,left,S. Gilgeous-Alexander driving Layup (14 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.99,Made,14.0,,,,,,,,,,,,,,,,,
245,PT04M52.00S,2022-01-12T00:51:16.1Z,2,REGULAR,foul,personal,[],1630526,,,1610612764,49,48,2022-01-12T00:51:25Z,2340000,,,0,,J. Robinson-Earl personal FOUL (1 PF),"[1630526, 1629655]",1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,202026.0,1.0,0.0,Gafford,1629655.0,,,,,,,,,
247,PT04M52.00S,2022-01-12T00:51:22.2Z,2,REGULAR,substitution,out,[],1629647,,,1610612764,49,48,2022-01-12T00:51:31Z,2360000,,,0,,SUB out: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M52.00S,2022-01-12T00:51:22.2Z,2,REGULAR,substitution,out,[],1629660,,,1610612764,49,48,2022-01-12T00:51:31Z,2370000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M52.00S,2022-01-12T00:51:22.2Z,2,REGULAR,substitution,in,[],1630598,,,1610612764,49,48,2022-01-12T00:51:31Z,2380000,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M52.00S,2022-01-12T00:51:22.2Z,2,REGULAR,substitution,in,[],203488,,,1610612764,49,48,2022-01-12T00:51:31Z,2390000,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M46.00S,2022-01-12T00:51:46.4Z,2,REGULAR,turnover,lost ball,[],203484,,,1610612764,49,48,2022-01-12T00:51:50Z,2400000,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1629652]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,1.0,Dort,1629652.0,,
252,PT04M46.00S,2022-01-12T00:51:46.4Z,2,REGULAR,steal,,[],1629652,,,1610612760,49,48,2022-01-12T00:52:33Z,2410000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M42.00S,2022-01-12T00:51:50.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628983,6.783837056504599,60.78431372549019,1610612760,49,48,2022-01-12T00:51:55Z,2420000,-54.0,11.0,1,left,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.51,Missed,,,,,,,,,,,,,,,,,,
254,PT04M37.00S,2022-01-12T00:51:54.6Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,49,48,2022-01-12T00:51:54Z,2430000,,,0,,A. Wiggins REBOUND (Off:1 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,253.0,2.0,1.0,1.0,,,,,
255,PT04M37.00S,2022-01-12T00:51:54.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630598,5.590000152587891,50.0,1610612760,49,48,2022-01-12T00:51:54Z,2440000,0.0,0.0,1,left,MISS A. Wiggins tip Layup,[1630598],1610612760.0,OKC,tip,,,Wiggins,A. Wiggins,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
256,PT04M37.00S,2022-01-12T00:51:55.2Z,2,REGULAR,rebound,offensive,[],1630598,,,1610612760,49,48,2022-01-12T00:51:55Z,2450000,,,0,,A. Wiggins REBOUND (Off:2 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,255.0,3.0,1.0,2.0,,,,,
257,PT04M35.00S,2022-01-12T00:51:58.0Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612760,49,48,2022-01-12T00:52:08Z,2460000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[1629655, 1630526]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,202026.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,,,,,
259,PT04M35.00S,2022-01-12T00:52:26.8Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630526,,,1610612760,49,49,2022-01-12T00:53:03Z,2480000,,,0,,J. Robinson-Earl Free Throw 1 of 2 (1 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
260,PT04M35.00S,2022-01-12T00:52:27.6Z,2,REGULAR,substitution,out,[],1629655,,,1610612760,49,49,2022-01-12T00:52:38Z,2490000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
261,PT04M35.00S,2022-01-12T00:52:27.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612760,49,49,2022-01-12T00:52:38Z,2500000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M35.00S,2022-01-12T00:52:27.6Z,2,REGULAR,substitution,in,[],1626149,,,1610612760,49,49,2022-01-12T00:52:38Z,2510000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M35.00S,2022-01-12T00:52:27.6Z,2,REGULAR,substitution,in,[],1629060,,,1610612760,49,49,2022-01-12T00:52:38Z,2520000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M35.00S,2022-01-12T00:52:26.8Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630526,,,1610612760,49,49,2022-01-12T00:53:03Z,2530000,,,0,,MISS J. Robinson-Earl Free Throw 2 of 2,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT04M33.00S,2022-01-12T00:52:28.8Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,49,49,2022-01-12T00:53:03Z,2540000,,,0,,M. Harrell REBOUND (Off:1 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,264.0,2.0,1.0,1.0,,,,,
266,PT04M23.00S,2022-01-12T00:53:11.3Z,2,REGULAR,turnover,out-of-bounds,[],203526,,,1610612764,49,49,2022-01-12T00:53:19Z,2550000,,,0,,R. Neto bad pass out-of-bounds TURNOVER (2 TO),[203526],1610612764.0,WAS,bad pass,,,Neto,R. Neto,,,,,,,,,,,202026.0,,,,,,,,,2.0,,,,
267,PT04M12.00S,2022-01-12T00:53:30.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,34.510512483574246,50.49019607843137,1610612760,49,52,2022-01-12T00:53:35Z,2560000,-2.0,272.0,1,left,L. Dort 27' 3PT pullup (9 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,27.19,Made,9.0,,,,,,,,,,,,,,,,,
