actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
266,PT02M52.00S,2021-11-16T00:54:47.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612764,35,44,2021-11-16T00:54:58Z,2620000,,,0,,J. Hayes shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629637, 1628398]",1610612740.0,NOP,shooting,,,Hayes,J. Hayes,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Kuzma,1628398.0,,,,,
268,PT02M52.00S,2021-11-16T00:55:02.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,35,44,2021-11-16T00:55:02Z,2640000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M52.00S,2021-11-16T00:56:22.8Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,35,44,2021-11-16T00:57:37Z,2650000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M52.00S,2021-11-16T00:56:22.8Z,2,REGULAR,substitution,in,[],203484,,,1610612764,35,44,2021-11-16T00:57:37Z,2660000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M52.00S,2021-11-16T00:58:09.4Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,36,44,2021-11-16T00:58:09Z,2670000,,,0,,K. Kuzma Free Throw 1 of 2 (1 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
272,PT02M52.00S,2021-11-16T00:58:22.7Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,37,44,2021-11-16T00:58:22Z,2680000,,,0,,K. Kuzma Free Throw 2 of 2 (2 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
273,PT02M37.00S,2021-11-16T00:58:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,92.72339027595268,57.35294117647059,1610612740,37,44,2021-11-16T00:59:17Z,2690000,37.0,16.0,1,right,MISS J. Hayes driving Layup,[1629637],1610612740.0,NOP,driving,,,Hayes,J. Hayes,,,,,4.01,Missed,,,,,,,,,,,,,,,,,,,
274,PT02M35.00S,2021-11-16T00:58:42.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,37,44,2021-11-16T00:58:47Z,2700000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,273.0,5.0,5.0,0.0,,,,,,,,,,,
275,PT02M19.00S,2021-11-16T00:58:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,8.754927726675426,56.86274509803921,1610612764,39,44,2021-11-16T00:59:06Z,2710000,-34.0,30.0,1,left,A. Holiday driving Layup (8 PTS),[1628988],1610612764.0,WAS,driving,,,Holiday,A. Holiday,,,,,4.54,Made,8.0,,,,,,,,,,,,,,,,,,
277,PT01M58.00S,2021-11-16T00:59:18.7Z,2,REGULAR,3pt,Jump Shot,[],1630530,74.85216819973719,7.598039215686274,1610612740,39,47,2021-11-16T00:59:23Z,2730000,-212.0,184.0,1,right,T. Murphy III 28' 3PT  (3 PTS) (D. Graham 1 AST),"[1630530, 1628984]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,28.06,Made,3.0,D. Graham,1628984.0,1.0,,,,,,,,,,,,,,,
279,PT01M48.00S,2021-11-16T00:59:30.2Z,2,REGULAR,2pt,Jump Shot,[],203484,8.360709592641262,21.07843137254902,1610612764,39,47,2021-11-16T00:59:34Z,2750000,145.0,26.0,1,left,MISS K. Caldwell-Pope 14' step back Shot,[203484],1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,,
280,PT01M44.00S,2021-11-16T00:59:34.2Z,2,REGULAR,rebound,defensive,[],1630530,,,1610612740,39,47,2021-11-16T00:59:34Z,2760000,,,0,,T. Murphy III REBOUND (Off:0 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,,
281,PT01M36.00S,2021-11-16T00:59:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,93.9060446780552,49.01960784313725,1610612740,39,47,2021-11-16T00:59:47Z,2770000,-5.0,5.0,1,right,MISS B. Ingram running Shot,[1627742],1610612740.0,NOP,running,,,Ingram,B. Ingram,,,,,0.69,Missed,,,,,,,,,,,,,,,,,,,
282,PT01M31.00S,2021-11-16T00:59:46.1Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612740,39,47,2021-11-16T00:59:46Z,2780000,,,0,,J. Hayes REBOUND (Off:2 Def:3),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,281.0,5.0,3.0,2.0,,,,,,,,,,,
283,PT01M31.00S,2021-11-16T00:59:46.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629637,94.40999984741211,50.0,1610612740,39,49,2021-11-16T00:59:46Z,2790000,0.0,0.0,1,right,J. Hayes tip Layup (4 PTS),[1629637],1610612740.0,NOP,tip,,,Hayes,J. Hayes,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
284,PT01M18.00S,2021-11-16T00:59:59.5Z,2,REGULAR,turnover,bad pass,[],1628988,,,1610612764,39,49,2021-11-16T01:00:05Z,2800000,,,0,,A. Holiday bad pass TURNOVER (1 TO),"[1628988, 1628404]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,1.0,,,,,Hart,1628404.0,,,
285,PT01M18.00S,2021-11-16T00:59:59.5Z,2,REGULAR,steal,,[],1628404,,,1610612740,39,49,2021-11-16T01:00:01Z,2810000,,,0,,J. Hart STEAL (1 STL),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT01M14.00S,2021-11-16T01:00:06.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629637,92.85479632063075,49.01960784313725,1610612740,39,51,2021-11-16T01:00:17Z,2820000,-5.0,15.0,1,right,J. Hayes driving Layup (6 PTS) (J. Hart 2 AST),"[1629637, 1628404]",1610612740.0,NOP,driving,,,Hayes,J. Hayes,,,,,1.55,Made,6.0,J. Hart,1628404.0,2.0,,,,,,,,,,,,,,,
287,PT01M14.00S,2021-11-16T01:00:10.9Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203915,,,1610612740,39,51,2021-11-16T01:00:37Z,2830000,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Hayes 1 FT),"[203915, 1629637]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,202901.0,,1.0,0.0,Hayes,1629637.0,,,,,
289,PT01M14.00S,2021-11-16T01:00:39.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629637,,,1610612740,39,52,2021-11-16T01:00:39Z,2850000,,,0,,J. Hayes Free Throw 1 of 1 (7 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
290,PT00M59.40S,2021-11-16T01:01:00.5Z,2,REGULAR,2pt,Jump Shot,[],203915,21.369908015768726,50.0,1610612764,39,52,2021-11-16T01:01:07Z,2860000,0.0,148.0,1,left,MISS S. Dinwiddie 14' fadeaway Shot,[203915],1610612764.0,WAS,fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,14.84,Missed,,,,,,,,,,,,,,,,,,,
291,PT00M56.50S,2021-11-16T01:01:03.4Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612740,39,52,2021-11-16T01:01:07Z,2870000,,,0,,J. Hayes REBOUND (Off:2 Def:4),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,290.0,6.0,4.0,2.0,,,,,,,,,,,
292,PT00M41.30S,2021-11-16T01:01:18.7Z,2,REGULAR,3pt,Jump Shot,[],1628984,64.07687253613666,25.0,1610612740,39,55,2021-11-16T01:01:23Z,2880000,-125.0,285.0,1,right,D. Graham 31' 3PT pullup (9 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,31.14,Made,9.0,,,,,,,,,,,,,,,,,,
293,PT00M33.00S,2021-11-16T01:01:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,9.806176084099869,41.911764705882355,1610612764,39,55,2021-11-16T01:04:25Z,2890000,40.0,40.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,5.66,Missed,,,,,,,,,,,,,,,,,,,
294,PT00M30.40S,2021-11-16T01:01:32.0Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612740,39,55,2021-11-16T01:01:34Z,2900000,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,293.0,3.0,3.0,0.0,,,,,,,,,,,
295,PT00M28.60S,2021-11-16T01:01:35.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612740,39,55,2021-11-16T01:01:49Z,2910000,,,0,,A. Holiday shooting personal FOUL (2 PF) (Hart 2 FT),"[1628988, 1628404]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Hart,1628404.0,,,,,
297,PT00M28.60S,2021-11-16T01:01:51.9Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203915,,,1610612740,39,55,2021-11-16T01:01:59Z,2930000,,,0,,S. Dinwiddie technical FOUL (1 Tech),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,202901.0,,1.0,1.0,,,,,,,
298,PT00M28.60S,2021-11-16T01:02:09.6Z,2,REGULAR,freethrow,1 of 1,[],1627742,,,1610612740,39,56,2021-11-16T01:02:09Z,2940000,,,0,,B. Ingram technical Free Throw 1 of 1 (13 PTS),[1627742],1610612740.0,NOP,technical,,,Ingram,B. Ingram,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
299,PT00M28.60S,2021-11-16T01:02:42.7Z,2,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,39,57,2021-11-16T01:02:42Z,2950000,,,0,,J. Hart Free Throw 1 of 2 (4 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
300,PT00M28.60S,2021-11-16T01:02:44.3Z,2,REGULAR,substitution,out,[],1628984,,,1610612740,39,57,2021-11-16T01:02:52Z,2960000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M28.60S,2021-11-16T01:02:44.3Z,2,REGULAR,substitution,in,[],202066,,,1610612740,39,57,2021-11-16T01:02:52Z,2970000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT00M28.60S,2021-11-16T01:03:01.7Z,2,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,39,58,2021-11-16T01:03:01Z,2980000,,,0,,J. Hart Free Throw 2 of 2 (5 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
304,PT00M16.90S,2021-11-16T01:03:16.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629637,,,1610612764,39,58,2021-11-16T01:03:24Z,2990000,,,0,,J. Hayes personal FOUL (3 PF) (Dinwiddie 2 FT),"[1629637, 203915]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Dinwiddie,203915.0,,,,,
306,PT00M16.90S,2021-11-16T01:03:39.5Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,40,58,2021-11-16T01:03:39Z,3010000,,,0,,S. Dinwiddie Free Throw 1 of 2 (7 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
307,PT00M16.90S,2021-11-16T01:03:40.3Z,2,REGULAR,substitution,out,[],202066,,,1610612764,40,58,2021-11-16T01:03:52Z,3020000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M16.90S,2021-11-16T01:03:40.3Z,2,REGULAR,substitution,in,[],1628984,,,1610612764,40,58,2021-11-16T01:03:52Z,3030000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT00M16.90S,2021-11-16T01:03:39.5Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,41,58,2021-11-16T01:04:43Z,3040000,,,0,,S. Dinwiddie Free Throw 2 of 2 (8 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
313,PT00M00.20S,2021-11-16T01:03:39.9Z,2,REGULAR,3pt,Jump Shot,[],1627742,74.68791064388962,87.74509803921569,1610612740,41,58,2021-11-16T01:14:51Z,3055000,189.0,185.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
314,PT00M00.20S,2021-11-16T01:03:39.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,41,58,2021-11-16T01:09:17Z,3062500,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,,
312,PT00M00.00S,2021-11-16T01:04:33.8Z,2,REGULAR,period,end,[],0,,,1610612740,41,58,2021-11-16T01:04:33Z,3070000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2021-11-16T01:18:34.3Z,3,REGULAR,substitution,out,['startperiod'],1629637,,,1610612740,41,58,2021-11-16T01:19:26Z,3080000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2021-11-16T01:18:34.3Z,3,REGULAR,substitution,out,['startperiod'],1630530,,,1610612740,41,58,2021-11-16T01:19:26Z,3090000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2021-11-16T01:18:34.3Z,3,REGULAR,substitution,in,['startperiod'],1629638,,,1610612740,41,58,2021-11-16T01:19:26Z,3100000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2021-11-16T01:18:34.3Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612740,41,58,2021-11-16T01:19:26Z,3110000,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2021-11-16T01:19:43.8Z,3,REGULAR,period,start,[],0,,,1610612764,41,58,2021-11-16T01:19:43Z,3120000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT11M45.00S,2021-11-16T01:19:57.9Z,3,REGULAR,3pt,Jump Shot,[],1628988,70.64717477003943,86.02941176470588,1610612764,41,58,2021-11-16T01:20:02Z,3130000,180.0,223.0,1,right,MISS A. Holiday 28' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,28.7,Missed,,,,,,,,,,,,,,,,,,,
321,PT11M42.00S,2021-11-16T01:20:00.9Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,41,58,2021-11-16T01:20:02Z,3140000,,,0,,B. Ingram REBOUND (Off:0 Def:4),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,320.0,4.0,4.0,0.0,,,,,,,,,,,
322,PT11M25.00S,2021-11-16T01:20:20.0Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612740,41,58,2021-11-16T01:20:26Z,3150000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Ingram 2 FT),"[1628398, 1627742]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,202901.0,,2.0,0.0,Ingram,1627742.0,,,,,
324,PT11M25.00S,2021-11-16T01:20:46.0Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,41,59,2021-11-16T01:20:46Z,3170000,,,0,,B. Ingram Free Throw 1 of 2 (14 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
325,PT11M25.00S,2021-11-16T01:20:59.6Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,41,60,2021-11-16T01:20:59Z,3180000,,,0,,B. Ingram Free Throw 2 of 2 (15 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
326,PT11M01.00S,2021-11-16T01:21:26.0Z,3,REGULAR,3pt,Jump Shot,[],203915,68.54467805519053,39.46078431372549,1610612764,44,60,2021-11-16T01:21:31Z,3190000,-53.0,243.0,1,right,S. Dinwiddie 24' 3PT pullup (11 PTS) (D. Gafford 2 AST),"[203915, 1629655]",1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,24.88,Made,11.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,,,,,
327,PT10M43.00S,2021-11-16T01:21:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202685,6.258212877792378,49.01960784313725,1610612740,44,62,2021-11-16T01:21:53Z,3200000,5.0,6.0,1,left,J. Valanciunas Layup (13 PTS) (D. Graham 2 AST),"[202685, 1628984]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,0.8,Made,13.0,D. Graham,1628984.0,2.0,,,,,,,,,,,,,,,
329,PT10M43.00S,2021-11-16T01:21:51.6Z,3,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612740,44,62,2021-11-16T01:21:57Z,3220000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Valanciunas 1 FT),"[1628398, 202685]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,2882.0,,3.0,0.0,Valanciunas,202685.0,,,,,
331,PT10M43.00S,2021-11-16T01:22:18.3Z,3,REGULAR,freethrow,1 of 1,[],202685,,,1610612740,44,63,2021-11-16T01:22:18Z,3240000,,,0,,J. Valanciunas Free Throw 1 of 1 (14 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
332,PT10M31.00S,2021-11-16T01:22:32.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,92.59198423127464,45.588235294117645,1610612764,46,63,2021-11-16T01:22:36Z,3250000,-22.0,17.0,1,right,S. Dinwiddie driving Layup (13 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,2.79,Made,13.0,,,,,,,,,,,,,,,,,,
333,PT10M11.00S,2021-11-16T01:22:50.8Z,3,REGULAR,3pt,Jump Shot,[],1629638,18.873193166885677,7.107843137254902,1610612740,46,63,2021-11-16T01:22:55Z,3260000,214.0,125.0,1,left,MISS N. Alexander-Walker 24' 3PT,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,,
334,PT10M09.00S,2021-11-16T01:22:52.8Z,3,REGULAR,rebound,defensive,[],203484,,,1610612764,46,63,2021-11-16T01:22:55Z,3270000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,333.0,2.0,2.0,0.0,,,,,,,,,,,
335,PT09M58.00S,2021-11-16T01:23:04.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,91.67214191852825,60.78431372549019,1610612764,46,63,2021-11-16T01:23:08Z,3280000,54.0,26.0,1,right,MISS S. Dinwiddie driving bank Shot,[203915],1610612764.0,WAS,driving bank,,,Dinwiddie,S. Dinwiddie,,,,,5.98,Missed,,,,,,,,,,,,,,,,,,,
336,PT09M56.00S,2021-11-16T01:23:06.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612740,46,63,2021-11-16T01:23:06Z,3290000,,,0,,J. Valanciunas REBOUND (Off:1 Def:6),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,335.0,7.0,6.0,1.0,,,,,,,,,,,
337,PT09M46.00S,2021-11-16T01:23:16.8Z,3,REGULAR,3pt,Jump Shot,[],1628984,29.38567674113009,76.7156862745098,1610612740,46,63,2021-11-16T01:23:20Z,3300000,-134.0,224.0,1,left,MISS D. Graham 26' pullup 3PT,[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,26.06,Missed,,,,,,,,,,,,,,,,,,,
338,PT09M44.00S,2021-11-16T01:23:18.8Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,46,63,2021-11-16T01:23:20Z,3310000,,,0,,D. Gafford REBOUND (Off:0 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,337.0,3.0,3.0,0.0,,,,,,,,,,,
339,PT09M32.00S,2021-11-16T01:23:30.5Z,3,REGULAR,3pt,Jump Shot,[],203915,78.9257555847569,93.13725490196079,1610612764,49,63,2021-11-16T01:23:34Z,3320000,216.0,146.0,1,right,S. Dinwiddie 26' 3PT pullup (16 PTS),[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,26.02,Made,16.0,,,,,,,,,,,,,,,,,,
340,PT09M31.00S,2021-11-16T01:23:36.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,49,63,2021-11-16T01:23:36Z,3330000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT09M14.00S,2021-11-16T01:26:50.2Z,3,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612740,49,63,2021-11-16T01:26:56Z,3340000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Hart 2 FT),"[1629655, 1628404]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,,,,2882.0,,2.0,0.0,Hart,1628404.0,,,,,
344,PT09M14.00S,2021-11-16T01:27:19.3Z,3,REGULAR,freethrow,1 of 2,[],1628404,,,1610612740,49,64,2021-11-16T01:27:19Z,3360000,,,0,,J. Hart Free Throw 1 of 2 (6 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
345,PT09M14.00S,2021-11-16T01:27:34.3Z,3,REGULAR,freethrow,2 of 2,[],1628404,,,1610612740,49,65,2021-11-16T01:27:34Z,3370000,,,0,,J. Hart Free Throw 2 of 2 (7 PTS),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
346,PT08M54.00S,2021-11-16T01:27:55.9Z,3,REGULAR,2pt,Jump Shot,[],1628988,92.85479632063075,73.2843137254902,1610612764,51,65,2021-11-16T01:28:00Z,3380000,116.0,15.0,1,right,A. Holiday 11' driving floating Jump Shot (10 PTS) (S. Dinwiddie 2 AST),"[1628988, 203915]",1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,11.73,Made,10.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,,
348,PT08M33.00S,2021-11-16T01:28:18.7Z,3,REGULAR,foul,personal,['2freethrow'],1628988,,,1610612740,51,65,2021-11-16T01:28:37Z,3400000,,,0,,A. Holiday shooting personal FOUL (3 PF) (Valanciunas 2 FT),"[1628988, 202685]",1610612764.0,WAS,shooting,,,Holiday,A. Holiday,,,,,,,,,,,,,,,202026.0,,3.0,0.0,Valanciunas,202685.0,,,,,
350,PT08M33.00S,2021-11-16T01:28:45.1Z,3,REGULAR,freethrow,1 of 2,[],202685,,,1610612740,51,66,2021-11-16T01:29:04Z,3420000,,,0,,J. Valanciunas Free Throw 1 of 2 (15 PTS),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Made,15.0,,,,,,,,,,,,,,,,,,
351,PT08M33.00S,2021-11-16T01:28:45.1Z,3,REGULAR,freethrow,2 of 2,[],202685,,,1610612740,51,66,2021-11-16T01:29:04Z,3430000,,,0,,MISS J. Valanciunas Free Throw 2 of 2,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,Missed,,,,,,,,,,,,,,,,,,,
352,PT08M31.00S,2021-11-16T01:28:47.1Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,66,2021-11-16T01:29:04Z,3440000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,351.0,6.0,6.0,0.0,,,,,,,,,,,
353,PT08M19.00S,2021-11-16T01:29:14.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,82.34231274638634,58.82352941176471,1610612764,53,66,2021-11-16T01:29:21Z,3450000,44.0,113.0,1,right,A. Holiday 12' driving floating Jump Shot (12 PTS),[1628988],1610612764.0,WAS,driving floating,,,Holiday,A. Holiday,,,,,12.18,Made,12.0,,,,,,,,,,,,,,,,,,
354,PT08M04.00S,2021-11-16T01:29:30.3Z,3,REGULAR,turnover,bad pass,[],1629638,,,1610612740,53,66,2021-11-16T01:29:34Z,3460000,,,0,,N. Alexander-Walker bad pass TURNOVER (3 TO),"[1629638, 1628988]",1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,3.0,,,,,Holiday,1628988.0,,,
355,PT08M04.00S,2021-11-16T01:29:30.3Z,3,REGULAR,steal,,[],1628988,,,1610612764,53,66,2021-11-16T01:29:32Z,3470000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
