actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
186,PT09M43.00S,2022-03-05T00:41:42.3Z,2,REGULAR,2pt,Jump Shot,[],202397,86.81011826544021,80.88235294117648,1610612764,32,41,2022-03-05T00:41:47Z,1830000,154.0,71.0,1,right,I. Smith 17' pullup Jump Shot (2 PTS) (R. Hachimura 1 AST),"[202397, 1629060]",1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,,,Made,,2.0,,,,17.02,R. Hachimura,1629060.0,1.0,,,,,,
188,PT09M25.00S,2022-03-05T00:42:00.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,19.66162943495401,52.450980392156865,1610612737,32,43,2022-03-05T00:42:07Z,1850000,-12.0,132.0,1,left,B. Bogdanovic 13' fadeaway Jump Shot (7 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,,7.0,,,,13.29,,,,,,,,,
189,PT09M09.00S,2022-03-05T00:42:16.2Z,2,REGULAR,2pt,Jump Shot,[],1629060,79.45137976346912,32.35294117647059,1610612764,34,43,2022-03-05T00:42:21Z,1860000,-88.0,141.0,1,right,R. Hachimura 16' pullup Jump Shot (9 PTS) (D. Avdija 3 AST),"[1629060, 1630166]",1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,9.0,,,,16.61,D. Avdija,1630166.0,3.0,,,,,,
191,PT08M48.00S,2022-03-05T00:42:36.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201568,8.492115637319317,52.69607843137255,1610612737,34,43,2022-03-05T00:42:46Z,1880000,-13.0,27.0,1,left,MISS D. Gallinari Layup - blocked,"[201568, 1630166]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Missed,,,,,,3.05,,,,,,,Avdija,1630166.0,
192,PT08M48.00S,2022-03-05T00:42:36.8Z,2,REGULAR,block,,[],1630166,,,1610612737,34,43,2022-03-05T00:42:40Z,1890000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M44.00S,2022-03-05T00:42:40.8Z,2,REGULAR,rebound,offensive,[],101150,,,1610612737,34,43,2022-03-05T00:42:46Z,1900000,,,0,,L. Williams REBOUND (Off:1 Def:1),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,191.0,,,,,,,,,2.0,1.0,1.0,,,
194,PT08M43.00S,2022-03-05T00:42:42.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",101150,7.30946123521682,50.0,1610612737,34,45,2022-03-05T00:53:04Z,1910000,0.0,16.0,1,left,L. Williams driving floating Jump Shot (2 PTS),[101150],1610612737.0,ATL,driving floating,,,Williams,L. Williams,,,,,,,,,,Made,,2.0,,,,1.62,,,,,,,,,
195,PT08M42.00S,2022-03-05T00:42:49.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,34,45,2022-03-05T00:42:49Z,1920000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M42.00S,2022-03-05T00:44:53.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,34,45,2022-03-05T00:45:10Z,1930000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M42.00S,2022-03-05T00:44:53.3Z,2,REGULAR,substitution,out,[],203107,,,1610612764,34,45,2022-03-05T00:45:10Z,1940000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M42.00S,2022-03-05T00:44:53.3Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,34,45,2022-03-05T00:45:10Z,1950000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M42.00S,2022-03-05T00:44:53.3Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,34,45,2022-03-05T00:45:10Z,1960000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M20.00S,2022-03-05T00:46:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,67.49342969776609,31.61764705882353,1610612764,34,45,2022-03-05T00:46:08Z,1970000,-92.0,253.0,1,right,MISS C. Kispert 26' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,26.93,,,,,,,,,
201,PT08M18.00S,2022-03-05T00:46:03.7Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,34,45,2022-03-05T00:46:08Z,1980000,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,200.0,,,,,,,,,2.0,2.0,0.0,,,
202,PT08M01.00S,2022-03-05T00:46:21.9Z,2,REGULAR,2pt,Jump Shot,[],1628381,6.652431011826544,76.22549019607843,1610612737,34,47,2022-03-05T00:46:28Z,1990000,-131.0,10.0,1,left,J. Collins 13' Jump Shot (6 PTS) (D. Gallinari 1 AST),"[1628381, 201568]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Made,,6.0,,,,13.15,D. Gallinari,201568.0,1.0,,,,,,
204,PT07M41.00S,2022-03-05T00:46:41.2Z,2,REGULAR,2pt,Jump Shot,[],202397,79.97700394218134,26.96078431372549,1610612764,36,47,2022-03-05T00:46:46Z,2010000,-115.0,136.0,1,right,I. Smith 17' pullup Jump Shot (4 PTS) (T. Bryant 2 AST),"[202397, 1628418]",1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,,,Made,,4.0,,,,17.8,T. Bryant,1628418.0,2.0,,,,,,
206,PT07M31.00S,2022-03-05T00:46:53.8Z,2,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612737,36,47,2022-03-05T00:47:11Z,2030000,,,0,,T. Bryant shooting personal FOUL (2 PF) (Williams 2 FT),"[1628418, 101150]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,1201.0,2.0,0.0,Williams,101150.0,,,,,,,,,,,,,,,,
208,PT07M31.00S,2022-03-05T00:47:25.0Z,2,REGULAR,freethrow,1 of 2,[],101150,,,1610612737,36,47,2022-03-05T00:47:25Z,2050000,,,0,,MISS L. Williams Free Throw 1 of 2,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,Missed,,,,,,,,,,,,,,,
209,PT07M31.00S,2022-03-05T00:47:25.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,36,47,2022-03-05T00:47:25Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,208.0,,,,,,,,,,,,,,
210,PT07M31.00S,2022-03-05T00:47:27.0Z,2,REGULAR,substitution,out,[],202397,,,1610612737,36,47,2022-03-05T00:47:46Z,2070000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M31.00S,2022-03-05T00:47:27.0Z,2,REGULAR,substitution,out,[],1628418,,,1610612737,36,47,2022-03-05T00:47:46Z,2080000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M31.00S,2022-03-05T00:47:27.0Z,2,REGULAR,substitution,out,[],201568,,,1610612737,36,47,2022-03-05T00:47:46Z,2090000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M31.00S,2022-03-05T00:47:27.0Z,2,REGULAR,substitution,in,[],203484,,,1610612737,36,47,2022-03-05T00:47:46Z,2100000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M31.00S,2022-03-05T00:47:27.0Z,2,REGULAR,substitution,in,[],203526,,,1610612737,36,47,2022-03-05T00:47:46Z,2110000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M31.00S,2022-03-05T00:47:27.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,36,47,2022-03-05T00:47:46Z,2120000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M31.00S,2022-03-05T00:47:47.6Z,2,REGULAR,freethrow,2 of 2,[],101150,,,1610612737,36,48,2022-03-05T00:47:47Z,2130000,,,0,,L. Williams Free Throw 2 of 2 (3 PTS),[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,Made,,3.0,,,,,,,,,,,,,
217,PT07M10.00S,2022-03-05T00:48:06.9Z,2,REGULAR,2pt,Jump Shot,[],203484,92.59198423127464,79.65686274509804,1610612764,38,48,2022-03-05T00:48:18Z,2140000,148.0,17.0,1,right,K. Caldwell-Pope 14' fadeaway Jump Shot (8 PTS),[203484],1610612764.0,WAS,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,8.0,,,,14.93,,,,,,,,,
219,PT07M10.00S,2022-03-05T00:48:13.5Z,2,REGULAR,foul,personal,['1freethrow'],1626153,,,1610612764,38,48,2022-03-05T00:48:21Z,2160000,,,0,,D. Wright shooting personal FOUL (1 PF) (Caldwell-Pope 1 FT),"[1626153, 203484]",1610612737.0,ATL,shooting,,,Wright,D. Wright,,,,,1201.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
221,PT07M10.00S,2022-03-05T00:48:23.1Z,2,REGULAR,substitution,out,[],1626153,,,1610612764,38,48,2022-03-05T00:49:14Z,2180000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M10.00S,2022-03-05T00:48:23.1Z,2,REGULAR,substitution,in,[],1628989,,,1610612764,38,48,2022-03-05T00:49:14Z,2190000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M10.00S,2022-03-05T00:48:41.9Z,2,REGULAR,freethrow,1 of 1,[],203484,,,1610612764,39,48,2022-03-05T00:48:41Z,2200000,,,0,,K. Caldwell-Pope Free Throw 1 of 1 (9 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
224,PT06M58.00S,2022-03-05T00:48:56.7Z,2,REGULAR,foul,personal,[],1630557,,,1610612737,39,48,2022-03-05T00:56:16Z,2210000,,,0,,C. Kispert personal FOUL (2 PF),"[1630557, 1628381]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,1201.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,,
226,PT06M49.00S,2022-03-05T00:49:25.9Z,2,REGULAR,3pt,Jump Shot,[],203992,32.670827858081466,20.588235294117645,1610612737,39,48,2022-03-05T00:49:31Z,2230000,147.0,255.0,1,left,MISS B. Bogdanovic 29' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,29.4,,,,,,,,,
227,PT06M46.00S,2022-03-05T00:49:28.9Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,39,48,2022-03-05T00:49:31Z,2240000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,226.0,,,,,,,,,2.0,1.0,1.0,,,
228,PT06M29.00S,2022-03-05T00:49:46.8Z,2,REGULAR,3pt,Jump Shot,[],1628398,75.1149802890933,12.990196078431374,1610612764,39,48,2022-03-05T00:49:53Z,2250000,-185.0,181.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,25.91,,,,,,,,,
229,PT06M25.00S,2022-03-05T00:49:50.8Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,39,48,2022-03-05T00:49:53Z,2260000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,228.0,,,,,,,,,2.0,2.0,0.0,,,
230,PT06M20.00S,2022-03-05T00:49:55.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629631,5.863994743758213,52.450980392156865,1610612737,39,50,2022-03-05T00:56:15Z,2270000,-12.0,3.0,1,left,D. Hunter running Layup (13 PTS) (L. Williams 2 AST),"[1629631, 101150]",1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,,,,,,Made,,13.0,,,,1.26,L. Williams,101150.0,2.0,,,,,,
232,PT06M09.00S,2022-03-05T00:50:08.8Z,2,REGULAR,foul,personal,['2freethrow'],101150,,,1610612764,39,50,2022-03-05T00:50:23Z,2290000,,,0,,L. Williams shooting personal FOUL (1 PF) (Hachimura 2 FT),"[101150, 1629060]",1610612737.0,ATL,shooting,,,Williams,L. Williams,,,,,1201.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,,,,,,,,,
234,PT06M09.00S,2022-03-05T00:50:34.7Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612764,40,50,2022-03-05T00:50:34Z,2310000,,,0,,R. Hachimura Free Throw 1 of 2 (10 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
235,PT06M09.00S,2022-03-05T00:50:35.9Z,2,REGULAR,substitution,out,[],101150,,,1610612764,40,50,2022-03-05T00:50:55Z,2320000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M09.00S,2022-03-05T00:50:35.9Z,2,REGULAR,substitution,out,[],1628381,,,1610612764,40,50,2022-03-05T00:50:55Z,2330000,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M09.00S,2022-03-05T00:50:35.9Z,2,REGULAR,substitution,in,[],203991,,,1610612764,40,50,2022-03-05T00:50:55Z,2340000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M09.00S,2022-03-05T00:50:35.9Z,2,REGULAR,substitution,in,[],1629027,,,1610612764,40,50,2022-03-05T00:50:55Z,2350000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M09.00S,2022-03-05T00:51:00.3Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612764,41,50,2022-03-05T00:51:00Z,2360000,,,0,,R. Hachimura Free Throw 2 of 2 (11 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
240,PT05M55.00S,2022-03-05T00:51:11.2Z,2,REGULAR,2pt,Jump Shot,[],1629631,11.514454664914586,83.82352941176471,1610612737,41,52,2022-03-05T00:51:17Z,2370000,-169.0,56.0,1,left,D. Hunter 17' pullup Jump Shot (15 PTS) (T. Young 4 AST),"[1629631, 1629027]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,,,,,,Made,,15.0,,,,17.8,T. Young,1629027.0,4.0,,,,,,
242,PT05M34.00S,2022-03-05T00:51:31.9Z,2,REGULAR,3pt,Jump Shot,[],203484,94.43166885676742,2.941176470588235,1610612764,44,52,2022-03-05T00:51:38Z,2390000,-235.0,0.0,1,right,K. Caldwell-Pope 3PT step back (12 PTS) (R. Neto 4 AST),"[203484, 203526]",1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,12.0,,,,23.53,R. Neto,203526.0,4.0,,,,,,
244,PT05M22.00S,2022-03-05T00:51:46.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612737,44,52,2022-03-05T00:52:00Z,2410000,,,0,,K. Kuzma personal FOUL (1 PF) (Hunter 2 FT),"[1628398, 1629631]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1201.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,,,,,,,
246,PT05M22.00S,2022-03-05T00:52:13.4Z,2,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,44,53,2022-03-05T00:52:13Z,2430000,,,0,,D. Hunter Free Throw 1 of 2 (16 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,16.0,,,,,,,,,,,,,
247,PT05M22.00S,2022-03-05T00:52:14.2Z,2,REGULAR,substitution,out,[],1629060,,,1610612737,44,53,2022-03-05T00:52:20Z,2440000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M22.00S,2022-03-05T00:52:14.2Z,2,REGULAR,substitution,in,[],1629655,,,1610612737,44,53,2022-03-05T00:52:20Z,2450000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M22.00S,2022-03-05T00:52:30.7Z,2,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,44,54,2022-03-05T00:52:30Z,2460000,,,0,,D. Hunter Free Throw 2 of 2 (17 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
250,PT05M02.00S,2022-03-05T00:52:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,83.65637319316689,54.65686274509803,1610612764,46,54,2022-03-05T00:53:00Z,2470000,23.0,101.0,1,right,C. Kispert 10' driving floating Jump Shot (2 PTS) (K. Caldwell-Pope 2 AST),"[1630557, 203484]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,,,,,,Made,,2.0,,,,10.38,K. Caldwell-Pope,203484.0,2.0,,,,,,
252,PT04M50.00S,2022-03-05T00:53:06.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,9.806176084099869,43.872549019607845,1610612737,46,54,2022-03-05T00:53:23Z,2490000,31.0,40.0,1,left,MISS T. Young floating Shot,[1629027],1610612737.0,ATL,floating,,,Young,T. Young,,,,,,,,,,Missed,,,,,,5.01,,,,,,,,,
253,PT04M50.00S,2022-03-05T00:53:06.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,46,54,2022-03-05T01:07:46Z,2500000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,252.0,,,,,,,,,,,,,,
254,PT04M50.00S,2022-03-05T00:53:13.3Z,2,REGULAR,foul,personal,[],203991,,,1610612764,46,54,2022-03-05T01:07:46Z,2510000,,,0,,C. Capela loose ball personal FOUL (1 PF),"[203991, 203484]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,1148.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
257,PT04M32.00S,2022-03-05T00:53:38.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.77463863337714,43.38235294117647,1610612764,46,54,2022-03-05T01:08:07Z,2540000,-33.0,6.0,1,right,MISS D. Gafford DUNK - blocked,"[1629655, 203991]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Missed,,,,,,3.36,,,,,,,Capela,203991.0,
258,PT04M32.00S,2022-03-05T00:53:38.9Z,2,REGULAR,block,,[],203991,,,1610612764,46,54,2022-03-05T00:53:42Z,2550000,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M28.00S,2022-03-05T00:53:42.9Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,46,54,2022-03-05T00:53:44Z,2560000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,257.0,,,,,,,,,3.0,3.0,0.0,,,
260,PT04M22.00S,2022-03-05T00:53:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,7.835085413929041,58.57843137254902,1610612737,46,54,2022-03-05T00:53:55Z,2570000,-43.0,21.0,1,left,MISS B. Bogdanovic Layup,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,4.78,,,,,,,,,
261,PT04M19.00S,2022-03-05T00:53:51.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,46,54,2022-03-05T00:53:55Z,2580000,,,0,,C. Capela REBOUND (Off:2 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,260.0,,,,,,,,,3.0,1.0,2.0,,,
262,PT04M18.00S,2022-03-05T00:53:52.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,8.360709592641262,51.225490196078425,1610612737,46,54,2022-03-05T01:01:15Z,2590000,-6.0,26.0,1,left,MISS C. Capela putback Layup,[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,2.68,,,,,,,,,
263,PT04M16.00S,2022-03-05T00:53:54.7Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,46,54,2022-03-05T00:53:54Z,2600000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,262.0,,,,,,,,,2.0,2.0,0.0,,,
264,PT04M12.00S,2022-03-05T00:53:59.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,91.80354796320631,45.83333333333333,1610612764,46,54,2022-03-05T00:54:58Z,2610000,-21.0,25.0,1,right,MISS C. Kispert Layup - blocked,"[1630557, 203991]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,3.21,,,,,,,Capela,203991.0,
265,PT04M12.00S,2022-03-05T00:53:59.1Z,2,REGULAR,block,,[],203991,,,1610612764,46,54,2022-03-05T00:54:04Z,2620000,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M12.00S,2022-03-05T00:53:59.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,46,54,2022-03-05T00:54:06Z,2630000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,264.0,,,,,,,,,,,,,,
267,PT04M12.00S,2022-03-05T00:54:07.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,46,54,2022-03-05T00:54:07Z,2640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M57.00S,2022-03-05T00:54:29.5Z,2,REGULAR,3pt,Jump Shot,[],1629027,6.915243101182654,3.1862745098039214,1610612737,46,57,2022-03-05T00:54:37Z,2650000,234.0,13.0,1,left,T. Young 3PT step back (7 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Made,,7.0,,,,23.44,,,,,,,,,
269,PT03M42.00S,2022-03-05T00:54:43.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,91.93495400788436,62.745098039215684,1610612764,46,57,2022-03-05T00:54:52Z,2660000,64.0,23.0,1,right,MISS K. Kuzma 6' Layup - blocked,"[1628398, 203991]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,6.78,,,,,,,Capela,203991.0,
270,PT03M42.00S,2022-03-05T00:54:43.7Z,2,REGULAR,block,,[],203991,,,1610612764,46,57,2022-03-05T00:54:46Z,2670000,,,0,,C. Capela BLOCK (3 BLK),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M42.00S,2022-03-05T00:54:43.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,46,57,2022-03-05T00:54:52Z,2680000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,,,
272,PT03M42.00S,2022-03-05T00:54:52.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,46,57,2022-03-05T00:54:53Z,2690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT03M38.00S,2022-03-05T00:55:09.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628398,92.59198423127464,32.1078431372549,1610612764,48,57,2022-03-05T00:55:15Z,2700000,-89.0,17.0,1,right,K. Kuzma 9' driving floating Jump Shot (8 PTS) (R. Neto 5 AST),"[1628398, 203526]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,8.0,,,,9.11,R. Neto,203526.0,5.0,,,,,,
275,PT03M32.00S,2022-03-05T00:55:19.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,48,57,2022-03-05T00:55:19Z,2720000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M32.00S,2022-03-05T00:57:11.6Z,2,REGULAR,substitution,out,[],203992,,,1610612737,48,57,2022-03-05T00:58:00Z,2730000,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT03M32.00S,2022-03-05T00:57:11.6Z,2,REGULAR,substitution,in,[],201568,,,1610612737,48,57,2022-03-05T00:58:00Z,2740000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
278,PT03M24.00S,2022-03-05T00:58:22.3Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.933639947437584,82.59803921568627,1610612737,48,57,2022-03-05T00:58:29Z,2750000,-163.0,257.0,1,left,MISS T. Young 30' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,30.44,,,,,,,,,
