actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId
93,PT03M30.00S,2021-11-21T00:25:58.2Z,1,REGULAR,substitution,out,[],200782,,,1610612764,18,17,2021-11-21T00:26:16Z,910000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M30.00S,2021-11-21T00:25:58.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612764,18,17,2021-11-21T00:26:16Z,920000,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M30.00S,2021-11-21T00:25:58.2Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,18,17,2021-11-21T00:26:16Z,930000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M30.00S,2021-11-21T00:25:58.2Z,1,REGULAR,substitution,in,[],1629622,,,1610612764,18,17,2021-11-21T00:26:16Z,940000,,,0,,SUB in: M. Strus,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M30.00S,2021-11-21T00:25:58.2Z,1,REGULAR,substitution,in,[],1628997,,,1610612764,18,17,2021-11-21T00:26:16Z,950000,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2021-11-21T00:25:58.2Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,18,17,2021-11-21T00:28:19Z,955000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M30.00S,2021-11-21T00:25:57.4Z,1,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,18,17,2021-11-21T00:26:22Z,960000,,,0,,MISS R. Neto Free Throw 2 of 2,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
99,PT03M27.00S,2021-11-21T00:26:00.4Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,18,17,2021-11-21T00:26:22Z,970000,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,
100,PT03M26.00S,2021-11-21T00:26:25.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,18,17,2021-11-21T00:26:25Z,980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M16.00S,2021-11-21T00:26:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629622,92.90407358738501,95.3201593137255,1610612748,18,17,2021-11-21T00:29:41Z,990000,227.0,14.0,1,right,MISS M. Strus 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,22.7,Missed,,,,,,,,,,,,,,,,,,,
102,PT03M14.00S,2021-11-21T00:26:49.8Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,18,17,2021-11-21T00:29:41Z,1000000,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,101.0,1.0,0.0,1.0,,,,,,,,,,,
103,PT03M13.00S,2021-11-21T00:26:51.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628997,89.93101182654402,45.58823529411765,1610612748,18,17,2021-11-21T00:28:00Z,1010000,-22.0,42.0,1,right,MISS C. Martin putback DUNK,[1628997],1610612748.0,MIA,putback,,,Martin,C. Martin,,,,,4.75,Missed,,,,,,,,,,,,,,,,,,,
104,PT03M13.00S,2021-11-21T00:26:51.3Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,18,17,2021-11-21T00:26:56Z,1020000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,,,,
105,PT03M04.00S,2021-11-21T00:27:00.5Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,18,17,2021-11-21T00:27:09Z,1030000,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 202710]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,,
106,PT03M04.00S,2021-11-21T00:27:00.5Z,1,REGULAR,steal,,[],202710,,,1610612748,18,17,2021-11-21T00:27:04Z,1040000,,,0,,J. Butler STEAL (2 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M58.00S,2021-11-21T00:27:06.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,91.50788436268068,50.245098039215684,1610612748,18,19,2021-11-21T00:27:13Z,1050000,1.0,27.0,1,right,C. Martin alley-oop Layup (2 PTS) (J. Butler 2 AST),"[1628997, 202710]",1610612748.0,MIA,alley-oop,,,Martin,C. Martin,,,,,2.73,Made,2.0,J. Butler,202710.0,2.0,,,,,,,,,,,,,,,
111,PT02M42.00S,2021-11-21T00:27:23.8Z,1,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,18,19,2021-11-21T00:27:33Z,1090000,,,0,,C. Kispert bad pass out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,bad pass,,,Kispert,C. Kispert,,,,,,,,,,,,,,,1.0,,,1162.0,,,,,,,
113,PT02M42.00S,2021-11-21T00:27:35.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,18,19,2021-11-21T00:27:35Z,1110000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M42.00S,2021-11-21T00:29:42.9Z,1,REGULAR,substitution,out,[],203078,,,1610612748,18,19,2021-11-21T00:30:13Z,1120000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M42.00S,2021-11-21T00:29:42.9Z,1,REGULAR,substitution,in,[],1628988,,,1610612748,18,19,2021-11-21T00:30:13Z,1130000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M35.00S,2021-11-21T00:30:32.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203473,90.06241787122208,23.529411764705884,1610612748,18,19,2021-11-21T00:30:41Z,1140000,-132.0,41.0,1,right,MISS D. Dedmon 13' Jump Shot,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,13.86,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M33.00S,2021-11-21T00:30:34.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,18,19,2021-11-21T00:30:41Z,1150000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,
119,PT02M33.00S,2021-11-21T00:30:41.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,18,19,2021-11-21T00:30:41Z,1160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M14.00S,2021-11-21T00:31:01.9Z,1,REGULAR,2pt,Jump Shot,[],1626149,7.539421813403408,24.75490196078431,1610612764,18,19,2021-11-21T00:31:10Z,1170000,126.0,18.0,1,left,MISS M. Harrell 12' turnaround fadeaway Shot,[1626149],1610612764.0,WAS,turnaround fadeaway,,,Harrell,M. Harrell,,,,,12.75,Missed,,,,,,,,,,,,,,,,,,,
121,PT02M09.00S,2021-11-21T00:31:06.9Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,18,19,2021-11-21T00:31:10Z,1180000,,,0,,T. Herro REBOUND (Off:0 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,,,,
122,PT01M56.00S,2021-11-21T00:31:24.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203473,93.08475689881735,48.774509803921575,1610612748,18,21,2021-11-21T00:31:29Z,1190000,-6.0,13.0,1,right,D. Dedmon cutting DUNK (2 PTS) (J. Butler 3 AST),"[203473, 202710]",1610612748.0,MIA,cutting,,,Dedmon,D. Dedmon,,,,,1.39,Made,2.0,J. Butler,202710.0,3.0,,,,,,,,,,,,,,,
124,PT01M44.00S,2021-11-21T00:31:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,11.875821287779246,46.81372549019608,1610612764,18,21,2021-11-21T00:37:28Z,1210000,16.0,59.0,1,left,MISS R. Neto 6' driving Layup,[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,6.12,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M41.00S,2021-11-21T00:31:41.2Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,18,21,2021-11-21T00:36:19Z,1220000,,,0,,J. Butler REBOUND (Off:0 Def:3),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,124.0,3.0,3.0,0.0,,,,,,,,,,,
126,PT01M37.00S,2021-11-21T00:31:45.1Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,18,21,2021-11-21T00:31:51Z,1230000,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1630166]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,1.0,Avdija,1630166.0,,,,,,,,
127,PT01M37.00S,2021-11-21T00:31:45.1Z,1,REGULAR,steal,,[],1630166,,,1610612764,18,21,2021-11-21T00:31:47Z,1240000,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M32.00S,2021-11-21T00:31:50.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203526,7.276609724047319,42.40196078431373,1610612764,18,21,2021-11-21T00:38:14Z,1250000,38.0,16.0,1,left,MISS R. Neto running Layup,[203526],1610612764.0,WAS,running,,,Neto,R. Neto,,,,,4.12,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M29.00S,2021-11-21T00:31:53.0Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,18,21,2021-11-21T00:31:55Z,1260000,,,0,,D. Avdija REBOUND (Off:1 Def:0),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,,,,
130,PT01M28.00S,2021-11-21T00:31:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'fastbreak']",1630166,7.013797634691201,46.81372549019608,1610612764,20,21,2021-11-21T00:39:09Z,1270000,16.0,13.0,1,left,D. Avdija tip Layup (2 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,2.08,Made,2.0,,,,,,,,,,,,,,,,,,
131,PT01M14.00S,2021-11-21T00:32:08.2Z,1,REGULAR,2pt,Jump Shot,[],202710,93.2161629434954,72.30392156862744,1610612748,20,23,2021-11-21T00:32:15Z,1280000,112.0,11.0,1,right,J. Butler 11' turnaround Jump Shot (8 PTS),[202710],1610612748.0,MIA,turnaround,,,Butler,J. Butler,,,,,11.21,Made,8.0,,,,,,,,,,,,,,,,,,
132,PT01M04.00S,2021-11-21T00:32:18.9Z,1,REGULAR,foul,personal,[],1629639,,,1610612764,20,23,2021-11-21T00:33:11Z,1290000,,,0,,T. Herro personal FOUL (1 PF),"[1629639, 1630557]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Kispert,1630557.0,,,
134,PT01M04.00S,2021-11-21T00:32:40.9Z,1,REGULAR,instantreplay,request,[],0,,,1610612764,20,23,2021-11-21T01:25:25Z,1310000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,,Common Foul Upheld,,
135,PT01M04.00S,2021-11-21T00:33:50.0Z,1,REGULAR,substitution,out,[],203526,,,1610612764,20,23,2021-11-21T00:34:06Z,1320000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M04.00S,2021-11-21T00:33:50.0Z,1,REGULAR,substitution,out,[],202710,,,1610612764,20,23,2021-11-21T00:34:06Z,1330000,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M04.00S,2021-11-21T00:33:50.0Z,1,REGULAR,substitution,in,[],203915,,,1610612764,20,23,2021-11-21T00:34:06Z,1340000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT01M04.00S,2021-11-21T00:33:50.0Z,1,REGULAR,substitution,in,[],200768,,,1610612764,20,23,2021-11-21T00:34:06Z,1350000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M55.90S,2021-11-21T00:34:20.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,14.241130091984232,58.57843137254902,1610612764,20,23,2021-11-21T00:34:28Z,1360000,-43.0,81.0,1,left,MISS A. Holiday 9' floating Shot,[1628988],1610612764.0,WAS,floating,,,Holiday,A. Holiday,,,,,9.2,Missed,,,,,,,,,,,,,,,,,,,
140,PT00M54.50S,2021-11-21T00:34:22.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,20,23,2021-11-21T00:34:28Z,1370000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,139.0,,,,,,,,,,,,,,
141,PT00M54.50S,2021-11-21T00:34:27.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200768,,,1610612764,20,23,2021-11-21T00:34:42Z,1380000,,,0,,K. Lowry loose ball personal FOUL (1 PF) (Harrell 2 FT),"[200768, 1626149]",1610612748.0,MIA,loose ball,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Harrell,1626149.0,,,
143,PT00M54.50S,2021-11-21T00:35:06.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612764,21,23,2021-11-21T00:35:06Z,1400000,,,0,,M. Harrell Free Throw 1 of 2 (3 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
144,PT00M54.50S,2021-11-21T00:35:29.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612764,22,23,2021-11-21T00:35:29Z,1410000,,,0,,M. Harrell Free Throw 2 of 2 (4 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
145,PT00M45.60S,2021-11-21T00:35:39.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1629639,92.29632063074901,39.21568627450981,1610612748,22,25,2021-11-21T00:41:37Z,1420000,-54.0,20.0,1,right,T. Herro driving Layup (5 PTS) (K. Lowry 2 AST),"[1629639, 200768]",1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,5.75,Made,5.0,K. Lowry,200768.0,2.0,,,,,,,,,,,,,,,
147,PT00M45.60S,2021-11-21T00:35:49.0Z,1,REGULAR,violation,defensive goaltending,[],1626149,,,1610612748,22,25,2021-11-21T00:35:57Z,1440000,,,0,,M. Harrell defensive goaltending VIOLATION,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,1162.0,,,,,,,
148,PT00M29.50S,2021-11-21T00:36:30.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203473,,,1610612764,22,25,2021-11-21T00:36:43Z,1450000,,,0,,D. Dedmon shooting personal FOUL (1 PF) (Avdija 2 FT),"[203473, 1630166]",1610612748.0,MIA,shooting,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Avdija,1630166.0,,,
150,PT00M29.50S,2021-11-21T00:37:00.0Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,23,25,2021-11-21T00:37:00Z,1470000,,,0,,D. Avdija Free Throw 1 of 2 (3 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
151,PT00M29.50S,2021-11-21T00:37:14.1Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,24,25,2021-11-21T00:37:14Z,1480000,,,0,,D. Avdija Free Throw 2 of 2 (4 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
152,PT00M07.40S,2021-11-21T00:37:38.4Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,24,25,2021-11-21T00:37:43Z,1490000,,,0,,T. Herro lost ball TURNOVER (2 TO),"[1629639, 1626149]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,2.0,Harrell,1626149.0,,,,,,,,
153,PT00M07.40S,2021-11-21T00:37:38.4Z,1,REGULAR,steal,,[],1626149,,,1610612764,24,25,2021-11-21T00:44:33Z,1500000,,,0,,M. Harrell STEAL (1 STL),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M02.10S,2021-11-21T00:37:44.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,8.196452036793687,49.01960784313726,1610612764,26,25,2021-11-21T00:44:34Z,1510000,5.0,25.0,1,left,D. Avdija running Layup (6 PTS) (M. Harrell 1 AST),"[1630166, 1626149]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,2.5,Made,6.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,,
156,PT00M00.10S,2021-11-21T00:37:48.6Z,1,REGULAR,3pt,Jump Shot,[],200768,45.77858081471747,16.42156862745098,1610612748,26,25,2021-11-21T00:38:00Z,1530000,-168.0,457.0,1,right,MISS K. Lowry 48' running 3PT,[200768],1610612748.0,MIA,running,,,Lowry,K. Lowry,,,,,48.71,Missed,,,,,,,,,,,,,,,,,,,
157,PT00M00.10S,2021-11-21T00:37:48.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,26,25,2021-11-21T00:38:05Z,1540000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,156.0,,,,,,,,,,,,,,
158,PT00M00.00S,2021-11-21T00:38:03.2Z,1,REGULAR,period,end,[],0,,,1610612748,26,25,2021-11-21T00:38:03Z,1550000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2021-11-21T00:38:07.5Z,2,REGULAR,substitution,out,['startperiod'],203473,,,1610612748,26,25,2021-11-21T00:40:24Z,1560000,,,0,,SUB out: D. Dedmon,[203473],1610612748.0,MIA,,,,Dedmon,D. Dedmon,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-11-21T00:38:07.5Z,2,REGULAR,substitution,in,['startperiod'],1628389,,,1610612748,26,25,2021-11-21T00:40:24Z,1570000,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-11-21T00:40:30.0Z,2,REGULAR,period,start,[],0,,,1610612764,26,25,2021-11-21T00:40:30Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M36.00S,2021-11-21T00:40:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.408015768725363,57.84313725490196,1610612764,26,25,2021-11-21T00:40:58Z,1590000,-39.0,17.0,1,left,MISS D. Avdija reverse Layup,[1630166],1610612764.0,WAS,reverse,,,Avdija,D. Avdija,,,,,4.28,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M33.00S,2021-11-21T00:40:55.3Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,26,25,2021-11-21T00:40:55Z,1600000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,
164,PT11M28.00S,2021-11-21T00:41:00.8Z,2,REGULAR,2pt,Jump Shot,[],1629639,73.11103810775296,47.79411764705882,1610612748,26,25,2021-11-21T00:41:07Z,1610000,-11.0,200.0,1,right,MISS T. Herro 20' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,20.06,Missed,,,,,,,,,,,,,,,,,,,
165,PT11M25.00S,2021-11-21T00:41:03.8Z,2,REGULAR,rebound,offensive,[],1629639,,,1610612748,26,25,2021-11-21T00:41:03Z,1620000,,,0,,T. Herro REBOUND (Off:1 Def:2),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,164.0,3.0,2.0,1.0,,,,,,,,,,,
166,PT11M24.00S,2021-11-21T00:41:06.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629639,90.71944809461235,35.294117647058826,1610612748,26,27,2021-11-21T00:41:14Z,1630000,-74.0,35.0,1,right,T. Herro 8' driving Layup (7 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,8.13,Made,7.0,,,,,,,,,,,,,,,,,,
167,PT11M24.00S,2021-11-21T00:41:08.9Z,2,REGULAR,foul,personal,['1freethrow'],1626149,,,1610612748,26,27,2021-11-21T00:41:18Z,1640000,,,0,,M. Harrell shooting personal FOUL (2 PF) (Herro 1 FT),"[1626149, 1629639]",1610612764.0,WAS,shooting,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Herro,1629639.0,,,
169,PT11M24.00S,2021-11-21T00:41:36.6Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1629639,,,1610612748,26,28,2021-11-21T00:41:36Z,1660000,,,0,,T. Herro Free Throw 1 of 1 (8 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
170,PT11M10.00S,2021-11-21T00:41:51.7Z,2,REGULAR,3pt,Jump Shot,[],1630557,26.593298291721425,86.51960784313725,1610612764,26,28,2021-11-21T00:41:57Z,1670000,-183.0,197.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.9,Missed,,,,,,,,,,,,,,,,,,,
171,PT11M07.00S,2021-11-21T00:41:54.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612748,26,28,2021-11-21T00:41:57Z,1680000,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,
172,PT10M53.00S,2021-11-21T00:42:08.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,80.33837056504599,45.833333333333336,1610612748,26,28,2021-11-21T00:42:15Z,1690000,-21.0,132.0,1,right,MISS T. Herro 13' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,13.39,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M50.00S,2021-11-21T00:42:11.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,26,28,2021-11-21T00:42:15Z,1700000,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,172.0,2.0,1.0,1.0,,,,,,,,,,,
174,PT10M48.00S,2021-11-21T00:42:14.2Z,2,REGULAR,3pt,Jump Shot,[],1628988,26.987516425755587,19.607843137254903,1610612764,26,28,2021-11-21T00:48:39Z,1710000,152.0,201.0,1,left,MISS A. Holiday 25' pullup 3PT,[1628988],1610612764.0,WAS,pullup,,,Holiday,A. Holiday,,,,,25.22,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M44.00S,2021-11-21T00:42:18.2Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,26,28,2021-11-21T00:42:26Z,1720000,,,0,,C. Martin REBOUND (Off:1 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,174.0,3.0,2.0,1.0,,,,,,,,,,,
176,PT10M33.00S,2021-11-21T00:42:31.6Z,2,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,26,28,2021-11-21T00:42:41Z,1730000,,,0,,B. Adebayo step out-of-bounds TURNOVER (1 TO),[1628389],1610612748.0,MIA,step,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,1.0,,,1162.0,,,,,,,
177,PT10M08.00S,2021-11-21T00:43:07.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628988,25.54204993429697,88.48039215686275,1610612764,26,28,2021-11-21T00:43:13Z,1740000,-192.0,188.0,1,left,MISS A. Holiday 26' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
178,PT10M04.00S,2021-11-21T00:43:10.8Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,26,28,2021-11-21T00:43:10Z,1750000,,,0,,C. Martin REBOUND (Off:1 Def:3),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,177.0,4.0,3.0,1.0,,,,,,,,,,,
179,PT09M59.00S,2021-11-21T00:43:18.9Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,26,28,2021-11-21T00:43:25Z,1760000,,,0,,T. Herro step out-of-bounds TURNOVER (3 TO),[1629639],1610612748.0,MIA,step,,,Herro,T. Herro,,,,,,,,,,,,,,,3.0,,,1627962.0,,,,,,,
180,PT09M48.00S,2021-11-21T00:43:39.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,10.95597897503285,4.411764705882348,1610612764,26,28,2021-11-21T00:43:45Z,1770000,228.0,50.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.34,Missed,,,,,,,,,,,,,,,,,,,
181,PT09M44.00S,2021-11-21T00:43:42.7Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,26,28,2021-11-21T00:43:42Z,1780000,,,0,,M. Harrell REBOUND (Off:1 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,180.0,3.0,2.0,1.0,,,,,,,,,,,
