actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
189,PT08M21.00S,2022-03-29T23:43:17.8Z,2,REGULAR,substitution,out,[],201942,,,1610612764,29,36,2022-03-29T23:45:49Z,1850000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M21.00S,2022-03-29T23:43:17.8Z,2,REGULAR,substitution,in,[],203897,,,1610612764,29,36,2022-03-29T23:45:49Z,1860000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M07.00S,2022-03-29T23:46:20.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,5.338370565045992,45.09803921568628,1610612764,31,36,2022-03-29T23:46:25Z,1870000,25.0,-2.0,1,left,I. Smith driving Layup (4 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,2.46,Made,,,,,,,4.0,,,,,,,,,,,
192,PT07M37.00S,2022-03-29T23:46:51.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202684,89.17542706964521,54.41176470588235,1610612741,31,38,2022-03-29T23:46:55Z,1880000,22.0,49.0,1,right,T. Thompson Hook (4 PTS) (Z. LaVine 1 AST),"[202684, 203897]",1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,5.4,Made,,,,,,,4.0,Z. LaVine,203897.0,1.0,,,,,,,,
194,PT07M12.00S,2022-03-29T23:47:16.4Z,2,REGULAR,3pt,Jump Shot,[],1630264,19.136005256241788,97.54901960784314,1610612764,31,38,2022-03-29T23:47:21Z,1900000,-238.0,127.0,1,left,MISS A. Gill 26' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,
195,PT07M09.00S,2022-03-29T23:47:19.4Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612741,31,38,2022-03-29T23:47:21Z,1910000,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
196,PT07M02.00S,2022-03-29T23:47:27.3Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,31,38,2022-03-29T23:47:32Z,1920000,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 202397]",1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,2.0,Smith,202397.0,,,,,
197,PT07M02.00S,2022-03-29T23:47:27.3Z,2,REGULAR,steal,,[],202397,,,1610612764,31,38,2022-03-29T23:47:29Z,1930000,,,0,,I. Smith STEAL (1 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
198,PT06M56.00S,2022-03-29T23:47:32.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,31.35676741130092,73.77450980392157,1610612764,34,38,2022-03-29T23:47:40Z,1940000,-119.0,242.0,1,left,C. Kispert 26' 3PT  (5 PTS) (I. Smith 3 AST),"[1630557, 202397]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.99,Made,,,,,,,5.0,I. Smith,202397.0,3.0,,,,,,,,
200,PT06M32.00S,2022-03-29T23:47:56.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629750,92.19776609724047,56.372549019607845,1610612741,34,40,2022-03-29T23:48:01Z,1960000,32.0,21.0,1,right,J. Green cutting finger roll Layup (2 PTS) (T. Thompson 1 AST),"[1629750, 202684]",1610612741.0,CHI,cutting finger roll,,,Green,J. Green,,,,,3.81,Made,,,,,,,2.0,T. Thompson,202684.0,1.0,,,,,,,,
202,PT06M12.00S,2022-03-29T23:48:15.7Z,2,REGULAR,3pt,Jump Shot,[],1630166,5.732588699080158,5.392156862745098,1610612764,34,40,2022-03-29T23:48:20Z,1980000,223.0,1.0,1,left,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,
203,PT06M12.00S,2022-03-29T23:48:15.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,34,40,2022-03-29T23:48:20Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
204,PT06M12.00S,2022-03-29T23:48:20.8Z,2,REGULAR,foul,personal,[],203897,,,1610612764,34,40,2022-03-29T23:48:32Z,2000000,,,0,,Z. LaVine loose ball personal FOUL (1 PF),"[203897, 1630264]",1610612741.0,CHI,loose ball,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Gill,1630264.0
206,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,34,40,2022-03-29T23:48:51Z,2020000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
207,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,34,40,2022-03-29T23:48:51Z,2030000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,34,40,2022-03-29T23:48:51Z,2040000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,out,[],1629632,,,1610612764,34,40,2022-03-29T23:48:51Z,2050000,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,
210,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,out,[],202684,,,1610612764,34,40,2022-03-29T23:48:51Z,2060000,,,0,,SUB out: T. Thompson,[202684],1610612741.0,CHI,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,
211,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612764,34,40,2022-03-29T23:48:51Z,2070000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,in,[],1629060,,,1610612764,34,40,2022-03-29T23:48:51Z,2080000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,in,[],204001,,,1610612764,34,40,2022-03-29T23:48:51Z,2090000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,in,[],203484,,,1610612764,34,40,2022-03-29T23:48:51Z,2100000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,in,[],1630245,,,1610612764,34,40,2022-03-29T23:48:51Z,2110000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,in,[],1630172,,,1610612764,34,40,2022-03-29T23:48:51Z,2120000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M12.00S,2022-03-29T23:48:29.0Z,2,REGULAR,substitution,in,[],202696,,,1610612764,34,40,2022-03-29T23:48:51Z,2130000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M04.00S,2022-03-29T23:49:05.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,6.783837056504599,3.9215686274509802,1610612764,34,40,2022-03-29T23:49:09Z,2140000,230.0,11.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.07,Missed,,,,,,,,,,,,,,,,,,
219,PT06M01.00S,2022-03-29T23:49:08.2Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,34,40,2022-03-29T23:49:09Z,2150000,,,0,,N. Vucevic REBOUND (Off:1 Def:1),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,218.0,2.0,1.0,1.0,,,,,,,,,,,,,,
220,PT05M49.00S,2022-03-29T23:49:25.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,34,40,2022-03-29T23:49:25Z,2160000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M49.00S,2022-03-29T23:49:26.1Z,2,REGULAR,substitution,out,[],202397,,,1610612741,34,40,2022-03-29T23:49:29Z,2170000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M49.00S,2022-03-29T23:49:26.1Z,2,REGULAR,substitution,in,[],203107,,,1610612741,34,40,2022-03-29T23:49:29Z,2180000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M41.00S,2022-03-29T23:49:51.1Z,2,REGULAR,3pt,Jump Shot,[],1630172,95.87713534822602,3.9215686274509802,1610612741,34,40,2022-03-29T23:49:54Z,2190000,-230.0,-14.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
224,PT05M39.00S,2022-03-29T23:49:53.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,34,40,2022-03-29T23:49:54Z,2200000,,,0,,K. Porzingis REBOUND (Off:0 Def:4),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,223.0,4.0,4.0,0.0,,,,,,,,,,,,,,
225,PT05M29.00S,2022-03-29T23:50:03.0Z,2,REGULAR,turnover,lost ball,[],1629060,,,1610612764,34,40,2022-03-29T23:50:09Z,2210000,,,0,,R. Hachimura lost ball TURNOVER (2 TO),"[1629060, 1629750]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,2.0,Green,1629750.0,,,,,
226,PT05M29.00S,2022-03-29T23:50:03.0Z,2,REGULAR,steal,,[],1629750,,,1610612741,34,40,2022-03-29T23:50:05Z,2220000,,,0,,J. Green STEAL (1 STL),[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M25.00S,2022-03-29T23:50:06.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629750,95.3515111695138,54.90196078431373,1610612741,34,42,2022-03-29T23:50:13Z,2230000,25.0,-9.0,1,right,J. Green running DUNK (4 PTS),[1629750],1610612741.0,CHI,running,,,Green,J. Green,,,,,2.6,Made,,,,,,,4.0,,,,,,,,,,,
228,PT05M09.00S,2022-03-29T23:50:22.1Z,2,REGULAR,2pt,Jump Shot,[],204001,11.777266754270697,75.73529411764706,1610612764,36,42,2022-03-29T23:50:29Z,2240000,-129.0,58.0,1,left,K. Porzingis 14' fadeaway bank Jump Shot (8 PTS),[204001],1610612764.0,WAS,fadeaway bank,,,Porzingis,K. Porzingis,,,,,14.12,Made,,,,,,,8.0,,,,,,,,,,,
229,PT04M46.00S,2022-03-29T23:50:45.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,91.27792378449409,50.98039215686274,1610612741,36,44,2022-03-29T23:50:51Z,2250000,5.0,29.0,1,right,N. Vucevic driving Hook (17 PTS),[202696],1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,2.99,Made,,,,,,,17.0,,,,,,,,,,,
230,PT04M26.00S,2022-03-29T23:51:06.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,6.783837056504599,44.85294117647059,1610612764,38,44,2022-03-29T23:51:10Z,2260000,26.0,11.0,1,left,R. Hachimura pullup Jump Shot (7 PTS) (T. Satoransky 4 AST),"[1629060, 203107]",1610612764.0,WAS,pullup,,,Hachimura,R. Hachimura,,,,,2.81,Made,,,,,,,7.0,T. Satoransky,203107.0,4.0,,,,,,,,
231,PT04M16.00S,2022-03-29T23:51:15.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629750,93.38042049934296,56.372549019607845,1610612741,38,46,2022-03-29T23:51:21Z,2270000,32.0,10.0,1,right,J. Green alley-oop DUNK (6 PTS) (A. Dosunmu 4 AST),"[1629750, 1630245]",1610612741.0,CHI,alley-oop,,,Green,J. Green,,,,,3.33,Made,,,,,,,6.0,A. Dosunmu,1630245.0,4.0,,,,,,,,
233,PT03M58.00S,2022-03-29T23:51:33.5Z,2,REGULAR,2pt,Jump Shot,[],203484,23.47240473061761,59.55882352941176,1610612764,40,46,2022-03-29T23:51:37Z,2290000,-48.0,168.0,1,left,K. Caldwell-Pope 17' pullup Jump Shot (6 PTS) (K. Porzingis 2 AST),"[203484, 204001]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,17.48,Made,,,,,,,6.0,K. Porzingis,204001.0,2.0,,,,,,,,
235,PT03M32.00S,2022-03-29T23:51:59.7Z,2,REGULAR,3pt,Jump Shot,[],202696,77.21747700394218,12.990196078431374,1610612741,40,49,2022-03-29T23:52:06Z,2310000,-185.0,162.0,1,right,N. Vucevic 24' 3PT  (20 PTS) (A. Dosunmu 5 AST),"[202696, 1630245]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,24.57,Made,,,,,,,20.0,A. Dosunmu,1630245.0,5.0,,,,,,,,
237,PT03M19.00S,2022-03-29T23:52:15.5Z,2,REGULAR,foul,personal,['2freethrow'],1629750,,,1610612764,40,49,2022-03-29T23:55:34Z,2330000,,,0,,J. Green shooting personal FOUL (1 PF) (Satoransky 2 FT),"[1629750, 203107]",1610612741.0,CHI,shooting,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Satoransky,203107.0
240,PT03M19.00S,2022-03-29T23:52:48.6Z,2,REGULAR,freethrow,1 of 2,[],203107,,,1610612764,40,49,2022-03-29T23:52:48Z,2350000,,,0,,MISS T. Satoransky Free Throw 1 of 2,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT03M19.00S,2022-03-29T23:52:48.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,40,49,2022-03-29T23:52:48Z,2360000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,
242,PT03M19.00S,2022-03-29T23:52:49.7Z,2,REGULAR,substitution,out,[],1629750,,,1610612764,40,49,2022-03-29T23:52:53Z,2370000,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
243,PT03M19.00S,2022-03-29T23:52:49.7Z,2,REGULAR,substitution,in,[],201942,,,1610612764,40,49,2022-03-29T23:52:53Z,2380000,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M19.00S,2022-03-29T23:52:58.5Z,2,REGULAR,freethrow,2 of 2,[],203107,,,1610612764,41,49,2022-03-29T23:52:58Z,2390000,,,0,,T. Satoransky Free Throw 2 of 2 (1 PTS),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
245,PT03M00.00S,2022-03-29T23:53:22.0Z,2,REGULAR,foul,personal,[],1630557,,,1610612741,41,49,2022-03-29T23:53:45Z,2400000,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 203897]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,LaVine,203897.0
247,PT02M52.00S,2022-03-29T23:53:51.5Z,2,REGULAR,2pt,Jump Shot,[],201942,96.58344283837057,8.846507352941178,1610612741,41,49,2022-03-29T23:55:56Z,2420000,-206.0,-20.0,1,right,MISS D. DeRozan 20' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,20.68,Missed,,,,,,,,,,,,,,,,,,
248,PT02M49.00S,2022-03-29T23:53:54.5Z,2,REGULAR,rebound,defensive,[],203107,,,1610612764,41,49,2022-03-29T23:53:58Z,2430000,,,0,,T. Satoransky REBOUND (Off:0 Def:2),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,247.0,2.0,2.0,0.0,,,,,,,,,,,,,,
249,PT02M34.00S,2022-03-29T23:54:09.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.389618922470433,47.30392156862745,1610612764,43,49,2022-03-29T23:54:15Z,2440000,13.0,8.0,1,left,C. Kispert cutting Layup (7 PTS) (K. Porzingis 3 AST),"[1630557, 204001]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,1.55,Made,,,,,,,7.0,K. Porzingis,204001.0,3.0,,,,,,,,
251,PT02M31.00S,2022-03-29T23:54:16.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,43,49,2022-03-29T23:54:16Z,2460000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT02M31.00S,2022-03-29T23:54:16.9Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,43,49,2022-03-29T23:57:06Z,2470000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
253,PT02M31.00S,2022-03-29T23:54:16.9Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,43,49,2022-03-29T23:57:06Z,2480000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
254,PT02M21.00S,2022-03-29T23:57:20.7Z,2,REGULAR,2pt,Jump Shot,[],201942,77.21747700394218,54.65686274509803,1610612741,43,49,2022-03-29T23:57:25Z,2490000,23.0,162.0,1,right,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,16.34,Missed,,,,,,,,,,,,,,,,,,
255,PT02M19.00S,2022-03-29T23:57:22.7Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,43,49,2022-03-29T23:57:25Z,2500000,,,0,,K. Porzingis REBOUND (Off:0 Def:5),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,254.0,5.0,5.0,0.0,,,,,,,,,,,,,,
256,PT02M05.00S,2022-03-29T23:57:38.6Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612764,43,49,2022-03-29T23:57:43Z,2510000,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Hachimura 2 FT),"[201942, 1629060]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,Hachimura,1629060.0
258,PT02M05.00S,2022-03-29T23:58:09.3Z,2,REGULAR,freethrow,1 of 2,[],1629060,,,1610612764,44,49,2022-03-29T23:58:09Z,2530000,,,0,,R. Hachimura Free Throw 1 of 2 (8 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
259,PT02M05.00S,2022-03-29T23:58:10.4Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,44,49,2022-03-29T23:58:13Z,2540000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M05.00S,2022-03-29T23:58:10.4Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,44,49,2022-03-29T23:58:13Z,2550000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
261,PT02M05.00S,2022-03-29T23:58:09.3Z,2,REGULAR,freethrow,2 of 2,[],1629060,,,1610612764,44,49,2022-03-29T23:58:31Z,2560000,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT02M02.00S,2022-03-29T23:58:12.3Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,44,49,2022-03-29T23:58:31Z,2570000,,,0,,D. DeRozan REBOUND (Off:0 Def:3),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,261.0,3.0,3.0,0.0,,,,,,,,,,,,,,
263,PT01M42.00S,2022-03-29T23:58:51.3Z,2,REGULAR,3pt,Jump Shot,[],203897,67.23061760840999,56.127450980392155,1610612741,44,49,2022-03-29T23:58:57Z,2580000,31.0,256.0,1,right,MISS Z. LaVine 25' pullup 3PT,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
264,PT01M37.00S,2022-03-29T23:58:56.3Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,44,49,2022-03-29T23:58:57Z,2590000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,263.0,1.0,1.0,0.0,,,,,,,,,,,,,,
265,PT01M19.00S,2022-03-29T23:59:14.4Z,2,REGULAR,2pt,Jump Shot,[],203107,17.69053876478318,70.09803921568627,1610612764,44,49,2022-03-29T23:59:19Z,2600000,-100.0,114.0,1,left,MISS T. Satoransky 15' pullup Shot,[203107],1610612764.0,WAS,pullup,,,Satoransky,T. Satoransky,,,,,15.18,Missed,,,,,,,,,,,,,,,,,,
266,PT01M15.00S,2022-03-29T23:59:18.4Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,44,49,2022-03-29T23:59:19Z,2610000,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,265.0,2.0,2.0,0.0,,,,,,,,,,,,,,
267,PT01M12.00S,2022-03-29T23:59:22.3Z,2,REGULAR,foul,personal,[],203484,,,1610612741,44,49,2022-03-30T00:05:10Z,2620000,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 203897]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,LaVine,203897.0
269,PT01M05.00S,2022-03-29T23:59:50.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,88.64980289093299,39.46078431372549,1610612741,44,49,2022-03-29T23:59:56Z,2640000,-53.0,54.0,1,right,MISS D. DeRozan 7' driving floating Shot - blocked,"[201942, 204001]",1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,7.56,Missed,,,,,Porzingis,204001.0,,,,,,,,,,,,
270,PT01M05.00S,2022-03-29T23:59:50.1Z,2,REGULAR,block,,[],204001,,,1610612741,44,49,2022-03-29T23:59:52Z,2650000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
271,PT01M02.00S,2022-03-29T23:59:53.1Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,44,49,2022-03-29T23:59:56Z,2660000,,,0,,K. Porzingis REBOUND (Off:0 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,269.0,6.0,6.0,0.0,,,,,,,,,,,,,,
272,PT00M57.70S,2022-03-30T00:00:00.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612764,44,49,2022-03-30T00:00:06Z,2670000,,,0,,N. Vucevic personal FOUL (1 PF) (Porzingis 2 FT),"[202696, 204001]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Porzingis,204001.0
274,PT00M57.70S,2022-03-30T00:00:26.5Z,2,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,45,49,2022-03-30T00:00:26Z,2690000,,,0,,K. Porzingis Free Throw 1 of 2 (9 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
275,PT00M57.70S,2022-03-30T00:00:46.4Z,2,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,46,49,2022-03-30T00:00:46Z,2700000,,,0,,K. Porzingis Free Throw 2 of 2 (10 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
276,PT00M44.80S,2022-03-30T00:01:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.06636005256242,49.754901960784316,1610612741,46,49,2022-03-30T00:01:10Z,2710000,-1.0,22.0,1,right,MISS A. Dosunmu driving Layup,[1630245],1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,2.21,Missed,,,,,,,,,,,,,,,,,,
277,PT00M42.50S,2022-03-30T00:01:07.7Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,46,49,2022-03-30T00:01:10Z,2720000,,,0,,K. Porzingis REBOUND (Off:0 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,276.0,7.0,7.0,0.0,,,,,,,,,,,,,,
278,PT00M33.50S,2022-03-30T00:01:16.6Z,2,REGULAR,turnover,bad pass,[],204001,,,1610612764,46,49,2022-03-30T00:02:43Z,2730000,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 201942]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,
279,PT00M33.50S,2022-03-30T00:01:16.6Z,2,REGULAR,steal,,[],201942,,,1610612741,46,49,2022-03-30T00:01:23Z,2740000,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
