actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
183,PT09M52.00S,2021-12-04T00:40:24.5Z,2,REGULAR,block,,[],1630166,,,1610612739,31,40,2021-12-04T00:40:27Z,1770000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M49.00S,2021-12-04T00:40:27.5Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,31,40,2021-12-04T00:40:30Z,1780000,,,0,,E. Mobley REBOUND (Off:1 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,182.0,,,2.0,1.0,1.0,,,,,,,,,
185,PT09M39.00S,2021-12-04T00:40:37.4Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630596,85.72601839684626,47.549019607843135,1610612739,31,40,2021-12-04T00:40:42Z,1790000,-12.0,82.0,1,right,MISS E. Mobley 8' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,,
186,PT09M38.00S,2021-12-04T00:40:38.4Z,2,REGULAR,rebound,offensive,[],201567,,,1610612739,31,40,2021-12-04T00:40:42Z,1800000,,,0,,K. Love REBOUND (Off:3 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,185.0,,,6.0,3.0,3.0,,,,,,,,,
187,PT09M38.00S,2021-12-04T00:40:43.5Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612739,31,40,2021-12-04T00:41:03Z,1810000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Love 2 FT),"[202722, 201567]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,202056.0,,,,,1.0,0.0,Love,201567.0,,,,,
189,PT09M38.00S,2021-12-04T00:41:08.2Z,2,REGULAR,instantreplay,request,[],0,,,1610612739,31,40,2021-12-04T00:42:00Z,1830000,,,0,,,[],,,stands,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,,,,SC - No Violation - Foul Before
191,PT09M38.00S,2021-12-04T00:42:29.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],201567,,,1610612739,31,41,2021-12-04T00:42:29Z,1840000,,,0,,K. Love Free Throw 1 of 2 (6 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
192,PT09M38.00S,2021-12-04T00:42:44.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],201567,,,1610612739,31,42,2021-12-04T00:42:44Z,1850000,,,0,,K. Love Free Throw 2 of 2 (7 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
193,PT09M26.00S,2021-12-04T00:42:57.0Z,2,REGULAR,3pt,Jump Shot,[],202722,33.55781865965835,49.01960784313726,1610612764,34,42,2021-12-04T00:43:01Z,1860000,5.0,263.0,1,left,D. Bertans 26' 3PT  (3 PTS) (A. Holiday 1 AST),"[202722, 1628988]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,26.29,Made,3.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,,
195,PT09M12.00S,2021-12-04T00:43:11.0Z,2,REGULAR,3pt,Jump Shot,[],1628374,90.32522996057818,2.205882352941174,1610612739,34,42,2021-12-04T00:43:15Z,1880000,-239.0,38.0,1,right,MISS L. Markkanen 24' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M09.00S,2021-12-04T00:43:14.0Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612764,34,42,2021-12-04T00:43:15Z,1890000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,195.0,,,1.0,1.0,0.0,,,,,,,,,
197,PT08M55.00S,2021-12-04T00:43:28.3Z,2,REGULAR,3pt,Jump Shot,[],1630166,25.673455978975028,16.17647058823529,1610612764,37,42,2021-12-04T00:43:33Z,1900000,169.0,189.0,1,left,D. Avdija 25' 3PT  (3 PTS) (S. Dinwiddie 4 AST),"[1630166, 203915]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.35,Made,3.0,S. Dinwiddie,203915.0,4.0,,,,,,,,,,,,,,,
199,PT08M38.00S,2021-12-04T00:43:45.2Z,2,REGULAR,2pt,Jump Shot,[],201937,77.57884362680683,52.94117647058824,1610612739,37,42,2021-12-04T00:43:49Z,1920000,15.0,158.0,1,right,MISS R. Rubio 15' driving floating Shot,[201937],1610612739.0,CLE,driving floating,,,Rubio,R. Rubio,,,,,15.9,Missed,,,,,,,,,,,,,,,,,,,
200,PT08M36.00S,2021-12-04T00:43:47.2Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,37,42,2021-12-04T00:43:49Z,1930000,,,0,,M. Harrell REBOUND (Off:0 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,199.0,,,3.0,3.0,0.0,,,,,,,,,
201,PT08M36.00S,2021-12-04T00:43:52.8Z,2,REGULAR,foul,personal,[],201937,,,1610612764,37,42,2021-12-04T00:44:00Z,1940000,,,0,,R. Rubio personal FOUL (1 PF),"[201937, 1626149]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,101284.0,,,,,1.0,0.0,Harrell,1626149.0,,,,,
203,PT08M15.00S,2021-12-04T00:44:33.9Z,2,REGULAR,turnover,traveling,[],1626149,,,1610612764,37,42,2021-12-04T00:44:41Z,1960000,,,0,,M. Harrell traveling TURNOVER (2 TO),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,101284.0,2.0,,,,,,,,,,,,
204,PT07M59.00S,2021-12-04T00:44:56.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,88.09132720105124,96.81372549019608,1610612739,37,45,2021-12-04T00:45:02Z,1970000,234.0,59.0,1,right,L. Markkanen 24' 3PT  (8 PTS) (K. Love 2 AST),"[1628374, 201567]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,24.15,Made,8.0,K. Love,201567.0,2.0,,,,,,,,,,,,,,,
206,PT07M59.00S,2021-12-04T00:45:01.9Z,2,REGULAR,foul,personal,['1freethrow'],202722,,,1610612739,37,45,2021-12-04T00:45:19Z,1990000,,,0,,D. Bertans shooting personal FOUL (2 PF) (Markkanen 1 FT),"[202722, 1628374]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,2005.0,,,,,2.0,0.0,Markkanen,1628374.0,,,,,
208,PT07M59.00S,2021-12-04T00:45:13.6Z,2,REGULAR,substitution,out,[],203915,,,1610612739,37,45,2021-12-04T00:45:17Z,2010000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M59.00S,2021-12-04T00:45:13.6Z,2,REGULAR,substitution,in,[],203526,,,1610612739,37,45,2021-12-04T00:45:17Z,2020000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M59.00S,2021-12-04T00:45:35.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1628374,,,1610612739,37,46,2021-12-04T00:45:35Z,2030000,,,0,,L. Markkanen Free Throw 1 of 1 (9 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
211,PT07M47.00S,2021-12-04T00:45:49.6Z,2,REGULAR,3pt,Jump Shot,[],202722,31.84954007884363,70.34313725490196,1610612764,40,46,2021-12-04T00:45:54Z,2040000,-102.0,247.0,1,left,D. Bertans 26' 3PT pullup (6 PTS) (R. Neto 2 AST),"[202722, 203526]",1610612764.0,WAS,pullup,,,Bertans,D. Bertans,,,,,26.7,Made,6.0,R. Neto,203526.0,2.0,,,,,,,,,,,,,,,
213,PT07M27.00S,2021-12-04T00:46:08.6Z,2,REGULAR,3pt,Jump Shot,[],201567,74.81931668856767,14.460784313725497,1610612739,40,46,2021-12-04T00:46:12Z,2060000,-178.0,184.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,25.59,Missed,,,,,,,,,,,,,,,,,,,
214,PT07M25.00S,2021-12-04T00:46:10.6Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,40,46,2021-12-04T00:46:12Z,2070000,,,0,,M. Harrell REBOUND (Off:0 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,213.0,,,4.0,4.0,0.0,,,,,,,,,
215,PT07M19.00S,2021-12-04T00:46:21.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,40,46,2021-12-04T00:46:21Z,2080000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,out,[],1628988,,,1610612764,40,46,2021-12-04T00:46:40Z,2090000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,40,46,2021-12-04T00:46:40Z,2100000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,out,[],202722,,,1610612764,40,46,2021-12-04T00:46:40Z,2110000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,out,[],201937,,,1610612764,40,46,2021-12-04T00:46:40Z,2120000,,,0,,SUB out: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612764,40,46,2021-12-04T00:46:40Z,2130000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,in,[],203484,,,1610612764,40,46,2021-12-04T00:46:40Z,2140000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,in,[],203078,,,1610612764,40,46,2021-12-04T00:46:40Z,2150000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,40,46,2021-12-04T00:46:40Z,2160000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,in,[],1630171,,,1610612764,40,46,2021-12-04T00:46:40Z,2170000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M19.00S,2021-12-04T00:46:22.9Z,2,REGULAR,substitution,in,[],1628386,,,1610612764,40,46,2021-12-04T00:46:40Z,2180000,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M03.00S,2021-12-04T00:47:06.0Z,2,REGULAR,3pt,Jump Shot,[],203078,20.285808147174762,96.07843137254902,1610612764,40,46,2021-12-04T00:47:11Z,2190000,-230.0,138.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
227,PT06M59.00S,2021-12-04T00:47:10.0Z,2,REGULAR,rebound,defensive,[],201567,,,1610612739,40,46,2021-12-04T00:47:11Z,2200000,,,0,,K. Love REBOUND (Off:3 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,226.0,,,7.0,4.0,3.0,,,,,,,,,
228,PT06M52.00S,2021-12-04T00:47:15.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.95335085413929,47.549019607843135,1610612739,40,48,2021-12-04T00:47:20Z,2210000,-12.0,14.0,1,right,J. Allen alley-oop DUNK (16 PTS) (D. Garland 7 AST),"[1628386, 1629636]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,1.84,Made,16.0,D. Garland,1629636.0,7.0,,,,,,,,,,,,,,,
230,PT06M41.00S,2021-12-04T00:47:27.9Z,2,REGULAR,2pt,Layup,[],203078,9.116294349540084,68.38235294117646,1610612764,42,48,2021-12-04T00:47:39Z,2230000,-92.0,33.0,1,left,B. Beal 9' driving Layup (8 PTS) (M. Harrell 1 AST),"[203078, 1626149]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,9.77,Made,8.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,,
232,PT06M30.00S,2021-12-04T00:47:38.5Z,2,REGULAR,2pt,Jump Shot,[],1629636,76.65900131406045,36.51960784313726,1610612739,42,50,2021-12-04T00:47:42Z,2250000,-67.0,167.0,1,right,D. Garland 18' pullup Jump Shot (12 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,18.0,Made,12.0,,,,,,,,,,,,,,,,,,
233,PT06M24.00S,2021-12-04T00:47:44.5Z,2,REGULAR,3pt,Jump Shot,[],203484,26.593298291721425,20.833333333333343,1610612764,42,50,2021-12-04T01:13:36Z,2260000,146.0,197.0,1,left,MISS K. Caldwell-Pope 24' running pullup 3PT,[203484],1610612764.0,WAS,running pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,,
234,PT06M20.00S,2021-12-04T00:47:48.5Z,2,REGULAR,rebound,defensive,[],1629636,,,1610612739,42,50,2021-12-04T00:47:49Z,2270000,,,0,,D. Garland REBOUND (Off:1 Def:3),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,233.0,,,4.0,3.0,1.0,,,,,,,,,
235,PT06M17.00S,2021-12-04T00:47:51.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,66.5407358738502,52.205882352941174,1610612739,42,50,2021-12-04T00:59:08Z,2280000,11.0,262.0,1,right,MISS D. Garland 26' running pullup 3PT,[1629636],1610612739.0,CLE,running pullup,,,Garland,D. Garland,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,,
236,PT06M13.00S,2021-12-04T00:47:55.1Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,42,50,2021-12-04T00:59:08Z,2290000,,,0,,I. Okoro REBOUND (Off:1 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,235.0,,,2.0,1.0,1.0,,,,,,,,,
237,PT06M00.00S,2021-12-04T00:48:10.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612739,42,50,2021-12-04T00:48:59Z,2300000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,2005.0,,,,,,,,,,,,,
238,PT06M00.00S,2021-12-04T00:48:25.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,42,50,2021-12-04T00:48:25Z,2310000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M00.00S,2021-12-04T00:48:27.0Z,2,REGULAR,substitution,out,[],1626149,,,1610612764,42,50,2021-12-04T00:51:05Z,2320000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M00.00S,2021-12-04T00:48:27.0Z,2,REGULAR,substitution,out,[],201567,,,1610612764,42,50,2021-12-04T00:51:05Z,2330000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M00.00S,2021-12-04T00:48:27.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612764,42,50,2021-12-04T00:51:05Z,2340000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M00.00S,2021-12-04T00:48:27.0Z,2,REGULAR,substitution,in,[],1630205,,,1610612764,42,50,2021-12-04T00:51:05Z,2350000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M46.00S,2021-12-04T00:51:29.5Z,2,REGULAR,turnover,lost ball,[],203078,,,1610612764,42,50,2021-12-04T00:51:36Z,2360000,,,0,,B. Beal lost ball TURNOVER (1 TO),"[203078, 1629636]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,1.0,,,,,,,,,,Garland,1629636.0,
245,PT05M46.00S,2021-12-04T00:51:29.5Z,2,REGULAR,steal,,[],1629636,,,1610612739,42,50,2021-12-04T00:51:31Z,2370000,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M42.00S,2021-12-04T00:51:33.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,89.4053876478318,51.71568627450981,1610612739,42,50,2021-12-04T00:51:45Z,2380000,9.0,47.0,1,right,MISS D. Garland running Layup - blocked,"[1629636, 203078]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,4.79,Missed,,,,,,,,,,,,,,,Beal,203078.0,,,
247,PT05M42.00S,2021-12-04T00:51:33.7Z,2,REGULAR,block,,[],203078,,,1610612739,42,50,2021-12-04T00:51:38Z,2390000,,,0,,B. Beal BLOCK (1 BLK),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M42.00S,2021-12-04T00:51:33.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,42,50,2021-12-04T00:51:45Z,2400000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,
249,PT05M42.00S,2021-12-04T00:51:41.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,42,50,2021-12-04T00:51:41Z,2410000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M31.00S,2021-12-04T00:52:01.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,13.058475689881732,55.14705882352941,1610612764,42,50,2021-12-04T00:52:08Z,2420000,-26.0,70.0,1,left,MISS K. Kuzma 7' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,7.48,Missed,,,,,,,,,,,,,,,,,,,
251,PT05M29.00S,2021-12-04T00:52:03.1Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,42,50,2021-12-04T00:52:08Z,2430000,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,250.0,,,6.0,4.0,2.0,,,,,,,,,
252,PT05M23.00S,2021-12-04T00:52:09.3Z,2,REGULAR,3pt,Jump Shot,[],1628374,65.75229960578187,44.36274509803921,1610612739,42,53,2021-12-04T00:52:14Z,2440000,-28.0,269.0,1,right,L. Markkanen 27' 3PT  (12 PTS) (D. Garland 8 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,27.09,Made,12.0,D. Garland,1629636.0,8.0,,,,,,,,,,,,,,,
254,PT05M10.00S,2021-12-04T00:52:22.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.356767411300922,50.73529411764706,1610612764,44,53,2021-12-04T00:52:28Z,2460000,-4.0,7.0,1,left,D. Gafford DUNK (4 PTS) (K. Kuzma 2 AST),"[1629655, 1628398]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,0.82,Made,4.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,,
256,PT04M49.00S,2021-12-04T00:52:42.6Z,2,REGULAR,3pt,Jump Shot,[],1630171,67.32917214191853,64.2156862745098,1610612739,44,53,2021-12-04T00:52:47Z,2480000,71.0,255.0,1,right,MISS I. Okoro 26' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
257,PT04M46.00S,2021-12-04T00:52:45.6Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,44,53,2021-12-04T00:52:47Z,2490000,,,0,,D. Gafford REBOUND (Off:0 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,256.0,,,4.0,4.0,0.0,,,,,,,,,
258,PT04M36.00S,2021-12-04T00:52:55.4Z,2,REGULAR,3pt,Jump Shot,[],203078,24.227989487516425,87.99019607843137,1610612764,44,53,2021-12-04T00:53:00Z,2500000,-190.0,175.0,1,left,MISS B. Beal 25' step back 3PT,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,,
259,PT04M32.00S,2021-12-04T00:52:59.4Z,2,REGULAR,rebound,defensive,[],1630205,,,1610612739,44,53,2021-12-04T00:53:00Z,2510000,,,0,,L. Stevens REBOUND (Off:1 Def:1),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,258.0,,,2.0,1.0,1.0,,,,,,,,,
260,PT04M28.00S,2021-12-04T00:53:05.9Z,2,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612739,44,53,2021-12-04T00:53:19Z,2520000,,,0,,D. Gafford shooting personal FOUL (2 PF) (Stevens 2 FT),"[1629655, 1630205]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,,202056.0,,,,,2.0,0.0,Stevens,1630205.0,,,,,
262,PT04M28.00S,2021-12-04T00:53:38.5Z,2,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,44,54,2021-12-04T00:54:11Z,2540000,,,0,,L. Stevens Free Throw 1 of 2 (3 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
263,PT04M28.00S,2021-12-04T00:53:39.2Z,2,REGULAR,substitution,out,[],203526,,,1610612739,44,54,2021-12-04T00:53:59Z,2550000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M28.00S,2021-12-04T00:53:39.2Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,44,54,2021-12-04T00:53:59Z,2560000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M28.00S,2021-12-04T00:53:39.2Z,2,REGULAR,substitution,out,[],1628374,,,1610612739,44,54,2021-12-04T00:53:59Z,2570000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M28.00S,2021-12-04T00:53:39.2Z,2,REGULAR,substitution,in,[],203915,,,1610612739,44,54,2021-12-04T00:53:59Z,2580000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M28.00S,2021-12-04T00:53:39.2Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,44,54,2021-12-04T00:53:59Z,2590000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M28.00S,2021-12-04T00:53:39.2Z,2,REGULAR,substitution,in,[],201937,,,1610612739,44,54,2021-12-04T00:53:59Z,2600000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT04M28.00S,2021-12-04T00:53:38.5Z,2,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,44,54,2021-12-04T00:54:11Z,2610000,,,0,,MISS L. Stevens Free Throw 2 of 2,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Missed,,,,,,,,,,,,,,,,,,,
270,PT04M20.00S,2021-12-04T00:53:46.5Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,44,54,2021-12-04T00:55:04Z,2620000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,269.0,,,2.0,2.0,0.0,,,,,,,,,
272,PT04M12.00S,2021-12-04T00:54:15.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,16.212220762155056,64.70588235294117,1610612764,44,54,2021-12-04T01:13:47Z,2640000,-74.0,100.0,1,left,MISS B. Beal 12' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,12.4,Missed,,,,,,,,,,,,,,,,,,,
273,PT04M09.00S,2021-12-04T00:54:17.4Z,2,REGULAR,rebound,defensive,[],201937,,,1610612739,44,54,2021-12-04T00:54:17Z,2650000,,,0,,R. Rubio REBOUND (Off:0 Def:1),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,272.0,,,1.0,1.0,0.0,,,,,,,,,
274,PT04M01.00S,2021-12-04T00:54:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,85.98883048620237,52.450980392156865,1610612739,44,56,2021-12-04T00:54:30Z,2660000,12.0,79.0,1,right,E. Mobley 8' pullup Jump Shot (2 PTS),[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,8.01,Made,2.0,,,,,,,,,,,,,,,,,,
