actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
177,PT10M52.00S,2022-01-04T00:39:24.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,38,25,2022-01-04T00:39:30Z,1760000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,,
178,PT10M40.00S,2022-01-04T00:39:49.0Z,2,REGULAR,2pt,Jump Shot,[],202330,77.973061760841,61.76470588235294,1610612766,38,25,2022-01-04T00:39:55Z,1770000,59.0,155.0,1,right,MISS G. Hayward 16' turnaround fadeaway Shot,[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,16.54,Missed,,,,,,,,,,,,,,,,,,,
179,PT10M36.00S,2022-01-04T00:39:51.9Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,38,25,2022-01-04T00:39:51Z,1780000,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
180,PT10M35.00S,2022-01-04T00:39:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,92.0335085413929,47.05882352941176,1610612766,38,27,2022-01-04T00:39:58Z,1790000,-15.0,22.0,1,right,M. Bridges Layup (4 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,2.68,Made,,,,,4.0,,,,,,,,,,,,,,
181,PT10M18.00S,2022-01-04T00:40:13.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,11.875821287779246,49.50980392156863,1610612764,38,27,2022-01-04T00:41:41Z,1800000,2.0,59.0,1,left,MISS K. Caldwell-Pope driving floating Shot,[203484],1610612764.0,WAS,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,5.92,Missed,,,,,,,,,,,,,,,,,,,
182,PT10M15.00S,2022-01-04T00:40:16.8Z,2,REGULAR,rebound,offensive,[],202722,,,1610612764,38,27,2022-01-04T00:41:41Z,1810000,,,0,,D. Bertans REBOUND (Off:1 Def:2),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
183,PT10M13.00S,2022-01-04T00:40:19.5Z,2,REGULAR,2pt,Layup,['2ndchance'],202722,7.670827858081481,30.14705882352942,1610612764,38,27,2022-01-04T00:41:06Z,1820000,99.0,20.0,1,left,MISS D. Bertans 10' Layup,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,10.12,Missed,,,,,,,,,,,,,,,,,,,
184,PT10M13.00S,2022-01-04T00:40:19.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,38,27,2022-01-04T00:44:44Z,1830000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,183.0,,,,,,,,,,,,,,,,,,
185,PT10M13.00S,2022-01-04T00:40:48.3Z,2,REGULAR,foul,personal,[],1628998,,,1610612764,38,27,2022-01-04T00:44:44Z,1840000,,,0,,C. Martin loose ball personal FOUL (1 PF),"[1628998, 1628993]",1610612766.0,CHA,loose ball,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Johnson,1628993.0,
188,PT10M13.00S,2022-01-04T00:40:58.3Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,38,27,2022-01-04T00:44:44Z,1870000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M13.00S,2022-01-04T00:40:58.3Z,2,REGULAR,substitution,in,[],203078,,,1610612764,38,27,2022-01-04T00:44:44Z,1880000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M05.00S,2022-01-04T00:41:17.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628993,32.37516425755584,37.99019607843137,1610612764,38,27,2022-01-04T00:46:41Z,1890000,60.0,252.0,1,left,MISS A. Johnson 25' 3PT,[1628993],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M01.00S,2022-01-04T00:41:21.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,38,27,2022-01-04T00:47:31Z,1900000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,
192,PT09M54.00S,2022-01-04T00:41:22.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,90.8508541392904,52.205882352941174,1610612766,38,29,2022-01-04T00:48:10Z,1910000,11.0,34.0,1,right,M. Bridges Layup (6 PTS) (J. McDaniels 1 AST),"[1628970, 1629667]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,3.53,Made,,,,,6.0,J. McDaniels,1629667.0,1.0,,,,,,,,,,,
193,PT09M36.00S,2022-01-04T00:41:30.5Z,2,REGULAR,turnover,lost ball,[],203078,,,1610612764,38,29,2022-01-04T00:41:39Z,1920000,,,0,,B. Beal lost ball TURNOVER (2 TO),"[203078, 1629667]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,2.0,McDaniels,1629667.0,,,,,,,,
194,PT09M36.00S,2022-01-04T00:41:30.5Z,2,REGULAR,steal,,[],1629667,,,1610612766,38,29,2022-01-04T00:41:33Z,1930000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M31.00S,2022-01-04T00:41:35.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202330,90.19382391590013,1.470588235294116,1610612766,38,29,2022-01-04T00:48:42Z,1940000,-243.0,40.0,1,right,MISS G. Hayward 24' running 3PT,[202330],1610612766.0,CHA,running,,,Hayward,G. Hayward,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,,
196,PT09M29.00S,2022-01-04T00:41:38.1Z,2,REGULAR,rebound,offensive,[],202397,,,1610612766,38,29,2022-01-04T00:41:38Z,1950000,,,0,,I. Smith REBOUND (Off:1 Def:0),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,195.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
197,PT09M28.00S,2022-01-04T00:41:40.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628970,92.0335085413929,49.01960784313726,1610612766,38,31,2022-01-04T00:49:10Z,1960000,-5.0,22.0,1,right,M. Bridges reverse Layup (8 PTS) (I. Smith 2 AST),"[1628970, 202397]",1610612766.0,CHA,reverse,,,Bridges,M. Bridges,,,,,2.29,Made,,,,,8.0,I. Smith,202397.0,2.0,,,,,,,,,,,
199,PT09M04.00S,2022-01-04T00:42:01.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,12.270039421813408,35.294117647058826,1610612764,40,31,2022-01-04T00:42:06Z,1980000,74.0,63.0,1,left,B. Beal 9' turnaround fadeaway Jump Shot (10 PTS),[203078],1610612764.0,WAS,turnaround fadeaway,,,Beal,B. Beal,,,,,9.67,Made,,,,,10.0,,,,,,,,,,,,,,
200,PT08M52.00S,2022-01-04T00:42:15.7Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612766,40,31,2022-01-04T00:42:27Z,1990000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Bridges 2 FT),"[202722, 1628970]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Bridges,1628970.0,
202,PT08M52.00S,2022-01-04T00:42:48.1Z,2,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,40,32,2022-01-04T00:43:15Z,2010000,,,0,,M. Bridges Free Throw 1 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
203,PT08M52.00S,2022-01-04T00:42:49.8Z,2,REGULAR,substitution,out,[],1628993,,,1610612766,40,32,2022-01-04T00:43:01Z,2020000,,,0,,SUB out: A. Johnson,[1628993],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M52.00S,2022-01-04T00:42:49.8Z,2,REGULAR,substitution,in,[],1629655,,,1610612766,40,32,2022-01-04T00:43:01Z,2030000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M52.00S,2022-01-04T00:42:48.1Z,2,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,40,32,2022-01-04T00:43:15Z,2040000,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,Missed,,,,,,,,,,,,,,,,,,,
206,PT08M51.00S,2022-01-04T00:42:49.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,40,32,2022-01-04T00:43:15Z,2050000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,,
207,PT08M30.00S,2022-01-04T00:43:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,11.875821287779246,50.0,1610612764,40,32,2022-01-04T00:43:50Z,2060000,0.0,59.0,1,left,MISS D. Gafford Layup - blocked,"[1629655, 1629667]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,5.91,Missed,,,,,,,,,,,,McDaniels,1629667.0,,,,,,
208,PT08M30.00S,2022-01-04T00:43:45.6Z,2,REGULAR,block,,[],1629667,,,1610612764,40,32,2022-01-04T00:43:48Z,2070000,,,0,,J. McDaniels BLOCK (2 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M26.00S,2022-01-04T00:43:49.6Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612764,40,32,2022-01-04T00:43:50Z,2080000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,207.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
210,PT08M25.00S,2022-01-04T00:43:49.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,7.670827858081481,49.754901960784316,1610612764,42,32,2022-01-04T00:50:42Z,2090000,1.0,20.0,1,left,D. Gafford putback Layup (8 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,1.96,Made,,,,,8.0,,,,,,,,,,,,,,
211,PT08M18.00S,2022-01-04T00:43:57.4Z,2,REGULAR,2pt,Jump Shot,[],202330,77.44743758212877,64.4607843137255,1610612766,42,34,2022-01-04T00:44:04Z,2100000,72.0,159.0,1,right,G. Hayward 17' pullup Jump Shot (7 PTS) (J. McDaniels 2 AST),"[202330, 1629667]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,17.51,Made,,,,,7.0,J. McDaniels,1629667.0,2.0,,,,,,,,,,,
213,PT08M08.00S,2022-01-04T00:44:07.7Z,2,REGULAR,turnover,lost ball,[],203484,,,1610612764,42,34,2022-01-04T00:44:12Z,2120000,,,0,,K. Caldwell-Pope lost ball TURNOVER (1 TO),"[203484, 1628970]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,1.0,Bridges,1628970.0,,,,,,,,
214,PT08M08.00S,2022-01-04T00:44:07.7Z,2,REGULAR,steal,,[],1628970,,,1610612766,42,34,2022-01-04T00:44:09Z,2130000,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M03.00S,2022-01-04T00:44:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,91.37647831800263,51.71568627450981,1610612766,42,36,2022-01-04T00:51:43Z,2140000,9.0,29.0,1,right,J. McDaniels running Layup (4 PTS),[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,2.99,Made,,,,,4.0,,,,,,,,,,,,,,
216,PT07M44.00S,2022-01-04T00:44:31.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,13.584099868593952,48.774509803921575,1610612764,44,36,2022-01-04T00:44:35Z,2150000,6.0,75.0,1,left,C. Kispert 7' pullup Jump Shot (2 PTS),[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,7.54,Made,,,,,2.0,,,,,,,,,,,,,,
217,PT07M39.00S,2022-01-04T00:44:39.1Z,2,REGULAR,turnover,out-of-bounds,[],1628998,,,1610612766,44,36,2022-01-04T00:44:49Z,2160000,,,0,,C. Martin lost ball out-of-bounds TURNOVER (1 TO),[1628998],1610612766.0,CHA,lost ball,,,Martin,C. Martin,,,,,,,,,,,,,,,1.0,,,,,201639.0,,,,,
218,PT07M39.00S,2022-01-04T00:44:46.2Z,2,REGULAR,substitution,out,[],203484,,,1610612764,44,36,2022-01-04T00:45:00Z,2170000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M39.00S,2022-01-04T00:44:46.2Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,44,36,2022-01-04T00:45:00Z,2180000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M24.00S,2022-01-04T00:45:15.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630557,22.125492772667542,9.313725490196077,1610612764,44,36,2022-01-04T00:45:19Z,2190000,203.0,155.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,,
221,PT07M22.00S,2022-01-04T00:45:17.1Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,44,36,2022-01-04T00:45:19Z,2200000,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,220.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
222,PT07M15.00S,2022-01-04T00:45:24.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,84.28055190538765,50.73529411764706,1610612766,44,36,2022-01-04T00:53:33Z,2210000,4.0,95.0,1,right,MISS M. Bridges 9' driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,9.54,Missed,,,,,,,,,,,,,,,,,,,
224,PT07M11.00S,2022-01-04T00:45:28.7Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,44,36,2022-01-04T00:45:30Z,2230000,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,222.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
225,PT07M09.00S,2022-01-04T00:45:31.0Z,2,REGULAR,3pt,Jump Shot,[],202722,23.176741130091983,9.068627450980387,1610612764,44,36,2022-01-04T00:45:39Z,2240000,205.0,165.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,26.32,Missed,,,,,,,,,,,,,,,,,,,
226,PT07M02.00S,2022-01-04T00:45:36.7Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612764,44,36,2022-01-04T00:45:36Z,2250000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,225.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
227,PT06M59.00S,2022-01-04T00:45:40.8Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612764,44,36,2022-01-04T00:45:44Z,2260000,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1628970]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,3.0,Bridges,1628970.0,,,,,,,,
228,PT06M59.00S,2022-01-04T00:45:40.8Z,2,REGULAR,steal,,[],1628970,,,1610612766,44,36,2022-01-04T00:54:28Z,2270000,,,0,,M. Bridges STEAL (3 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M54.00S,2022-01-04T00:45:46.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628998,92.82194480946123,96.32352941176471,1610612766,44,39,2022-01-04T00:54:48Z,2280000,232.0,15.0,1,right,C. Martin 3PT running (3 PTS) (J. McDaniels 3 AST),"[1628998, 1629667]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,23.21,Made,,,,,3.0,J. McDaniels,1629667.0,3.0,,,,,,,,,,,
231,PT06M54.00S,2022-01-04T00:45:53.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,44,39,2022-01-04T00:45:53Z,2300000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M54.00S,2022-01-04T00:45:59.0Z,2,REGULAR,substitution,out,[],202722,,,1610612764,44,39,2022-01-04T00:48:53Z,2310000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M54.00S,2022-01-04T00:45:59.0Z,2,REGULAR,substitution,out,[],1629667,,,1610612764,44,39,2022-01-04T00:48:53Z,2320000,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M54.00S,2022-01-04T00:45:59.0Z,2,REGULAR,substitution,out,[],202397,,,1610612764,44,39,2022-01-04T00:48:53Z,2330000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M54.00S,2022-01-04T00:45:59.0Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,44,39,2022-01-04T00:48:53Z,2340000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M54.00S,2022-01-04T00:45:59.0Z,2,REGULAR,substitution,in,[],203486,,,1610612764,44,39,2022-01-04T00:48:53Z,2350000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M54.00S,2022-01-04T00:45:59.0Z,2,REGULAR,substitution,in,[],1626179,,,1610612764,44,39,2022-01-04T00:48:53Z,2360000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M34.00S,2022-01-04T00:49:14.5Z,2,REGULAR,3pt,Jump Shot,[],1628398,34.60906701708278,59.80392156862745,1610612764,44,39,2022-01-04T00:49:19Z,2370000,-49.0,273.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,27.72,Missed,,,,,,,,,,,,,,,,,,,
240,PT06M31.00S,2022-01-04T00:49:17.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,44,39,2022-01-04T00:49:19Z,2380000,,,0,,M. Bridges REBOUND (Off:1 Def:5),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,239.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
241,PT06M12.00S,2022-01-04T00:49:35.5Z,2,REGULAR,3pt,Jump Shot,[],1626179,87.9599211563732,2.205882352941174,1610612766,44,39,2022-01-04T00:49:39Z,2390000,-239.0,61.0,1,right,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,24.66,Missed,,,,,,,,,,,,,,,,,,,
242,PT06M10.00S,2022-01-04T00:49:37.5Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,44,39,2022-01-04T00:49:39Z,2400000,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,241.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
243,PT05M59.00S,2022-01-04T00:49:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630557,32.11235216819975,69.11764705882354,1610612764,47,39,2022-01-04T00:49:52Z,2410000,-96.0,249.0,1,left,C. Kispert 26' 3PT  (5 PTS) (B. Beal 3 AST),"[1630557, 203078]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.71,Made,,,,,5.0,B. Beal,203078.0,3.0,,,,,,,,,,,
245,PT05M33.00S,2022-01-04T00:50:14.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,79.94415243101183,47.05882352941176,1610612766,47,41,2022-01-04T00:50:19Z,2430000,-15.0,136.0,1,right,G. Hayward 13' turnaround fadeaway Jump Shot (9 PTS),[202330],1610612766.0,CHA,turnaround fadeaway,,,Hayward,G. Hayward,,,,,13.68,Made,,,,,9.0,,,,,,,,,,,,,,
246,PT05M21.00S,2022-01-04T00:50:27.4Z,2,REGULAR,3pt,Jump Shot,[],203078,32.50657030223391,70.58823529411765,1610612764,47,41,2022-01-04T00:56:07Z,2440000,-103.0,253.0,1,left,MISS B. Beal 27' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,27.32,Missed,,,,,,,,,,,,,,,,,,,
247,PT05M19.00S,2022-01-04T00:50:29.4Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,47,41,2022-01-04T00:50:31Z,2450000,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,246.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
248,PT05M13.00S,2022-01-04T00:50:35.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,87.56570302233902,49.26470588235294,1610612766,47,41,2022-01-04T00:57:02Z,2460000,-4.0,64.0,1,right,MISS C. Martin 6' driving floating Shot,[1628998],1610612766.0,CHA,driving floating,,,Martin,C. Martin,,,,,6.45,Missed,,,,,,,,,,,,,,,,,,,
249,PT05M09.00S,2022-01-04T00:50:39.4Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,47,41,2022-01-04T00:50:42Z,2470000,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,248.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
250,PT05M08.00S,2022-01-04T00:50:39.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,92.29632063074901,48.774509803921575,1610612766,47,43,2022-01-04T00:56:39Z,2480000,-6.0,20.0,1,right,G. Hayward putback Layup (11 PTS),[202330],1610612766.0,CHA,putback,,,Hayward,G. Hayward,,,,,2.08,Made,,,,,11.0,,,,,,,,,,,,,,
251,PT05M00.00S,2022-01-04T00:50:47.8Z,2,REGULAR,3pt,Jump Shot,[],203078,32.11235216819975,71.56862745098039,1610612764,47,43,2022-01-04T00:50:55Z,2490000,-108.0,249.0,1,left,MISS B. Beal 27' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
252,PT04M54.00S,2022-01-04T00:50:53.8Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,47,43,2022-01-04T01:05:03Z,2500000,,,0,,M. Plumlee REBOUND (Off:1 Def:1),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,251.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
253,PT04M48.00S,2022-01-04T00:50:59.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,68.11760840998686,31.617647058823522,1610612766,47,46,2022-01-04T00:51:04Z,2510000,-92.0,247.0,1,right,M. Bridges 26' 3PT  (12 PTS) (G. Hayward 2 AST),"[1628970, 202330]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,26.37,Made,,,,,12.0,G. Hayward,202330.0,2.0,,,,,,,,,,,
255,PT04M31.00S,2022-01-04T00:51:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,16.212220762155056,40.68627450980392,1610612764,49,46,2022-01-04T00:51:20Z,2530000,47.0,100.0,1,left,K. Kuzma 11' floating Jump Shot (15 PTS) (B. Beal 4 AST),"[1628398, 203078]",1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,11.02,Made,,,,,15.0,B. Beal,203078.0,4.0,,,,,,,,,,,
257,PT04M12.00S,2022-01-04T00:51:35.5Z,2,REGULAR,2pt,Jump Shot,[],202330,77.05321944809461,35.294117647058826,1610612766,49,48,2022-01-04T00:51:39Z,2550000,-74.0,163.0,1,right,G. Hayward 17' pullup Jump Shot (13 PTS) (M. Plumlee 3 AST),"[202330, 203486]",1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,17.9,Made,,,,,13.0,M. Plumlee,203486.0,3.0,,,,,,,,,,,
259,PT03M59.00S,2022-01-04T00:51:49.0Z,2,REGULAR,3pt,Jump Shot,[],1630166,28.038764783180028,81.86274509803921,1610612764,49,48,2022-01-04T00:51:55Z,2570000,-159.0,211.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.45,Missed,,,,,,,,,,,,,,,,,,,
260,PT03M56.00S,2022-01-04T00:51:51.9Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,49,48,2022-01-04T00:51:51Z,2580000,,,0,,K. Kuzma REBOUND (Off:3 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,259.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
261,PT03M55.00S,2022-01-04T00:51:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,6.8823915900131425,49.01960784313726,1610612764,49,48,2022-01-04T00:58:52Z,2590000,5.0,12.0,1,left,MISS K. Kuzma reverse Layup - blocked,"[1628398, 203486]",1610612764.0,WAS,reverse,,,Kuzma,K. Kuzma,,,,,1.31,Missed,,,,,,,,,,,,Plumlee,203486.0,,,,,,
262,PT03M55.00S,2022-01-04T00:51:53.0Z,2,REGULAR,block,,[],203486,,,1610612764,49,48,2022-01-04T00:51:56Z,2600000,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
