actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
177,PT09M37.00S,2022-01-13T00:38:17.9Z,2,REGULAR,3pt,Jump Shot,[],1629678,77.7431011826544,89.4607843137255,1610612753,38,24,2022-01-13T00:38:41Z,1750000,197.0,157.0,1,right,A. Schofield 25' 3PT  (3 PTS) (F. Wagner 6 AST),"[1629678, 1630532]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,25.2,Made,,,,,3.0,,,,F. Wagner,1630532.0,6.0,,,,,,,,
179,PT09M25.00S,2022-01-13T00:38:30.1Z,2,REGULAR,3pt,Jump Shot,[],202722,33.459264126149804,72.05882352941177,1610612764,38,24,2022-01-13T00:38:34Z,1770000,-110.0,262.0,1,left,MISS D. Bertans 28' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,28.43,Missed,,,,,,,,,,,,,,,,,,,
180,PT09M22.00S,2022-01-13T00:38:33.1Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,38,24,2022-01-13T00:38:34Z,1780000,,,0,,R. Hampton REBOUND (Off:0 Def:2),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
181,PT09M15.00S,2022-01-13T00:38:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.09526938239159,46.81372549019608,1610612753,38,26,2022-01-13T00:39:17Z,1790000,-16.0,41.0,1,right,F. Wagner cutting Layup (2 PTS) (R. Hampton 1 AST),"[1630532, 1630181]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,4.36,Made,,,,,2.0,,,,R. Hampton,1630181.0,1.0,,,,,,,,
183,PT09M15.00S,2022-01-13T00:38:56.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,38,26,2022-01-13T00:38:56Z,1810000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M55.00S,2022-01-13T00:41:58.5Z,2,REGULAR,3pt,Jump Shot,[],202722,7.703679369250986,96.81372549019608,1610612764,38,26,2022-01-13T00:42:03Z,1820000,-234.0,20.0,1,left,MISS D. Bertans 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,23.49,Missed,,,,,,,,,,,,,,,,,,,
185,PT08M50.00S,2022-01-13T00:42:03.5Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,38,26,2022-01-13T00:42:03Z,1830000,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,184.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
186,PT08M38.00S,2022-01-13T00:42:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203082,83.78777923784494,63.725490196078425,1610612753,38,26,2022-01-13T00:42:20Z,1840000,69.0,100.0,1,right,MISS T. Ross 12' pullup Shot,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,12.12,Missed,,,,,,,,,,,,,,,,,,,
187,PT08M36.00S,2022-01-13T00:42:16.1Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612764,38,26,2022-01-13T00:42:20Z,1850000,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
188,PT08M28.00S,2022-01-13T00:42:24.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,30.962549277266753,76.47058823529412,1610612764,38,26,2022-01-13T00:42:28Z,1860000,-132.0,239.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,27.28,Missed,,,,,,,,,,,,,,,,,,,
189,PT08M25.00S,2022-01-13T00:42:27.0Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,38,26,2022-01-13T00:42:28Z,1870000,,,0,,A. Schofield REBOUND (Off:1 Def:1),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,188.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
190,PT08M10.00S,2022-01-13T00:42:44.6Z,2,REGULAR,turnover,out-of-bounds,[],203082,,,1610612753,38,26,2022-01-13T00:42:54Z,1880000,,,0,,T. Ross bad pass out-of-bounds TURNOVER (1 TO),[203082],1610612753.0,ORL,bad pass,,,Ross,T. Ross,,,,,,,,,,,,1.0,,,,,,1627962.0,,,,,,,
191,PT08M10.00S,2022-01-13T00:42:49.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,38,26,2022-01-13T00:42:49Z,1890000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M10.00S,2022-01-13T00:42:50.4Z,2,REGULAR,substitution,out,[],202722,,,1610612764,38,26,2022-01-13T00:42:53Z,1900000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M10.00S,2022-01-13T00:42:50.4Z,2,REGULAR,substitution,in,[],203526,,,1610612764,38,26,2022-01-13T00:42:53Z,1910000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT07M57.00S,2022-01-13T00:43:21.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203915,9.543363994743759,54.90196078431373,1610612764,40,26,2022-01-13T00:43:37Z,1920000,-25.0,37.0,1,left,S. Dinwiddie driving Layup (11 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,4.45,Made,,,,,11.0,,,,,,,,,,,,,,
195,PT07M57.00S,2022-01-13T00:43:24.3Z,2,REGULAR,foul,personal,['1freethrow'],1630181,,,1610612764,40,26,2022-01-13T00:43:34Z,1930000,,,0,,R. Hampton shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1630181, 203915]",1610612753.0,ORL,shooting,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Dinwiddie,203915.0,,,
197,PT07M57.00S,2022-01-13T00:43:35.6Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,40,26,2022-01-13T00:44:25Z,1950000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M57.00S,2022-01-13T00:43:35.6Z,2,REGULAR,substitution,out,[],1630181,,,1610612764,40,26,2022-01-13T00:44:25Z,1960000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M57.00S,2022-01-13T00:43:35.6Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,40,26,2022-01-13T00:44:25Z,1970000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M57.00S,2022-01-13T00:43:35.6Z,2,REGULAR,substitution,in,[],1630175,,,1610612764,40,26,2022-01-13T00:44:25Z,1980000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M57.00S,2022-01-13T00:43:55.3Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203915,,,1610612764,41,26,2022-01-13T00:43:55Z,1990000,,,0,,S. Dinwiddie Free Throw 1 of 1 (12 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
202,PT07M42.00S,2022-01-13T00:44:11.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201577,94.03745072273325,48.529411764705884,1610612753,41,28,2022-01-13T00:44:17Z,2000000,-7.0,4.0,1,right,R. Lopez Layup (4 PTS) (T. Ross 2 AST),"[201577, 203082]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,0.82,Made,,,,,4.0,,,,T. Ross,203082.0,2.0,,,,,,,,
204,PT07M42.00S,2022-01-13T00:44:14.7Z,2,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612753,41,28,2022-01-13T00:44:34Z,2020000,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Lopez 1 FT),"[1628398, 201577]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Lopez,201577.0,,,
206,PT07M42.00S,2022-01-13T00:44:26.9Z,2,REGULAR,substitution,out,[],203915,,,1610612753,41,28,2022-01-13T00:44:31Z,2040000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M42.00S,2022-01-13T00:44:26.9Z,2,REGULAR,substitution,in,[],203484,,,1610612753,41,28,2022-01-13T00:44:31Z,2050000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M42.00S,2022-01-13T00:44:42.0Z,2,REGULAR,freethrow,1 of 1,[],201577,,,1610612753,41,29,2022-01-13T00:44:42Z,2060000,,,0,,R. Lopez Free Throw 1 of 1 (5 PTS),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
209,PT07M27.00S,2022-01-13T00:44:58.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,19.793035479632064,47.794117647058826,1610612764,43,29,2022-01-13T00:45:10Z,2070000,11.0,134.0,1,left,R. Neto 13' floating Jump Shot (9 PTS),[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,13.41,Made,,,,,9.0,,,,,,,,,,,,,,
210,PT07M06.00S,2022-01-13T00:45:19.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],201577,88.12417871222075,58.08823529411765,1610612753,43,31,2022-01-13T00:45:25Z,2080000,40.0,59.0,1,right,R. Lopez 7' Hook (7 PTS) (F. Wagner 7 AST),"[201577, 1630532]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,7.16,Made,,,,,7.0,,,,F. Wagner,1630532.0,7.0,,,,,,,,
212,PT06M38.00S,2022-01-13T00:45:47.6Z,2,REGULAR,2pt,Jump Shot,[],1628398,7.30946123521682,85.5392156862745,1610612764,43,31,2022-01-13T00:45:53Z,2100000,-178.0,16.0,1,left,MISS K. Kuzma 17' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,17.84,Missed,,,,,,,,,,,,,,,,,,,
213,PT06M34.00S,2022-01-13T00:45:51.3Z,2,REGULAR,rebound,defensive,[],1629678,,,1610612753,43,31,2022-01-13T00:45:51Z,2110000,,,0,,A. Schofield REBOUND (Off:1 Def:2),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,212.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
214,PT06M31.00S,2022-01-13T00:45:56.9Z,2,REGULAR,foul,personal,[],203526,,,1610612753,43,31,2022-01-13T00:46:05Z,2120000,,,0,,R. Neto personal FOUL (1 PF),"[203526, 1630175]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,1627539.0,1.0,0.0,Anthony,1630175.0,,,
216,PT06M31.00S,2022-01-13T00:46:05.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612753,43,31,2022-01-13T00:46:19Z,2140000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M31.00S,2022-01-13T00:46:05.7Z,2,REGULAR,substitution,out,[],1628418,,,1610612753,43,31,2022-01-13T00:46:19Z,2150000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M31.00S,2022-01-13T00:46:05.7Z,2,REGULAR,substitution,out,[],1629678,,,1610612753,43,31,2022-01-13T00:46:19Z,2160000,,,0,,SUB out: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M31.00S,2022-01-13T00:46:05.7Z,2,REGULAR,substitution,in,[],1629655,,,1610612753,43,31,2022-01-13T00:46:19Z,2170000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M31.00S,2022-01-13T00:46:05.7Z,2,REGULAR,substitution,in,[],1629060,,,1610612753,43,31,2022-01-13T00:46:19Z,2180000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M31.00S,2022-01-13T00:46:05.7Z,2,REGULAR,substitution,in,[],1629643,,,1610612753,43,31,2022-01-13T00:46:19Z,2190000,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M23.00S,2022-01-13T00:46:24.6Z,2,REGULAR,2pt,Jump Shot,[],1629643,78.9257555847569,32.1078431372549,1610612753,43,31,2022-01-13T00:46:30Z,2200000,-89.0,146.0,1,right,MISS C. Okeke 17' pullup Shot,[1629643],1610612753.0,ORL,pullup,,,Okeke,C. Okeke,,,,,17.09,Missed,,,,,,,,,,,,,,,,,,,
223,PT06M19.00S,2022-01-13T00:46:28.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,43,31,2022-01-13T00:46:30Z,2210000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,222.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
224,PT06M14.00S,2022-01-13T00:46:33.0Z,2,REGULAR,3pt,Jump Shot,[],203526,29.122864651773984,25.0,1610612764,43,31,2022-01-13T00:46:39Z,2220000,125.0,221.0,1,left,MISS R. Neto 25' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
225,PT06M11.00S,2022-01-13T00:46:36.0Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,43,31,2022-01-13T00:46:39Z,2230000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,224.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
226,PT06M02.00S,2022-01-13T00:46:44.9Z,2,REGULAR,3pt,Jump Shot,[],1630175,73.40670170827858,14.460784313725492,1610612753,43,31,2022-01-13T00:46:51Z,2240000,-178.0,197.0,1,right,MISS C. Anthony 26' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
227,PT05M59.00S,2022-01-13T00:46:47.9Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,43,31,2022-01-13T00:46:51Z,2250000,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,226.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
228,PT05M57.00S,2022-01-13T00:46:50.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,92.06636005256242,58.333333333333336,1610612753,43,31,2022-01-13T00:46:55Z,2260000,42.0,22.0,1,right,MISS F. Wagner Layup - blocked,"[1630532, 1629655]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,4.72,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0,
229,PT05M57.00S,2022-01-13T00:46:50.6Z,2,REGULAR,block,,[],1629655,,,1610612753,43,31,2022-01-13T00:46:53Z,2270000,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M54.00S,2022-01-13T00:46:53.6Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,43,31,2022-01-13T00:46:55Z,2280000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
231,PT05M36.00S,2022-01-13T00:47:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629060,14.14257555847569,50.49019607843137,1610612764,43,31,2022-01-13T00:47:16Z,2290000,-2.0,80.0,1,left,MISS R. Hachimura 8' fadeaway Shot,[1629060],1610612764.0,WAS,fadeaway,,,Hachimura,R. Hachimura,,,,,8.04,Missed,,,,,,,,,,,,,,,,,,,
232,PT05M33.00S,2022-01-13T00:47:14.1Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,43,31,2022-01-13T00:47:16Z,2300000,,,0,,F. Wagner REBOUND (Off:1 Def:1),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,231.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
233,PT05M23.00S,2022-01-13T00:47:23.6Z,2,REGULAR,2pt,Jump Shot,[],1630175,78.66294349540078,27.205882352941174,1610612753,43,31,2022-01-13T00:47:28Z,2310000,-114.0,148.0,1,right,MISS C. Anthony 18' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,18.69,Missed,,,,,,,,,,,,,,,,,,,
234,PT05M21.00S,2022-01-13T00:47:25.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,43,31,2022-01-13T00:47:28Z,2320000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,233.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
235,PT05M14.00S,2022-01-13T00:47:33.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,7.835085413929041,53.18627450980392,1610612764,45,31,2022-01-13T00:47:37Z,2330000,-16.0,21.0,1,left,D. Gafford Layup (4 PTS) (K. Kuzma 5 AST),"[1629655, 1628398]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.64,Made,,,,,4.0,,,,K. Kuzma,1628398.0,5.0,,,,,,,,
237,PT05M14.00S,2022-01-13T00:47:39.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,45,31,2022-01-13T00:47:39Z,2350000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M14.00S,2022-01-13T00:49:00.4Z,2,REGULAR,substitution,out,[],203082,,,1610612753,45,31,2022-01-13T00:50:31Z,2360000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M14.00S,2022-01-13T00:49:00.4Z,2,REGULAR,substitution,out,[],201577,,,1610612753,45,31,2022-01-13T00:50:31Z,2370000,,,0,,SUB out: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M14.00S,2022-01-13T00:49:00.4Z,2,REGULAR,substitution,in,[],203914,,,1610612753,45,31,2022-01-13T00:50:31Z,2380000,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M14.00S,2022-01-13T00:49:00.4Z,2,REGULAR,substitution,in,[],1630181,,,1610612753,45,31,2022-01-13T00:50:31Z,2390000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M55.00S,2022-01-13T00:50:53.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,90.3580814717477,42.15686274509804,1610612753,45,31,2022-01-13T00:50:59Z,2400000,-39.0,38.0,1,right,MISS R. Hampton Layup,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,5.47,Missed,,,,,,,,,,,,,,,,,,,
243,PT04M52.00S,2022-01-13T00:50:56.4Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612764,45,31,2022-01-13T00:50:59Z,2410000,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
244,PT04M39.00S,2022-01-13T00:51:08.6Z,2,REGULAR,3pt,Jump Shot,[],203526,16.90210249671485,97.05882352941177,1610612764,45,31,2022-01-13T00:51:13Z,2420000,-235.0,106.0,1,left,MISS R. Neto 25' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,25.82,Missed,,,,,,,,,,,,,,,,,,,
245,PT04M36.00S,2022-01-13T00:51:11.6Z,2,REGULAR,rebound,defensive,[],1630181,,,1610612753,45,31,2022-01-13T00:51:13Z,2430000,,,0,,R. Hampton REBOUND (Off:0 Def:4),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,244.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
246,PT04M27.00S,2022-01-13T00:51:20.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.46057818659659,48.28431372549019,1610612753,45,33,2022-01-13T00:51:28Z,2440000,-9.0,18.0,1,right,F. Wagner driving finger roll Layup (4 PTS) (C. Anthony 2 AST),"[1630532, 1630175]",1610612753.0,ORL,driving finger roll,,,Wagner,F. Wagner,,,,,2.03,Made,,,,,4.0,,,,C. Anthony,1630175.0,2.0,,,,,,,,
248,PT04M14.00S,2022-01-13T00:51:33.3Z,2,REGULAR,3pt,Jump Shot,[],1629060,7.5722733245729295,4.411764705882353,1610612764,45,33,2022-01-13T00:51:39Z,2460000,228.0,19.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,22.87,Missed,,,,,,,,,,,,,,,,,,,
249,PT04M11.00S,2022-01-13T00:51:36.3Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,45,33,2022-01-13T00:51:39Z,2470000,,,0,,C. Anthony REBOUND (Off:2 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,248.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
250,PT04M07.00S,2022-01-13T00:51:40.7Z,2,REGULAR,turnover,bad pass,[],1630175,,,1610612753,45,33,2022-01-13T00:51:46Z,2480000,,,0,,C. Anthony bad pass TURNOVER (4 TO),"[1630175, 203484]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,4.0,Caldwell-Pope,203484.0,,,,,,,,,,,
251,PT04M07.00S,2022-01-13T00:51:40.7Z,2,REGULAR,steal,,[],203484,,,1610612764,45,33,2022-01-13T00:51:42Z,2490000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M01.00S,2022-01-13T00:51:46.8Z,2,REGULAR,turnover,bad pass,[],1628398,,,1610612764,45,33,2022-01-13T00:57:26Z,2500000,,,0,,K. Kuzma bad pass TURNOVER (3 TO),"[1628398, 1630181]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,3.0,Hampton,1630181.0,,,,,,,,,,,
253,PT04M01.00S,2022-01-13T00:51:46.8Z,2,REGULAR,steal,,[],1630181,,,1610612753,45,33,2022-01-13T00:51:49Z,2510000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M52.00S,2022-01-13T00:51:55.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630532,77.34888304862024,10.294117647058822,1610612753,45,33,2022-01-13T00:52:01Z,2520000,-199.0,160.0,1,right,MISS F. Wagner 25' 3PT,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,25.52,Missed,,,,,,,,,,,,,,,,,,,
255,PT03M49.00S,2022-01-13T00:51:58.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,45,33,2022-01-13T00:52:01Z,2530000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,254.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
256,PT03M40.00S,2022-01-13T00:52:10.2Z,2,REGULAR,foul,personal,[],1630175,,,1610612764,45,33,2022-01-13T00:52:17Z,2540000,,,0,,C. Anthony personal FOUL (2 PF),"[1630175, 203526]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Neto,203526.0,,,
258,PT03M27.00S,2022-01-13T00:52:43.3Z,2,REGULAR,2pt,Jump Shot,[],1629060,10.5946123521682,32.59803921568628,1610612764,45,33,2022-01-13T00:52:50Z,2560000,87.0,47.0,1,left,MISS R. Hachimura 9' fadeaway Shot,[1629060],1610612764.0,WAS,fadeaway,,,Hachimura,R. Hachimura,,,,,9.89,Missed,,,,,,,,,,,,,,,,,,,
259,PT03M24.00S,2022-01-13T00:52:46.3Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,45,33,2022-01-13T00:52:50Z,2570000,,,0,,C. Anthony REBOUND (Off:2 Def:4),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,258.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
260,PT03M07.00S,2022-01-13T00:53:03.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630181,92.46057818659659,49.754901960784316,1610612753,45,35,2022-01-13T00:53:08Z,2580000,-1.0,18.0,1,right,R. Hampton driving DUNK (2 PTS) (F. Wagner 8 AST),"[1630181, 1630532]",1610612753.0,ORL,driving,,,Hampton,R. Hampton,,,,,1.84,Made,,,,,2.0,,,,F. Wagner,1630532.0,8.0,,,,,,,,
262,PT02M49.00S,2022-01-13T00:53:23.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.652431011826544,52.450980392156865,1610612764,47,35,2022-01-13T00:53:36Z,2600000,-12.0,10.0,1,left,R. Hachimura Layup (2 PTS) (K. Kuzma 6 AST),"[1629060, 1628398]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,1.59,Made,,,,,2.0,,,,K. Kuzma,1628398.0,6.0,,,,,,,,
