actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
183,PT11M46.00S,2022-03-16T23:41:47.5Z,2,REGULAR,freethrow,1 of 1,[],1627854,,,1610612743,28,38,2022-03-16T23:41:47Z,1820000,,,0,,B. Forbes Free Throw 1 of 1 (4 PTS),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
184,PT11M29.00S,2022-03-16T23:42:05.5Z,2,REGULAR,3pt,Jump Shot,[],1629060,91.27792378449409,95.34313725490196,1610612764,28,38,2022-03-16T23:42:10Z,1830000,227.0,29.0,1,right,MISS R. Hachimura 3PT,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,22.86,,,,,,,,,
185,PT11M26.00S,2022-03-16T23:42:08.5Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,28,38,2022-03-16T23:42:10Z,1840000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,
186,PT11M15.00S,2022-03-16T23:42:19.9Z,2,REGULAR,3pt,Jump Shot,[],202326,31.750985545335087,71.32352941176471,1610612743,28,41,2022-03-16T23:42:26Z,1850000,-107.0,246.0,1,left,D. Cousins 26' 3PT  (5 PTS) (B. Hyland 3 AST),"[202326, 1630538]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Made,5.0,,,,,26.81,B. Hyland,1630538.0,3.0,,,,,,
188,PT10M56.00S,2022-03-16T23:42:39.6Z,2,REGULAR,foul,personal,[],203210,,,1610612764,28,41,2022-03-16T23:42:47Z,1870000,,,0,,J. Green personal FOUL (1 PF),"[203210, 204001]",1610612743.0,DEN,,,,Green,J. Green,,,,,201639.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,,
190,PT10M56.00S,2022-03-16T23:42:46.5Z,2,REGULAR,substitution,out,[],1629060,,,1610612764,28,41,2022-03-16T23:42:52Z,1890000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M56.00S,2022-03-16T23:42:46.5Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,28,41,2022-03-16T23:42:52Z,1900000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M48.00S,2022-03-16T23:43:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.77463863337714,49.01960784313725,1610612764,28,41,2022-03-16T23:48:42Z,1910000,-5.0,6.0,1,right,MISS D. Avdija driving reverse Layup,[1630166],1610612764.0,WAS,driving reverse,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,0.77,,,,,,,,,
193,PT10M47.00S,2022-03-16T23:43:16.8Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,28,41,2022-03-16T23:48:42Z,1920000,,,0,,D. Cousins REBOUND (Off:0 Def:1),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,192.0,1.0,1.0,0.0,,,,,,,,,,
194,PT10M47.00S,2022-03-16T23:43:18.5Z,2,REGULAR,turnover,bad pass,[],202326,,,1610612743,28,41,2022-03-16T23:48:18Z,1922500,,,0,,D. Cousins bad pass TURNOVER (1 TO),"[202326, 203484]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,
195,PT10M47.00S,2022-03-16T23:43:18.5Z,2,REGULAR,steal,,[],203484,,,1610612764,28,41,2022-03-16T23:43:20Z,1923750,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT10M45.00S,2022-03-16T23:43:22.2Z,2,REGULAR,foul,personal,[],1630538,,,1610612764,28,41,2022-03-16T23:48:18Z,1925000,,,0,,B. Hyland take personal FOUL (2 PF),"[1630538, 203484]",1610612743.0,DEN,take,,,Hyland,B. Hyland,,,,,1628951.0,2.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,
198,PT10M37.00S,2022-03-16T23:43:48.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203484,67.62483574244416,34.31372549019608,1610612764,28,41,2022-03-16T23:43:54Z,1970000,-78.0,252.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,26.37,,,,,,,,,
199,PT10M32.00S,2022-03-16T23:43:53.6Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,28,41,2022-03-16T23:43:54Z,1980000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,
200,PT10M20.00S,2022-03-16T23:44:05.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202326,6.783837056504599,47.30392156862745,1610612743,28,43,2022-03-16T23:44:11Z,1990000,13.0,11.0,1,left,D. Cousins driving Layup (7 PTS) (B. Hyland 4 AST),"[202326, 1630538]",1610612743.0,DEN,driving,,,Cousins,D. Cousins,,,,,,,,,,Made,7.0,,,,,1.76,B. Hyland,1630538.0,4.0,,,,,,
202,PT10M12.00S,2022-03-16T23:44:13.4Z,2,REGULAR,3pt,Jump Shot,[],204001,62.5,41.66666666666667,1610612764,28,43,2022-03-16T23:44:21Z,2010000,-42.0,300.0,1,right,MISS K. Porzingis 30' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,,,,,30.29,,,,,,,,,
203,PT10M10.00S,2022-03-16T23:44:15.4Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,28,43,2022-03-16T23:44:21Z,2020000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,202.0,1.0,1.0,0.0,,,,,,,,,,
204,PT09M59.00S,2022-03-16T23:44:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203085,6.915243101182654,53.92156862745098,1610612743,28,45,2022-03-16T23:45:16Z,2030000,-20.0,13.0,1,left,A. Rivers driving reverse Layup (5 PTS),[203085],1610612743.0,DEN,driving reverse,,,Rivers,A. Rivers,,,,,,,,,,Made,5.0,,,,,2.32,,,,,,,,,
205,PT09M59.00S,2022-03-16T23:44:32.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,28,45,2022-03-16T23:44:32Z,2040000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT09M57.00S,2022-03-16T23:47:23.1Z,2,REGULAR,turnover,bad pass,[],203484,,,1610612764,28,45,2022-03-16T23:47:27Z,2050000,,,0,,K. Caldwell-Pope bad pass TURNOVER (1 TO),"[203484, 1630538]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,1.0,Hyland,1630538.0,,,
207,PT09M57.00S,2022-03-16T23:47:23.1Z,2,REGULAR,steal,,[],1630538,,,1610612743,28,45,2022-03-16T23:47:25Z,2060000,,,0,,B. Hyland STEAL (1 STL),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M53.00S,2022-03-16T23:47:26.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630538,6.915243101182654,51.225490196078425,1610612743,28,47,2022-03-16T23:52:35Z,2070000,-6.0,13.0,1,left,B. Hyland Layup (2 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Made,2.0,,,,,1.39,,,,,,,,,
209,PT09M36.00S,2022-03-16T23:47:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,94.43166885676742,45.588235294117645,1610612764,28,47,2022-03-16T23:52:41Z,2080000,-22.0,0.0,1,right,MISS K. Caldwell-Pope driving Layup,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,2.21,,,,,,,,,
210,PT09M35.00S,2022-03-16T23:47:44.8Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,28,47,2022-03-16T23:51:17Z,2090000,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,
211,PT09M34.00S,2022-03-16T23:47:49.6Z,2,REGULAR,turnover,out-of-bounds,[],1630538,,,1610612743,28,47,2022-03-16T23:51:03Z,2100000,,,0,,B. Hyland bad pass out-of-bounds TURNOVER (1 TO),[1630538],1610612743.0,DEN,bad pass,,,Hyland,B. Hyland,,,,,201639.0,,,,,,,,,,,,,,,1.0,,,,,
212,PT09M34.00S,2022-03-16T23:47:52.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,28,47,2022-03-16T23:51:03Z,2110000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M20.00S,2022-03-16T23:48:13.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204001,93.11760840998686,48.529411764705884,1610612764,30,47,2022-03-16T23:48:25Z,2120000,-7.0,12.0,1,right,K. Porzingis cutting Layup (3 PTS) (K. Caldwell-Pope 1 AST),"[204001, 203484]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,,,,,,Made,3.0,,,,,1.43,K. Caldwell-Pope,203484.0,1.0,,,,,,
216,PT09M20.00S,2022-03-16T23:48:16.4Z,2,REGULAR,foul,personal,['1freethrow'],1627854,,,1610612764,30,47,2022-03-16T23:48:25Z,2140000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1627854, 204001]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,1628951.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,,
218,PT09M20.00S,2022-03-16T23:48:44.1Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],204001,,,1610612764,31,47,2022-03-16T23:48:44Z,2160000,,,0,,K. Porzingis Free Throw 1 of 1 (4 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
219,PT09M12.00S,2022-03-16T23:48:56.7Z,2,REGULAR,3pt,Jump Shot,[],1627854,20.318659658344284,93.38235294117648,1610612743,31,50,2022-03-16T23:49:01Z,2170000,-217.0,138.0,1,left,B. Forbes 25' 3PT  (7 PTS) (D. Cousins 1 AST),"[1627854, 202326]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,Made,7.0,,,,,25.73,D. Cousins,202326.0,1.0,,,,,,
221,PT09M03.00S,2022-03-16T23:49:07.1Z,2,REGULAR,foul,personal,[],1627854,,,1610612764,31,50,2022-03-16T23:49:14Z,2190000,,,0,,B. Forbes personal FOUL (2 PF),"[1627854, 202397]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,1204.0,2.0,0.0,Smith,202397.0,,,,,,,,,,,,,,,,
223,PT08M55.00S,2022-03-16T23:49:31.7Z,2,REGULAR,3pt,Jump Shot,[],203484,94.03745072273325,96.81372549019608,1610612764,34,50,2022-03-16T23:49:36Z,2210000,234.0,4.0,1,right,K. Caldwell-Pope 3PT  (6 PTS) (I. Smith 1 AST),"[203484, 202397]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,6.0,,,,,23.41,I. Smith,202397.0,1.0,,,,,,
227,PT08M43.00S,2022-03-16T23:50:05.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,34,50,2022-03-16T23:50:05Z,2250000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M43.00S,2022-03-16T23:51:44.7Z,2,REGULAR,substitution,out,[],1630166,,,1610612743,34,50,2022-03-16T23:52:28Z,2260000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M43.00S,2022-03-16T23:51:44.7Z,2,REGULAR,substitution,in,[],1628398,,,1610612743,34,50,2022-03-16T23:52:28Z,2270000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M36.00S,2022-03-16T23:52:54.5Z,2,REGULAR,3pt,Jump Shot,[],1627854,24.78646517739816,12.009803921568627,1610612743,34,50,2022-03-16T23:53:04Z,2280000,190.0,180.0,1,left,MISS B. Forbes 26' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,,,,26.21,,,,,,,,,
231,PT08M32.00S,2022-03-16T23:52:58.2Z,2,REGULAR,rebound,defensive,[],204001,,,1610612764,34,50,2022-03-16T23:52:58Z,2290000,,,0,,K. Porzingis REBOUND (Off:2 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,230.0,4.0,2.0,2.0,,,,,,,,,,
232,PT08M08.00S,2022-03-16T23:53:22.0Z,2,REGULAR,2pt,Jump Shot,[],203484,75.90341655716163,75.49019607843137,1610612764,34,50,2022-03-16T23:53:27Z,2300000,127.0,174.0,1,right,MISS K. Caldwell-Pope 21' floating Shot,[203484],1610612764.0,WAS,floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,21.57,,,,,,,,,
233,PT08M05.00S,2022-03-16T23:53:25.0Z,2,REGULAR,rebound,defensive,[],202326,,,1610612743,34,50,2022-03-16T23:53:27Z,2310000,,,0,,D. Cousins REBOUND (Off:0 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,,,
234,PT08M00.00S,2022-03-16T23:53:30.2Z,2,REGULAR,2pt,Jump Shot,[],1627854,6.652431011826544,30.14705882352941,1610612743,34,50,2022-03-16T23:53:37Z,2320000,99.0,10.0,1,left,MISS B. Forbes 9' floating Shot,[1627854],1610612743.0,DEN,floating,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,,,,9.98,,,,,,,,,
235,PT07M57.00S,2022-03-16T23:53:33.2Z,2,REGULAR,rebound,offensive,[],202326,,,1610612743,34,50,2022-03-16T23:53:37Z,2330000,,,0,,D. Cousins REBOUND (Off:1 Def:2),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,234.0,3.0,2.0,1.0,,,,,,,,,,
236,PT07M56.00S,2022-03-16T23:53:33.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202326,6.783837056504599,47.794117647058826,1610612743,34,50,2022-03-16T23:53:40Z,2340000,11.0,11.0,1,left,MISS D. Cousins Layup - blocked,"[202326, 204001]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Missed,,,,,,1.58,,,,,,,Porzingis,204001.0,
237,PT07M56.00S,2022-03-16T23:53:33.5Z,2,REGULAR,block,,[],204001,,,1610612743,34,50,2022-03-17T00:01:29Z,2350000,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M53.00S,2022-03-16T23:53:36.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,34,50,2022-03-16T23:53:40Z,2360000,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,236.0,3.0,3.0,0.0,,,,,,,,,,
239,PT07M49.00S,2022-03-16T23:53:41.0Z,2,REGULAR,3pt,Jump Shot,[],1630557,95.0886990801577,96.56862745098039,1610612764,34,50,2022-03-16T23:53:47Z,2370000,233.0,-6.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,23.29,,,,,,,,,
240,PT07M45.00S,2022-03-16T23:53:44.4Z,2,REGULAR,rebound,offensive,[],204001,,,1610612764,34,50,2022-03-16T23:53:44Z,2380000,,,0,,K. Porzingis REBOUND (Off:3 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,239.0,5.0,2.0,3.0,,,,,,,,,,
241,PT07M41.00S,2022-03-16T23:53:48.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202397,79.45137976346912,75.49019607843137,1610612764,36,50,2022-03-16T23:53:54Z,2390000,127.0,141.0,1,right,I. Smith 18' pullup Jump Shot (2 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,,,Made,2.0,,,,,18.99,,,,,,,,,
242,PT07M17.00S,2022-03-16T23:54:13.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202326,11.777266754270697,57.84313725490197,1610612743,36,52,2022-03-16T23:54:18Z,2400000,-39.0,58.0,1,left,D. Cousins 7' Hook (9 PTS),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,Made,9.0,,,,,7.02,,,,,,,,,
243,PT07M02.00S,2022-03-16T23:54:27.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,93.11760840998686,47.30392156862745,1610612764,36,52,2022-03-16T23:54:31Z,2410000,-13.0,12.0,1,right,MISS I. Smith alley-oop Layup,[202397],1610612764.0,WAS,alley-oop,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,1.82,,,,,,,,,
244,PT07M00.00S,2022-03-16T23:54:29.6Z,2,REGULAR,rebound,offensive,[],202397,,,1610612764,36,52,2022-03-16T23:54:29Z,2420000,,,0,,I. Smith REBOUND (Off:1 Def:0),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,243.0,1.0,0.0,1.0,,,,,,,,,,
245,PT07M00.00S,2022-03-16T23:54:30.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202397,94.03745072273325,45.83333333333333,1610612764,36,52,2022-03-16T23:54:34Z,2430000,-21.0,4.0,1,right,MISS I. Smith Layup,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,2.11,,,,,,,,,
246,PT06M57.00S,2022-03-16T23:54:33.2Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,36,52,2022-03-16T23:54:34Z,2440000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,245.0,2.0,2.0,0.0,,,,,,,,,,
247,PT06M53.00S,2022-03-16T23:54:39.5Z,2,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612743,36,52,2022-03-16T23:55:41Z,2450000,,,0,,C. Kispert shooting personal FOUL (1 PF) (Rivers 2 FT),"[1630557, 203085]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,1204.0,1.0,0.0,Rivers,203085.0,,,,,,,,,,,,,,,,
249,PT06M53.00S,2022-03-16T23:55:13.4Z,2,REGULAR,freethrow,1 of 2,[],203085,,,1610612743,36,53,2022-03-16T23:55:13Z,2470000,,,0,,A. Rivers Free Throw 1 of 2 (6 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
250,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,out,[],204001,,,1610612743,36,53,2022-03-16T23:55:41Z,2480000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,out,[],1630538,,,1610612743,36,53,2022-03-16T23:55:41Z,2490000,,,0,,SUB out: B. Hyland,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,out,[],202326,,,1610612743,36,53,2022-03-16T23:55:41Z,2500000,,,0,,SUB out: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,out,[],1627854,,,1610612743,36,53,2022-03-16T23:55:41Z,2510000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,in,[],1628418,,,1610612743,36,53,2022-03-16T23:55:41Z,2520000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,in,[],1628420,,,1610612743,36,53,2022-03-16T23:55:41Z,2530000,,,0,,SUB in: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,in,[],203999,,,1610612743,36,53,2022-03-16T23:55:41Z,2540000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M53.00S,2022-03-16T23:55:15.1Z,2,REGULAR,substitution,in,[],203115,,,1610612743,36,53,2022-03-16T23:55:41Z,2550000,,,0,,SUB in: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M53.00S,2022-03-16T23:55:43.5Z,2,REGULAR,freethrow,2 of 2,[],203085,,,1610612743,36,54,2022-03-16T23:55:43Z,2560000,,,0,,A. Rivers Free Throw 2 of 2 (7 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
259,PT06M37.00S,2022-03-16T23:56:03.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,36,54,2022-03-16T23:56:03Z,2570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M37.00S,2022-03-16T23:56:06.3Z,2,REGULAR,substitution,out,[],202397,,,1610612764,36,54,2022-03-16T23:56:14Z,2580000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M37.00S,2022-03-16T23:56:06.3Z,2,REGULAR,substitution,in,[],203526,,,1610612764,36,54,2022-03-16T23:56:14Z,2590000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M32.00S,2022-03-16T23:56:28.7Z,2,REGULAR,turnover,double dribble,[],1628398,,,1610612764,36,54,2022-03-16T23:56:35Z,2600000,,,0,,K. Kuzma double dribble TURNOVER (1 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1628951.0,,,,,,,,,,,,,,,1.0,,,,,
263,PT06M19.00S,2022-03-16T23:56:49.5Z,2,REGULAR,turnover,out-of-bounds,[],203999,,,1610612743,36,54,2022-03-17T00:04:12Z,2610000,,,0,,N. Jokic bad pass out-of-bounds TURNOVER (2 TO),[203999],1610612743.0,DEN,bad pass,,,Jokic,N. Jokic,,,,,1628951.0,,,,,,,,,,,,,,,2.0,,,,,
264,PT06M08.00S,2022-03-16T23:57:05.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203526,90.75229960578186,67.40196078431373,1610612764,36,54,2022-03-16T23:57:10Z,2620000,87.0,34.0,1,right,MISS R. Neto 9' floating Shot,[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,9.36,,,,,,,,,
265,PT06M05.00S,2022-03-16T23:57:08.4Z,2,REGULAR,rebound,defensive,[],203999,,,1610612743,36,54,2022-03-16T23:57:10Z,2630000,,,0,,N. Jokic REBOUND (Off:0 Def:7),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,264.0,7.0,7.0,0.0,,,,,,,,,,
266,PT05M56.00S,2022-03-16T23:57:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203999,7.30946123521682,55.392156862745104,1610612743,36,56,2022-03-17T00:12:22Z,2640000,-27.0,16.0,1,left,N. Jokic driving Layup (13 PTS),[203999],1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,,,,,,Made,13.0,,,,,3.15,,,,,,,,,
267,PT05M47.00S,2022-03-16T23:57:26.1Z,2,REGULAR,2pt,Jump Shot,[],203484,78.26872536136662,52.20588235294118,1610612764,38,56,2022-03-16T23:57:31Z,2650000,11.0,152.0,1,right,K. Caldwell-Pope 15' pullup Jump Shot (8 PTS) (R. Neto 2 AST),"[203484, 203526]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,8.0,,,,,15.22,R. Neto,203526.0,2.0,,,,,,
269,PT05M27.00S,2022-03-16T23:57:45.4Z,2,REGULAR,3pt,Jump Shot,[],203085,7.046649145860711,96.07843137254902,1610612743,38,59,2022-03-16T23:57:51Z,2670000,-230.0,14.0,1,left,A. Rivers 3PT  (10 PTS) (W. Barton 3 AST),"[203085, 203115]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,Made,10.0,,,,,23.08,W. Barton,203115.0,3.0,,,,,,
271,PT05M16.00S,2022-03-16T23:57:57.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,84.31340341655716,35.53921568627451,1610612764,38,59,2022-03-17T00:12:31Z,2690000,-72.0,95.0,1,right,MISS K. Kuzma 11' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,11.94,,,,,,,,,
272,PT05M13.00S,2022-03-16T23:58:00.4Z,2,REGULAR,rebound,defensive,[],203085,,,1610612743,38,59,2022-03-16T23:58:01Z,2700000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,
