actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
179,PT11M46.00S,2022-01-20T00:39:41.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,91.77069645203679,52.205882352941174,1610612751,28,33,2022-01-20T00:39:46Z,1780000,11.0,25.0,1,right,MISS D. Sharpe Layup - blocked,"[1630549, 1629060]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,2.72,Missed,,,,,,,,,,,,,,,Hachimura,1629060.0,,,
180,PT11M46.00S,2022-01-20T00:39:41.2Z,2,REGULAR,block,,[],1629060,,,1610612751,28,33,2022-01-20T00:39:45Z,1790000,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M42.00S,2022-01-20T00:39:45.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,28,33,2022-01-20T00:39:46Z,1800000,,,0,,R. Hachimura REBOUND (Off:1 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,179.0,,,,,,,,,,2.0,1.0,1.0,,,,,,
182,PT11M38.00S,2022-01-20T00:39:47.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629060,7.145203679369246,45.833333333333336,1610612764,28,33,2022-01-20T00:41:14Z,1810000,21.0,15.0,1,left,MISS R. Hachimura driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,2.55,Missed,,,,,,,,,,,,,,,,,,,
183,PT11M37.00S,2022-01-20T00:39:48.9Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,28,33,2022-01-20T00:39:58Z,1820000,,,0,,M. Harrell REBOUND (Off:1 Def:0),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,182.0,,,,,,,,,,1.0,0.0,1.0,,,,,,
184,PT11M36.00S,2022-01-20T00:39:50.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,7.802233902759525,50.49019607843137,1610612764,30,33,2022-01-20T00:41:37Z,1830000,-2.0,21.0,1,left,M. Harrell putback Layup (2 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,2.09,Made,,2.0,,,,,,,,,,,,,,,,,
185,PT11M22.00S,2022-01-20T00:40:04.0Z,2,REGULAR,3pt,Jump Shot,[],201935,74.68791064388962,85.5392156862745,1610612751,30,33,2022-01-20T00:40:09Z,1840000,178.0,185.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,25.68,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M19.00S,2022-01-20T00:40:07.0Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,30,33,2022-01-20T00:40:09Z,1850000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,185.0,,,,,,,,,,1.0,1.0,0.0,,,,,,
187,PT11M15.00S,2022-01-20T00:40:12.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.276609724047319,49.01960784313726,1610612764,30,33,2022-01-20T00:40:20Z,1860000,5.0,16.0,1,left,MISS D. Avdija finger roll Layup,[1630166],1610612764.0,WAS,finger roll,,,Avdija,D. Avdija,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,,
188,PT11M11.00S,2022-01-20T00:40:16.7Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,30,33,2022-01-20T00:40:20Z,1870000,,,0,,D. Avdija REBOUND (Off:2 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,187.0,,,,,,,,,,3.0,1.0,2.0,,,,,,
189,PT11M10.00S,2022-01-20T00:40:16.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,6.750985545335084,49.01960784313726,1610612764,32,33,2022-01-20T00:40:23Z,1880000,5.0,11.0,1,left,D. Avdija tip Layup (2 PTS),[1630166],1610612764.0,WAS,tip,,,Avdija,D. Avdija,,,,,1.2,Made,,2.0,,,,,,,,,,,,,,,,,
190,PT11M04.00S,2022-01-20T00:40:22.6Z,2,REGULAR,2pt,Jump Shot,[],201988,85.72601839684626,82.59803921568627,1610612751,32,33,2022-01-20T00:40:28Z,1890000,163.0,82.0,1,right,MISS P. Mills 18' pullup Shot,[201988],1610612751.0,BKN,pullup,,,Mills,P. Mills,,,,,18.23,Missed,,,,,,,,,,,,,,,,,,,
191,PT10M59.00S,2022-01-20T00:40:27.6Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,32,33,2022-01-20T00:40:28Z,1900000,,,0,,R. Hachimura REBOUND (Off:1 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,190.0,,,,,,,,,,3.0,2.0,1.0,,,,,,
192,PT10M51.00S,2022-01-20T00:40:35.8Z,2,REGULAR,3pt,Jump Shot,[],202722,29.61563731931669,24.509803921568633,1610612764,32,33,2022-01-20T00:40:40Z,1910000,127.0,226.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
193,PT10M47.00S,2022-01-20T00:40:39.8Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,32,33,2022-01-20T00:40:40Z,1920000,,,0,,J. Harden REBOUND (Off:0 Def:2),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,192.0,,,,,,,,,,2.0,2.0,0.0,,,,,,
194,PT10M40.00S,2022-01-20T00:40:47.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,92.82194480946123,49.26470588235294,1610612751,32,35,2022-01-20T00:40:54Z,1930000,-4.0,15.0,1,right,D. Sharpe DUNK (6 PTS) (J. Harden 4 AST),"[1630549, 201935]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,1.54,Made,,6.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,
196,PT10M17.00S,2022-01-20T00:41:09.6Z,2,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612764,32,35,2022-01-20T00:41:19Z,1950000,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Dinwiddie 2 FT),"[1630549, 203915]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,,,,,,,,203591.0,3.0,0.0,Dinwiddie,203915.0,,,,,,,,,
198,PT10M17.00S,2022-01-20T00:41:33.9Z,2,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,33,35,2022-01-20T00:47:11Z,1970000,,,0,,S. Dinwiddie Free Throw 1 of 2 (5 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,5.0,,,,,,,,,,,,,,,,,
201,PT10M17.00S,2022-01-20T00:41:33.9Z,2,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,34,35,2022-01-20T00:47:11Z,1975000,,,0,,S. Dinwiddie Free Throw 2 of 2 (6 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,,6.0,,,,,,,,,,,,,,,,,
199,PT10M17.00S,2022-01-20T00:41:36.6Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,34,35,2022-01-20T00:47:11Z,1980000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT10M17.00S,2022-01-20T00:41:36.6Z,2,REGULAR,substitution,in,[],200746,,,1610612751,34,35,2022-01-20T00:47:11Z,1990000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M58.00S,2022-01-20T00:42:18.3Z,2,REGULAR,2pt,Jump Shot,[],200746,92.55913272010513,75.98039215686275,1610612751,34,37,2022-01-20T00:44:01Z,1995000,130.0,17.0,1,right,L. Aldridge 13' turnaround Jump Shot (12 PTS) (J. Harden 5 AST),"[200746, 201935]",1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,13.11,Made,,12.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,,
204,PT09M58.00S,2022-01-20T00:42:23.0Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612751,34,37,2022-01-20T00:43:01Z,2030000,,,0,,D. Avdija shooting personal FOUL (2 PF) (Aldridge 1 FT),"[1630166, 200746]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,203591.0,2.0,0.0,Aldridge,200746.0,,,,,,,,,
206,PT09M58.00S,2022-01-20T00:42:52.3Z,2,REGULAR,freethrow,1 of 1,[],200746,,,1610612751,34,38,2022-01-20T00:42:52Z,2050000,,,0,,L. Aldridge Free Throw 1 of 1 (13 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,13.0,,,,,,,,,,,,,,,,,
207,PT09M46.00S,2022-01-20T00:43:05.5Z,2,REGULAR,3pt,Jump Shot,[],1630166,5.962549277266746,97.54901960784314,1610612764,37,38,2022-01-20T00:43:11Z,2060000,-238.0,4.0,1,left,D. Avdija 3PT pullup (5 PTS) (S. Dinwiddie 2 AST),"[1630166, 203915]",1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,23.77,Made,,5.0,S. Dinwiddie,203915.0,2.0,,,,,,,,,,,,,,
209,PT09M32.00S,2022-01-20T00:43:19.8Z,2,REGULAR,2pt,Jump Shot,[],1630560,81.25821287779237,26.960784313725497,1610612751,37,40,2022-01-20T00:43:27Z,2080000,-115.0,124.0,1,right,C. Thomas 16' pullup Jump Shot (2 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,16.9,Made,,2.0,,,,,,,,,,,,,,,,,
210,PT09M14.00S,2022-01-20T00:43:40.5Z,2,REGULAR,foul,personal,['2freethrow'],1630556,,,1610612764,37,40,2022-01-20T00:43:47Z,2090000,,,0,,K. Edwards shooting personal FOUL (2 PF) (Harrell 2 FT),"[1630556, 1626149]",1610612751.0,BKN,shooting,,,Edwards,K. Edwards,,,,,,,,,,,,1627964.0,2.0,0.0,Harrell,1626149.0,,,,,,,,,
212,PT09M14.00S,2022-01-20T00:44:24.0Z,2,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,38,40,2022-01-20T00:44:24Z,2110000,,,0,,M. Harrell Free Throw 1 of 2 (3 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,,3.0,,,,,,,,,,,,,,,,,
213,PT09M14.00S,2022-01-20T00:44:57.1Z,2,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,39,40,2022-01-20T00:44:57Z,2120000,,,0,,M. Harrell Free Throw 2 of 2 (4 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,,4.0,,,,,,,,,,,,,,,,,
214,PT09M03.00S,2022-01-20T00:45:09.9Z,2,REGULAR,2pt,Jump Shot,[],1630560,72.32260183968462,65.19607843137254,1610612751,39,42,2022-01-20T00:45:15Z,2130000,76.0,208.0,1,right,C. Thomas 22' pullup Jump Shot (4 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,22.12,Made,,4.0,,,,,,,,,,,,,,,,,
215,PT08M48.00S,2022-01-20T00:45:24.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,13.18988173455979,40.68627450980392,1610612764,39,42,2022-01-20T00:45:28Z,2140000,47.0,71.0,1,left,MISS M. Harrell 8' floating Shot,[1626149],1610612764.0,WAS,floating,,,Harrell,M. Harrell,,,,,8.53,Missed,,,,,,,,,,,,,,,,,,,
216,PT08M46.00S,2022-01-20T00:45:26.7Z,2,REGULAR,rebound,defensive,[],1630556,,,1610612751,39,42,2022-01-20T00:45:28Z,2150000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,215.0,,,,,,,,,,2.0,2.0,0.0,,,,,,
217,PT08M39.00S,2022-01-20T00:45:33.3Z,2,REGULAR,3pt,Jump Shot,[],201935,68.24901445466492,70.58823529411765,1610612751,39,42,2022-01-20T00:45:39Z,2160000,103.0,246.0,1,right,MISS J. Harden 26' step back 3PT,[201935],1610612751.0,BKN,step back,,,Harden,J. Harden,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,,
218,PT08M36.00S,2022-01-20T00:45:36.3Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,39,42,2022-01-20T00:45:39Z,2170000,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,217.0,,,,,,,,,,4.0,3.0,1.0,,,,,,
219,PT08M32.00S,2022-01-20T00:45:42.0Z,2,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612764,39,42,2022-01-20T00:45:48Z,2180000,,,0,,M. Harrell lost ball out-of-bounds TURNOVER (1 TO),[1626149],1610612764.0,WAS,lost ball,,,Harrell,M. Harrell,,,,,,,,,,,,202049.0,,,,,,,,1.0,,,,,
220,PT08M32.00S,2022-01-20T00:45:47.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,39,42,2022-01-20T00:45:47Z,2190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M17.00S,2022-01-20T00:46:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,89.79960578186596,53.92156862745098,1610612751,39,44,2022-01-20T00:49:42Z,2200000,20.0,43.0,1,right,J. Harden driving Layup (5 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,4.76,Made,,5.0,,,,,,,,,,,,,,,,,
222,PT08M03.00S,2022-01-20T00:46:19.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,7.013797634691201,2.941176470588232,1610612764,42,44,2022-01-20T00:46:35Z,2210000,235.0,13.0,1,left,R. Hachimura 3PT  (5 PTS) (S. Dinwiddie 3 AST),"[1629060, 203915]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,23.57,Made,,5.0,S. Dinwiddie,203915.0,3.0,,,,,,,,,,,,,,
224,PT07M42.00S,2022-01-20T00:46:40.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],200746,87.69710906701708,47.549019607843135,1610612751,42,44,2022-01-20T00:46:45Z,2230000,-12.0,63.0,1,right,MISS L. Aldridge 6' Hook,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,6.43,Missed,,,,,,,,,,,,,,,,,,,
225,PT07M39.00S,2022-01-20T00:46:43.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,42,44,2022-01-20T00:46:43Z,2240000,,,0,,R. Hachimura REBOUND (Off:1 Def:4),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,224.0,,,,,,,,,,5.0,4.0,1.0,,,,,,
226,PT07M30.00S,2022-01-20T00:46:52.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,12.401445466491452,40.44117647058824,1610612764,42,44,2022-01-20T00:46:57Z,2250000,48.0,64.0,1,left,MISS S. Dinwiddie 8' floating Shot,[203915],1610612764.0,WAS,floating,,,Dinwiddie,S. Dinwiddie,,,,,8.0,Missed,,,,,,,,,,,,,,,,,,,
227,PT07M28.00S,2022-01-20T00:46:54.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,42,44,2022-01-20T00:46:57Z,2260000,,,0,,J. Harden REBOUND (Off:0 Def:3),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,226.0,,,,,,,,,,3.0,3.0,0.0,,,,,,
228,PT07M23.00S,2022-01-20T00:47:01.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,92.16491458607096,46.32352941176471,1610612751,42,46,2022-01-20T00:50:34Z,2270000,-18.0,21.0,1,right,J. Harden driving Layup (7 PTS),[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,2.8,Made,,7.0,,,,,,,,,,,,,,,,,
229,PT07M23.00S,2022-01-20T00:47:04.9Z,2,REGULAR,foul,personal,['1freethrow'],202722,,,1610612751,42,46,2022-01-20T00:47:12Z,2280000,,,0,,D. Bertans shooting personal FOUL (1 PF) (Harden 1 FT),"[202722, 201935]",1610612764.0,WAS,shooting,,,Bertans,D. Bertans,,,,,,,,,,,,1627964.0,1.0,0.0,Harden,201935.0,,,,,,,,,
231,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,out,[],1629060,,,1610612751,42,46,2022-01-20T00:47:43Z,2300000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,out,[],203915,,,1610612751,42,46,2022-01-20T00:47:43Z,2310000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,out,[],202722,,,1610612751,42,46,2022-01-20T00:47:43Z,2320000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,42,46,2022-01-20T00:47:43Z,2330000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,in,[],203484,,,1610612751,42,46,2022-01-20T00:47:43Z,2340000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,in,[],203078,,,1610612751,42,46,2022-01-20T00:47:43Z,2350000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,in,[],1628398,,,1610612751,42,46,2022-01-20T00:47:43Z,2360000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M23.00S,2022-01-20T00:47:14.1Z,2,REGULAR,substitution,in,[],202681,,,1610612751,42,46,2022-01-20T00:47:43Z,2370000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M23.00S,2022-01-20T00:47:45.9Z,2,REGULAR,freethrow,1 of 1,[],201935,,,1610612751,42,47,2022-01-20T00:47:45Z,2380000,,,0,,J. Harden Free Throw 1 of 1 (8 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,,8.0,,,,,,,,,,,,,,,,,
240,PT07M01.00S,2022-01-20T00:48:09.5Z,2,REGULAR,3pt,Jump Shot,[],203484,12.795663600525614,97.05882352941177,1610612764,42,47,2022-01-20T00:48:16Z,2390000,-235.0,68.0,1,left,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.49,Missed,,,,,,,,,,,,,,,,,,,
241,PT06M56.00S,2022-01-20T00:48:14.5Z,2,REGULAR,rebound,defensive,[],201935,,,1610612751,42,47,2022-01-20T00:48:16Z,2400000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,240.0,,,,,,,,,,4.0,4.0,0.0,,,,,,
242,PT06M52.00S,2022-01-20T00:48:17.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,91.90210249671485,46.32352941176471,1610612751,42,49,2022-01-20T00:51:18Z,2410000,-18.0,24.0,1,right,J. Harden running Layup (10 PTS),[201935],1610612751.0,BKN,running,,,Harden,J. Harden,,,,,2.99,Made,,10.0,,,,,,,,,,,,,,,,,
243,PT06M47.00S,2022-01-20T00:48:25.5Z,2,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,42,49,2022-01-20T00:48:34Z,2420000,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,,,,,,,,202049.0,,,,,,,,1.0,,,,,
244,PT06M47.00S,2022-01-20T00:48:30.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,42,49,2022-01-20T00:48:30Z,2430000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M47.00S,2022-01-20T00:48:35.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,42,49,2022-01-20T00:48:35Z,2440000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M33.00S,2022-01-20T00:51:35.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",200746,91.11366622864652,52.450980392156865,1610612751,42,51,2022-01-20T00:51:40Z,2450000,12.0,31.0,1,right,L. Aldridge Layup (15 PTS) (J. Harden 6 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,3.34,Made,,15.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,,
248,PT06M12.00S,2022-01-20T00:51:55.6Z,2,REGULAR,2pt,Jump Shot,[],1628398,7.013797634691201,32.59803921568627,1610612764,44,51,2022-01-20T00:51:59Z,2470000,87.0,13.0,1,left,K. Kuzma 8' floating Jump Shot (2 PTS) (D. Avdija 1 AST),"[1628398, 1630166]",1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,8.8,Made,,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,
250,PT05M49.00S,2022-01-20T00:52:19.4Z,2,REGULAR,turnover,lost ball,[],201935,,,1610612751,44,51,2022-01-20T00:52:23Z,2490000,,,0,,J. Harden lost ball TURNOVER (1 TO),"[201935, 1628398]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,1.0,,,Kuzma,1628398.0,
251,PT05M49.00S,2022-01-20T00:52:19.4Z,2,REGULAR,steal,,[],1628398,,,1610612764,44,51,2022-01-20T00:52:21Z,2500000,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M44.00S,2022-01-20T00:52:25.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630166,6.750985545335084,47.79411764705882,1610612764,46,51,2022-01-20T00:52:29Z,2510000,11.0,11.0,1,left,D. Avdija Layup (7 PTS) (M. Harrell 1 AST),"[1630166, 1626149]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,1.56,Made,,7.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,
254,PT05M21.00S,2022-01-20T00:52:47.6Z,2,REGULAR,foul,personal,['2freethrow'],1626149,,,1610612751,46,51,2022-01-20T00:55:13Z,2522500,,,0,,M. Harrell shooting personal FOUL (1 PF) (Aldridge 2 FT),"[1626149, 200746]",1610612764.0,WAS,shooting,,,Harrell,M. Harrell,,,,,,,,,,,,202049.0,1.0,0.0,Aldridge,200746.0,,,,,,,,,
257,PT05M21.00S,2022-01-20T00:53:32.3Z,2,REGULAR,substitution,out,[],201935,,,1610612751,46,51,2022-01-20T00:53:43Z,2525000,,,0,,SUB out: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M21.00S,2022-01-20T00:53:32.3Z,2,REGULAR,substitution,out,[],1630556,,,1610612751,46,51,2022-01-20T00:53:43Z,2527500,,,0,,SUB out: K. Edwards,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M21.00S,2022-01-20T00:53:32.3Z,2,REGULAR,substitution,in,[],1630560,,,1610612751,46,51,2022-01-20T00:53:43Z,2528750,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M21.00S,2022-01-20T00:53:32.3Z,2,REGULAR,substitution,in,[],1628971,,,1610612751,46,51,2022-01-20T00:53:43Z,2529375,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M21.00S,2022-01-20T00:53:33.5Z,2,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,46,52,2022-01-20T00:55:57Z,2550000,,,0,,L. Aldridge Free Throw 1 of 2 (16 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,16.0,,,,,,,,,,,,,,,,,
261,PT05M21.00S,2022-01-20T00:53:33.5Z,2,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,46,53,2022-01-20T00:55:57Z,2600000,,,0,,L. Aldridge Free Throw 2 of 2 (17 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,17.0,,,,,,,,,,,,,,,,,
262,PT05M13.00S,2022-01-20T00:54:09.9Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612764,46,53,2022-01-20T00:54:18Z,2610000,,,0,,B. Brown shooting personal FOUL (1 PF) (Beal 2 FT),"[1628971, 203078]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,,202049.0,1.0,0.0,Beal,203078.0,,,,,,,,,
264,PT05M13.00S,2022-01-20T00:54:35.2Z,2,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,46,53,2022-01-20T00:54:35Z,2630000,,,0,,MISS B. Beal Free Throw 1 of 2,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Missed,,,,,,,,,,,,,,,,,,,
265,PT05M13.00S,2022-01-20T00:54:35.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,46,53,2022-01-20T00:54:35Z,2640000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,,
