actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
458,PT01M37.00S,2022-02-15T01:49:50.4Z,3,REGULAR,2pt,Hook,[],1628963,92.06636005256242,30.14705882352941,1610612765,78,76,2022-02-15T01:49:54Z,4490000,-99.0,22.0,1,right,MISS M. Bagley III 10' Hook,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,10.17,Missed,,,,,,,,,,,,,,,,,,,
459,PT01M35.00S,2022-02-15T01:49:52.4Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,78,76,2022-02-15T01:49:54Z,4500000,,,0,,K. Kuzma REBOUND (Off:0 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,458.0,,,,,,,,,,,6.0,6.0,0.0,,,,,
460,PT01M20.00S,2022-02-15T01:50:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.5722733245729295,52.94117647058824,1610612764,80,76,2022-02-15T01:50:21Z,4510000,-15.0,19.0,1,left,K. Kuzma Layup (18 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,2.38,Made,,18.0,,,,,,,,,,,,,,,,,
461,PT01M20.00S,2022-02-15T01:50:13.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628977,,,1610612764,80,76,2022-02-15T01:50:19Z,4520000,,,0,,H. Diallo shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1628977, 1628398]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,202058.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,
463,PT01M20.00S,2022-02-15T01:50:19.9Z,3,REGULAR,substitution,out,[],203924,,,1610612764,80,76,2022-02-15T01:50:46Z,4540000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT01M20.00S,2022-02-15T01:50:19.9Z,3,REGULAR,substitution,in,[],203482,,,1610612764,80,76,2022-02-15T01:50:46Z,4550000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M20.00S,2022-02-15T01:50:45.8Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,80,76,2022-02-15T01:50:48Z,4560000,,,0,,MISS K. Kuzma Free Throw 1 of 1,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
467,PT01M17.00S,2022-02-15T01:50:48.8Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612765,80,76,2022-02-15T01:50:48Z,4570000,,,0,,M. Bagley III REBOUND (Off:0 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,466.0,,,,,,,,,,,3.0,3.0,0.0,,,,,
468,PT01M05.00S,2022-02-15T01:51:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.59198423127464,56.86274509803921,1610612765,80,76,2022-02-15T01:55:04Z,4582500,34.0,17.0,1,right,MISS K. Hayes driving Layup,[1630165],1610612765.0,DET,driving,,,Hayes,K. Hayes,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
469,PT01M04.00S,2022-02-15T01:51:01.2Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,80,76,2022-02-15T01:59:34Z,4588750,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,468.0,,,,,,,,,,,7.0,5.0,2.0,,,,,
470,PT00M54.20S,2022-02-15T01:51:12.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.440867279894875,43.627450980392155,1610612764,82,76,2022-02-15T01:51:18Z,4600000,32.0,17.0,1,left,K. Kuzma Layup (20 PTS) (D. Avdija 2 AST),"[1628398, 1630166]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,3.63,Made,,20.0,,,,,,,D. Avdija,1630166.0,2.0,,,,,,,,
472,PT00M38.10S,2022-02-15T01:51:30.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612765,82,76,2022-02-15T01:51:44Z,4620000,,,0,,I. Smith shooting personal FOUL (2 PF) (Diallo 2 FT),"[202397, 1628977]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,202058.0,2.0,0.0,Diallo,1628977.0,,,,,,,,,,,,
474,PT00M38.10S,2022-02-15T01:51:59.1Z,3,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,82,77,2022-02-15T01:51:59Z,4640000,,,0,,H. Diallo Free Throw 1 of 2 (9 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,9.0,,,,,,,,,,,,,,,,,
475,PT00M38.10S,2022-02-15T01:52:18.2Z,3,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,82,78,2022-02-15T01:52:18Z,4650000,,,0,,H. Diallo Free Throw 2 of 2 (10 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,Made,,10.0,,,,,,,,,,,,,,,,,
476,PT00M24.30S,2022-02-15T01:52:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.623521681997373,51.9607843137255,1610612764,84,78,2022-02-15T01:53:44Z,4660000,-10.0,29.0,1,left,D. Avdija driving finger roll Layup (9 PTS) (I. Smith 5 AST),"[1630166, 202397]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,3.02,Made,,9.0,,,,,,,I. Smith,202397.0,5.0,,,,,,,,
550,PT00M14.00S,2022-02-15T01:52:58.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630165,92.9862023653088,50.98039215686274,1610612765,84,78,2022-02-15T02:05:37Z,4685000,5.0,13.0,1,right,MISS K. Hayes Layup - blocked,"[1630165, 1630264]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,1.43,Missed,,,,,,,,,,,,,,,Gill,1630264.0,,,
551,PT00M14.00S,2022-02-15T01:52:58.4Z,3,REGULAR,block,,[],1630264,,,1610612765,84,78,2022-02-15T02:05:37Z,4687500,,,0,,A. Gill BLOCK (1 BLK),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT00M14.00S,2022-02-15T01:52:58.4Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,84,78,2022-02-15T02:05:37Z,4688750,,,0,,C. Kispert REBOUND (Off:0 Def:4),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,550.0,,,,,,,,,,,4.0,4.0,0.0,,,,,
481,PT00M03.10S,2022-02-15T01:53:03.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,33.98488830486202,60.29411764705882,1610612764,87,78,2022-02-15T02:05:37Z,4690000,-51.0,267.0,1,left,K. Kuzma 27' 3PT  (23 PTS) (I. Smith 6 AST),"[1628398, 202397]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,27.19,Made,,23.0,,,,,,,I. Smith,202397.0,6.0,,,,,,,,
492,PT00M00.80S,2022-02-15T01:53:09.4Z,3,REGULAR,3pt,Jump Shot,[],1630180,45.28580814717477,49.26470588235294,1610612765,87,78,2022-02-15T01:59:27Z,4705000,-4.0,462.0,1,right,MISS S. Bey 46' 3PT,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,46.18,Missed,,,,,,,,,,,,,,,,,,,
493,PT00M00.10S,2022-02-15T01:53:10.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,87,78,2022-02-15T01:59:27Z,4707500,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,492.0,,,,,,,,,,,,,,,,,,
483,PT00M00.00S,2022-02-15T01:53:15.0Z,3,REGULAR,period,end,[],0,,,1610612765,87,78,2022-02-15T01:53:15Z,4710000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2022-02-15T01:55:12.3Z,4,REGULAR,substitution,out,['startperiod'],1628398,,,1610612765,87,78,2022-02-15T01:55:47Z,4720000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2022-02-15T01:55:12.3Z,4,REGULAR,substitution,out,['startperiod'],1630165,,,1610612765,87,78,2022-02-15T01:55:47Z,4730000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2022-02-15T01:55:12.3Z,4,REGULAR,substitution,out,['startperiod'],1630180,,,1610612765,87,78,2022-02-15T01:55:47Z,4740000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2022-02-15T01:55:12.3Z,4,REGULAR,substitution,in,['startperiod'],203484,,,1610612765,87,78,2022-02-15T01:55:47Z,4750000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2022-02-15T01:55:12.3Z,4,REGULAR,substitution,in,['startperiod'],202709,,,1610612765,87,78,2022-02-15T01:55:47Z,4760000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-02-15T01:55:12.3Z,4,REGULAR,substitution,in,['startperiod'],203585,,,1610612765,87,78,2022-02-15T01:55:47Z,4770000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-02-15T01:56:10.9Z,4,REGULAR,period,start,[],0,,,1610612765,87,78,2022-02-15T01:56:10Z,4780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M47.00S,2022-02-15T01:56:26.8Z,4,REGULAR,foul,technical,['1freethrow'],1630166,,,1610612765,87,78,2022-02-15T01:58:12Z,4790000,,,0,,D. Avdija defensive-3-second technical FOUL (1 Tech),[1630166],1610612764.0,WAS,defensive-3-second,,,Avdija,D. Avdija,,,,,,,,,202058.0,1.0,1.0,,,,,,,,,,,,,,
495,PT11M47.00S,2022-02-15T01:56:45.9Z,4,REGULAR,freethrow,1 of 1,[],202709,,,1610612765,87,79,2022-02-15T01:56:45Z,4800000,,,0,,C. Joseph technical Free Throw 1 of 1 (4 PTS),[202709],1610612765.0,DET,technical,,,Joseph,C. Joseph,,,,,,Made,,4.0,,,,,,,,,,,,,,,,,
496,PT11M33.00S,2022-02-15T01:57:14.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202709,84.44480946123521,38.48039215686275,1610612765,87,79,2022-02-15T01:57:19Z,4810000,-58.0,94.0,1,right,MISS C. Joseph 11' floating Shot,[202709],1610612765.0,DET,floating,,,Joseph,C. Joseph,,,,,11.0,Missed,,,,,,,,,,,,,,,,,,,
497,PT11M30.00S,2022-02-15T01:57:17.3Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,87,79,2022-02-15T01:57:19Z,4820000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,496.0,,,,,,,,,,,2.0,2.0,0.0,,,,,
498,PT11M11.00S,2022-02-15T01:57:35.4Z,4,REGULAR,2pt,Jump Shot,[],203484,8.360709592641262,79.41176470588235,1610612764,87,79,2022-02-15T01:57:44Z,4830000,-147.0,26.0,1,left,MISS K. Caldwell-Pope 14' step back Shot,[203484],1610612764.0,WAS,step back,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.94,Missed,,,,,,,,,,,,,,,,,,,
499,PT11M07.00S,2022-02-15T01:57:39.4Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,87,79,2022-02-15T01:57:44Z,4840000,,,0,,R. McGruder REBOUND (Off:0 Def:2),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,498.0,,,,,,,,,,,2.0,2.0,0.0,,,,,
500,PT11M00.00S,2022-02-15T01:57:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,92.59198423127464,41.66666666666667,1610612765,87,79,2022-02-15T02:01:13Z,4850000,-42.0,17.0,1,right,MISS M. Bagley III driving Layup,[1628963],1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,4.51,Missed,,,,,,,,,,,,,,,,,,,
501,PT10M57.00S,2022-02-15T01:57:50.2Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,87,79,2022-02-15T01:57:52Z,4860000,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,500.0,,,,,,,,,,,8.0,6.0,2.0,,,,,
502,PT10M55.00S,2022-02-15T01:57:54.4Z,4,REGULAR,foul,personal,['2freethrow'],1628977,,,1610612764,87,79,2022-02-15T01:58:11Z,4870000,,,0,,H. Diallo shooting personal FOUL (2 PF) (Avdija 2 FT),"[1628977, 1630166]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,,,,,203592.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,
504,PT10M55.00S,2022-02-15T01:58:19.1Z,4,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,87,79,2022-02-15T01:58:19Z,4890000,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
505,PT10M55.00S,2022-02-15T01:58:19.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,87,79,2022-02-15T01:58:19Z,4900000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,,,,
506,PT10M55.00S,2022-02-15T01:58:35.5Z,4,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,88,79,2022-02-15T01:58:35Z,4910000,,,0,,D. Avdija Free Throw 2 of 2 (10 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,,10.0,,,,,,,,,,,,,,,,,
507,PT10M42.00S,2022-02-15T01:58:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,91.93495400788436,54.65686274509803,1610612765,88,79,2022-02-15T02:00:20Z,4920000,23.0,23.0,1,right,MISS H. Diallo Layup,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,,
508,PT10M42.00S,2022-02-15T01:58:49.9Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,88,79,2022-02-15T02:00:20Z,4930000,,,0,,M. Bagley III REBOUND (Off:1 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,507.0,,,,,,,,,,,4.0,3.0,1.0,,,,,
509,PT10M42.00S,2022-02-15T01:58:53.9Z,4,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612765,88,79,2022-02-15T01:59:07Z,4940000,,,0,,C. Kispert shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1630557, 1628963]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,,,,,1626302.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,
511,PT10M42.00S,2022-02-15T01:59:18.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628963,,,1610612765,88,79,2022-02-15T01:59:18Z,4960000,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
512,PT10M42.00S,2022-02-15T01:59:18.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,88,79,2022-02-15T01:59:18Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,,
513,PT10M42.00S,2022-02-15T01:59:35.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628963,,,1610612765,88,80,2022-02-15T01:59:35Z,4980000,,,0,,M. Bagley III Free Throw 2 of 2 (9 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,,9.0,,,,,,,,,,,,,,,,,
514,PT10M24.00S,2022-02-15T01:59:57.3Z,4,REGULAR,2pt,Jump Shot,[],203484,7.178055190538765,79.16666666666666,1610612764,88,80,2022-02-15T02:00:03Z,4990000,-146.0,15.0,1,left,MISS K. Caldwell-Pope 14' fadeaway Shot,[203484],1610612764.0,WAS,fadeaway,,,Caldwell-Pope,K. Caldwell-Pope,,,,,14.66,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M21.00S,2022-02-15T02:00:00.3Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,88,80,2022-02-15T02:00:03Z,5000000,,,0,,R. McGruder REBOUND (Off:0 Def:3),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,514.0,,,,,,,,,,,3.0,3.0,0.0,,,,,
516,PT10M14.00S,2022-02-15T02:00:07.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,88.64980289093299,42.15686274509804,1610612765,88,80,2022-02-15T02:00:26Z,5010000,-39.0,54.0,1,right,MISS M. Bagley III 6' Hook,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
517,PT10M13.00S,2022-02-15T02:00:08.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,88,80,2022-02-15T02:00:26Z,5020000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,516.0,,,,,,,,,,,,,,,,,,
518,PT10M13.00S,2022-02-15T02:00:13.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,88,80,2022-02-15T02:00:13Z,5030000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT09M51.00S,2022-02-15T02:00:51.9Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612764,88,80,2022-02-15T02:00:56Z,5040000,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 202709]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,2.0,,,,,,,,,Joseph,202709.0,
520,PT09M51.00S,2022-02-15T02:00:51.9Z,4,REGULAR,steal,,[],202709,,,1610612765,88,80,2022-02-15T02:00:54Z,5050000,,,0,,C. Joseph STEAL (1 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT09M45.00S,2022-02-15T02:01:00.1Z,4,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612765,88,80,2022-02-15T02:01:15Z,5060000,,,0,,A. Gill shooting personal FOUL (2 PF) (Bagley III 2 FT),"[1630264, 1628963]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,202058.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,
523,PT09M45.00S,2022-02-15T02:01:30.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628963,,,1610612765,88,80,2022-02-15T02:01:30Z,5080000,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Missed,,,,,,,,,,,,,,,,,,,
524,PT09M45.00S,2022-02-15T02:01:30.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,88,80,2022-02-15T02:01:30Z,5090000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,523.0,,,,,,,,,,,,,,,,,,
525,PT09M45.00S,2022-02-15T02:01:32.7Z,4,REGULAR,substitution,out,[],1630264,,,1610612765,88,80,2022-02-15T02:01:39Z,5100000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT09M45.00S,2022-02-15T02:01:32.7Z,4,REGULAR,substitution,in,[],1628418,,,1610612765,88,80,2022-02-15T02:01:39Z,5110000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT09M45.00S,2022-02-15T02:01:51.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628963,,,1610612765,88,81,2022-02-15T02:01:51Z,5120000,,,0,,M. Bagley III Free Throw 2 of 2 (10 PTS),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,Made,,10.0,,,,,,,,,,,,,,,,,
528,PT09M33.00S,2022-02-15T02:02:04.5Z,4,REGULAR,2pt,Jump Shot,[],202397,25.57490144546649,50.98039215686274,1610612764,90,81,2022-02-15T02:02:08Z,5130000,-5.0,188.0,1,left,I. Smith 18' pullup Jump Shot (8 PTS),[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,18.8,Made,,8.0,,,,,,,,,,,,,,,,,
529,PT09M12.00S,2022-02-15T02:02:24.9Z,4,REGULAR,3pt,Jump Shot,[],203585,67.49342969776609,43.38235294117647,1610612765,90,81,2022-02-15T02:02:29Z,5140000,-33.0,253.0,1,right,MISS R. McGruder 25' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,,
530,PT09M10.00S,2022-02-15T02:02:26.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,90,81,2022-02-15T02:02:29Z,5150000,,,0,,D. Avdija REBOUND (Off:2 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,529.0,,,,,,,,,,,9.0,7.0,2.0,,,,,
531,PT09M05.00S,2022-02-15T02:02:32.7Z,4,REGULAR,3pt,Jump Shot,[],1628418,33.196452036793694,52.450980392156865,1610612764,90,81,2022-02-15T02:02:38Z,5160000,-12.0,260.0,1,left,MISS T. Bryant 25' 3PT,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
532,PT09M02.00S,2022-02-15T02:02:35.7Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,90,81,2022-02-15T02:02:38Z,5170000,,,0,,M. Bagley III REBOUND (Off:1 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,531.0,,,,,,,,,,,5.0,4.0,1.0,,,,,
533,PT08M52.00S,2022-02-15T02:02:45.7Z,4,REGULAR,2pt,Jump Shot,[],1628977,82.7365308804205,77.69607843137256,1610612765,90,81,2022-02-15T02:02:50Z,5180000,138.0,110.0,1,right,MISS H. Diallo 17' pullup Shot,[1628977],1610612765.0,DET,pullup,,,Diallo,H. Diallo,,,,,17.67,Missed,,,,,,,,,,,,,,,,,,,
534,PT08M48.00S,2022-02-15T02:02:49.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,90,81,2022-02-15T02:02:50Z,5190000,,,0,,D. Avdija REBOUND (Off:2 Def:8),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,533.0,,,,,,,,,,,10.0,8.0,2.0,,,,,
535,PT08M44.00S,2022-02-15T02:02:57.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,90,81,2022-02-15T02:02:57Z,5200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT08M37.00S,2022-02-15T02:03:23.8Z,4,REGULAR,3pt,Jump Shot,[],1630557,32.276609724047304,30.14705882352941,1610612764,90,81,2022-02-15T02:03:29Z,5210000,99.0,251.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
537,PT08M32.00S,2022-02-15T02:03:28.8Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,90,81,2022-02-15T02:03:29Z,5220000,,,0,,H. Diallo REBOUND (Off:1 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,536.0,,,,,,,,,,,4.0,3.0,1.0,,,,,
538,PT08M21.00S,2022-02-15T02:03:39.2Z,4,REGULAR,turnover,lost ball,[],203482,,,1610612765,90,81,2022-02-15T02:04:17Z,5230000,,,0,,K. Olynyk lost ball TURNOVER (2 TO),"[203482, 202397]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,2.0,,,,,,,,,Smith,202397.0,
539,PT08M21.00S,2022-02-15T02:03:39.2Z,4,REGULAR,steal,,[],202397,,,1610612764,90,81,2022-02-15T02:03:42Z,5240000,,,0,,I. Smith STEAL (1 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M15.00S,2022-02-15T02:03:44.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203484,32.670827858081466,36.51960784313725,1610612764,90,81,2022-02-15T02:06:52Z,5250000,67.0,255.0,1,left,MISS K. Caldwell-Pope 26' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.34,Missed,,,,,,,,,,,,,,,,,,,
541,PT08M14.00S,2022-02-15T02:03:47.3Z,4,REGULAR,rebound,offensive,[],202397,,,1610612764,90,81,2022-02-15T02:03:47Z,5260000,,,0,,I. Smith REBOUND (Off:1 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,540.0,,,,,,,,,,,2.0,1.0,1.0,,,,,
542,PT08M11.00S,2022-02-15T02:03:50.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202397,7.046649145860711,97.05882352941177,1610612764,90,81,2022-02-15T02:03:54Z,5270000,-235.0,14.0,1,left,MISS I. Smith 3PT,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,23.57,Missed,,,,,,,,,,,,,,,,,,,
543,PT08M07.00S,2022-02-15T02:03:54.2Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,90,81,2022-02-15T02:03:54Z,5280000,,,0,,M. Bagley III REBOUND (Off:1 Def:5),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,542.0,,,,,,,,,,,6.0,5.0,1.0,,,,,
