actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
87,PT06M16.00S,2021-12-02T00:22:45.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,8,11,2021-12-02T00:22:45Z,870000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,
88,PT06M16.00S,2021-12-02T00:22:49.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,8,11,2021-12-02T00:22:49Z,880000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT06M10.00S,2021-12-02T00:23:07.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,8,11,2021-12-02T00:23:18Z,890000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,2882.0,,,,,
90,PT05M53.00S,2021-12-02T00:23:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203078,94.03745072273325,58.333333333333336,1610612764,8,11,2021-12-02T00:23:45Z,900000,42.0,4.0,1,right,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,4.18,Missed,,,,,,,,,,,,,,,,,,,
91,PT05M48.00S,2021-12-02T00:23:44.5Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,8,11,2021-12-02T00:23:45Z,910000,,,0,,D. Gafford REBOUND (Off:2 Def:3),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,90.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
92,PT05M48.00S,2021-12-02T00:23:43.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629655,94.40999984741211,50.0,1610612764,10,11,2021-12-02T00:27:17Z,920000,0.0,0.0,1,right,D. Gafford tip Layup (4 PTS),[1629655],1610612764.0,WAS,tip,,,Gafford,D. Gafford,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,,
93,PT05M35.00S,2021-12-02T00:23:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,12.565703022339028,60.29411764705882,1610612750,10,13,2021-12-02T00:24:03Z,930000,-51.0,66.0,1,left,D. Russell 8' driving floating Jump Shot (2 PTS),[1626156],1610612750.0,MIN,driving floating,,,Russell,D. Russell,,,,,8.34,Made,,,,,2.0,,,,,,,,,,,,,,
94,PT05M18.00S,2021-12-02T00:24:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203078,94.03745072273325,54.65686274509803,1610612764,10,13,2021-12-02T00:32:43Z,940000,23.0,4.0,1,right,MISS B. Beal driving Layup,[203078],1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
95,PT05M17.00S,2021-12-02T00:24:15.7Z,1,REGULAR,rebound,offensive,[],203484,,,1610612764,10,13,2021-12-02T00:32:43Z,950000,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:0),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,94.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
141,PT05M17.00S,2021-12-02T00:24:15.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203484,93.03547963206307,50.71231617647059,1610612764,10,13,2021-12-02T00:31:52Z,952500,4.0,13.0,1,right,MISS K. Caldwell-Pope tip DUNK,[203484],1610612764.0,WAS,tip,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
142,PT05M17.00S,2021-12-02T00:24:15.4Z,1,REGULAR,rebound,offensive,[],203484,,,1610612764,10,13,2021-12-02T00:31:52Z,953750,,,0,,K. Caldwell-Pope REBOUND (Off:3 Def:0),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,141.0,3.0,0.0,3.0,,,,,,,,,,,,,,,
96,PT05M16.00S,2021-12-02T00:24:17.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,93.77463863337714,47.05882352941176,1610612764,12,13,2021-12-02T00:25:15Z,960000,-15.0,6.0,1,right,K. Caldwell-Pope tip Layup (4 PTS),[203484],1610612764.0,WAS,tip,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1.59,Made,,,,,4.0,,,,,,,,,,,,,,
97,PT05M16.00S,2021-12-02T00:24:30.3Z,1,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612764,12,13,2021-12-02T00:24:52Z,970000,,,0,,T. Prince shooting personal FOUL (3 PF) (Caldwell-Pope 1 FT),"[1627752, 203484]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,2882.0,3.0,0.0,Caldwell-Pope,203484.0,
99,PT05M16.00S,2021-12-02T00:24:52.6Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,12,13,2021-12-02T00:25:15Z,990000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M16.00S,2021-12-02T00:24:52.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612764,12,13,2021-12-02T00:25:15Z,1000000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M16.00S,2021-12-02T00:24:52.6Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,12,13,2021-12-02T00:25:15Z,1010000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT05M16.00S,2021-12-02T00:24:52.6Z,1,REGULAR,substitution,in,[],1630195,,,1610612764,12,13,2021-12-02T00:25:15Z,1020000,,,0,,SUB in: L. Bolmaro,[1630195],1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT05M16.00S,2021-12-02T00:25:09.8Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203484,,,1610612764,13,13,2021-12-02T00:25:15Z,1030000,,,0,,K. Caldwell-Pope Free Throw 1 of 1 (5 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
106,PT05M01.00S,2021-12-02T00:25:26.1Z,1,REGULAR,2pt,Jump Shot,[],1630162,15.193823915900131,90.68627450980392,1610612750,13,15,2021-12-02T00:25:31Z,1040000,-203.0,90.0,1,left,A. Edwards 22' step back Jump Shot (5 PTS),[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,22.25,Made,,,,,5.0,,,,,,,,,,,,,,
107,PT04M43.00S,2021-12-02T00:25:43.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,92.19776609724047,45.83333333333333,1610612764,15,15,2021-12-02T00:25:48Z,1050000,-21.0,21.0,1,right,M. Harrell DUNK (2 PTS) (K. Caldwell-Pope 1 AST),"[1626149, 203484]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,2.94,Made,,,,,2.0,K. Caldwell-Pope,203484.0,1.0,,,,,,,,,,,
109,PT04M28.00S,2021-12-02T00:25:58.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,9.280551905387648,38.72549019607843,1610612750,15,15,2021-12-02T00:26:05Z,1070000,56.0,35.0,1,left,MISS K. Towns 6' turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,6.62,Missed,,,,,,,,,,,,,,,,,,,
110,PT04M27.00S,2021-12-02T00:25:59.6Z,1,REGULAR,rebound,defensive,[],203078,,,1610612764,15,15,2021-12-02T00:26:05Z,1080000,,,0,,B. Beal REBOUND (Off:0 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
111,PT04M22.00S,2021-12-02T00:26:08.3Z,1,REGULAR,turnover,traveling,[],1628398,,,1610612764,15,15,2021-12-02T00:26:13Z,1090000,,,0,,K. Kuzma traveling TURNOVER (1 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,1.0,,,,,2882.0,,,,,
112,PT04M22.00S,2021-12-02T00:26:11.3Z,1,REGULAR,substitution,out,[],203484,,,1610612750,15,15,2021-12-02T00:26:26Z,1100000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M22.00S,2021-12-02T00:26:11.3Z,1,REGULAR,substitution,out,[],1629020,,,1610612750,15,15,2021-12-02T00:26:26Z,1110000,,,0,,SUB out: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M22.00S,2021-12-02T00:26:11.3Z,1,REGULAR,substitution,out,[],1627752,,,1610612750,15,15,2021-12-02T00:26:26Z,1120000,,,0,,SUB out: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M22.00S,2021-12-02T00:26:11.3Z,1,REGULAR,substitution,in,[],1630166,,,1610612750,15,15,2021-12-02T00:26:26Z,1130000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M22.00S,2021-12-02T00:26:11.3Z,1,REGULAR,substitution,in,[],1627736,,,1610612750,15,15,2021-12-02T00:26:26Z,1140000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M22.00S,2021-12-02T00:26:11.3Z,1,REGULAR,substitution,in,[],1629006,,,1610612750,15,15,2021-12-02T00:26:26Z,1150000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M11.00S,2021-12-02T00:26:41.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629006,4.28712220762155,97.30392156862744,1610612750,15,15,2021-12-02T00:26:46Z,1170000,-237.0,-12.0,1,left,MISS J. Okogie 3PT,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,,
120,PT04M07.00S,2021-12-02T00:26:45.0Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,15,15,2021-12-02T00:26:46Z,1180000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,119.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
121,PT04M02.00S,2021-12-02T00:26:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,94.43166885676742,53.431372549019606,1610612764,17,15,2021-12-02T00:26:53Z,1190000,17.0,0.0,1,right,D. Avdija Layup (2 PTS) (B. Beal 1 AST),"[1630166, 203078]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,1.72,Made,,,,,2.0,B. Beal,203078.0,1.0,,,,,,,,,,,
123,PT03M46.00S,2021-12-02T00:27:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630195,7.30946123521682,45.09803921568628,1610612750,17,17,2021-12-02T00:27:10Z,1210000,25.0,16.0,1,left,L. Bolmaro driving Layup (2 PTS) (J. Okogie 1 AST),"[1630195, 1629006]",1610612750.0,MIN,driving,,,Bolmaro,L. Bolmaro,,,,,2.94,Made,,,,,2.0,J. Okogie,1629006.0,1.0,,,,,,,,,,,
124,PT03M34.00S,2021-12-02T00:27:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203526,92.46057818659659,44.85294117647059,1610612764,19,17,2021-12-02T00:27:22Z,1220000,-26.0,18.0,1,right,R. Neto cutting Layup (2 PTS) (K. Kuzma 3 AST),"[203526, 1628398]",1610612764.0,WAS,cutting,,,Neto,R. Neto,,,,,3.16,Made,,,,,2.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,
126,PT03M20.00S,2021-12-02T00:27:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,7.5722733245729295,47.549019607843135,1610612750,19,19,2021-12-02T00:27:36Z,1240000,12.0,19.0,1,left,A. Edwards driving reverse Layup (7 PTS),[1630162],1610612750.0,MIN,driving reverse,,,Edwards,A. Edwards,,,,,2.24,Made,,,,,7.0,,,,,,,,,,,,,,
127,PT03M14.00S,2021-12-02T00:27:39.8Z,1,REGULAR,foul,personal,[],1630195,,,1610612764,19,19,2021-12-02T00:27:49Z,1250000,,,0,,L. Bolmaro personal FOUL (1 PF),"[1630195, 1628398]",1610612750.0,MIN,,,,Bolmaro,L. Bolmaro,,,,,,,,,,,,,,,,,,,,203177.0,1.0,0.0,Kuzma,1628398.0,
129,PT03M01.00S,2021-12-02T00:28:17.6Z,1,REGULAR,2pt,Jump Shot,[],203078,91.14651773981603,18.38235294117647,1610612764,19,19,2021-12-02T00:28:28Z,1270000,-158.0,31.0,1,right,MISS B. Beal 16' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,16.11,Missed,,,,,,,,,,,,,,,,,,,
130,PT02M59.00S,2021-12-02T00:28:19.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,19,19,2021-12-02T00:28:28Z,1280000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,
131,PT02M59.00S,2021-12-02T00:28:25.1Z,1,REGULAR,foul,personal,[],1626149,,,1610612750,19,19,2021-12-02T00:28:49Z,1290000,,,0,,M. Harrell loose ball personal FOUL (1 PF),"[1626149, 1630195]",1610612764.0,WAS,loose ball,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,2882.0,1.0,0.0,Bolmaro,1630195.0,
133,PT02M59.00S,2021-12-02T00:29:05.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,19,19,2021-12-02T00:29:05Z,1310000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M59.00S,2021-12-02T00:30:28.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612750,19,19,2021-12-02T00:31:05Z,1320000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M59.00S,2021-12-02T00:30:28.3Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,19,19,2021-12-02T00:31:05Z,1330000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M59.00S,2021-12-02T00:30:28.3Z,1,REGULAR,substitution,in,[],202722,,,1610612750,19,19,2021-12-02T00:31:05Z,1340000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M59.00S,2021-12-02T00:30:28.3Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,19,19,2021-12-02T00:31:05Z,1350000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M48.00S,2021-12-02T00:31:33.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,20.581471747700395,5.637254901960785,1610612750,19,19,2021-12-02T00:31:37Z,1360000,222.0,141.0,1,left,MISS A. Edwards 26' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
140,PT02M44.00S,2021-12-02T00:31:37.2Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,19,19,2021-12-02T00:31:37Z,1370000,,,0,,M. Harrell REBOUND (Off:0 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
143,PT02M30.00S,2021-12-02T00:31:52.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629675,,,1610612764,19,19,2021-12-02T00:32:03Z,1380000,,,0,,N. Reid shooting personal FOUL (1 PF) (Harrell 2 FT),"[1629675, 1626149]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Harrell,1626149.0,
145,PT02M30.00S,2021-12-02T00:32:38.1Z,1,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,19,19,2021-12-02T00:32:38Z,1400000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
146,PT02M30.00S,2021-12-02T00:32:38.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,19,19,2021-12-02T00:32:38Z,1410000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,
147,PT02M30.00S,2021-12-02T00:32:39.8Z,1,REGULAR,substitution,out,[],203078,,,1610612764,19,19,2021-12-02T00:32:48Z,1420000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT02M30.00S,2021-12-02T00:32:39.8Z,1,REGULAR,substitution,out,[],203526,,,1610612764,19,19,2021-12-02T00:32:48Z,1430000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT02M30.00S,2021-12-02T00:32:39.8Z,1,REGULAR,substitution,out,[],1630162,,,1610612764,19,19,2021-12-02T00:32:48Z,1440000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT02M30.00S,2021-12-02T00:32:39.8Z,1,REGULAR,substitution,in,[],203915,,,1610612764,19,19,2021-12-02T00:32:48Z,1450000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT02M30.00S,2021-12-02T00:32:39.8Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,19,19,2021-12-02T00:32:48Z,1460000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M30.00S,2021-12-02T00:32:39.8Z,1,REGULAR,substitution,in,[],1626156,,,1610612764,19,19,2021-12-02T00:32:48Z,1470000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT02M30.00S,2021-12-02T00:33:10.9Z,1,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,20,19,2021-12-02T00:33:10Z,1480000,,,0,,M. Harrell Free Throw 2 of 2 (3 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
154,PT02M18.00S,2021-12-02T00:33:26.9Z,1,REGULAR,foul,offensive,['inpenalty'],1629675,,,1610612750,20,19,2021-12-02T00:33:33Z,1490000,,,0,,N. Reid charge offensive FOUL (2 PF),"[1629675, 1626149]",1610612750.0,MIN,charge,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Harrell,1626149.0,
156,PT02M18.00S,2021-12-02T00:33:26.9Z,1,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,20,19,2021-12-02T00:33:26Z,1510000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,1.0,,,,,1627961.0,,,,,
157,PT02M18.00S,2021-12-02T00:34:04.5Z,1,REGULAR,substitution,out,[],1626149,,,1610612764,20,19,2021-12-02T00:34:10Z,1520000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M18.00S,2021-12-02T00:34:04.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612764,20,19,2021-12-02T00:34:10Z,1530000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M05.00S,2021-12-02T00:34:32.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,91.67214191852825,55.63725490196079,1610612764,20,19,2021-12-02T00:34:38Z,1540000,28.0,26.0,1,right,MISS D. Gafford driving Layup,[1629655],1610612764.0,WAS,driving,,,Gafford,D. Gafford,,,,,3.82,Missed,,,,,,,,,,,,,,,,,,,
160,PT02M03.00S,2021-12-02T00:34:34.9Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,20,19,2021-12-02T00:40:05Z,1550000,,,0,,D. Russell REBOUND (Off:1 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,159.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
161,PT01M50.00S,2021-12-02T00:34:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.178055190538765,57.107843137254896,1610612750,20,21,2021-12-02T00:34:52Z,1560000,-36.0,15.0,1,left,N. Reid cutting Layup (2 PTS) (D. Russell 2 AST),"[1629675, 1626156]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,3.85,Made,,,,,2.0,D. Russell,1626156.0,2.0,,,,,,,,,,,
163,PT01M42.00S,2021-12-02T00:34:58.2Z,1,REGULAR,foul,offensive,[],1629655,,,1610612764,20,21,2021-12-02T00:35:05Z,1580000,,,0,,D. Gafford offensive FOUL (2 PF),"[1629655, 1629006]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Okogie,1629006.0,
165,PT01M42.00S,2021-12-02T00:34:58.2Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,20,21,2021-12-02T00:34:58Z,1600000,,,0,,D. Gafford offensive foul TURNOVER (2 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,2.0,,,,,1627961.0,,,,,
166,PT01M31.00S,2021-12-02T00:35:19.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626156,7.835085413929041,61.76470588235294,1610612750,20,21,2021-12-02T00:35:24Z,1610000,-59.0,21.0,1,left,MISS D. Russell 6' driving Layup - blocked,"[1626156, 1630166]",1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,6.25,Missed,,,,,,,,,,,,Avdija,1630166.0,,,,,,
167,PT01M31.00S,2021-12-02T00:35:19.6Z,1,REGULAR,block,,[],1630166,,,1610612750,20,21,2021-12-02T00:35:21Z,1620000,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT01M28.00S,2021-12-02T00:35:22.6Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,20,21,2021-12-02T00:35:24Z,1630000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
169,PT01M08.00S,2021-12-02T00:35:42.2Z,1,REGULAR,3pt,Jump Shot,[],203915,67.36202365308804,27.696078431372552,1610612764,20,21,2021-12-02T00:35:47Z,1640000,-112.0,254.0,1,right,MISS S. Dinwiddie 27' step back 3PT,[203915],1610612764.0,WAS,step back,,,Dinwiddie,S. Dinwiddie,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
170,PT01M06.00S,2021-12-02T00:35:44.2Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612750,20,21,2021-12-02T00:35:47Z,1650000,,,0,,M. Beasley REBOUND (Off:0 Def:1),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
171,PT00M54.60S,2021-12-02T00:35:57.1Z,1,REGULAR,turnover,bad pass,[],1629675,,,1610612750,20,21,2021-12-02T00:36:01Z,1660000,,,0,,N. Reid bad pass TURNOVER (2 TO),"[1629675, 1629655]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,2.0,Gafford,1629655.0,,,,,,,,
172,PT00M54.60S,2021-12-02T00:35:57.1Z,1,REGULAR,steal,,[],1629655,,,1610612764,20,21,2021-12-02T00:35:59Z,1670000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M49.90S,2021-12-02T00:36:02.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202722,92.59198423127464,54.41176470588235,1610612764,22,21,2021-12-02T00:36:07Z,1680000,22.0,17.0,1,right,D. Bertans DUNK (2 PTS) (S. Dinwiddie 1 AST),"[202722, 203915]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,2.79,Made,,,,,2.0,S. Dinwiddie,203915.0,1.0,,,,,,,,,,,
175,PT00M42.70S,2021-12-02T00:36:10.6Z,1,REGULAR,3pt,Jump Shot,[],1626156,33.722076215505915,44.85294117647059,1610612750,22,21,2021-12-02T00:36:15Z,1700000,26.0,264.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
176,PT00M39.60S,2021-12-02T00:36:13.7Z,1,REGULAR,rebound,defensive,[],202722,,,1610612764,22,21,2021-12-02T00:36:15Z,1710000,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
177,PT00M32.20S,2021-12-02T00:36:21.2Z,1,REGULAR,3pt,Jump Shot,[],203915,74.45795006570303,89.4607843137255,1610612764,22,21,2021-12-02T00:36:25Z,1720000,197.0,188.0,1,right,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,27.23,Missed,,,,,,,,,,,,,,,,,,,
