actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT04M57.00S,2022-03-06T23:26:15.6Z,1,REGULAR,turnover,out-of-bounds,[],1630613,,,1610612754,16,12,2022-03-06T23:30:02Z,910000,,,0,,D. Washington Jr. bad pass out-of-bounds TURNOVER (1 TO),[1630613],1610612754.0,IND,bad pass,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,1146.0,,,,,,,1.0,,
92,PT04M57.00S,2022-03-06T23:26:21.3Z,1,REGULAR,substitution,out,[],203526,,,1610612764,16,12,2022-03-06T23:26:25Z,920000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M57.00S,2022-03-06T23:26:21.3Z,1,REGULAR,substitution,in,[],202397,,,1610612764,16,12,2022-03-06T23:26:25Z,930000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M36.00S,2022-03-06T23:26:51.0Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,16,12,2022-03-06T23:26:59Z,940000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1630169]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,1.0,Haliburton,1630169.0
95,PT04M36.00S,2022-03-06T23:26:51.0Z,1,REGULAR,steal,,[],1630169,,,1610612754,16,12,2022-03-06T23:26:53Z,950000,,,0,,T. Haliburton STEAL (1 STL),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M32.00S,2022-03-06T23:26:54.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627741,19.004599211563733,96.56862745098039,1610612754,16,12,2022-03-06T23:27:03Z,960000,-233.0,126.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2022-03-06T23:26:57.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,16,12,2022-03-06T23:26:57Z,970000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,,,
98,PT04M18.00S,2022-03-06T23:27:08.0Z,1,REGULAR,3pt,Jump Shot,[],203484,72.35545335085413,17.401960784313726,1610612764,19,12,2022-03-06T23:27:13Z,980000,-163.0,207.0,1,right,K. Caldwell-Pope 26' 3PT  (5 PTS) (K. Kuzma 2 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.38,Made,5.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
100,PT04M07.00S,2022-03-06T23:27:19.6Z,1,REGULAR,3pt,Jump Shot,[],1630613,23.603810775295663,7.352941176470589,1610612754,19,15,2022-03-06T23:27:24Z,1000000,213.0,169.0,1,left,D. Washington Jr. 27' 3PT  (3 PTS) (T. Haliburton 3 AST),"[1630613, 1630169]",1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,27.23,Made,3.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,,,,,
102,PT03M54.00S,2022-03-06T23:27:33.1Z,1,REGULAR,3pt,Jump Shot,[],1628398,87.07293035479631,96.32352941176471,1610612764,19,15,2022-03-06T23:27:48Z,1020000,232.0,69.0,1,right,MISS K. Kuzma 24' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,24.17,Missed,,,,,,,,,,,,,,,,,,
103,PT03M53.00S,2022-03-06T23:27:34.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,19,15,2022-03-06T23:27:48Z,1030000,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,102.0,,,,,,,,,,,,,
104,PT03M53.00S,2022-03-06T23:27:39.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612754,19,15,2022-03-06T23:27:39Z,1040000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M53.00S,2022-03-06T23:27:44.0Z,1,REGULAR,substitution,out,[],203484,,,1610612754,19,15,2022-03-06T23:27:46Z,1050000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M53.00S,2022-03-06T23:27:44.0Z,1,REGULAR,substitution,in,[],1629060,,,1610612754,19,15,2022-03-06T23:27:46Z,1060000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M41.00S,2022-03-06T23:28:07.2Z,1,REGULAR,turnover,bad pass,[],1630169,,,1610612754,19,15,2022-03-06T23:28:12Z,1070000,,,0,,T. Haliburton bad pass TURNOVER (1 TO),"[1630169, 1629060]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,1.0,Hachimura,1629060.0
108,PT03M41.00S,2022-03-06T23:28:07.2Z,1,REGULAR,steal,,[],1629060,,,1610612764,19,15,2022-03-06T23:31:53Z,1080000,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M25.00S,2022-03-06T23:28:22.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628398,92.19776609724047,57.107843137254896,1610612764,21,15,2022-03-06T23:28:26Z,1090000,36.0,21.0,1,right,K. Kuzma reverse Layup (7 PTS),[1628398],1610612764.0,WAS,reverse,,,Kuzma,K. Kuzma,,,,,4.11,Made,7.0,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2022-03-06T23:28:33.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,9.411957950065702,64.95098039215686,1610612754,21,17,2022-03-06T23:28:37Z,1100000,-75.0,36.0,1,left,B. Hield 8' fadeaway Jump Shot (3 PTS),[1627741],1610612754.0,IND,fadeaway,,,Hield,B. Hield,,,,,8.3,Made,3.0,,,,,,,,,,,,,,,,,
111,PT02M59.00S,2022-03-06T23:28:48.3Z,1,REGULAR,3pt,Jump Shot,[],1628398,95.6143232588699,97.05882352941177,1610612764,21,17,2022-03-06T23:28:55Z,1110000,235.0,-11.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2022-03-06T23:28:51.3Z,1,REGULAR,rebound,defensive,[],1630169,,,1610612754,21,17,2022-03-06T23:28:55Z,1120000,,,0,,T. Haliburton REBOUND (Off:0 Def:3),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,111.0,3.0,3.0,0.0,,,,,,,,,,
113,PT02M48.00S,2022-03-06T23:28:59.5Z,1,REGULAR,3pt,Jump Shot,[],1630169,5.075558475689881,4.411764705882353,1610612754,21,17,2022-03-06T23:29:04Z,1130000,228.0,-5.0,1,left,MISS T. Haliburton step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,
114,PT02M45.00S,2022-03-06T23:29:02.5Z,1,REGULAR,rebound,defensive,[],202397,,,1610612764,21,17,2022-03-06T23:29:04Z,1140000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,
115,PT02M39.00S,2022-03-06T23:29:09.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.1688567674113,44.6078431372549,1610612764,23,17,2022-03-06T23:29:16Z,1150000,-27.0,2.0,1,right,D. Gafford Layup (4 PTS) (K. Kuzma 3 AST),"[1629655, 1628398]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.71,Made,4.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,
117,PT02M38.00S,2022-03-06T23:29:14.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,23,17,2022-03-06T23:29:14Z,1170000,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M38.00S,2022-03-06T23:29:23.1Z,1,REGULAR,substitution,out,[],1628398,,,1610612754,23,17,2022-03-06T23:31:42Z,1180000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M38.00S,2022-03-06T23:29:23.1Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,23,17,2022-03-06T23:31:42Z,1190000,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M38.00S,2022-03-06T23:29:23.1Z,1,REGULAR,substitution,out,[],1630678,,,1610612754,23,17,2022-03-06T23:31:42Z,1200000,,,0,,SUB out: T. Taylor,[1630678],1610612754.0,IND,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M38.00S,2022-03-06T23:29:23.1Z,1,REGULAR,substitution,in,[],1630557,,,1610612754,23,17,2022-03-06T23:31:42Z,1210000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M38.00S,2022-03-06T23:29:23.1Z,1,REGULAR,substitution,in,[],1627763,,,1610612754,23,17,2022-03-06T23:31:42Z,1220000,,,0,,SUB in: M. Brogdon,[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M38.00S,2022-03-06T23:29:23.1Z,1,REGULAR,substitution,in,[],1629048,,,1610612754,23,17,2022-03-06T23:31:42Z,1230000,,,0,,SUB in: G. Bitadze,[1629048],1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M22.00S,2022-03-06T23:32:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,19.92444152431012,57.84313725490197,1610612754,23,17,2022-03-06T23:32:38Z,1240000,-39.0,135.0,1,left,MISS D. Washington Jr. 14' driving floating Shot,[1630613],1610612754.0,IND,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,14.04,Missed,,,,,,,,,,,,,,,,,,
125,PT02M20.00S,2022-03-06T23:32:26.6Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,23,17,2022-03-06T23:32:38Z,1250000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,
126,PT02M17.00S,2022-03-06T23:32:34.3Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,23,17,2022-03-06T23:32:34Z,1260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M13.00S,2022-03-06T23:32:54.3Z,1,REGULAR,3pt,Jump Shot,[],1630557,94.56307490144546,4.166666666666666,1610612764,26,17,2022-03-06T23:32:59Z,1270000,-229.0,-1.0,1,right,C. Kispert 3PT  (3 PTS) (I. Smith 1 AST),"[1630557, 202397]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,22.92,Made,3.0,I. Smith,202397.0,1.0,,,,,,,,,,,,,,
129,PT01M51.00S,2022-03-06T23:33:15.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629048,6.652431011826544,54.90196078431373,1610612754,26,19,2022-03-06T23:33:19Z,1290000,-25.0,10.0,1,left,G. Bitadze DUNK (2 PTS) (M. Brogdon 1 AST),"[1629048, 1627763]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,2.65,Made,2.0,M. Brogdon,1627763.0,1.0,,,,,,,,,,,,,,
131,PT01M34.00S,2022-03-06T23:33:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,94.82588699080158,44.85294117647059,1610612764,28,19,2022-03-06T23:33:46Z,1310000,-26.0,-4.0,1,right,D. Gafford Layup (6 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,2.6,Made,6.0,,,,,,,,,,,,,,,,,
132,PT01M21.00S,2022-03-06T23:33:46.0Z,1,REGULAR,2pt,Jump Shot,[],1627741,22.683968462549277,63.725490196078425,1610612754,28,21,2022-03-06T23:33:52Z,1320000,-69.0,161.0,1,left,B. Hield 17' pullup Jump Shot (5 PTS) (M. Brogdon 2 AST),"[1627741, 1627763]",1610612754.0,IND,pullup,,,Hield,B. Hield,,,,,17.47,Made,5.0,M. Brogdon,1627763.0,2.0,,,,,,,,,,,,,,
134,PT01M11.00S,2022-03-06T23:33:57.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202397,91.93495400788436,59.068627450980394,1610612764,30,21,2022-03-06T23:34:02Z,1340000,45.0,23.0,1,right,I. Smith driving Layup (2 PTS),[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,5.09,Made,2.0,,,,,,,,,,,,,,,,,
135,PT01M00.00S,2022-03-06T23:34:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.521024967148489,57.59803921568627,1610612754,30,23,2022-03-06T23:34:14Z,1350000,-38.0,9.0,1,left,M. Brogdon driving Layup (2 PTS),[1627763],1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,3.9,Made,2.0,,,,,,,,,,,,,,,,,
136,PT00M45.80S,2022-03-06T23:34:25.3Z,1,REGULAR,2pt,Jump Shot,[],1629655,93.11760840998686,76.22549019607843,1610612764,30,23,2022-03-06T23:34:30Z,1360000,131.0,12.0,1,right,MISS D. Gafford 13' Jump Shot,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,13.17,Missed,,,,,,,,,,,,,,,,,,
137,PT00M43.50S,2022-03-06T23:34:27.6Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,30,23,2022-03-06T23:34:30Z,1370000,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,
138,PT00M35.10S,2022-03-06T23:34:39.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,10.85742444152431,50.98039215686274,1610612754,30,25,2022-03-06T23:34:47Z,1380000,-5.0,50.0,1,left,M. Brogdon driving Layup (4 PTS) (J. Smith 1 AST),"[1627763, 1630188]",1610612754.0,IND,driving,,,Brogdon,M. Brogdon,,,,,4.98,Made,4.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,,
140,PT00M35.10S,2022-03-06T23:34:41.5Z,1,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612754,30,25,2022-03-06T23:34:50Z,1400000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Brogdon 1 FT),"[1630166, 1627763]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Brogdon,1627763.0,,,,,
142,PT00M35.10S,2022-03-06T23:34:51.4Z,1,REGULAR,substitution,out,[],1630613,,,1610612754,30,25,2022-03-06T23:34:56Z,1420000,,,0,,SUB out: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M35.10S,2022-03-06T23:34:51.4Z,1,REGULAR,substitution,in,[],1626208,,,1610612754,30,25,2022-03-06T23:34:56Z,1430000,,,0,,SUB in: K. Sykes,[1626208],1610612754.0,IND,,,,Sykes,K. Sykes,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M35.10S,2022-03-06T23:35:07.7Z,1,REGULAR,freethrow,1 of 1,[],1627763,,,1610612754,30,26,2022-03-06T23:35:07Z,1440000,,,0,,M. Brogdon Free Throw 1 of 1 (5 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
145,PT00M20.50S,2022-03-06T23:35:22.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,75.90341655716163,13.23529411764706,1610612764,30,26,2022-03-06T23:35:27Z,1450000,-184.0,174.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
146,PT00M17.70S,2022-03-06T23:35:25.6Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612754,30,26,2022-03-06T23:35:25Z,1460000,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,,,
147,PT00M00.00S,2022-03-06T23:35:45.9Z,1,REGULAR,period,end,[],0,,,1610612754,30,26,2022-03-06T23:35:45Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-06T23:38:19.6Z,2,REGULAR,substitution,out,['startperiod'],1630166,,,1610612754,30,26,2022-03-06T23:38:36Z,1480000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-06T23:38:19.6Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612754,30,26,2022-03-06T23:38:36Z,1490000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-06T23:38:19.6Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612754,30,26,2022-03-06T23:38:36Z,1500000,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-06T23:38:19.6Z,2,REGULAR,substitution,in,['startperiod'],203107,,,1610612754,30,26,2022-03-06T23:38:36Z,1510000,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-06T23:38:19.6Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612754,30,26,2022-03-06T23:38:36Z,1520000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-06T23:38:19.6Z,2,REGULAR,substitution,in,['startperiod'],1630613,,,1610612754,30,26,2022-03-06T23:38:36Z,1530000,,,0,,SUB in: D. Washington Jr.,[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-06T23:38:31.6Z,2,REGULAR,period,start,[],0,,,1610612754,30,26,2022-03-06T23:38:36Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M45.00S,2022-03-06T23:38:45.6Z,2,REGULAR,3pt,Jump Shot,[],1629048,28.86005256241787,78.92156862745098,1610612754,30,29,2022-03-06T23:38:49Z,1550000,-145.0,219.0,1,left,G. Bitadze 26' 3PT  (5 PTS) (K. Sykes 1 AST),"[1629048, 1626208]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,26.23,Made,5.0,K. Sykes,1626208.0,1.0,,,,,,,,,,,,,,
157,PT11M28.00S,2022-03-06T23:39:02.5Z,2,REGULAR,3pt,Jump Shot,[],204001,64.99671484888306,37.5,1610612764,33,29,2022-03-06T23:39:14Z,1570000,-62.0,277.0,1,right,K. Porzingis 28' 3PT  (10 PTS) (I. Smith 2 AST),"[204001, 202397]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,28.35,Made,10.0,I. Smith,202397.0,2.0,,,,,,,,,,,,,,
159,PT11M11.00S,2022-03-06T23:39:25.1Z,2,REGULAR,foul,personal,['2freethrow'],202397,,,1610612754,33,29,2022-03-06T23:39:32Z,1590000,,,0,,I. Smith shooting personal FOUL (1 PF) (Brogdon 2 FT),"[202397, 1627763]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,101283.0,1.0,0.0,Brogdon,1627763.0,,,,,
161,PT11M11.00S,2022-03-06T23:39:46.8Z,2,REGULAR,freethrow,1 of 2,[],1627763,,,1610612754,33,30,2022-03-06T23:39:46Z,1610000,,,0,,M. Brogdon Free Throw 1 of 2 (6 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
162,PT11M11.00S,2022-03-06T23:40:00.4Z,2,REGULAR,freethrow,2 of 2,[],1627763,,,1610612754,33,31,2022-03-06T23:40:00Z,1620000,,,0,,M. Brogdon Free Throw 2 of 2 (7 PTS),[1627763],1610612754.0,IND,,,,Brogdon,M. Brogdon,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
163,PT11M01.00S,2022-03-06T23:40:15.4Z,2,REGULAR,turnover,out-of-bounds,[],203107,,,1610612764,33,31,2022-03-06T23:41:42Z,1630000,,,0,,T. Satoransky lost ball out-of-bounds TURNOVER (1 TO),[203107],1610612764.0,WAS,lost ball,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,101283.0,,,,,,,1.0,,
164,PT11M01.00S,2022-03-06T23:40:20.7Z,2,REGULAR,substitution,out,[],1630188,,,1610612754,33,31,2022-03-06T23:40:24Z,1640000,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,
165,PT11M01.00S,2022-03-06T23:40:20.7Z,2,REGULAR,substitution,in,[],1629052,,,1610612754,33,31,2022-03-06T23:40:24Z,1650000,,,0,,SUB in: O. Brissett,[1629052],1610612754.0,IND,,,,Brissett,O. Brissett,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M51.00S,2022-03-06T23:40:38.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627763,22.28975032851511,48.28431372549019,1610612754,33,31,2022-03-06T23:40:48Z,1660000,9.0,157.0,1,left,MISS M. Brogdon 15' driving floating Shot,[1627763],1610612754.0,IND,driving floating,,,Brogdon,M. Brogdon,,,,,15.72,Missed,,,,,,,,,,,,,,,,,,
167,PT10M49.00S,2022-03-06T23:40:40.1Z,2,REGULAR,rebound,defensive,[],203107,,,1610612764,33,31,2022-03-06T23:40:40Z,1670000,,,0,,T. Satoransky REBOUND (Off:0 Def:1),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,
168,PT10M44.00S,2022-03-06T23:40:44.8Z,2,REGULAR,3pt,Jump Shot,[],202397,69.59592641261499,71.32352941176471,1610612764,36,31,2022-03-06T23:40:58Z,1680000,107.0,233.0,1,right,I. Smith 25' 3PT  (5 PTS) (T. Satoransky 1 AST),"[202397, 203107]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,25.65,Made,5.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,,,,
170,PT10M34.00S,2022-03-06T23:40:55.6Z,2,REGULAR,3pt,Jump Shot,[],1629048,33.722076215505915,31.127450980392158,1610612754,36,34,2022-03-06T23:41:01Z,1700000,94.0,264.0,1,left,G. Bitadze 28' 3PT  (8 PTS) (K. Sykes 2 AST),"[1629048, 1626208]",1610612754.0,IND,,,,Bitadze,G. Bitadze,,,,,28.08,Made,8.0,K. Sykes,1626208.0,2.0,,,,,,,,,,,,,,
172,PT10M18.00S,2022-03-06T23:41:11.4Z,2,REGULAR,2pt,Jump Shot,[],203107,85.62746386333771,31.61764705882353,1610612764,38,34,2022-03-06T23:41:16Z,1720000,-92.0,83.0,1,right,T. Satoransky 12' fadeaway Jump Shot (2 PTS) (I. Smith 3 AST),"[203107, 202397]",1610612764.0,WAS,fadeaway,,,Satoransky,T. Satoransky,,,,,12.36,Made,2.0,I. Smith,202397.0,3.0,,,,,,,,,,,,,,
174,PT09M52.00S,2022-03-06T23:41:38.1Z,2,REGULAR,foul,personal,['2freethrow'],204001,,,1610612754,38,34,2022-03-06T23:41:54Z,1740000,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Washington Jr. 2 FT),"[204001, 1630613]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,101283.0,1.0,1.0,Washington Jr.,1630613.0,,,,,
176,PT09M52.00S,2022-03-06T23:42:11.1Z,2,REGULAR,freethrow,1 of 2,[],1630613,,,1610612754,38,35,2022-03-06T23:42:11Z,1760000,,,0,,D. Washington Jr. Free Throw 1 of 2 (4 PTS),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
177,PT09M52.00S,2022-03-06T23:42:27.8Z,2,REGULAR,freethrow,2 of 2,[],1630613,,,1610612754,38,36,2022-03-06T23:42:27Z,1770000,,,0,,D. Washington Jr. Free Throw 2 of 2 (5 PTS),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
178,PT09M29.00S,2022-03-06T23:42:52.5Z,2,REGULAR,3pt,Jump Shot,[],202397,67.09921156373193,30.14705882352941,1610612764,38,36,2022-03-06T23:43:00Z,1780000,-99.0,257.0,1,right,MISS I. Smith 27' pullup 3PT,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,27.53,Missed,,,,,,,,,,,,,,,,,,
179,PT09M25.00S,2022-03-06T23:42:56.5Z,2,REGULAR,rebound,defensive,[],1630613,,,1610612754,38,36,2022-03-06T23:43:00Z,1790000,,,0,,D. Washington Jr. REBOUND (Off:0 Def:1),[1630613],1610612754.0,IND,,,,Washington Jr.,D. Washington Jr.,,,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,,,
180,PT09M14.00S,2022-03-06T23:43:10.1Z,2,REGULAR,foul,personal,['2freethrow'],203107,,,1610612754,38,36,2022-03-06T23:43:18Z,1800000,,,0,,T. Satoransky shooting personal FOUL (1 PF) (Brogdon 2 FT),"[203107, 1627763]",1610612764.0,WAS,shooting,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Brogdon,1627763.0,,,,,
