actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
94,PT04M39.00S,2021-11-05T23:26:03.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,90.75229960578186,47.794117647058826,1610612763,29,19,2021-11-05T23:37:23Z,940000,-11.0,34.0,1,right,J. Morant putback Layup (4 PTS),[1629630],1610612763.0,MEM,putback,,,Morant,J. Morant,,,,,3.61,Made,4.0,,,,,,,,,,,,,,,,,,
95,PT04M30.00S,2021-11-05T23:26:14.0Z,1,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,29,19,2021-11-05T23:26:26Z,950000,,,0,,B. Beal lost ball out-of-bounds TURNOVER (1 TO),[203078],1610612764.0,WAS,lost ball,,,Beal,B. Beal,,,,,,,,,,,204058.0,,,,,,,,,,,1.0,,,
97,PT04M30.00S,2021-11-05T23:26:19.6Z,1,REGULAR,substitution,out,[],1629001,,,1610612763,29,19,2021-11-05T23:26:30Z,970000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M30.00S,2021-11-05T23:26:19.6Z,1,REGULAR,substitution,out,[],203500,,,1610612763,29,19,2021-11-05T23:26:30Z,980000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M30.00S,2021-11-05T23:26:19.6Z,1,REGULAR,substitution,in,[],1630214,,,1610612763,29,19,2021-11-05T23:26:30Z,990000,,,0,,SUB in: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M30.00S,2021-11-05T23:26:19.6Z,1,REGULAR,substitution,in,[],1626145,,,1610612763,29,19,2021-11-05T23:26:30Z,1000000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M08.00S,2021-11-05T23:26:54.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629630,93.64323258869908,45.588235294117645,1610612763,29,21,2021-11-05T23:27:02Z,1010000,-22.0,7.0,1,right,J. Morant finger roll Layup (6 PTS),[1629630],1610612763.0,MEM,finger roll,,,Morant,J. Morant,,,,,2.33,Made,6.0,,,,,,,,,,,,,,,,,,
102,PT03M53.00S,2021-11-05T23:27:09.1Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612764,29,21,2021-11-05T23:27:13Z,1020000,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1630214]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,1.0,Tillman,1630214.0,
103,PT03M53.00S,2021-11-05T23:27:09.1Z,1,REGULAR,steal,,[],1630214,,,1610612763,29,21,2021-11-05T23:56:53Z,1030000,,,0,,X. Tillman STEAL (1 STL),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M47.00S,2021-11-05T23:27:14.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626145,92.19776609724047,47.05882352941176,1610612763,29,23,2021-11-05T23:27:18Z,1040000,-15.0,21.0,1,right,T. Jones driving finger roll Layup (2 PTS) (X. Tillman 1 AST),"[1626145, 1630214]",1610612763.0,MEM,driving finger roll,,,Jones,T. Jones,,,,,2.55,Made,2.0,X. Tillman,1630214.0,1.0,,,,,,,,,,,,,,,
106,PT03M25.00S,2021-11-05T23:27:37.4Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,29,23,2021-11-05T23:27:41Z,1060000,,,0,,B. Beal bad pass TURNOVER (2 TO),"[203078, 1626145]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,2.0,Jones,1626145.0,
107,PT03M25.00S,2021-11-05T23:27:37.4Z,1,REGULAR,steal,,[],1626145,,,1610612763,29,23,2021-11-05T23:57:10Z,1070000,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M19.00S,2021-11-05T23:27:43.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,95.48291721419186,96.32352941176471,1610612763,29,26,2021-11-05T23:27:47Z,1080000,232.0,-10.0,1,right,Z. Williams 3PT  (3 PTS) (J. Morant 2 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.18,Made,3.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,,,
110,PT03M18.00S,2021-11-05T23:27:51.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,29,26,2021-11-05T23:27:51Z,1100000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M18.00S,2021-11-05T23:27:53.3Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,29,26,2021-11-05T23:30:27Z,1110000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2021-11-05T23:27:53.3Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,29,26,2021-11-05T23:30:27Z,1120000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M56.00S,2021-11-05T23:31:13.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.703679369250986,45.09803921568628,1610612764,29,26,2021-11-05T23:31:18Z,1130000,25.0,20.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,3.16,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M52.00S,2021-11-05T23:31:17.6Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,29,26,2021-11-05T23:31:18Z,1140000,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,113.0,2.0,1.0,1.0,,,,,,
115,PT02M45.00S,2021-11-05T23:31:23.9Z,1,REGULAR,3pt,Jump Shot,[],1630214,77.4802890932983,10.294117647058822,1610612763,29,26,2021-11-05T23:31:29Z,1150000,-199.0,159.0,1,right,MISS X. Tillman 25' pullup 3PT,[1630214],1610612763.0,MEM,pullup,,,Tillman,X. Tillman,,,,,25.45,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M42.00S,2021-11-05T23:31:26.9Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,29,26,2021-11-05T23:31:29Z,1160000,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,115.0,1.0,1.0,0.0,,,,,,
117,PT02M36.00S,2021-11-05T23:31:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,6.521024967148489,46.568627450980394,1610612764,31,26,2021-11-05T23:31:36Z,1170000,17.0,9.0,1,left,M. Harrell Layup (2 PTS) (B. Beal 4 AST),"[1626149, 203078]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,1.93,Made,2.0,B. Beal,203078.0,4.0,,,,,,,,,,,,,,,
119,PT02M24.00S,2021-11-05T23:31:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630533,96.00854139290408,97.54901960784314,1610612763,31,29,2021-11-05T23:31:49Z,1190000,238.0,-15.0,1,right,Z. Williams 3PT  (6 PTS) (T. Jones 1 AST),"[1630533, 1626145]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.82,Made,6.0,T. Jones,1626145.0,1.0,,,,,,,,,,,,,,,
121,PT02M05.00S,2021-11-05T23:32:03.4Z,1,REGULAR,2pt,Jump Shot,[],203078,19.793035479632064,68.38235294117648,1610612764,33,29,2021-11-05T23:32:10Z,1210000,-92.0,134.0,1,left,B. Beal 16' step back Jump Shot (8 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,16.22,Made,8.0,,,,,,,,,,,,,,,,,,
122,PT01M55.00S,2021-11-05T23:32:13.6Z,1,REGULAR,3pt,Jump Shot,[],1626145,71.96123521681997,19.362745098039216,1610612763,33,29,2021-11-05T23:32:17Z,1220000,-153.0,211.0,1,right,MISS T. Jones 26' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M53.00S,2021-11-05T23:32:15.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,33,29,2021-11-05T23:32:15Z,1230000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,
124,PT01M46.00S,2021-11-05T23:32:22.6Z,1,REGULAR,turnover,bad pass,[],203078,,,1610612764,33,29,2021-11-05T23:32:26Z,1240000,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 1626145]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,3.0,Jones,1626145.0,
125,PT01M46.00S,2021-11-05T23:32:22.6Z,1,REGULAR,steal,,[],1626145,,,1610612763,33,29,2021-11-05T23:32:24Z,1250000,,,0,,T. Jones STEAL (2 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M41.00S,2021-11-05T23:32:28.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630214,93.9060446780552,63.725490196078425,1610612763,33,31,2021-11-05T23:40:19Z,1260000,69.0,5.0,1,right,X. Tillman 6' cutting Layup (2 PTS) (K. Anderson 1 AST),"[1630214, 203937]",1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,6.88,Made,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,,
128,PT01M17.00S,2021-11-05T23:32:52.8Z,1,REGULAR,2pt,Jump Shot,[],1626149,12.565703022339028,24.509803921568626,1610612764,33,31,2021-11-05T23:32:56Z,1280000,127.0,66.0,1,left,MISS M. Harrell 14' pullup Shot,[1626149],1610612764.0,WAS,pullup,,,Harrell,M. Harrell,,,,,14.34,Missed,,,,,,,,,,,,,,,,,,,
129,PT01M14.00S,2021-11-05T23:32:55.8Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612763,33,31,2021-11-05T23:32:56Z,1290000,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,
130,PT01M13.00S,2021-11-05T23:32:59.1Z,1,REGULAR,violation,kicked ball,[],203078,,,1610612763,33,31,2021-11-05T23:33:48Z,1300000,,,0,,B. Beal kicked ball VIOLATION,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,204058.0,,,,,,,,,,,,,,
131,PT01M13.00S,2021-11-05T23:33:05.2Z,1,REGULAR,substitution,out,[],203078,,,1610612763,33,31,2021-11-05T23:33:19Z,1310000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M13.00S,2021-11-05T23:33:05.2Z,1,REGULAR,substitution,out,[],203526,,,1610612763,33,31,2021-11-05T23:33:19Z,1320000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M13.00S,2021-11-05T23:33:05.2Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,33,31,2021-11-05T23:33:19Z,1330000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M13.00S,2021-11-05T23:33:05.2Z,1,REGULAR,substitution,in,[],203915,,,1610612763,33,31,2021-11-05T23:33:19Z,1340000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M13.00S,2021-11-05T23:33:05.2Z,1,REGULAR,substitution,in,[],1628988,,,1610612763,33,31,2021-11-05T23:33:19Z,1350000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M13.00S,2021-11-05T23:33:05.2Z,1,REGULAR,substitution,in,[],1629723,,,1610612763,33,31,2021-11-05T23:33:19Z,1360000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M00.00S,2021-11-05T23:33:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,84.70762155059133,34.55882352941176,1610612763,33,31,2021-11-05T23:40:56Z,1370000,-77.0,91.0,1,right,MISS K. Anderson 11' floating Shot,[203937],1610612763.0,MEM,floating,,,Anderson,K. Anderson,,,,,11.95,Missed,,,,,,,,,,,,,,,,,,,
138,PT00M58.90S,2021-11-05T23:33:32.1Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,33,31,2021-11-05T23:33:39Z,1380000,,,0,,M. Harrell REBOUND (Off:0 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,
139,PT00M45.70S,2021-11-05T23:33:46.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203915,7.703679369250986,57.35294117647059,1610612764,35,31,2021-11-05T23:33:53Z,1390000,-37.0,20.0,1,left,S. Dinwiddie driving Layup (5 PTS),[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,4.18,Made,5.0,,,,,,,,,,,,,,,,,,
140,PT00M31.40S,2021-11-05T23:34:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.2910643889619,58.57843137254902,1610612763,35,31,2021-11-05T23:34:07Z,1400000,43.0,123.0,1,right,MISS T. Jones 13' pullup Shot,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,13.06,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M28.40S,2021-11-05T23:34:06.1Z,1,REGULAR,rebound,defensive,[],1626149,,,1610612764,35,31,2021-11-05T23:34:07Z,1410000,,,0,,M. Harrell REBOUND (Off:0 Def:2),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,140.0,2.0,2.0,0.0,,,,,,
142,PT00M06.90S,2021-11-05T23:34:27.5Z,1,REGULAR,3pt,Jump Shot,[],1628988,28.597240473061763,85.7843137254902,1610612764,35,31,2021-11-05T23:34:32Z,1420000,-179.0,216.0,1,left,MISS A. Holiday 28' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,28.07,Missed,,,,,,,,,,,,,,,,,,,
143,PT00M03.70S,2021-11-05T23:34:30.7Z,1,REGULAR,rebound,defensive,[],1629723,,,1610612763,35,31,2021-11-05T23:34:32Z,1430000,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,
144,PT00M00.70S,2021-11-05T23:34:37.9Z,1,REGULAR,turnover,out-of-bounds,[],1630533,,,1610612763,35,31,2021-11-05T23:35:42Z,1440000,,,0,,Z. Williams step out-of-bounds TURNOVER (2 TO),[1630533],1610612763.0,MEM,step,,,Williams,Z. Williams,,,,,,,,,,,1627963.0,,,,,,,,,,,2.0,,,
146,PT00M00.70S,2021-11-05T23:34:49.0Z,1,REGULAR,instantreplay,request,[],0,,,1610612764,35,31,2021-11-05T23:36:13Z,1460000,,,0,,,[],,,stands,,,,,,,,,,,,,,,201246.0,,,,,,,,,,,,,,Out of Bounds - Clock Changed
147,PT00M00.00S,2021-11-05T23:36:22.7Z,1,REGULAR,period,end,[],0,,,1610612764,35,31,2021-11-05T23:36:22Z,1470000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2021-11-05T23:36:26.2Z,2,REGULAR,substitution,out,['startperiod'],203937,,,1610612764,35,31,2021-11-05T23:38:50Z,1480000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2021-11-05T23:36:26.2Z,2,REGULAR,substitution,out,['startperiod'],1630533,,,1610612764,35,31,2021-11-05T23:38:50Z,1490000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2021-11-05T23:36:26.2Z,2,REGULAR,substitution,in,['startperiod'],1630217,,,1610612764,35,31,2021-11-05T23:38:50Z,1500000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2021-11-05T23:36:26.2Z,2,REGULAR,substitution,in,['startperiod'],1628991,,,1610612764,35,31,2021-11-05T23:38:50Z,1510000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2021-11-05T23:39:00.6Z,2,REGULAR,period,start,[],0,,,1610612764,35,31,2021-11-05T23:39:00Z,1520000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M41.00S,2021-11-05T23:39:19.6Z,2,REGULAR,3pt,Jump Shot,[],1630557,32.933639947437584,61.51960784313726,1610612764,35,31,2021-11-05T23:39:26Z,1530000,-58.0,257.0,1,left,MISS C. Kispert 26' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,,
154,PT11M36.00S,2021-11-05T23:39:24.6Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612764,35,31,2021-11-05T23:39:26Z,1540000,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,153.0,2.0,1.0,1.0,,,,,,
155,PT11M33.00S,2021-11-05T23:39:27.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203915,29.38567674113009,17.647058823529413,1610612764,38,31,2021-11-05T23:39:32Z,1550000,162.0,224.0,1,left,S. Dinwiddie 27' 3PT  (8 PTS) (C. Kispert 1 AST),"[203915, 1630557]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,27.61,Made,8.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,,,,
157,PT11M12.00S,2021-11-05T23:39:47.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,86.5473061760841,38.970588235294116,1610612763,38,31,2021-11-05T23:49:43Z,1570000,-55.0,74.0,1,right,MISS J. Jackson Jr. 9' driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,9.23,Missed,,,,,,,,,,,,,,,,,,,
158,PT11M10.00S,2021-11-05T23:39:49.5Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,38,31,2021-11-05T23:39:52Z,1580000,,,0,,M. Harrell REBOUND (Off:0 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,157.0,3.0,3.0,0.0,,,,,,
159,PT11M10.00S,2021-11-05T23:40:05.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,38,31,2021-11-05T23:40:05Z,1590000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M46.00S,2021-11-05T23:43:25.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,8.623521681997373,50.73529411764706,1610612764,40,31,2021-11-05T23:43:29Z,1600000,-4.0,29.0,1,left,M. Harrell Layup (4 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,2.88,Made,4.0,,,,,,,,,,,,,,,,,,
161,PT10M35.00S,2021-11-05T23:43:36.0Z,2,REGULAR,2pt,Jump Shot,[],1630217,94.82588699080158,83.08823529411765,1610612763,40,31,2021-11-05T23:43:40Z,1610000,165.0,-4.0,1,right,MISS D. Bane 16' pullup Shot,[1630217],1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,16.54,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M32.00S,2021-11-05T23:43:39.0Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,40,31,2021-11-05T23:43:40Z,1620000,,,0,,M. Harrell REBOUND (Off:0 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,161.0,4.0,4.0,0.0,,,,,,
163,PT10M17.00S,2021-11-05T23:43:54.2Z,2,REGULAR,3pt,Jump Shot,[],203915,33.85348226018397,37.5,1610612764,40,31,2021-11-05T23:43:59Z,1630000,62.0,266.0,1,left,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,27.3,Missed,,,,,,,,,,,,,,,,,,,
164,PT10M14.00S,2021-11-05T23:43:57.2Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,40,31,2021-11-05T23:43:59Z,1640000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,163.0,2.0,2.0,0.0,,,,,,
165,PT09M54.00S,2021-11-05T23:44:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629723,92.46057818659659,37.00980392156863,1610612763,40,33,2021-11-05T23:44:22Z,1650000,-65.0,18.0,1,right,J. Konchar 6' driving floating Jump Shot (2 PTS) (T. Jones 2 AST),"[1629723, 1626145]",1610612763.0,MEM,driving floating,,,Konchar,J. Konchar,,,,,6.76,Made,2.0,T. Jones,1626145.0,2.0,,,,,,,,,,,,,,,
167,PT09M39.00S,2021-11-05T23:44:32.9Z,2,REGULAR,turnover,bad pass,[],203915,,,1610612764,40,33,2021-11-05T23:44:38Z,1670000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1629723]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,1.0,Konchar,1629723.0,
168,PT09M39.00S,2021-11-05T23:44:32.9Z,2,REGULAR,steal,,[],1629723,,,1610612763,40,33,2021-11-05T23:44:35Z,1680000,,,0,,J. Konchar STEAL (1 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT09M31.00S,2021-11-05T23:44:40.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,66.3107752956636,37.5,1610612763,40,33,2021-11-05T23:44:45Z,1690000,-62.0,264.0,1,right,MISS J. Jackson Jr. 27' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,27.15,Missed,,,,,,,,,,,,,,,,,,,
170,PT09M28.00S,2021-11-05T23:44:43.7Z,2,REGULAR,rebound,defensive,[],1626149,,,1610612764,40,33,2021-11-05T23:44:45Z,1700000,,,0,,M. Harrell REBOUND (Off:0 Def:5),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,169.0,5.0,5.0,0.0,,,,,,
171,PT09M06.00S,2021-11-05T23:45:06.8Z,2,REGULAR,turnover,out-of-bounds,[],1626149,,,1610612764,40,33,2021-11-05T23:45:15Z,1710000,,,0,,M. Harrell lost ball out-of-bounds TURNOVER (1 TO),[1626149],1610612764.0,WAS,lost ball,,,Harrell,M. Harrell,,,,,,,,,,,1627963.0,,,,,,,,,,,1.0,,,
173,PT09M06.00S,2021-11-05T23:45:14.0Z,2,REGULAR,substitution,out,[],1626149,,,1610612763,40,33,2021-11-05T23:45:34Z,1730000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M06.00S,2021-11-05T23:45:14.0Z,2,REGULAR,substitution,out,[],1630557,,,1610612763,40,33,2021-11-05T23:45:34Z,1740000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M06.00S,2021-11-05T23:45:14.0Z,2,REGULAR,substitution,out,[],1630214,,,1610612763,40,33,2021-11-05T23:45:34Z,1750000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M06.00S,2021-11-05T23:45:14.0Z,2,REGULAR,substitution,in,[],1629655,,,1610612763,40,33,2021-11-05T23:45:34Z,1760000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT09M06.00S,2021-11-05T23:45:14.0Z,2,REGULAR,substitution,in,[],203484,,,1610612763,40,33,2021-11-05T23:45:34Z,1770000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M06.00S,2021-11-05T23:45:14.0Z,2,REGULAR,substitution,in,[],203500,,,1610612763,40,33,2021-11-05T23:45:34Z,1780000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT08M50.00S,2021-11-05T23:45:53.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,88.25558475689881,44.6078431372549,1610612763,40,35,2021-11-05T23:46:03Z,1790000,-27.0,58.0,1,right,J. Jackson Jr. 6' driving Hook (11 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,6.39,Made,11.0,,,,,,,,,,,,,,,,,,
