actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value,blockPlayerName,blockPersonId
97,PT04M04.00S,2022-03-20T00:25:33.9Z,1,REGULAR,substitution,in,[],203107,,,1610612764,16,27,2022-03-20T00:38:40Z,983750,,,0,,SUB in: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M04.00S,2022-03-20T00:25:33.9Z,1,REGULAR,substitution,in,[],1629117,,,1610612764,16,27,2022-03-20T00:38:40Z,986875,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M47.00S,2022-03-20T00:28:22.2Z,1,REGULAR,2pt,Jump Shot,[],1630166,9.247700394218143,11.029411764705884,1610612764,16,27,2022-03-20T00:28:26Z,990000,195.0,34.0,1,left,MISS D. Avdija 19' Jump Shot,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,19.79,Missed,,,,,,,,,,,,,,,,,,,
100,PT03M44.00S,2022-03-20T00:28:25.2Z,1,REGULAR,rebound,defensive,[],2546,,,1610612747,16,27,2022-03-20T00:28:26Z,1000000,,,0,,C. Anthony REBOUND (Off:0 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,
101,PT03M35.00S,2022-03-20T00:28:33.9Z,1,REGULAR,2pt,Jump Shot,[],2546,85.72601839684626,73.77450980392157,1610612747,16,29,2022-03-20T00:28:45Z,1010000,119.0,82.0,1,right,C. Anthony 14' turnaround fadeaway Jump Shot (2 PTS),[2546],1610612747.0,LAL,turnaround fadeaway,,,Anthony,C. Anthony,,,,,14.43,Made,2.0,,,,,,,,,,,,,,,,,,
102,PT03M24.00S,2022-03-20T00:28:46.7Z,1,REGULAR,foul,personal,[],1630559,,,1610612764,16,29,2022-03-20T00:28:56Z,1020000,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1630166]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,204058.0,1.0,0.0,Avdija,1630166.0,,,,,,
104,PT03M24.00S,2022-03-20T00:28:56.9Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,16,29,2022-03-20T00:29:12Z,1040000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M24.00S,2022-03-20T00:28:56.9Z,1,REGULAR,substitution,out,[],1628370,,,1610612764,16,29,2022-03-20T00:29:12Z,1050000,,,0,,SUB out: M. Monk,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M24.00S,2022-03-20T00:28:56.9Z,1,REGULAR,substitution,out,[],1630559,,,1610612764,16,29,2022-03-20T00:29:12Z,1060000,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M24.00S,2022-03-20T00:28:56.9Z,1,REGULAR,substitution,in,[],203484,,,1610612764,16,29,2022-03-20T00:29:12Z,1070000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M24.00S,2022-03-20T00:28:56.9Z,1,REGULAR,substitution,in,[],201571,,,1610612764,16,29,2022-03-20T00:29:12Z,1080000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M24.00S,2022-03-20T00:28:56.9Z,1,REGULAR,substitution,in,[],201566,,,1610612764,16,29,2022-03-20T00:29:12Z,1090000,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M14.00S,2022-03-20T00:29:23.4Z,1,REGULAR,2pt,Jump Shot,[],202397,24.227989487516425,41.91176470588235,1610612764,16,29,2022-03-20T00:47:39Z,1100000,40.0,175.0,1,left,MISS I. Smith 17' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,17.98,Missed,,,,,,,,,,,,,,,,,,,
111,PT03M13.00S,2022-03-20T00:29:24.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,16,29,2022-03-20T00:29:32Z,1110000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,
112,PT03M13.00S,2022-03-20T00:29:29.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,16,29,2022-03-20T00:29:29Z,1120000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M58.00S,2022-03-20T00:29:46.7Z,1,REGULAR,3pt,Jump Shot,[],2546,88.09132720105124,96.07843137254902,1610612747,16,32,2022-03-20T00:29:50Z,1130000,230.0,59.0,1,right,C. Anthony 3PT  (5 PTS) (R. Westbrook 2 AST),"[2546, 201566]",1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.79,Made,5.0,R. Westbrook,201566.0,2.0,,,,,,,,,,,,,,,
115,PT02M41.00S,2022-03-20T00:30:02.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,28.56438896189225,79.65686274509804,1610612764,19,32,2022-03-20T00:30:07Z,1150000,-148.0,216.0,1,left,D. Avdija 26' 3PT  (6 PTS) (T. Satoransky 1 AST),"[1630166, 203107]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.2,Made,6.0,T. Satoransky,203107.0,1.0,,,,,,,,,,,,,,,
117,PT02M26.00S,2022-03-20T00:30:20.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203107,,,1610612747,19,32,2022-03-20T00:30:33Z,1170000,,,0,,T. Satoransky personal FOUL (1 PF) (Gabriel 2 FT),"[203107, 1629117]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,203591.0,1.0,0.0,Gabriel,1629117.0,,,,,,
119,PT02M26.00S,2022-03-20T00:30:50.8Z,1,REGULAR,freethrow,1 of 2,[],1629117,,,1610612747,19,33,2022-03-20T00:30:50Z,1190000,,,0,,W. Gabriel Free Throw 1 of 2 (1 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,Made,1.0,,,,,,,,,,,,,,,,,,
120,PT02M26.00S,2022-03-20T00:31:04.9Z,1,REGULAR,freethrow,2 of 2,[],1629117,,,1610612747,19,34,2022-03-20T00:31:04Z,1200000,,,0,,W. Gabriel Free Throw 2 of 2 (2 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,Made,2.0,,,,,,,,,,,,,,,,,,
121,PT02M04.00S,2022-03-20T00:31:29.1Z,1,REGULAR,foul,personal,['2freethrow'],1629117,,,1610612764,19,34,2022-03-20T00:31:37Z,1210000,,,0,,W. Gabriel shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629117, 1630166]",1610612747.0,LAL,shooting,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,203591.0,1.0,0.0,Avdija,1630166.0,,,,,,
123,PT02M04.00S,2022-03-20T00:31:59.4Z,1,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,20,34,2022-03-20T00:31:59Z,1230000,,,0,,D. Avdija Free Throw 1 of 2 (7 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
124,PT02M04.00S,2022-03-20T00:32:12.2Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,21,34,2022-03-20T00:32:12Z,1240000,,,0,,D. Avdija Free Throw 2 of 2 (8 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
125,PT01M50.00S,2022-03-20T00:32:27.1Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,21,34,2022-03-20T00:32:31Z,1250000,,,0,,R. Westbrook bad pass TURNOVER (1 TO),"[201566, 1629655]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,1.0,Gafford,1629655.0,,,
126,PT01M50.00S,2022-03-20T00:32:27.1Z,1,REGULAR,steal,,[],1629655,,,1610612764,21,34,2022-03-20T00:32:30Z,1260000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M41.00S,2022-03-20T00:32:35.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203484,25.673455978975028,37.00980392156863,1610612764,21,34,2022-03-20T00:32:40Z,1270000,65.0,189.0,1,left,MISS K. Caldwell-Pope 19' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.97,Missed,,,,,,,,,,,,,,,,,,,
128,PT01M38.00S,2022-03-20T00:32:38.6Z,1,REGULAR,rebound,defensive,[],1629117,,,1610612747,21,34,2022-03-20T00:32:40Z,1280000,,,0,,W. Gabriel REBOUND (Off:0 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,
129,PT01M32.00S,2022-03-20T00:32:44.9Z,1,REGULAR,3pt,Jump Shot,[],1629659,68.24901445466492,29.90196078431373,1610612747,21,34,2022-03-20T00:32:50Z,1290000,-100.0,246.0,1,right,MISS T. Horton-Tucker 26' 3PT,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,,
130,PT01M27.00S,2022-03-20T00:32:49.9Z,1,REGULAR,rebound,defensive,[],203484,,,1610612764,21,34,2022-03-20T00:32:50Z,1300000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,129.0,2.0,2.0,0.0,,,,,,,,,,,
131,PT01M11.00S,2022-03-20T00:33:06.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.356767411300922,51.22549019607843,1610612764,23,34,2022-03-20T00:33:11Z,1310000,-6.0,7.0,1,left,D. Gafford cutting DUNK (2 PTS) (D. Avdija 1 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,0.95,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,,
133,PT00M59.40S,2022-03-20T00:33:18.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629659,90.8508541392904,58.088235294117645,1610612747,23,34,2022-03-20T00:33:23Z,1330000,40.0,34.0,1,right,MISS T. Horton-Tucker Hook,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,5.25,Missed,,,,,,,,,,,,,,,,,,,
134,PT00M57.20S,2022-03-20T00:33:20.9Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,23,34,2022-03-20T00:33:23Z,1340000,,,0,,W. Gabriel REBOUND (Off:1 Def:1),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,,
135,PT00M57.20S,2022-03-20T00:33:22.9Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629117,91.90210249671485,54.90196078431372,1610612747,23,36,2022-03-20T00:33:27Z,1350000,25.0,24.0,1,right,W. Gabriel Hook (4 PTS),[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,3.4,Made,4.0,,,,,,,,,,,,,,,,,,
136,PT00M47.80S,2022-03-20T00:33:36.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629659,,,1610612764,23,36,2022-03-20T00:33:45Z,1360000,,,0,,T. Horton-Tucker shooting personal FOUL (1 PF) (Caldwell-Pope 2 FT),"[1629659, 203484]",1610612747.0,LAL,shooting,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,204058.0,1.0,0.0,Caldwell-Pope,203484.0,,,,,,
138,PT00M47.80S,2022-03-20T00:34:05.5Z,1,REGULAR,freethrow,1 of 2,[],203484,,,1610612764,23,36,2022-03-20T00:34:05Z,1380000,,,0,,MISS K. Caldwell-Pope Free Throw 1 of 2,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M47.80S,2022-03-20T00:34:05.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,23,36,2022-03-20T00:34:05Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,
140,PT00M47.80S,2022-03-20T00:34:22.6Z,1,REGULAR,freethrow,2 of 2,[],203484,,,1610612764,24,36,2022-03-20T00:34:22Z,1400000,,,0,,K. Caldwell-Pope Free Throw 2 of 2 (4 PTS),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
141,PT00M33.10S,2022-03-20T00:34:40.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629117,90.19382391590013,55.63725490196079,1610612747,24,36,2022-03-20T00:34:46Z,1410000,28.0,40.0,1,right,MISS W. Gabriel Layup,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,4.87,Missed,,,,,,,,,,,,,,,,,,,
142,PT00M30.80S,2022-03-20T00:34:43.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,24,36,2022-03-20T00:34:46Z,1420000,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,
143,PT00M27.00S,2022-03-20T00:34:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203107,6.4881734559789805,51.71568627450981,1610612764,26,36,2022-03-20T00:34:57Z,1430000,-9.0,8.0,1,left,T. Satoransky Layup (2 PTS) (D. Avdija 2 AST),"[203107, 1630166]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,1.21,Made,2.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,,
145,PT00M07.80S,2022-03-20T00:35:10.2Z,1,REGULAR,turnover,bad pass,[],201566,,,1610612747,26,36,2022-03-20T00:35:15Z,1450000,,,0,,R. Westbrook bad pass TURNOVER (2 TO),"[201566, 203484]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,2.0,Caldwell-Pope,203484.0,,,
146,PT00M07.80S,2022-03-20T00:35:10.2Z,1,REGULAR,steal,,[],203484,,,1610612764,26,36,2022-03-20T00:35:12Z,1460000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M01.50S,2022-03-20T00:35:16.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,21.337056504599218,9.803921568627445,1610612764,26,36,2022-03-20T00:35:22Z,1470000,201.0,148.0,1,left,MISS D. Avdija 24' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,24.97,Missed,,,,,,,,,,,,,,,,,,,
148,PT00M01.50S,2022-03-20T00:35:16.5Z,1,REGULAR,rebound,offensive,[],203484,,,1610612764,26,36,2022-03-20T00:35:22Z,1480000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,147.0,3.0,2.0,1.0,,,,,,,,,,,
149,PT00M00.10S,2022-03-20T00:35:21.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203484,13.452693823915894,49.26470588235294,1610612764,26,36,2022-03-20T00:35:36Z,1490000,4.0,74.0,1,left,MISS K. Caldwell-Pope 7' Jump Shot,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,7.41,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M00.10S,2022-03-20T00:35:21.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,36,2022-03-20T00:35:36Z,1500000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,149.0,,,,,,,,,,,,,,
151,PT00M00.00S,2022-03-20T00:35:26.8Z,1,REGULAR,period,end,[],0,,,1610612764,26,36,2022-03-20T00:35:26Z,1510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-20T00:35:45.6Z,2,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,26,36,2022-03-20T00:37:46Z,1520000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-20T00:35:45.6Z,2,REGULAR,substitution,out,['startperiod'],1629659,,,1610612764,26,36,2022-03-20T00:37:46Z,1530000,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612747.0,LAL,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-20T00:35:45.6Z,2,REGULAR,substitution,out,['startperiod'],1629117,,,1610612764,26,36,2022-03-20T00:37:46Z,1540000,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-20T00:35:45.6Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612764,26,36,2022-03-20T00:37:46Z,1550000,,,0,,SUB in: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-20T00:35:45.6Z,2,REGULAR,substitution,in,['startperiod'],2544,,,1610612764,26,36,2022-03-20T00:37:46Z,1560000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2022-03-20T00:35:45.6Z,2,REGULAR,substitution,in,['startperiod'],202340,,,1610612764,26,36,2022-03-20T00:37:46Z,1570000,,,0,,SUB in: A. Bradley,[202340],1610612747.0,LAL,,,,Bradley,A. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-03-20T00:37:57.9Z,2,REGULAR,period,start,[],0,,,1610612764,26,36,2022-03-20T00:37:57Z,1580000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M41.00S,2022-03-20T00:38:15.9Z,2,REGULAR,2pt,Jump Shot,[],203484,24.359395532194483,64.70588235294117,1610612764,26,36,2022-03-20T00:38:20Z,1590000,-74.0,176.0,1,left,MISS K. Caldwell-Pope 19' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.12,Missed,,,,,,,,,,,,,,,,,,,
160,PT11M39.00S,2022-03-20T00:38:17.9Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,26,36,2022-03-20T00:38:20Z,1600000,,,0,,R. Westbrook REBOUND (Off:1 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,159.0,4.0,3.0,1.0,,,,,,,,,,,
161,PT11M32.00S,2022-03-20T00:38:24.5Z,2,REGULAR,3pt,Jump Shot,[],201571,93.34756898817345,2.6960784313725554,1610612747,26,36,2022-03-20T00:38:31Z,1610000,-237.0,10.0,1,right,MISS D. Augustin 3PT,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,,
162,PT11M29.00S,2022-03-20T00:38:27.5Z,2,REGULAR,rebound,offensive,[],2546,,,1610612747,26,36,2022-03-20T00:38:31Z,1620000,,,0,,C. Anthony REBOUND (Off:1 Def:1),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,,,
163,PT11M15.00S,2022-03-20T00:38:41.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],2544,89.79960578186596,85.29411764705883,1610612747,26,36,2022-03-20T00:38:46Z,1630000,176.0,43.0,1,right,MISS L. James 18' fadeaway Shot,[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,18.18,Missed,,,,,,,,,,,,,,,,,,,
164,PT11M11.00S,2022-03-20T00:38:45.5Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,26,36,2022-03-20T00:38:46Z,1640000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,,,,,,
165,PT11M07.00S,2022-03-20T00:38:49.9Z,2,REGULAR,3pt,Jump Shot,[],204001,31.84954007884363,30.14705882352942,1610612764,26,36,2022-03-20T00:38:57Z,1650000,99.0,247.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,26.61,Missed,,,,,,,,,,,,,,,,,,,
166,PT11M04.00S,2022-03-20T00:38:52.9Z,2,REGULAR,rebound,defensive,[],2546,,,1610612747,26,36,2022-03-20T00:38:57Z,1660000,,,0,,C. Anthony REBOUND (Off:1 Def:2),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,165.0,3.0,2.0,1.0,,,,,,,,,,,
167,PT10M51.00S,2022-03-20T00:39:06.1Z,2,REGULAR,3pt,Jump Shot,[],2546,89.27398160315374,95.58823529411765,1610612747,26,36,2022-03-20T00:39:09Z,1670000,228.0,48.0,1,right,MISS C. Anthony 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
168,PT10M48.00S,2022-03-20T00:39:09.1Z,2,REGULAR,rebound,defensive,[],202397,,,1610612764,26,36,2022-03-20T00:39:09Z,1680000,,,0,,I. Smith REBOUND (Off:0 Def:2),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,167.0,2.0,2.0,0.0,,,,,,,,,,,
169,PT10M42.00S,2022-03-20T00:39:15.1Z,2,REGULAR,3pt,Jump Shot,[],204001,29.48423127463863,23.774509803921575,1610612764,26,36,2022-03-20T00:39:22Z,1690000,131.0,225.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,26.01,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M37.00S,2022-03-20T00:39:20.1Z,2,REGULAR,rebound,defensive,[],201566,,,1610612747,26,36,2022-03-20T00:39:22Z,1700000,,,0,,R. Westbrook REBOUND (Off:1 Def:4),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,169.0,5.0,4.0,1.0,,,,,,,,,,,
171,PT10M36.00S,2022-03-20T00:39:21.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",2544,91.77069645203679,50.49019607843137,1610612747,26,38,2022-03-20T00:39:28Z,1710000,2.0,25.0,1,right,L. James running DUNK (8 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,2.5,Made,8.0,R. Westbrook,201566.0,3.0,,,,,,,,,,,,,,,
173,PT10M21.00S,2022-03-20T00:39:36.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.670827858081481,47.79411764705882,1610612764,28,38,2022-03-20T00:39:40Z,1730000,11.0,20.0,1,left,D. Avdija driving Layup (10 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,2.25,Made,10.0,,,,,,,,,,,,,,,,,,
174,PT09M59.00S,2022-03-20T00:39:59.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,92.82194480946123,43.38235294117647,1610612747,28,40,2022-03-20T00:46:59Z,1740000,-33.0,15.0,1,right,L. James driving Layup (10 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,3.63,Made,10.0,,,,,,,,,,,,,,,,,,
175,PT09M59.00S,2022-03-20T00:40:04.7Z,2,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612747,28,40,2022-03-20T00:40:14Z,1750000,,,0,,D. Avdija shooting personal FOUL (1 PF) (James 1 FT),"[1630166, 2544]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,203591.0,1.0,0.0,James,2544.0,,,,,,
177,PT09M59.00S,2022-03-20T00:40:46.4Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,28,40,2022-03-20T00:40:49Z,1770000,,,0,,MISS L. James Free Throw 1 of 1,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,Missed,,,,,,,,,,,,,,,,,,,
178,PT09M56.00S,2022-03-20T00:40:49.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,28,40,2022-03-20T00:40:49Z,1780000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,
179,PT09M45.00S,2022-03-20T00:40:59.0Z,2,REGULAR,3pt,Jump Shot,[],203107,30.66688567674113,73.52941176470588,1610612764,31,40,2022-03-20T00:41:03Z,1790000,-118.0,236.0,1,left,T. Satoransky 26' 3PT  (5 PTS) (K. Porzingis 3 AST),"[203107, 204001]",1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,26.35,Made,5.0,K. Porzingis,204001.0,3.0,,,,,,,,,,,,,,,
181,PT09M31.00S,2022-03-20T00:41:12.8Z,2,REGULAR,2pt,Jump Shot,[],201566,78.36727989487517,62.5,1610612747,31,40,2022-03-20T00:41:22Z,1810000,62.0,151.0,1,right,MISS R. Westbrook 16' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,16.32,Missed,,,,,,,,,,,,,,,,,,,
182,PT09M30.00S,2022-03-20T00:41:13.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,31,40,2022-03-20T00:41:22Z,1820000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,181.0,,,,,,,,,,,,,,
183,PT09M30.00S,2022-03-20T00:41:21.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,31,40,2022-03-20T00:41:21Z,1830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
