actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
181,PT09M07.00S,2022-01-15T00:45:03.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,40,22,2022-01-15T00:45:05Z,1810000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,180.0,1.0,1.0,0.0,,,,,,,
182,PT08M48.00S,2022-01-15T00:45:23.0Z,2,REGULAR,2pt,Jump Shot,[],1630178,22.125492772667542,46.81372549019608,1610612755,40,22,2022-01-15T00:45:28Z,1820000,16.0,155.0,1,left,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,,15.63,Missed,,,,,,,,,,,,,,,
183,PT08M44.00S,2022-01-15T00:45:27.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,40,22,2022-01-15T00:45:28Z,1830000,,,0,,J. Tatum REBOUND (Off:1 Def:4),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,182.0,5.0,4.0,1.0,,,,,,,
184,PT08M39.00S,2022-01-15T00:45:31.9Z,2,REGULAR,turnover,lost ball,[],1628369,,,1610612738,40,22,2022-01-15T00:45:36Z,1840000,,,0,,J. Tatum lost ball TURNOVER (5 TO),"[1628369, 202699]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,5.0,Harris,202699.0,,,,,,,,,,,,,,,,,,
185,PT08M39.00S,2022-01-15T00:45:31.9Z,2,REGULAR,steal,,[],202699,,,1610612755,40,22,2022-01-15T00:45:34Z,1850000,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M34.00S,2022-01-15T00:45:36.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,5.436925098554539,51.96078431372549,1610612755,42,22,2022-01-15T00:45:43Z,1860000,-10.0,-1.0,1,left,T. Harris running DUNK (11 PTS) (G. Niang 1 AST),"[202699, 1627777]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,,,,,0.99,Made,11.0,G. Niang,1627777.0,1.0,,,,,,,,,,,
188,PT08M17.00S,2022-01-15T00:45:53.5Z,2,REGULAR,3pt,Jump Shot,[],1630202,75.87056504599212,88.48039215686275,1610612738,42,25,2022-01-15T00:45:57Z,1880000,192.0,174.0,1,right,P. Pritchard 25' 3PT  (8 PTS) (J. Tatum 2 AST),"[1630202, 1628369]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,25.96,Made,8.0,J. Tatum,1628369.0,2.0,,,,,,,,,,,
190,PT07M55.00S,2022-01-15T00:46:16.0Z,2,REGULAR,3pt,Jump Shot,[],1627788,8.327858081471746,4.656862745098039,1610612755,42,25,2022-01-15T00:46:19Z,1900000,227.0,26.0,1,left,MISS F. Korkmaz 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,22.82,Missed,,,,,,,,,,,,,,,
191,PT07M52.00S,2022-01-15T00:46:19.0Z,2,REGULAR,rebound,defensive,[],1628369,,,1610612738,42,25,2022-01-15T00:46:19Z,1910000,,,0,,J. Tatum REBOUND (Off:1 Def:5),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,190.0,6.0,5.0,1.0,,,,,,,
192,PT07M48.00S,2022-01-15T00:46:23.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,68.9060446780552,34.55882352941177,1610612738,42,25,2022-01-15T00:46:32Z,1920000,-77.0,240.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,25.19,Missed,,,,,,,,,,,,,,,
193,PT07M47.00S,2022-01-15T00:46:24.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,42,25,2022-01-15T00:46:32Z,1930000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,192.0,,,,,,,,,,
194,PT07M47.00S,2022-01-15T00:46:31.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,42,25,2022-01-15T00:46:31Z,1940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M47.00S,2022-01-15T00:46:59.2Z,2,REGULAR,foul,technical,['1freethrow'],1628369,,,1610612755,42,25,2022-01-15T00:47:06Z,1950000,,,0,,J. Tatum technical FOUL (1 Tech),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,200834.0,,,,,,,,,,,2.0,1.0,,,,,
196,PT07M47.00S,2022-01-15T00:47:07.7Z,2,REGULAR,freethrow,1 of 1,[],1627777,,,1610612755,43,25,2022-01-15T00:47:07Z,1960000,,,0,,G. Niang technical Free Throw 1 of 1 (3 PTS),[1627777],1610612755.0,PHI,technical,,,Niang,G. Niang,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
197,PT07M47.00S,2022-01-15T00:47:09.5Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,43,25,2022-01-15T00:47:24Z,1970000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M47.00S,2022-01-15T00:47:09.5Z,2,REGULAR,substitution,out,[],1628369,,,1610612755,43,25,2022-01-15T00:47:24Z,1980000,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M47.00S,2022-01-15T00:47:09.5Z,2,REGULAR,substitution,out,[],1626196,,,1610612755,43,25,2022-01-15T00:47:24Z,1990000,,,0,,SUB out: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M47.00S,2022-01-15T00:47:09.5Z,2,REGULAR,substitution,in,[],203552,,,1610612755,43,25,2022-01-15T00:47:24Z,2000000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M47.00S,2022-01-15T00:47:09.5Z,2,REGULAR,substitution,in,[],1627759,,,1610612755,43,25,2022-01-15T00:47:24Z,2010000,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M47.00S,2022-01-15T00:47:09.5Z,2,REGULAR,substitution,in,[],203471,,,1610612755,43,25,2022-01-15T00:47:24Z,2020000,,,0,,SUB in: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M34.00S,2022-01-15T00:47:40.5Z,2,REGULAR,foul,personal,['2freethrow'],202683,,,1610612755,43,25,2022-01-15T00:47:46Z,2030000,,,0,,E. Freedom shooting personal FOUL (1 PF) (Drummond 2 FT),"[202683, 203083]",1610612738.0,BOS,shooting,,,Freedom,E. Freedom,,,,,,,,1626300.0,,,,,,,,,,,1.0,0.0,Drummond,203083.0,,,
205,PT07M34.00S,2022-01-15T00:48:06.1Z,2,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,43,25,2022-01-15T00:48:06Z,2050000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,Missed,,,,,,,,,,,,,,,
206,PT07M34.00S,2022-01-15T00:48:06.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,43,25,2022-01-15T00:48:06Z,2060000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,205.0,,,,,,,,,,
207,PT07M34.00S,2022-01-15T00:48:07.6Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,43,25,2022-01-15T00:48:11Z,2070000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M34.00S,2022-01-15T00:48:07.6Z,2,REGULAR,substitution,in,[],1629680,,,1610612755,43,25,2022-01-15T00:48:11Z,2080000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M34.00S,2022-01-15T00:48:23.6Z,2,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,44,25,2022-01-15T00:48:23Z,2090000,,,0,,A. Drummond Free Throw 2 of 2 (1 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
210,PT07M23.00S,2022-01-15T00:48:43.1Z,2,REGULAR,foul,personal,[],1629680,,,1610612738,44,25,2022-01-15T00:48:49Z,2100000,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1627759]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,1830.0,,,,,,,,,,,1.0,1.0,Brown,1627759.0,,,
212,PT07M23.00S,2022-01-15T00:48:49.8Z,2,REGULAR,substitution,out,[],202683,,,1610612738,44,25,2022-01-15T00:48:53Z,2120000,,,0,,SUB out: E. Freedom,[202683],1610612738.0,BOS,,,,Freedom,E. Freedom,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M23.00S,2022-01-15T00:48:49.8Z,2,REGULAR,substitution,in,[],1629057,,,1610612738,44,25,2022-01-15T00:48:53Z,2130000,,,0,,SUB in: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M16.00S,2022-01-15T00:49:10.5Z,2,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612738,44,25,2022-01-15T00:49:17Z,2140000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Brown 2 FT),"[1629680, 1627759]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,200834.0,,,,,,,,,,,2.0,1.0,Brown,1627759.0,,,
216,PT07M16.00S,2022-01-15T00:49:32.5Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,44,26,2022-01-15T00:49:32Z,2160000,,,0,,J. Brown Free Throw 1 of 2 (3 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
217,PT07M16.00S,2022-01-15T00:49:51.3Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,44,27,2022-01-15T00:49:51Z,2170000,,,0,,J. Brown Free Throw 2 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
218,PT06M53.00S,2022-01-15T00:50:16.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,8.327858081471746,50.245098039215684,1610612755,44,27,2022-01-15T00:50:23Z,2180000,-1.0,26.0,1,left,MISS A. Drummond DUNK,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,2.58,Missed,,,,,,,,,,,,,,,
219,PT06M47.00S,2022-01-15T00:50:22.5Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,44,27,2022-01-15T00:50:23Z,2190000,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,218.0,2.0,1.0,1.0,,,,,,,
220,PT06M47.00S,2022-01-15T00:50:21.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,46,27,2022-01-15T00:50:21Z,2200000,0.0,0.0,1,left,A. Drummond putback Layup (3 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,,,,,0.0,Made,3.0,,,,,,,,,,,,,,
221,PT06M31.00S,2022-01-15T00:50:38.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,90.45663600525624,64.70588235294117,1610612738,46,27,2022-01-15T00:50:43Z,2210000,74.0,37.0,1,right,MISS D. Schroder 8' step back Shot,[203471],1610612738.0,BOS,step back,,,Schroder,D. Schroder,,,,,,,,,8.24,Missed,,,,,,,,,,,,,,,
222,PT06M29.00S,2022-01-15T00:50:40.1Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,46,27,2022-01-15T00:50:43Z,2220000,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,221.0,5.0,4.0,1.0,,,,,,,
223,PT06M10.00S,2022-01-15T00:50:59.8Z,2,REGULAR,3pt,Jump Shot,[],203552,36.58015768725361,63.970588235294116,1610612755,46,27,2022-01-15T00:51:08Z,2230000,-70.0,291.0,1,left,MISS S. Curry 29' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,,29.97,Missed,,,,,,,,,,,,,,,
224,PT06M04.00S,2022-01-15T00:51:05.8Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,46,27,2022-01-15T00:51:08Z,2240000,,,0,,R. Williams III REBOUND (Off:0 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,223.0,5.0,5.0,0.0,,,,,,,
225,PT06M00.00S,2022-01-15T00:51:08.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,79.81274638633377,54.65686274509804,1610612738,46,27,2022-01-15T00:51:16Z,2250000,23.0,137.0,1,right,MISS J. Brown 13' turnaround Shot - blocked,"[1627759, 203552]",1610612738.0,BOS,turnaround,,,Brown,J. Brown,,,,,,,,,13.93,Missed,,,,,,,,,,,,,Curry,203552.0,
226,PT06M00.00S,2022-01-15T00:51:08.8Z,2,REGULAR,block,,[],203552,,,1610612738,46,27,2022-01-15T00:51:12Z,2260000,,,0,,S. Curry BLOCK (1 BLK),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M56.00S,2022-01-15T00:51:12.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,46,27,2022-01-15T00:51:16Z,2270000,,,0,,A. Drummond REBOUND (Off:1 Def:2),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,225.0,3.0,2.0,1.0,,,,,,,
228,PT05M38.00S,2022-01-15T00:51:30.7Z,2,REGULAR,2pt,Jump Shot,[],1630178,9.773324572930349,80.3921568627451,1610612755,46,27,2022-01-15T00:51:39Z,2280000,-152.0,39.0,1,left,MISS T. Maxey 15' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,,15.7,Missed,,,,,,,,,,,,,,,
229,PT05M38.00S,2022-01-15T00:51:30.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,46,27,2022-01-15T00:51:39Z,2290000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,
230,PT05M38.00S,2022-01-15T00:51:39.2Z,2,REGULAR,foul,personal,[],203083,,,1610612738,46,27,2022-01-15T00:51:46Z,2300000,,,0,,A. Drummond loose ball personal FOUL (2 PF),"[203083, 1629057]",1610612755.0,PHI,loose ball,,,Drummond,A. Drummond,,,,,,,,200834.0,,,,,,,,,,,2.0,0.0,Williams III,1629057.0,,,
232,PT05M38.00S,2022-01-15T00:51:54.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,46,27,2022-01-15T00:51:54Z,2320000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M38.00S,2022-01-15T00:54:36.8Z,2,REGULAR,substitution,out,[],203083,,,1610612738,46,27,2022-01-15T00:54:56Z,2330000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT05M38.00S,2022-01-15T00:54:36.8Z,2,REGULAR,substitution,out,[],1630202,,,1610612738,46,27,2022-01-15T00:54:56Z,2340000,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT05M38.00S,2022-01-15T00:54:36.8Z,2,REGULAR,substitution,in,[],203954,,,1610612738,46,27,2022-01-15T00:54:56Z,2350000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT05M38.00S,2022-01-15T00:54:36.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,46,27,2022-01-15T00:54:56Z,2360000,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M24.00S,2022-01-15T00:55:05.2Z,2,REGULAR,3pt,Jump Shot,[],1628369,76.39618922470433,8.82352941176471,1610612738,46,27,2022-01-15T00:55:12Z,2370000,-206.0,169.0,1,right,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,
238,PT05M17.00S,2022-01-15T00:55:12.2Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612738,46,27,2022-01-15T00:55:12Z,2380000,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,237.0,6.0,5.0,1.0,,,,,,,
241,PT05M14.00S,2022-01-15T00:55:13.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,94.40999984741211,50.0,1610612738,46,29,2022-01-15T00:55:13Z,2410000,0.0,0.0,1,right,R. Williams III putback Layup (2 PTS),[1629057],1610612738.0,BOS,putback,,,Williams III,R. Williams III,,,,,,,,,0.0,Made,2.0,,,,,,,,,,,,,,
242,PT04M57.00S,2022-01-15T00:55:33.2Z,2,REGULAR,turnover,out-of-bounds,[],203552,,,1610612755,46,29,2022-01-15T00:55:40Z,2420000,,,0,,S. Curry bad pass out-of-bounds TURNOVER (1 TO),[203552],1610612755.0,PHI,bad pass,,,Curry,S. Curry,,,,,1.0,,,1830.0,,,,,,,,,,,,,,,,,
243,PT04M49.00S,2022-01-15T00:55:52.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203471,74.68791064388962,85.7843137254902,1610612738,46,29,2022-01-15T00:55:56Z,2430000,179.0,185.0,1,right,MISS D. Schroder 25' 3PT,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,25.76,Missed,,,,,,,,,,,,,,,
244,PT04M46.00S,2022-01-15T00:55:55.0Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,46,29,2022-01-15T00:55:56Z,2440000,,,0,,J. Embiid REBOUND (Off:0 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,243.0,5.0,5.0,0.0,,,,,,,
245,PT04M30.00S,2022-01-15T00:56:10.5Z,2,REGULAR,3pt,Jump Shot,[],203552,24.490801576872528,12.990196078431367,1610612755,46,29,2022-01-15T00:56:15Z,2450000,185.0,178.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,25.65,Missed,,,,,,,,,,,,,,,
246,PT04M27.00S,2022-01-15T00:56:13.5Z,2,REGULAR,rebound,offensive,[],203954,,,1610612755,46,29,2022-01-15T00:56:15Z,2460000,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,245.0,6.0,5.0,1.0,,,,,,,
247,PT04M26.00S,2022-01-15T00:56:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,5.962549277266746,45.58823529411765,1610612755,46,29,2022-01-15T00:56:21Z,2470000,22.0,4.0,1,left,MISS J. Embiid putback Layup - blocked,"[203954, 1629641]",1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,,,,,2.24,Missed,,,,,,,,,,,,,Langford,1629641.0,
248,PT04M26.00S,2022-01-15T00:56:14.9Z,2,REGULAR,block,,[],1629641,,,1610612755,46,29,2022-01-15T00:56:17Z,2480000,,,0,,R. Langford BLOCK (1 BLK),[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M23.00S,2022-01-15T00:56:17.9Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,46,29,2022-01-15T00:56:21Z,2490000,,,0,,R. Williams III REBOUND (Off:1 Def:6),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,247.0,7.0,6.0,1.0,,,,,,,
250,PT04M19.00S,2022-01-15T00:56:22.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,95.18725361366623,56.372549019607845,1610612738,46,29,2022-01-15T00:56:33Z,2500000,32.0,-7.0,1,right,MISS R. Langford driving Layup,[1629641],1610612738.0,BOS,driving,,,Langford,R. Langford,,,,,,,,,3.27,Missed,,,,,,,,,,,,,,,
252,PT04M15.00S,2022-01-15T00:56:26.5Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,46,29,2022-01-15T00:56:33Z,2520000,,,0,,M. Thybulle REBOUND (Off:0 Def:3),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,250.0,3.0,3.0,0.0,,,,,,,
253,PT04M00.00S,2022-01-15T00:56:45.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,46,29,2022-01-15T00:56:45Z,2530000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M55.00S,2022-01-15T00:57:06.2Z,2,REGULAR,3pt,Jump Shot,[],203954,34.21484888304862,67.40196078431373,1610612755,46,29,2022-01-15T00:57:11Z,2540000,-87.0,269.0,1,left,MISS J. Embiid 28' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,28.28,Missed,,,,,,,,,,,,,,,
255,PT03M51.00S,2022-01-15T00:57:10.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612738,46,29,2022-01-15T00:57:11Z,2550000,,,0,,R. Williams III REBOUND (Off:1 Def:7),[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,254.0,8.0,7.0,1.0,,,,,,,
256,PT03M45.00S,2022-01-15T00:57:16.1Z,2,REGULAR,3pt,Jump Shot,[],1628369,69.30026281208936,30.392156862745097,1610612738,46,29,2022-01-15T00:57:20Z,2560000,-98.0,236.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,25.56,Missed,,,,,,,,,,,,,,,
257,PT03M42.00S,2022-01-15T00:57:19.1Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,46,29,2022-01-15T00:57:20Z,2570000,,,0,,J. Embiid REBOUND (Off:1 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,256.0,7.0,6.0,1.0,,,,,,,
258,PT03M23.00S,2022-01-15T00:57:37.5Z,2,REGULAR,2pt,Jump Shot,[],203954,20.68002628120894,50.0,1610612755,48,29,2022-01-15T00:57:42Z,2580000,0.0,142.0,1,left,J. Embiid 14' turnaround fadeaway Jump Shot (10 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,,,,,14.19,Made,10.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,
260,PT03M11.00S,2022-01-15T00:57:49.3Z,2,REGULAR,3pt,Jump Shot,[],1627759,70.61432325886992,22.794117647058826,1610612738,48,32,2022-01-15T00:57:54Z,2600000,-136.0,224.0,1,right,J. Brown 26' 3PT  (7 PTS) (R. Williams III 1 AST),"[1627759, 1629057]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,26.18,Made,7.0,R. Williams III,1629057.0,1.0,,,,,,,,,,,
262,PT02M50.00S,2022-01-15T00:58:10.4Z,2,REGULAR,3pt,Jump Shot,[],203552,32.24375821287779,74.75490196078431,1610612755,48,32,2022-01-15T00:58:16Z,2620000,-124.0,251.0,1,left,MISS S. Curry 27' step back 3PT,[203552],1610612755.0,PHI,step back,,,Curry,S. Curry,,,,,,,,,27.95,Missed,,,,,,,,,,,,,,,
263,PT02M48.00S,2022-01-15T00:58:12.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,48,32,2022-01-15T00:58:16Z,2630000,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,262.0,,,,,,,,,,
264,PT02M48.00S,2022-01-15T00:58:17.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,48,32,2022-01-15T00:58:17Z,2640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M48.00S,2022-01-15T00:58:23.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,48,32,2022-01-15T00:58:23Z,2650000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M48.00S,2022-01-15T01:01:07.1Z,2,REGULAR,substitution,out,[],1630178,,,1610612738,48,32,2022-01-15T01:01:11Z,2660000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M48.00S,2022-01-15T01:01:07.1Z,2,REGULAR,substitution,in,[],1627788,,,1610612738,48,32,2022-01-15T01:01:11Z,2670000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M48.00S,2022-01-15T01:01:17.7Z,2,REGULAR,substitution,out,[],1629641,,,1610612738,48,32,2022-01-15T01:01:21Z,2680000,,,0,,SUB out: R. Langford,[1629641],1610612738.0,BOS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M48.00S,2022-01-15T01:01:17.7Z,2,REGULAR,substitution,in,[],201143,,,1610612738,48,32,2022-01-15T01:01:21Z,2690000,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
