actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
91,PT03M42.00S,2022-03-21T00:57:10.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,89.14257555847568,54.90196078431372,1610612755,28,15,2022-03-21T00:57:16Z,910000,25.0,50.0,1,right,MISS J. Embiid turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,5.53,Missed,,,,,,,,,,,,,,,,,,,
92,PT03M40.00S,2022-03-21T00:57:12.1Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,28,15,2022-03-21T00:57:16Z,920000,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,
93,PT03M32.00S,2022-03-21T00:57:21.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,5.042706964520377,49.26470588235294,1610612761,28,17,2022-03-21T00:57:25Z,930000,4.0,-5.0,1,left,S. Barnes Layup (7 PTS) (P. Siakam 3 AST),"[1630567, 1627783]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,0.63,Made,7.0,P. Siakam,1627783.0,3.0,,,,,,,,,,,,,,,
95,PT03M19.00S,2022-03-21T00:57:34.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,88.87976346911958,55.63725490196079,1610612755,30,17,2022-03-21T00:57:39Z,950000,28.0,52.0,1,right,T. Maxey driving floating Jump Shot (9 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,5.92,Made,9.0,,,,,,,,,,,,,,,,,,
96,PT03M07.00S,2022-03-21T00:57:46.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,12.795663600525614,46.32352941176471,1610612761,30,17,2022-03-21T00:58:53Z,960000,18.0,68.0,1,left,MISS S. Barnes 7' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,7.03,Missed,,,,,,,,,,,,,,,,,,,
97,PT03M04.00S,2022-03-21T00:57:48.1Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,30,17,2022-03-21T00:57:48Z,970000,,,0,,P. Achiuwa REBOUND (Off:3 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,96.0,3.0,0.0,3.0,,,,,,,,
98,PT03M02.00S,2022-03-21T00:57:49.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630173,5.831143232588701,52.450980392156865,1610612761,30,19,2022-03-21T00:57:56Z,980000,-12.0,2.0,1,left,P. Achiuwa floating Jump Shot (6 PTS),[1630173],1610612761.0,TOR,floating,,,Achiuwa,P. Achiuwa,,,,,1.25,Made,6.0,,,,,,,,,,,,,,,,,,
99,PT02M44.00S,2022-03-21T00:58:08.0Z,1,REGULAR,2pt,Jump Shot,[],203954,79.54993429697765,33.33333333333334,1610612755,32,19,2022-03-21T00:58:13Z,990000,-83.0,140.0,1,right,J. Embiid 16' step back Jump Shot (7 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,16.26,Made,7.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,,
101,PT02M29.00S,2022-03-21T00:58:24.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.305519053876466,52.69607843137255,1610612761,32,21,2022-03-21T00:58:28Z,1010000,-13.0,-3.0,1,left,P. Siakam driving Layup (2 PTS),[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,1.37,Made,2.0,,,,,,,,,,,,,,,,,,
102,PT02M13.00S,2022-03-21T00:58:39.7Z,1,REGULAR,3pt,Jump Shot,[],1627777,74.29369250985545,84.55882352941177,1610612755,35,21,2022-03-21T00:58:44Z,1020000,173.0,189.0,1,right,G. Niang 25' 3PT  (3 PTS) (S. Milton 1 AST),"[1627777, 1629003]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.62,Made,3.0,S. Milton,1629003.0,1.0,,,,,,,,,,,,,,,
104,PT02M03.00S,2022-03-21T00:58:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630173,19.23455978975032,7.35294117647058,1610612761,35,21,2022-03-21T00:58:55Z,1040000,213.0,128.0,1,left,MISS P. Achiuwa 24' 3PT,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,24.88,Missed,,,,,,,,,,,,,,,,,,,
105,PT02M01.00S,2022-03-21T00:58:52.4Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,35,21,2022-03-21T00:58:52Z,1050000,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,104.0,1.0,0.0,1.0,,,,,,,,
106,PT01M57.00S,2022-03-21T00:58:56.6Z,1,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612761,35,21,2022-03-21T00:59:07Z,1060000,,,0,,S. Milton shooting personal FOUL (1 PF) (Siakam 2 FT),"[1629003, 1627783]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Siakam,1627783.0,,,
108,PT01M57.00S,2022-03-21T00:59:28.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1627783,,,1610612761,35,22,2022-03-21T00:59:28Z,1080000,,,0,,P. Siakam Free Throw 1 of 2 (3 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,3.0,,,,,,,,,,,,,,,,,,
109,PT01M57.00S,2022-03-21T00:59:29.1Z,1,REGULAR,substitution,out,[],1629680,,,1610612761,35,22,2022-03-21T00:59:36Z,1090000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M57.00S,2022-03-21T00:59:29.1Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,35,22,2022-03-21T00:59:36Z,1100000,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M57.00S,2022-03-21T00:59:29.1Z,1,REGULAR,substitution,in,[],201980,,,1610612761,35,22,2022-03-21T00:59:36Z,1110000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M57.00S,2022-03-21T00:59:29.1Z,1,REGULAR,substitution,in,[],201152,,,1610612761,35,22,2022-03-21T00:59:36Z,1120000,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M57.00S,2022-03-21T00:59:52.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1627783,,,1610612761,35,23,2022-03-21T00:59:52Z,1130000,,,0,,P. Siakam Free Throw 2 of 2 (4 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
114,PT01M42.00S,2022-03-21T01:00:08.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,93.61038107752957,45.09803921568627,1610612755,35,23,2022-03-21T01:00:16Z,1140000,-25.0,8.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,2.57,Missed,,,,,,,,,,,,,,,,,,,
115,PT01M40.00S,2022-03-21T01:00:10.2Z,1,REGULAR,rebound,defensive,[],201152,,,1610612761,35,23,2022-03-21T01:00:16Z,1150000,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,,,,,
116,PT01M36.00S,2022-03-21T01:00:14.7Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1627783,9.773324572930349,51.96078431372549,1610612761,35,25,2022-03-21T01:00:24Z,1160000,-10.0,39.0,1,left,P. Siakam turnaround Hook (6 PTS),[1627783],1610612761.0,TOR,turnaround,,,Siakam,P. Siakam,,,,,4.06,Made,6.0,,,,,,,,,,,,,,,,,,
117,PT01M16.00S,2022-03-21T01:00:35.3Z,1,REGULAR,2pt,Jump Shot,[],203954,89.6681997371879,32.1078431372549,1610612755,35,25,2022-03-21T01:00:40Z,1170000,-89.0,45.0,1,right,MISS J. Embiid 10' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,10.0,Missed,,,,,,,,,,,,,,,,,,,
118,PT01M13.00S,2022-03-21T01:00:37.4Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,35,25,2022-03-21T01:00:37Z,1180000,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,117.0,3.0,3.0,0.0,,,,,,,,
119,PT01M08.00S,2022-03-21T01:00:42.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1627783,11.875821287779246,53.18627450980392,1610612761,35,27,2022-03-21T01:00:50Z,1190000,-16.0,59.0,1,left,P. Siakam 6' driving floating Jump Shot (8 PTS),[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,6.12,Made,8.0,,,,,,,,,,,,,,,,,,
120,PT00M50.70S,2022-03-21T01:01:00.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,91.50788436268068,47.549019607843135,1610612755,35,27,2022-03-21T01:01:06Z,1200000,-12.0,27.0,1,right,MISS J. Embiid driving Layup,[203954],1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.99,Missed,,,,,,,,,,,,,,,,,,,
121,PT00M48.80S,2022-03-21T01:01:02.6Z,1,REGULAR,rebound,defensive,[],1628449,,,1610612761,35,27,2022-03-21T01:01:06Z,1210000,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,120.0,2.0,2.0,0.0,,,,,,,,
122,PT00M33.90S,2022-03-21T01:01:17.5Z,1,REGULAR,2pt,Jump Shot,[],1627783,28.038764783180028,49.50980392156863,1610612761,35,27,2022-03-21T01:01:24Z,1220000,2.0,211.0,1,left,MISS P. Siakam 21' step back Shot,[1627783],1610612761.0,TOR,step back,,,Siakam,P. Siakam,,,,,21.11,Missed,,,,,,,,,,,,,,,,,,,
123,PT00M29.80S,2022-03-21T01:01:21.6Z,1,REGULAR,rebound,defensive,[],201980,,,1610612755,35,27,2022-03-21T01:01:24Z,1230000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,
124,PT00M27.20S,2022-03-21T01:01:24.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201980,93.61038107752957,50.245098039215684,1610612755,37,27,2022-03-21T01:01:31Z,1240000,1.0,8.0,1,right,D. Green running finger roll Layup (2 PTS) (J. Embiid 2 AST),"[201980, 203954]",1610612755.0,PHI,running finger roll,,,Green,D. Green,,,,,0.77,Made,2.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,,
126,PT00M03.20S,2022-03-21T01:01:54.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,37,27,2022-03-21T01:02:02Z,1260000,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,
127,PT00M01.70S,2022-03-21T01:02:10.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203954,64.70105124835743,8.57843137254902,1610612755,37,27,2022-03-21T01:03:05Z,1270000,-207.0,279.0,1,right,MISS J. Embiid 34' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,34.77,Missed,,,,,,,,,,,,,,,,,,,
128,PT00M01.00S,2022-03-21T01:02:11.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,37,27,2022-03-21T01:03:05Z,1280000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,
129,PT00M00.00S,2022-03-21T01:02:18.2Z,1,REGULAR,period,end,[],0,,,1610612755,37,27,2022-03-21T01:02:18Z,1290000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,37,27,2022-03-21T01:04:56Z,1300000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,37,27,2022-03-21T01:04:56Z,1310000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612755,37,27,2022-03-21T01:04:56Z,1320000,,,0,,SUB out: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,out,['startperiod'],1629018,,,1610612755,37,27,2022-03-21T01:04:56Z,1330000,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,out,['startperiod'],1627783,,,1610612755,37,27,2022-03-21T01:04:56Z,1340000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,in,['startperiod'],201935,,,1610612755,37,27,2022-03-21T01:04:56Z,1350000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,in,['startperiod'],201599,,,1610612755,37,27,2022-03-21T01:04:56Z,1360000,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,in,['startperiod'],1630567,,,1610612755,37,27,2022-03-21T01:04:56Z,1370000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,in,['startperiod'],203920,,,1610612755,37,27,2022-03-21T01:04:56Z,1380000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2022-03-21T01:04:34.1Z,2,REGULAR,substitution,in,['startperiod'],1629717,,,1610612755,37,27,2022-03-21T01:04:56Z,1390000,,,0,,SUB in: A. Brooks,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2022-03-21T01:05:03.6Z,2,REGULAR,period,start,[],0,,,1610612761,37,27,2022-03-21T01:05:03Z,1400000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT11M40.00S,2022-03-21T01:05:22.7Z,2,REGULAR,3pt,Jump Shot,[],1628449,27.11892247043363,82.84313725490196,1610612761,37,30,2022-03-21T01:05:27Z,1410000,-164.0,202.0,1,left,C. Boucher 26' 3PT  (3 PTS) (T. Young 1 AST),"[1628449, 201152]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,26.06,Made,3.0,T. Young,201152.0,1.0,,,,,,,,,,,,,,,
143,PT11M23.00S,2022-03-21T01:05:38.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,74.81931668856767,88.23529411764706,1610612755,40,30,2022-03-21T01:05:43Z,1430000,191.0,184.0,1,right,G. Niang 26' 3PT  (6 PTS) (J. Harden 3 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.55,Made,6.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,,
145,PT11M05.00S,2022-03-21T01:05:56.8Z,2,REGULAR,3pt,Jump Shot,[],1628449,32.37516425755584,38.48039215686274,1610612761,40,30,2022-03-21T01:06:02Z,1450000,58.0,252.0,1,left,MISS C. Boucher 25' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,,
146,PT11M02.00S,2022-03-21T01:05:59.8Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,40,30,2022-03-21T01:06:02Z,1460000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,145.0,2.0,2.0,0.0,,,,,,,,
147,PT10M52.00S,2022-03-21T01:06:09.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,74.68791064388962,84.31372549019608,1610612755,40,30,2022-03-21T01:06:14Z,1470000,172.0,185.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
148,PT10M49.00S,2022-03-21T01:06:12.8Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,40,30,2022-03-21T01:06:14Z,1480000,,,0,,C. Boucher REBOUND (Off:0 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,147.0,3.0,3.0,0.0,,,,,,,,
149,PT10M41.00S,2022-03-21T01:06:21.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,5.436925098554539,48.0392156862745,1610612761,40,32,2022-03-21T01:09:22Z,1490000,10.0,-1.0,1,left,C. Boucher Layup (5 PTS) (S. Barnes 1 AST),"[1628449, 1630567]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,0.99,Made,5.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,,
151,PT10M28.00S,2022-03-21T01:06:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,84.1491458607096,63.970588235294116,1610612755,40,32,2022-03-21T01:06:55Z,1510000,70.0,96.0,1,right,MISS J. Harden 11' driving Layup - blocked,"[201935, 201152]",1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,11.92,Missed,,,,,,,,,,,,,,,,,Young,201152.0,
152,PT10M28.00S,2022-03-21T01:06:36.1Z,2,REGULAR,block,,[],201152,,,1610612755,40,32,2022-03-21T01:06:55Z,1520000,,,0,,T. Young BLOCK (1 BLK),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT10M28.00S,2022-03-21T01:06:36.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,40,32,2022-03-21T01:06:55Z,1530000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,151.0,,,,,,,,,,,
154,PT10M28.00S,2022-03-21T01:06:40.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,40,32,2022-03-21T01:06:40Z,1540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT10M11.00S,2022-03-21T01:07:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,8.722076215505908,48.774509803921575,1610612761,40,32,2022-03-21T01:07:19Z,1550000,6.0,29.0,1,left,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,3.01,Missed,,,,,,,,,,,,,,,,,,,
156,PT10M06.00S,2022-03-21T01:07:16.9Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,40,32,2022-03-21T01:07:19Z,1560000,,,0,,C. Boucher REBOUND (Off:1 Def:3),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,155.0,4.0,3.0,1.0,,,,,,,,
157,PT10M06.00S,2022-03-21T01:07:16.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628449,5.590000152587891,50.0,1610612761,40,34,2022-03-21T01:07:16Z,1570000,0.0,0.0,1,left,C. Boucher tip DUNK (7 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,0.0,Made,7.0,,,,,,,,,,,,,,,,,,
158,PT09M56.00S,2022-03-21T01:07:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,91.77069645203679,52.205882352941174,1610612755,42,34,2022-03-21T01:07:31Z,1580000,11.0,25.0,1,right,G. Niang driving Layup (8 PTS) (J. Harden 4 AST),"[1627777, 201935]",1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,2.72,Made,8.0,J. Harden,201935.0,4.0,,,,,,,,,,,,,,,
160,PT09M32.00S,2022-03-21T01:07:50.3Z,2,REGULAR,3pt,Jump Shot,[],1629717,30.27266754270697,79.90196078431373,1610612761,42,34,2022-03-21T01:07:58Z,1600000,-150.0,232.0,1,left,MISS A. Brooks 27' 3PT,[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,,
161,PT09M28.00S,2022-03-21T01:07:54.3Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,42,34,2022-03-21T01:07:58Z,1610000,,,0,,T. Young REBOUND (Off:1 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,160.0,2.0,1.0,1.0,,,,,,,,
162,PT09M26.00S,2022-03-21T01:07:56.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201152,6.619579500657039,52.69607843137255,1610612761,42,36,2022-03-21T01:08:09Z,1620000,-13.0,10.0,1,left,T. Young putback Layup (2 PTS),[201152],1610612761.0,TOR,putback,,,Young,T. Young,,,,,1.66,Made,2.0,,,,,,,,,,,,,,,,,,
163,PT09M21.00S,2022-03-21T01:08:01.4Z,2,REGULAR,turnover,bad pass,[],201935,,,1610612755,42,36,2022-03-21T01:08:14Z,1630000,,,0,,J. Harden bad pass TURNOVER (1 TO),"[201935, 1629717]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,1.0,Brooks,1629717.0,,,,,,,,,,,,
164,PT09M21.00S,2022-03-21T01:08:01.4Z,2,REGULAR,steal,,[],1629717,,,1610612761,42,36,2022-03-21T01:08:03Z,1640000,,,0,,A. Brooks STEAL (1 STL),[1629717],1610612761.0,TOR,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M14.00S,2022-03-21T01:08:08.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,11.875821287779246,48.28431372549019,1610612761,42,36,2022-03-21T01:08:18Z,1650000,9.0,59.0,1,left,MISS C. Boucher driving Layup,[1628449],1610612761.0,TOR,driving,,,Boucher,C. Boucher,,,,,5.97,Missed,,,,,,,,,,,,,,,,,,,
166,PT09M11.00S,2022-03-21T01:08:10.7Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,42,36,2022-03-21T01:08:10Z,1660000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,165.0,3.0,3.0,0.0,,,,,,,,
190,PT09M04.00S,2022-03-21T01:08:15.8Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,42,36,2022-03-21T01:12:23Z,1665000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M04.00S,2022-03-21T01:08:23.6Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,42,36,2022-03-21T01:08:27Z,1670000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT09M04.00S,2022-03-21T01:08:23.6Z,2,REGULAR,substitution,in,[],202699,,,1610612755,42,36,2022-03-21T01:08:27Z,1680000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT08M57.00S,2022-03-21T01:08:44.7Z,2,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612755,42,36,2022-03-21T01:08:52Z,1690000,,,0,,A. Brooks shooting personal FOUL (1 PF) (Harden 2 FT),"[1629717, 201935]",1610612761.0,TOR,shooting,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,2714.0,1.0,0.0,Harden,201935.0,,,
171,PT08M57.00S,2022-03-21T01:09:13.1Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,42,36,2022-03-21T01:09:13Z,1710000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
172,PT08M57.00S,2022-03-21T01:09:13.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,42,36,2022-03-21T01:09:13Z,1720000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,171.0,,,,,,,,,,,
173,PT08M57.00S,2022-03-21T01:09:31.4Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,43,36,2022-03-21T01:09:31Z,1730000,,,0,,J. Harden Free Throw 2 of 2 (7 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
174,PT08M42.00S,2022-03-21T01:09:48.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,17.920499342969777,54.65686274509804,1610612761,43,36,2022-03-21T01:09:53Z,1740000,-23.0,116.0,1,left,MISS S. Barnes 11' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,11.83,Missed,,,,,,,,,,,,,,,,,,,
175,PT08M40.00S,2022-03-21T01:09:50.0Z,2,REGULAR,rebound,defensive,[],201599,,,1610612755,43,36,2022-03-21T01:09:53Z,1750000,,,0,,D. Jordan REBOUND (Off:0 Def:1),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,
