actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
366,PT09M42.00S,2021-11-10T01:50:02.6Z,3,REGULAR,turnover,lost ball,[],201950,,,1610612749,63,68,2021-11-10T01:50:07Z,3570000,,,0,,J. Holiday lost ball TURNOVER (1 TO),"[201950, 1630194]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,1.0,Reed,1630194.0
367,PT09M42.00S,2021-11-10T01:50:02.6Z,3,REGULAR,steal,,[],1630194,,,1610612755,63,68,2021-11-10T01:50:04Z,3580000,,,0,,P. Reed STEAL (2 STL),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
368,PT09M40.00S,2021-11-10T01:50:07.6Z,3,REGULAR,turnover,out-of-bounds,[],1630194,,,1610612755,63,68,2021-11-10T01:50:13Z,3590000,,,0,,P. Reed lost ball out-of-bounds TURNOVER (1 TO),[1630194],1610612755.0,PHI,lost ball,,,Reed,P. Reed,,,,,,,,,,,,,,1151.0,,,,,,,,1.0,,
369,PT09M29.00S,2021-11-10T01:50:23.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203507,5.831143232588701,54.65686274509804,1610612749,63,68,2021-11-10T01:50:34Z,3600000,-23.0,2.0,1,left,MISS G. Antetokounmpo driving Layup,[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,
370,PT09M29.00S,2021-11-10T01:50:26.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,63,68,2021-11-10T01:50:26Z,3610000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,,
371,PT09M29.00S,2021-11-10T01:50:27.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,63,68,2021-11-10T01:50:27Z,3620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M21.00S,2021-11-10T01:50:48.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628960,13.715505913272011,46.568627450980394,1610612749,63,70,2021-11-10T01:50:57Z,3630000,17.0,76.0,1,left,G. Allen 7' driving floating Jump Shot (15 PTS),[1628960],1610612749.0,MIL,driving floating,,,Allen,G. Allen,,,,,7.83,Made,15.0,,,,,,,,,,,,,,,,,
373,PT08M57.00S,2021-11-10T01:51:12.4Z,3,REGULAR,3pt,Jump Shot,[],1627788,63.78120893561104,59.068627450980394,1610612755,63,70,2021-11-10T01:51:18Z,3640000,45.0,288.0,1,right,MISS F. Korkmaz 29' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,29.15,Missed,,,,,,,,,,,,,,,,,,
374,PT08M57.00S,2021-11-10T01:51:14.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612749,63,70,2021-11-10T01:51:14Z,3650000,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,373.0,,,,,,,,,,,
375,PT08M57.00S,2021-11-10T01:51:15.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,63,70,2021-11-10T01:51:15Z,3660000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M57.00S,2021-11-10T01:51:19.8Z,3,REGULAR,substitution,out,[],203083,,,1610612749,63,70,2021-11-10T01:51:23Z,3670000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
377,PT08M57.00S,2021-11-10T01:51:19.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612749,63,70,2021-11-10T01:51:23Z,3680000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
378,PT08M42.00S,2021-11-10T01:51:40.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,13.584099868593952,49.50980392156863,1610612749,63,70,2021-11-10T01:51:46Z,3690000,2.0,75.0,1,left,MISS G. Antetokounmpo 7' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,7.52,Missed,,,,,,,,,,,,,,,,,,
379,PT08M42.00S,2021-11-10T01:51:40.4Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,63,70,2021-11-10T01:51:46Z,3700000,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,378.0,,,,,,3.0,3.0,0.0,,,
380,PT08M42.00S,2021-11-10T01:51:45.6Z,3,REGULAR,foul,personal,[],201950,,,1610612755,63,70,2021-11-10T01:51:53Z,3710000,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1629003]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,2715.0,2.0,0.0,Milton,1629003.0,,,,,,
382,PT08M42.00S,2021-11-10T01:51:55.7Z,3,REGULAR,substitution,out,[],1630194,,,1610612755,63,70,2021-11-10T01:52:05Z,3730000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M42.00S,2021-11-10T01:51:55.7Z,3,REGULAR,substitution,in,[],201980,,,1610612755,63,70,2021-11-10T01:52:05Z,3740000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M26.00S,2021-11-10T01:52:19.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,94.66162943495401,46.32352941176471,1610612755,63,70,2021-11-10T01:52:25Z,3750000,-18.0,-2.0,1,right,MISS G. Niang driving Layup - blocked,"[1627777, 201950]",1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,1.85,Missed,,,,,Holiday,201950.0,,,,,,,,,,,,
385,PT08M26.00S,2021-11-10T01:52:19.7Z,3,REGULAR,block,,[],201950,,,1610612755,63,70,2021-11-10T01:52:21Z,3760000,,,0,,J. Holiday BLOCK (1 BLK),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
386,PT08M24.00S,2021-11-10T01:52:21.7Z,3,REGULAR,rebound,offensive,[],1627777,,,1610612755,63,70,2021-11-10T01:52:25Z,3770000,,,0,,G. Niang REBOUND (Off:1 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,384.0,,,,,,2.0,1.0,1.0,,,
387,PT08M23.00S,2021-11-10T01:52:22.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627777,95.05584756898817,46.81372549019608,1610612755,65,70,2021-11-10T01:52:29Z,3780000,-16.0,-6.0,1,right,G. Niang reverse Layup (14 PTS),[1627777],1610612755.0,PHI,reverse,,,Niang,G. Niang,,,,,1.7,Made,14.0,,,,,,,,,,,,,,,,,
388,PT08M20.00S,2021-11-10T01:52:31.0Z,3,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612749,65,70,2021-11-10T01:52:36Z,3790000,,,0,,G. Niang shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1627777, 203507]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,2715.0,2.0,1.0,Antetokounmpo,203507.0,,,,,,
391,PT08M20.00S,2021-11-10T01:53:28.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,65,70,2021-11-10T01:58:34Z,3805000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT08M20.00S,2021-11-10T01:52:56.2Z,3,REGULAR,instantreplay,challenge,[],0,,,1610612749,65,70,2021-11-10T01:54:47Z,3810000,,,0,,,[],1610612755.0,PHI,stands,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
392,PT08M20.00S,2021-11-10T01:56:23.0Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,65,70,2021-11-10T01:56:23Z,3830000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
393,PT08M20.00S,2021-11-10T01:56:23.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,65,70,2021-11-10T01:56:23Z,3840000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,392.0,,,,,,,,,,,
394,PT08M20.00S,2021-11-10T01:56:41.4Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,65,71,2021-11-10T01:56:41Z,3850000,,,0,,G. Antetokounmpo Free Throw 2 of 2 (13 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
395,PT08M08.00S,2021-11-10T01:56:54.9Z,3,REGULAR,3pt,Jump Shot,[],1627777,69.56307490144546,66.66666666666667,1610612755,68,71,2021-11-10T01:57:00Z,3860000,83.0,234.0,1,right,G. Niang 24' 3PT  (17 PTS) (T. Maxey 3 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.8,Made,17.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
397,PT07M45.00S,2021-11-10T01:57:17.9Z,3,REGULAR,turnover,lost ball,[],1626171,,,1610612749,68,71,2021-11-10T01:57:22Z,3880000,,,0,,B. Portis lost ball TURNOVER (2 TO),"[1626171, 1627777]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,2.0,Niang,1627777.0
398,PT07M45.00S,2021-11-10T01:57:17.9Z,3,REGULAR,steal,,[],1627777,,,1610612755,68,71,2021-11-10T01:57:19Z,3890000,,,0,,G. Niang STEAL (2 STL),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
399,PT07M41.00S,2021-11-10T01:57:22.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,93.87319316688567,54.65686274509804,1610612755,70,71,2021-11-10T01:57:29Z,3900000,23.0,5.0,1,right,T. Maxey running Layup (24 PTS) (G. Niang 1 AST),"[1630178, 1627777]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,2.39,Made,24.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,,,
401,PT07M26.00S,2021-11-10T01:57:37.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,7.013797634691201,57.84313725490196,1610612749,70,73,2021-11-10T01:57:44Z,3920000,-39.0,13.0,1,left,G. Antetokounmpo pullup bank Jump Shot (15 PTS),[203507],1610612749.0,MIL,pullup bank,,,Antetokounmpo,G. Antetokounmpo,,,,,4.14,Made,15.0,,,,,,,,,,,,,,,,,
402,PT07M07.00S,2021-11-10T01:57:55.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,91.50788436268068,47.30392156862745,1610612755,72,73,2021-11-10T02:00:07Z,3930000,-13.0,27.0,1,right,S. Milton driving floating Jump Shot (15 PTS) (F. Korkmaz 4 AST),"[1629003, 1627788]",1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,3.05,Made,15.0,F. Korkmaz,1627788.0,4.0,,,,,,,,,,,,,,
404,PT06M54.00S,2021-11-10T01:58:09.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201950,7.013797634691201,55.88235294117647,1610612749,72,75,2021-11-10T02:01:29Z,3950000,-29.0,13.0,1,left,J. Holiday driving bank Hook (6 PTS),[201950],1610612749.0,MIL,driving bank,,,Holiday,J. Holiday,,,,,3.23,Made,6.0,,,,,,,,,,,,,,,,,
405,PT06M36.00S,2021-11-10T01:58:26.7Z,3,REGULAR,2pt,Jump Shot,[],1629003,93.47897503285151,33.57843137254902,1610612755,72,75,2021-11-10T02:02:53Z,3960000,-82.0,9.0,1,right,MISS S. Milton 8' fadeaway Shot,[1629003],1610612755.0,PHI,fadeaway,,,Milton,S. Milton,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,
407,PT06M33.00S,2021-11-10T01:58:29.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,72,75,2021-11-10T01:58:31Z,3980000,,,0,,B. Portis REBOUND (Off:2 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,405.0,,,,,,6.0,4.0,2.0,,,
408,PT06M19.00S,2021-11-10T01:58:44.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.962549277266746,55.63725490196079,1610612749,72,77,2021-11-10T01:58:50Z,3990000,-28.0,4.0,1,left,G. Antetokounmpo driving Layup (17 PTS),[203507],1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,2.84,Made,17.0,,,,,,,,,,,,,,,,,
409,PT06M04.00S,2021-11-10T01:59:02.0Z,3,REGULAR,foul,personal,['2freethrow'],201588,,,1610612755,72,77,2021-11-10T01:59:06Z,4000000,,,0,,G. Hill shooting personal FOUL (2 PF) (Niang 2 FT),"[201588, 1627777]",1610612749.0,MIL,shooting,,,Hill,G. Hill,,,,,,,,,,,,,,2715.0,2.0,0.0,Niang,1627777.0,,,,,,
411,PT06M04.00S,2021-11-10T01:59:32.4Z,3,REGULAR,freethrow,1 of 2,[],1627777,,,1610612755,73,77,2021-11-10T01:59:32Z,4020000,,,0,,G. Niang Free Throw 1 of 2 (18 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
412,PT06M04.00S,2021-11-10T01:59:34.5Z,3,REGULAR,substitution,out,[],201588,,,1610612755,73,77,2021-11-10T01:59:41Z,4030000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
413,PT06M04.00S,2021-11-10T01:59:34.5Z,3,REGULAR,substitution,out,[],1626171,,,1610612755,73,77,2021-11-10T01:59:41Z,4040000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M04.00S,2021-11-10T01:59:34.5Z,3,REGULAR,substitution,in,[],1628400,,,1610612755,73,77,2021-11-10T01:59:41Z,4050000,,,0,,SUB in: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M04.00S,2021-11-10T01:59:34.5Z,3,REGULAR,substitution,in,[],1626192,,,1610612755,73,77,2021-11-10T01:59:41Z,4060000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M04.00S,2021-11-10T01:59:44.2Z,3,REGULAR,substitution,out,[],1629003,,,1610612755,73,77,2021-11-10T01:59:49Z,4070000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M04.00S,2021-11-10T01:59:44.2Z,3,REGULAR,substitution,in,[],203083,,,1610612755,73,77,2021-11-10T01:59:49Z,4080000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
418,PT06M04.00S,2021-11-10T01:59:58.8Z,3,REGULAR,freethrow,2 of 2,[],1627777,,,1610612755,74,77,2021-11-10T01:59:58Z,4090000,,,0,,G. Niang Free Throw 2 of 2 (19 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
419,PT05M47.00S,2021-11-10T02:00:17.5Z,3,REGULAR,turnover,lost ball,[],1628400,,,1610612749,74,77,2021-11-10T02:00:21Z,4100000,,,0,,S. Ojeleye lost ball TURNOVER (1 TO),"[1628400, 203083]",1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,1.0,Drummond,203083.0
420,PT05M47.00S,2021-11-10T02:00:17.5Z,3,REGULAR,steal,,[],203083,,,1610612755,74,77,2021-11-10T02:00:19Z,4110000,,,0,,A. Drummond STEAL (1 STL),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
421,PT05M31.00S,2021-11-10T02:00:34.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201980,84.54336399474376,94.6078431372549,1610612755,74,77,2021-11-10T02:00:37Z,4120000,223.0,93.0,1,right,MISS D. Green 24' pullup 3PT,[201980],1610612755.0,PHI,pullup,,,Green,D. Green,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,
422,PT05M29.00S,2021-11-10T02:00:36.1Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,74,77,2021-11-10T02:00:37Z,4130000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:7),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,421.0,,,,,,7.0,7.0,0.0,,,
423,PT05M26.00S,2021-11-10T02:00:39.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,6.225361366622863,53.18627450980392,1610612749,74,79,2021-11-10T02:00:49Z,4140000,-16.0,6.0,1,left,G. Antetokounmpo running Layup (19 PTS),[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,1.7,Made,19.0,,,,,,,,,,,,,,,,,
424,PT05M26.00S,2021-11-10T02:00:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627777,,,1610612749,74,79,2021-11-10T02:00:49Z,4150000,,,0,,G. Niang shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1627777, 203507]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,2715.0,3.0,1.0,Antetokounmpo,203507.0,,,,,,
426,PT05M26.00S,2021-11-10T02:00:51.9Z,3,REGULAR,substitution,out,[],1628960,,,1610612749,74,79,2021-11-10T02:01:27Z,4170000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
427,PT05M26.00S,2021-11-10T02:00:51.9Z,3,REGULAR,substitution,in,[],1629670,,,1610612749,74,79,2021-11-10T02:01:27Z,4180000,,,0,,SUB in: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M26.00S,2021-11-10T02:01:25.5Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,74,79,2021-11-10T02:01:28Z,4190000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
429,PT05M24.00S,2021-11-10T02:01:27.5Z,3,REGULAR,rebound,offensive,[],1628400,,,1610612749,74,79,2021-11-10T02:01:28Z,4200000,,,0,,S. Ojeleye REBOUND (Off:4 Def:2),[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,428.0,,,,,,6.0,2.0,4.0,,,
430,PT05M14.00S,2021-11-10T02:01:40.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612749,74,79,2021-11-10T02:01:44Z,4210000,,,0,,G. Niang shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[1627777, 203507]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,1626302.0,4.0,1.0,Antetokounmpo,203507.0,,,,,,
432,PT05M14.00S,2021-11-10T02:02:18.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,74,80,2021-11-10T02:02:49Z,4230000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (20 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
433,PT05M14.00S,2021-11-10T02:02:26.4Z,3,REGULAR,substitution,out,[],201950,,,1610612749,74,80,2021-11-10T02:02:31Z,4240000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M14.00S,2021-11-10T02:02:26.4Z,3,REGULAR,substitution,in,[],1629620,,,1610612749,74,80,2021-11-10T02:02:31Z,4250000,,,0,,SUB in: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M14.00S,2021-11-10T02:02:18.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,74,80,2021-11-10T02:02:49Z,4260000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
436,PT05M11.00S,2021-11-10T02:02:21.1Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,74,80,2021-11-10T02:02:49Z,4270000,,,0,,A. Drummond REBOUND (Off:4 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,435.0,,,,,,12.0,8.0,4.0,,,
437,PT04M53.00S,2021-11-10T02:03:05.6Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630178,90.5880420499343,54.65686274509804,1610612755,74,80,2021-11-10T02:03:10Z,4280000,23.0,36.0,1,right,MISS T. Maxey driving Hook,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,4.29,Missed,,,,,,,,,,,,,,,,,,
438,PT04M51.00S,2021-11-10T02:03:07.6Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,74,80,2021-11-10T02:03:10Z,4290000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:8),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,437.0,,,,,,8.0,8.0,0.0,,,
439,PT04M46.00S,2021-11-10T02:03:13.2Z,3,REGULAR,2pt,Jump Shot,[],203507,26.461892247043366,41.91176470588235,1610612749,74,80,2021-11-10T02:03:23Z,4300000,40.0,196.0,1,left,MISS G. Antetokounmpo 20' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,20.03,Missed,,,,,,,,,,,,,,,,,,
440,PT04M42.00S,2021-11-10T02:03:17.2Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,74,80,2021-11-10T02:03:23Z,4310000,,,0,,F. Korkmaz REBOUND (Off:1 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,439.0,,,,,,4.0,3.0,1.0,,,
441,PT04M39.00S,2021-11-10T02:03:23.1Z,3,REGULAR,turnover,out-of-bounds,[],201980,,,1610612755,74,80,2021-11-10T02:03:29Z,4320000,,,0,,D. Green lost ball out-of-bounds TURNOVER (1 TO),[201980],1610612755.0,PHI,lost ball,,,Green,D. Green,,,,,,,,,,,,,,2715.0,,,,,,,,1.0,,
442,PT04M27.00S,2021-11-10T02:03:41.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629670,8.459264126149804,47.549019607843135,1610612749,74,82,2021-11-10T02:08:06Z,4330000,12.0,27.0,1,left,J. Nwora driving Layup (8 PTS),[1629670],1610612749.0,MIL,driving,,,Nwora,J. Nwora,,,,,2.97,Made,8.0,,,,,,,,,,,,,,,,,
443,PT04M08.00S,2021-11-10T02:03:59.2Z,3,REGULAR,3pt,Jump Shot,[],1627788,76.52759526938239,89.2156862745098,1610612755,77,82,2021-11-10T02:04:04Z,4340000,196.0,168.0,1,right,F. Korkmaz 25' 3PT pullup (5 PTS) (A. Drummond 3 AST),"[1627788, 203083]",1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.83,Made,5.0,A. Drummond,203083.0,3.0,,,,,,,,,,,,,,
445,PT03M54.00S,2021-11-10T02:04:13.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.962549277266746,52.205882352941174,1610612749,77,84,2021-11-10T02:04:19Z,4360000,-11.0,4.0,1,left,G. Antetokounmpo driving finger roll Layup (22 PTS) (J. Robinson 1 AST),"[203507, 1629620]",1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,1.15,Made,22.0,J. Robinson,1629620.0,1.0,,,,,,,,,,,,,,
447,PT03M37.00S,2021-11-10T02:04:30.7Z,3,REGULAR,3pt,Jump Shot,[],1630178,67.59198423127464,41.17647058823529,1610612755,80,84,2021-11-10T02:04:36Z,4380000,-44.0,252.0,1,right,T. Maxey 25' 3PT step back (27 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,25.59,Made,27.0,,,,,,,,,,,,,,,,,
449,PT03M29.00S,2021-11-10T02:04:41.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,80,84,2021-11-10T02:04:41Z,4400000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M29.00S,2021-11-10T02:06:08.3Z,3,REGULAR,substitution,out,[],1627777,,,1610612749,80,84,2021-11-10T02:06:27Z,4410000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M29.00S,2021-11-10T02:06:08.3Z,3,REGULAR,substitution,out,[],203507,,,1610612749,80,84,2021-11-10T02:06:27Z,4420000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M29.00S,2021-11-10T02:06:08.3Z,3,REGULAR,substitution,in,[],1629003,,,1610612749,80,84,2021-11-10T02:06:27Z,4430000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M29.00S,2021-11-10T02:06:08.3Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,80,84,2021-11-10T02:06:27Z,4440000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
