actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
271,PT04M04.00S,2022-02-01T00:56:20.3Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630533,92.95335085413929,3.9215686274509807,1610612763,55,46,2022-02-01T00:56:28Z,2620000,-230.0,14.0,1,right,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,23.08,Missed,,,,,,,,,,,,,,,,,,
272,PT04M01.00S,2022-02-01T00:56:23.5Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,55,46,2022-02-01T00:56:23Z,2630000,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,271.0,9.0,5.0,4.0,,,,,,,,,,,,,,
273,PT03M52.00S,2022-02-01T00:56:32.6Z,2,REGULAR,turnover,bad pass,[],203083,,,1610612755,55,46,2022-02-01T00:56:39Z,2640000,,,0,,A. Drummond bad pass TURNOVER (1 TO),"[203083, 203500]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,1.0,,,,,Adams,203500.0,,,,,,
274,PT03M52.00S,2022-02-01T00:56:32.6Z,2,REGULAR,steal,,[],203500,,,1610612763,55,46,2022-02-01T00:56:34Z,2650000,,,0,,S. Adams STEAL (1 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
276,PT03M40.00S,2022-02-01T00:56:47.0Z,2,REGULAR,foul,personal,['2freethrow'],203083,,,1610612763,55,46,2022-02-01T00:56:53Z,2660000,,,0,,A. Drummond shooting personal FOUL (2 PF) (Morant 2 FT),"[203083, 1629630]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,201638.0,,,,,,,,2.0,0.0,Morant,1629630.0,,
278,PT03M40.00S,2022-02-01T00:57:11.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,55,47,2022-02-01T00:57:11Z,2680000,,,0,,J. Morant Free Throw 1 of 2 (9 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
279,PT03M40.00S,2022-02-01T00:57:27.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,55,48,2022-02-01T00:57:27Z,2690000,,,0,,J. Morant Free Throw 2 of 2 (10 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
280,PT03M28.00S,2022-02-01T00:57:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,4.517082785808142,45.58823529411765,1610612755,55,48,2022-02-01T00:57:50Z,2700000,22.0,-10.0,1,left,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 203500]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,2.43,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
281,PT03M28.00S,2022-02-01T00:57:43.1Z,2,REGULAR,block,,[],203500,,,1610612755,55,48,2022-02-01T00:57:46Z,2710000,,,0,,S. Adams BLOCK (1 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M24.00S,2022-02-01T00:57:47.1Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,55,48,2022-02-01T00:57:50Z,2720000,,,0,,A. Drummond REBOUND (Off:5 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,280.0,10.0,5.0,5.0,,,,,,,,,,,,,,
283,PT03M22.00S,2022-02-01T00:57:48.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202699,30.66688567674113,78.18627450980392,1610612755,55,48,2022-02-01T00:57:53Z,2730000,-141.0,236.0,1,left,MISS T. Harris 27' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,27.47,Missed,,,,,,,,,,,,,,,,,,
284,PT03M22.00S,2022-02-01T00:57:48.6Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,55,48,2022-02-01T00:57:53Z,2740000,,,0,,D. Melton REBOUND (Off:0 Def:1),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,283.0,1.0,1.0,0.0,,,,,,,,,,,,,,
285,PT03M11.00S,2022-02-01T00:57:58.7Z,2,REGULAR,2pt,Jump Shot,[],1629001,78.23587385019711,72.30392156862744,1610612763,55,48,2022-02-01T00:58:03Z,2750000,112.0,152.0,1,right,MISS D. Melton 18' driving floating Shot - blocked,"[1629001, 203083]",1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,18.86,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
286,PT03M11.00S,2022-02-01T00:57:58.7Z,2,REGULAR,block,,[],203083,,,1610612763,55,48,2022-02-01T00:58:01Z,2760000,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M08.00S,2022-02-01T00:58:01.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,55,48,2022-02-01T00:58:03Z,2770000,,,0,,A. Drummond REBOUND (Off:5 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,285.0,11.0,6.0,5.0,,,,,,,,,,,,,,
288,PT03M05.00S,2022-02-01T00:58:05.4Z,2,REGULAR,3pt,Jump Shot,[],1630198,31.84954007884363,79.90196078431373,1610612755,55,48,2022-02-01T00:58:12Z,2780000,-150.0,247.0,1,left,MISS I. Joe 28' pullup 3PT,[1630198],1610612755.0,PHI,pullup,,,Joe,I. Joe,,,,,28.86,Missed,,,,,,,,,,,,,,,,,,
289,PT03M02.00S,2022-02-01T00:58:08.4Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,55,48,2022-02-01T00:58:12Z,2790000,,,0,,J. Morant REBOUND (Off:0 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,288.0,2.0,2.0,0.0,,,,,,,,,,,,,,
290,PT03M01.00S,2022-02-01T00:58:12.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612763,55,48,2022-02-01T00:58:21Z,2800000,,,0,,I. Joe shooting personal FOUL (1 PF) (Williams 2 FT),"[1630198, 1630533]",1610612755.0,PHI,shooting,,,Joe,I. Joe,,,,,,,,,,,2005.0,,,,,,,,1.0,0.0,Williams,1630533.0,,
292,PT03M01.00S,2022-02-01T00:58:43.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630533,,,1610612763,55,49,2022-02-01T00:58:43Z,2820000,,,0,,Z. Williams Free Throw 1 of 2 (1 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
293,PT03M01.00S,2022-02-01T00:59:06.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630533,,,1610612763,55,50,2022-02-01T00:59:06Z,2830000,,,0,,Z. Williams Free Throw 2 of 2 (2 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
294,PT02M52.00S,2022-02-01T00:59:19.4Z,2,REGULAR,foul,personal,['2freethrow'],203937,,,1610612755,55,50,2022-02-01T00:59:27Z,2840000,,,0,,K. Anderson shooting personal FOUL (1 PF) (Harris 2 FT),"[203937, 202699]",1610612763.0,MEM,shooting,,,Anderson,K. Anderson,,,,,,,,,,,201638.0,,,,,,,,1.0,0.0,Harris,202699.0,,
296,PT02M52.00S,2022-02-01T00:59:44.4Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,56,50,2022-02-01T00:59:44Z,2860000,,,0,,T. Harris Free Throw 1 of 2 (14 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
300,PT02M52.00S,2022-02-01T01:00:04.8Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,57,50,2022-02-01T01:00:04Z,2870000,,,0,,T. Harris Free Throw 2 of 2 (15 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
301,PT02M32.00S,2022-02-01T01:00:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629001,85.85742444152432,64.70588235294117,1610612763,57,52,2022-02-01T01:05:19Z,2880000,74.0,80.0,1,right,D. Melton 10' driving floating Jump Shot (4 PTS) (Z. Williams 2 AST),"[1629001, 1630533]",1610612763.0,MEM,driving floating,,,Melton,D. Melton,,,,,10.89,Made,,,,,,,4.0,Z. Williams,1630533.0,2.0,,,,,,,,
303,PT02M10.00S,2022-02-01T01:00:47.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.766754270696453,35.5392156862745,1610612755,57,52,2022-02-01T01:05:44Z,2900000,72.0,86.0,1,left,MISS T. Harris 11' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,11.26,Missed,,,,,,,,,,,,,,,,,,
304,PT02M10.00S,2022-02-01T01:00:47.7Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,57,52,2022-02-01T01:01:25Z,2910000,,,0,,D. Melton REBOUND (Off:0 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,303.0,2.0,2.0,0.0,,,,,,,,,,,,,,
307,PT01M58.00S,2022-02-01T01:00:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,83.09789750328515,65.19607843137254,1610612763,57,52,2022-02-01T01:06:11Z,2920000,76.0,106.0,1,right,MISS Z. Williams 13' pullup Shot,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,13.08,Missed,,,,,,,,,,,,,,,,,,
308,PT01M56.00S,2022-02-01T01:01:01.2Z,2,REGULAR,rebound,offensive,[],1630533,,,1610612763,57,52,2022-02-01T01:01:29Z,2930000,,,0,,Z. Williams REBOUND (Off:2 Def:2),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,307.0,4.0,2.0,2.0,,,,,,,,,,,,,,
309,PT01M55.00S,2022-02-01T01:01:02.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630533,88.61695137976346,56.372549019607845,1610612763,57,54,2022-02-01T01:06:36Z,2940000,32.0,55.0,1,right,Z. Williams 6' Jump Shot (4 PTS),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,6.31,Made,,,,,,,4.0,,,,,,,,,,,
310,PT01M40.00S,2022-02-01T01:01:17.2Z,2,REGULAR,3pt,Jump Shot,[],1630178,27.11892247043363,17.892156862745097,1610612755,57,54,2022-02-01T01:07:03Z,2950000,161.0,202.0,1,left,MISS T. Maxey 25' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,25.83,Missed,,,,,,,,,,,,,,,,,,
311,PT01M40.00S,2022-02-01T01:01:17.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,57,54,2022-02-01T01:01:35Z,2960000,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,
312,PT01M40.00S,2022-02-01T01:01:21.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,57,54,2022-02-01T01:01:21Z,2970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M40.00S,2022-02-01T01:01:23.9Z,2,REGULAR,substitution,out,[],1630198,,,1610612763,57,54,2022-02-01T01:01:31Z,2980000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M40.00S,2022-02-01T01:01:23.9Z,2,REGULAR,substitution,out,[],1630533,,,1610612763,57,54,2022-02-01T01:01:31Z,2990000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M40.00S,2022-02-01T01:01:23.9Z,2,REGULAR,substitution,in,[],201980,,,1610612763,57,54,2022-02-01T01:01:31Z,3000000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M40.00S,2022-02-01T01:01:23.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612763,57,54,2022-02-01T01:01:31Z,3010000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M26.00S,2022-02-01T01:01:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,93.74178712220763,48.0392156862745,1610612763,57,56,2022-02-01T01:01:53Z,3020000,-10.0,6.0,1,right,J. Morant driving finger roll Layup (12 PTS),[1629630],1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,1.17,Made,,,,,,,12.0,,,,,,,,,,,
318,PT01M02.00S,2022-02-01T01:02:13.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201980,14.50394218134035,49.26470588235294,1610612755,57,56,2022-02-01T01:02:18Z,3030000,4.0,84.0,1,left,MISS D. Green 8' driving floating Shot,[201980],1610612755.0,PHI,driving floating,,,Green,D. Green,,,,,8.39,Missed,,,,,,,,,,,,,,,,,,
319,PT01M00.00S,2022-02-01T01:02:15.2Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612763,57,56,2022-02-01T01:02:18Z,3040000,,,0,,D. Bane REBOUND (Off:1 Def:3),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,318.0,4.0,3.0,1.0,,,,,,,,,,,,,,
320,PT00M49.90S,2022-02-01T01:02:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,89.14257555847568,49.01960784313726,1610612763,57,56,2022-02-01T01:02:35Z,3050000,-5.0,50.0,1,right,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,4.98,Missed,,,,,,,,,,,,,,,,,,
321,PT00M44.30S,2022-02-01T01:02:32.2Z,2,REGULAR,rebound,offensive,[],203500,,,1610612763,57,56,2022-02-01T01:02:41Z,3060000,,,0,,S. Adams REBOUND (Off:2 Def:3),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,320.0,5.0,3.0,2.0,,,,,,,,,,,,,,
322,PT00M42.30S,2022-02-01T01:02:34.2Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203500,94.40999984741211,50.0,1610612763,57,56,2022-02-01T01:03:06Z,3070000,0.0,0.0,1,right,MISS S. Adams tip Layup,[203500],1610612763.0,MEM,tip,,,Adams,S. Adams,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
325,PT00M42.30S,2022-02-01T01:02:34.2Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,57,56,2022-02-01T01:08:48Z,3075000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,322.0,2.0,2.0,0.0,,,,,,,,,,,,,,
323,PT00M33.00S,2022-02-01T01:02:44.2Z,2,REGULAR,3pt,Jump Shot,[],202699,28.827201051248352,27.205882352941174,1610612755,60,56,2022-02-01T01:03:36Z,3080000,114.0,218.0,1,left,T. Harris 24' 3PT  (18 PTS) (T. Maxey 3 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.65,Made,,,,,,,18.0,T. Maxey,1630178.0,3.0,,,,,,,,
326,PT00M12.00S,2022-02-01T01:03:16.3Z,2,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,60,56,2022-02-01T01:03:24Z,3100000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (5 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,,,,,,,201638.0,5.0,,,,,,,,,,,,
327,PT00M12.00S,2022-02-01T01:03:30.3Z,2,REGULAR,substitution,out,[],203083,,,1610612755,60,56,2022-02-01T01:03:34Z,3110000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M12.00S,2022-02-01T01:03:30.3Z,2,REGULAR,substitution,out,[],1630217,,,1610612755,60,56,2022-02-01T01:03:34Z,3120000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M12.00S,2022-02-01T01:03:30.3Z,2,REGULAR,substitution,in,[],1627777,,,1610612755,60,56,2022-02-01T01:03:34Z,3130000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M12.00S,2022-02-01T01:03:30.3Z,2,REGULAR,substitution,in,[],1630533,,,1610612755,60,56,2022-02-01T01:03:34Z,3140000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
338,PT00M12.00S,2022-02-01T01:03:30.3Z,2,REGULAR,substitution,out,[],203500,,,1610612755,60,56,2022-02-01T01:04:15Z,3145000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
339,PT00M12.00S,2022-02-01T01:03:30.3Z,2,REGULAR,substitution,in,[],1628991,,,1610612755,60,56,2022-02-01T01:04:15Z,3147500,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M04.90S,2022-02-01T01:04:00.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,7.013797634691201,50.245098039215684,1610612755,62,56,2022-02-01T01:04:06Z,3190000,-1.0,13.0,1,left,T. Maxey driving finger roll Layup (15 PTS),[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,1.35,Made,,,,,,,15.0,,,,,,,,,,,
336,PT00M04.90S,2022-02-01T01:04:03.8Z,2,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612755,62,56,2022-02-01T01:04:09Z,3200000,,,0,,J. Jackson Jr. shooting personal FOUL (1 PF) (Maxey 1 FT),"[1628991, 1630178]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,2715.0,,,,,,,,1.0,0.0,Maxey,1630178.0,,
340,PT00M04.90S,2022-02-01T01:04:25.4Z,2,REGULAR,substitution,out,[],202699,,,1610612755,62,56,2022-02-01T01:04:43Z,3220000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M04.90S,2022-02-01T01:04:25.4Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,62,56,2022-02-01T01:04:43Z,3230000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
342,PT00M04.90S,2022-02-01T01:04:25.4Z,2,REGULAR,substitution,out,[],1630533,,,1610612755,62,56,2022-02-01T01:04:43Z,3240000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
343,PT00M04.90S,2022-02-01T01:04:25.4Z,2,REGULAR,substitution,in,[],1629718,,,1610612755,62,56,2022-02-01T01:04:43Z,3250000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
344,PT00M04.90S,2022-02-01T01:04:25.4Z,2,REGULAR,substitution,in,[],203083,,,1610612755,62,56,2022-02-01T01:04:43Z,3260000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
345,PT00M04.90S,2022-02-01T01:04:25.4Z,2,REGULAR,substitution,in,[],1630217,,,1610612755,62,56,2022-02-01T01:04:43Z,3270000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
346,PT00M04.90S,2022-02-01T01:04:56.0Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,63,56,2022-02-01T01:04:56Z,3280000,,,0,,T. Maxey Free Throw 1 of 1 (16 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
347,PT00M01.10S,2022-02-01T01:05:05.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1630217,92.55913272010513,56.127450980392155,1610612763,63,58,2022-02-01T01:05:20Z,3290000,31.0,17.0,1,right,D. Bane running Layup (15 PTS) (K. Anderson 2 AST),"[1630217, 203937]",1610612763.0,MEM,running,,,Bane,D. Bane,,,,,3.52,Made,,,,,,,15.0,K. Anderson,203937.0,2.0,,,,,,,,
349,PT00M01.10S,2022-02-01T01:05:10.5Z,2,REGULAR,violation,defensive goaltending,[],201980,,,1610612763,63,58,2022-02-01T01:05:20Z,3310000,,,0,,D. Green defensive goaltending VIOLATION,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,201638.0,,,,,,,,,,,,,
350,PT00M00.20S,2022-02-01T01:05:22.8Z,2,REGULAR,3pt,Jump Shot,[],201980,53.66294349540079,24.264705882352942,1610612755,63,58,2022-02-01T01:05:39Z,3320000,129.0,452.0,1,left,MISS D. Green 46' running 3PT,[201980],1610612755.0,PHI,running,,,Green,D. Green,,,,,46.99,Missed,,,,,,,,,,,,,,,,,,
351,PT00M00.10S,2022-02-01T01:05:22.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,63,58,2022-02-01T01:05:39Z,3330000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,
352,PT00M00.00S,2022-02-01T01:05:38.6Z,2,REGULAR,period,end,[],0,,,1610612755,63,58,2022-02-01T01:05:38Z,3340000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,out,['startperiod'],201980,,,1610612755,63,58,2022-02-01T01:20:45Z,3350000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
356,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,out,['startperiod'],1629718,,,1610612755,63,58,2022-02-01T01:20:45Z,3360000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
357,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,out,['startperiod'],1629001,,,1610612755,63,58,2022-02-01T01:20:45Z,3370000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
358,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,out,['startperiod'],203937,,,1610612755,63,58,2022-02-01T01:20:45Z,3380000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,in,['startperiod'],203552,,,1610612755,63,58,2022-02-01T01:20:45Z,3390000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,in,['startperiod'],202699,,,1610612755,63,58,2022-02-01T01:20:45Z,3400000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,in,['startperiod'],203500,,,1610612755,63,58,2022-02-01T01:20:45Z,3410000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-02-01T01:20:06.4Z,3,REGULAR,substitution,in,['startperiod'],1630533,,,1610612755,63,58,2022-02-01T01:20:45Z,3420000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-02-01T01:21:00.3Z,3,REGULAR,period,start,[],0,,,1610612763,63,58,2022-02-01T01:21:00Z,3430000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT11M42.00S,2022-02-01T01:21:18.7Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612763,63,58,2022-02-01T01:21:31Z,3440000,,,0,,T. Harris shooting personal FOUL (3 PF) (Jackson Jr. 2 FT),"[202699, 1628991]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,2715.0,,,,,,,,3.0,0.0,Jackson Jr.,1628991.0,,
366,PT11M42.00S,2022-02-01T01:21:45.1Z,3,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,63,58,2022-02-01T01:22:04Z,3460000,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
367,PT11M42.00S,2022-02-01T01:21:45.1Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612763,63,58,2022-02-01T01:22:04Z,3470000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,366.0,,,,,,,,,,,,,,,,,
368,PT11M42.00S,2022-02-01T01:21:45.1Z,3,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,63,58,2022-02-01T01:22:04Z,3480000,,,0,,MISS J. Jackson Jr. Free Throw 2 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
369,PT11M40.00S,2022-02-01T01:21:47.1Z,3,REGULAR,rebound,offensive,[],1628991,,,1610612763,63,58,2022-02-01T01:22:04Z,3490000,,,0,,J. Jackson Jr. REBOUND (Off:3 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,368.0,4.0,1.0,3.0,,,,,,,,,,,,,,
