actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
46,PT08M42.00S,2022-01-08T00:18:31.7Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203954,7.178055190538765,66.42156862745098,1610612755,15,7,2022-01-08T00:18:36Z,460000,-82.0,15.0,1,left,J. Embiid 8' fadeaway Jump Shot (5 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,8.35,Made,5.0,,,,,,,,,,,,,,,,,,
47,PT08M42.00S,2022-01-08T00:18:35.6Z,1,REGULAR,foul,personal,['1freethrow'],1630563,,,1610612755,15,7,2022-01-08T00:18:42Z,470000,,,0,,J. Primo shooting personal FOUL (1 PF) (Embiid 1 FT),"[1630563, 203954]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,1626301.0,1.0,0.0,Embiid,203954.0,,,,,,
49,PT08M42.00S,2022-01-08T00:18:59.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203954,,,1610612755,16,7,2022-01-08T00:18:59Z,490000,,,0,,J. Embiid Free Throw 1 of 1 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
50,PT08M19.00S,2022-01-08T00:19:23.3Z,1,REGULAR,3pt,Jump Shot,[],1628966,87.20433639947439,95.34313725490196,1610612759,16,7,2022-01-08T00:19:27Z,500000,227.0,68.0,1,right,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
51,PT08M16.00S,2022-01-08T00:19:26.3Z,1,REGULAR,rebound,defensive,[],1627788,,,1610612755,16,7,2022-01-08T00:19:27Z,510000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,
52,PT08M10.00S,2022-01-08T00:19:32.2Z,1,REGULAR,2pt,Jump Shot,[],203954,22.946780551905388,44.85294117647059,1610612755,16,7,2022-01-08T00:19:36Z,520000,26.0,163.0,1,left,MISS J. Embiid 16' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,16.52,Missed,,,,,,,,,,,,,,,,,,,
53,PT08M06.00S,2022-01-08T00:19:36.2Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,16,7,2022-01-08T00:19:36Z,530000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,,,,
54,PT08M00.00S,2022-01-08T00:19:42.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,94.03745072273325,59.55882352941176,1610612759,16,7,2022-01-08T00:19:48Z,540000,48.0,4.0,1,right,MISS D. Murray fadeaway bank Shot,[1627749],1610612759.0,SAS,fadeaway bank,,,Murray,D. Murray,,,,,4.79,Missed,,,,,,,,,,,,,,,,,,,
55,PT07M57.00S,2022-01-08T00:19:45.0Z,1,REGULAR,rebound,defensive,[],203552,,,1610612755,16,7,2022-01-08T00:19:48Z,550000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,54.0,2.0,2.0,0.0,,,,,,,,,,,
56,PT07M48.00S,2022-01-08T00:19:55.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,4.155716162943495,50.98039215686274,1610612755,18,7,2022-01-08T00:20:00Z,560000,-5.0,-13.0,1,left,T. Harris DUNK (6 PTS) (S. Curry 1 AST),"[202699, 203552]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,1.43,Made,6.0,S. Curry,203552.0,1.0,,,,,,,,,,,,,,,
58,PT07M46.00S,2022-01-08T00:20:01.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,18,7,2022-01-08T00:20:01Z,580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M30.00S,2022-01-08T00:20:19.8Z,1,REGULAR,2pt,Jump Shot,[],1627854,77.34888304862024,29.166666666666668,1610612759,18,7,2022-01-08T00:20:24Z,590000,-104.0,160.0,1,right,MISS B. Forbes 19' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,19.13,Missed,,,,,,,,,,,,,,,,,,,
60,PT07M27.00S,2022-01-08T00:20:22.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612759,18,7,2022-01-08T00:20:24Z,600000,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,59.0,1.0,0.0,1.0,,,,,,,,,,,
61,PT07M26.00S,2022-01-08T00:20:25.1Z,1,REGULAR,foul,personal,[],203552,,,1610612759,18,7,2022-01-08T00:20:30Z,610000,,,0,,S. Curry personal FOUL (1 PF),"[203552, 1627854]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,1193.0,1.0,0.0,Forbes,1627854.0,,,,,,
63,PT07M17.00S,2022-01-08T00:20:58.9Z,1,REGULAR,turnover,traveling,[],1627749,,,1610612759,18,7,2022-01-08T00:21:03Z,630000,,,0,,D. Murray traveling TURNOVER (1 TO),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,1198.0,,,,,1.0,,,,,
64,PT06M57.00S,2022-01-08T00:21:26.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203954,7.440867279894875,66.42156862745098,1610612755,20,7,2022-01-08T00:21:31Z,640000,-82.0,17.0,1,left,J. Embiid 8' turnaround fadeaway Jump Shot (8 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,8.39,Made,8.0,,,,,,,,,,,,,,,,,,
65,PT06M50.00S,2022-01-08T00:21:34.1Z,1,REGULAR,3pt,Jump Shot,[],1630563,95.0886990801577,3.6764705882352944,1610612759,20,10,2022-01-08T00:21:38Z,650000,-232.0,-6.0,1,right,J. Primo 3PT  (5 PTS) (D. Murray 3 AST),"[1630563, 1627749]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.17,Made,5.0,D. Murray,1627749.0,3.0,,,,,,,,,,,,,,,
67,PT06M34.00S,2022-01-08T00:21:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,2.7102496714848883,49.50980392156863,1610612755,20,10,2022-01-08T00:21:57Z,670000,2.0,-27.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1627854]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.71,Missed,,,,,,,,,,,,,,,,,Forbes,1627854.0,
68,PT06M34.00S,2022-01-08T00:21:52.0Z,1,REGULAR,block,,[],1627854,,,1610612755,20,10,2022-01-08T00:21:54Z,680000,,,0,,B. Forbes BLOCK (1 BLK),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M34.00S,2022-01-08T00:21:52.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,20,10,2022-01-08T00:21:57Z,690000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,
70,PT06M34.00S,2022-01-08T00:21:57.4Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,20,10,2022-01-08T00:21:57Z,700000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M23.00S,2022-01-08T00:22:18.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202699,15.062417871222076,58.333333333333336,1610612755,22,10,2022-01-08T00:22:27Z,710000,-42.0,89.0,1,left,T. Harris 9' driving floating Jump Shot (8 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,9.84,Made,8.0,,,,,,,,,,,,,,,,,,
72,PT06M04.00S,2022-01-08T00:22:37.8Z,1,REGULAR,2pt,Jump Shot,[],1627854,81.8166885676741,67.40196078431373,1610612759,22,10,2022-01-08T00:33:31Z,720000,87.0,118.0,1,right,MISS B. Forbes 14' pullup Shot,[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,14.69,Missed,,,,,,,,,,,,,,,,,,,
73,PT06M00.00S,2022-01-08T00:22:41.8Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,22,10,2022-01-08T00:33:31Z,730000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,72.0,2.0,2.0,0.0,,,,,,,,,,,
74,PT05M54.00S,2022-01-08T00:22:46.5Z,1,REGULAR,2pt,Jump Shot,[],203552,12.302890932982917,24.019607843137255,1610612755,24,10,2022-01-08T00:22:51Z,740000,130.0,63.0,1,left,S. Curry 14' pullup Jump Shot (6 PTS) (T. Harris 1 AST),"[203552, 202699]",1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,14.44,Made,6.0,T. Harris,202699.0,1.0,,,,,,,,,,,,,,,
75,PT05M28.00S,2022-01-08T00:23:12.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629234,87.59855453350855,46.81372549019608,1610612759,24,12,2022-01-08T00:23:16Z,750000,-16.0,64.0,1,right,D. Eubanks 6' Hook (2 PTS) (D. Murray 4 AST),"[1629234, 1627749]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,6.6,Made,2.0,D. Murray,1627749.0,4.0,,,,,,,,,,,,,,,
77,PT05M15.00S,2022-01-08T00:23:25.8Z,1,REGULAR,3pt,Jump Shot,[],203552,26.49474375821288,85.29411764705883,1610612755,24,12,2022-01-08T00:23:30Z,770000,-176.0,197.0,1,left,MISS S. Curry 26' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,26.42,Missed,,,,,,,,,,,,,,,,,,,
78,PT05M12.00S,2022-01-08T00:23:28.8Z,1,REGULAR,rebound,defensive,[],1627854,,,1610612759,24,12,2022-01-08T00:23:30Z,780000,,,0,,B. Forbes REBOUND (Off:0 Def:1),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,77.0,1.0,1.0,0.0,,,,,,,,,,,
79,PT05M02.00S,2022-01-08T00:23:39.2Z,1,REGULAR,turnover,bad pass,[],1627749,,,1610612759,24,12,2022-01-08T00:23:43Z,790000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1629680]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,2.0,Thybulle,1629680.0,,,
81,PT05M02.00S,2022-01-08T00:23:39.2Z,1,REGULAR,steal,,[],1629680,,,1610612755,24,12,2022-01-08T00:23:41Z,800000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M56.00S,2022-01-08T00:23:46.9Z,1,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612755,24,12,2022-01-08T00:23:57Z,810000,,,0,,J. Primo shooting personal FOUL (2 PF) (Embiid 2 FT),"[1630563, 203954]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,,,,1193.0,2.0,0.0,Embiid,203954.0,,,,,,
84,PT04M56.00S,2022-01-08T00:24:17.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203954,,,1610612755,25,12,2022-01-08T00:24:52Z,830000,,,0,,J. Embiid Free Throw 1 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
85,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,out,[],202699,,,1610612755,25,12,2022-01-08T00:24:44Z,840000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,out,[],1627788,,,1610612755,25,12,2022-01-08T00:24:44Z,850000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,out,[],1627749,,,1610612755,25,12,2022-01-08T00:24:44Z,860000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,out,[],1630563,,,1610612755,25,12,2022-01-08T00:24:44Z,870000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,out,[],1628966,,,1610612755,25,12,2022-01-08T00:24:44Z,880000,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612755,25,12,2022-01-08T00:24:44Z,890000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,in,[],201980,,,1610612755,25,12,2022-01-08T00:24:44Z,900000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,in,[],1629111,,,1610612755,25,12,2022-01-08T00:24:44Z,910000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M56.00S,2022-01-08T00:24:18.7Z,1,REGULAR,substitution,in,[],1630580,,,1610612755,25,12,2022-01-08T00:24:44Z,920000,,,0,,SUB in: J. Wieskamp,[1630580],1610612759.0,SAS,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,,,,,,,,,,,,,,
