actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
96,PT04M25.00S,2022-03-29T23:26:43.2Z,1,REGULAR,substitution,out,[],1629680,,,1610612755,11,18,2022-03-29T23:27:02Z,940000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2022-03-29T23:26:43.2Z,1,REGULAR,substitution,out,[],203114,,,1610612755,11,18,2022-03-29T23:27:02Z,950000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M25.00S,2022-03-29T23:26:43.2Z,1,REGULAR,substitution,in,[],201980,,,1610612755,11,18,2022-03-29T23:27:02Z,960000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M25.00S,2022-03-29T23:26:43.2Z,1,REGULAR,substitution,in,[],1626192,,,1610612755,11,18,2022-03-29T23:27:02Z,970000,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2022-03-29T23:27:26.5Z,1,REGULAR,foul,personal,[],1626171,,,1610612755,11,18,2022-03-29T23:27:32Z,980000,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 203954]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,1148.0,1.0,0.0,Embiid,203954.0,,,,,,,
102,PT04M08.00S,2022-03-29T23:27:47.1Z,1,REGULAR,3pt,Jump Shot,[],201935,28.827201051248352,79.65686274509804,1610612755,11,18,2022-03-29T23:27:51Z,1000000,-148.0,218.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,26.41,Missed,,,,,,,,,,,,,,,,,,,
103,PT04M04.00S,2022-03-29T23:27:51.1Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612749,11,18,2022-03-29T23:27:51Z,1010000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,102.0,1.0,1.0,0.0,,,
104,PT03M58.00S,2022-03-29T23:27:59.0Z,1,REGULAR,turnover,traveling,[],1628960,,,1610612749,11,18,2022-03-29T23:28:05Z,1020000,,,0,,G. Allen traveling TURNOVER (1 TO),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,1.0,,,203591.0,,,,,,,,,,,
105,PT03M36.00S,2022-03-29T23:28:29.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627777,10.298948751642584,44.11764705882353,1610612755,11,18,2022-03-29T23:28:33Z,1030000,29.0,44.0,1,left,MISS G. Niang driving floating Shot,[1627777],1610612755.0,PHI,driving floating,,,Niang,G. Niang,,,,,5.32,Missed,,,,,,,,,,,,,,,,,,,
106,PT03M33.00S,2022-03-29T23:28:32.1Z,1,REGULAR,rebound,defensive,[],1626192,,,1610612749,11,18,2022-03-29T23:28:33Z,1040000,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,105.0,1.0,1.0,0.0,,,
107,PT03M29.00S,2022-03-29T23:28:35.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,94.53022339027595,97.05882352941177,1610612749,11,21,2022-03-29T23:28:46Z,1050000,235.0,-1.0,1,right,B. Portis 3PT running (3 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,running,,,Portis,B. Portis,,,,,23.53,Made,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,,
109,PT03M18.00S,2022-03-29T23:28:47.8Z,1,REGULAR,3pt,Jump Shot,[],201980,7.145203679369246,6.127450980392155,1610612755,14,21,2022-03-29T23:28:52Z,1070000,219.0,15.0,1,left,D. Green 3PT  (3 PTS) (T. Maxey 2 AST),"[201980, 1630178]",1610612755.0,PHI,,,,Green,D. Green,,,,,21.99,Made,3.0,T. Maxey,1630178.0,2.0,,,,,,,,,,,,,,,
111,PT03M06.00S,2022-03-29T23:28:59.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,94.13600525624179,50.73529411764706,1610612749,14,23,2022-03-29T23:29:04Z,1090000,4.0,3.0,1,right,G. Antetokounmpo driving DUNK (6 PTS) (J. Holiday 7 AST),"[203507, 201950]",1610612749.0,MIL,driving,,,Antetokounmpo,G. Antetokounmpo,,,,,0.45,Made,6.0,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,,
113,PT02M48.00S,2022-03-29T23:29:16.8Z,1,REGULAR,2pt,Jump Shot,[],203954,5.305519053876466,75.24509803921569,1610612755,14,23,2022-03-29T23:29:20Z,1110000,-126.0,-3.0,1,left,MISS J. Embiid 12' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,12.62,Missed,,,,,,,,,,,,,,,,,,,
114,PT02M45.00S,2022-03-29T23:29:19.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,14,23,2022-03-29T23:29:20Z,1120000,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,
115,PT02M41.00S,2022-03-29T23:29:24.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626192,65.88370565045992,53.18627450980392,1610612749,14,23,2022-03-29T23:31:57Z,1130000,16.0,268.0,1,right,MISS P. Connaughton 26' running 3PT,[1626192],1610612749.0,MIL,running,,,Connaughton,P. Connaughton,,,,,26.87,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M37.00S,2022-03-29T23:29:28.1Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,14,23,2022-03-29T23:29:29Z,1140000,,,0,,J. Embiid REBOUND (Off:0 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,115.0,4.0,4.0,0.0,,,
117,PT02M32.00S,2022-03-29T23:29:32.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203954,29.747043363994734,25.0,1610612755,14,23,2022-03-29T23:32:26Z,1150000,125.0,227.0,1,left,MISS J. Embiid 25' running pullup 3PT,[203954],1610612755.0,PHI,running pullup,,,Embiid,J. Embiid,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,,
118,PT02M29.00S,2022-03-29T23:29:35.4Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,14,23,2022-03-29T23:29:38Z,1160000,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,117.0,5.0,3.0,2.0,,,
119,PT02M18.00S,2022-03-29T23:29:46.7Z,1,REGULAR,2pt,Jump Shot,[],203507,79.94415243101183,76.7156862745098,1610612749,14,25,2022-03-29T23:29:50Z,1170000,134.0,136.0,1,right,G. Antetokounmpo 19' pullup Jump Shot (8 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,19.06,Made,8.0,,,,,,,,,,,,,,,,,,
120,PT02M02.00S,2022-03-29T23:30:02.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,12.00722733245729,64.4607843137255,1610612755,16,25,2022-03-29T23:30:08Z,1180000,-72.0,60.0,1,left,T. Maxey 9' driving floating Jump Shot (2 PTS) (J. Harden 1 AST),"[1630178, 201935]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,9.42,Made,2.0,J. Harden,201935.0,1.0,,,,,,,,,,,,,,,
122,PT01M47.00S,2022-03-29T23:30:19.9Z,1,REGULAR,turnover,out-of-bounds,[],201950,,,1610612749,16,25,2022-03-29T23:30:25Z,1200000,,,0,,J. Holiday lost ball out-of-bounds TURNOVER (1 TO),[201950],1610612749.0,MIL,lost ball,,,Holiday,J. Holiday,,,,,,,,,,,1.0,,,1627961.0,,,,,,,,,,,
123,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,16,25,2022-03-29T23:30:58Z,1210000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,out,[],203954,,,1610612755,16,25,2022-03-29T23:30:58Z,1220000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,out,[],1626171,,,1610612755,16,25,2022-03-29T23:30:58Z,1230000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,out,[],201950,,,1610612755,16,25,2022-03-29T23:30:58Z,1240000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,in,[],1629003,,,1610612755,16,25,2022-03-29T23:30:58Z,1250000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,in,[],203114,,,1610612755,16,25,2022-03-29T23:30:58Z,1270000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,in,[],201588,,,1610612755,16,25,2022-03-29T23:30:58Z,1280000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M47.00S,2022-03-29T23:30:24.5Z,1,REGULAR,substitution,in,[],200794,,,1610612755,16,25,2022-03-29T23:31:22Z,1285000,,,0,,SUB in: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M31.00S,2022-03-29T23:31:01.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,21.994086727989497,12.009803921568633,1610612755,19,25,2022-03-29T23:31:05Z,1290000,190.0,154.0,1,left,G. Niang 24' 3PT  (3 PTS) (J. Harden 2 AST),"[1627777, 201935]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.47,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,,
134,PT01M10.00S,2022-03-29T23:31:23.2Z,1,REGULAR,2pt,Jump Shot,[],203507,93.74178712220763,83.08823529411765,1610612749,19,27,2022-03-29T23:31:29Z,1310000,165.0,6.0,1,right,G. Antetokounmpo 16' turnaround fadeaway Jump Shot (10 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,16.55,Made,10.0,K. Middleton,203114.0,1.0,,,,,,,,,,,,,,,
136,PT01M02.00S,2022-03-29T23:31:33.3Z,1,REGULAR,foul,personal,['2freethrow'],1628960,,,1610612755,19,27,2022-03-29T23:31:39Z,1330000,,,0,,G. Allen shooting personal FOUL (1 PF) (Harden 2 FT),"[1628960, 201935]",1610612749.0,MIL,shooting,,,Allen,G. Allen,,,,,,,,,,,,,,1148.0,1.0,0.0,Harden,201935.0,,,,,,,
138,PT01M02.00S,2022-03-29T23:32:03.6Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,20,27,2022-03-29T23:32:03Z,1350000,,,0,,J. Harden Free Throw 1 of 2 (8 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,8.0,,,,,,,,,,,,,,,,,,
139,PT01M02.00S,2022-03-29T23:32:25.9Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,21,27,2022-03-29T23:32:25Z,1360000,,,0,,J. Harden Free Throw 2 of 2 (9 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
140,PT00M46.00S,2022-03-29T23:32:44.9Z,1,REGULAR,3pt,Jump Shot,[],203114,66.93495400788436,34.55882352941177,1610612749,21,27,2022-03-29T23:32:49Z,1370000,-77.0,258.0,1,right,MISS K. Middleton 26' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,,
141,PT00M43.40S,2022-03-29T23:32:47.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,21,27,2022-03-29T23:32:49Z,1380000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,140.0,1.0,1.0,0.0,,,
142,PT00M35.70S,2022-03-29T23:32:55.5Z,1,REGULAR,3pt,Jump Shot,[],201935,30.66688567674113,74.01960784313725,1610612755,24,27,2022-03-29T23:38:54Z,1390000,-120.0,236.0,1,left,J. Harden 26' 3PT step back (12 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.46,Made,12.0,,,,,,,,,,,,,,,,,,
143,PT00M35.70S,2022-03-29T23:33:02.1Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203507,,,1610612755,24,27,2022-03-29T23:37:37Z,1400000,,,0,,G. Antetokounmpo shooting personal FOUL (1 PF) (Harden 1 FT),"[203507, 201935]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,1627961.0,1.0,0.0,Harden,201935.0,,,,,,,
145,PT00M35.70S,2022-03-29T23:33:31.4Z,1,REGULAR,freethrow,1 of 1,[],201935,,,1610612755,24,27,2022-03-29T23:33:35Z,1420000,,,0,,MISS J. Harden Free Throw 1 of 1,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,,
146,PT00M33.90S,2022-03-29T23:33:33.2Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,24,27,2022-03-29T23:33:44Z,1430000,,,0,,K. Middleton REBOUND (Off:1 Def:2),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,145.0,3.0,2.0,1.0,,,
147,PT00M29.80S,2022-03-29T23:33:39.2Z,1,REGULAR,foul,personal,[],201980,,,1610612749,24,27,2022-03-29T23:34:06Z,1440000,,,0,,D. Green personal FOUL (1 PF),"[201980, 203114]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,203591.0,1.0,0.0,Middleton,203114.0,,,,,,,
149,PT00M09.90S,2022-03-29T23:34:13.8Z,1,REGULAR,3pt,Jump Shot,[],1626192,70.08869908015768,20.34313725490196,1610612749,24,27,2022-03-29T23:34:19Z,1460000,-148.0,229.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,27.26,Missed,,,,,,,,,,,,,,,,,,,
150,PT00M06.90S,2022-03-29T23:34:16.9Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,24,27,2022-03-29T23:34:16Z,1470000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,149.0,1.0,1.0,0.0,,,
151,PT00M00.10S,2022-03-29T23:34:23.9Z,1,REGULAR,3pt,Jump Shot,[],201980,7.539421813403408,5.637254901960787,1610612755,24,27,2022-03-29T23:34:33Z,1480000,222.0,18.0,1,left,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,22.26,Missed,,,,,,,,,,,,,,,,,,,
152,PT00M00.10S,2022-03-29T23:34:23.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,27,2022-03-29T23:34:33Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,151.0,,,,,,
153,PT00M00.00S,2022-03-29T23:34:34.5Z,1,REGULAR,period,end,[],0,,,1610612755,24,27,2022-03-29T23:34:34Z,1500000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-29T23:36:48.8Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612755,24,27,2022-03-29T23:37:15Z,1510000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2022-03-29T23:36:48.8Z,2,REGULAR,substitution,in,['startperiod'],1630178,,,1610612755,24,27,2022-03-29T23:37:15Z,1520000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2022-03-29T23:37:13.6Z,2,REGULAR,period,start,[],0,,,1610612749,24,27,2022-03-29T23:37:16Z,1530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M45.00S,2022-03-29T23:37:27.5Z,2,REGULAR,turnover,bad pass,[],1628960,,,1610612749,24,27,2022-03-29T23:37:31Z,1540000,,,0,,G. Allen bad pass TURNOVER (2 TO),"[1628960, 200794]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,2.0,Millsap,200794.0,,,,,,,,,,,,
158,PT11M45.00S,2022-03-29T23:37:27.5Z,2,REGULAR,steal,,[],200794,,,1610612755,24,27,2022-03-29T23:37:29Z,1550000,,,0,,P. Millsap STEAL (1 STL),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M30.00S,2022-03-29T23:37:44.0Z,2,REGULAR,turnover,out-of-bounds,[],1627777,,,1610612755,24,27,2022-03-29T23:37:50Z,1560000,,,0,,G. Niang lost ball out-of-bounds TURNOVER (1 TO),[1627777],1610612755.0,PHI,lost ball,,,Niang,G. Niang,,,,,,,,,,,1.0,,,1627961.0,,,,,,,,,,,
160,PT11M20.00S,2022-03-29T23:38:01.1Z,2,REGULAR,foul,personal,[],200794,,,1610612749,24,27,2022-03-29T23:38:07Z,1570000,,,0,,P. Millsap personal FOUL (1 PF),"[200794, 203507]",1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,203591.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,
162,PT11M10.00S,2022-03-29T23:38:26.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],203507,82.9664914586071,83.57843137254902,1610612749,24,27,2022-03-29T23:38:31Z,1590000,168.0,108.0,1,right,MISS G. Antetokounmpo 19' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,19.94,Missed,,,,,,,,,,,,,,,,,,,
163,PT11M07.00S,2022-03-29T23:38:29.8Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,24,27,2022-03-29T23:38:31Z,1600000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,
164,PT11M00.00S,2022-03-29T23:38:36.8Z,2,REGULAR,3pt,Jump Shot,[],1630178,33.55781865965835,45.58823529411765,1610612755,24,27,2022-03-29T23:38:51Z,1610000,22.0,263.0,1,left,MISS T. Maxey 26' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,26.38,Missed,,,,,,,,,,,,,,,,,,,
165,PT10M58.00S,2022-03-29T23:38:38.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,27,2022-03-29T23:38:51Z,1620000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,164.0,,,,,,
166,PT10M58.00S,2022-03-29T23:38:43.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,24,27,2022-03-29T23:38:51Z,1630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M58.00S,2022-03-29T23:38:57.4Z,2,REGULAR,substitution,out,[],1627777,,,1610612755,24,27,2022-03-29T23:39:06Z,1640000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M58.00S,2022-03-29T23:38:57.4Z,2,REGULAR,substitution,out,[],1626192,,,1610612755,24,27,2022-03-29T23:39:06Z,1650000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M58.00S,2022-03-29T23:38:57.4Z,2,REGULAR,substitution,in,[],202699,,,1610612755,24,27,2022-03-29T23:39:06Z,1660000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M58.00S,2022-03-29T23:38:57.4Z,2,REGULAR,substitution,in,[],201950,,,1610612755,24,27,2022-03-29T23:39:06Z,1670000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M43.00S,2022-03-29T23:39:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630178,5.436925098554539,47.549019607843135,1610612755,24,27,2022-03-29T23:39:27Z,1680000,12.0,-1.0,1,left,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,1.24,Missed,,,,,,,,,,,,,,,,,,,
172,PT10M41.00S,2022-03-29T23:39:25.5Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,24,27,2022-03-29T23:39:25Z,1690000,,,0,,K. Middleton REBOUND (Off:1 Def:3),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,171.0,4.0,3.0,1.0,,,
173,PT10M35.00S,2022-03-29T23:39:31.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,95.31865965834429,49.26470588235294,1610612749,24,29,2022-03-29T23:39:37Z,1700000,-4.0,-8.0,1,right,G. Antetokounmpo running finger roll Layup (12 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,0.93,Made,12.0,K. Middleton,203114.0,2.0,,,,,,,,,,,,,,,
175,PT10M12.00S,2022-03-29T23:39:53.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200794,8.327858081471746,59.068627450980394,1610612755,24,29,2022-03-29T23:39:58Z,1720000,-45.0,26.0,1,left,MISS P. Millsap driving Layup - blocked,"[200794, 203507]",1610612755.0,PHI,driving,,,Millsap,P. Millsap,,,,,5.21,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0,
176,PT10M12.00S,2022-03-29T23:39:53.9Z,2,REGULAR,block,,[],203507,,,1610612755,24,29,2022-03-29T23:39:56Z,1730000,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M09.00S,2022-03-29T23:39:56.9Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,24,29,2022-03-29T23:39:58Z,1740000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,175.0,2.0,2.0,0.0,,,
178,PT10M05.00S,2022-03-29T23:40:04.2Z,2,REGULAR,foul,personal,[],200794,,,1610612749,24,29,2022-03-29T23:40:10Z,1750000,,,0,,P. Millsap personal FOUL (2 PF),"[200794, 201950]",1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,203591.0,2.0,0.0,Holiday,201950.0,,,,,,,
180,PT10M02.00S,2022-03-29T23:40:23.1Z,2,REGULAR,3pt,Jump Shot,[],203507,66.80354796320631,55.88235294117647,1610612749,24,29,2022-03-29T23:40:29Z,1770000,29.0,260.0,1,right,MISS G. Antetokounmpo 26' 3PT,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
181,PT10M02.00S,2022-03-29T23:40:23.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,29,2022-03-29T23:40:29Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,,
182,PT10M02.00S,2022-03-29T23:40:30.3Z,2,REGULAR,foul,personal,[],1630178,,,1610612749,24,29,2022-03-29T23:40:37Z,1790000,,,0,,T. Maxey loose ball personal FOUL (1 PF),"[1630178, 1628960]",1610612755.0,PHI,loose ball,,,Maxey,T. Maxey,,,,,,,,,,,,,,1148.0,1.0,0.0,Allen,1628960.0,,,,,,,
184,PT09M53.00S,2022-03-29T23:40:47.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628960,79.28712220762155,7.35294117647058,1610612749,24,32,2022-03-29T23:40:56Z,1810000,-213.0,142.0,1,right,G. Allen 25' 3PT  (3 PTS) (J. Holiday 8 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,25.63,Made,3.0,J. Holiday,201950.0,8.0,,,,,,,,,,,,,,,
186,PT09M29.00S,2022-03-29T23:41:12.2Z,2,REGULAR,2pt,Jump Shot,[],1629003,19.053876478318003,12.967218137254903,1610612755,26,32,2022-03-29T23:41:19Z,1830000,185.0,127.0,1,left,S. Milton 22' pullup Jump Shot (2 PTS) (T. Harris 2 AST),"[1629003, 202699]",1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,22.43,Made,2.0,T. Harris,202699.0,2.0,,,,,,,,,,,,,,,
188,PT09M22.00S,2022-03-29T23:41:23.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,26,32,2022-03-29T23:41:23Z,1850000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M22.00S,2022-03-29T23:41:26.5Z,2,REGULAR,substitution,out,[],200794,,,1610612749,26,32,2022-03-29T23:41:42Z,1860000,,,0,,SUB out: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
