actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
90,PT04M46.00S,2021-10-28T23:25:32.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612765,16,8,2021-10-28T23:25:32Z,900000,,,0,,J. Grant Free Throw 1 of 2 (3 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
91,PT04M46.00S,2021-10-28T23:25:34.2Z,1,REGULAR,substitution,out,[],1630191,,,1610612765,16,8,2021-10-28T23:25:39Z,910000,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M46.00S,2021-10-28T23:25:34.2Z,1,REGULAR,substitution,in,[],203482,,,1610612765,16,8,2021-10-28T23:25:39Z,920000,,,0,,SUB in: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M46.00S,2021-10-28T23:25:50.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612765,16,9,2021-10-28T23:25:50Z,930000,,,0,,J. Grant Free Throw 2 of 2 (4 PTS),[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
94,PT04M25.00S,2021-10-28T23:26:15.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,7.5722733245729295,44.6078431372549,1610612755,18,9,2021-10-28T23:26:20Z,940000,27.0,19.0,1,left,T. Maxey fadeaway Jump Shot (4 PTS) (D. Green 1 AST),"[1630178, 201980]",1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,,,,3.28,Made,,,,,4.0,D. Green,201980.0,1.0,,,,,,,,
96,PT04M06.00S,2021-10-28T23:26:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,93.51182654402102,53.18627450980392,1610612765,18,11,2021-10-28T23:26:38Z,960000,16.0,8.0,1,right,S. Bey Layup (3 PTS),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,1.8,Made,,,,,3.0,,,,,,,,,,,
97,PT03M40.00S,2021-10-28T23:27:02.1Z,1,REGULAR,2pt,Jump Shot,[],203954,21.107095926412615,35.049019607843135,1610612755,18,11,2021-10-28T23:27:06Z,970000,75.0,146.0,1,left,MISS J. Embiid 16' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,,,,16.4,Missed,,,,,,,,,,,,,,,,
98,PT03M40.00S,2021-10-28T23:27:02.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,18,11,2021-10-28T23:27:06Z,980000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,
99,PT03M40.00S,2021-10-28T23:27:07.5Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612755,18,11,2021-10-28T23:27:15Z,990000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,
100,PT03M40.00S,2021-10-28T23:27:11.2Z,1,REGULAR,substitution,out,[],201980,,,1610612765,18,11,2021-10-28T23:27:19Z,1000000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M40.00S,2021-10-28T23:27:11.2Z,1,REGULAR,substitution,out,[],1630165,,,1610612765,18,11,2021-10-28T23:27:19Z,1010000,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M40.00S,2021-10-28T23:27:11.2Z,1,REGULAR,substitution,in,[],1627777,,,1610612765,18,11,2021-10-28T23:27:19Z,1020000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M40.00S,2021-10-28T23:27:11.2Z,1,REGULAR,substitution,in,[],202709,,,1610612765,18,11,2021-10-28T23:27:19Z,1030000,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M23.00S,2021-10-28T23:27:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628367,92.46057818659659,47.30392156862745,1610612765,18,13,2021-10-28T23:27:53Z,1040000,-13.0,18.0,1,right,J. Jackson Layup (2 PTS) (S. Bey 1 AST),"[1628367, 1630180]",1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,2.28,Made,,,,,2.0,S. Bey,1630180.0,1.0,,,,,,,,
106,PT03M08.00S,2021-10-28T23:28:07.0Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,18,13,2021-10-28T23:28:07Z,1060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M08.00S,2021-10-28T23:28:08.9Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,18,13,2021-10-28T23:28:12Z,1070000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M08.00S,2021-10-28T23:28:08.9Z,1,REGULAR,substitution,in,[],1627788,,,1610612755,18,13,2021-10-28T23:28:12Z,1080000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M03.00S,2021-10-28T23:28:31.8Z,1,REGULAR,foul,personal,['2freethrow'],203482,,,1610612755,18,13,2021-10-28T23:32:31Z,1090000,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Embiid 2 FT),"[203482, 203954]",1610612765.0,DET,shooting,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Embiid,203954.0,
111,PT03M03.00S,2021-10-28T23:28:56.5Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,18,13,2021-10-28T23:32:10Z,1110000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Missed,,,,,,,,,,,,,,,,
116,PT03M03.00S,2021-10-28T23:28:56.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,18,13,2021-10-28T23:32:10Z,1120000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,
117,PT03M03.00S,2021-10-28T23:28:56.5Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,19,13,2021-10-28T23:32:10Z,1125000,,,0,,J. Embiid Free Throw 2 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,9.0,,,,,,,,,,,
113,PT03M03.00S,2021-10-28T23:28:59.1Z,1,REGULAR,substitution,out,[],203552,,,1610612765,19,13,2021-10-28T23:32:10Z,1130000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M03.00S,2021-10-28T23:28:59.1Z,1,REGULAR,substitution,in,[],1629680,,,1610612765,19,13,2021-10-28T23:32:10Z,1140000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M03.00S,2021-10-28T23:29:11.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,19,13,2021-10-28T23:32:10Z,1150000,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M46.00S,2021-10-28T23:32:28.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203482,94.43166885676742,50.73529411764706,1610612765,19,15,2021-10-28T23:32:36Z,1160000,4.0,0.0,1,right,K. Olynyk cutting finger roll Layup (2 PTS) (S. Bey 2 AST),"[203482, 1630180]",1610612765.0,DET,cutting finger roll,,,Olynyk,K. Olynyk,,,,,,,,0.37,Made,,,,,2.0,S. Bey,1630180.0,2.0,,,,,,,,
120,PT02M29.00S,2021-10-28T23:32:44.2Z,1,REGULAR,turnover,bad pass,[],203954,,,1610612755,19,15,2021-10-28T23:32:49Z,1180000,,,0,,J. Embiid bad pass TURNOVER (2 TO),"[203954, 203482]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,2.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,
121,PT02M29.00S,2021-10-28T23:32:44.2Z,1,REGULAR,steal,,[],203482,,,1610612765,19,15,2021-10-28T23:32:46Z,1190000,,,0,,K. Olynyk STEAL (1 STL),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M26.00S,2021-10-28T23:32:50.6Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612765,19,15,2021-10-28T23:32:50Z,1200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M26.00S,2021-10-28T23:32:51.5Z,1,REGULAR,substitution,out,[],203924,,,1610612765,19,15,2021-10-28T23:33:02Z,1210000,,,0,,SUB out: J. Grant,[203924],1610612765.0,DET,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M26.00S,2021-10-28T23:32:51.5Z,1,REGULAR,substitution,out,[],1628367,,,1610612765,19,15,2021-10-28T23:33:02Z,1220000,,,0,,SUB out: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M26.00S,2021-10-28T23:32:51.5Z,1,REGULAR,substitution,in,[],1628402,,,1610612765,19,15,2021-10-28T23:33:02Z,1230000,,,0,,SUB in: F. Jackson,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M26.00S,2021-10-28T23:32:51.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612765,19,15,2021-10-28T23:33:02Z,1240000,,,0,,SUB in: T. Lyles,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M26.00S,2021-10-28T23:32:51.5Z,1,REGULAR,substitution,out,[],203954,,,1610612765,19,15,2021-10-28T23:33:43Z,1245000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M26.00S,2021-10-28T23:32:51.5Z,1,REGULAR,substitution,in,[],203083,,,1610612765,19,15,2021-10-28T23:33:43Z,1247500,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M26.00S,2021-10-28T23:33:08.3Z,1,REGULAR,substitution,in,[],1629003,,,1610612765,19,15,2021-10-28T23:33:16Z,1260000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M26.00S,2021-10-28T23:33:08.3Z,1,REGULAR,substitution,out,[],202699,,,1610612765,19,15,2021-10-28T23:34:28Z,1265000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M14.00S,2021-10-28T23:33:44.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,67.06636005256242,53.18627450980392,1610612765,19,15,2021-10-28T23:37:57Z,1270000,16.0,257.0,1,right,MISS T. Lyles 25' 3PT,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,25.76,Missed,,,,,,,,,,,,,,,,
132,PT02M12.00S,2021-10-28T23:33:46.7Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612755,19,15,2021-10-28T23:37:57Z,1280000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,
133,PT02M04.00S,2021-10-28T23:33:55.1Z,1,REGULAR,2pt,Jump Shot,[],1629003,21.468462549277262,51.470588235294116,1610612755,19,15,2021-10-28T23:38:41Z,1290000,-7.0,149.0,1,left,MISS S. Milton 14' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,,,,14.95,Missed,,,,,,,,,,,,,,,,
134,PT02M02.00S,2021-10-28T23:33:57.1Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612765,19,15,2021-10-28T23:38:24Z,1300000,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,
135,PT01M48.00S,2021-10-28T23:34:00.0Z,1,REGULAR,2pt,Jump Shot,[],203482,90.22667542706965,26.225490196078432,1610612765,19,15,2021-10-28T23:34:09Z,1310000,-119.0,39.0,1,right,MISS K. Olynyk 12' pullup Shot,[203482],1610612765.0,DET,pullup,,,Olynyk,K. Olynyk,,,,,,,,12.53,Missed,,,,,,,,,,,,,,,,
136,PT01M42.00S,2021-10-28T23:34:06.0Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,19,15,2021-10-28T23:34:09Z,1320000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,
137,PT01M33.00S,2021-10-28T23:34:14.6Z,1,REGULAR,2pt,Layup,[],1629680,10.5946123521682,33.088235294117645,1610612755,19,15,2021-10-28T23:34:19Z,1330000,85.0,47.0,1,left,MISS M. Thybulle 9' driving finger roll Layup,[1629680],1610612755.0,PHI,driving finger roll,,,Thybulle,M. Thybulle,,,,,,,,9.68,Missed,,,,,,,,,,,,,,,,
138,PT01M31.00S,2021-10-28T23:34:16.7Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,19,15,2021-10-28T23:34:16Z,1340000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,
140,PT01M21.00S,2021-10-28T23:34:27.2Z,1,REGULAR,3pt,Jump Shot,[],1628402,64.33968462549278,36.029411764705884,1610612765,19,18,2021-10-28T23:34:32Z,1350000,-70.0,283.0,1,right,F. Jackson 29' 3PT  (3 PTS) (K. Olynyk 1 AST),"[1628402, 203482]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,29.12,Made,,,,,3.0,K. Olynyk,203482.0,1.0,,,,,,,,
142,PT01M03.00S,2021-10-28T23:34:45.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,28.991458607095925,23.52941176470588,1610612755,19,18,2021-10-28T23:35:21Z,1370000,132.0,220.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,25.68,Missed,,,,,,,,,,,,,,,,
143,PT01M00.00S,2021-10-28T23:34:48.6Z,1,REGULAR,rebound,defensive,[],1630180,,,1610612765,19,18,2021-10-28T23:34:48Z,1380000,,,0,,S. Bey REBOUND (Off:0 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,142.0,3.0,3.0,0.0,,,,,,,,,,,,
144,PT00M51.00S,2021-10-28T23:34:58.6Z,1,REGULAR,turnover,bad pass,[],1630180,,,1610612765,19,18,2021-10-28T23:35:25Z,1390000,,,0,,S. Bey bad pass TURNOVER (1 TO),"[1630180, 1629680]",1610612765.0,DET,,,,Bey,S. Bey,,,,,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,
145,PT00M51.00S,2021-10-28T23:34:58.6Z,1,REGULAR,steal,,[],1629680,,,1610612755,19,18,2021-10-28T23:35:00Z,1400000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M40.00S,2021-10-28T23:35:11.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,10.11826544021025,42.17984068627451,1610612755,21,18,2021-10-28T23:35:50Z,1410000,39.0,43.0,1,left,S. Milton driving Layup (2 PTS) (F. Korkmaz 1 AST),"[1629003, 1627788]",1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,,,,5.78,Made,,,,,2.0,F. Korkmaz,1627788.0,1.0,,,,,,,,
148,PT00M31.40S,2021-10-28T23:35:19.9Z,1,REGULAR,3pt,Jump Shot,[],203482,78.9257555847569,7.352941176470589,1610612765,21,18,2021-10-28T23:41:52Z,1430000,-213.0,146.0,1,right,MISS K. Olynyk 25' step back 3PT,[203482],1610612765.0,DET,step back,,,Olynyk,K. Olynyk,,,,,,,,25.82,Missed,,,,,,,,,,,,,,,,
149,PT00M31.40S,2021-10-28T23:35:19.9Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612765,21,18,2021-10-28T23:35:31Z,1440000,,,0,,S. Bey REBOUND (Off:1 Def:3),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,148.0,4.0,3.0,1.0,,,,,,,,,,,,
150,PT00M29.20S,2021-10-28T23:35:24.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630180,94.40999984741211,50.0,1610612765,21,18,2021-10-28T23:35:24Z,1450000,0.0,0.0,1,right,MISS S. Bey tip Layup,[1630180],1610612765.0,DET,tip,,,Bey,S. Bey,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
151,PT00M27.10S,2021-10-28T23:35:26.6Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612765,21,18,2021-10-28T23:35:26Z,1460000,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,150.0,2.0,1.0,1.0,,,,,,,,,,,,
152,PT00M27.10S,2021-10-28T23:35:26.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,94.40999984741211,50.0,1610612765,21,20,2021-10-28T23:35:26Z,1470000,0.0,0.0,1,right,T. Lyles tip Layup (2 PTS),[1626168],1610612765.0,DET,tip,,,Lyles,T. Lyles,,,,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,
153,PT00M21.80S,2021-10-28T23:35:31.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],203083,12.434296977660972,55.63725490196079,1610612755,21,20,2021-10-28T23:35:39Z,1480000,-28.0,64.0,1,left,MISS A. Drummond 7' Hook,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,7.03,Missed,,,,,,,,,,,,,,,,
154,PT00M17.30S,2021-10-28T23:35:36.5Z,1,REGULAR,rebound,defensive,[],202709,,,1610612765,21,20,2021-10-28T23:35:36Z,1490000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,,,,,,
155,PT00M00.20S,2021-10-28T23:35:58.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612765,21,20,2021-10-28T23:36:04Z,1500000,,,0,,A. Drummond shooting personal FOUL (1 PF) (Olynyk 2 FT),"[203083, 203482]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Olynyk,203482.0,
157,PT00M00.20S,2021-10-28T23:36:27.6Z,1,REGULAR,freethrow,1 of 2,[],203482,,,1610612765,21,21,2021-10-28T23:36:27Z,1520000,,,0,,K. Olynyk Free Throw 1 of 2 (3 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
158,PT00M00.20S,2021-10-28T23:36:42.1Z,1,REGULAR,freethrow,2 of 2,[],203482,,,1610612765,21,22,2021-10-28T23:36:42Z,1530000,,,0,,K. Olynyk Free Throw 2 of 2 (4 PTS),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
159,PT00M00.00S,2021-10-28T23:36:47.1Z,1,REGULAR,period,end,[],0,,,1610612755,21,22,2021-10-28T23:36:47Z,1540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2021-10-28T23:37:10.2Z,2,REGULAR,substitution,out,['startperiod'],1630180,,,1610612755,21,22,2021-10-28T23:39:15Z,1550000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2021-10-28T23:37:10.2Z,2,REGULAR,substitution,in,['startperiod'],1628977,,,1610612755,21,22,2021-10-28T23:39:15Z,1560000,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2021-10-28T23:39:23.4Z,2,REGULAR,period,start,[],0,,,1610612765,21,22,2021-10-28T23:39:23Z,1570000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M49.00S,2021-10-28T23:39:38.1Z,2,REGULAR,foul,offensive,[],203482,,,1610612765,21,22,2021-10-28T23:39:46Z,1580000,,,0,,K. Olynyk offensive FOUL (2 PF),"[203482, 1629680]",1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Thybulle,1629680.0,
165,PT11M49.00S,2021-10-28T23:39:38.1Z,2,REGULAR,turnover,offensive foul,[],203482,,,1610612765,21,22,2021-10-28T23:39:38Z,1600000,,,0,,K. Olynyk offensive foul TURNOVER (1 TO),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,1.0,,,,,,,,,,,,,,,1199.0,,,,,
166,PT11M35.00S,2021-10-28T23:40:00.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627788,5.469776609724048,47.30392156862745,1610612755,23,22,2021-10-28T23:40:05Z,1610000,13.0,-1.0,1,left,F. Korkmaz driving finger roll Layup (2 PTS) (S. Milton 1 AST),"[1627788, 1629003]",1610612755.0,PHI,driving finger roll,,,Korkmaz,F. Korkmaz,,,,,,,,1.35,Made,,,,,2.0,S. Milton,1629003.0,1.0,,,,,,,,
168,PT11M27.00S,2021-10-28T23:40:08.2Z,2,REGULAR,3pt,Jump Shot,[],1628402,93.51182654402102,3.431372549019608,1610612765,23,22,2021-10-28T23:40:12Z,1630000,-233.0,8.0,1,right,MISS F. Jackson 3PT,[1628402],1610612765.0,DET,,,,Jackson,F. Jackson,,,,,,,,23.3,Missed,,,,,,,,,,,,,,,,
169,PT11M24.00S,2021-10-28T23:40:11.2Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,23,22,2021-10-28T23:40:12Z,1640000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,
170,PT11M17.00S,2021-10-28T23:40:22.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,23,22,2021-10-28T23:40:22Z,1650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT11M07.00S,2021-10-28T23:40:45.6Z,2,REGULAR,3pt,Jump Shot,[],1627777,32.40801576872536,50.49019607843137,1610612755,26,22,2021-10-28T23:40:51Z,1660000,-2.0,252.0,1,left,G. Niang 25' 3PT  (3 PTS) (M. Thybulle 1 AST),"[1627777, 1629680]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,25.21,Made,,,,,3.0,M. Thybulle,1629680.0,1.0,,,,,,,,
173,PT10M52.00S,2021-10-28T23:41:01.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628402,93.38042049934296,46.81372549019608,1610612765,26,24,2021-10-28T23:41:05Z,1680000,-16.0,10.0,1,right,F. Jackson driving finger roll Layup (5 PTS),[1628402],1610612765.0,DET,driving finger roll,,,Jackson,F. Jackson,,,,,,,,1.86,Made,,,,,5.0,,,,,,,,,,,
174,PT10M24.00S,2021-10-28T23:41:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,13.354139290407357,63.48039215686274,1610612755,26,24,2021-10-28T23:41:34Z,1690000,-67.0,73.0,1,left,MISS S. Milton 9' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,,,,9.94,Missed,,,,,,,,,,,,,,,,
175,PT10M21.00S,2021-10-28T23:41:32.4Z,2,REGULAR,rebound,defensive,[],203482,,,1610612765,26,24,2021-10-28T23:41:34Z,1700000,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,174.0,2.0,2.0,0.0,,,,,,,,,,,,
176,PT10M13.00S,2021-10-28T23:41:39.8Z,2,REGULAR,turnover,bad pass,[],1628402,,,1610612765,26,24,2021-10-28T23:41:45Z,1710000,,,0,,F. Jackson bad pass TURNOVER (1 TO),"[1628402, 1629680]",1610612765.0,DET,,,,Jackson,F. Jackson,,,,,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,
177,PT10M13.00S,2021-10-28T23:41:39.8Z,2,REGULAR,steal,,[],1629680,,,1610612755,26,24,2021-10-28T23:41:41Z,1720000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M08.00S,2021-10-28T23:41:45.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627777,4.944152431011826,47.794117647058826,1610612755,28,24,2021-10-28T23:41:51Z,1730000,11.0,-6.0,1,left,G. Niang running Layup (5 PTS) (M. Thybulle 2 AST),"[1627777, 1629680]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,,,,1.25,Made,,,,,5.0,M. Thybulle,1629680.0,2.0,,,,,,,,
180,PT09M54.00S,2021-10-28T23:41:59.3Z,2,REGULAR,3pt,Jump Shot,[],1628402,68.80749014454665,73.77450980392157,1610612765,28,27,2021-10-28T23:42:05Z,1750000,119.0,241.0,1,right,F. Jackson 26' 3PT pullup (8 PTS) (T. Lyles 1 AST),"[1628402, 1626168]",1610612765.0,DET,pullup,,,Jackson,F. Jackson,,,,,,,,26.85,Made,,,,,8.0,T. Lyles,1626168.0,1.0,,,,,,,,
