actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
268,PT03M03.00S,2021-11-30T00:53:05.0Z,2,REGULAR,foul,personal,['2freethrow'],203954,,,1610612753,48,37,2021-11-30T00:53:14Z,2680000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Wagner 2 FT),"[203954, 1630532]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Wagner,1630532.0,,,
270,PT03M03.00S,2021-11-30T00:53:35.5Z,2,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,48,37,2021-11-30T00:53:35Z,2700000,,,0,,MISS F. Wagner Free Throw 1 of 2,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Missed,,,,,,,,,,,,,,,,,,
271,PT03M03.00S,2021-11-30T00:53:35.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,48,37,2021-11-30T00:53:35Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,
272,PT03M03.00S,2021-11-30T00:53:46.7Z,2,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,48,38,2021-11-30T00:53:46Z,2720000,,,0,,F. Wagner Free Throw 2 of 2 (7 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
273,PT02M43.00S,2021-11-30T00:54:10.2Z,2,REGULAR,2pt,Jump Shot,[],203954,6.8823915900131425,76.7156862745098,1610612755,48,38,2021-11-30T00:54:15Z,2730000,-134.0,12.0,1,left,MISS J. Embiid 13' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,13.42,Missed,,,,,,,,,,,,,,,,,,
274,PT02M39.00S,2021-11-30T00:54:14.2Z,2,REGULAR,rebound,defensive,[],1630591,,,1610612753,48,38,2021-11-30T00:54:15Z,2740000,,,0,,J. Suggs REBOUND (Off:0 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,273.0,1.0,1.0,0.0,,,,,,,,,,,,,,
275,PT02M23.00S,2021-11-30T00:54:28.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,83.88633377135349,57.84313725490196,1610612753,48,38,2021-11-30T00:57:00Z,2750000,39.0,99.0,1,right,MISS J. Suggs 10' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,10.65,Missed,,,,,,,,,,,,,,,,,,
276,PT02M21.00S,2021-11-30T00:54:30.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,48,38,2021-11-30T00:54:34Z,2760000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,275.0,6.0,6.0,0.0,,,,,,,,,,,,,,
277,PT02M13.00S,2021-11-30T00:54:39.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.875821287779246,56.127450980392155,1610612755,50,38,2021-11-30T00:54:46Z,2770000,-31.0,59.0,1,left,T. Harris 6' driving floating Jump Shot (11 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,6.66,Made,,,,,,,11.0,,,,,,,,,,,
278,PT01M50.00S,2021-11-30T00:55:02.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,94.66162943495401,53.18627450980392,1610612753,50,40,2021-11-30T00:55:20Z,2780000,16.0,-2.0,1,right,F. Wagner driving reverse Layup (9 PTS) (C. Okeke 2 AST),"[1630532, 1629643]",1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,1.61,Made,,,,,,,9.0,C. Okeke,1629643.0,2.0,,,,,,,,
280,PT01M30.00S,2021-11-30T00:55:23.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203552,17.394875164257556,56.372549019607845,1610612755,52,40,2021-11-30T00:55:28Z,2800000,-32.0,111.0,1,left,S. Curry 11' pullup Jump Shot (14 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,11.55,Made,,,,,,,14.0,,,,,,,,,,,
281,PT01M14.00S,2021-11-30T00:55:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,93.87319316688567,51.470588235294116,1610612753,52,40,2021-11-30T00:55:44Z,2810000,7.0,5.0,1,right,MISS F. Wagner driving reverse Layup,[1630532],1610612753.0,ORL,driving reverse,,,Wagner,F. Wagner,,,,,0.9,Missed,,,,,,,,,,,,,,,,,,
282,PT01M14.00S,2021-11-30T00:55:39.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,52,40,2021-11-30T00:55:44Z,2820000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,
283,PT01M14.00S,2021-11-30T00:55:44.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,52,40,2021-11-30T00:55:44Z,2830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M14.00S,2021-11-30T00:55:44.8Z,2,REGULAR,substitution,out,[],203954,,,1610612755,52,40,2021-11-30T00:55:49Z,2840000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
285,PT01M14.00S,2021-11-30T00:55:44.8Z,2,REGULAR,substitution,in,[],203083,,,1610612755,52,40,2021-11-30T00:55:49Z,2850000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
286,PT00M49.70S,2021-11-30T00:56:20.0Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,52,40,2021-11-30T00:56:26Z,2860000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,202007.0,,,,,,,
287,PT00M35.30S,2021-11-30T00:56:47.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203914,84.28055190538765,95.34313725490196,1610612753,52,43,2021-11-30T00:56:55Z,2870000,227.0,95.0,1,right,G. Harris 24' 3PT  (11 PTS) (F. Wagner 3 AST),"[203914, 1630532]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,24.59,Made,,,,,,,11.0,F. Wagner,1630532.0,3.0,,,,,,,,
289,PT00M12.20S,2021-11-30T00:57:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,10.561760840998687,49.01960784313726,1610612755,54,43,2021-11-30T00:57:20Z,2890000,5.0,47.0,1,left,T. Harris driving floating Jump Shot (13 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,4.71,Made,,,,,,,13.0,,,,,,,,,,,
290,PT00M01.60S,2021-11-30T00:57:31.2Z,2,REGULAR,foul,personal,[],202699,,,1610612753,54,43,2021-11-30T00:57:38Z,2900000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1630591]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Suggs,1630591.0,,,
292,PT00M00.10S,2021-11-30T00:57:58.1Z,2,REGULAR,3pt,Jump Shot,[],1628976,81.7838370565046,3.1862745098039227,1610612753,54,43,2021-11-30T00:58:08Z,2920000,-234.0,119.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.25,Missed,,,,,,,,,,,,,,,,,,
293,PT00M00.10S,2021-11-30T00:57:58.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,54,43,2021-11-30T00:58:08Z,2930000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,292.0,,,,,,,,,,,,,,,,,
294,PT00M00.00S,2021-11-30T00:58:02.4Z,2,REGULAR,period,end,[],0,,,1610612753,54,43,2021-11-30T00:58:02Z,2940000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT12M00.00S,2021-11-30T01:12:27.6Z,3,REGULAR,substitution,out,['startperiod'],203083,,,1610612753,54,43,2021-11-30T01:13:21Z,2950000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
296,PT12M00.00S,2021-11-30T01:12:27.6Z,3,REGULAR,substitution,out,['startperiod'],1629643,,,1610612753,54,43,2021-11-30T01:13:21Z,2960000,,,0,,SUB out: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,
297,PT12M00.00S,2021-11-30T01:12:27.6Z,3,REGULAR,substitution,in,['startperiod'],203954,,,1610612753,54,43,2021-11-30T01:13:21Z,2970000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
298,PT12M00.00S,2021-11-30T01:12:27.6Z,3,REGULAR,substitution,in,['startperiod'],1628964,,,1610612753,54,43,2021-11-30T01:13:21Z,2980000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
299,PT12M00.00S,2021-11-30T01:13:34.3Z,3,REGULAR,period,start,[],0,,,1610612755,54,43,2021-11-30T01:13:34Z,2990000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT11M36.00S,2021-11-30T01:13:56.8Z,3,REGULAR,3pt,Jump Shot,[],202699,96.50131406044679,1.470588235294116,1610612755,54,43,2021-11-30T01:14:00Z,3000000,-243.0,-20.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.34,Missed,,,,,,,,,,,,,,,,,,
301,PT11M34.00S,2021-11-30T01:13:58.8Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,54,43,2021-11-30T01:14:00Z,3010000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,300.0,5.0,5.0,0.0,,,,,,,,,,,,,,
302,PT11M28.00S,2021-11-30T01:14:04.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630532,7.276609724047319,5.14705882352942,1610612753,54,46,2021-11-30T01:14:14Z,3020000,224.0,16.0,1,left,F. Wagner 3PT  (12 PTS) (J. Suggs 5 AST),"[1630532, 1630591]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,22.49,Made,,,,,,,12.0,J. Suggs,1630591.0,5.0,,,,,,,,
304,PT11M11.00S,2021-11-30T01:14:22.1Z,3,REGULAR,2pt,Jump Shot,[],1630178,93.74178712220763,72.54901960784314,1610612755,54,46,2021-11-30T01:14:28Z,3040000,113.0,6.0,1,right,MISS T. Maxey 11' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,11.29,Missed,,,,,,,,,,,,,,,,,,
305,PT11M09.00S,2021-11-30T01:14:24.1Z,3,REGULAR,rebound,defensive,[],1630532,,,1610612753,54,46,2021-11-30T01:14:28Z,3050000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,
306,PT11M04.00S,2021-11-30T01:14:29.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630532,14.109724047306173,50.73529411764706,1610612753,54,48,2021-11-30T01:14:34Z,3060000,-4.0,80.0,1,left,F. Wagner 8' driving floating Jump Shot (14 PTS),[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,8.02,Made,,,,,,,14.0,,,,,,,,,,,
307,PT10M40.00S,2021-11-30T01:14:53.6Z,3,REGULAR,2pt,Jump Shot,[],203954,93.74178712220763,31.127450980392155,1610612755,54,48,2021-11-30T01:14:59Z,3070000,-94.0,6.0,1,right,MISS J. Embiid 9' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,9.46,Missed,,,,,,,,,,,,,,,,,,
308,PT10M37.00S,2021-11-30T01:14:56.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,54,48,2021-11-30T01:14:59Z,3080000,,,0,,M. Bamba REBOUND (Off:2 Def:7),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,307.0,9.0,7.0,2.0,,,,,,,,,,,,,,
309,PT10M31.00S,2021-11-30T01:15:04.6Z,3,REGULAR,foul,personal,[],1630178,,,1610612753,54,48,2021-11-30T01:15:10Z,3090000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1628976]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,2005.0,1.0,0.0,Carter Jr.,1628976.0,,,
311,PT10M23.00S,2021-11-30T01:15:29.4Z,3,REGULAR,3pt,Jump Shot,[],203914,29.48423127463863,77.69607843137254,1610612753,54,48,2021-11-30T01:15:33Z,3110000,-138.0,225.0,1,left,MISS G. Harris 26' pullup 3PT,[203914],1610612753.0,ORL,pullup,,,Harris,G. Harris,,,,,26.4,Missed,,,,,,,,,,,,,,,,,,
312,PT10M21.00S,2021-11-30T01:15:31.4Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,54,48,2021-11-30T01:15:33Z,3120000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,311.0,3.0,3.0,0.0,,,,,,,,,,,,,,
313,PT10M15.00S,2021-11-30T01:15:37.6Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],203552,93.08475689881735,66.17647058823529,1610612755,56,48,2021-11-30T01:15:50Z,3130000,81.0,13.0,1,right,S. Curry 8' driving floating bank Jump Shot (16 PTS) (T. Maxey 7 AST),"[203552, 1630178]",1610612755.0,PHI,driving floating bank,,,Curry,S. Curry,,,,,8.19,Made,,,,,,,16.0,T. Maxey,1630178.0,7.0,,,,,,,,
315,PT10M07.00S,2021-11-30T01:15:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612753,56,48,2021-11-30T01:16:06Z,3150000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Suggs 2 FT),"[1630178, 1630591]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,202007.0,2.0,0.0,Suggs,1630591.0,,,
317,PT10M07.00S,2021-11-30T01:16:15.2Z,3,REGULAR,freethrow,1 of 2,[],1630591,,,1610612753,56,48,2021-11-30T01:16:15Z,3170000,,,0,,MISS J. Suggs Free Throw 1 of 2,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT10M07.00S,2021-11-30T01:16:15.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,56,48,2021-11-30T01:16:15Z,3180000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,317.0,,,,,,,,,,,,,,,,,
319,PT10M07.00S,2021-11-30T01:16:29.9Z,3,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,56,49,2021-11-30T01:16:30Z,3190000,,,0,,J. Suggs Free Throw 2 of 2 (8 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
320,PT09M55.00S,2021-11-30T01:16:43.7Z,3,REGULAR,3pt,Jump Shot,[],203552,67.7233902759527,54.411764705882355,1610612755,56,49,2021-11-30T01:16:49Z,3200000,22.0,251.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,25.19,Missed,,,,,,,,,,,,,,,,,,
321,PT09M52.00S,2021-11-30T01:16:46.7Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,56,49,2021-11-30T01:16:49Z,3210000,,,0,,M. Bamba REBOUND (Off:2 Def:8),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,320.0,10.0,8.0,2.0,,,,,,,,,,,,,,
322,PT09M42.00S,2021-11-30T01:16:56.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,7.933639947437584,43.872549019607845,1610612753,56,49,2021-11-30T01:17:00Z,3220000,31.0,22.0,1,left,MISS F. Wagner Layup,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,3.77,Missed,,,,,,,,,,,,,,,,,,
323,PT09M40.00S,2021-11-30T01:16:58.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,56,49,2021-11-30T01:17:00Z,3230000,,,0,,J. Embiid REBOUND (Off:3 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,322.0,7.0,4.0,3.0,,,,,,,,,,,,,,
324,PT09M38.00S,2021-11-30T01:17:02.4Z,3,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612755,56,49,2021-11-30T01:17:09Z,3240000,,,0,,M. Bamba shooting personal FOUL (1 PF) (Embiid 2 FT),"[1628964, 203954]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Embiid,203954.0,,,
326,PT09M38.00S,2021-11-30T01:17:26.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203954,,,1610612755,57,49,2021-11-30T01:17:50Z,3260000,,,0,,J. Embiid Free Throw 1 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
327,PT09M38.00S,2021-11-30T01:17:26.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203954,,,1610612755,57,49,2021-11-30T01:17:50Z,3270000,,,0,,MISS J. Embiid Free Throw 2 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
328,PT09M35.00S,2021-11-30T01:17:29.0Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,57,49,2021-11-30T01:17:50Z,3280000,,,0,,M. Bamba REBOUND (Off:2 Def:9),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,327.0,11.0,9.0,2.0,,,,,,,,,,,,,,
329,PT09M16.00S,2021-11-30T01:18:08.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,13.452693823915894,50.73529411764706,1610612753,57,51,2021-11-30T01:18:13Z,3290000,-4.0,74.0,1,left,F. Wagner 7' turnaround Jump Shot (16 PTS),[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,7.41,Made,,,,,,,16.0,,,,,,,,,,,
330,PT09M03.00S,2021-11-30T01:18:20.1Z,3,REGULAR,3pt,Jump Shot,[],1630178,73.76806833114324,17.64705882352942,1610612755,57,51,2021-11-30T01:18:24Z,3300000,-162.0,194.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,25.27,Missed,,,,,,,,,,,,,,,,,,
331,PT09M01.00S,2021-11-30T01:18:22.1Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,57,51,2021-11-30T01:18:24Z,3310000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,330.0,6.0,6.0,0.0,,,,,,,,,,,,,,
332,PT08M47.00S,2021-11-30T01:18:37.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203914,5.831143232588701,47.30392156862745,1610612753,57,53,2021-11-30T01:18:42Z,3320000,13.0,2.0,1,left,G. Harris driving Layup (13 PTS),[203914],1610612753.0,ORL,driving,,,Harris,G. Harris,,,,,1.37,Made,,,,,,,13.0,,,,,,,,,,,
333,PT08M47.00S,2021-11-30T01:18:41.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,57,53,2021-11-30T01:18:41Z,3330000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT08M30.00S,2021-11-30T01:21:53.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,95.71287779237845,44.11764705882353,1610612755,59,53,2021-11-30T01:21:58Z,3340000,-29.0,-12.0,1,right,J. Embiid Layup (9 PTS) (S. Curry 1 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,3.18,Made,,,,,,,9.0,S. Curry,203552.0,1.0,,,,,,,,
336,PT08M08.00S,2021-11-30T01:22:15.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,8.722076215505908,46.07843137254902,1610612753,59,55,2021-11-30T01:22:19Z,3360000,20.0,29.0,1,left,M. Bamba Hook (5 PTS) (F. Wagner 4 AST),"[1628964, 1630532]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,3.54,Made,,,,,,,5.0,F. Wagner,1630532.0,4.0,,,,,,,,
338,PT07M50.00S,2021-11-30T01:22:33.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,87.56570302233902,50.49019607843137,1610612755,59,55,2021-11-30T01:22:37Z,3380000,2.0,64.0,1,right,MISS J. Embiid 6' turnaround fadeaway Shot - blocked,"[203954, 1628964]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,6.44,Missed,,,,,Bamba,1628964.0,,,,,,,,,,,,
339,PT07M50.00S,2021-11-30T01:22:33.0Z,3,REGULAR,block,,[],1628964,,,1610612755,59,55,2021-11-30T01:22:35Z,3390000,,,0,,M. Bamba BLOCK (3 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
340,PT07M47.00S,2021-11-30T01:22:36.0Z,3,REGULAR,rebound,defensive,[],203914,,,1610612753,59,55,2021-11-30T01:22:37Z,3400000,,,0,,G. Harris REBOUND (Off:0 Def:3),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,338.0,3.0,3.0,0.0,,,,,,,,,,,,,,
341,PT07M45.00S,2021-11-30T01:22:38.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,7.933639947437584,53.18627450980392,1610612753,59,55,2021-11-30T01:22:45Z,3410000,-16.0,22.0,1,left,MISS J. Suggs running Layup,[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,2.72,Missed,,,,,,,,,,,,,,,,,,
342,PT07M43.00S,2021-11-30T01:22:40.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,59,55,2021-11-30T01:22:45Z,3420000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,341.0,7.0,7.0,0.0,,,,,,,,,,,,,,
343,PT07M38.00S,2021-11-30T01:22:45.6Z,3,REGULAR,3pt,Jump Shot,[],202699,73.242444152431,19.85294117647058,1610612755,59,55,2021-11-30T01:22:52Z,3430000,-151.0,199.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,
344,PT07M35.00S,2021-11-30T01:22:48.6Z,3,REGULAR,rebound,defensive,[],1628964,,,1610612753,59,55,2021-11-30T01:22:52Z,3440000,,,0,,M. Bamba REBOUND (Off:2 Def:10),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,343.0,12.0,10.0,2.0,,,,,,,,,,,,,,
345,PT07M19.00S,2021-11-30T01:23:08.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,10.036136662286467,62.5,1610612753,59,57,2021-11-30T01:23:13Z,3450000,-62.0,42.0,1,left,G. Harris 7' driving floating bank Jump Shot (15 PTS),[203914],1610612753.0,ORL,driving floating bank,,,Harris,G. Harris,,,,,7.52,Made,,,,,,,15.0,,,,,,,,,,,
346,PT07M19.00S,2021-11-30T01:23:11.1Z,3,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612753,59,57,2021-11-30T01:23:16Z,3460000,,,0,,T. Maxey shooting personal FOUL (3 PF) (Harris 1 FT),"[1630178, 203914]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,202007.0,3.0,0.0,Harris,203914.0,,,
348,PT07M19.00S,2021-11-30T01:23:34.8Z,3,REGULAR,freethrow,1 of 1,[],203914,,,1610612753,59,58,2021-11-30T01:23:34Z,3480000,,,0,,G. Harris Free Throw 1 of 1 (16 PTS),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
349,PT07M09.00S,2021-11-30T01:23:47.4Z,3,REGULAR,3pt,Jump Shot,[],201980,76.52759526938239,86.51960784313725,1610612755,62,58,2021-11-30T01:23:52Z,3490000,183.0,168.0,1,right,D. Green 24' 3PT  (5 PTS) (T. Harris 1 AST),"[201980, 202699]",1610612755.0,PHI,,,,Green,D. Green,,,,,24.82,Made,,,,,,,5.0,T. Harris,202699.0,1.0,,,,,,,,
351,PT07M00.00S,2021-11-30T01:23:56.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630591,5.831143232588701,48.28431372549019,1610612753,62,60,2021-11-30T01:24:07Z,3510000,9.0,2.0,1,left,J. Suggs running reverse Layup (10 PTS),[1630591],1610612753.0,ORL,running reverse,,,Suggs,J. Suggs,,,,,0.89,Made,,,,,,,10.0,,,,,,,,,,,
352,PT06M43.00S,2021-11-30T01:24:13.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.66162943495401,53.92156862745098,1610612755,62,60,2021-11-30T01:24:18Z,3520000,20.0,-2.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 1628964]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,1.97,Missed,,,,,Bamba,1628964.0,,,,,,,,,,,,
353,PT06M43.00S,2021-11-30T01:24:13.5Z,3,REGULAR,block,,[],1628964,,,1610612755,62,60,2021-11-30T01:24:15Z,3530000,,,0,,M. Bamba BLOCK (4 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
354,PT06M40.00S,2021-11-30T01:24:16.5Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,62,60,2021-11-30T01:24:18Z,3540000,,,0,,W. Carter Jr. REBOUND (Off:0 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,352.0,7.0,7.0,0.0,,,,,,,,,,,,,,
