actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
97,PT04M18.00S,2022-02-03T00:25:03.3Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,13,18,2022-02-03T00:25:23Z,960000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M18.00S,2022-02-03T00:25:03.3Z,1,REGULAR,substitution,in,[],1630198,,,1610612764,13,18,2022-02-03T00:25:23Z,970000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M18.00S,2022-02-03T00:25:03.3Z,1,REGULAR,substitution,in,[],1627777,,,1610612764,13,18,2022-02-03T00:25:23Z,980000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M18.00S,2022-02-03T00:25:03.3Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,13,18,2022-02-03T00:25:23Z,990000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M18.00S,2022-02-03T00:25:03.3Z,1,REGULAR,substitution,in,[],1626149,,,1610612764,13,18,2022-02-03T00:25:23Z,1000000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M18.00S,2022-02-03T00:25:30.2Z,1,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,13,19,2022-02-03T00:25:30Z,1010000,,,0,,S. Dinwiddie Free Throw 2 of 2 (2 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
103,PT03M54.00S,2022-02-03T00:25:54.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630178,5.732588699080158,49.26470588235294,1610612755,15,19,2022-02-03T00:25:58Z,1020000,4.0,1.0,1,left,T. Maxey driving DUNK (2 PTS) (I. Joe 1 AST),"[1630178, 1630198]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,0.4,Made,2.0,I. Joe,1630198.0,1.0,,,,,,,,,,,,,,
105,PT03M36.00S,2022-02-03T00:26:13.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,86.94152431011827,44.11764705882353,1610612764,15,21,2022-02-03T00:26:17Z,1040000,-29.0,70.0,1,right,R. Hachimura 7' driving Hook (2 PTS),[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,7.61,Made,2.0,,,,,,,,,,,,,,,,,
106,PT03M19.00S,2022-02-03T00:26:29.3Z,1,REGULAR,3pt,Jump Shot,[],1630178,33.590670170827856,42.8921568627451,1610612755,18,21,2022-02-03T00:26:33Z,1050000,36.0,263.0,1,left,T. Maxey 26' 3PT step back (5 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,26.57,Made,5.0,,,,,,,,,,,,,,,,,
107,PT03M03.00S,2022-02-03T00:26:45.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,84.97043363994744,54.90196078431373,1610612764,18,21,2022-02-03T00:26:51Z,1060000,25.0,89.0,1,right,MISS M. Harrell 9' Jump Shot,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,9.21,Missed,,,,,,,,,,,,,,,,,,
108,PT02M58.00S,2022-02-03T00:26:50.8Z,1,REGULAR,rebound,offensive,[],1630557,,,1610612764,18,21,2022-02-03T01:32:54Z,1070000,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,107.0,1.0,0.0,1.0,,,,,
398,PT02M58.00S,2022-02-03T00:26:55.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,93.08475689881735,49.50980392156863,1610612764,18,21,2022-02-03T01:33:12Z,1075000,-2.0,13.0,1,right,MISS C. Kispert tip Layup,[1630557],1610612764.0,WAS,tip,,,Kispert,C. Kispert,,,,,1.27,Missed,,,,,,,,,,,,,,,,,,
399,PT02M57.00S,2022-02-03T00:26:56.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,18,21,2022-02-03T01:33:12Z,1077500,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,398.0,2.0,2.0,0.0,,,,,
109,PT02M44.00S,2022-02-03T00:27:04.7Z,1,REGULAR,3pt,Jump Shot,[],1629680,7.178055190538765,97.79411764705883,1610612755,18,21,2022-02-03T00:27:10Z,1080000,-239.0,15.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,23.95,Missed,,,,,,,,,,,,,,,,,,
110,PT02M41.00S,2022-02-03T00:27:07.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,18,21,2022-02-03T00:27:10Z,1090000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,109.0,2.0,2.0,0.0,,,,,
111,PT02M35.00S,2022-02-03T00:27:14.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203915,69.07030223390277,66.66666666666666,1610612764,18,24,2022-02-03T00:27:21Z,1100000,83.0,238.0,1,right,S. Dinwiddie 25' 3PT pullup (5 PTS),[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.23,Made,5.0,,,,,,,,,,,,,,,,,
112,PT02M15.00S,2022-02-03T00:27:33.9Z,1,REGULAR,3pt,Jump Shot,[],1627777,29.122864651773984,75.73529411764706,1610612755,18,24,2022-02-03T00:27:38Z,1110000,-129.0,221.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
113,PT02M11.00S,2022-02-03T00:27:37.9Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,18,24,2022-02-03T00:27:38Z,1120000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,112.0,2.0,1.0,1.0,,,,,
114,PT02M02.00S,2022-02-03T00:27:49.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,18,24,2022-02-03T00:27:49Z,1130000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M02.00S,2022-02-03T00:27:53.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,18,24,2022-02-03T00:27:53Z,1140000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M02.00S,2022-02-03T00:30:24.6Z,1,REGULAR,substitution,out,[],203954,,,1610612764,18,24,2022-02-03T00:30:51Z,1150000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M02.00S,2022-02-03T00:30:24.6Z,1,REGULAR,substitution,out,[],1629680,,,1610612764,18,24,2022-02-03T00:30:51Z,1160000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M02.00S,2022-02-03T00:30:24.6Z,1,REGULAR,substitution,out,[],203915,,,1610612764,18,24,2022-02-03T00:30:51Z,1170000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M02.00S,2022-02-03T00:30:24.6Z,1,REGULAR,substitution,in,[],203083,,,1610612764,18,24,2022-02-03T00:30:51Z,1180000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M02.00S,2022-02-03T00:30:24.6Z,1,REGULAR,substitution,in,[],202699,,,1610612764,18,24,2022-02-03T00:30:51Z,1190000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M02.00S,2022-02-03T00:30:24.6Z,1,REGULAR,substitution,in,[],203526,,,1610612764,18,24,2022-02-03T00:30:51Z,1200000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M57.00S,2022-02-03T00:30:53.3Z,1,REGULAR,turnover,backcourt,[],1626149,,,1610612764,18,24,2022-02-03T00:31:14Z,1210000,,,0,,M. Harrell backcourt TURNOVER (1 TO),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,202026.0,,,,,,,,,1.0,,,,
125,PT01M46.00S,2022-02-03T00:31:15.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,6.652431011826544,42.15686274509804,1610612755,20,24,2022-02-03T00:56:55Z,1220000,39.0,10.0,1,left,T. Maxey driving finger roll Layup (7 PTS) (A. Drummond 1 AST),"[1630178, 203083]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,4.05,Made,7.0,A. Drummond,203083.0,1.0,,,,,,,,,,,,,,
127,PT01M30.00S,2022-02-03T00:31:31.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.51182654402102,49.26470588235294,1610612764,20,26,2022-02-03T00:31:36Z,1240000,-4.0,8.0,1,right,D. Avdija cutting finger roll Layup (4 PTS) (C. Kispert 1 AST),"[1630166, 1630557]",1610612764.0,WAS,cutting finger roll,,,Avdija,D. Avdija,,,,,0.93,Made,4.0,C. Kispert,1630557.0,1.0,,,,,,,,,,,,,,
129,PT01M19.00S,2022-02-03T00:31:42.7Z,1,REGULAR,3pt,Jump Shot,[],1630178,12.040078843626807,2.941176470588235,1610612755,23,26,2022-02-03T00:31:46Z,1260000,235.0,61.0,1,left,T. Maxey 24' 3PT  (10 PTS) (A. Drummond 2 AST),"[1630178, 203083]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,24.3,Made,10.0,A. Drummond,203083.0,2.0,,,,,,,,,,,,,,
131,PT00M59.10S,2022-02-03T00:32:02.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,66.17936925098554,28.431372549019606,1610612764,23,26,2022-02-03T00:32:06Z,1280000,-108.0,265.0,1,right,MISS D. Avdija 28' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,28.65,Missed,,,,,,,,,,,,,,,,,,
132,PT00M56.50S,2022-02-03T00:32:05.4Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,23,26,2022-02-03T00:32:06Z,1290000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,131.0,2.0,2.0,0.0,,,,,
133,PT00M52.10S,2022-02-03T00:32:10.4Z,1,REGULAR,3pt,Jump Shot,[],1627777,28.07161629434954,80.3921568627451,1610612755,23,26,2022-02-03T00:32:15Z,1300000,-152.0,211.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.04,Missed,,,,,,,,,,,,,,,,,,
134,PT00M48.70S,2022-02-03T00:32:13.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,23,26,2022-02-03T00:32:15Z,1310000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,133.0,3.0,3.0,0.0,,,,,
135,PT00M37.60S,2022-02-03T00:32:24.9Z,1,REGULAR,3pt,Jump Shot,[],1630557,67.36202365308804,20.098039215686274,1610612764,23,26,2022-02-03T00:32:28Z,1320000,-150.0,254.0,1,right,MISS C. Kispert 29' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,29.5,Missed,,,,,,,,,,,,,,,,,,
136,PT00M35.00S,2022-02-03T00:32:27.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612755,23,26,2022-02-03T00:32:28Z,1330000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,
137,PT00M28.30S,2022-02-03T00:32:35.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,5.075558475689881,51.470588235294116,1610612755,25,26,2022-02-03T00:32:40Z,1340000,-7.0,-5.0,1,left,T. Maxey driving Layup (12 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,0.88,Made,12.0,,,,,,,,,,,,,,,,,
138,PT00M11.50S,2022-02-03T00:32:55.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,95.6143232588699,2.696078431372549,1610612764,25,29,2022-02-03T00:32:59Z,1350000,-237.0,-11.0,1,right,C. Kispert 3PT  (3 PTS) (R. Neto 1 AST),"[1630557, 203526]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.68,Made,3.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,
140,PT00M01.70S,2022-02-03T00:33:08.0Z,1,REGULAR,3pt,Jump Shot,[],1627777,22.421156373193167,9.313725490196079,1610612755,28,29,2022-02-03T00:33:12Z,1370000,203.0,158.0,1,left,G. Niang 25' 3PT  (3 PTS) (T. Maxey 3 AST),"[1627777, 1630178]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.77,Made,3.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
142,PT00M00.30S,2022-02-03T00:33:15.3Z,1,REGULAR,3pt,Jump Shot,[],203526,68.9388961892247,71.07843137254902,1610612764,28,29,2022-02-03T00:40:45Z,1390000,105.0,239.0,1,right,MISS R. Neto 26' driving floating bank 3PT,[203526],1610612764.0,WAS,driving floating bank,,,Neto,R. Neto,,,,,26.17,Missed,,,,,,,,,,,,,,,,,,
143,PT00M00.10S,2022-02-03T00:33:15.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,28,29,2022-02-03T00:33:33Z,1400000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,
144,PT00M00.00S,2022-02-03T00:33:18.6Z,1,REGULAR,period,end,[],0,,,1610612764,28,29,2022-02-03T00:33:18Z,1410000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-02-03T00:33:48.7Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612764,28,29,2022-02-03T00:36:10Z,1420000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-02-03T00:33:48.7Z,2,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,28,29,2022-02-03T00:36:10Z,1430000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-03T00:33:48.7Z,2,REGULAR,substitution,in,['startperiod'],1629619,,,1610612764,28,29,2022-02-03T00:36:10Z,1440000,,,0,,SUB in: M. Powell,[1629619],1610612755.0,PHI,,,,Powell,M. Powell,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-02-03T00:33:48.7Z,2,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,28,29,2022-02-03T00:36:10Z,1450000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-02-03T00:36:05.2Z,2,REGULAR,period,start,[],0,,,1610612764,28,29,2022-02-03T00:36:11Z,1460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M43.00S,2022-02-03T00:36:22.0Z,2,REGULAR,2pt,Jump Shot,[],1629060,80.50262812089356,25.245098039215684,1610612764,28,29,2022-02-03T00:36:26Z,1470000,-124.0,131.0,1,right,MISS R. Hachimura 18' step back Shot,[1629060],1610612764.0,WAS,step back,,,Hachimura,R. Hachimura,,,,,18.01,Missed,,,,,,,,,,,,,,,,,,
151,PT11M39.00S,2022-02-03T00:36:26.0Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,28,29,2022-02-03T00:36:26Z,1480000,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,150.0,3.0,3.0,0.0,,,,,
152,PT11M31.00S,2022-02-03T00:36:32.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,13.748357424441524,64.2156862745098,1610612755,28,29,2022-02-03T00:36:37Z,1490000,-71.0,77.0,1,left,MISS T. Harris 10' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,10.46,Missed,,,,,,,,,,,,,,,,,,
153,PT11M27.00S,2022-02-03T00:36:36.9Z,2,REGULAR,rebound,offensive,[],203083,,,1610612755,28,29,2022-02-03T00:36:37Z,1500000,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,152.0,1.0,0.0,1.0,,,,,
154,PT11M27.00S,2022-02-03T00:36:36.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612755,30,29,2022-02-03T00:36:36Z,1510000,0.0,0.0,1,left,A. Drummond tip Layup (2 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,2.0,,,,,,,,,,,,,,,,,
155,PT11M19.00S,2022-02-03T00:36:45.0Z,2,REGULAR,3pt,Jump Shot,[],1629060,82.52299605781866,6.885723039215687,1610612764,30,32,2022-02-03T00:37:09Z,1520000,-216.0,112.0,1,right,R. Hachimura 24' 3PT  (5 PTS) (M. Harrell 1 AST),"[1629060, 1626149]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,24.29,Made,5.0,M. Harrell,1626149.0,1.0,,,,,,,,,,,,,,
157,PT10M54.00S,2022-02-03T00:37:10.4Z,2,REGULAR,2pt,Jump Shot,[],202699,14.668199737187912,26.715686274509803,1610612755,30,32,2022-02-03T00:37:16Z,1540000,116.0,85.0,1,left,MISS T. Harris 14' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,14.44,Missed,,,,,,,,,,,,,,,,,,
158,PT10M52.00S,2022-02-03T00:37:12.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612764,30,32,2022-02-03T00:37:16Z,1550000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,157.0,4.0,4.0,0.0,,,,,
159,PT10M52.00S,2022-02-03T00:37:16.9Z,2,REGULAR,foul,personal,[],203083,,,1610612764,30,32,2022-02-03T00:37:27Z,1560000,,,0,,A. Drummond personal FOUL (1 PF),"[203083, 1626149]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,202026.0,1.0,0.0,Harrell,1626149.0,,,,,,,,,
161,PT10M46.00S,2022-02-03T00:37:39.3Z,2,REGULAR,foul,personal,[],1627777,,,1610612764,30,32,2022-02-03T00:37:46Z,1580000,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 1629060]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,1627524.0,1.0,0.0,Hachimura,1629060.0,,,,,,,,,
163,PT10M41.00S,2022-02-03T00:38:05.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,88.78120893561103,54.65686274509803,1610612764,30,34,2022-02-03T00:38:09Z,1600000,23.0,53.0,1,right,R. Neto driving floating Jump Shot (2 PTS) (K. Kuzma 2 AST),"[203526, 1628398]",1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,5.79,Made,2.0,K. Kuzma,1628398.0,2.0,,,,,,,,,,,,,,
165,PT10M17.00S,2022-02-03T00:38:29.1Z,2,REGULAR,2pt,Jump Shot,[],1630198,6.652431011826544,23.284313725490197,1610612755,32,34,2022-02-03T00:38:33Z,1620000,134.0,10.0,1,left,I. Joe 13' pullup Jump Shot (2 PTS) (A. Drummond 3 AST),"[1630198, 203083]",1610612755.0,PHI,pullup,,,Joe,I. Joe,,,,,13.4,Made,2.0,A. Drummond,203083.0,3.0,,,,,,,,,,,,,,
167,PT09M59.00S,2022-02-03T00:38:47.6Z,2,REGULAR,3pt,Jump Shot,[],1628398,67.88764783180025,71.56862745098039,1610612764,32,37,2022-02-03T00:38:52Z,1640000,108.0,249.0,1,right,K. Kuzma 27' 3PT  (9 PTS) (R. Neto 2 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,27.17,Made,9.0,R. Neto,203526.0,2.0,,,,,,,,,,,,,,
169,PT09M42.00S,2022-02-03T00:39:06.6Z,2,REGULAR,foul,personal,['2freethrow'],203526,,,1610612755,32,37,2022-02-03T00:39:13Z,1660000,,,0,,R. Neto shooting personal FOUL (1 PF) (Harris 2 FT),"[203526, 202699]",1610612764.0,WAS,shooting,,,Neto,R. Neto,,,,,,,,,,,1627524.0,1.0,0.0,Harris,202699.0,,,,,,,,,
171,PT09M42.00S,2022-02-03T00:39:37.1Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,33,37,2022-02-03T00:39:37Z,1680000,,,0,,T. Harris Free Throw 1 of 2 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
172,PT09M42.00S,2022-02-03T00:39:56.1Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,34,37,2022-02-03T00:39:56Z,1690000,,,0,,T. Harris Free Throw 2 of 2 (10 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
173,PT09M32.00S,2022-02-03T00:40:10.4Z,2,REGULAR,foul,personal,[],1629619,,,1610612764,34,37,2022-02-03T00:40:20Z,1700000,,,0,,M. Powell personal FOUL (1 PF),"[1629619, 203526]",1610612755.0,PHI,,,,Powell,M. Powell,,,,,,,,,,,202026.0,1.0,0.0,Neto,203526.0,,,,,,,,,
175,PT09M24.00S,2022-02-03T00:40:38.1Z,2,REGULAR,2pt,Jump Shot,[],1626149,88.25558475689881,66.91176470588235,1610612764,34,39,2022-02-03T00:40:43Z,1720000,85.0,58.0,1,right,M. Harrell 10' Jump Shot (2 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,10.25,Made,2.0,,,,,,,,,,,,,,,,,
176,PT09M10.00S,2022-02-03T00:40:56.5Z,2,REGULAR,foul,offensive,[],1627777,,,1610612755,34,39,2022-02-03T00:56:40Z,1730000,,,0,,G. Niang offensive FOUL (2 PF),"[1627777, 1628398]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,1830.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,
178,PT09M10.00S,2022-02-03T00:40:56.5Z,2,REGULAR,turnover,offensive foul,[],1627777,,,1610612755,34,39,2022-02-03T00:40:56Z,1750000,,,0,,G. Niang offensive foul TURNOVER (1 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,1830.0,,,,,,,,,1.0,,,,
179,PT09M01.00S,2022-02-03T00:41:17.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628398,91.80354796320631,45.588235294117645,1610612764,34,39,2022-02-03T00:41:21Z,1760000,-22.0,25.0,1,right,MISS K. Kuzma driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,3.3,Missed,,,,,,,,,,,,,,,,,,
180,PT08M59.00S,2022-02-03T00:41:19.2Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,34,39,2022-02-03T00:41:21Z,1770000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,179.0,4.0,4.0,0.0,,,,,
181,PT08M57.00S,2022-02-03T00:41:25.1Z,2,REGULAR,foul,offensive,[],202699,,,1610612755,34,39,2022-02-03T00:41:33Z,1780000,,,0,,T. Harris charge offensive FOUL (1 PF),"[202699, 203526]",1610612755.0,PHI,charge,,,Harris,T. Harris,,,,,,,,,,,202026.0,1.0,0.0,Neto,203526.0,,,,,,,,,
183,PT08M57.00S,2022-02-03T00:41:25.1Z,2,REGULAR,turnover,offensive foul,[],202699,,,1610612755,34,39,2022-02-03T00:41:25Z,1800000,,,0,,T. Harris offensive foul TURNOVER (2 TO),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,202026.0,,,,,,,,,2.0,,,,
184,PT08M57.00S,2022-02-03T00:41:34.7Z,2,REGULAR,substitution,out,[],1627777,,,1610612764,34,39,2022-02-03T00:41:39Z,1810000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M57.00S,2022-02-03T00:41:34.7Z,2,REGULAR,substitution,in,[],201980,,,1610612764,34,39,2022-02-03T00:41:39Z,1820000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M41.00S,2022-02-03T00:41:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626149,94.1688567674113,50.49019607843137,1610612764,34,41,2022-02-03T00:56:24Z,1830000,2.0,2.0,1,right,M. Harrell cutting finger roll Layup (4 PTS) (R. Neto 3 AST),"[1626149, 203526]",1610612764.0,WAS,cutting finger roll,,,Harrell,M. Harrell,,,,,0.34,Made,4.0,R. Neto,203526.0,3.0,,,,,,,,,,,,,,
188,PT08M34.00S,2022-02-03T00:42:07.4Z,2,REGULAR,3pt,Jump Shot,[],1629619,32.013797634691194,65.19607843137256,1610612755,34,41,2022-02-03T00:42:12Z,1850000,-76.0,248.0,1,left,MISS M. Powell 25' pullup 3PT,[1629619],1610612755.0,PHI,pullup,,,Powell,M. Powell,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,
