actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
264,PT01M11.00S,2022-01-22T00:56:50.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,80.23981603153744,46.568627450980394,1610612755,50,38,2022-01-22T00:56:55Z,2620000,-17.0,133.0,1,right,T. Maxey 13' pullup Jump Shot (12 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,13.43,Made,,,,,12.0,,,,,,,,,,,,,
265,PT00M52.20S,2022-01-22T00:57:12.2Z,2,REGULAR,foul,personal,[],203954,,,1610612746,50,38,2022-01-22T00:57:18Z,2630000,,,0,,J. Embiid personal FOUL (1 PF),"[203954, 202704]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,2534.0,1.0,0.0,Jackson,202704.0,,,,,,,,
267,PT00M52.20S,2022-01-22T00:57:19.5Z,2,REGULAR,substitution,out,[],202704,,,1610612746,50,38,2022-01-22T00:57:27Z,2650000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
268,PT00M52.20S,2022-01-22T00:57:19.5Z,2,REGULAR,substitution,out,[],1627826,,,1610612746,50,38,2022-01-22T00:57:27Z,2660000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
269,PT00M52.20S,2022-01-22T00:57:19.5Z,2,REGULAR,substitution,in,[],1628392,,,1610612746,50,38,2022-01-22T00:57:27Z,2670000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
270,PT00M52.20S,2022-01-22T00:57:19.5Z,2,REGULAR,substitution,in,[],202339,,,1610612746,50,38,2022-01-22T00:57:27Z,2680000,,,0,,SUB in: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
271,PT00M52.20S,2022-01-22T00:57:39.5Z,2,REGULAR,substitution,out,[],1629718,,,1610612746,50,38,2022-01-22T00:57:46Z,2690000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
272,PT00M52.20S,2022-01-22T00:57:39.5Z,2,REGULAR,substitution,in,[],1630198,,,1610612746,50,38,2022-01-22T00:57:46Z,2700000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
273,PT00M42.70S,2022-01-22T00:58:04.8Z,2,REGULAR,2pt,Jump Shot,[],202694,11.251642575558476,16.176470588235293,1610612746,50,38,2022-01-22T00:58:09Z,2710000,169.0,53.0,1,left,MISS M. Morris Sr. 17' pullup Shot,[202694],1610612746.0,LAC,pullup,,,Morris Sr.,M. Morris Sr.,,,,,17.73,Missed,,,,,,,,,,,,,,,,,,
274,PT00M39.90S,2022-01-22T00:58:07.6Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,50,38,2022-01-22T00:58:09Z,2720000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,,,,,
275,PT00M30.30S,2022-01-22T00:58:17.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,94.69448094612353,45.83333333333333,1610612755,52,38,2022-01-22T00:58:22Z,2730000,-21.0,-3.0,1,right,J. Embiid driving DUNK (17 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.1,Made,,,,,17.0,,,,,,,T. Harris,202699.0,2.0,,,,
277,PT00M13.10S,2022-01-22T00:58:40.5Z,2,REGULAR,3pt,Jump Shot,[],1629599,32.53942181340342,53.67647058823529,1610612746,52,38,2022-01-22T00:58:48Z,2750000,-18.0,253.0,1,left,MISS A. Coffey 25' 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,25.41,Missed,,,,,,,,,,,,,,,,,,
278,PT00M10.00S,2022-01-22T00:58:43.6Z,2,REGULAR,rebound,offensive,[],201587,,,1610612746,52,38,2022-01-22T00:58:48Z,2760000,,,0,,N. Batum REBOUND (Off:1 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,277.0,2.0,1.0,1.0,,,,,,,,,,,,,,
279,PT00M10.00S,2022-01-22T00:58:47.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201587,5.590000152587891,50.0,1610612746,52,40,2022-01-22T00:58:47Z,2770000,0.0,0.0,1,left,N. Batum tip Layup (10 PTS),[201587],1610612746.0,LAC,tip,,,Batum,N. Batum,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,
280,PT00M03.40S,2022-01-22T00:58:56.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.11760840998686,49.26470588235294,1610612755,54,40,2022-01-22T00:59:00Z,2780000,-4.0,12.0,1,right,T. Maxey driving Layup (14 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.27,Made,,,,,14.0,,,,,,,,,,,,,
281,PT00M00.50S,2022-01-22T00:59:03.4Z,2,REGULAR,3pt,Jump Shot,[],202339,62.10578186596584,22.54901960784314,1610612746,54,40,2022-01-22T00:59:13Z,2790000,137.0,531.0,1,left,MISS E. Bledsoe 54' running 3PT,[202339],1610612746.0,LAC,running,,,Bledsoe,E. Bledsoe,,,,,54.88,Missed,,,,,,,,,,,,,,,,,,
282,PT00M00.50S,2022-01-22T00:59:03.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612746,54,40,2022-01-22T00:59:13Z,2800000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,281.0,,,,,,,,,,,,,,,,,
283,PT00M00.00S,2022-01-22T00:59:15.1Z,2,REGULAR,period,end,[],0,,,1610612746,54,40,2022-01-22T00:59:15Z,2810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT12M00.00S,2022-01-22T01:11:07.6Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612746,54,40,2022-01-22T01:14:08Z,2820000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
285,PT12M00.00S,2022-01-22T01:11:07.6Z,3,REGULAR,substitution,out,['startperiod'],202339,,,1610612746,54,40,2022-01-22T01:14:08Z,2830000,,,0,,SUB out: E. Bledsoe,[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,,,,,,,,,
286,PT12M00.00S,2022-01-22T01:11:07.6Z,3,REGULAR,substitution,out,['startperiod'],1628392,,,1610612746,54,40,2022-01-22T01:14:08Z,2840000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
287,PT12M00.00S,2022-01-22T01:11:07.6Z,3,REGULAR,substitution,in,['startperiod'],1629718,,,1610612746,54,40,2022-01-22T01:14:08Z,2850000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
288,PT12M00.00S,2022-01-22T01:11:07.6Z,3,REGULAR,substitution,in,['startperiod'],1627826,,,1610612746,54,40,2022-01-22T01:14:08Z,2860000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
289,PT12M00.00S,2022-01-22T01:11:07.6Z,3,REGULAR,substitution,in,['startperiod'],202704,,,1610612746,54,40,2022-01-22T01:14:08Z,2870000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
290,PT12M00.00S,2022-01-22T01:14:21.8Z,3,REGULAR,period,start,[],0,,,1610612746,54,40,2022-01-22T01:14:21Z,2880000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT11M46.00S,2022-01-22T01:14:35.2Z,3,REGULAR,3pt,Jump Shot,[],201587,67.09921156373193,53.18627450980392,1610612746,54,40,2022-01-22T01:14:40Z,2890000,16.0,257.0,1,right,MISS N. Batum 25' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,
292,PT11M43.00S,2022-01-22T01:14:38.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,54,40,2022-01-22T01:14:40Z,2900000,,,0,,J. Embiid REBOUND (Off:2 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,291.0,6.0,4.0,2.0,,,,,,,,,,,,,,
293,PT11M31.00S,2022-01-22T01:14:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,5.601182654402102,47.549019607843135,1610612755,56,40,2022-01-22T01:14:54Z,2910000,12.0,0.0,1,left,T. Harris cutting Layup (8 PTS) (J. Embiid 4 AST),"[202699, 203954]",1610612755.0,PHI,cutting,,,Harris,T. Harris,,,,,1.23,Made,,,,,8.0,,,,,,,J. Embiid,203954.0,4.0,,,,
295,PT11M08.00S,2022-01-22T01:15:15.3Z,3,REGULAR,foul,personal,[],202699,,,1610612746,56,40,2022-01-22T01:15:20Z,2930000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 202694]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,202037.0,1.0,0.0,Morris Sr.,202694.0,,,,,,,,
297,PT11M03.00S,2022-01-22T01:15:40.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629599,87.33574244415243,35.294117647058826,1610612746,56,40,2022-01-22T01:15:44Z,2950000,-74.0,67.0,1,right,MISS A. Coffey 9' driving floating Shot,[1629599],1610612746.0,LAC,driving floating,,,Coffey,A. Coffey,,,,,9.91,Missed,,,,,,,,,,,,,,,,,,
298,PT11M00.00S,2022-01-22T01:15:43.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,56,40,2022-01-22T01:15:44Z,2960000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,297.0,5.0,5.0,0.0,,,,,,,,,,,,,,
299,PT10M56.00S,2022-01-22T01:15:47.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202699,30.699737187910642,67.40196078431373,1610612755,59,40,2022-01-22T01:15:53Z,2970000,-87.0,236.0,1,left,T. Harris 25' 3PT running pullup (11 PTS),[202699],1610612755.0,PHI,running pullup,,,Harris,T. Harris,,,,,25.16,Made,,,,,11.0,,,,,,,,,,,,,
300,PT10M31.00S,2022-01-22T01:16:12.1Z,3,REGULAR,3pt,Jump Shot,[],202694,90.62089356110381,2.941176470588235,1610612746,59,40,2022-01-22T01:16:18Z,2980000,-235.0,36.0,1,right,MISS M. Morris Sr. 3PT,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,
301,PT10M31.00S,2022-01-22T01:16:12.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,59,40,2022-01-22T01:16:18Z,2990000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,
302,PT10M31.00S,2022-01-22T01:16:18.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,59,40,2022-01-22T01:16:18Z,3000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT10M12.00S,2022-01-22T01:16:47.3Z,3,REGULAR,2pt,Jump Shot,[],203954,11.777266754270697,77.20588235294117,1610612755,59,40,2022-01-22T01:16:53Z,3010000,-136.0,58.0,1,left,MISS J. Embiid 14' turnaround Shot,[203954],1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,14.79,Missed,,,,,,,,,,,,,,,,,,
304,PT10M09.00S,2022-01-22T01:16:50.3Z,3,REGULAR,rebound,defensive,[],201587,,,1610612746,59,40,2022-01-22T01:16:53Z,3020000,,,0,,N. Batum REBOUND (Off:1 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,,,
305,PT10M01.00S,2022-01-22T01:16:57.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,89.43823915900131,46.568627450980394,1610612746,59,40,2022-01-22T01:17:02Z,3030000,-17.0,47.0,1,right,MISS I. Zubac turnaround Hook,[1627826],1610612746.0,LAC,turnaround,,,Zubac,I. Zubac,,,,,4.99,Missed,,,,,,,,,,,,,,,,,,
306,PT09M59.00S,2022-01-22T01:16:59.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,59,40,2022-01-22T01:17:02Z,3040000,,,0,,J. Embiid REBOUND (Off:2 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,305.0,7.0,5.0,2.0,,,,,,,,,,,,,,
307,PT09M49.00S,2022-01-22T01:17:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.536793692509855,51.470588235294116,1610612755,59,40,2022-01-22T01:17:13Z,3050000,-7.0,84.0,1,left,MISS T. Harris 8' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,8.44,Missed,,,,,,,,,,,,,,,,,,
308,PT09M48.00S,2022-01-22T01:17:10.6Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,59,40,2022-01-22T01:17:13Z,3060000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:6),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,307.0,6.0,6.0,0.0,,,,,,,,,,,,,,
309,PT09M43.00S,2022-01-22T01:17:16.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627826,93.64323258869908,47.794117647058826,1610612746,59,42,2022-01-22T01:17:23Z,3070000,-11.0,7.0,1,right,I. Zubac cutting DUNK (6 PTS) (N. Batum 1 AST),"[1627826, 201587]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,1.32,Made,,,,,6.0,,,,,,,N. Batum,201587.0,1.0,,,,
311,PT09M21.00S,2022-01-22T01:17:38.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,7.5722733245729295,60.78431372549019,1610612755,61,42,2022-01-22T01:17:42Z,3090000,-54.0,19.0,1,left,J. Embiid turnaround Jump Shot (19 PTS) (T. Harris 3 AST),"[203954, 202699]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,5.71,Made,,,,,19.0,,,,,,,T. Harris,202699.0,3.0,,,,
313,PT09M14.00S,2022-01-22T01:17:45.7Z,3,REGULAR,turnover,out-of-bounds,[],202704,,,1610612746,61,42,2022-01-22T01:17:51Z,3110000,,,0,,R. Jackson bad pass out-of-bounds TURNOVER (4 TO),[202704],1610612746.0,LAC,bad pass,,,Jackson,R. Jackson,,,,,,,,,,,,204058.0,,,,,4.0,,,,,,,
314,PT09M02.00S,2022-01-22T01:18:05.8Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,22.026938239159,50.49019607843137,1610612755,63,42,2022-01-22T01:18:12Z,3120000,-2.0,155.0,1,left,J. Embiid 15' Jump Shot (21 PTS) (T. Maxey 5 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,15.46,Made,,,,,21.0,,,,,,,T. Maxey,1630178.0,5.0,,,,
316,PT08M52.00S,2022-01-22T01:18:16.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,88.78120893561103,36.27450980392157,1610612746,63,42,2022-01-22T01:18:22Z,3140000,-69.0,53.0,1,right,MISS R. Jackson 8' driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,8.67,Missed,,,,,,,,,,,,,,,,,,
317,PT08M48.00S,2022-01-22T01:18:20.5Z,3,REGULAR,rebound,offensive,[],1627826,,,1610612746,63,42,2022-01-22T01:18:22Z,3150000,,,0,,I. Zubac REBOUND (Off:1 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,316.0,7.0,6.0,1.0,,,,,,,,,,,,,,
318,PT08M48.00S,2022-01-22T01:18:20.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,94.40999984741211,50.0,1610612746,63,44,2022-01-22T01:18:20Z,3160000,0.0,0.0,1,right,I. Zubac tip Layup (8 PTS),[1627826],1610612746.0,LAC,tip,,,Zubac,I. Zubac,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,
319,PT08M33.00S,2022-01-22T01:18:35.8Z,3,REGULAR,2pt,Jump Shot,[],203954,25.04927726675427,52.450980392156865,1610612755,63,44,2022-01-22T01:18:40Z,3170000,-12.0,183.0,1,left,MISS J. Embiid 18' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,
320,PT08M30.00S,2022-01-22T01:18:38.8Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,63,44,2022-01-22T01:18:40Z,3180000,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,319.0,8.0,7.0,1.0,,,,,,,,,,,,,,
321,PT08M21.00S,2022-01-22T01:18:47.1Z,3,REGULAR,2pt,Jump Shot,[],201587,76.82325886990802,56.61764705882353,1610612746,63,44,2022-01-22T01:18:55Z,3190000,33.0,165.0,1,right,MISS N. Batum 16' pullup Shot,[201587],1610612746.0,LAC,pullup,,,Batum,N. Batum,,,,,16.87,Missed,,,,,,,,,,,,,,,,,,
322,PT08M19.00S,2022-01-22T01:18:49.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,63,44,2022-01-22T01:18:55Z,3200000,,,0,,J. Embiid REBOUND (Off:2 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,321.0,8.0,6.0,2.0,,,,,,,,,,,,,,
323,PT08M13.00S,2022-01-22T01:18:56.3Z,3,REGULAR,3pt,Jump Shot,[],203954,32.802233902759525,49.01960784313725,1610612755,66,44,2022-01-22T01:19:01Z,3210000,5.0,256.0,1,left,J. Embiid 25' 3PT  (24 PTS) (T. Harris 4 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.58,Made,,,,,24.0,,,,,,,T. Harris,202699.0,4.0,,,,
325,PT07M49.00S,2022-01-22T01:19:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202694,83.65637319316689,39.705882352941174,1610612746,66,44,2022-01-22T01:19:24Z,3230000,-51.0,101.0,1,right,MISS M. Morris Sr. 11' Jump Shot,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,11.35,Missed,,,,,,,,,,,,,,,,,,
326,PT07M45.00S,2022-01-22T01:19:23.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,66,44,2022-01-22T01:19:24Z,3240000,,,0,,T. Harris REBOUND (Off:0 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,325.0,6.0,6.0,0.0,,,,,,,,,,,,,,
327,PT07M39.00S,2022-01-22T01:19:31.9Z,3,REGULAR,foul,personal,['2freethrow'],1629599,,,1610612755,66,44,2022-01-22T01:19:48Z,3250000,,,0,,A. Coffey shooting personal FOUL (2 PF) (Harris 2 FT),"[1629599, 202699]",1610612746.0,LAC,shooting,,,Coffey,A. Coffey,,,,,,,,,,,,2534.0,2.0,0.0,Harris,202699.0,,,,,,,,
329,PT07M39.00S,2022-01-22T01:20:06.7Z,3,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,67,44,2022-01-22T01:20:06Z,3270000,,,0,,T. Harris Free Throw 1 of 2 (12 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
330,PT07M39.00S,2022-01-22T01:20:24.4Z,3,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,68,44,2022-01-22T01:20:24Z,3280000,,,0,,T. Harris Free Throw 2 of 2 (13 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
331,PT07M28.00S,2022-01-22T01:20:37.4Z,3,REGULAR,2pt,Jump Shot,[],202704,79.05716162943496,70.34313725490196,1610612746,68,46,2022-01-22T01:20:41Z,3290000,102.0,144.0,1,right,R. Jackson 17' pullup Jump Shot (10 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,17.66,Made,,,,,10.0,,,,,,,,,,,,,
332,PT07M10.00S,2022-01-22T01:20:55.4Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,68,46,2022-01-22T01:20:59Z,3300000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 201587]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,3.0,,,,Batum,201587.0,,
333,PT07M10.00S,2022-01-22T01:20:55.4Z,3,REGULAR,steal,,[],201587,,,1610612746,68,46,2022-01-22T01:20:57Z,3310000,,,0,,N. Batum STEAL (1 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
334,PT07M08.00S,2022-01-22T01:21:00.8Z,3,REGULAR,foul,personal,[],1630178,,,1610612746,68,46,2022-01-22T01:21:06Z,3320000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 202704]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,2534.0,1.0,0.0,Jackson,202704.0,,,,,,,,
336,PT06M56.00S,2022-01-22T01:21:29.4Z,3,REGULAR,turnover,bad pass,[],1627826,,,1610612746,68,46,2022-01-22T01:21:33Z,3340000,,,0,,I. Zubac bad pass TURNOVER (1 TO),"[1627826, 1627788]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,1.0,,,,Korkmaz,1627788.0,,
337,PT06M56.00S,2022-01-22T01:21:29.4Z,3,REGULAR,steal,,[],1627788,,,1610612755,68,46,2022-01-22T01:21:31Z,3350000,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
338,PT06M42.00S,2022-01-22T01:21:43.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202699,26.757555847568987,17.647058823529413,1610612755,68,46,2022-01-22T01:21:48Z,3360000,162.0,199.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.65,Missed,,,,,,,,,,,,,,,,,,
339,PT06M38.00S,2022-01-22T01:21:47.2Z,3,REGULAR,rebound,defensive,[],202694,,,1610612746,68,46,2022-01-22T01:21:48Z,3370000,,,0,,M. Morris Sr. REBOUND (Off:0 Def:7),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,338.0,7.0,7.0,0.0,,,,,,,,,,,,,,
340,PT06M33.00S,2022-01-22T01:21:53.4Z,3,REGULAR,foul,personal,['2freethrow'],1629718,,,1610612746,68,46,2022-01-22T01:24:24Z,3380000,,,0,,C. Brown Jr. shooting personal FOUL (3 PF) (Morris Sr. 2 FT),"[1629718, 202694]",1610612755.0,PHI,shooting,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,204058.0,3.0,0.0,Morris Sr.,202694.0,,,,,,,,
342,PT06M33.00S,2022-01-22T01:22:06.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,68,46,2022-01-22T01:22:06Z,3400000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT06M33.00S,2022-01-22T01:25:12.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],202694,,,1610612746,68,47,2022-01-22T01:25:12Z,3410000,,,0,,M. Morris Sr. Free Throw 1 of 2 (3 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
344,PT06M33.00S,2022-01-22T01:25:26.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],202694,,,1610612746,68,48,2022-01-22T01:25:26Z,3420000,,,0,,M. Morris Sr. Free Throw 2 of 2 (4 PTS),[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
345,PT06M17.00S,2022-01-22T01:25:46.8Z,3,REGULAR,foul,personal,[],201587,,,1610612755,68,48,2022-01-22T01:25:54Z,3430000,,,0,,N. Batum personal FOUL (1 PF),"[201587, 203954]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,204058.0,1.0,0.0,Embiid,203954.0,,,,,,,,
347,PT06M17.00S,2022-01-22T01:25:56.8Z,3,REGULAR,substitution,out,[],1627788,,,1610612755,68,48,2022-01-22T01:25:58Z,3450000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
348,PT06M17.00S,2022-01-22T01:25:56.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,68,48,2022-01-22T01:25:58Z,3460000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
349,PT06M13.00S,2022-01-22T01:26:16.2Z,3,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,68,48,2022-01-22T01:26:21Z,3470000,,,0,,J. Embiid lost ball out-of-bounds TURNOVER (4 TO),[203954],1610612755.0,PHI,lost ball,,,Embiid,J. Embiid,,,,,,,,,,,,202037.0,,,,,4.0,,,,,,,
350,PT06M03.00S,2022-01-22T01:26:37.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202704,94.03745072273325,50.245098039215684,1610612746,68,50,2022-01-22T01:26:41Z,3480000,1.0,4.0,1,right,R. Jackson driving Layup (12 PTS),[202704],1610612746.0,LAC,driving,,,Jackson,R. Jackson,,,,,0.37,Made,,,,,12.0,,,,,,,,,,,,,
351,PT05M42.00S,2022-01-22T01:26:58.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,12.171484888304862,47.794117647058826,1610612755,68,50,2022-01-22T01:27:04Z,3490000,11.0,62.0,1,left,MISS T. Harris 6' turnaround Shot,[202699],1610612755.0,PHI,turnaround,,,Harris,T. Harris,,,,,6.29,Missed,,,,,,,,,,,,,,,,,,
