actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
188,PT11M18.00S,2021-10-31T00:13:58.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628989,82.47371879106439,40.68627450980392,1610612737,28,18,2021-10-31T00:14:06Z,1850000,-47.0,112.0,1,right,MISS K. Huerter 12' pullup bank Shot,[1628989],1610612737.0,ATL,pullup bank,,,Huerter,K. Huerter,,,,,12.15,Missed,,,,,,,,,,,,,,,,,,,
189,PT11M16.00S,2021-10-31T00:14:00.5Z,2,REGULAR,rebound,offensive,[],203476,,,1610612737,28,18,2021-10-31T00:14:06Z,1860000,,,0,,G. Dieng REBOUND (Off:2 Def:0),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,188.0,2.0,0.0,2.0,,,,,,,,,,,,,,,
190,PT11M16.00S,2021-10-31T00:14:04.2Z,2,REGULAR,turnover,traveling,[],203476,,,1610612737,28,18,2021-10-31T00:14:10Z,1870000,,,0,,G. Dieng traveling TURNOVER (1 TO),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,1.0,,,2530.0,,,,,,,,,,
191,PT11M05.00S,2021-10-31T00:14:21.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,28.86005256241787,25.98039215686275,1610612755,28,18,2021-10-31T00:14:27Z,1880000,120.0,219.0,1,left,MISS S. Milton 24' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,24.96,Missed,,,,,,,,,,,,,,,,,,,
192,PT11M02.00S,2021-10-31T00:14:24.9Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,28,18,2021-10-31T00:14:27Z,1890000,,,0,,K. Huerter REBOUND (Off:0 Def:2),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,191.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
193,PT10M59.00S,2021-10-31T00:14:28.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,92.9862023653088,49.754901960784316,1610612737,28,18,2021-10-31T00:14:35Z,1900000,-1.0,13.0,1,right,MISS C. Reddish running finger roll Layup,[1629629],1610612737.0,ATL,running finger roll,,,Reddish,C. Reddish,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
194,PT10M56.00S,2021-10-31T00:14:31.0Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,28,18,2021-10-31T00:14:31Z,1910000,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
195,PT10M53.00S,2021-10-31T00:14:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.732588699080158,48.28431372549019,1610612755,28,18,2021-10-31T00:14:41Z,1920000,9.0,1.0,1,left,MISS A. Drummond alley-oop Layup,[203083],1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
196,PT10M51.00S,2021-10-31T00:14:36.9Z,2,REGULAR,rebound,defensive,[],203476,,,1610612737,28,18,2021-10-31T00:14:41Z,1930000,,,0,,G. Dieng REBOUND (Off:2 Def:1),[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,195.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
197,PT10M47.00S,2021-10-31T00:14:41.6Z,2,REGULAR,3pt,Jump Shot,[],1629629,88.38699080157687,95.34313725490196,1610612737,28,18,2021-10-31T00:14:49Z,1940000,227.0,57.0,1,right,MISS C. Reddish step back 3PT - blocked,"[1629629, 1629680]",1610612737.0,ATL,step back,,,Reddish,C. Reddish,,,,,23.37,Missed,,,,,,,,,,,,,,,,,Thybulle,1629680.0,
198,PT10M47.00S,2021-10-31T00:14:41.6Z,2,REGULAR,block,,[],1629680,,,1610612737,28,18,2021-10-31T00:14:44Z,1950000,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT10M47.00S,2021-10-31T00:14:41.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,28,18,2021-10-31T00:14:49Z,1960000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,197.0,,,,,,,,,,,,,,,,,,
200,PT10M41.00S,2021-10-31T00:15:08.5Z,2,REGULAR,foul,personal,[],1627777,,,1610612737,28,18,2021-10-31T00:15:16Z,1970000,,,0,,G. Niang personal FOUL (1 PF),"[1627777, 201568]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,1193.0,1.0,0.0,Gallinari,201568.0,,,,,,
202,PT10M36.00S,2021-10-31T00:15:32.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201568,95.87713534822602,15.441176470588236,1610612737,28,18,2021-10-31T00:15:38Z,1990000,-173.0,-14.0,1,right,MISS D. Gallinari 17' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,17.33,Missed,,,,,,,,,,,,,,,,,,,
203,PT10M32.00S,2021-10-31T00:15:36.2Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,28,18,2021-10-31T00:15:38Z,2000000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
204,PT10M27.00S,2021-10-31T00:15:40.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,29.911300919842315,25.0,1610612755,31,18,2021-10-31T00:20:00Z,2010000,125.0,229.0,1,left,G. Niang 26' 3PT  (5 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.06,Made,,,,,5.0,,,,,,,,,,,,,,
205,PT10M06.00S,2021-10-31T00:16:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,94.56307490144546,54.65686274509803,1610612737,31,20,2021-10-31T00:16:04Z,2020000,23.0,-1.0,1,right,C. Reddish driving floating bank Jump Shot (9 PTS),[1629629],1610612737.0,ATL,driving floating bank,,,Reddish,C. Reddish,,,,,2.33,Made,,,,,9.0,,,,,,,,,,,,,,
206,PT09M49.00S,2021-10-31T00:16:18.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,4.944152431011826,51.9607843137255,1610612755,33,20,2021-10-31T00:16:22Z,2030000,-10.0,-6.0,1,left,A. Drummond alley-oop Layup (4 PTS) (G. Niang 1 AST),"[203083, 1627777]",1610612755.0,PHI,alley-oop,,,Drummond,A. Drummond,,,,,1.15,Made,,,,,4.0,,,,,,,,,G. Niang,1627777.0,1.0,,,
208,PT09M32.00S,2021-10-31T00:16:35.4Z,2,REGULAR,2pt,Jump Shot,[],201568,76.16622864651774,32.35294117647059,1610612737,33,20,2021-10-31T00:16:43Z,2050000,-88.0,172.0,1,right,MISS D. Gallinari 19' Jump Shot,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,19.29,Missed,,,,,,,,,,,,,,,,,,,
209,PT09M28.00S,2021-10-31T00:16:39.4Z,2,REGULAR,rebound,offensive,[],1629629,,,1610612737,33,20,2021-10-31T00:16:43Z,2060000,,,0,,C. Reddish REBOUND (Off:1 Def:1),[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,208.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
210,PT09M21.00S,2021-10-31T00:16:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201568,94.56307490144546,47.30392156862745,1610612737,33,22,2021-10-31T00:16:50Z,2070000,-13.0,-1.0,1,right,D. Gallinari Layup (2 PTS) (G. Dieng 1 AST),"[201568, 203476]",1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,1.36,Made,,,,,2.0,,,,,,,,,G. Dieng,203476.0,1.0,,,
212,PT09M01.00S,2021-10-31T00:17:06.4Z,2,REGULAR,3pt,Jump Shot,[],1627788,32.933639947437584,48.529411764705884,1610612755,33,22,2021-10-31T00:17:11Z,2090000,7.0,257.0,1,left,MISS F. Korkmaz 25' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.72,Missed,,,,,,,,,,,,,,,,,,,
213,PT08M58.00S,2021-10-31T00:17:09.4Z,2,REGULAR,rebound,defensive,[],201568,,,1610612737,33,22,2021-10-31T00:17:11Z,2100000,,,0,,D. Gallinari REBOUND (Off:1 Def:2),[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,212.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
214,PT08M48.00S,2021-10-31T00:17:19.8Z,2,REGULAR,2pt,Jump Shot,[],101150,93.9060446780552,18.872549019607842,1610612737,33,22,2021-10-31T00:17:24Z,2110000,-156.0,5.0,1,right,MISS L. Williams 15' pullup Shot,[101150],1610612737.0,ATL,pullup,,,Williams,L. Williams,,,,,15.57,Missed,,,,,,,,,,,,,,,,,,,
215,PT08M44.00S,2021-10-31T00:17:23.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612755,33,22,2021-10-31T00:17:24Z,2120000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,214.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
216,PT08M38.00S,2021-10-31T00:17:29.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629003,11.251642575558476,45.83333333333333,1610612755,35,22,2021-10-31T00:17:34Z,2130000,21.0,53.0,1,left,S. Milton driving floating Jump Shot (2 PTS),[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,5.72,Made,,,,,2.0,,,,,,,,,,,,,,
217,PT08M20.00S,2021-10-31T00:17:47.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,83.39356110381078,51.71568627450981,1610612737,35,22,2021-10-31T00:17:50Z,2140000,9.0,104.0,1,right,MISS C. Reddish 10' pullup Shot - blocked,"[1629629, 1629680]",1610612737.0,ATL,pullup,,,Reddish,C. Reddish,,,,,10.4,Missed,,,,,,,,,,,,,,,,,Thybulle,1629680.0,
218,PT08M20.00S,2021-10-31T00:17:47.0Z,2,REGULAR,block,,[],1629680,,,1610612737,35,22,2021-10-31T00:17:49Z,2150000,,,0,,M. Thybulle BLOCK (2 BLK),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M17.00S,2021-10-31T00:17:50.0Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612755,35,22,2021-10-31T00:17:50Z,2160000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,217.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
220,PT08M13.00S,2021-10-31T00:17:54.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629003,5.995400788436268,51.470588235294116,1610612755,37,22,2021-10-31T00:18:08Z,2170000,-7.0,4.0,1,left,S. Milton running finger roll Layup (4 PTS),[1629003],1610612755.0,PHI,running finger roll,,,Milton,S. Milton,,,,,0.84,Made,,,,,4.0,,,,,,,,,,,,,,
221,PT08M13.00S,2021-10-31T00:18:00.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,37,22,2021-10-31T00:18:00Z,2180000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,out,[],1628989,,,1610612737,37,22,2021-10-31T00:20:35Z,2190000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,out,[],101150,,,1610612737,37,22,2021-10-31T00:20:35Z,2200000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,out,[],201568,,,1610612737,37,22,2021-10-31T00:20:35Z,2210000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,out,[],203476,,,1610612737,37,22,2021-10-31T00:20:35Z,2220000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,37,22,2021-10-31T00:20:35Z,2230000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,37,22,2021-10-31T00:20:35Z,2240000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,37,22,2021-10-31T00:20:35Z,2250000,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,in,[],203992,,,1610612737,37,22,2021-10-31T00:20:35Z,2260000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,in,[],203991,,,1610612737,37,22,2021-10-31T00:20:35Z,2270000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M13.00S,2021-10-31T00:19:49.0Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,37,22,2021-10-31T00:20:35Z,2280000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M50.00S,2021-10-31T00:21:12.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,94.56307490144546,55.63725490196079,1610612737,37,22,2021-10-31T00:21:21Z,2290000,28.0,-1.0,1,right,MISS J. Collins alley-oop Layup,[1628381],1610612737.0,ATL,alley-oop,,,Collins,J. Collins,,,,,2.82,Missed,,,,,,,,,,,,,,,,,,,
233,PT07M44.00S,2021-10-31T00:21:18.0Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,37,22,2021-10-31T00:21:21Z,2300000,,,0,,C. Capela REBOUND (Off:4 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,232.0,5.0,1.0,4.0,,,,,,,,,,,,,,,
234,PT07M44.00S,2021-10-31T00:21:17.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203991,94.40999984741211,50.0,1610612737,37,24,2021-10-31T00:23:50Z,2310000,0.0,0.0,1,right,C. Capela putback Layup (2 PTS),[203991],1610612737.0,ATL,putback,,,Capela,C. Capela,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
235,PT07M35.00S,2021-10-31T00:21:26.6Z,2,REGULAR,2pt,Jump Shot,[],1629003,15.850854139290407,32.1078431372549,1610612755,37,24,2021-10-31T00:21:31Z,2320000,89.0,96.0,1,left,MISS S. Milton 13' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,13.16,Missed,,,,,,,,,,,,,,,,,,,
236,PT07M34.00S,2021-10-31T00:21:27.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,37,24,2021-10-31T00:21:31Z,2330000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,235.0,,,,,,,,,,,,,,,,,,
237,PT07M34.00S,2021-10-31T00:21:32.0Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,37,24,2021-10-31T00:21:32Z,2340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M34.00S,2021-10-31T00:21:32.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612737,37,24,2021-10-31T00:21:43Z,2360000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2021-10-31T00:21:32.9Z,2,REGULAR,substitution,in,[],1630178,,,1610612737,37,24,2021-10-31T00:21:43Z,2370000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2021-10-31T00:21:32.9Z,2,REGULAR,substitution,in,[],202699,,,1610612737,37,24,2021-10-31T00:21:43Z,2380000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M34.00S,2021-10-31T00:21:32.9Z,2,REGULAR,substitution,out,[],1629003,,,1610612737,37,24,2021-10-31T00:21:59Z,2390000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M27.00S,2021-10-31T00:22:05.3Z,2,REGULAR,foul,offensive,[],1628381,,,1610612737,37,24,2021-10-31T00:22:14Z,2400000,,,0,,J. Collins offensive FOUL (1 PF),"[1628381, 1629680]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Thybulle,1629680.0,,,,,,
245,PT07M27.00S,2021-10-31T00:22:05.3Z,2,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,37,24,2021-10-31T00:22:05Z,2420000,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,1.0,,,1627963.0,,,,,,,,,,
246,PT07M27.00S,2021-10-31T00:22:14.9Z,2,REGULAR,substitution,out,[],203083,,,1610612755,37,24,2021-10-31T00:22:18Z,2430000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M27.00S,2021-10-31T00:22:14.9Z,2,REGULAR,substitution,in,[],203954,,,1610612755,37,24,2021-10-31T00:22:18Z,2440000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M27.00S,2021-10-31T00:22:22.1Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,37,24,2021-10-31T00:22:27Z,2450000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M27.00S,2021-10-31T00:22:22.1Z,2,REGULAR,substitution,in,[],203552,,,1610612755,37,24,2021-10-31T00:22:27Z,2460000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M13.00S,2021-10-31T00:22:42.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202699,4.28712220762155,50.245098039215684,1610612755,39,24,2021-10-31T00:22:50Z,2470000,-1.0,-12.0,1,left,T. Harris driving bank Hook (7 PTS) (T. Maxey 1 AST),"[202699, 1630178]",1610612755.0,PHI,driving bank,,,Harris,T. Harris,,,,,1.23,Made,,,,,7.0,,,,,,,,,T. Maxey,1630178.0,1.0,,,
252,PT07M01.00S,2021-10-31T00:22:56.7Z,2,REGULAR,foul,personal,[],202699,,,1610612737,39,24,2021-10-31T00:23:04Z,2490000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 1628381]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1193.0,1.0,0.0,Collins,1628381.0,,,,,,
254,PT06M48.00S,2021-10-31T00:23:26.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,86.5473061760841,49.754901960784316,1610612737,39,24,2021-10-31T00:23:31Z,2510000,-1.0,74.0,1,right,MISS D. Hunter 7' pullup Shot,[1629631],1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,7.4,Missed,,,,,,,,,,,,,,,,,,,
255,PT06M44.00S,2021-10-31T00:23:30.4Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,39,24,2021-10-31T00:23:31Z,2520000,,,0,,C. Capela REBOUND (Off:5 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,254.0,6.0,1.0,5.0,,,,,,,,,,,,,,,
256,PT06M42.00S,2021-10-31T00:23:31.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629631,72.7496714848883,79.16666666666666,1610612737,39,24,2021-10-31T00:23:37Z,2530000,146.0,204.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
257,PT06M37.00S,2021-10-31T00:23:36.5Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,39,24,2021-10-31T00:23:37Z,2540000,,,0,,J. Collins REBOUND (Off:1 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,256.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
258,PT06M37.00S,2021-10-31T00:23:36.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,94.40999984741211,50.0,1610612737,39,26,2021-10-31T00:23:36Z,2550000,0.0,0.0,1,right,J. Collins tip Layup (2 PTS),[1628381],1610612737.0,ATL,tip,,,Collins,J. Collins,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
259,PT06M21.00S,2021-10-31T00:23:52.5Z,2,REGULAR,2pt,Jump Shot,[],1630178,25.04927726675427,30.88235294117647,1610612755,39,26,2021-10-31T00:23:56Z,2560000,96.0,183.0,1,left,MISS T. Maxey 20' pullup Shot,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,20.65,Missed,,,,,,,,,,,,,,,,,,,
260,PT06M19.00S,2021-10-31T00:23:54.5Z,2,REGULAR,rebound,defensive,[],1628381,,,1610612737,39,26,2021-10-31T00:23:56Z,2570000,,,0,,J. Collins REBOUND (Off:1 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,259.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
261,PT06M09.00S,2021-10-31T00:24:04.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,93.77463863337714,45.588235294117645,1610612737,39,28,2021-10-31T00:24:12Z,2580000,-22.0,6.0,1,right,C. Capela reverse Layup (4 PTS) (B. Bogdanovic 1 AST),"[203991, 203992]",1610612737.0,ATL,reverse,,,Capela,C. Capela,,,,,2.29,Made,,,,,4.0,,,,,,,,,B. Bogdanovic,203992.0,1.0,,,
263,PT05M50.00S,2021-10-31T00:24:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,8.09789750328515,52.450980392156865,1610612755,39,28,2021-10-31T00:24:28Z,2600000,-12.0,24.0,1,left,MISS M. Thybulle driving finger roll Layup,[1629680],1610612755.0,PHI,driving finger roll,,,Thybulle,M. Thybulle,,,,,2.66,Missed,,,,,,,,,,,,,,,,,,,
264,PT05M48.00S,2021-10-31T00:24:25.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,39,28,2021-10-31T00:24:25Z,2610000,,,0,,C. Capela REBOUND (Off:5 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,263.0,7.0,2.0,5.0,,,,,,,,,,,,,,,
265,PT05M46.00S,2021-10-31T00:24:28.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203992,94.95729303547962,47.549019607843135,1610612737,39,30,2021-10-31T00:24:34Z,2620000,-12.0,-5.0,1,right,B. Bogdanovic running finger roll Layup (2 PTS) (T. Young 4 AST),"[203992, 1629027]",1610612737.0,ATL,running finger roll,,,Bogdanovic,B. Bogdanovic,,,,,1.33,Made,,,,,2.0,,,,,,,,,T. Young,1629027.0,4.0,,,
267,PT05M46.00S,2021-10-31T00:24:34.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,39,30,2021-10-31T00:24:34Z,2640000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT05M46.00S,2021-10-31T00:27:05.1Z,2,REGULAR,substitution,out,[],1629680,,,1610612755,39,30,2021-10-31T00:27:14Z,2650000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT05M46.00S,2021-10-31T00:27:05.1Z,2,REGULAR,substitution,in,[],201980,,,1610612755,39,30,2021-10-31T00:27:14Z,2660000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT05M36.00S,2021-10-31T00:27:35.7Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612755,39,30,2021-10-31T00:27:43Z,2670000,,,0,,C. Capela shooting personal FOUL (2 PF) (Embiid 2 FT),"[203991, 203954]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,1193.0,2.0,0.0,Embiid,203954.0,,,,,,
272,PT05M36.00S,2021-10-31T00:28:00.8Z,2,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,40,30,2021-10-31T00:28:00Z,2690000,,,0,,J. Embiid Free Throw 1 of 2 (8 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
273,PT05M36.00S,2021-10-31T00:28:19.2Z,2,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,41,30,2021-10-31T00:28:19Z,2700000,,,0,,J. Embiid Free Throw 2 of 2 (9 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
