actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
90,PT03M44.00S,2022-03-18T23:25:47.0Z,1,REGULAR,substitution,out,[],1629680,,,1610612742,18,16,2022-03-18T23:26:07Z,900000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M44.00S,2022-03-18T23:25:47.0Z,1,REGULAR,substitution,out,[],1628973,,,1610612742,18,16,2022-03-18T23:26:07Z,910000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M44.00S,2022-03-18T23:25:47.0Z,1,REGULAR,substitution,in,[],201980,,,1610612742,18,16,2022-03-18T23:26:07Z,920000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M44.00S,2022-03-18T23:25:47.0Z,1,REGULAR,substitution,in,[],1629003,,,1610612742,18,16,2022-03-18T23:26:07Z,930000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M44.00S,2022-03-18T23:25:47.0Z,1,REGULAR,substitution,in,[],1630182,,,1610612742,18,16,2022-03-18T23:26:07Z,940000,,,0,,SUB in: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M36.00S,2022-03-18T23:26:27.9Z,1,REGULAR,turnover,out-of-bounds,[],1627827,,,1610612742,18,16,2022-03-18T23:26:39Z,950000,,,0,,D. Finney-Smith step out-of-bounds TURNOVER (1 TO),[1627827],1610612742.0,DAL,step,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,1.0,,,201640.0,,,,,
97,PT03M25.00S,2022-03-18T23:26:49.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,94.00459921156373,52.450980392156865,1610612755,18,16,2022-03-18T23:26:54Z,970000,12.0,4.0,1,right,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.29,Missed,,,,,,,,,,,,,,,,,,,
98,PT03M25.00S,2022-03-18T23:26:49.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612742,18,16,2022-03-18T23:26:54Z,980000,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,
99,PT03M25.00S,2022-03-18T23:26:52.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,18,16,2022-03-18T23:26:52Z,990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M13.00S,2022-03-18T23:27:05.9Z,1,REGULAR,3pt,Jump Shot,[],1629029,35.528909329829176,66.91176470588235,1610612742,18,16,2022-03-18T23:27:13Z,1000000,-85.0,281.0,1,left,MISS L. Doncic 29' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,29.39,Missed,,,,,,,,,,,,,,,,,,,
101,PT03M08.00S,2022-03-18T23:27:10.9Z,1,REGULAR,rebound,offensive,[],1627737,,,1610612742,18,16,2022-03-18T23:27:13Z,1010000,,,0,,M. Chriss REBOUND (Off:1 Def:0),[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,100.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
102,PT03M08.00S,2022-03-18T23:27:11.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627737,5.590000152587891,50.0,1610612742,18,18,2022-03-18T23:27:11Z,1020000,0.0,0.0,1,left,M. Chriss putback DUNK (2 PTS),[1627737],1610612742.0,DAL,putback,,,Chriss,M. Chriss,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
103,PT02M57.00S,2022-03-18T23:27:25.4Z,1,REGULAR,foul,personal,['2freethrow'],1627737,,,1610612755,18,18,2022-03-18T23:28:56Z,1030000,,,0,,M. Chriss shooting personal FOUL (1 PF) (Embiid 2 FT),"[1627737, 203954]",1610612742.0,DAL,shooting,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,1204.0,1.0,0.0,Embiid,203954.0,
105,PT02M57.00S,2022-03-18T23:27:39.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,18,18,2022-03-18T23:27:39Z,1050000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M57.00S,2022-03-18T23:30:14.8Z,1,REGULAR,substitution,out,[],1630178,,,1610612755,18,18,2022-03-18T23:30:26Z,1060000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M57.00S,2022-03-18T23:30:14.8Z,1,REGULAR,substitution,out,[],1627827,,,1610612755,18,18,2022-03-18T23:30:26Z,1070000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M57.00S,2022-03-18T23:30:14.8Z,1,REGULAR,substitution,in,[],201935,,,1610612755,18,18,2022-03-18T23:30:26Z,1080000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M57.00S,2022-03-18T23:30:14.8Z,1,REGULAR,substitution,in,[],1628373,,,1610612755,18,18,2022-03-18T23:30:26Z,1090000,,,0,,SUB in: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M57.00S,2022-03-18T23:30:46.1Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,19,18,2022-03-18T23:30:46Z,1100000,,,0,,J. Embiid Free Throw 1 of 2 (5 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
111,PT02M57.00S,2022-03-18T23:31:02.0Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,20,18,2022-03-18T23:31:02Z,1110000,,,0,,J. Embiid Free Throw 2 of 2 (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
112,PT02M42.00S,2022-03-18T23:31:19.1Z,1,REGULAR,3pt,Jump Shot,[],1628373,17.789093298291732,5.637254901960787,1610612742,20,21,2022-03-18T23:31:25Z,1120000,222.0,115.0,1,left,F. Ntilikina 24' 3PT  (3 PTS) (L. Doncic 1 AST),"[1628373, 1629029]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,24.97,Made,,,,,3.0,L. Doncic,1629029.0,1.0,,,,,,,,,,,
114,PT02M25.00S,2022-03-18T23:31:38.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627737,,,1610612755,20,21,2022-03-18T23:31:45Z,1140000,,,0,,M. Chriss personal FOUL (2 PF) (Embiid 2 FT),"[1627737, 203954]",1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,201640.0,2.0,0.0,Embiid,203954.0,
116,PT02M25.00S,2022-03-18T23:32:10.1Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,20,21,2022-03-18T23:32:10Z,1160000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,,
117,PT02M25.00S,2022-03-18T23:32:10.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,20,21,2022-03-18T23:32:10Z,1170000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,
118,PT02M25.00S,2022-03-18T23:32:23.9Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,21,21,2022-03-18T23:32:23Z,1180000,,,0,,J. Embiid Free Throw 2 of 2 (7 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
119,PT02M03.00S,2022-03-18T23:32:48.1Z,1,REGULAR,turnover,bad pass,[],1628373,,,1610612742,21,21,2022-03-18T23:32:53Z,1190000,,,0,,F. Ntilikina bad pass TURNOVER (1 TO),"[1628373, 203954]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,,,,,
120,PT02M03.00S,2022-03-18T23:32:48.1Z,1,REGULAR,steal,,[],203954,,,1610612755,21,21,2022-03-18T23:32:49Z,1200000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M55.00S,2022-03-18T23:32:55.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201980,75.607752956636,86.27450980392157,1610612755,24,21,2022-03-18T23:33:00Z,1210000,181.0,177.0,1,right,D. Green 25' 3PT  (3 PTS) (J. Harden 2 AST),"[201980, 201935]",1610612755.0,PHI,,,,Green,D. Green,,,,,25.33,Made,,,,,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,
123,PT01M33.00S,2022-03-18T23:33:16.6Z,1,REGULAR,3pt,Jump Shot,[],1628467,28.170170827858072,20.588235294117652,1610612742,24,24,2022-03-18T23:33:22Z,1230000,147.0,212.0,1,left,M. Kleber 25' 3PT  (3 PTS) (L. Doncic 2 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,25.83,Made,,,,,3.0,L. Doncic,1629029.0,2.0,,,,,,,,,,,
125,PT01M17.00S,2022-03-18T23:33:33.6Z,1,REGULAR,3pt,Jump Shot,[],1627777,72.7168199737188,81.86274509803921,1610612755,24,24,2022-03-18T23:33:39Z,1250000,159.0,204.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
126,PT01M13.00S,2022-03-18T23:33:37.6Z,1,REGULAR,rebound,defensive,[],1628467,,,1610612742,24,24,2022-03-18T23:33:39Z,1260000,,,0,,M. Kleber REBOUND (Off:0 Def:1),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
127,PT01M03.00S,2022-03-18T23:33:46.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,33.163600525624176,63.23529411764706,1610612742,24,27,2022-03-18T23:33:52Z,1270000,-66.0,259.0,1,left,L. Doncic 26' 3PT step back (9 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,26.75,Made,,,,,9.0,,,,,,,,,,,,,,
128,PT00M51.90S,2022-03-18T23:33:59.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,90.8508541392904,47.79411764705882,1610612755,24,27,2022-03-18T23:34:06Z,1280000,-11.0,34.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,3.53,Missed,,,,,,,,,,,,,,,,,,,
129,PT00M48.10S,2022-03-18T23:34:03.2Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,24,27,2022-03-18T23:36:44Z,1290000,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
132,PT00M34.90S,2022-03-18T23:34:18.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612742,24,27,2022-03-18T23:36:44Z,1320000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT00M34.90S,2022-03-18T23:34:21.3Z,1,REGULAR,substitution,out,[],203954,,,1610612742,24,27,2022-03-18T23:36:44Z,1330000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT00M34.90S,2022-03-18T23:34:21.3Z,1,REGULAR,substitution,in,[],201599,,,1610612742,24,27,2022-03-18T23:36:44Z,1340000,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M31.10S,2022-03-18T23:34:36.0Z,1,REGULAR,3pt,Jump Shot,[],1629029,8.196452036793687,98.03921568627452,1610612742,24,27,2022-03-18T23:34:41Z,1350000,-240.0,25.0,1,left,MISS L. Doncic 24' fadeaway 3PT,[1629029],1610612742.0,DAL,fadeaway,,,Doncic,L. Doncic,,,,,24.14,Missed,,,,,,,,,,,,,,,,,,,
136,PT00M29.20S,2022-03-18T23:34:37.9Z,1,REGULAR,rebound,defensive,[],201980,,,1610612755,24,27,2022-03-18T23:34:41Z,1360000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
137,PT00M10.20S,2022-03-18T23:35:01.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628373,,,1610612755,24,27,2022-03-18T23:35:06Z,1370000,,,0,,F. Ntilikina personal FOUL (1 PF) (Harden 2 FT),"[1628373, 201935]",1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,202049.0,1.0,0.0,Harden,201935.0,
139,PT00M10.20S,2022-03-18T23:35:30.1Z,1,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,25,27,2022-03-18T23:35:30Z,1390000,,,0,,J. Harden Free Throw 1 of 2 (1 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
140,PT00M10.20S,2022-03-18T23:35:50.9Z,1,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,26,27,2022-03-18T23:35:50Z,1400000,,,0,,J. Harden Free Throw 2 of 2 (2 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
141,PT00M00.10S,2022-03-18T23:36:05.9Z,1,REGULAR,turnover,lost ball,[],1628467,,,1610612742,26,27,2022-03-18T23:36:12Z,1410000,,,0,,M. Kleber lost ball TURNOVER (1 TO),"[1628467, 201935]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,1.0,Harden,201935.0,,,,,,
142,PT00M00.10S,2022-03-18T23:36:05.9Z,1,REGULAR,steal,,[],201935,,,1610612755,26,27,2022-03-18T23:36:08Z,1420000,,,0,,J. Harden STEAL (1 STL),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2022-03-18T23:36:13.4Z,1,REGULAR,period,end,[],0,,,1610612755,26,27,2022-03-18T23:36:13Z,1430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-18T23:36:48.4Z,2,REGULAR,substitution,out,['startperiod'],1628373,,,1610612755,26,27,2022-03-18T23:38:44Z,1440000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-18T23:36:48.4Z,2,REGULAR,substitution,out,['startperiod'],1627737,,,1610612755,26,27,2022-03-18T23:38:44Z,1450000,,,0,,SUB out: M. Chriss,[1627737],1610612742.0,DAL,,,,Chriss,M. Chriss,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-18T23:36:48.4Z,2,REGULAR,substitution,out,['startperiod'],1629029,,,1610612755,26,27,2022-03-18T23:38:44Z,1460000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-18T23:36:48.4Z,2,REGULAR,substitution,in,['startperiod'],203915,,,1610612755,26,27,2022-03-18T23:38:44Z,1470000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-18T23:36:48.4Z,2,REGULAR,substitution,in,['startperiod'],202722,,,1610612755,26,27,2022-03-18T23:38:44Z,1480000,,,0,,SUB in: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-18T23:36:48.4Z,2,REGULAR,substitution,in,['startperiod'],1628973,,,1610612755,26,27,2022-03-18T23:38:44Z,1490000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-18T23:38:48.9Z,2,REGULAR,period,start,[],0,,,1610612742,26,27,2022-03-18T23:38:48Z,1500000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M47.00S,2022-03-18T23:39:01.8Z,2,REGULAR,2pt,Jump Shot,[],203915,17.526281208935615,33.33333333333334,1610612742,26,29,2022-03-18T23:39:08Z,1510000,83.0,112.0,1,left,S. Dinwiddie 13' step back Jump Shot (2 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,13.97,Made,,,,,2.0,,,,,,,,,,,,,,
152,PT11M33.00S,2022-03-18T23:39:17.6Z,2,REGULAR,foul,personal,[],1630182,,,1610612755,26,29,2022-03-18T23:39:23Z,1520000,,,0,,J. Green personal FOUL (1 PF),"[1630182, 201935]",1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,201640.0,1.0,0.0,Harden,201935.0,
154,PT11M25.00S,2022-03-18T23:39:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612755,26,29,2022-03-18T23:39:57Z,1540000,,,0,,M. Kleber shooting personal FOUL (2 PF) (Jordan 2 FT),"[1628467, 201599]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,1204.0,2.0,0.0,Jordan,201599.0,
156,PT11M25.00S,2022-03-18T23:40:09.0Z,2,REGULAR,freethrow,1 of 2,[],201599,,,1610612755,27,29,2022-03-18T23:40:09Z,1560000,,,0,,D. Jordan Free Throw 1 of 2 (1 PTS),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
157,PT11M25.00S,2022-03-18T23:40:33.7Z,2,REGULAR,freethrow,2 of 2,[],201599,,,1610612755,28,29,2022-03-18T23:40:33Z,1570000,,,0,,D. Jordan Free Throw 2 of 2 (2 PTS),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
158,PT11M06.00S,2022-03-18T23:40:53.6Z,2,REGULAR,3pt,Jump Shot,[],1628467,30.929697766097235,71.81372549019608,1610612742,28,29,2022-03-18T23:40:59Z,1580000,-109.0,238.0,1,left,MISS M. Kleber 26' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
159,PT11M05.00S,2022-03-18T23:40:54.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,28,29,2022-03-18T23:40:59Z,1590000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
160,PT10M44.00S,2022-03-18T23:41:15.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,89.6681997371879,51.71568627450981,1610612755,30,29,2022-03-18T23:41:21Z,1600000,9.0,45.0,1,right,J. Harden driving floating Jump Shot (4 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,4.54,Made,,,,,4.0,,,,,,,,,,,,,,
161,PT10M30.00S,2022-03-18T23:41:30.0Z,2,REGULAR,3pt,Jump Shot,[],203915,24.6222076215506,13.725490196078425,1610612742,30,29,2022-03-18T23:41:37Z,1610000,181.0,179.0,1,left,MISS S. Dinwiddie 25' step back 3PT,[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
162,PT10M26.00S,2022-03-18T23:41:34.0Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612755,30,29,2022-03-18T23:41:37Z,1620000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,161.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
163,PT10M22.00S,2022-03-18T23:41:40.4Z,2,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612755,30,29,2022-03-18T23:41:53Z,1630000,,,0,,M. Kleber shooting personal FOUL (3 PF) (Harden 2 FT),"[1628467, 201935]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,202049.0,3.0,0.0,Harden,201935.0,
165,PT10M22.00S,2022-03-18T23:42:12.8Z,2,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,31,29,2022-03-18T23:42:12Z,1650000,,,0,,J. Harden Free Throw 1 of 2 (5 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
166,PT10M22.00S,2022-03-18T23:42:13.5Z,2,REGULAR,substitution,out,[],1628467,,,1610612755,31,29,2022-03-18T23:42:17Z,1660000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M22.00S,2022-03-18T23:42:13.5Z,2,REGULAR,substitution,in,[],203939,,,1610612755,31,29,2022-03-18T23:42:17Z,1670000,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M22.00S,2022-03-18T23:42:32.9Z,2,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,32,29,2022-03-18T23:42:32Z,1680000,,,0,,J. Harden Free Throw 2 of 2 (6 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
169,PT10M09.00S,2022-03-18T23:42:47.7Z,2,REGULAR,3pt,Jump Shot,[],1630182,13.452693823915894,5.637254901960787,1610612742,32,29,2022-03-18T23:42:56Z,1690000,222.0,74.0,1,left,MISS J. Green 3PT,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,23.38,Missed,,,,,,,,,,,,,,,,,,,
170,PT10M03.00S,2022-03-18T23:42:53.7Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,32,29,2022-03-18T23:42:56Z,1700000,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,169.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
171,PT10M03.00S,2022-03-18T23:42:53.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203939,5.590000152587891,50.0,1610612742,32,31,2022-03-18T23:42:53Z,1710000,0.0,0.0,1,left,D. Powell putback Layup (2 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,0.0,Made,,,,,2.0,,,,,,,,,,,,,,
172,PT09M57.00S,2022-03-18T23:42:59.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,67.32917214191853,57.84313725490196,1610612755,32,31,2022-03-18T23:43:04Z,1720000,39.0,255.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.76,Missed,,,,,,,,,,,,,,,,,,,
173,PT09M55.00S,2022-03-18T23:43:01.7Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,32,31,2022-03-18T23:43:04Z,1730000,,,0,,J. Green REBOUND (Off:0 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
174,PT09M42.00S,2022-03-18T23:43:14.8Z,2,REGULAR,2pt,Jump Shot,[],1628973,7.670827858081481,30.882352941176478,1610612742,32,33,2022-03-18T23:43:21Z,1740000,96.0,20.0,1,left,J. Brunson 9' turnaround fadeaway Jump Shot (9 PTS),[1628973],1610612742.0,DAL,turnaround fadeaway,,,Brunson,J. Brunson,,,,,9.76,Made,,,,,9.0,,,,,,,,,,,,,,
175,PT09M27.00S,2022-03-18T23:43:29.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,69.56307490144546,29.65686274509804,1610612755,32,33,2022-03-18T23:43:35Z,1750000,-102.0,234.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,,
176,PT09M24.00S,2022-03-18T23:43:32.8Z,2,REGULAR,rebound,offensive,[],201599,,,1610612755,32,33,2022-03-18T23:43:35Z,1760000,,,0,,D. Jordan REBOUND (Off:1 Def:0),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,175.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
177,PT09M19.00S,2022-03-18T23:43:38.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201980,91.24507227332458,96.81372549019608,1610612755,32,33,2022-03-18T23:43:42Z,1770000,234.0,30.0,1,right,MISS D. Green 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,23.6,Missed,,,,,,,,,,,,,,,,,,,
178,PT09M16.00S,2022-03-18T23:43:41.9Z,2,REGULAR,rebound,defensive,[],1630182,,,1610612742,32,33,2022-03-18T23:43:42Z,1780000,,,0,,J. Green REBOUND (Off:0 Def:2),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,177.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
179,PT09M10.00S,2022-03-18T23:43:46.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.225361366622863,50.98039215686275,1610612742,32,35,2022-03-18T23:43:51Z,1790000,-5.0,6.0,1,left,D. Powell Layup (4 PTS) (J. Brunson 2 AST),"[203939, 1628973]",1610612742.0,DAL,,,,Powell,D. Powell,,,,,0.77,Made,,,,,4.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,
