actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT03M40.00S,2021-12-10T00:27:26.3Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,21,22,2021-12-10T00:27:26Z,900000,,,0,,D. Mitchell Free Throw 2 of 2 (7 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
91,PT03M25.00S,2021-12-10T00:27:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,6.356767411300922,49.26470588235294,1610612755,23,22,2021-12-10T00:27:49Z,910000,4.0,7.0,1,left,J. Embiid cutting Layup (11 PTS) (S. Curry 3 AST),"[203954, 203552]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,0.82,Made,11.0,,,,,S. Curry,203552.0,3.0,,,,,,,,,,
93,PT03M08.00S,2021-12-10T00:27:59.8Z,1,REGULAR,turnover,lost ball,[],202355,,,1610612762,23,22,2021-12-10T00:28:10Z,930000,,,0,,H. Whiteside lost ball TURNOVER (1 TO),"[202355, 203954]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0,,
94,PT03M08.00S,2021-12-10T00:27:59.8Z,1,REGULAR,steal,,[],203954,,,1610612755,23,22,2021-12-10T00:28:07Z,940000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
95,PT02M59.00S,2021-12-10T00:28:09.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202699,5.699737187910642,49.50980392156863,1610612755,25,22,2021-12-10T00:28:14Z,950000,2.0,1.0,1,left,T. Harris driving Layup (7 PTS),[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,0.27,Made,7.0,,,,,,,,,,,,,,,,,
96,PT02M40.00S,2021-12-10T00:28:28.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.56570302233902,49.01960784313726,1610612762,25,22,2021-12-10T00:28:32Z,960000,-5.0,64.0,1,right,MISS D. Mitchell 6' fadeaway Shot,[1628378],1610612762.0,UTA,fadeaway,,,Mitchell,D. Mitchell,,,,,6.46,Missed,,,,,,,,,,,,,,,,,,
97,PT02M37.00S,2021-12-10T00:28:30.7Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,25,22,2021-12-10T00:28:30Z,970000,,,0,,H. Whiteside REBOUND (Off:2 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,96.0,4.0,2.0,2.0,,,,,,,,,,,,,
98,PT02M35.00S,2021-12-10T00:28:33.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,88.74835742444152,44.607843137254896,1610612762,25,22,2021-12-10T00:28:37Z,980000,-27.0,53.0,1,right,MISS H. Whiteside turnaround Hook,[202355],1610612762.0,UTA,turnaround,,,Whiteside,H. Whiteside,,,,,5.97,Missed,,,,,,,,,,,,,,,,,,
99,PT02M33.00S,2021-12-10T00:28:35.2Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,25,22,2021-12-10T00:28:37Z,990000,,,0,,J. Embiid REBOUND (Off:0 Def:3),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,98.0,3.0,3.0,0.0,,,,,,,,,,,,,
100,PT02M24.00S,2021-12-10T00:28:44.2Z,1,REGULAR,turnover,bad pass,[],203552,,,1610612755,25,22,2021-12-10T00:28:47Z,1000000,,,0,,S. Curry bad pass TURNOVER (1 TO),"[203552, 1628378]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
101,PT02M24.00S,2021-12-10T00:28:44.2Z,1,REGULAR,steal,,[],1628378,,,1610612762,25,22,2021-12-10T00:28:45Z,1010000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M21.00S,2021-12-10T00:28:47.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628378,95.05584756898817,46.81372549019608,1610612762,25,24,2021-12-10T00:28:53Z,1020000,-16.0,-6.0,1,right,D. Mitchell running DUNK (9 PTS) (J. Ingles 2 AST),"[1628378, 204060]",1610612762.0,UTA,running,,,Mitchell,D. Mitchell,,,,,1.7,Made,9.0,,,,,J. Ingles,204060.0,2.0,,,,,,,,,,
104,PT02M01.00S,2021-12-10T00:29:06.3Z,1,REGULAR,2pt,Jump Shot,[],202699,20.942838370565042,37.00980392156863,1610612755,25,24,2021-12-10T00:29:13Z,1040000,65.0,144.0,1,left,MISS T. Harris 15' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,15.84,Missed,,,,,,,,,,,,,,,,,,
105,PT01M59.00S,2021-12-10T00:29:08.3Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,25,24,2021-12-10T00:29:13Z,1050000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
106,PT01M49.00S,2021-12-10T00:29:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202355,95.18725361366623,48.0392156862745,1610612762,25,24,2021-12-10T00:29:24Z,1060000,-10.0,-7.0,1,right,MISS H. Whiteside driving Layup - blocked,"[202355, 202699]",1610612762.0,UTA,driving,,,Whiteside,H. Whiteside,,,,,1.22,Missed,,,,,,,,,,,,,,,,,Harris,202699.0
107,PT01M49.00S,2021-12-10T00:29:19.9Z,1,REGULAR,block,,[],202699,,,1610612762,25,24,2021-12-10T00:29:22Z,1070000,,,0,,T. Harris BLOCK (1 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
108,PT01M46.00S,2021-12-10T00:29:22.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,25,24,2021-12-10T00:29:24Z,1080000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,106.0,3.0,2.0,1.0,,,,,,,,,,,,,
109,PT01M43.00S,2021-12-10T00:29:25.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629680,6.225361366622863,49.26470588235294,1610612755,27,24,2021-12-10T00:29:32Z,1090000,4.0,6.0,1,left,M. Thybulle running alley-oop DUNK (2 PTS) (T. Harris 1 AST),"[1629680, 202699]",1610612755.0,PHI,running alley-oop,,,Thybulle,M. Thybulle,,,,,0.7,Made,2.0,,,,,T. Harris,202699.0,1.0,,,,,,,,,,
111,PT01M35.00S,2021-12-10T00:29:37.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,27,24,2021-12-10T00:29:37Z,1110000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,out,[],202699,,,1610612762,27,24,2021-12-10T00:32:18Z,1120000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
113,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,out,[],203954,,,1610612762,27,24,2021-12-10T00:32:18Z,1130000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
114,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,out,[],203552,,,1610612762,27,24,2021-12-10T00:32:18Z,1140000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,out,[],202355,,,1610612762,27,24,2021-12-10T00:32:18Z,1150000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,27,24,2021-12-10T00:32:18Z,1160000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,in,[],1627777,,,1610612762,27,24,2021-12-10T00:32:18Z,1170000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,in,[],1627788,,,1610612762,27,24,2021-12-10T00:32:18Z,1180000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,in,[],203083,,,1610612762,27,24,2021-12-10T00:32:18Z,1190000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,in,[],201144,,,1610612762,27,24,2021-12-10T00:32:18Z,1200000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M35.00S,2021-12-10T00:31:31.0Z,1,REGULAR,substitution,in,[],203497,,,1610612762,27,24,2021-12-10T00:32:18Z,1210000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M26.00S,2021-12-10T00:32:42.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204060,92.29632063074901,47.05882352941176,1610612762,27,24,2021-12-10T00:32:48Z,1220000,-15.0,20.0,1,right,MISS J. Ingles driving finger roll Layup,[204060],1610612762.0,UTA,driving finger roll,,,Ingles,J. Ingles,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
123,PT01M23.00S,2021-12-10T00:32:45.2Z,1,REGULAR,rebound,defensive,[],1629003,,,1610612755,27,24,2021-12-10T00:32:48Z,1230000,,,0,,S. Milton REBOUND (Off:0 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,
124,PT01M12.00S,2021-12-10T00:32:55.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,17.394875164257556,59.068627450980394,1610612755,27,24,2021-12-10T00:33:03Z,1240000,-45.0,111.0,1,left,MISS M. Thybulle 11' driving floating Shot,[1629680],1610612755.0,PHI,driving floating,,,Thybulle,M. Thybulle,,,,,11.99,Missed,,,,,,,,,,,,,,,,,,
125,PT01M08.00S,2021-12-10T00:32:59.9Z,1,REGULAR,rebound,offensive,[],1629680,,,1610612755,27,24,2021-12-10T00:33:03Z,1250000,,,0,,M. Thybulle REBOUND (Off:1 Def:0),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,124.0,1.0,0.0,1.0,,,,,,,,,,,,,
126,PT01M08.00S,2021-12-10T00:33:00.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629680,5.590000152587891,50.0,1610612755,29,24,2021-12-10T00:33:00Z,1260000,0.0,0.0,1,left,M. Thybulle tip DUNK (4 PTS),[1629680],1610612755.0,PHI,tip,,,Thybulle,M. Thybulle,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,
127,PT00M57.60S,2021-12-10T00:33:11.6Z,1,REGULAR,3pt,Jump Shot,[],204060,92.55913272010513,94.8529411764706,1610612762,29,27,2021-12-10T00:33:16Z,1270000,224.0,17.0,1,right,J. Ingles 3PT  (3 PTS) (M. Conley 3 AST),"[204060, 201144]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,22.5,Made,3.0,,,,,M. Conley,201144.0,3.0,,,,,,,,,,
129,PT00M46.50S,2021-12-10T00:33:25.0Z,1,REGULAR,2pt,Jump Shot,[],1629003,20.41721419185282,39.4607843137255,1610612755,29,27,2021-12-10T00:33:30Z,1290000,53.0,139.0,1,left,MISS S. Milton 14' pullup Shot,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,14.9,Missed,,,,,,,,,,,,,,,,,,
130,PT00M44.80S,2021-12-10T00:33:26.8Z,1,REGULAR,rebound,offensive,[],1629003,,,1610612755,29,27,2021-12-10T00:33:26Z,1300000,,,0,,S. Milton REBOUND (Off:1 Def:1),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,
131,PT00M43.50S,2021-12-10T00:33:28.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,29.48423127463863,23.529411764705884,1610612755,29,27,2021-12-10T00:33:34Z,1310000,132.0,225.0,1,left,MISS M. Thybulle 26' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
132,PT00M43.50S,2021-12-10T00:33:28.1Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,29,27,2021-12-10T00:33:34Z,1320000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,
133,PT00M33.90S,2021-12-10T00:33:37.7Z,1,REGULAR,3pt,Jump Shot,[],203903,68.38042049934297,53.18627450980392,1610612762,29,27,2021-12-10T00:33:43Z,1330000,16.0,245.0,1,right,MISS J. Clarkson 24' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,24.52,Missed,,,,,,,,,,,,,,,,,,
134,PT00M30.70S,2021-12-10T00:33:40.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,29,27,2021-12-10T00:33:40Z,1340000,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,133.0,3.0,1.0,2.0,,,,,,,,,,,,,
135,PT00M22.90S,2021-12-10T00:33:48.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203497,83.88633377135349,46.568627450980394,1610612762,29,27,2021-12-10T00:33:52Z,1350000,-17.0,99.0,1,right,MISS R. Gobert 10' fadeaway Shot,[203497],1610612762.0,UTA,fadeaway,,,Gobert,R. Gobert,,,,,10.05,Missed,,,,,,,,,,,,,,,,,,
136,PT00M21.40S,2021-12-10T00:33:50.2Z,1,REGULAR,rebound,defensive,[],203083,,,1610612755,29,27,2021-12-10T00:33:50Z,1360000,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,
137,PT00M18.30S,2021-12-10T00:33:57.5Z,1,REGULAR,foul,personal,[],201144,,,1610612755,29,27,2021-12-10T00:34:07Z,1370000,,,0,,M. Conley take personal FOUL (1 PF),"[201144, 1629003]",1610612762.0,UTA,take,,,Conley,M. Conley,,,,,,,,,,,,,,,201638.0,1.0,0.0,Milton,1629003.0,,,,,
139,PT00M02.60S,2021-12-10T00:34:31.3Z,1,REGULAR,3pt,Jump Shot,[],1629680,21.468462549277262,91.91176470588235,1610612755,32,27,2021-12-10T00:34:36Z,1390000,-210.0,149.0,1,left,M. Thybulle 25' 3PT  (7 PTS) (S. Milton 1 AST),"[1629680, 1629003]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,25.73,Made,7.0,,,,,S. Milton,1629003.0,1.0,,,,,,,,,,
141,PT00M01.80S,2021-12-10T00:34:40.5Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,32,27,2021-12-10T00:35:55Z,1410000,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1629680]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,
142,PT00M01.80S,2021-12-10T00:34:40.5Z,1,REGULAR,steal,,[],1629680,,,1610612755,32,27,2021-12-10T00:34:42Z,1420000,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M00.50S,2021-12-10T00:34:47.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,28.038764783180028,22.058823529411768,1610612755,32,27,2021-12-10T00:36:57Z,1430000,140.0,211.0,1,left,MISS M. Thybulle 25' pullup 3PT,[1629680],1610612755.0,PHI,pullup,,,Thybulle,M. Thybulle,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
144,PT00M00.10S,2021-12-10T00:34:47.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,32,27,2021-12-10T00:36:57Z,1440000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,143.0,,,,,,,,,,,,,,,,
145,PT00M00.00S,2021-12-10T00:34:57.2Z,1,REGULAR,period,end,[],0,,,1610612755,32,27,2021-12-10T00:34:57Z,1450000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2021-12-10T00:37:18.5Z,2,REGULAR,period,start,[],0,,,1610612755,32,27,2021-12-10T00:37:18Z,1460000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M42.00S,2021-12-10T00:37:36.4Z,2,REGULAR,turnover,out-of-bounds,[],203083,,,1610612755,32,27,2021-12-10T00:37:45Z,1470000,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (1 TO),[203083],1610612755.0,PHI,bad pass,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1201.0,,,,,1.0,,,,
148,PT11M30.00S,2021-12-10T00:37:55.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",203497,95.31865965834429,48.28431372549019,1610612762,32,29,2021-12-10T00:38:31Z,1480000,-9.0,-8.0,1,right,R. Gobert reverse Layup (4 PTS) (J. Ingles 3 AST),"[203497, 204060]",1610612762.0,UTA,reverse,,,Gobert,R. Gobert,,,,,1.21,Made,4.0,,,,,J. Ingles,204060.0,3.0,,,,,,,,,,
150,PT11M30.00S,2021-12-10T00:38:06.3Z,2,REGULAR,violation,defensive goaltending,[],203083,,,1610612762,32,29,2021-12-10T00:38:31Z,1500000,,,0,,A. Drummond defensive goaltending VIOLATION,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1179.0,,,,,,,,,
151,PT11M30.00S,2021-12-10T00:38:13.7Z,2,REGULAR,foul,personal,['1freethrow'],1627777,,,1610612762,32,29,2021-12-10T00:38:53Z,1510000,,,0,,G. Niang shooting personal FOUL (1 PF) (Gobert 1 FT),"[1627777, 203497]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,1179.0,1.0,0.0,Gobert,203497.0,,,,,
153,PT11M30.00S,2021-12-10T00:38:25.2Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203497,,,1610612762,32,30,2021-12-10T00:38:25Z,1530000,,,0,,R. Gobert Free Throw 1 of 1 (5 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
154,PT11M20.00S,2021-12-10T00:38:32.7Z,2,REGULAR,2pt,Jump Shot,[],1629003,26.72470433639947,49.50980392156863,1610612755,34,30,2021-12-10T00:38:39Z,1540000,2.0,199.0,1,left,S. Milton 19' pullup Jump Shot (2 PTS),[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,19.87,Made,2.0,,,,,,,,,,,,,,,,,
155,PT11M08.00S,2021-12-10T00:38:44.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,95.45006570302233,44.36274509803921,1610612762,34,32,2021-12-10T00:39:01Z,1550000,-28.0,-10.0,1,right,M. Conley driving finger roll Layup (5 PTS) (J. Ingles 4 AST),"[201144, 204060]",1610612762.0,UTA,driving finger roll,,,Conley,M. Conley,,,,,2.98,Made,5.0,,,,,J. Ingles,204060.0,4.0,,,,,,,,,,
157,PT10M47.00S,2021-12-10T00:39:05.9Z,2,REGULAR,3pt,Jump Shot,[],1629003,32.11235216819975,41.42156862745098,1610612755,34,32,2021-12-10T00:39:10Z,1570000,43.0,249.0,1,left,MISS S. Milton 25' pullup 3PT,[1629003],1610612755.0,PHI,pullup,,,Milton,S. Milton,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
158,PT10M44.00S,2021-12-10T00:39:08.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,34,32,2021-12-10T00:39:08Z,1580000,,,0,,R. Gobert REBOUND (Off:2 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,157.0,4.0,2.0,2.0,,,,,,,,,,,,,
159,PT10M36.00S,2021-12-10T00:39:23.9Z,2,REGULAR,foul,technical,['1freethrow'],203083,,,1610612762,34,32,2021-12-10T00:39:36Z,1590000,,,0,,A. Drummond defensive-3-second technical FOUL (1 Tech),[203083],1610612755.0,PHI,defensive-3-second,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1179.0,0.0,1.0,,,,,,,
160,PT10M36.00S,2021-12-10T00:39:43.0Z,2,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,34,32,2021-12-10T00:39:46Z,1600000,,,0,,MISS J. Clarkson technical Free Throw 1 of 1,[203903],1610612762.0,UTA,technical,,,Clarkson,J. Clarkson,,,,,,Missed,,,,,,,,,,,,,,,,,,
161,PT10M36.00S,2021-12-10T00:39:43.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,34,32,2021-12-10T00:39:46Z,1610000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,
162,PT10M28.00S,2021-12-10T00:40:07.1Z,2,REGULAR,3pt,Jump Shot,[],200752,81.38961892247043,5.882352941176478,1610612762,34,32,2021-12-10T00:40:38Z,1620000,-221.0,122.0,1,right,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,25.23,Missed,,,,,,,,,,,,,,,,,,
163,PT10M28.00S,2021-12-10T00:40:07.1Z,2,REGULAR,rebound,offensive,[],203903,,,1610612762,34,32,2021-12-10T00:40:38Z,1630000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,
164,PT10M23.00S,2021-12-10T00:40:11.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,95.58147174770039,47.05882352941176,1610612762,34,34,2021-12-10T00:40:43Z,1640000,-15.0,-11.0,1,right,R. Gobert DUNK (7 PTS) (J. Clarkson 1 AST),"[203497, 203903]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,1.84,Made,7.0,,,,,J. Clarkson,203903.0,1.0,,,,,,,,,,
165,PT10M11.00S,2021-12-10T00:40:30.6Z,2,REGULAR,foul,personal,['2freethrow'],203903,,,1610612755,34,34,2021-12-10T00:40:41Z,1650000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Korkmaz 2 FT),"[203903, 1627788]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,201638.0,1.0,0.0,Korkmaz,1627788.0,,,,,
168,PT10M11.00S,2021-12-10T00:40:56.5Z,2,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,35,34,2021-12-10T00:40:56Z,1670000,,,0,,F. Korkmaz Free Throw 1 of 2 (1 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
169,PT10M11.00S,2021-12-10T00:40:58.8Z,2,REGULAR,substitution,out,[],201144,,,1610612755,35,34,2021-12-10T00:41:01Z,1680000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M11.00S,2021-12-10T00:40:58.8Z,2,REGULAR,substitution,in,[],1630235,,,1610612755,35,34,2021-12-10T00:41:01Z,1690000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M11.00S,2021-12-10T00:41:13.2Z,2,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,36,34,2021-12-10T00:41:13Z,1700000,,,0,,F. Korkmaz Free Throw 2 of 2 (2 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
172,PT09M55.00S,2021-12-10T00:41:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204060,94.66162943495401,45.833333333333336,1610612762,36,36,2021-12-10T00:41:35Z,1710000,-21.0,-2.0,1,right,J. Ingles driving finger roll Layup (5 PTS),[204060],1610612762.0,UTA,driving finger roll,,,Ingles,J. Ingles,,,,,2.09,Made,5.0,,,,,,,,,,,,,,,,,
173,PT09M38.00S,2021-12-10T00:41:47.6Z,2,REGULAR,3pt,Jump Shot,[],1627788,28.301576872536145,85.04901960784314,1610612755,36,36,2021-12-10T00:41:52Z,1720000,-175.0,214.0,1,left,MISS F. Korkmaz 27' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,
174,PT09M35.00S,2021-12-10T00:41:50.6Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,36,36,2021-12-10T00:41:52Z,1730000,,,0,,J. Ingles REBOUND (Off:1 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,173.0,2.0,1.0,1.0,,,,,,,,,,,,,
175,PT09M31.00S,2021-12-10T00:41:54.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],204060,71.53416557161628,74.75490196078431,1610612762,36,36,2021-12-10T00:43:41Z,1740000,124.0,215.0,1,right,MISS J. Ingles 24' running pullup 3PT,[204060],1610612762.0,UTA,running pullup,,,Ingles,J. Ingles,,,,,24.82,Missed,,,,,,,,,,,,,,,,,,
