actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
178,PT11M45.00S,2022-03-03T01:18:50.2Z,2,REGULAR,foul,personal,['1freethrow'],1629003,,,1610612752,25,35,2022-03-03T01:18:56Z,1760000,,,0,,S. Milton shooting personal FOUL (1 PF) (Barrett 1 FT),"[1629003, 1629628]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,101283.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
180,PT11M45.00S,2022-03-03T01:19:06.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],1629628,,,1610612752,25,36,2022-03-03T01:19:06Z,1780000,,,0,,R. Barrett Free Throw 1 of 1 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
181,PT11M37.00S,2022-03-03T01:19:21.0Z,2,REGULAR,foul,offensive,[],200794,,,1610612755,25,36,2022-03-03T01:19:34Z,1790000,,,0,,P. Millsap offensive FOUL (1 PF),"[200794, 1629628]",1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,1148.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
183,PT11M37.00S,2022-03-03T01:19:21.0Z,2,REGULAR,turnover,offensive foul,[],200794,,,1610612755,25,36,2022-03-03T01:19:21Z,1810000,,,0,,P. Millsap offensive foul TURNOVER (2 TO),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,1148.0,,,,,,,,,,,2.0,,
184,PT11M23.00S,2022-03-03T01:19:39.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,88.51839684625493,52.20588235294118,1610612752,25,38,2022-03-03T01:19:45Z,1820000,11.0,55.0,1,right,I. Quickley driving floating Jump Shot (5 PTS) (R. Barrett 2 AST),"[1630193, 1629628]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,5.65,Made,5.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
186,PT11M06.00S,2022-03-03T01:19:56.1Z,2,REGULAR,3pt,Jump Shot,[],1629003,8.623521681997373,2.2058823529411766,1610612755,25,38,2022-03-03T01:20:00Z,1840000,239.0,29.0,1,left,MISS S. Milton 24' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,24.07,Missed,,,,,,,,,,,,,,,,,,
187,PT11M03.00S,2022-03-03T01:19:59.1Z,2,REGULAR,rebound,defensive,[],1629629,,,1610612752,25,38,2022-03-03T01:20:00Z,1850000,,,0,,C. Reddish REBOUND (Off:0 Def:1),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,
188,PT10M58.00S,2022-03-03T01:20:04.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629629,94.03745072273325,45.83333333333333,1610612752,25,40,2022-03-03T01:20:11Z,1860000,-21.0,4.0,1,right,C. Reddish running Layup (2 PTS),[1629629],1610612752.0,NYK,running,,,Reddish,C. Reddish,,,,,2.11,Made,2.0,,,,,,,,,,,,,,,,,
189,PT10M47.00S,2022-03-03T01:20:15.1Z,2,REGULAR,3pt,Jump Shot,[],201980,5.863994743758213,95.83333333333334,1610612755,28,40,2022-03-03T01:20:20Z,1870000,-229.0,3.0,1,left,D. Green 3PT  (3 PTS) (J. Harden 2 AST),"[201980, 201935]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.92,Made,3.0,J. Harden,201935.0,2.0,,,,,,,,,,,,,,
191,PT10M31.00S,2022-03-03T01:20:30.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201959,94.1688567674113,49.26470588235294,1610612752,28,42,2022-03-03T01:20:40Z,1890000,-4.0,2.0,1,right,T. Gibson cutting DUNK (5 PTS) (C. Reddish 1 AST),"[201959, 1629629]",1610612752.0,NYK,cutting,,,Gibson,T. Gibson,,,,,0.44,Made,5.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,,
193,PT10M18.00S,2022-03-03T01:20:43.8Z,2,REGULAR,3pt,Jump Shot,[],201980,15.325229960578188,2.941176470588235,1610612755,28,42,2022-03-03T01:20:49Z,1910000,235.0,92.0,1,left,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,25.25,Missed,,,,,,,,,,,,,,,,,,
194,PT10M16.00S,2022-03-03T01:20:45.8Z,2,REGULAR,rebound,offensive,[],200794,,,1610612755,28,42,2022-03-03T01:20:49Z,1920000,,,0,,P. Millsap REBOUND (Off:1 Def:0),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,193.0,1.0,0.0,1.0,,,
195,PT10M11.00S,2022-03-03T01:20:51.4Z,2,REGULAR,turnover,bad pass,[],201980,,,1610612755,28,42,2022-03-03T01:20:55Z,1930000,,,0,,D. Green bad pass TURNOVER (1 TO),"[201980, 1630167]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,1.0,Toppin,1630167.0
196,PT10M11.00S,2022-03-03T01:20:51.4Z,2,REGULAR,steal,,[],1630167,,,1610612752,28,42,2022-03-03T01:20:53Z,1940000,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M59.00S,2022-03-03T01:21:03.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630167,90.48948751642575,38.23529411764706,1610612752,28,42,2022-03-03T01:21:09Z,1950000,-59.0,37.0,1,right,MISS O. Toppin 6' turnaround Shot - blocked,"[1630167, 200794]",1610612752.0,NYK,turnaround,,,Toppin,O. Toppin,,,,,6.94,Missed,,,,,,,,,,Millsap,200794.0,,,,,,,
198,PT09M59.00S,2022-03-03T01:21:03.3Z,2,REGULAR,block,,[],200794,,,1610612752,28,42,2022-03-03T01:21:06Z,1960000,,,0,,P. Millsap BLOCK (1 BLK),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M58.00S,2022-03-03T01:21:04.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,28,42,2022-03-03T01:21:09Z,1970000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,197.0,,,,,,
200,PT09M58.00S,2022-03-03T01:21:09.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,28,42,2022-03-03T01:21:09Z,1980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M53.00S,2022-03-03T01:21:29.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629628,94.1688567674113,47.794117647058826,1610612752,28,44,2022-03-03T01:21:34Z,1990000,-11.0,2.0,1,right,R. Barrett driving DUNK (13 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,1.12,Made,13.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
202,PT09M35.00S,2022-03-03T01:21:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.302890932982917,51.9607843137255,1610612755,30,44,2022-03-03T01:21:50Z,2000000,-10.0,63.0,1,left,J. Harden 6' driving floating Jump Shot (8 PTS),[201935],1610612755.0,PHI,driving floating,,,Harden,J. Harden,,,,,6.39,Made,8.0,,,,,,,,,,,,,,,,,
203,PT09M19.00S,2022-03-03T01:22:03.1Z,2,REGULAR,3pt,Jump Shot,[],1630193,67.88764783180025,22.54901960784314,1610612752,30,44,2022-03-03T01:22:08Z,2010000,-137.0,249.0,1,right,MISS I. Quickley 28' step back 3PT,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,28.47,Missed,,,,,,,,,,,,,,,,,,
204,PT09M16.00S,2022-03-03T01:22:06.1Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,30,44,2022-03-03T01:22:08Z,2020000,,,0,,J. Harden REBOUND (Off:0 Def:4),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,203.0,4.0,4.0,0.0,,,
205,PT09M10.00S,2022-03-03T01:22:13.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629003,4.944152431011826,49.26470588235294,1610612755,32,44,2022-03-03T01:22:21Z,2030000,4.0,-6.0,1,left,S. Milton driving Layup (2 PTS) (J. Harden 3 AST),"[1629003, 201935]",1610612755.0,PHI,driving,,,Milton,S. Milton,,,,,0.7,Made,2.0,J. Harden,201935.0,3.0,,,,,,,,,,,,,,
207,PT09M00.00S,2022-03-03T01:22:22.5Z,2,REGULAR,turnover,lost ball,[],1629628,,,1610612752,32,44,2022-03-03T01:22:28Z,2050000,,,0,,R. Barrett lost ball TURNOVER (1 TO),"[1629628, 1629003]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,1.0,Milton,1629003.0
208,PT09M00.00S,2022-03-03T01:22:22.5Z,2,REGULAR,steal,,[],1629003,,,1610612755,32,44,2022-03-03T01:22:25Z,2060000,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M55.00S,2022-03-03T01:22:27.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629003,6.915243101182654,46.32352941176471,1610612755,34,44,2022-03-03T01:22:35Z,2070000,18.0,13.0,1,left,S. Milton running Layup (4 PTS),[1629003],1610612755.0,PHI,running,,,Milton,S. Milton,,,,,2.22,Made,4.0,,,,,,,,,,,,,,,,,
210,PT08M50.00S,2022-03-03T01:22:32.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629629,71.69842312746385,16.176470588235293,1610612752,34,47,2022-03-03T01:22:41Z,2080000,-169.0,214.0,1,right,C. Reddish 27' 3PT running pullup (5 PTS) (T. Gibson 1 AST),"[1629629, 201959]",1610612752.0,NYK,running pullup,,,Reddish,C. Reddish,,,,,27.24,Made,5.0,T. Gibson,201959.0,1.0,,,,,,,,,,,,,,
212,PT08M26.00S,2022-03-03T01:22:56.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.732588699080158,48.77450980392157,1610612755,36,47,2022-03-03T01:23:00Z,2100000,6.0,1.0,1,left,J. Harden driving Layup (10 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,0.63,Made,10.0,,,,,,,,,,,,,,,,,
213,PT08M23.00S,2022-03-03T01:23:04.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,36,47,2022-03-03T01:23:04Z,2110000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M23.00S,2022-03-03T01:25:15.4Z,2,REGULAR,substitution,out,[],201959,,,1610612752,36,47,2022-03-03T01:25:18Z,2120000,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M23.00S,2022-03-03T01:25:15.4Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,36,47,2022-03-03T01:25:18Z,2130000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M16.00S,2022-03-03T01:26:33.1Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612752,36,47,2022-03-03T01:27:00Z,2140000,,,0,,S. Milton shooting personal FOUL (2 PF) (Quickley 2 FT),"[1629003, 1630193]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,202037.0,2.0,0.0,Quickley,1630193.0,,,,,,,,,
218,PT08M16.00S,2022-03-03T01:27:01.5Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,36,48,2022-03-03T01:27:01Z,2160000,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
219,PT08M16.00S,2022-03-03T01:27:20.8Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,36,49,2022-03-03T01:27:20Z,2170000,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
220,PT07M57.00S,2022-03-03T01:27:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.536793692509855,50.245098039215684,1610612755,36,49,2022-03-03T01:27:46Z,2180000,-1.0,84.0,1,left,MISS T. Harris 8' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,8.41,Missed,,,,,,,,,,,,,,,,,,
221,PT07M54.00S,2022-03-03T01:27:45.8Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,36,49,2022-03-03T01:27:46Z,2190000,,,0,,M. Robinson REBOUND (Off:0 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,220.0,3.0,3.0,0.0,,,
222,PT07M45.00S,2022-03-03T01:27:54.4Z,2,REGULAR,3pt,Jump Shot,[],1629629,94.69448094612353,95.34313725490196,1610612752,36,49,2022-03-03T01:27:58Z,2200000,227.0,-3.0,1,right,MISS C. Reddish 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,22.67,Missed,,,,,,,,,,,,,,,,,,
223,PT07M42.00S,2022-03-03T01:27:57.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,36,49,2022-03-03T01:27:58Z,2210000,,,0,,T. Harris REBOUND (Off:0 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,222.0,2.0,2.0,0.0,,,
224,PT07M30.00S,2022-03-03T01:28:08.7Z,2,REGULAR,3pt,Jump Shot,[],201980,8.886333771353483,1.2254901960784315,1610612755,36,49,2022-03-03T01:28:13Z,2220000,244.0,31.0,1,left,MISS D. Green 24' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
225,PT07M28.00S,2022-03-03T01:28:10.7Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,36,49,2022-03-03T01:28:13Z,2230000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,224.0,1.0,1.0,0.0,,,
226,PT07M26.00S,2022-03-03T01:28:18.2Z,2,REGULAR,foul,offensive,[],1629629,,,1610612752,36,49,2022-03-03T01:32:41Z,2240000,,,0,,C. Reddish charge offensive FOUL (2 PF),"[1629629, 201935]",1610612752.0,NYK,charge,,,Reddish,C. Reddish,,,,,,,,,,,101283.0,2.0,0.0,Harden,201935.0,,,,,,,,,
228,PT07M26.00S,2022-03-03T01:28:18.2Z,2,REGULAR,turnover,offensive foul,[],1629629,,,1610612752,36,49,2022-03-03T01:28:18Z,2260000,,,0,,C. Reddish offensive foul TURNOVER (1 TO),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,101283.0,,,,,,,,,,,1.0,,
229,PT07M26.00S,2022-03-03T01:28:30.8Z,2,REGULAR,substitution,out,[],200794,,,1610612755,36,49,2022-03-03T01:28:35Z,2270000,,,0,,SUB out: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M26.00S,2022-03-03T01:28:30.8Z,2,REGULAR,substitution,in,[],203954,,,1610612755,36,49,2022-03-03T01:28:35Z,2280000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M13.00S,2022-03-03T01:28:54.4Z,2,REGULAR,foul,personal,['2freethrow'],1629629,,,1610612755,36,49,2022-03-03T01:29:08Z,2290000,,,0,,C. Reddish shooting personal FOUL (3 PF) (Harden 2 FT),"[1629629, 201935]",1610612752.0,NYK,shooting,,,Reddish,C. Reddish,,,,,,,,,,,202037.0,3.0,0.0,Harden,201935.0,,,,,,,,,
234,PT07M13.00S,2022-03-03T01:29:21.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612755,37,49,2022-03-03T01:29:21Z,2310000,,,0,,J. Harden Free Throw 1 of 2 (11 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
235,PT07M13.00S,2022-03-03T01:29:25.5Z,2,REGULAR,substitution,out,[],1629629,,,1610612755,37,49,2022-03-03T01:29:31Z,2320000,,,0,,SUB out: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M13.00S,2022-03-03T01:29:25.5Z,2,REGULAR,substitution,in,[],202692,,,1610612755,37,49,2022-03-03T01:29:31Z,2330000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M13.00S,2022-03-03T01:29:39.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612755,38,49,2022-03-03T01:29:39Z,2340000,,,0,,J. Harden Free Throw 2 of 2 (12 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
238,PT07M05.00S,2022-03-03T01:29:52.2Z,2,REGULAR,2pt,Jump Shot,[],1629628,79.05716162943496,42.15686274509804,1610612752,38,51,2022-03-03T01:30:00Z,2350000,-39.0,144.0,1,right,R. Barrett 14' pullup Jump Shot (15 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,14.96,Made,15.0,I. Quickley,1630193.0,2.0,,,,,,,,,,,,,,
240,PT06M40.00S,2022-03-03T01:30:17.0Z,2,REGULAR,2pt,Jump Shot,[],203954,7.703679369250986,30.14705882352941,1610612755,38,51,2022-03-03T01:30:21Z,2370000,99.0,20.0,1,left,MISS J. Embiid 10' turnaround fadeaway Shot,[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,10.13,Missed,,,,,,,,,,,,,,,,,,
241,PT06M38.00S,2022-03-03T01:30:19.0Z,2,REGULAR,rebound,defensive,[],202692,,,1610612752,38,51,2022-03-03T01:30:21Z,2380000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,240.0,4.0,4.0,0.0,,,
242,PT06M22.00S,2022-03-03T01:30:34.9Z,2,REGULAR,2pt,Jump Shot,[],202692,96.13994743758212,30.14705882352941,1610612752,38,51,2022-03-03T01:30:41Z,2390000,-99.0,-16.0,1,right,MISS A. Burks 10' fadeaway Shot,[202692],1610612752.0,NYK,fadeaway,,,Burks,A. Burks,,,,,10.06,Missed,,,,,,,,,,,,,,,,,,
243,PT06M17.00S,2022-03-03T01:30:39.9Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,38,51,2022-03-03T01:30:41Z,2400000,,,0,,J. Embiid REBOUND (Off:1 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,242.0,6.0,5.0,1.0,,,
244,PT06M11.00S,2022-03-03T01:30:46.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201935,6.1268068331143235,50.73529411764706,1610612755,40,51,2022-03-03T01:30:51Z,2410000,-4.0,5.0,1,left,J. Harden driving Layup (14 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,0.63,Made,14.0,,,,,,,,,,,,,,,,,
245,PT05M46.00S,2022-03-03T01:31:13.2Z,2,REGULAR,foul,personal,['2freethrow'],201980,,,1610612752,40,51,2022-03-03T01:34:28Z,2420000,,,0,,D. Green shooting personal FOUL (1 PF) (Barrett 2 FT),"[201980, 1629628]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,202037.0,1.0,0.0,Barrett,1629628.0,,,,,,,,,
247,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,out,[],201980,,,1610612752,40,51,2022-03-03T01:32:07Z,2440000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,out,[],1629003,,,1610612752,40,51,2022-03-03T01:32:07Z,2450000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,out,[],1630167,,,1610612752,40,51,2022-03-03T01:32:07Z,2460000,,,0,,SUB out: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,out,[],1630193,,,1610612752,40,51,2022-03-03T01:32:07Z,2470000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,in,[],1629680,,,1610612752,40,51,2022-03-03T01:32:07Z,2480000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,in,[],1630178,,,1610612752,40,51,2022-03-03T01:32:07Z,2490000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,in,[],203944,,,1610612752,40,51,2022-03-03T01:32:07Z,2500000,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M46.00S,2022-03-03T01:31:37.2Z,2,REGULAR,substitution,in,[],203095,,,1610612752,40,51,2022-03-03T01:32:07Z,2510000,,,0,,SUB in: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M46.00S,2022-03-03T01:32:09.9Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,40,52,2022-03-03T01:32:18Z,2520000,,,0,,R. Barrett Free Throw 1 of 2 (16 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
256,PT05M46.00S,2022-03-03T01:32:09.9Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,40,53,2022-03-03T01:32:18Z,2530000,,,0,,R. Barrett Free Throw 2 of 2 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
257,PT05M28.00S,2022-03-03T01:32:22.9Z,2,REGULAR,2pt,Jump Shot,[],203954,5.732588699080158,77.69607843137256,1610612755,42,53,2022-03-03T01:32:26Z,2540000,-138.0,1.0,1,left,J. Embiid 13' pullup Jump Shot (9 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,13.85,Made,9.0,,,,,,,,,,,,,,,,,
258,PT05M12.00S,2022-03-03T01:32:38.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,85.10183968462549,50.73529411764706,1610612752,42,53,2022-03-03T01:36:17Z,2550000,4.0,88.0,1,right,MISS J. Randle 8' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,8.76,Missed,,,,,,,,,,,,,,,,,,
259,PT05M11.00S,2022-03-03T01:32:39.2Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,42,53,2022-03-03T01:36:17Z,2560000,,,0,,M. Robinson REBOUND (Off:1 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,258.0,4.0,3.0,1.0,,,
260,PT05M11.00S,2022-03-03T01:32:47.4Z,2,REGULAR,foul,personal,['2freethrow'],202699,,,1610612752,42,53,2022-03-03T01:34:08Z,2570000,,,0,,T. Harris shooting personal FOUL (2 PF) (Robinson 2 FT),"[202699, 1629011]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,202037.0,2.0,0.0,Robinson,1629011.0,,,,,,,,,
262,PT05M11.00S,2022-03-03T01:33:08.1Z,2,REGULAR,foul,technical,['1freethrow'],203954,,,1610612752,42,53,2022-03-03T01:33:15Z,2590000,,,0,,J. Embiid technical FOUL (1 Tech),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,1148.0,0.0,1.0,,,,,,,,,,,
263,PT05M11.00S,2022-03-03T01:33:16.5Z,2,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,42,54,2022-03-03T01:33:16Z,2600000,,,0,,A. Burks technical Free Throw 1 of 1 (2 PTS),[202692],1610612752.0,NYK,technical,,,Burks,A. Burks,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
264,PT05M11.00S,2022-03-03T01:33:29.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629011,,,1610612752,42,54,2022-03-03T01:33:55Z,2610000,,,0,,MISS M. Robinson Free Throw 1 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT05M11.00S,2022-03-03T01:33:29.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,42,54,2022-03-03T01:33:55Z,2620000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,264.0,,,,,,
266,PT05M11.00S,2022-03-03T01:33:29.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629011,,,1610612752,42,54,2022-03-03T01:33:55Z,2630000,,,0,,MISS M. Robinson Free Throw 2 of 2,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,
267,PT05M07.00S,2022-03-03T01:33:33.9Z,2,REGULAR,rebound,defensive,[],201935,,,1610612755,42,54,2022-03-03T01:33:55Z,2640000,,,0,,J. Harden REBOUND (Off:0 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,266.0,5.0,5.0,0.0,,,
