actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
355,PT00M05.90S,2022-02-12T01:05:50.2Z,2,REGULAR,substitution,in,[],1629026,,,1610612755,44,41,2022-02-12T01:06:13Z,3510000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
356,PT00M01.10S,2022-02-12T01:06:23.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630178,5.732588699080158,47.794117647058826,1610612755,46,41,2022-02-12T01:06:32Z,3520000,11.0,1.0,1,left,T. Maxey running reverse Layup (11 PTS),[1630178],1610612755.0,PHI,running reverse,,,Maxey,T. Maxey,,,,,1.11,Made,,,,,11.0,,,,,,,,,,,,,
357,PT00M00.00S,2022-02-12T01:06:33.4Z,2,REGULAR,period,end,[],0,,,1610612760,46,41,2022-02-12T01:06:33Z,3530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT12M00.00S,2022-02-12T01:12:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612760,46,41,2022-02-12T01:21:28Z,3550000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
360,PT12M00.00S,2022-02-12T01:12:16.4Z,3,REGULAR,substitution,out,['startperiod'],1627777,,,1610612760,46,41,2022-02-12T01:21:28Z,3560000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
361,PT12M00.00S,2022-02-12T01:12:16.4Z,3,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,46,41,2022-02-12T01:21:28Z,3570000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
362,PT12M00.00S,2022-02-12T01:12:16.4Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612760,46,41,2022-02-12T01:21:28Z,3580000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
363,PT12M00.00S,2022-02-12T01:12:16.4Z,3,REGULAR,substitution,in,['startperiod'],1627788,,,1610612760,46,41,2022-02-12T01:21:28Z,3590000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
364,PT12M00.00S,2022-02-12T01:12:16.4Z,3,REGULAR,substitution,in,['startperiod'],1630581,,,1610612760,46,41,2022-02-12T01:21:28Z,3600000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
365,PT12M00.00S,2022-02-12T01:21:54.2Z,3,REGULAR,period,start,[],0,,,1610612760,46,41,2022-02-12T01:21:54Z,3610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT11M45.00S,2022-02-12T01:22:08.8Z,3,REGULAR,turnover,bad pass,[],1629652,,,1610612760,46,41,2022-02-12T01:22:13Z,3620000,,,0,,L. Dort bad pass TURNOVER (1 TO),"[1629652, 1629680]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0
367,PT11M45.00S,2022-02-12T01:22:08.8Z,3,REGULAR,steal,,[],1629680,,,1610612755,46,41,2022-02-12T01:22:10Z,3630000,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
368,PT11M41.00S,2022-02-12T01:22:12.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,94.56307490144546,49.50980392156863,1610612755,48,41,2022-02-12T01:22:20Z,3640000,-2.0,-1.0,1,right,M. Thybulle running DUNK (6 PTS),[1629680],1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,0.29,Made,,,,,6.0,,,,,,,,,,,,,
369,PT11M32.00S,2022-02-12T01:22:21.3Z,3,REGULAR,turnover,bad pass,[],1630581,,,1610612760,48,41,2022-02-12T01:22:25Z,3650000,,,0,,J. Giddey bad pass TURNOVER (4 TO),"[1630581, 1629680]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,4.0,Thybulle,1629680.0
370,PT11M32.00S,2022-02-12T01:22:21.3Z,3,REGULAR,steal,,[],1629680,,,1610612755,48,41,2022-02-12T01:22:22Z,3660000,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
371,PT11M25.00S,2022-02-12T01:22:28.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,69.59592641261499,23.774509803921568,1610612755,51,41,2022-02-12T01:22:54Z,3670000,-131.0,233.0,1,right,T. Maxey 26' 3PT  (14 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,26.76,Made,,,,,14.0,,,J. Embiid,203954.0,2.0,,,,,,,,
373,PT11M03.00S,2022-02-12T01:22:51.6Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612760,51,41,2022-02-12T01:22:56Z,3690000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Dort 2 FT),"[1629680, 1629652]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Dort,1629652.0,,,
375,PT11M03.00S,2022-02-12T01:23:22.0Z,3,REGULAR,freethrow,1 of 2,[],1629652,,,1610612760,51,42,2022-02-12T01:24:45Z,3710000,,,0,,L. Dort Free Throw 1 of 2 (12 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
376,PT11M03.00S,2022-02-12T01:23:22.0Z,3,REGULAR,freethrow,2 of 2,[],1629652,,,1610612760,51,43,2022-02-12T01:24:45Z,3720000,,,0,,L. Dort Free Throw 2 of 2 (13 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
377,PT10M55.00S,2022-02-12T01:23:50.7Z,3,REGULAR,turnover,out-of-bounds,[],1630178,,,1610612755,51,43,2022-02-12T01:23:56Z,3730000,,,0,,T. Maxey lost ball out-of-bounds TURNOVER (1 TO),[1630178],1610612755.0,PHI,lost ball,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,
378,PT10M44.00S,2022-02-12T01:24:07.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,26.62614980289093,21.568627450980394,1610612760,51,43,2022-02-12T01:24:12Z,3740000,142.0,198.0,1,left,MISS T. Mann 24' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,24.36,Missed,,,,,,,,,,,,,,,,,,
379,PT10M41.00S,2022-02-12T01:24:10.9Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,51,43,2022-02-12T01:24:12Z,3750000,,,0,,J. Embiid REBOUND (Off:4 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,378.0,13.0,9.0,4.0,,,,,,,,,,,,,,
380,PT10M34.00S,2022-02-12T01:24:18.2Z,3,REGULAR,3pt,Jump Shot,[],203954,67.36202365308804,53.18627450980392,1610612755,51,43,2022-02-12T01:24:22Z,3760000,16.0,254.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
381,PT10M29.00S,2022-02-12T01:24:23.2Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,51,43,2022-02-12T01:24:22Z,3770000,,,0,,D. Bazley REBOUND (Off:2 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,380.0,8.0,6.0,2.0,,,,,,,,,,,,,,
382,PT10M25.00S,2022-02-12T01:24:29.0Z,3,REGULAR,turnover,out-of-bounds,[],1629647,,,1610612760,51,43,2022-02-12T01:24:35Z,3780000,,,0,,D. Bazley bad pass out-of-bounds TURNOVER (1 TO),[1629647],1610612760.0,OKC,bad pass,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,
383,PT10M13.00S,2022-02-12T01:24:49.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,87.59855453350855,29.166666666666668,1610612755,53,43,2022-02-12T01:25:17Z,3790000,-104.0,64.0,1,right,J. Embiid 12' turnaround fadeaway Jump Shot (15 PTS) (T. Harris 2 AST),"[203954, 202699]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,12.23,Made,,,,,15.0,,,T. Harris,202699.0,2.0,,,,,,,,
385,PT09M56.00S,2022-02-12T01:25:06.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202324,13.87976346911958,50.98039215686274,1610612760,53,45,2022-02-12T01:25:11Z,3810000,-5.0,78.0,1,left,D. Favors 7' floating Jump Shot (6 PTS) (L. Dort 1 AST),"[202324, 1629652]",1610612760.0,OKC,floating,,,Favors,D. Favors,,,,,7.82,Made,,,,,6.0,,,L. Dort,1629652.0,1.0,,,,,,,,
387,PT09M45.00S,2022-02-12T01:25:20.4Z,3,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612755,53,45,2022-02-12T01:25:28Z,3830000,,,0,,T. Mann shooting personal FOUL (2 PF) (Maxey 2 FT),"[1630544, 1630178]",1610612760.0,OKC,shooting,,,Mann,T. Mann,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Maxey,1630178.0,,,
389,PT09M45.00S,2022-02-12T01:25:39.4Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,54,45,2022-02-12T01:25:39Z,3850000,,,0,,T. Maxey Free Throw 1 of 2 (15 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
390,PT09M45.00S,2022-02-12T01:25:53.7Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,55,45,2022-02-12T01:25:53Z,3860000,,,0,,T. Maxey Free Throw 2 of 2 (16 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,16.0,,,,,,,,,,,,,
391,PT09M25.00S,2022-02-12T01:26:15.1Z,3,REGULAR,3pt,Jump Shot,[],1630581,23.47240473061761,87.25490196078431,1610612760,55,45,2022-02-12T01:26:20Z,3870000,-186.0,168.0,1,left,MISS J. Giddey 25' 3PT,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
392,PT09M22.00S,2022-02-12T01:26:18.1Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,55,45,2022-02-12T01:26:20Z,3880000,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,391.0,1.0,1.0,0.0,,,,,,,,,,,,,,
393,PT09M15.00S,2022-02-12T01:26:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.85479632063075,45.34313725490196,1610612755,57,45,2022-02-12T01:26:30Z,3890000,-23.0,15.0,1,right,T. Harris driving Layup (6 PTS) (J. Embiid 3 AST),"[202699, 203954]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,2.75,Made,,,,,6.0,,,J. Embiid,203954.0,3.0,,,,,,,,
395,PT09M15.00S,2022-02-12T01:26:30.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,57,45,2022-02-12T01:26:30Z,3910000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT08M56.00S,2022-02-12T01:29:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,9.280551905387648,51.9607843137255,1610612760,57,45,2022-02-12T01:37:00Z,3920000,-10.0,35.0,1,left,MISS L. Dort driving Layup - blocked,"[1629652, 202699]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,3.61,Missed,,,,,,Harris,202699.0,,,,,,,,,,,
397,PT08M56.00S,2022-02-12T01:29:37.8Z,3,REGULAR,block,,[],202699,,,1610612760,57,45,2022-02-12T01:29:41Z,3930000,,,0,,T. Harris BLOCK (2 BLK),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
398,PT08M56.00S,2022-02-12T01:29:37.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612760,57,45,2022-02-12T01:29:43Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,,,
399,PT08M51.00S,2022-02-12T01:30:02.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612760,57,45,2022-02-12T01:30:09Z,3950000,,,0,,OKC shot clock Team TURNOVER,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,,
400,PT08M39.00S,2022-02-12T01:30:31.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627788,86.02168199737189,48.77450980392157,1610612755,57,45,2022-02-12T01:30:36Z,3960000,-6.0,79.0,1,right,MISS F. Korkmaz 7' driving floating Shot,[1627788],1610612755.0,PHI,driving floating,,,Korkmaz,F. Korkmaz,,,,,7.91,Missed,,,,,,,,,,,,,,,,,,
401,PT08M37.00S,2022-02-12T01:30:33.2Z,3,REGULAR,rebound,defensive,[],202324,,,1610612760,57,45,2022-02-12T01:30:36Z,3970000,,,0,,D. Favors REBOUND (Off:1 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,400.0,4.0,3.0,1.0,,,,,,,,,,,,,,
402,PT08M29.00S,2022-02-12T01:30:41.7Z,3,REGULAR,turnover,out-of-bounds,[],202324,,,1610612760,57,45,2022-02-12T01:30:48Z,3980000,,,0,,D. Favors bad pass out-of-bounds TURNOVER (1 TO),[202324],1610612760.0,OKC,bad pass,,,Favors,D. Favors,,,,,,,,,,,,,,,,,1627963.0,,,,,1.0,,
403,PT08M29.00S,2022-02-12T01:30:45.1Z,3,REGULAR,substitution,out,[],1630544,,,1610612755,57,45,2022-02-12T01:30:50Z,3990000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
404,PT08M29.00S,2022-02-12T01:30:45.1Z,3,REGULAR,substitution,in,[],1630197,,,1610612755,57,45,2022-02-12T01:30:50Z,4000000,,,0,,SUB in: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M18.00S,2022-02-12T01:31:04.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],202699,76.69185282522996,62.00980392156863,1610612755,57,45,2022-02-12T01:31:10Z,4010000,60.0,167.0,1,right,MISS T. Harris 17' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,17.71,Missed,,,,,,,,,,,,,,,,,,
406,PT08M15.00S,2022-02-12T01:31:07.5Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612760,57,45,2022-02-12T01:31:10Z,4020000,,,0,,A. Pokusevski REBOUND (Off:0 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,405.0,3.0,3.0,0.0,,,,,,,,,,,,,,
407,PT08M12.00S,2022-02-12T01:31:11.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630197,10.33180026281209,50.49019607843137,1610612760,57,45,2022-02-12T01:31:23Z,4030000,-2.0,45.0,1,left,MISS A. Pokusevski driving Layup - blocked,"[1630197, 203954]",1610612760.0,OKC,driving,,,Pokusevski,A. Pokusevski,,,,,4.47,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
408,PT08M12.00S,2022-02-12T01:31:11.8Z,3,REGULAR,block,,[],203954,,,1610612760,57,45,2022-02-12T01:31:13Z,4040000,,,0,,J. Embiid BLOCK (3 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
409,PT08M05.00S,2022-02-12T01:31:18.8Z,3,REGULAR,rebound,offensive,[],202324,,,1610612760,57,45,2022-02-12T01:31:23Z,4050000,,,0,,D. Favors REBOUND (Off:2 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,407.0,5.0,3.0,2.0,,,,,,,,,,,,,,
410,PT08M05.00S,2022-02-12T01:31:17.8Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202324,5.590000152587891,50.0,1610612760,57,47,2022-02-12T01:34:35Z,4060000,0.0,0.0,1,left,D. Favors putback DUNK (8 PTS),[202324],1610612760.0,OKC,putback,,,Favors,D. Favors,,,,,0.0,Made,,,,,8.0,,,,,,,,,,,,,
411,PT07M59.00S,2022-02-12T01:31:23.4Z,3,REGULAR,3pt,Jump Shot,[],203954,70.77858081471747,73.77450980392157,1610612755,57,47,2022-02-12T01:31:27Z,4070000,119.0,222.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.2,Missed,,,,,,,,,,,,,,,,,,
412,PT07M57.00S,2022-02-12T01:31:25.4Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,57,47,2022-02-12T01:31:27Z,4080000,,,0,,D. Bazley REBOUND (Off:2 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,411.0,9.0,7.0,2.0,,,,,,,,,,,,,,
413,PT07M46.00S,2022-02-12T01:31:37.1Z,3,REGULAR,2pt,Jump Shot,[],202324,23.078186596583443,55.14705882352941,1610612760,57,47,2022-02-12T01:31:43Z,4090000,-26.0,164.0,1,left,MISS D. Favors 16' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,16.64,Missed,,,,,,,,,,,,,,,,,,
414,PT07M41.00S,2022-02-12T01:31:42.1Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,57,47,2022-02-12T01:31:43Z,4100000,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,413.0,7.0,5.0,2.0,,,,,,,,,,,,,,
415,PT07M33.00S,2022-02-12T01:31:49.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,72.7496714848883,6.372549019607843,1610612755,60,47,2022-02-12T01:31:54Z,4110000,-218.0,204.0,1,right,T. Maxey 29' 3PT pullup (19 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,29.84,Made,,,,,19.0,,,,,,,,,,,,,
416,PT07M23.00S,2022-02-12T01:32:03.0Z,3,REGULAR,foul,personal,[],1629680,,,1610612760,60,47,2022-02-12T01:32:11Z,4120000,,,0,,M. Thybulle personal FOUL (3 PF),"[1629680, 1629652]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Dort,1629652.0,,,
418,PT07M18.00S,2022-02-12T01:32:24.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,20.05584756898817,36.029411764705884,1610612760,60,47,2022-02-12T01:32:28Z,4140000,70.0,136.0,1,left,MISS L. Dort 15' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,15.29,Missed,,,,,,,,,,,,,,,,,,
419,PT07M15.00S,2022-02-12T01:32:27.1Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,60,47,2022-02-12T01:32:28Z,4150000,,,0,,J. Embiid REBOUND (Off:4 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,418.0,14.0,10.0,4.0,,,,,,,,,,,,,,
420,PT07M08.00S,2022-02-12T01:32:33.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203954,95.22010512483574,51.470588235294116,1610612755,62,47,2022-02-12T01:32:40Z,4160000,7.0,-8.0,1,right,J. Embiid running finger roll Layup (17 PTS),[203954],1610612755.0,PHI,running finger roll,,,Embiid,J. Embiid,,,,,1.06,Made,,,,,17.0,,,,,,,,,,,,,
421,PT06M58.00S,2022-02-12T01:32:43.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,7.5722733245729295,55.14705882352941,1610612760,62,47,2022-02-12T01:37:40Z,4170000,-26.0,19.0,1,left,MISS L. Dort cutting Layup - blocked,"[1629652, 203954]",1610612760.0,OKC,cutting,,,Dort,L. Dort,,,,,3.18,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
434,PT06M58.00S,2022-02-12T01:32:43.2Z,3,REGULAR,block,,[],203954,,,1610612760,62,47,2022-02-12T01:35:24Z,4175000,,,0,,J. Embiid BLOCK (4 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
422,PT06M54.00S,2022-02-12T01:32:47.2Z,3,REGULAR,rebound,offensive,[],202324,,,1610612760,62,47,2022-02-12T01:32:52Z,4180000,,,0,,D. Favors REBOUND (Off:3 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,421.0,6.0,3.0,3.0,,,,,,,,,,,,,,
423,PT06M54.00S,2022-02-12T01:32:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202324,5.590000152587891,50.0,1610612760,62,49,2022-02-12T01:32:46Z,4190000,0.0,0.0,1,left,D. Favors tip Layup (10 PTS),[202324],1610612760.0,OKC,tip,,,Favors,D. Favors,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,
424,PT06M45.00S,2022-02-12T01:32:56.0Z,3,REGULAR,3pt,Jump Shot,[],203954,66.70499342969777,43.872549019607845,1610612755,62,49,2022-02-12T01:33:00Z,4200000,-31.0,260.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.23,Missed,,,,,,,,,,,,,,,,,,
425,PT06M43.00S,2022-02-12T01:32:58.0Z,3,REGULAR,rebound,defensive,[],1630581,,,1610612760,62,49,2022-02-12T01:33:00Z,4210000,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,424.0,5.0,5.0,0.0,,,,,,,,,,,,,,
426,PT06M37.00S,2022-02-12T01:33:05.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.652431011826544,54.90196078431373,1610612760,62,49,2022-02-12T01:33:10Z,4220000,-25.0,10.0,1,left,MISS J. Giddey driving Layup - blocked,"[1630581, 203954]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,2.65,Missed,,,,,,Embiid,203954.0,,,,,,,,,,,
427,PT06M37.00S,2022-02-12T01:33:05.2Z,3,REGULAR,block,,[],203954,,,1610612760,62,49,2022-02-12T01:33:08Z,4230000,,,0,,J. Embiid BLOCK (5 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M34.00S,2022-02-12T01:33:08.2Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,62,49,2022-02-12T01:33:10Z,4240000,,,0,,T. Harris REBOUND (Off:2 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,426.0,8.0,6.0,2.0,,,,,,,,,,,,,,
429,PT06M31.00S,2022-02-12T01:33:10.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630178,71.82982917214193,76.47058823529412,1610612755,62,49,2022-02-12T01:33:15Z,4250000,132.0,212.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.02,Missed,,,,,,,,,,,,,,,,,,
430,PT06M29.00S,2022-02-12T01:33:12.8Z,3,REGULAR,rebound,defensive,[],1629647,,,1610612760,62,49,2022-02-12T01:33:15Z,4260000,,,0,,D. Bazley REBOUND (Off:2 Def:8),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,429.0,10.0,8.0,2.0,,,,,,,,,,,,,,
431,PT06M25.00S,2022-02-12T01:33:16.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,7.046649145860711,53.18627450980392,1610612760,62,51,2022-02-12T01:33:22Z,4270000,-16.0,14.0,1,left,L. Dort running finger roll Layup (15 PTS) (J. Giddey 5 AST),"[1629652, 1630581]",1610612760.0,OKC,running finger roll,,,Dort,L. Dort,,,,,2.1,Made,,,,,15.0,,,J. Giddey,1630581.0,5.0,,,,,,,,
433,PT06M25.00S,2022-02-12T01:33:20.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,62,51,2022-02-12T01:33:20Z,4290000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT06M10.00S,2022-02-12T01:36:31.3Z,3,REGULAR,2pt,Jump Shot,[],203954,90.88370565045992,21.813725490196077,1610612755,64,51,2022-02-12T01:36:36Z,4300000,-141.0,33.0,1,right,J. Embiid 14' turnaround fadeaway Jump Shot (19 PTS) (F. Korkmaz 2 AST),"[203954, 1627788]",1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,14.48,Made,,,,,19.0,,,F. Korkmaz,1627788.0,2.0,,,,,,,,
437,PT05M52.00S,2022-02-12T01:36:50.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202324,6.258212877792378,54.41176470588235,1610612760,64,53,2022-02-12T01:36:54Z,4320000,-22.0,6.0,1,left,D. Favors Layup (12 PTS) (D. Bazley 1 AST),"[202324, 1629647]",1610612760.0,OKC,,,,Favors,D. Favors,,,,,2.3,Made,,,,,12.0,,,D. Bazley,1629647.0,1.0,,,,,,,,
439,PT05M35.00S,2022-02-12T01:37:07.0Z,3,REGULAR,turnover,lost ball,[],203954,,,1610612755,64,53,2022-02-12T01:37:11Z,4340000,,,0,,J. Embiid lost ball TURNOVER (3 TO),"[203954, 202324]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,3.0,Favors,202324.0
440,PT05M35.00S,2022-02-12T01:37:07.0Z,3,REGULAR,steal,,[],202324,,,1610612760,64,53,2022-02-12T01:37:08Z,4350000,,,0,,D. Favors STEAL (1 STL),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
