actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
280,PT01M48.00S,2022-03-22T00:30:25.0Z,2,REGULAR,block,,[],200768,,,1610612755,54,51,2022-03-22T00:44:30Z,2750000,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT01M45.00S,2022-03-22T00:30:28.0Z,2,REGULAR,rebound,defensive,[],200782,,,1610612748,54,51,2022-03-22T00:30:35Z,2760000,,,0,,P. Tucker REBOUND (Off:0 Def:1),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,279.0,1.0,1.0,0.0,,,,,,,,,,,
282,PT01M34.00S,2022-03-22T00:30:38.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,10.430354796320628,59.31372549019608,1610612748,54,51,2022-03-22T00:41:35Z,2770000,-47.0,46.0,1,left,MISS J. Butler 6' turnaround bank Shot,[202710],1610612748.0,MIA,turnaround bank,,,Butler,J. Butler,,,,,,,,6.51,Missed,,,,,,,,,,,,,,,,
283,PT01M32.00S,2022-03-22T00:30:40.5Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,54,51,2022-03-22T00:30:44Z,2780000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,282.0,4.0,4.0,0.0,,,,,,,,,,,
284,PT01M14.00S,2022-03-22T00:30:58.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,94.92444152431011,4.166666666666657,1610612755,54,51,2022-03-22T00:31:06Z,2790000,-229.0,-5.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,22.93,Missed,,,,,,,,,,,,,,,,
285,PT01M10.00S,2022-03-22T00:31:02.7Z,2,REGULAR,rebound,defensive,[],1629130,,,1610612748,54,51,2022-03-22T00:31:06Z,2800000,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,,,,
286,PT01M06.00S,2022-03-22T00:31:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,8.065045992115643,50.49019607843137,1610612748,54,53,2022-03-22T00:44:54Z,2810000,-2.0,23.0,1,left,J. Butler cutting Layup (12 PTS) (K. Lowry 3 AST),"[202710, 200768]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,,,,2.34,Made,12.0,,,,,,,,,,K. Lowry,200768.0,3.0,,,
288,PT01M06.00S,2022-03-22T00:31:12.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627777,,,1610612748,54,53,2022-03-22T00:31:17Z,2830000,,,0,,G. Niang shooting personal FOUL (3 PF) (Butler 1 FT),"[1627777, 202710]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,2534.0,3.0,0.0,Butler,202710.0,,,,,,
290,PT01M06.00S,2022-03-22T00:31:18.8Z,2,REGULAR,substitution,out,[],200768,,,1610612748,54,53,2022-03-22T00:32:29Z,2850000,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT01M06.00S,2022-03-22T00:31:18.8Z,2,REGULAR,substitution,in,[],1629639,,,1610612748,54,53,2022-03-22T00:32:29Z,2860000,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT01M06.00S,2022-03-22T00:31:38.7Z,2,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,54,54,2022-03-22T00:31:38Z,2870000,,,0,,J. Butler Free Throw 1 of 1 (13 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
293,PT00M47.50S,2022-03-22T00:31:59.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,68.77463863337714,27.205882352941174,1610612755,57,54,2022-03-22T00:32:03Z,2880000,-114.0,241.0,1,right,G. Niang 26' 3PT  (13 PTS) (P. Millsap 1 AST),"[1627777, 200794]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,26.66,Made,13.0,,,,,,,,,,P. Millsap,200794.0,1.0,,,
295,PT00M27.70S,2022-03-22T00:32:21.7Z,2,REGULAR,2pt,Jump Shot,[],202710,9.904730617608408,29.90196078431373,1610612748,57,56,2022-03-22T00:32:36Z,2900000,100.0,41.0,1,left,J. Butler 10' turnaround fadeaway Jump Shot (15 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,10.84,Made,15.0,,,,,,,,,,,,,,,
296,PT00M02.90S,2022-03-22T00:32:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630198,87.30289093298292,98.2843137254902,1610612755,57,56,2022-03-22T00:33:07Z,2910000,241.0,67.0,1,right,MISS I. Joe 25' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,
297,PT00M02.80S,2022-03-22T00:32:49.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,57,56,2022-03-22T00:34:02Z,2920000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,296.0,,,,,,,,,,,,,,
298,PT00M02.80S,2022-03-22T00:32:55.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,57,56,2022-03-22T00:33:17Z,2930000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,201246.0,,,,,,,,,,
299,PT00M02.80S,2022-03-22T00:32:59.2Z,2,REGULAR,substitution,out,[],1627777,,,1610612748,57,56,2022-03-22T00:33:11Z,2940000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
300,PT00M02.80S,2022-03-22T00:32:59.2Z,2,REGULAR,substitution,out,[],200782,,,1610612748,57,56,2022-03-22T00:33:11Z,2950000,,,0,,SUB out: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT00M02.80S,2022-03-22T00:32:59.2Z,2,REGULAR,substitution,in,[],1630194,,,1610612748,57,56,2022-03-22T00:33:11Z,2960000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT00M02.80S,2022-03-22T00:32:59.2Z,2,REGULAR,substitution,in,[],200768,,,1610612748,57,56,2022-03-22T00:33:11Z,2970000,,,0,,SUB in: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT00M00.00S,2022-03-22T00:33:50.5Z,2,REGULAR,instantreplay,request,[],0,,,1610612748,57,56,2022-03-22T00:34:02Z,3000000,,,0,,,[],,,support,,,,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,End Period - No Basket
309,PT00M00.00S,2022-03-22T00:48:00.3Z,2,REGULAR,period,end,[],0,,,1610612748,57,56,2022-03-22T00:48:00Z,3010000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,out,['startperiod'],1630198,,,1610612748,57,56,2022-03-22T00:49:33Z,3020000,,,0,,SUB out: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612748,57,56,2022-03-22T00:49:33Z,3030000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,out,['startperiod'],1630194,,,1610612748,57,56,2022-03-22T00:49:33Z,3040000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,out,['startperiod'],1629639,,,1610612748,57,56,2022-03-22T00:49:33Z,3050000,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,in,['startperiod'],1627777,,,1610612748,57,56,2022-03-22T00:49:33Z,3060000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,in,['startperiod'],1629680,,,1610612748,57,56,2022-03-22T00:49:33Z,3070000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612748,57,56,2022-03-22T00:49:33Z,3080000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2022-03-22T00:48:05.6Z,3,REGULAR,substitution,in,['startperiod'],200782,,,1610612748,57,56,2022-03-22T00:49:33Z,3090000,,,0,,SUB in: P. Tucker,[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2022-03-22T00:49:40.8Z,3,REGULAR,period,start,[],0,,,1610612755,57,56,2022-03-22T00:49:40Z,3100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT11M48.00S,2022-03-22T00:49:52.5Z,3,REGULAR,3pt,Jump Shot,[],1627777,30.14126149802891,26.960784313725497,1610612755,57,56,2022-03-22T00:49:59Z,3110000,115.0,231.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,25.8,Missed,,,,,,,,,,,,,,,,
320,PT11M44.00S,2022-03-22T00:49:56.5Z,3,REGULAR,rebound,defensive,[],200782,,,1610612748,57,56,2022-03-22T00:49:59Z,3120000,,,0,,P. Tucker REBOUND (Off:0 Def:2),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,319.0,2.0,2.0,0.0,,,,,,,,,,,
321,PT11M24.00S,2022-03-22T00:50:15.8Z,3,REGULAR,2pt,Jump Shot,[],202710,84.54336399474376,74.50980392156863,1610612748,57,58,2022-03-22T00:50:22Z,3130000,123.0,93.0,1,right,J. Butler 15' Jump Shot (17 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,15.37,Made,17.0,,,,,,,,,,,,,,,
322,PT11M14.00S,2022-03-22T00:50:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630178,30.404073587385014,23.774509803921575,1610612755,57,58,2022-03-22T00:50:31Z,3140000,131.0,233.0,1,left,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,26.76,Missed,,,,,,,,,,,,,,,,
323,PT11M10.00S,2022-03-22T00:50:30.4Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,58,2022-03-22T00:50:31Z,3150000,,,0,,B. Adebayo REBOUND (Off:1 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,322.0,5.0,4.0,1.0,,,,,,,,,,,
324,PT10M48.00S,2022-03-22T00:50:51.6Z,3,REGULAR,3pt,Jump Shot,[],1629130,73.11103810775296,15.931372549019613,1610612748,57,58,2022-03-22T00:50:55Z,3160000,-170.0,200.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,26.29,Missed,,,,,,,,,,,,,,,,
325,PT10M46.00S,2022-03-22T00:50:53.6Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,57,58,2022-03-22T00:50:55Z,3170000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,324.0,5.0,5.0,0.0,,,,,,,,,,,
327,PT10M44.00S,2022-03-22T00:50:58.6Z,3,REGULAR,foul,personal,[],200782,,,1610612755,57,58,2022-03-22T00:51:04Z,3180000,,,0,,P. Tucker take personal FOUL (2 PF),"[200782, 202699]",1610612748.0,MIA,take,,,Tucker,P. Tucker,,,,,,,,,,,,,,,2534.0,2.0,0.0,Harris,202699.0,,,,,,
329,PT10M26.00S,2022-03-22T00:51:37.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,6.750985545335084,44.607843137254896,1610612755,57,58,2022-03-22T00:51:42Z,3200000,27.0,11.0,1,left,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,,,,2.92,Missed,,,,,,,,,,,,,,,,
330,PT10M25.00S,2022-03-22T00:51:38.8Z,3,REGULAR,rebound,defensive,[],1628389,,,1610612748,57,58,2022-03-22T00:51:42Z,3210000,,,0,,B. Adebayo REBOUND (Off:1 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,329.0,6.0,5.0,1.0,,,,,,,,,,,
331,PT10M13.00S,2022-03-22T00:51:51.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.69053876478318,48.0392156862745,1610612748,57,60,2022-03-22T00:51:55Z,3220000,-10.0,16.0,1,right,B. Adebayo cutting Layup (8 PTS) (J. Butler 5 AST),"[1628389, 202710]",1610612748.0,MIA,cutting,,,Adebayo,B. Adebayo,,,,,,,,1.89,Made,8.0,,,,,,,,,,J. Butler,202710.0,5.0,,,
333,PT09M50.00S,2022-03-22T00:52:16.4Z,3,REGULAR,foul,personal,['2freethrow'],202710,,,1610612755,57,60,2022-03-22T00:52:25Z,3240000,,,0,,J. Butler shooting personal FOUL (1 PF) (Maxey 2 FT),"[202710, 1630178]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,,,,,,,,,,,2534.0,1.0,0.0,Maxey,1630178.0,,,,,,
335,PT09M50.00S,2022-03-22T00:52:42.0Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,58,60,2022-03-22T00:52:42Z,3260000,,,0,,T. Maxey Free Throw 1 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
336,PT09M50.00S,2022-03-22T00:52:56.2Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,59,60,2022-03-22T00:52:56Z,3270000,,,0,,T. Maxey Free Throw 2 of 2 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
337,PT09M40.00S,2022-03-22T00:53:11.1Z,3,REGULAR,foul,personal,['2freethrow'],200794,,,1610612748,59,60,2022-03-22T00:53:17Z,3280000,,,0,,P. Millsap shooting personal FOUL (2 PF) (Adebayo 2 FT),"[200794, 1628389]",1610612755.0,PHI,shooting,,,Millsap,P. Millsap,,,,,,,,,,,,,,,2534.0,2.0,0.0,Adebayo,1628389.0,,,,,,
339,PT09M40.00S,2022-03-22T00:53:43.4Z,3,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,59,61,2022-03-22T00:53:43Z,3300000,,,0,,B. Adebayo Free Throw 1 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
340,PT09M40.00S,2022-03-22T00:54:04.1Z,3,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,59,62,2022-03-22T00:54:04Z,3310000,,,0,,B. Adebayo Free Throw 2 of 2 (10 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
341,PT09M20.00S,2022-03-22T00:54:26.5Z,3,REGULAR,3pt,Jump Shot,[],202699,13.84691195795007,4.656862745098039,1610612755,62,62,2022-03-22T00:54:31Z,3320000,227.0,78.0,1,left,T. Harris 3PT  (7 PTS) (T. Maxey 3 AST),"[202699, 1630178]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,23.96,Made,7.0,,,,,,,,,,T. Maxey,1630178.0,3.0,,,
343,PT09M05.00S,2022-03-22T00:54:40.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,87.69710906701708,51.22549019607843,1610612748,62,64,2022-03-22T00:54:45Z,3340000,6.0,63.0,1,right,B. Adebayo 6' finger roll Layup (12 PTS),[1628389],1610612748.0,MIA,finger roll,,,Adebayo,B. Adebayo,,,,,,,,6.34,Made,12.0,,,,,,,,,,,,,,,
345,PT08M50.00S,2022-03-22T00:54:55.4Z,3,REGULAR,3pt,Jump Shot,[],1629680,10.82457293035479,97.79411764705883,1610612755,65,64,2022-03-22T00:54:59Z,3360000,-239.0,49.0,1,left,M. Thybulle 24' 3PT  (3 PTS) (T. Maxey 4 AST),"[1629680, 1630178]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,24.4,Made,3.0,,,,,,,,,,T. Maxey,1630178.0,4.0,,,
347,PT08M27.00S,2022-03-22T00:55:18.6Z,3,REGULAR,2pt,Jump Shot,[],202710,88.2227332457293,76.9607843137255,1610612748,65,64,2022-03-22T00:55:24Z,3380000,135.0,58.0,1,right,MISS J. Butler 14' turnaround fadeaway Shot,[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,,,,14.68,Missed,,,,,,,,,,,,,,,,
348,PT08M24.00S,2022-03-22T00:55:21.6Z,3,REGULAR,rebound,defensive,[],200794,,,1610612755,65,64,2022-03-22T00:55:24Z,3390000,,,0,,P. Millsap REBOUND (Off:1 Def:3),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,347.0,4.0,3.0,1.0,,,,,,,,,,,
349,PT08M21.00S,2022-03-22T00:55:28.0Z,3,REGULAR,foul,personal,['2freethrow'],200768,,,1610612755,65,64,2022-03-22T00:55:40Z,3400000,,,0,,K. Lowry shooting personal FOUL (3 PF) (Maxey 2 FT),"[200768, 1630178]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,,,,,,,,,,,2534.0,3.0,0.0,Maxey,1630178.0,,,,,,
351,PT08M21.00S,2022-03-22T00:55:53.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,66,64,2022-03-22T00:55:53Z,3420000,,,0,,T. Maxey Free Throw 1 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
352,PT08M21.00S,2022-03-22T00:56:07.4Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,67,64,2022-03-22T00:56:07Z,3430000,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
353,PT08M09.00S,2022-03-22T00:56:20.8Z,3,REGULAR,turnover,bad pass,[],1628389,,,1610612748,67,64,2022-03-22T00:56:28Z,3440000,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 202699]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,3.0,Harris,202699.0,,,,,,,,,,,,,,,,,,
354,PT08M09.00S,2022-03-22T00:56:20.8Z,3,REGULAR,steal,,[],202699,,,1610612755,67,64,2022-03-22T00:56:22Z,3450000,,,0,,T. Harris STEAL (1 STL),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT08M05.00S,2022-03-22T00:56:47.8Z,3,REGULAR,foul,personal,[],1629130,,,1610612755,67,64,2022-03-22T00:56:53Z,3480000,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 200794]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,201246.0,1.0,0.0,Millsap,200794.0,,,,,,
359,PT08M00.00S,2022-03-22T00:56:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,4.730617608409986,46.200980392156865,1610612755,67,64,2022-03-22T00:57:05Z,3500000,19.0,-8.0,1,left,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1628389]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,,,,2.06,Missed,,,,,,,,,,,,,,Adebayo,1628389.0,
360,PT08M00.00S,2022-03-22T00:56:53.4Z,3,REGULAR,block,,[],1628389,,,1610612755,67,64,2022-03-22T00:56:55Z,3510000,,,0,,B. Adebayo BLOCK (2 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT08M00.00S,2022-03-22T00:56:53.4Z,3,REGULAR,rebound,defensive,[],200768,,,1610612748,67,64,2022-03-22T00:57:05Z,3520000,,,0,,K. Lowry REBOUND (Off:0 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,359.0,4.0,4.0,0.0,,,,,,,,,,,
362,PT08M00.00S,2022-03-22T00:56:58.9Z,3,REGULAR,foul,personal,[],200794,,,1610612748,67,64,2022-03-22T00:57:07Z,3530000,,,0,,P. Millsap take personal FOUL (3 PF),"[200794, 200768]",1610612755.0,PHI,take,,,Millsap,P. Millsap,,,,,,,,,,,,,,,2534.0,3.0,0.0,Lowry,200768.0,,,,,,
364,PT07M44.00S,2022-03-22T00:57:26.5Z,3,REGULAR,3pt,Jump Shot,[],1629130,66.93495400788436,53.67647058823529,1610612748,67,64,2022-03-22T00:57:32Z,3550000,18.0,258.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,25.9,Missed,,,,,,,,,,,,,,,,
365,PT07M40.00S,2022-03-22T00:57:30.5Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,67,64,2022-03-22T00:57:32Z,3560000,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,364.0,2.0,2.0,0.0,,,,,,,,,,,
367,PT07M37.00S,2022-03-22T00:57:37.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629130,,,1610612755,67,64,2022-03-22T00:57:44Z,3580000,,,0,,D. Robinson shooting personal FOUL (2 PF) (Thybulle 2 FT),"[1629130, 1629680]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,,,,,,,,,,,201246.0,2.0,0.0,Thybulle,1629680.0,,,,,,
369,PT07M37.00S,2022-03-22T00:58:12.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629680,,,1610612755,68,64,2022-03-22T00:58:12Z,3600000,,,0,,M. Thybulle Free Throw 1 of 2 (4 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
370,PT07M37.00S,2022-03-22T00:58:24.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629680,,,1610612755,69,64,2022-03-22T00:58:24Z,3610000,,,0,,M. Thybulle Free Throw 2 of 2 (5 PTS),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
371,PT07M27.00S,2022-03-22T00:58:37.7Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612748,69,64,2022-03-22T00:58:43Z,3620000,,,0,,T. Harris shooting personal FOUL (1 PF) (Butler 2 FT),"[202699, 202710]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,202053.0,1.0,1.0,Butler,202710.0,,,,,,
373,PT07M27.00S,2022-03-22T00:59:02.2Z,3,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,69,65,2022-03-22T00:59:02Z,3640000,,,0,,J. Butler Free Throw 1 of 2 (18 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,18.0,,,,,,,,,,,,,,,
374,PT07M27.00S,2022-03-22T00:59:17.8Z,3,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,69,66,2022-03-22T00:59:17Z,3650000,,,0,,J. Butler Free Throw 2 of 2 (19 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,
375,PT07M05.00S,2022-03-22T00:59:40.3Z,3,REGULAR,turnover,lost ball,[],202699,,,1610612755,69,66,2022-03-22T00:59:44Z,3660000,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 200782]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,1.0,Tucker,200782.0,,,,,,,,,,,,,,,,,,
376,PT07M05.00S,2022-03-22T00:59:40.3Z,3,REGULAR,steal,,[],200782,,,1610612748,69,66,2022-03-22T00:59:42Z,3670000,,,0,,P. Tucker STEAL (1 STL),[200782],1610612748.0,MIA,,,,Tucker,P. Tucker,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT06M55.00S,2022-03-22T00:59:51.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628389,87.43429697766098,50.0,1610612748,69,68,2022-03-22T00:59:55Z,3680000,0.0,66.0,1,right,B. Adebayo 6' Hook (14 PTS) (J. Butler 6 AST),"[1628389, 202710]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,6.56,Made,14.0,,,,,,,,,,J. Butler,202710.0,6.0,,,
379,PT06M32.00S,2022-03-22T01:00:13.3Z,3,REGULAR,3pt,Jump Shot,[],1627777,34.477660972404735,65.19607843137254,1610612755,69,68,2022-03-22T01:04:10Z,3700000,-76.0,272.0,1,left,MISS G. Niang 28' pullup 3PT,[1627777],1610612755.0,PHI,pullup,,,Niang,G. Niang,,,,,,,,28.2,Missed,,,,,,,,,,,,,,,,
380,PT06M29.00S,2022-03-22T01:00:16.3Z,3,REGULAR,rebound,defensive,[],1629130,,,1610612748,69,68,2022-03-22T01:00:17Z,3710000,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,379.0,3.0,3.0,0.0,,,,,,,,,,,
