actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
258,PT02M20.00S,2024-03-15T00:57:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628975,92.46057818659659,50.73529411764706,1610612741,51,60,2024-03-15T00:57:40Z,2540000,False,4.0,18.0,1,right,MISS J. Carter driving Layup - blocked,"[1628975, 202695]",1610612741.0,CHI,driving,,,Carter,J. Carter,,,,,Restricted Area,0-8 Center,1.88,Missed,,,,,,,,,,,,,,,,,Leonard,202695.0
259,PT02M20.00S,2024-03-15T00:57:32.1Z,2,REGULAR,block,,[],202695,,,1610612741,51,60,2024-03-15T00:58:05Z,2550000,False,,,0,,K. Leonard BLOCK (1 BLK),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
260,PT02M20.00S,2024-03-15T00:57:32.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,51,60,2024-03-15T00:57:40Z,2560000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,258.0,,,,,,,,,,,
262,PT02M20.00S,2024-03-15T00:57:37.3Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,51,60,2024-03-15T00:57:42Z,2580000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT02M20.00S,2024-03-15T00:57:37.3Z,2,REGULAR,substitution,out,[],1641931,,,1610612741,51,60,2024-03-15T00:57:42Z,2590000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M20.00S,2024-03-15T00:57:37.3Z,2,REGULAR,substitution,in,[],201942,,,1610612741,51,60,2024-03-15T00:57:42Z,2600000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M20.00S,2024-03-15T00:57:37.3Z,2,REGULAR,substitution,in,[],1627936,,,1610612741,51,60,2024-03-15T00:57:42Z,2610000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M19.00S,2024-03-15T00:58:18.3Z,2,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,51,60,2024-03-15T00:58:27Z,2620000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (3 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,8-16 Right,,,,201246.0,3.0,,,,,,,,,,,,,,,
267,PT02M07.00S,2024-03-15T00:58:37.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202331,5.601182654402102,3.9215686274509802,1610612746,51,60,2024-03-15T00:58:43Z,2630000,False,230.0,0.0,1,left,MISS P. George 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Right Corner 3,24+ Right,23.04,Missed,,,,,,,,,,,,,,,,,,
268,PT02M02.00S,2024-03-15T00:58:42.0Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,51,60,2024-03-15T00:58:42Z,2640000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,,,,,,,,,267.0,3.0,2.0,1.0,,,,,,,,
269,PT01M41.00S,2024-03-15T00:59:03.9Z,2,REGULAR,3pt,Jump Shot,[],201942,92.72339027595268,96.32352941176471,1610612741,51,60,2024-03-15T00:59:07Z,2650000,False,232.0,16.0,1,right,MISS D. DeRozan 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,23.21,Missed,,,,,,,,,,,,,,,,,,
270,PT01M39.00S,2024-03-15T00:59:05.9Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,51,60,2024-03-15T00:59:07Z,2660000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,
271,PT01M32.00S,2024-03-15T00:59:11.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,6.258212877792378,51.225490196078425,1610612746,51,62,2024-03-15T00:59:23Z,2670000,False,-6.0,6.0,1,left,T. Mann driving Layup (4 PTS),[1629611],1610612746.0,LAC,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.88,Made,4.0,,,,,,,,,,,,,,,,,
272,PT01M06.00S,2024-03-15T00:59:38.8Z,2,REGULAR,turnover,lost ball,[],201942,,,1610612741,51,62,2024-03-15T00:59:42Z,2680000,False,,,0,,D. DeRozan lost ball TURNOVER (4 TO),"[201942, 202331]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,4.0,,,,,,,,George,202331.0,,,,,,
273,PT01M06.00S,2024-03-15T00:59:38.8Z,2,REGULAR,steal,,[],202331,,,1610612746,51,62,2024-03-15T00:59:40Z,2690000,False,,,0,,P. George STEAL (1 STL),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
274,PT01M02.00S,2024-03-15T00:59:43.4Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1626181,22.815374507227332,10.53921568627451,1610612746,51,62,2024-03-15T01:03:03Z,2700000,False,197.0,162.0,1,left,MISS N. Powell 25' running pullup 3PT,[1626181],1610612746.0,LAC,running pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.53,Missed,,,,,,,,,,,,,,,,,,
275,PT00M56.50S,2024-03-15T00:59:48.9Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612741,51,62,2024-03-15T00:59:57Z,2710000,False,,,0,,T. Craig REBOUND (Off:0 Def:3),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,,,,,,,274.0,3.0,3.0,0.0,,,,,,,,
276,PT00M45.60S,2024-03-15T01:00:02.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626181,,,1610612741,51,62,2024-03-15T01:00:26Z,2720000,False,,,0,,N. Powell personal FOUL (2 PF) (DeRozan 2 FT),"[1626181, 201942]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,1193.0,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,
278,PT00M45.60S,2024-03-15T01:00:53.9Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,52,62,2024-03-15T01:00:53Z,2740000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
279,PT00M45.60S,2024-03-15T01:00:55.0Z,2,REGULAR,substitution,out,[],1626181,,,1610612741,52,62,2024-03-15T01:00:57Z,2750000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT00M45.60S,2024-03-15T01:00:55.0Z,2,REGULAR,substitution,in,[],1629599,,,1610612741,52,62,2024-03-15T01:00:57Z,2760000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT00M45.60S,2024-03-15T01:01:11.9Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,53,62,2024-03-15T01:01:11Z,2770000,False,,,0,,D. DeRozan Free Throw 2 of 2 (9 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
282,PT00M31.30S,2024-03-15T01:01:27.8Z,2,REGULAR,3pt,Jump Shot,[],1629611,30.831143232588698,62.5,1610612746,53,62,2024-03-15T01:01:34Z,2780000,False,-62.0,237.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,24.54,Missed,,,,,,,,,,,,,,,,,,
283,PT00M25.80S,2024-03-15T01:01:33.3Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612741,53,62,2024-03-15T01:01:34Z,2790000,False,,,0,,T. Craig REBOUND (Off:0 Def:4),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,282.0,4.0,4.0,0.0,,,,,,,,
284,PT00M09.70S,2024-03-15T01:01:49.2Z,2,REGULAR,2pt,Jump Shot,[],201942,75.24638633377135,50.245098039215684,1610612741,53,62,2024-03-15T01:01:53Z,2800000,False,1.0,180.0,1,right,MISS D. DeRozan 18' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,18.02,Missed,,,,,,,,,,,,,,,,,,
285,PT00M07.80S,2024-03-15T01:01:51.1Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,53,62,2024-03-15T01:01:51Z,2810000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Center,,,,,,,,,284.0,2.0,2.0,0.0,,,,,,,,
286,PT00M02.40S,2024-03-15T01:01:57.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,6.258212877792378,48.03921568627451,1610612746,53,64,2024-03-15T01:04:36Z,2820000,False,10.0,6.0,1,left,K. Leonard driving Layup (16 PTS) (T. Mann 1 AST),"[202695, 1629611]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.17,Made,16.0,,,T. Mann,1629611.0,1.0,,,,,,,,,,,,
288,PT00M00.00S,2024-03-15T01:02:06.2Z,2,REGULAR,3pt,Jump Shot,[],1630245,56.19250985545335,18.137254901960784,1610612741,53,64,2024-03-15T01:05:14Z,2840000,False,-159.0,359.0,1,right,MISS A. Dosunmu 39' bank 3PT,[1630245],1610612741.0,CHI,bank,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,39.3,Missed,,,,,,,,,,,,,,,,,,
289,PT00M00.00S,2024-03-15T01:02:06.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,53,64,2024-03-15T01:04:55Z,2850000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,288.0,,,,,,,,,,,
290,PT00M00.00S,2024-03-15T01:02:08.7Z,2,REGULAR,period,end,[],0,,,1610612741,53,64,2024-03-15T01:02:08Z,2860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT12M00.00S,2024-03-15T01:16:59.4Z,3,REGULAR,substitution,out,['startperiod'],1629599,,,1610612741,53,64,2024-03-15T01:17:19Z,2870000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT12M00.00S,2024-03-15T01:16:59.4Z,3,REGULAR,substitution,in,['startperiod'],1630538,,,1610612741,53,64,2024-03-15T01:17:19Z,2880000,False,,,0,,SUB in: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT12M00.00S,2024-03-15T01:17:32.0Z,3,REGULAR,period,start,[],0,,,1610612746,53,64,2024-03-15T01:17:32Z,2890000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT11M48.00S,2024-03-15T01:17:46.2Z,3,REGULAR,foul,personal,[],201942,,,1610612746,53,64,2024-03-15T01:18:17Z,2900000,False,,,0,,D. DeRozan personal FOUL (2 PF),"[201942, 202695]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Right,,,,1193.0,,,,,,,,,,,2.0,0.0,Leonard,202695.0,,
296,PT11M40.00S,2024-03-15T01:18:13.7Z,3,REGULAR,2pt,Jump Shot,[],202331,74.45795006570303,44.6078431372549,1610612746,53,66,2024-03-15T01:18:21Z,2920000,False,-27.0,188.0,1,right,P. George 18' pullup Jump Shot (17 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,18.95,Made,17.0,,,,,,,,,,,,,,,,,
297,PT11M28.00S,2024-03-15T01:18:28.2Z,3,REGULAR,foul,personal,['2freethrow'],202331,,,1610612741,53,66,2024-03-15T01:18:35Z,2930000,False,,,0,,P. George shooting personal FOUL (2 PF) (Dosunmu 2 FT),"[202331, 1630245]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,1193.0,,,,,,,,,,,2.0,0.0,Dosunmu,1630245.0,,
299,PT11M28.00S,2024-03-15T01:18:50.8Z,3,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,54,66,2024-03-15T01:18:50Z,2950000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (4 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
300,PT11M28.00S,2024-03-15T01:19:02.5Z,3,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,55,66,2024-03-15T01:19:02Z,2960000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (5 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
301,PT11M12.00S,2024-03-15T01:19:21.5Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612746,55,66,2024-03-15T01:19:52Z,2970000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Leonard 2 FT),"[202696, 202695]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,201246.0,,,,,,,,,,,1.0,0.0,Leonard,202695.0,,
303,PT11M12.00S,2024-03-15T01:19:53.0Z,3,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,55,67,2024-03-15T01:19:53Z,2990000,False,,,0,,K. Leonard Free Throw 1 of 2 (17 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
304,PT11M12.00S,2024-03-15T01:19:53.0Z,3,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,55,67,2024-03-15T01:20:13Z,3000000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
305,PT11M10.00S,2024-03-15T01:19:55.0Z,3,REGULAR,rebound,defensive,[],1628470,,,1610612741,55,67,2024-03-15T01:20:13Z,3010000,False,,,0,,T. Craig REBOUND (Off:0 Def:5),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,304.0,5.0,5.0,0.0,,,,,,,,
306,PT10M56.00S,2024-03-15T01:20:26.4Z,3,REGULAR,3pt,Jump Shot,[],1630245,24.655059132720105,81.61764705882352,1610612741,55,67,2024-03-15T01:20:31Z,3020000,False,-158.0,179.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,23.9,Missed,,,,,,,,,,,,,,,,,,
307,PT10M52.00S,2024-03-15T01:20:29.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612746,55,67,2024-03-15T01:20:29Z,3030000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,306.0,3.0,3.0,0.0,,,,,,,,
308,PT10M33.00S,2024-03-15T01:20:48.8Z,3,REGULAR,3pt,Jump Shot,[],202331,66.70499342969777,41.911764705882355,1610612746,55,70,2024-03-15T01:20:52Z,3040000,False,-40.0,260.0,1,right,P. George 26' 3PT  (20 PTS) (B. Hyland 4 AST),"[202331, 1630538]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.36,Made,20.0,,,B. Hyland,1630538.0,4.0,,,,,,,,,,,,
310,PT10M16.00S,2024-03-15T01:21:05.5Z,3,REGULAR,3pt,Jump Shot,[],1627936,5.338370565045992,94.6078431372549,1610612741,58,70,2024-03-15T01:21:10Z,3060000,False,-223.0,-2.0,1,left,A. Caruso 3PT  (14 PTS) (D. DeRozan 3 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.3,Made,14.0,,,D. DeRozan,201942.0,3.0,,,,,,,,,,,,
312,PT10M00.00S,2024-03-15T01:21:21.4Z,3,REGULAR,3pt,Jump Shot,[],1629611,90.75229960578186,2.696078431372549,1610612746,58,73,2024-03-15T01:21:25Z,3080000,False,-237.0,34.0,1,right,T. Mann 3PT  (7 PTS) (B. Hyland 5 AST),"[1629611, 1630538]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,23.9,Made,7.0,,,B. Hyland,1630538.0,5.0,,,,,,,,,,,,
314,PT09M50.00S,2024-03-15T01:21:34.9Z,3,REGULAR,foul,personal,[],1629611,,,1610612741,58,73,2024-03-15T01:21:42Z,3100000,False,,,0,,T. Mann personal FOUL (1 PF),"[1629611, 201942]",1610612746.0,LAC,,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right,,,,1193.0,,,,,,,,,,,1.0,0.0,DeRozan,201942.0,,
316,PT09M44.00S,2024-03-15T01:21:57.5Z,3,REGULAR,2pt,Jump Shot,[],201942,24.655059132720105,27.450980392156865,1610612741,58,73,2024-03-15T01:22:02Z,3120000,False,113.0,179.0,1,left,MISS D. DeRozan 21' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,21.18,Missed,,,,,,,,,,,,,,,,,,
317,PT09M39.00S,2024-03-15T01:22:02.5Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,58,73,2024-03-15T01:22:02Z,3130000,False,,,0,,I. Zubac REBOUND (Off:1 Def:2),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,316.0,3.0,2.0,1.0,,,,,,,,
318,PT09M27.00S,2024-03-15T01:22:13.1Z,3,REGULAR,3pt,Jump Shot,[],202695,94.95729303547962,4.166666666666666,1610612746,58,76,2024-03-15T01:22:18Z,3140000,False,-229.0,-5.0,1,right,K. Leonard 3PT  (20 PTS) (B. Hyland 6 AST),"[202695, 1630538]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Left Corner 3,24+ Left,22.93,Made,20.0,,,B. Hyland,1630538.0,6.0,,,,,,,,,,,,
320,PT09M06.00S,2024-03-15T01:22:35.0Z,3,REGULAR,3pt,Jump Shot,[],1628470,5.601182654402102,95.09803921568627,1610612741,61,76,2024-03-15T01:22:39Z,3160000,False,-225.0,0.0,1,left,T. Craig 3PT  (12 PTS) (D. DeRozan 4 AST),"[1628470, 201942]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,22.55,Made,12.0,,,D. DeRozan,201942.0,4.0,,,,,,,,,,,,
322,PT08M54.00S,2024-03-15T01:22:46.2Z,3,REGULAR,3pt,Jump Shot,[],1629611,94.82588699080158,5.392156862745098,1610612746,61,76,2024-03-15T01:22:53Z,3180000,False,-223.0,-4.0,1,right,MISS T. Mann 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,22.3,Missed,,,,,,,,,,,,,,,,,,
323,PT08M50.00S,2024-03-15T01:22:50.2Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,61,76,2024-03-15T01:22:53Z,3190000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Left Corner 3,24+ Left,,,,,,,,,322.0,5.0,3.0,2.0,,,,,,,,
324,PT08M44.00S,2024-03-15T01:22:56.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202696,29.6484888304862,69.6078431372549,1610612741,61,76,2024-03-15T01:23:24Z,3200000,False,-98.0,226.0,1,left,MISS N. Vucevic 24' running 3PT,[202696],1610612741.0,CHI,running,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,24.65,Missed,,,,,,,,,,,,,,,,,,
325,PT08M41.00S,2024-03-15T01:22:59.0Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612746,61,76,2024-03-15T01:23:00Z,3210000,False,,,0,,B. Hyland REBOUND (Off:0 Def:2),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,324.0,2.0,2.0,0.0,,,,,,,,
326,PT08M40.00S,2024-03-15T01:23:03.9Z,3,REGULAR,turnover,out-of-bounds,[],202695,,,1610612746,61,76,2024-03-15T01:23:10Z,3220000,False,,,0,,K. Leonard bad pass out-of-bounds TURNOVER (1 TO),[202695],1610612746.0,LAC,bad pass,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,1193.0,1.0,,,,,,,,,,,,,,,
327,PT08M19.00S,2024-03-15T01:23:30.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,29.77989487516426,67.40196078431373,1610612741,61,76,2024-03-15T01:23:35Z,3230000,False,-87.0,227.0,1,left,MISS A. Caruso 24' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,,
328,PT08M16.00S,2024-03-15T01:23:33.1Z,3,REGULAR,rebound,defensive,[],1627826,,,1610612746,61,76,2024-03-15T01:23:35Z,3240000,False,,,0,,I. Zubac REBOUND (Off:1 Def:3),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Left Center,,,,,,,,,327.0,4.0,3.0,1.0,,,,,,,,
329,PT08M06.00S,2024-03-15T01:23:48.6Z,3,REGULAR,foul,personal,[],202696,,,1610612746,61,76,2024-03-15T01:23:56Z,3250000,False,,,0,,N. Vucevic personal FOUL (2 PF),"[202696, 202331]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,,,,,,,,,,,2.0,0.0,George,202331.0,,
331,PT07M57.00S,2024-03-15T01:24:15.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202695,89.56964520367937,54.41176470588235,1610612746,61,78,2024-03-15T01:24:46Z,3270000,False,22.0,46.0,1,right,K. Leonard driving Hook (22 PTS) (P. George 5 AST),"[202695, 202331]",1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,22.0,,,P. George,202331.0,5.0,,,,,,,,,,,,
333,PT07M38.00S,2024-03-15T01:24:35.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,4.5499342969776615,48.28431372549019,1610612741,63,78,2024-03-15T01:24:40Z,3290000,False,9.0,-10.0,1,left,D. DeRozan driving Layup (11 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.3,Made,11.0,,,,,,,,,,,,,,,,,
334,PT07M22.00S,2024-03-15T01:24:50.6Z,3,REGULAR,2pt,Jump Shot,[],1630538,76.03482260183968,31.127450980392158,1610612746,63,80,2024-03-15T01:24:57Z,3300000,False,-94.0,173.0,1,right,B. Hyland 19' pullup Jump Shot (11 PTS) (K. Leonard 2 AST),"[1630538, 202695]",1610612746.0,LAC,pullup,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Left Center,19.69,Made,11.0,,,K. Leonard,202695.0,2.0,,,,,,,,,,,,
335,PT07M21.00S,2024-03-15T01:24:55.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,63,80,2024-03-15T01:24:55Z,3310000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT07M21.00S,2024-03-15T01:27:46.7Z,3,REGULAR,substitution,out,[],1628470,,,1610612741,63,80,2024-03-15T01:28:06Z,3320000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT07M21.00S,2024-03-15T01:27:46.7Z,3,REGULAR,substitution,in,[],1641931,,,1610612741,63,80,2024-03-15T01:28:06Z,3330000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT07M10.00S,2024-03-15T01:28:18.5Z,3,REGULAR,2pt,Jump Shot,[],201942,16.376478318002626,75.24509803921569,1610612741,63,80,2024-03-15T01:28:23Z,3340000,False,-126.0,101.0,1,left,MISS D. DeRozan 16' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,16.19,Missed,,,,,,,,,,,,,,,,,,
340,PT07M05.00S,2024-03-15T01:28:22.0Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,63,80,2024-03-15T01:28:22Z,3350000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,339.0,6.0,3.0,3.0,,,,,,,,
341,PT07M05.00S,2024-03-15T01:28:22.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,5.590000152587891,50.0,1610612741,65,80,2024-03-15T01:28:22Z,3360000,False,0.0,0.0,1,left,N. Vucevic tip Layup (9 PTS),[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Made,9.0,,,,,,,,,,,,,,,,,
342,PT06M46.00S,2024-03-15T01:28:41.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,86.41590013140605,50.0,1610612746,65,82,2024-03-15T01:28:49Z,3370000,False,0.0,75.0,1,right,I. Zubac 7' floating Jump Shot (4 PTS) (P. George 6 AST),"[1627826, 202331]",1610612746.0,LAC,floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,7.52,Made,4.0,,,P. George,202331.0,6.0,,,,,,,,,,,,
