actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT05M04.00S,2023-12-27T01:24:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,5.732588699080158,47.30392156862745,1610612741,12,7,2023-12-27T01:24:25Z,800000,False,13.0,1.0,1,left,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1627749]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,Murray,1627749.0,,,,
81,PT05M04.00S,2023-12-27T01:24:18.7Z,1,REGULAR,block,,[],1627749,,,1610612741,12,7,2023-12-27T01:24:22Z,810000,False,,,0,,D. Murray BLOCK (1 BLK),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M58.00S,2023-12-27T01:24:24.7Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,12,7,2023-12-27T01:24:24Z,820000,False,,,0,,A. Drummond REBOUND (Off:2 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,80.0,4.0,2.0,2.0,,,,,,,,,,,,,,
83,PT04M58.00S,2023-12-27T01:24:24.7Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,5.590000152587891,50.0,1610612741,14,7,2023-12-27T01:25:06Z,830000,False,0.0,0.0,1,left,A. Drummond putback Layup (8 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,8.0,,,,,,,,,,,,,
84,PT04M49.00S,2023-12-27T01:24:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,86.15308804204993,49.754901960784316,1610612737,14,9,2023-12-27T01:24:37Z,840000,False,-1.0,78.0,1,right,D. Murray 7' pullup Jump Shot (5 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,,,,5.0,,,,,,,,,,,,,
85,PT04M39.00S,2023-12-27T01:24:47.2Z,1,REGULAR,foul,personal,['2freethrow'],202083,,,1610612741,14,9,2023-12-27T01:24:54Z,850000,False,,,0,,W. Matthews shooting personal FOUL (1 PF) (Dosunmu 2 FT),"[202083, 1630245]",1610612737.0,ATL,shooting,,,Matthews,W. Matthews,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627539.0,,,,,,1.0,0.0,Dosunmu,1630245.0
87,PT04M39.00S,2023-12-27T01:25:07.4Z,1,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,15,9,2023-12-27T01:25:07Z,870000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (1 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
88,PT04M39.00S,2023-12-27T01:25:08.4Z,1,REGULAR,substitution,out,[],203991,,,1610612741,15,9,2023-12-27T01:25:10Z,880000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M39.00S,2023-12-27T01:25:08.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612741,15,9,2023-12-27T01:25:10Z,890000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M39.00S,2023-12-27T01:25:24.2Z,1,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,16,9,2023-12-27T01:25:24Z,900000,False,,,0,,A. Dosunmu Free Throw 2 of 2 (2 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
91,PT04M25.00S,2023-12-27T01:25:39.4Z,1,REGULAR,3pt,Jump Shot,[],1627749,65.52233902759527,49.26470588235294,1610612737,16,9,2023-12-27T01:25:49Z,910000,False,-4.0,272.0,1,right,MISS D. Murray 27' pullup 3PT,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,27.16,Missed,,,,,,,,,,,,,,,,,,
92,PT04M23.00S,2023-12-27T01:25:41.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,16,9,2023-12-27T01:25:49Z,920000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,91.0,,,,,,,,,,,,,,,,,
94,PT04M18.00S,2023-12-27T01:26:04.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630168,87.86136662286465,54.65686274509803,1610612737,16,9,2023-12-27T01:30:38Z,940000,False,23.0,62.0,1,right,MISS O. Okongwu 6' turnaround Hook,[1630168],1610612737.0,ATL,turnaround,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,6.59,Missed,,,,,,,,,,,,,,,,,,
95,PT04M16.00S,2023-12-27T01:26:06.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,16,9,2023-12-27T01:26:09Z,950000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,94.0,5.0,3.0,2.0,,,,,,,,,,,,,,
96,PT04M15.00S,2023-12-27T01:26:12.3Z,1,REGULAR,foul,personal,[],203992,,,1610612741,16,9,2023-12-27T01:26:18Z,960000,False,,,0,,B. Bogdanovic personal FOUL (1 PF),"[203992, 1630172]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Williams,1630172.0
98,PT04M15.00S,2023-12-27T01:26:23.0Z,1,REGULAR,substitution,out,[],1627749,,,1610612741,16,9,2023-12-27T01:26:32Z,980000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M15.00S,2023-12-27T01:26:23.0Z,1,REGULAR,substitution,out,[],1630180,,,1610612741,16,9,2023-12-27T01:26:32Z,990000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2023-12-27T01:26:23.0Z,1,REGULAR,substitution,in,[],1629027,,,1610612741,16,9,2023-12-27T01:26:32Z,1000000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M15.00S,2023-12-27T01:26:23.0Z,1,REGULAR,substitution,in,[],1629726,,,1610612741,16,9,2023-12-27T01:26:32Z,1010000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2023-12-27T01:26:45.9Z,1,REGULAR,3pt,Jump Shot,[],1630172,27.94021024967148,20.098039215686274,1610612741,16,9,2023-12-27T01:31:35Z,1020000,False,150.0,210.0,1,left,MISS P. Williams 25' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
104,PT04M08.00S,2023-12-27T01:26:48.9Z,1,REGULAR,rebound,defensive,[],1629726,,,1610612737,16,9,2023-12-27T01:26:50Z,1030000,False,,,0,,G. Mathews REBOUND (Off:0 Def:1),[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,,,103.0,1.0,1.0,0.0,,,,,,,,,,,,,,
105,PT03M56.00S,2023-12-27T01:27:02.4Z,1,REGULAR,turnover,out-of-bounds,[],202083,,,1610612737,16,9,2023-12-27T01:27:08Z,1040000,False,,,0,,W. Matthews bad pass out-of-bounds TURNOVER (1 TO),[202083],1610612737.0,ATL,bad pass,,,Matthews,W. Matthews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,1.0,,,,,,,,
106,PT03M45.00S,2023-12-27T01:27:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612741,16,9,2023-12-27T01:27:25Z,1050000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Williams 2 FT),"[1630168, 1630172]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,,,,,,1.0,0.0,Williams,1630172.0
108,PT03M45.00S,2023-12-27T01:27:41.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630172,,,1610612741,17,9,2023-12-27T01:27:41Z,1070000,False,,,0,,P. Williams Free Throw 1 of 2 (3 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
109,PT03M45.00S,2023-12-27T01:27:56.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630172,,,1610612741,18,9,2023-12-27T01:27:56Z,1080000,False,,,0,,P. Williams Free Throw 2 of 2 (4 PTS),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
110,PT03M26.00S,2023-12-27T01:28:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629726,66.83639947437582,60.049019607843135,1610612737,18,12,2023-12-27T01:28:20Z,1090000,False,50.0,259.0,1,right,G. Mathews 26' 3PT  (3 PTS) (W. Matthews 1 AST),"[1629726, 202083]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Center,26.4,Made,,,,,3.0,W. Matthews,202083.0,1.0,,,,,,,,,,
112,PT03M12.00S,2023-12-27T01:28:29.2Z,1,REGULAR,3pt,Jump Shot,[],1630245,30.962549277266753,54.41176470588235,1610612741,18,12,2023-12-27T01:28:33Z,1110000,False,-22.0,239.0,1,left,MISS A. Dosunmu pullup 3PT,[1630245],1610612741.0,CHI,pullup,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,16-24 Center,23.95,Missed,,,,,,,,,,,,,,,,,,
113,PT03M10.00S,2023-12-27T01:28:31.2Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,18,12,2023-12-27T01:28:33Z,1120000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:1),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,16-24 Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
114,PT03M04.00S,2023-12-27T01:28:37.7Z,1,REGULAR,3pt,Jump Shot,[],203992,90.22667542706965,3.9215686274509802,1610612737,18,15,2023-12-27T01:33:30Z,1130000,False,-230.0,39.0,1,right,B. Bogdanovic 3PT  (3 PTS) (T. Young 3 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,23.37,Made,,,,,3.0,T. Young,1629027.0,3.0,,,,,,,,,,
116,PT02M52.00S,2023-12-27T01:28:49.3Z,1,REGULAR,3pt,Jump Shot,[],1629632,31.09395532194481,61.029411764705884,1610612741,18,15,2023-12-27T01:33:59Z,1150000,False,-55.0,240.0,1,left,MISS C. White 24' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,24.6,Missed,,,,,,,,,,,,,,,,,,
117,PT02M50.00S,2023-12-27T01:28:51.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,18,15,2023-12-27T01:28:53Z,1160000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:2),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,,,
118,PT02M38.00S,2023-12-27T01:29:03.4Z,1,REGULAR,3pt,Jump Shot,[],203992,71.04139290407359,23.774509803921568,1610612737,18,15,2023-12-27T01:29:07Z,1170000,False,-131.0,220.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,25.58,Missed,,,,,,,,,,,,,,,,,,
119,PT02M35.00S,2023-12-27T01:29:06.2Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612741,18,15,2023-12-27T01:29:06Z,1180000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT02M30.00S,2023-12-27T01:29:14.6Z,1,REGULAR,foul,personal,['2freethrow'],1629726,,,1610612741,18,15,2023-12-27T01:29:23Z,1190000,False,,,0,,G. Mathews shooting personal FOUL (1 PF) (White 2 FT),"[1629726, 1629632]",1610612737.0,ATL,shooting,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,,,1.0,0.0,White,1629632.0
122,PT02M30.00S,2023-12-27T01:29:43.4Z,1,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,19,15,2023-12-27T01:30:08Z,1210000,False,,,0,,C. White Free Throw 1 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
123,PT02M30.00S,2023-12-27T01:29:44.7Z,1,REGULAR,substitution,out,[],203083,,,1610612741,19,15,2023-12-27T01:29:58Z,1220000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M30.00S,2023-12-27T01:29:44.7Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,19,15,2023-12-27T01:29:58Z,1230000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M30.00S,2023-12-27T01:29:44.7Z,1,REGULAR,substitution,out,[],202083,,,1610612741,19,15,2023-12-27T01:29:58Z,1240000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M30.00S,2023-12-27T01:29:44.7Z,1,REGULAR,substitution,in,[],201942,,,1610612741,19,15,2023-12-27T01:29:58Z,1250000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2023-12-27T01:29:44.7Z,1,REGULAR,substitution,in,[],1630678,,,1610612741,19,15,2023-12-27T01:29:58Z,1260000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M30.00S,2023-12-27T01:29:44.7Z,1,REGULAR,substitution,in,[],1630552,,,1610612741,19,15,2023-12-27T01:29:58Z,1270000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M30.00S,2023-12-27T01:29:43.4Z,1,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,19,15,2023-12-27T01:30:08Z,1280000,False,,,0,,MISS C. White Free Throw 2 of 2,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT02M28.00S,2023-12-27T01:29:45.4Z,1,REGULAR,rebound,defensive,[],203992,,,1610612737,19,15,2023-12-27T01:30:08Z,1290000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT02M10.00S,2023-12-27T01:30:22.7Z,1,REGULAR,2pt,Jump Shot,[],1629027,76.82325886990802,77.45098039215686,1610612737,19,17,2023-12-27T01:30:26Z,1300000,False,137.0,165.0,1,right,T. Young 21' step back Jump Shot (2 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Right Center,21.5,Made,,,,,2.0,,,,,,,,,,,,,
132,PT01M58.00S,2023-12-27T01:30:35.3Z,1,REGULAR,3pt,Jump Shot,[],1628975,9.017739816031538,5.392156862745098,1610612741,19,17,2023-12-27T01:36:45Z,1310000,False,223.0,32.0,1,left,MISS J. Carter step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,22.53,Missed,,,,,,,,,,,,,,,,,,
133,PT01M55.00S,2023-12-27T01:30:38.3Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,19,17,2023-12-27T01:30:40Z,1320000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,,,132.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT01M43.00S,2023-12-27T01:30:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,89.17542706964521,50.245098039215684,1610612737,19,17,2023-12-27T01:30:54Z,1330000,False,1.0,49.0,1,right,MISS J. Johnson turnaround Shot,[1630552],1610612737.0,ATL,turnaround,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.93,Missed,,,,,,,,,,,,,,,,,,
135,PT01M42.00S,2023-12-27T01:30:51.8Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,19,17,2023-12-27T01:30:54Z,1340000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT01M27.00S,2023-12-27T01:31:07.0Z,1,REGULAR,3pt,Jump Shot,[],1628975,31.488173455978973,52.20588235294118,1610612741,22,17,2023-12-27T01:31:11Z,1350000,False,-11.0,243.0,1,left,J. Carter 24' 3PT  (3 PTS) (C. White 1 AST),"[1628975, 1629632]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,24.37,Made,,,,,3.0,C. White,1629632.0,1.0,,,,,,,,,,
138,PT01M14.00S,2023-12-27T01:31:19.3Z,1,REGULAR,3pt,Jump Shot,[],203992,69.46452036793693,26.715686274509803,1610612737,22,17,2023-12-27T01:31:24Z,1370000,False,-116.0,235.0,1,right,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
139,PT01M12.00S,2023-12-27T01:31:21.3Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,22,17,2023-12-27T01:31:24Z,1380000,False,,,0,,C. White REBOUND (Off:0 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,138.0,3.0,3.0,0.0,,,,,,,,,,,,,,
140,PT01M06.00S,2023-12-27T01:31:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629632,13.485545335085414,41.42156862745098,1610612741,22,17,2023-12-27T01:31:32Z,1390000,False,43.0,74.0,1,left,MISS C. White 8' driving floating Shot,[1629632],1610612741.0,CHI,driving floating,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
141,PT01M05.00S,2023-12-27T01:31:28.0Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,22,17,2023-12-27T01:31:32Z,1400000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,140.0,4.0,4.0,0.0,,,,,,,,,,,,,,
142,PT00M59.00S,2023-12-27T01:31:35.5Z,1,REGULAR,3pt,Jump Shot,[],1629027,65.78515111695138,21.813725490196077,1610612737,22,17,2023-12-27T01:31:40Z,1410000,False,-141.0,269.0,1,right,MISS T. Young 30' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,30.38,Missed,,,,,,,,,,,,,,,,,,
143,PT00M55.60S,2023-12-27T01:31:38.9Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612741,22,17,2023-12-27T01:31:40Z,1420000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT00M51.90S,2023-12-27T01:31:43.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,32.802233902759525,42.8921568627451,1610612741,25,17,2023-12-27T01:31:53Z,1430000,False,36.0,256.0,1,left,J. Carter 25' 3PT running pullup (6 PTS),[1628975],1610612741.0,CHI,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,25.83,Made,,,,,6.0,,,,,,,,,,,,,
145,PT00M27.20S,2023-12-27T01:32:10.6Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,25,17,2023-12-27T01:32:14Z,1440000,False,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 201942]",1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2.0,DeRozan,201942.0,,,,,,
146,PT00M27.20S,2023-12-27T01:32:10.6Z,1,REGULAR,steal,,[],201942,,,1610612741,25,17,2023-12-27T01:32:12Z,1450000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M05.70S,2023-12-27T01:32:33.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630245,6.1268068331143235,3.9215686274509802,1610612741,28,17,2023-12-27T01:32:37Z,1460000,False,230.0,5.0,1,left,A. Dosunmu 3PT  (5 PTS) (D. DeRozan 4 AST),"[1630245, 201942]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,5.0,D. DeRozan,201942.0,4.0,,,,,,,,,,
149,PT00M00.80S,2023-12-27T01:32:39.6Z,1,REGULAR,turnover,bad pass,[],1629027,,,1610612737,28,17,2023-12-27T01:32:45Z,1480000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1630245]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,Dosunmu,1630245.0,,,,,,
150,PT00M00.80S,2023-12-27T01:32:39.6Z,1,REGULAR,steal,,[],1630245,,,1610612741,28,17,2023-12-27T01:34:08Z,1490000,False,,,0,,A. Dosunmu STEAL (2 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
151,PT00M00.60S,2023-12-27T01:32:43.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,73.53810775295663,42.40196078431372,1610612741,28,17,2023-12-27T01:33:14Z,1500000,False,38.0,639.0,1,left,MISS C. White 63' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,63.99,Missed,,,,,,,,,,,,,,,,,,
152,PT00M00.40S,2023-12-27T01:32:43.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612741,28,17,2023-12-27T01:33:14Z,1510000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Center,,,151.0,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-12-27T01:32:48.6Z,1,REGULAR,period,end,[],0,,,1610612741,28,17,2023-12-27T01:32:48Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-12-27T01:34:46.7Z,2,REGULAR,substitution,out,['startperiod'],1629632,,,1610612741,28,17,2023-12-27T01:35:11Z,1530000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-12-27T01:34:46.7Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612741,28,17,2023-12-27T01:35:11Z,1540000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-27T01:34:46.7Z,2,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,28,17,2023-12-27T01:35:11Z,1550000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-27T01:34:46.7Z,2,REGULAR,substitution,in,['startperiod'],1627936,,,1610612741,28,17,2023-12-27T01:35:11Z,1560000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-27T01:35:26.7Z,2,REGULAR,period,start,[],0,,,1610612737,28,17,2023-12-27T01:35:26Z,1570000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M44.00S,2023-12-27T01:35:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630168,95.0886990801577,96.07843137254902,1610612737,28,20,2023-12-27T01:35:47Z,1580000,False,230.0,-6.0,1,right,O. Okongwu 3PT  (3 PTS) (J. Johnson 1 AST),"[1630168, 1630552]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Right Corner 3,24+ Right,23.05,Made,,,,,3.0,J. Johnson,1630552.0,1.0,,,,,,,,,,
161,PT11M18.00S,2023-12-27T01:36:07.5Z,2,REGULAR,2pt,Jump Shot,[],201942,24.392247043363994,64.95098039215686,1610612741,28,20,2023-12-27T01:36:11Z,1600000,False,-75.0,177.0,1,left,MISS D. DeRozan 19' turnaround fadeaway Shot,[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.2,Missed,,,,,,,,,,,,,,,,,,
162,PT11M15.00S,2023-12-27T01:36:10.5Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,28,20,2023-12-27T01:36:11Z,1610000,False,,,0,,J. Johnson REBOUND (Off:1 Def:3),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left Center,,,161.0,4.0,3.0,1.0,,,,,,,,,,,,,,
