actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
254,PT05M01.00S,2024-03-26T00:53:17.8Z,2,REGULAR,turnover,bad pass,[],1630557,,,1610612764,37,40,2024-03-26T00:54:40Z,2530000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1628470]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Craig,1628470.0,,,,,,,
255,PT05M01.00S,2024-03-26T00:53:17.8Z,2,REGULAR,steal,,[],1628470,,,1610612741,37,40,2024-03-26T00:53:19Z,2540000,False,,,0,,T. Craig STEAL (2 STL),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
256,PT04M56.00S,2024-03-26T00:53:22.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628470,5.863994743758213,49.754901960784316,1610612741,39,40,2024-03-26T00:53:28Z,2550000,False,1.0,3.0,1,left,T. Craig running finger roll Layup (2 PTS),[1628470],1610612741.0,CHI,running finger roll,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,0.29,Made,,2.0,,,,,,,,,,,,,,,,
257,PT04M44.00S,2024-03-26T00:53:33.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,86.15308804204993,50.98039215686274,1610612764,39,42,2024-03-26T00:53:37Z,2560000,False,5.0,78.0,1,right,C. Kispert 7' driving floating Jump Shot (12 PTS) (P. Baldwin Jr. 1 AST),"[1630557, 1631116]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,12.0,P. Baldwin Jr.,1631116.0,1.0,,,,,,,,,,,,,
259,PT04M35.00S,2024-03-26T00:53:46.6Z,2,REGULAR,foul,personal,['2freethrow'],1626158,,,1610612741,39,42,2024-03-26T00:53:58Z,2580000,False,,,0,,R. Holmes shooting personal FOUL (1 PF) (White 2 FT),"[1626158, 1629632]",1610612764.0,WAS,shooting,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,White,1629632.0,,
261,PT04M35.00S,2024-03-26T00:54:16.2Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,40,42,2024-03-26T00:54:16Z,2600000,False,,,0,,C. White Free Throw 1 of 2 (15 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
262,PT04M35.00S,2024-03-26T00:54:16.9Z,2,REGULAR,substitution,out,[],203083,,,1610612741,40,42,2024-03-26T00:54:34Z,2610000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT04M35.00S,2024-03-26T00:54:16.9Z,2,REGULAR,substitution,out,[],1628470,,,1610612741,40,42,2024-03-26T00:54:34Z,2620000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT04M35.00S,2024-03-26T00:54:16.9Z,2,REGULAR,substitution,out,[],1629673,,,1610612741,40,42,2024-03-26T00:54:34Z,2630000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT04M35.00S,2024-03-26T00:54:16.9Z,2,REGULAR,substitution,in,[],202696,,,1610612741,40,42,2024-03-26T00:54:34Z,2640000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT04M35.00S,2024-03-26T00:54:16.9Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,40,42,2024-03-26T00:54:34Z,2650000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M35.00S,2024-03-26T00:54:16.9Z,2,REGULAR,substitution,in,[],1630215,,,1610612741,40,42,2024-03-26T00:54:34Z,2660000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M35.00S,2024-03-26T00:54:36.0Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,41,42,2024-03-26T00:54:36Z,2670000,False,,,0,,C. White Free Throw 2 of 2 (16 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,,16.0,,,,,,,,,,,,,,,,
269,PT04M14.00S,2024-03-26T00:55:01.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630215,93.77463863337714,49.50980392156863,1610612764,41,44,2024-03-26T00:55:05Z,2680000,False,-2.0,6.0,1,right,J. Butler cutting Layup (6 PTS) (J. Davis 2 AST),"[1630215, 1631098]",1610612764.0,WAS,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,0.65,Made,,6.0,J. Davis,1631098.0,2.0,,,,,,,,,,,,,
271,PT04M03.00S,2024-03-26T00:55:13.0Z,2,REGULAR,turnover,bad pass,[],202696,,,1610612741,41,44,2024-03-26T00:55:19Z,2700000,False,,,0,,N. Vucevic bad pass TURNOVER (1 TO),"[202696, 1631116]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Baldwin Jr.,1631116.0,,,,,,,
272,PT04M03.00S,2024-03-26T00:55:13.0Z,2,REGULAR,steal,,[],1631116,,,1610612764,41,44,2024-03-26T00:55:19Z,2710000,False,,,0,,P. Baldwin Jr. STEAL (1 STL),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
273,PT04M00.00S,2024-03-26T00:55:21.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631116,85.23324572930355,48.77450980392157,1610612764,41,44,2024-03-26T00:56:21Z,2720000,False,-6.0,86.0,1,right,MISS P. Baldwin Jr. 8' running Layup - blocked,"[1631116, 1629632]",1610612764.0,WAS,running,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.65,Missed,,,,,,,,,,,,,,,,,White,1629632.0
274,PT04M00.00S,2024-03-26T00:55:21.9Z,2,REGULAR,block,,[],1629632,,,1610612764,41,44,2024-03-26T00:55:26Z,2730000,False,,,0,,C. White BLOCK (1 BLK),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
275,PT03M57.00S,2024-03-26T00:55:24.9Z,2,REGULAR,rebound,offensive,[],1631098,,,1610612764,41,44,2024-03-26T00:57:07Z,2740000,False,,,0,,J. Davis REBOUND (Off:1 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,273.0,,,,,2.0,1.0,1.0,,,,,,,,,,
282,PT03M57.00S,2024-03-26T00:55:25.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631098,93.64323258869908,48.77450980392157,1610612764,41,44,2024-03-26T00:57:13Z,2750000,False,-6.0,7.0,1,right,MISS J. Davis putback Layup,[1631098],1610612764.0,WAS,putback,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,0.95,Missed,,,,,,,,,,,,,,,,,,
283,PT03M57.00S,2024-03-26T00:55:25.1Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,41,44,2024-03-26T00:57:13Z,2755000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:6),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,282.0,,,,,7.0,6.0,1.0,,,,,,,,,,
277,PT03M47.00S,2024-03-26T00:55:28.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627936,9.149145860709593,49.754901960784316,1610612741,41,44,2024-03-26T00:57:14Z,2760000,False,1.0,34.0,1,left,MISS A. Caruso running DUNK,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,,,,,,,
278,PT03M44.00S,2024-03-26T00:55:31.3Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,41,44,2024-03-26T00:55:31Z,2770000,False,,,0,,R. Holmes REBOUND (Off:2 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,277.0,,,,,5.0,3.0,2.0,,,,,,,,,,
279,PT03M42.00S,2024-03-26T00:55:33.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631098,95.48291721419186,96.07843137254902,1610612764,41,47,2024-03-26T03:46:59Z,2780000,False,230.0,-10.0,1,right,J. Davis 3PT running (5 PTS) (J. Butler 6 AST),"[1631098, 1630215]",1610612764.0,WAS,running,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,23.06,Made,,5.0,J. Butler,1630215.0,6.0,,,,,,,,,,,,,
281,PT03M40.00S,2024-03-26T00:55:43.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,41,47,2024-03-26T00:55:43Z,2800000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M40.00S,2024-03-26T00:57:44.0Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,41,47,2024-03-26T00:58:25Z,2810000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M40.00S,2024-03-26T00:57:44.0Z,2,REGULAR,substitution,out,[],1631098,,,1610612741,41,47,2024-03-26T00:58:25Z,2820000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M40.00S,2024-03-26T00:57:44.0Z,2,REGULAR,substitution,in,[],201942,,,1610612741,41,47,2024-03-26T00:58:25Z,2830000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M40.00S,2024-03-26T00:57:44.0Z,2,REGULAR,substitution,in,[],1630551,,,1610612741,41,47,2024-03-26T00:58:25Z,2840000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M26.00S,2024-03-26T00:58:50.9Z,2,REGULAR,2pt,Jump Shot,[],1629632,9.411957950065702,33.088235294117645,1610612741,41,47,2024-03-26T00:59:22Z,2850000,False,85.0,36.0,1,left,MISS C. White 9' floating Shot,[1629632],1610612741.0,CHI,floating,,,White,C. White,,,,,Mid-Range,8-16 Right,9.19,Missed,,,,,,,,,,,,,,,,,,
289,PT03M21.00S,2024-03-26T00:58:55.9Z,2,REGULAR,rebound,offensive,[],1627936,,,1610612741,41,47,2024-03-26T01:04:21Z,2860000,False,,,0,,A. Caruso REBOUND (Off:1 Def:0),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Right,,,288.0,,,,,1.0,0.0,1.0,,,,,,,,,,
290,PT03M09.00S,2024-03-26T00:59:08.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627936,6.258212877792378,95.83333333333334,1610612741,44,47,2024-03-26T00:59:25Z,2870000,False,-229.0,6.0,1,left,A. Caruso 3PT  (5 PTS) (N. Vucevic 2 AST),"[1627936, 202696]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,22.93,Made,,5.0,N. Vucevic,202696.0,2.0,,,,,,,,,,,,,
292,PT02M53.00S,2024-03-26T00:59:23.4Z,2,REGULAR,2pt,Jump Shot,[],1630215,90.3580814717477,28.431372549019606,1610612764,44,47,2024-03-26T01:01:03Z,2890000,False,-108.0,38.0,1,right,MISS J. Butler 11' pullup bank Shot,[1630215],1610612764.0,WAS,pullup bank,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,11.43,Missed,,,,,,,,,,,,,,,,,,
293,PT02M51.00S,2024-03-26T00:59:26.1Z,2,REGULAR,rebound,defensive,[],1627936,,,1610612741,44,47,2024-03-26T00:59:26Z,2900000,False,,,0,,A. Caruso REBOUND (Off:1 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,292.0,,,,,2.0,1.0,1.0,,,,,,,,,,
294,PT02M40.00S,2024-03-26T00:59:36.9Z,2,REGULAR,2pt,Jump Shot,[],201942,6.783837056504599,10.53921568627451,1610612741,46,47,2024-03-26T00:59:48Z,2910000,False,197.0,11.0,1,left,D. DeRozan 19' Jump Shot (7 PTS) (A. Dosunmu 2 AST),"[201942, 1630245]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right,19.76,Made,,7.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,
296,PT02M11.00S,2024-03-26T01:00:05.5Z,2,REGULAR,3pt,Jump Shot,[],1630215,69.33311432325887,69.11764705882352,1610612764,46,47,2024-03-26T01:00:14Z,2930000,False,96.0,236.0,1,right,MISS J. Butler 25' step back 3PT,[1630215],1610612764.0,WAS,step back,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,25.44,Missed,,,,,,,,,,,,,,,,,,
297,PT02M08.00S,2024-03-26T01:00:08.5Z,2,REGULAR,rebound,defensive,[],202696,,,1610612741,46,47,2024-03-26T01:00:14Z,2940000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:7),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Right Center,,,296.0,,,,,8.0,7.0,1.0,,,,,,,,,,
298,PT02M00.00S,2024-03-26T01:00:17.3Z,2,REGULAR,3pt,Jump Shot,[],1629632,27.414586070959263,78.18627450980392,1610612741,46,47,2024-03-26T01:00:25Z,2950000,False,-141.0,205.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.89,Missed,,,,,,,,,,,,,,,,,,
299,PT01M57.00S,2024-03-26T01:00:20.3Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,46,47,2024-03-26T01:00:25Z,2960000,False,,,0,,C. Kispert REBOUND (Off:0 Def:6),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,298.0,,,,,6.0,6.0,0.0,,,,,,,,,,
300,PT01M44.00S,2024-03-26T01:00:33.5Z,2,REGULAR,3pt,Jump Shot,[],1630551,95.0886990801577,2.696078431372549,1610612764,46,47,2024-03-26T01:00:39Z,2970000,False,-237.0,-6.0,1,right,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
301,PT01M40.00S,2024-03-26T01:00:37.5Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,46,47,2024-03-26T01:00:39Z,2980000,False,,,0,,R. Holmes REBOUND (Off:3 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Left Corner 3,24+ Left,,,300.0,,,,,6.0,3.0,3.0,,,,,,,,,,
302,PT01M39.00S,2024-03-26T01:00:38.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,90.75229960578186,49.754901960784316,1610612764,46,49,2024-03-26T01:00:43Z,2990000,False,-1.0,34.0,1,right,R. Holmes Hook (3 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,3.44,Made,,3.0,,,,,,,,,,,,,,,,
303,PT01M21.00S,2024-03-26T01:00:58.0Z,2,REGULAR,foul,personal,['2freethrow'],1630551,,,1610612741,46,49,2024-03-26T01:01:09Z,3000000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1630551, 201942]",1610612764.0,WAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627963.0,1.0,0.0,DeRozan,201942.0,,
305,PT01M21.00S,2024-03-26T01:01:29.3Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,47,49,2024-03-26T01:01:29Z,3020000,False,,,0,,D. DeRozan Free Throw 1 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
308,PT01M21.00S,2024-03-26T01:01:29.3Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,47,49,2024-03-26T01:01:50Z,3030000,False,,,0,,MISS D. DeRozan Free Throw 2 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
309,PT01M19.00S,2024-03-26T01:01:31.3Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,47,49,2024-03-26T01:01:50Z,3040000,False,,,0,,R. Holmes REBOUND (Off:3 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,308.0,,,,,7.0,4.0,3.0,,,,,,,,,,
310,PT01M09.00S,2024-03-26T01:01:55.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626158,94.30026281208936,49.754901960784316,1610612764,47,51,2024-03-26T01:01:58Z,3050000,False,-1.0,1.0,1,right,R. Holmes alley-oop DUNK (5 PTS) (J. Butler 7 AST),"[1626158, 1630215]",1610612764.0,WAS,alley-oop,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,0.16,Made,,5.0,J. Butler,1630215.0,7.0,,,,,,,,,,,,,
312,PT00M52.00S,2024-03-26T01:02:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.863994743758213,53.431372549019606,1610612741,49,51,2024-03-26T01:02:21Z,3070000,False,-17.0,3.0,1,left,A. Caruso reverse Layup (7 PTS) (D. DeRozan 3 AST),"[1627936, 201942]",1610612741.0,CHI,reverse,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,1.74,Made,,7.0,D. DeRozan,201942.0,3.0,,,,,,,,,,,,,
314,PT00M30.20S,2024-03-26T01:02:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631116,91.14651773981603,55.88235294117647,1610612764,49,51,2024-03-26T01:02:49Z,3090000,False,29.0,31.0,1,right,MISS P. Baldwin Jr. driving Layup,[1631116],1610612764.0,WAS,driving,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,4.25,Missed,,,,,,,,,,,,,,,,,,
315,PT00M27.90S,2024-03-26T01:02:39.8Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,49,51,2024-03-26T01:02:39Z,3100000,False,,,0,,R. Holmes REBOUND (Off:4 Def:4),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,314.0,,,,,8.0,4.0,4.0,,,,,,,,,,
316,PT00M26.00S,2024-03-26T01:02:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626158,91.67214191852825,50.73529411764706,1610612764,49,51,2024-03-26T01:02:53Z,3110000,False,4.0,26.0,1,right,MISS R. Holmes putback Layup - blocked,"[1626158, 202696]",1610612764.0,WAS,putback,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,,,,,,,,,,Vucevic,202696.0
317,PT00M26.00S,2024-03-26T01:02:41.7Z,2,REGULAR,block,,[],202696,,,1610612764,49,51,2024-03-26T01:02:44Z,3120000,False,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
318,PT00M22.80S,2024-03-26T01:02:44.9Z,2,REGULAR,rebound,offensive,[],1630557,,,1610612764,49,51,2024-03-26T01:02:44Z,3130000,False,,,0,,C. Kispert REBOUND (Off:1 Def:6),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,316.0,,,,,7.0,6.0,1.0,,,,,,,,,,
319,PT00M21.90S,2024-03-26T01:02:46.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1626158,93.64323258869908,50.49019607843137,1610612764,49,53,2024-03-26T01:02:59Z,3140000,False,2.0,7.0,1,right,R. Holmes driving DUNK (7 PTS) (J. Champagnie 2 AST),"[1626158, 1630551]",1610612764.0,WAS,driving,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,0.77,Made,,7.0,J. Champagnie,1630551.0,2.0,,,,,,,,,,,,,
321,PT00M02.70S,2024-03-26T01:03:14.4Z,2,REGULAR,3pt,Jump Shot,[],1629632,30.305519053876477,67.15686274509804,1610612741,49,53,2024-03-26T01:03:24Z,3160000,False,-86.0,232.0,1,left,MISS C. White 24' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,24.77,Missed,,,,,,,,,,,,,,,,,,
322,PT00M02.70S,2024-03-26T01:03:14.4Z,2,REGULAR,rebound,offensive,[],1630245,,,1610612741,49,53,2024-03-26T01:03:40Z,3170000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:0),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,321.0,,,,,1.0,0.0,1.0,,,,,,,,,,
323,PT00M00.00S,2024-03-26T01:03:23.3Z,2,REGULAR,period,end,[],0,,,1610612741,49,53,2024-03-26T01:03:23Z,3180000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2024-03-26T01:17:49.5Z,3,REGULAR,substitution,out,['startperiod'],1630215,,,1610612741,49,53,2024-03-26T01:18:23Z,3190000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2024-03-26T01:17:49.5Z,3,REGULAR,substitution,out,['startperiod'],1630551,,,1610612741,49,53,2024-03-26T01:18:23Z,3200000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2024-03-26T01:17:49.5Z,3,REGULAR,substitution,in,['startperiod'],1631098,,,1610612741,49,53,2024-03-26T01:18:23Z,3210000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2024-03-26T01:17:49.5Z,3,REGULAR,substitution,in,['startperiod'],1629673,,,1610612741,49,53,2024-03-26T01:18:23Z,3220000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2024-03-26T01:18:36.4Z,3,REGULAR,period,start,[],0,,,1610612741,49,53,2024-03-26T01:18:36Z,3230000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M53.00S,2024-03-26T01:18:45.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,91.80354796320631,49.26470588235294,1610612741,49,53,2024-03-26T01:26:41Z,3240000,False,-4.0,25.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1631116]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,Baldwin Jr.,1631116.0
361,PT11M53.00S,2024-03-26T01:18:45.4Z,3,REGULAR,block,,[],1631116,,,1610612741,49,53,2024-03-26T01:22:59Z,3245000,False,,,0,,P. Baldwin Jr. BLOCK (1 BLK),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT11M50.00S,2024-03-26T01:18:48.4Z,3,REGULAR,rebound,defensive,[],1626158,,,1610612764,49,53,2024-03-26T01:26:41Z,3250000,False,,,0,,R. Holmes REBOUND (Off:4 Def:5),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Restricted Area,0-8 Center,,,329.0,,,,,9.0,5.0,4.0,,,,,,,,,,
331,PT11M45.00S,2024-03-26T01:18:50.0Z,3,REGULAR,turnover,lost ball,[],1631116,,,1610612764,49,53,2024-03-26T01:24:03Z,3260000,False,,,0,,P. Baldwin Jr. lost ball TURNOVER (1 TO),"[1631116, 201942]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,,,
332,PT11M45.00S,2024-03-26T01:18:50.0Z,3,REGULAR,steal,,[],201942,,,1610612741,49,53,2024-03-26T01:18:52Z,3270000,False,,,0,,D. DeRozan STEAL (3 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
333,PT11M37.00S,2024-03-26T01:18:58.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627936,92.9862023653088,3.431372549019608,1610612741,52,53,2024-03-26T01:19:04Z,3280000,False,-233.0,13.0,1,right,A. Caruso 3PT  (10 PTS) (D. DeRozan 4 AST),"[1627936, 201942]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.32,Made,,10.0,D. DeRozan,201942.0,4.0,,,,,,,,,,,,,
335,PT11M20.00S,2024-03-26T01:19:15.4Z,3,REGULAR,3pt,Jump Shot,[],1631098,3.7614980289093296,95.09803921568627,1610612764,52,56,2024-03-26T01:19:20Z,3300000,False,-225.0,-17.0,1,left,J. Davis 3PT  (8 PTS) (P. Baldwin Jr. 2 AST),"[1631098, 1631116]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,22.61,Made,,8.0,P. Baldwin Jr.,1631116.0,2.0,,,,,,,,,,,,,
