actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
93,PT03M45.00S,2024-01-13T01:24:21.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,23,23,2024-01-13T01:24:23Z,920000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,,,,92.0,2.0,2.0,0.0,,,,,,,,,
94,PT03M40.00S,2024-01-13T01:24:25.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],201939,22.946780551905388,31.372549019607842,1610612744,23,23,2024-01-13T01:27:15Z,930000,False,93.0,163.0,1,left,MISS S. Curry 18' running pullup Shot,[201939],1610612744.0,GSW,running pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,18.79,,,,,,,,
95,PT03M39.00S,2024-01-13T01:24:26.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,23,23,2024-01-13T01:24:32Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,94.0,,,,,,,,,,,,
97,PT03M39.00S,2024-01-13T01:24:33.0Z,1,REGULAR,substitution,out,[],203897,,,1610612741,23,23,2024-01-13T01:25:13Z,960000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M39.00S,2024-01-13T01:24:33.0Z,1,REGULAR,substitution,out,[],1626172,,,1610612741,23,23,2024-01-13T01:25:13Z,970000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M39.00S,2024-01-13T01:24:33.0Z,1,REGULAR,substitution,out,[],203952,,,1610612741,23,23,2024-01-13T01:25:13Z,980000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M39.00S,2024-01-13T01:24:33.0Z,1,REGULAR,substitution,in,[],201942,,,1610612741,23,23,2024-01-13T01:25:13Z,990000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M39.00S,2024-01-13T01:24:33.0Z,1,REGULAR,substitution,in,[],202691,,,1610612741,23,23,2024-01-13T01:25:13Z,1000000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M39.00S,2024-01-13T01:24:33.0Z,1,REGULAR,substitution,in,[],1631218,,,1610612741,23,23,2024-01-13T01:25:13Z,1010000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M29.00S,2024-01-13T01:25:14.3Z,1,REGULAR,foul,offensive,[],202696,,,1610612741,23,23,2024-01-13T01:26:36Z,1020000,False,,,0,,N. Vucevic off-the-ball offensive FOUL (1 PF),"[202696, 201939]",1610612741.0,CHI,off-the-ball,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,202901.0,1.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
105,PT03M29.00S,2024-01-13T01:25:14.3Z,1,REGULAR,turnover,offensive foul,[],202696,,,1610612741,23,23,2024-01-13T01:25:14Z,1040000,False,,,0,,N. Vucevic offensive foul TURNOVER (2 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,202901.0,,,,,,,,,,,,,,,2.0,,,,
108,PT03M29.00S,2024-01-13T01:25:27.4Z,1,REGULAR,substitution,out,[],1629632,,,1610612744,23,23,2024-01-13T01:25:57Z,1045000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M29.00S,2024-01-13T01:25:27.4Z,1,REGULAR,substitution,out,[],203967,,,1610612744,23,23,2024-01-13T01:25:57Z,1047500,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M29.00S,2024-01-13T01:25:27.4Z,1,REGULAR,substitution,in,[],1627936,,,1610612744,23,23,2024-01-13T01:25:57Z,1048750,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M29.00S,2024-01-13T01:25:27.4Z,1,REGULAR,substitution,in,[],1630228,,,1610612744,23,23,2024-01-13T01:25:57Z,1049375,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M18.00S,2024-01-13T01:25:40.5Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612744,23,23,2024-01-13T01:25:51Z,1050000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Jackson-Davis 2 FT),"[1630172, 1631218]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,
112,PT03M18.00S,2024-01-13T01:26:01.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631218,,,1610612744,23,24,2024-01-13T01:26:01Z,1070000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (1 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
113,PT03M18.00S,2024-01-13T01:26:01.5Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631218,,,1610612744,23,24,2024-01-13T01:26:13Z,1080000,False,,,0,,MISS T. Jackson-Davis Free Throw 2 of 2,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
114,PT03M15.00S,2024-01-13T01:26:04.5Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,23,24,2024-01-13T01:26:13Z,1090000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,,
115,PT03M06.00S,2024-01-13T01:26:24.7Z,1,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,23,24,2024-01-13T01:26:31Z,1100000,False,,,0,,A. Dosunmu step out-of-bounds TURNOVER (2 TO),[1630245],1610612741.0,CHI,step,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,2714.0,,,,,,,,,,,,,,,2.0,,,,
116,PT02M55.00S,2024-01-13T01:26:46.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202691,20.18725361366623,17.15686274509804,1610612744,23,24,2024-01-13T01:26:52Z,1110000,False,164.0,137.0,1,left,MISS K. Thompson 21' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,,21.4,,,,,,,,
117,PT02M53.00S,2024-01-13T01:26:50.2Z,1,REGULAR,rebound,offensive,[],202691,,,1610612744,23,24,2024-01-13T01:26:50Z,1120000,False,,,0,,K. Thompson REBOUND (Off:1 Def:0),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,,,,,,,,116.0,1.0,0.0,1.0,,,,,,,,,
118,PT02M53.00S,2024-01-13T01:26:53.9Z,1,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612744,23,24,2024-01-13T01:27:21Z,1130000,False,,,0,,P. Williams shooting personal FOUL (2 PF) (Thompson 2 FT),"[1630172, 202691]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Mid-Range,8-16 Right,2714.0,2.0,0.0,Thompson,202691.0,,,,,,,,,,,,,,,
120,PT02M53.00S,2024-01-13T01:27:14.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,23,24,2024-01-13T01:27:14Z,1150000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M53.00S,2024-01-13T01:29:01.9Z,1,REGULAR,substitution,out,[],202696,,,1610612744,23,24,2024-01-13T01:29:44Z,1160000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M53.00S,2024-01-13T01:29:01.9Z,1,REGULAR,substitution,out,[],201939,,,1610612744,23,24,2024-01-13T01:29:44Z,1170000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M53.00S,2024-01-13T01:29:01.9Z,1,REGULAR,substitution,in,[],203083,,,1610612744,23,24,2024-01-13T01:29:44Z,1180000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M53.00S,2024-01-13T01:29:01.9Z,1,REGULAR,substitution,in,[],202709,,,1610612744,23,24,2024-01-13T01:29:44Z,1190000,False,,,0,,SUB in: C. Joseph,[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M53.00S,2024-01-13T01:30:03.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",202691,,,1610612744,23,25,2024-01-13T01:30:03Z,1200000,False,,,0,,K. Thompson Free Throw 1 of 2 (4 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
126,PT02M53.00S,2024-01-13T01:30:22.4Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",202691,,,1610612744,23,26,2024-01-13T01:30:22Z,1210000,False,,,0,,K. Thompson Free Throw 2 of 2 (5 PTS),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
127,PT02M38.00S,2024-01-13T01:30:38.4Z,1,REGULAR,3pt,Jump Shot,[],201942,67.09921156373193,35.53921568627451,1610612741,23,26,2024-01-13T01:30:43Z,1220000,False,-72.0,257.0,1,right,MISS D. DeRozan 26' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,26.68,,,,,,,,
128,PT02M34.00S,2024-01-13T01:30:42.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,23,26,2024-01-13T01:30:43Z,1230000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,,
129,PT02M12.00S,2024-01-13T01:31:04.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,12.697109067017081,47.05882352941176,1610612744,23,26,2024-01-13T01:31:08Z,1240000,False,15.0,67.0,1,left,MISS B. Podziemski 6' driving floating Shot - blocked,"[1641764, 203083]",1610612744.0,GSW,driving floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,6.85,,,,,,,Drummond,203083.0
130,PT02M12.00S,2024-01-13T01:31:04.3Z,1,REGULAR,block,,[],203083,,,1610612744,23,26,2024-01-13T01:31:06Z,1250000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M09.00S,2024-01-13T01:31:07.3Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,23,26,2024-01-13T01:31:08Z,1260000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
132,PT02M05.00S,2024-01-13T01:31:10.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203083,93.9060446780552,46.07843137254902,1610612741,25,26,2024-01-13T01:33:07Z,1270000,False,-20.0,5.0,1,right,A. Drummond running Layup (2 PTS) (D. DeRozan 1 AST),"[203083, 201942]",1610612741.0,CHI,running,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,2.02,D. DeRozan,201942.0,1.0,,,,,
134,PT01M47.00S,2024-01-13T01:31:29.2Z,1,REGULAR,3pt,Jump Shot,[],1630228,9.937582128777924,5.392156862745098,1610612744,25,29,2024-01-13T01:31:34Z,1290000,False,223.0,41.0,1,left,J. Kuminga 3PT  (3 PTS) (B. Podziemski 2 AST),"[1630228, 1641764]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,,22.67,B. Podziemski,1641764.0,2.0,,,,,
136,PT01M25.00S,2024-01-13T01:31:51.5Z,1,REGULAR,3pt,Jump Shot,[],1630245,66.83639947437582,50.0,1610612741,28,29,2024-01-13T01:31:55Z,1310000,False,0.0,259.0,1,right,A. Dosunmu 25' 3PT  (3 PTS) (A. Drummond 1 AST),"[1630245, 203083]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,,,,,25.92,A. Drummond,203083.0,1.0,,,,,
138,PT01M13.00S,2024-01-13T01:32:04.2Z,1,REGULAR,3pt,Jump Shot,[],202691,5.863994743758213,4.6568627450980395,1610612744,28,29,2024-01-13T01:32:09Z,1330000,False,227.0,3.0,1,left,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,,22.67,,,,,,,,
139,PT01M10.00S,2024-01-13T01:32:07.2Z,1,REGULAR,rebound,offensive,[],1631218,,,1610612744,28,29,2024-01-13T01:32:09Z,1340000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Right Corner 3,24+ Right,,,,,,,,138.0,1.0,0.0,1.0,,,,,,,,,
140,PT00M58.10S,2024-01-13T01:32:23.1Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612744,28,29,2024-01-13T01:32:32Z,1350000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
141,PT00M58.10S,2024-01-13T01:32:27.3Z,1,REGULAR,substitution,out,[],1630172,,,1610612741,28,29,2024-01-13T01:32:34Z,1360000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M58.10S,2024-01-13T01:32:27.3Z,1,REGULAR,substitution,in,[],1631207,,,1610612741,28,29,2024-01-13T01:32:34Z,1370000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M37.50S,2024-01-13T01:33:00.4Z,1,REGULAR,turnover,bad pass,[],201942,,,1610612741,28,29,2024-01-13T01:33:04Z,1380000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 202691]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Thompson,202691.0,,
144,PT00M37.50S,2024-01-13T01:33:00.4Z,1,REGULAR,steal,,[],202691,,,1610612744,28,29,2024-01-13T01:33:02Z,1390000,False,,,0,,K. Thompson STEAL (1 STL),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
145,PT00M34.10S,2024-01-13T01:33:04.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630228,5.732588699080158,49.50980392156863,1610612744,28,31,2024-01-13T01:34:34Z,1400000,False,2.0,1.0,1,left,J. Kuminga running Layup (5 PTS) (C. Joseph 1 AST),"[1630228, 202709]",1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,0.29,C. Joseph,202709.0,1.0,,,,,
147,PT00M18.40S,2024-01-13T01:33:23.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,90.95351511169514,52.10631127450981,1610612741,30,31,2024-01-13T01:33:34Z,1420000,False,11.0,33.0,1,right,D. DeRozan driving floating Jump Shot (5 PTS),[201942],1610612741.0,CHI,driving floating,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,3.42,,,,,,,,
148,PT00M02.90S,2024-01-13T01:33:44.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612744,30,31,2024-01-13T01:34:04Z,1430000,False,,,0,,A. Dosunmu shooting personal FOUL (1 PF) (Jackson-Davis 2 FT),"[1630245, 1631218]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1628953.0,1.0,0.0,Jackson-Davis,1631218.0,,,,,,,,,,,,,,,
150,PT00M02.90S,2024-01-13T01:34:05.3Z,1,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,30,32,2024-01-13T01:34:05Z,1450000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (2 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
151,PT00M02.90S,2024-01-13T01:34:18.2Z,1,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,30,33,2024-01-13T01:34:18Z,1460000,False,,,0,,T. Jackson-Davis Free Throw 2 of 2 (3 PTS),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
154,PT00M00.00S,2024-01-13T01:34:30.1Z,1,REGULAR,period,end,[],0,,,1610612741,30,33,2024-01-13T01:34:30Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-01-13T01:37:04.9Z,2,REGULAR,period,start,[],0,,,1610612744,30,33,2024-01-13T01:37:04Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M36.00S,2024-01-13T01:37:28.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,16.507884362680684,59.80392156862745,1610612744,30,35,2024-01-13T01:37:33Z,1510000,False,-49.0,103.0,1,left,J. Kuminga 11' fadeaway Jump Shot (7 PTS),[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,7.0,,,,,11.38,,,,,,,,
157,PT11M17.00S,2024-01-13T01:37:47.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.65637319316689,44.11764705882353,1610612741,30,35,2024-01-13T01:38:11Z,1520000,False,-29.0,101.0,1,right,MISS D. DeRozan 10' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,10.53,,,,,,,,
158,PT11M14.00S,2024-01-13T01:37:50.2Z,2,REGULAR,rebound,defensive,[],202709,,,1610612744,30,35,2024-01-13T01:37:51Z,1530000,False,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,
159,PT11M07.00S,2024-01-13T01:37:56.9Z,2,REGULAR,3pt,Jump Shot,[],1630228,28.203022339027594,20.34313725490196,1610612744,30,38,2024-01-13T01:38:02Z,1540000,False,148.0,213.0,1,left,J. Kuminga 25' 3PT  (10 PTS) (C. Joseph 2 AST),"[1630228, 202709]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,,,,,,Made,10.0,,,,,25.92,C. Joseph,202709.0,2.0,,,,,
161,PT10M55.00S,2024-01-13T01:38:08.9Z,2,REGULAR,3pt,Jump Shot,[],1631207,70.12155059132719,26.47058823529412,1610612741,30,38,2024-01-13T01:38:15Z,1560000,False,-118.0,228.0,1,right,MISS D. Terry 25' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.69,,,,,,,,
162,PT10M51.00S,2024-01-13T01:38:12.1Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,30,38,2024-01-13T01:38:12Z,1570000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,
163,PT10M45.00S,2024-01-13T01:38:25.9Z,2,REGULAR,foul,offensive,[],1631218,,,1610612744,30,38,2024-01-13T01:39:28Z,1580000,False,,,0,,T. Jackson-Davis off-the-ball offensive FOUL (1 PF),"[1631218, 201942]",1610612744.0,GSW,off-the-ball,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Center,202901.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
165,PT10M45.00S,2024-01-13T01:38:25.9Z,2,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,30,38,2024-01-13T01:38:25Z,1600000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Center,202901.0,,,,,,,,,,,,,,,1.0,,,,
166,PT10M45.00S,2024-01-13T01:38:32.6Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,30,38,2024-01-13T01:38:37Z,1610000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M45.00S,2024-01-13T01:38:32.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,30,38,2024-01-13T01:38:37Z,1620000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M45.00S,2024-01-13T01:38:38.8Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612741,30,38,2024-01-13T01:38:43Z,1630000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,,,202901.0,,,,,,,,,,,,,,,,,,,
169,PT10M29.00S,2024-01-13T01:39:05.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,93.64323258869908,45.588235294117645,1610612741,32,38,2024-01-13T01:39:09Z,1640000,False,-22.0,7.0,1,right,D. DeRozan driving Layup (7 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,,2.33,,,,,,,,
170,PT10M29.00S,2024-01-13T01:39:08.0Z,2,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612741,32,38,2024-01-13T01:39:36Z,1650000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1630228, 201942]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,202901.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
180,PT10M29.00S,2024-01-13T01:39:22.3Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,32,38,2024-01-13T01:40:43Z,1665000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M29.00S,2024-01-13T01:39:22.3Z,2,REGULAR,substitution,in,[],1630172,,,1610612741,32,38,2024-01-13T01:40:43Z,1667500,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M29.00S,2024-01-13T01:39:36.6Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,33,38,2024-01-13T01:39:36Z,1670000,False,,,0,,D. DeRozan Free Throw 1 of 1 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
173,PT10M17.00S,2024-01-13T01:39:49.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,5.995400788436268,50.98039215686274,1610612744,33,40,2024-01-13T01:39:53Z,1680000,False,-5.0,4.0,1,left,T. Jackson-Davis cutting DUNK (5 PTS) (K. Thompson 1 AST),"[1631218, 202691]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,,0.63,K. Thompson,202691.0,1.0,,,,,
175,PT10M01.00S,2024-01-13T01:40:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,93.11760840998686,50.0,1610612741,35,40,2024-01-13T01:40:09Z,1700000,False,0.0,12.0,1,right,D. Terry driving finger roll Layup (2 PTS) (P. Williams 2 AST),"[1631207, 1630172]",1610612741.0,CHI,driving finger roll,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,,1.22,P. Williams,1630172.0,2.0,,,,,
177,PT09M49.00S,2024-01-13T01:40:17.0Z,2,REGULAR,2pt,Jump Shot,[],202709,6.652431011826544,67.64705882352942,1610612744,35,42,2024-01-13T01:41:04Z,1720000,False,-88.0,10.0,1,left,C. Joseph 8' driving floating bank Jump Shot (2 PTS),[202709],1610612744.0,GSW,driving floating bank,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Left,,,,,,Made,2.0,,,,,8.88,,,,,,,,
178,PT09M27.00S,2024-01-13T01:40:39.5Z,2,REGULAR,3pt,Jump Shot,[],1630172,77.08607095926413,12.5,1610612741,35,42,2024-01-13T01:40:55Z,1730000,False,-188.0,163.0,1,right,MISS P. Williams 24' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.84,,,,,,,,
