actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
168,PT10M28.00S,2024-01-06T01:38:15.3Z,2,REGULAR,substitution,out,[],1628975,,,1610612766,25,25,2024-01-06T01:38:20Z,1670000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT10M28.00S,2024-01-06T01:38:15.3Z,2,REGULAR,substitution,out,[],202696,,,1610612766,25,25,2024-01-06T01:38:20Z,1680000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M28.00S,2024-01-06T01:38:15.3Z,2,REGULAR,substitution,in,[],203083,,,1610612766,25,25,2024-01-06T01:38:20Z,1690000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M28.00S,2024-01-06T01:38:15.3Z,2,REGULAR,substitution,in,[],1631207,,,1610612766,25,25,2024-01-06T01:38:20Z,1700000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M12.00S,2024-01-06T01:38:41.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,25.04927726675427,83.82352941176471,1610612766,25,28,2024-01-06T01:38:50Z,1710000,False,-169.0,183.0,1,left,N. Smith Jr. 24' 3PT  (3 PTS) (J. Thor 1 AST),"[1641733, 1630550]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,24.92,Made,,,,,,,,3.0,J. Thor,1630550.0,1.0,,
174,PT10M03.00S,2024-01-06T01:38:50.1Z,2,REGULAR,turnover,bad pass,[],1629632,,,1610612741,25,28,2024-01-06T01:38:54Z,1730000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1641733]",1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,Smith Jr.,1641733.0,,,,,,
175,PT10M03.00S,2024-01-06T01:38:50.1Z,2,REGULAR,steal,,[],1641733,,,1610612766,25,28,2024-01-06T01:38:52Z,1740000,False,,,0,,N. Smith Jr. STEAL (1 STL),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
176,PT09M59.00S,2024-01-06T01:38:53.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641733,4.944152431011826,49.50980392156863,1610612766,25,30,2024-01-06T01:40:13Z,1750000,False,2.0,-6.0,1,left,N. Smith Jr. running Layup (5 PTS),[1641733],1610612766.0,CHA,running,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.65,Made,,,,,,,,5.0,,,,,
178,PT09M49.00S,2024-01-06T01:39:12.7Z,2,REGULAR,foul,personal,[],1630550,,,1610612741,25,30,2024-01-06T01:39:18Z,1770000,False,,,0,,J. Thor personal FOUL (1 PF),"[1630550, 1629632]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Left Corner 3,24+ Left,2004.0,1.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
180,PT09M46.00S,2024-01-06T01:39:36.3Z,2,REGULAR,foul,personal,[],1626179,,,1610612741,25,30,2024-01-06T01:39:41Z,1790000,False,,,0,,T. Rozier personal FOUL (2 PF),"[1626179, 1629632]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,2004.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
182,PT09M38.00S,2024-01-06T01:39:45.8Z,2,REGULAR,2pt,Jump Shot,[],201942,94.43166885676742,26.96078431372549,1610612741,27,30,2024-01-06T01:41:06Z,1810000,False,-115.0,0.0,1,right,D. DeRozan 11' turnaround Jump Shot (8 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,11.52,Made,,,,,,,,8.0,,,,,
183,PT09M16.00S,2024-01-06T01:40:13.2Z,2,REGULAR,foul,offensive,[],1641877,,,1610612766,27,30,2024-01-06T01:40:20Z,1820000,False,,,0,,N. Mensah off-the-ball offensive FOUL (2 PF),"[1641877, 203083]",1610612766.0,CHA,off-the-ball,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
185,PT09M16.00S,2024-01-06T01:40:13.2Z,2,REGULAR,turnover,offensive foul,[],1641877,,,1610612766,27,30,2024-01-06T01:40:13Z,1840000,False,,,0,,N. Mensah offensive foul TURNOVER (1 TO),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,202053.0,,,,,,,,,,,1.0,,,,,,,,
186,PT08M54.00S,2024-01-06T01:40:46.3Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1629632,80.946123521682,32.75122549019608,1610612741,27,30,2024-01-06T01:40:52Z,1850000,False,-86.0,127.0,1,right,MISS C. White 15' pullup Shot,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,15.32,Missed,,,,,,,,,,,,,
187,PT08M52.00S,2024-01-06T01:40:48.3Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,27,30,2024-01-06T01:40:52Z,1860000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Mid-Range,8-16 Left,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,
188,PT08M47.00S,2024-01-06T01:40:53.6Z,2,REGULAR,2pt,Jump Shot,[],1641733,21.895532194480946,52.450980392156865,1610612766,27,30,2024-01-06T01:43:48Z,1870000,False,-12.0,153.0,1,left,MISS N. Smith Jr. 15' pullup Shot,[1641733],1610612766.0,CHA,pullup,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Center,,,,,,15.38,Missed,,,,,,,,,,,,,
189,PT08M44.00S,2024-01-06T01:40:56.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,27,30,2024-01-06T01:41:01Z,1880000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Center,,,,,,,,188.0,5.0,4.0,1.0,,,,,,,,,
190,PT08M34.00S,2024-01-06T01:41:06.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.85479632063075,50.0,1610612741,29,30,2024-01-06T01:41:17Z,1890000,False,0.0,15.0,1,right,A. Drummond driving DUNK (6 PTS) (A. Dosunmu 2 AST),"[203083, 1630245]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,1.47,Made,,,,,,,,6.0,A. Dosunmu,1630245.0,2.0,,
192,PT08M17.00S,2024-01-06T01:41:25.8Z,2,REGULAR,3pt,Jump Shot,[],1628998,30.962549277266753,48.529411764705884,1610612766,29,30,2024-01-06T01:46:13Z,1910000,False,7.0,239.0,1,left,MISS C. Martin pullup 3PT,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Mid-Range,16-24 Center,,,,,,23.86,Missed,,,,,,,,,,,,,
193,PT08M15.00S,2024-01-06T01:41:27.8Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,29,30,2024-01-06T01:46:13Z,1920000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Center,,,,,,,,192.0,6.0,5.0,1.0,,,,,,,,,
194,PT08M02.00S,2024-01-06T01:41:37.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,93.77463863337714,43.38235294117647,1610612741,29,30,2024-01-06T01:41:50Z,1930000,False,-33.0,6.0,1,right,MISS A. Dosunmu cutting Layup - blocked,"[1630245, 1641877]",1610612741.0,CHI,cutting,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,3.36,Missed,,,,,,,,,,,,Mensah,1641877.0
195,PT08M02.00S,2024-01-06T01:41:37.8Z,2,REGULAR,block,,[],1641877,,,1610612741,29,30,2024-01-06T01:41:42Z,1940000,False,,,0,,N. Mensah BLOCK (1 BLK),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT08M01.00S,2024-01-06T01:41:38.8Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,29,30,2024-01-06T01:41:46Z,1950000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,194.0,7.0,5.0,2.0,,,,,,,,,
197,PT08M01.00S,2024-01-06T01:41:44.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612741,29,30,2024-01-06T01:47:15Z,1960000,False,0.0,0.0,1,right,MISS A. Drummond putback Layup,[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
198,PT08M01.00S,2024-01-06T01:41:44.7Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,29,30,2024-01-06T01:57:55Z,1970000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,197.0,8.0,5.0,3.0,,,,,,,,,
201,PT08M01.00S,2024-01-06T01:41:53.6Z,2,REGULAR,foul,personal,[],1641877,,,1610612741,29,30,2024-01-06T01:57:59Z,2000000,False,,,0,,N. Mensah personal FOUL (3 PF),"[1641877, 203083]",1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,1628171.0,3.0,0.0,Drummond,203083.0,,,,,,,,,,,,,,,
203,PT08M01.00S,2024-01-06T01:42:13.2Z,2,REGULAR,substitution,out,[],1626179,,,1610612741,29,30,2024-01-06T01:42:22Z,2020000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M01.00S,2024-01-06T01:42:13.2Z,2,REGULAR,substitution,out,[],1630550,,,1610612741,29,30,2024-01-06T01:42:22Z,2030000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M01.00S,2024-01-06T01:42:13.2Z,2,REGULAR,substitution,out,[],1641877,,,1610612741,29,30,2024-01-06T01:42:22Z,2040000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M01.00S,2024-01-06T01:42:13.2Z,2,REGULAR,substitution,in,[],1628970,,,1610612741,29,30,2024-01-06T01:42:22Z,2050000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M01.00S,2024-01-06T01:42:13.2Z,2,REGULAR,substitution,in,[],1630208,,,1610612741,29,30,2024-01-06T01:42:22Z,2060000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M01.00S,2024-01-06T01:42:13.2Z,2,REGULAR,substitution,in,[],202397,,,1610612741,29,30,2024-01-06T01:42:22Z,2070000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M48.00S,2024-01-06T01:42:31.3Z,2,REGULAR,turnover,traveling,[],1629632,,,1610612741,29,30,2024-01-06T01:42:36Z,2080000,False,,,0,,C. White traveling TURNOVER (3 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,1628171.0,,,,,,,,,,,3.0,,,,,,,,
210,PT07M48.00S,2024-01-06T01:42:34.8Z,2,REGULAR,substitution,out,[],1630245,,,1610612766,29,30,2024-01-06T01:42:38Z,2090000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M48.00S,2024-01-06T01:42:34.8Z,2,REGULAR,substitution,in,[],1630678,,,1610612766,29,30,2024-01-06T01:42:38Z,2100000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M33.00S,2024-01-06T01:42:57.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628970,12.959921156373195,66.66666666666666,1610612766,29,30,2024-01-06T01:54:54Z,2110000,False,-83.0,69.0,1,left,MISS M. Bridges 10' fadeaway Shot,[1628970],1610612766.0,CHA,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,10.84,Missed,,,,,,,,,,,,,
213,PT07M31.00S,2024-01-06T01:42:59.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,29,30,2024-01-06T01:43:00Z,2120000,False,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,,,212.0,9.0,6.0,3.0,,,,,,,,,
214,PT07M21.00S,2024-01-06T01:43:10.0Z,2,REGULAR,3pt,Jump Shot,[],201942,68.41327201051249,68.38235294117648,1610612741,29,30,2024-01-06T01:43:14Z,2130000,False,92.0,244.0,1,right,MISS D. DeRozan 26' 3PT,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,26.11,Missed,,,,,,,,,,,,,
215,PT07M17.00S,2024-01-06T01:43:14.0Z,2,REGULAR,rebound,offensive,[],1629632,,,1610612741,29,30,2024-01-06T01:43:14Z,2140000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,214.0,3.0,2.0,1.0,,,,,,,,,
216,PT07M14.00S,2024-01-06T01:43:16.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631207,95.22010512483574,95.83333333333334,1610612741,29,30,2024-01-06T01:43:32Z,2150000,False,229.0,-8.0,1,right,MISS D. Terry 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,,,,,,22.93,Missed,,,,,,,,,,,,,
217,PT07M13.00S,2024-01-06T01:43:17.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,30,2024-01-06T01:43:33Z,2160000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,216.0,,,,,,,,,,,,
218,PT07M13.00S,2024-01-06T01:43:35.0Z,2,REGULAR,foul,personal,[],1630678,,,1610612766,29,30,2024-01-06T01:44:08Z,2170000,False,,,0,,T. Taylor loose ball personal FOUL (1 PF),"[1630678, 1641733]",1610612741.0,CHI,loose ball,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Smith Jr.,1641733.0,,,,,,,,,,,,,,,
221,PT06M59.00S,2024-01-06T01:43:52.0Z,2,REGULAR,foul,offensive,[],1630208,,,1610612766,29,30,2024-01-06T01:59:05Z,2200000,False,,,0,,N. Richards off-the-ball offensive FOUL (1 PF),"[1630208, 1629632]",1610612766.0,CHA,off-the-ball,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,1628171.0,1.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
223,PT06M59.00S,2024-01-06T01:43:52.0Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,29,30,2024-01-06T01:44:08Z,2220000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,1628171.0,,,,,,,,,,,1.0,,,,,,,,
224,PT06M59.00S,2024-01-06T01:44:12.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,29,30,2024-01-06T01:44:12Z,2230000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M59.00S,2024-01-06T01:46:09.1Z,2,REGULAR,substitution,out,[],201942,,,1610612741,29,30,2024-01-06T01:46:14Z,2240000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M59.00S,2024-01-06T01:46:09.1Z,2,REGULAR,substitution,in,[],203897,,,1610612741,29,30,2024-01-06T01:46:14Z,2250000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M40.00S,2024-01-06T01:47:15.3Z,2,REGULAR,foul,personal,[],202397,,,1610612741,29,30,2024-01-06T01:47:22Z,2260000,False,,,0,,I. Smith personal FOUL (1 PF),"[202397, 1631207]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,Mid-Range,8-16 Center,1628171.0,1.0,0.0,Terry,1631207.0,,,,,,,,,,,,,,,
229,PT06M32.00S,2024-01-06T01:47:36.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630678,95.74572930354796,96.56862745098039,1610612741,29,30,2024-01-06T01:47:42Z,2280000,False,233.0,-13.0,1,right,MISS T. Taylor 3PT,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Right Corner 3,24+ Right,,,,,,23.31,Missed,,,,,,,,,,,,,
230,PT06M28.00S,2024-01-06T01:47:40.3Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,29,30,2024-01-06T01:47:42Z,2290000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,,,,,,,,229.0,2.0,2.0,0.0,,,,,,,,,
231,PT06M09.00S,2024-01-06T01:47:58.8Z,2,REGULAR,3pt,Jump Shot,[],1628998,30.042706964520367,68.87254901960785,1610612766,29,30,2024-01-06T01:48:06Z,2300000,False,-94.0,230.0,1,left,MISS C. Martin 24' 3PT,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,,24.85,Missed,,,,,,,,,,,,,
232,PT06M06.00S,2024-01-06T01:48:01.8Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,29,30,2024-01-06T01:48:06Z,2310000,False,,,0,,C. White REBOUND (Off:1 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,231.0,4.0,3.0,1.0,,,,,,,,,
233,PT05M52.00S,2024-01-06T01:48:15.6Z,2,REGULAR,2pt,Jump Shot,[],203897,93.51182654402102,26.225490196078432,1610612741,29,30,2024-01-06T01:48:20Z,2320000,False,-119.0,8.0,1,right,MISS Z. LaVine 11' step back Shot,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,11.92,Missed,,,,,,,,,,,,,
234,PT05M50.00S,2024-01-06T01:48:17.6Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,29,30,2024-01-06T01:48:20Z,2330000,False,,,0,,N. Richards REBOUND (Off:3 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,233.0,6.0,3.0,3.0,,,,,,,,,
235,PT05M42.00S,2024-01-06T01:48:26.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628998,9.149145860709593,40.931372549019606,1610612766,29,30,2024-01-06T02:00:43Z,2340000,False,45.0,34.0,1,left,MISS C. Martin fadeaway Shot - blocked,"[1628998, 1630678]",1610612766.0,CHA,fadeaway,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.63,Missed,,,,,,,,,,,,Taylor,1630678.0
236,PT05M42.00S,2024-01-06T01:48:26.1Z,2,REGULAR,block,,[],1630678,,,1610612766,29,30,2024-01-06T01:48:28Z,2350000,False,,,0,,T. Taylor BLOCK (1 BLK),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
237,PT05M39.00S,2024-01-06T01:48:29.1Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,29,30,2024-01-06T01:48:30Z,2360000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,235.0,1.0,1.0,0.0,,,,,,,,,
238,PT05M36.00S,2024-01-06T01:48:33.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612741,29,30,2024-01-06T01:48:44Z,2370000,False,,,0,,M. Bridges personal FOUL (1 PF) (White 2 FT),"[1628970, 1629632]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,202053.0,1.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
240,PT05M36.00S,2024-01-06T01:49:08.2Z,2,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,30,30,2024-01-06T01:49:08Z,2390000,False,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,Made,,,,,,,,4.0,,,,,
241,PT05M36.00S,2024-01-06T01:49:09.1Z,2,REGULAR,substitution,out,[],203083,,,1610612741,30,30,2024-01-06T01:49:18Z,2400000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M36.00S,2024-01-06T01:49:09.1Z,2,REGULAR,substitution,out,[],1641733,,,1610612741,30,30,2024-01-06T01:49:18Z,2410000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M36.00S,2024-01-06T01:49:09.1Z,2,REGULAR,substitution,out,[],1628998,,,1610612741,30,30,2024-01-06T01:49:18Z,2420000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT05M36.00S,2024-01-06T01:49:09.1Z,2,REGULAR,substitution,in,[],202696,,,1610612741,30,30,2024-01-06T01:49:18Z,2430000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M36.00S,2024-01-06T01:49:09.1Z,2,REGULAR,substitution,in,[],1630550,,,1610612741,30,30,2024-01-06T01:49:18Z,2440000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M36.00S,2024-01-06T01:49:09.1Z,2,REGULAR,substitution,in,[],1641706,,,1610612741,30,30,2024-01-06T01:49:18Z,2450000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M36.00S,2024-01-06T01:49:27.7Z,2,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,31,30,2024-01-06T01:49:27Z,2460000,False,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,Made,,,,,,,,5.0,,,,,
248,PT05M21.00S,2024-01-06T01:49:44.6Z,2,REGULAR,3pt,Jump Shot,[],1628970,19.398817345597898,91.91176470588235,1610612766,31,30,2024-01-06T01:49:52Z,2470000,False,-210.0,130.0,1,left,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,24.65,Missed,,,,,,,,,,,,,
249,PT05M17.00S,2024-01-06T01:49:48.6Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,31,30,2024-01-06T01:49:52Z,2480000,False,,,0,,C. White REBOUND (Off:1 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,248.0,5.0,4.0,1.0,,,,,,,,,
250,PT05M05.00S,2024-01-06T01:49:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630678,88.64980289093299,49.50980392156863,1610612741,33,30,2024-01-06T01:50:12Z,2490000,False,-2.0,54.0,1,right,T. Taylor driving finger roll Layup (2 PTS) (Z. LaVine 1 AST),"[1630678, 203897]",1610612741.0,CHI,driving finger roll,,,Taylor,T. Taylor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.43,Made,,,,,,,,2.0,Z. LaVine,203897.0,1.0,,
252,PT04M47.00S,2024-01-06T01:50:18.2Z,2,REGULAR,2pt,Jump Shot,[],202397,17.427726675427067,73.0392156862745,1610612766,33,30,2024-01-06T01:50:23Z,2510000,False,-115.0,111.0,1,left,MISS I. Smith 16' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,16.02,Missed,,,,,,,,,,,,,
253,PT04M45.00S,2024-01-06T01:50:20.2Z,2,REGULAR,rebound,defensive,[],203897,,,1610612741,33,30,2024-01-06T01:50:23Z,2520000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Left Center,,,,,,,,252.0,2.0,2.0,0.0,,,,,,,,,
254,PT04M42.00S,2024-01-06T01:50:26.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641706,,,1610612741,33,30,2024-01-06T01:50:33Z,2530000,False,,,0,,B. Miller shooting personal FOUL (2 PF) (LaVine 2 FT),"[1641706, 203897]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,2.0,1.0,LaVine,203897.0,,,,,,,,,,,,,,,
