actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
87,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,out,[],202696,,,1610612752,17,26,2024-04-10T00:26:38Z,870000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,out,[],1629750,,,1610612752,17,26,2024-04-10T00:26:38Z,880000,False,,,0,,SUB out: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,out,[],1628978,,,1610612752,17,26,2024-04-10T00:26:38Z,890000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,in,[],203083,,,1610612752,17,26,2024-04-10T00:26:38Z,900000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,in,[],1628470,,,1610612752,17,26,2024-04-10T00:26:38Z,910000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,in,[],1629632,,,1610612752,17,26,2024-04-10T00:26:38Z,920000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M01.00S,2024-04-10T00:26:23.2Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,17,26,2024-04-10T00:26:38Z,930000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M01.00S,2024-04-10T00:26:58.4Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,17,27,2024-04-10T00:26:58Z,940000,False,,,0,,J. Brunson Free Throw 2 of 2 (9 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
95,PT03M38.00S,2024-04-10T00:27:23.6Z,1,REGULAR,2pt,Jump Shot,[],201942,20.05584756898817,77.45098039215686,1610612741,17,27,2024-04-10T00:27:30Z,950000,False,-137.0,136.0,1,left,MISS D. DeRozan 19' pullup Shot - blocked,"[201942, 1628384]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,19.33,Missed,,,,,,,,,,,,,,,,,Anunoby,1628384.0
96,PT03M38.00S,2024-04-10T00:27:23.6Z,1,REGULAR,block,,[],1628384,,,1610612741,17,27,2024-04-10T00:27:26Z,960000,False,,,0,,O. Anunoby BLOCK (1 BLK),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
97,PT03M35.00S,2024-04-10T00:27:26.6Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,17,27,2024-04-10T00:27:39Z,970000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,16-24 Left Center,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
98,PT03M21.00S,2024-04-10T00:27:55.5Z,1,REGULAR,foul,personal,[],201942,,,1610612752,17,27,2024-04-10T00:28:04Z,980000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1628384]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,,200834.0,,,,,,1.0,0.0,Anunoby,1628384.0,,,,
100,PT03M21.00S,2024-04-10T00:28:04.7Z,1,REGULAR,substitution,out,[],201942,,,1610612752,17,27,2024-04-10T00:28:08Z,1000000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M21.00S,2024-04-10T00:28:04.7Z,1,REGULAR,substitution,in,[],1627936,,,1610612752,17,27,2024-04-10T00:28:08Z,1010000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M21.00S,2024-04-10T00:28:13.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612752,17,27,2024-04-10T00:28:21Z,1020000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M21.00S,2024-04-10T00:28:13.2Z,1,REGULAR,substitution,in,[],202711,,,1610612752,17,27,2024-04-10T00:28:21Z,1030000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M06.00S,2024-04-10T00:28:47.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,81.42247043363994,54.166666666666664,1610612752,17,27,2024-04-10T00:28:51Z,1040000,False,21.0,122.0,1,right,MISS J. Hart 12' turnaround fadeaway Shot,[1628404],1610612752.0,NYK,turnaround fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,12.39,Missed,,,,,,,,,,,,,,,,,,
105,PT03M04.00S,2024-04-10T00:28:49.8Z,1,REGULAR,rebound,defensive,[],1627936,,,1610612741,17,27,2024-04-10T00:28:51Z,1050000,False,,,0,,A. Caruso REBOUND (Off:0 Def:1),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,
106,PT02M49.00S,2024-04-10T00:29:04.1Z,1,REGULAR,3pt,Jump Shot,[],1628975,11.383048620236531,96.07843137254902,1610612741,17,27,2024-04-10T00:29:08Z,1060000,False,-230.0,55.0,1,left,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,23.68,Missed,,,,,,,,,,,,,,,,,,
107,PT02M46.00S,2024-04-10T00:29:07.1Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,17,27,2024-04-10T00:29:08Z,1070000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,,,,106.0,3.0,3.0,0.0,,,,,,,,
108,PT02M25.00S,2024-04-10T00:29:27.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,87.99277266754271,44.11764705882353,1610612752,17,27,2024-04-10T00:29:31Z,1080000,False,-29.0,60.0,1,right,MISS J. Brunson 6' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
109,PT02M24.00S,2024-04-10T00:29:29.4Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,17,27,2024-04-10T00:29:29Z,1090000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,108.0,1.0,1.0,0.0,,,,,,,,
110,PT02M13.00S,2024-04-10T00:29:40.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203083,5.995400788436268,47.794117647058826,1610612741,19,27,2024-04-10T00:29:45Z,1100000,False,11.0,4.0,1,left,A. Drummond Layup (2 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,,,,,,,,,,,,,,,,,
112,PT01M46.00S,2024-04-10T00:30:07.0Z,1,REGULAR,3pt,Jump Shot,[],1628404,94.03745072273325,2.696078431372549,1610612752,19,30,2024-04-10T00:30:12Z,1120000,False,-237.0,4.0,1,right,J. Hart 3PT  (5 PTS) (M. McBride 1 AST),"[1628404, 1630540]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,23.65,Made,5.0,M. McBride,1630540.0,1.0,,,,,,,,,,,,,,
114,PT01M34.00S,2024-04-10T00:30:18.9Z,1,REGULAR,3pt,Jump Shot,[],1627936,26.49474375821288,17.401960784313726,1610612741,22,30,2024-04-10T00:30:24Z,1140000,False,163.0,197.0,1,left,A. Caruso 25' 3PT step back (6 PTS),[1627936],1610612741.0,CHI,step back,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.54,Made,6.0,,,,,,,,,,,,,,,,,
115,PT01M17.00S,2024-04-10T00:30:36.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,69.46452036793693,19.852941176470587,1610612752,22,33,2024-04-10T00:30:42Z,1150000,False,-151.0,235.0,1,right,J. Brunson 27' 3PT pullup (12 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,27.87,Made,12.0,,,,,,,,,,,,,,,,,
116,PT01M02.00S,2024-04-10T00:30:50.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,5.995400788436268,47.794117647058826,1610612741,24,33,2024-04-10T00:30:54Z,1160000,False,11.0,4.0,1,left,C. White driving finger roll Layup (7 PTS),[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,Restricted Area,0-8 Center,1.17,Made,7.0,,,,,,,,,,,,,,,,,
117,PT00M47.60S,2024-04-10T00:31:06.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,74.06373193166885,82.35294117647058,1610612752,24,36,2024-04-10T00:31:12Z,1170000,False,162.0,191.0,1,right,J. Brunson 25' 3PT step back (15 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,25.05,Made,15.0,,,,,,,,,,,,,,,,,
118,PT00M35.80S,2024-04-10T00:31:24.5Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612741,24,36,2024-04-10T00:31:36Z,1180000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Craig 2 FT),"[1628404, 1628470]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,200834.0,,,,,,1.0,0.0,Craig,1628470.0,,,,
120,PT00M35.80S,2024-04-10T00:31:35.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,24,36,2024-04-10T00:31:35Z,1200000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT00M35.80S,2024-04-10T00:34:53.9Z,1,REGULAR,freethrow,1 of 2,[],1628470,,,1610612741,24,36,2024-04-10T00:34:53Z,1210000,False,,,0,,MISS T. Craig Free Throw 1 of 2,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT00M35.80S,2024-04-10T00:34:53.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,24,36,2024-04-10T00:34:53Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,
123,PT00M35.80S,2024-04-10T00:35:13.1Z,1,REGULAR,freethrow,2 of 2,[],1628470,,,1610612741,25,36,2024-04-10T00:35:13Z,1230000,False,,,0,,T. Craig Free Throw 2 of 2 (1 PTS),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
124,PT00M11.00S,2024-04-10T00:35:41.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,87.86136662286465,45.588235294117645,1610612752,25,36,2024-04-10T00:35:45Z,1240000,False,-22.0,62.0,1,right,MISS B. Bogdanovic 6' driving floating Shot - blocked,"[202711, 1627936]",1610612752.0,NYK,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,6.54,Missed,,,,,,,,,,,,,,,,,Caruso,1627936.0
125,PT00M11.00S,2024-04-10T00:35:41.1Z,1,REGULAR,block,,[],1627936,,,1610612752,25,36,2024-04-10T00:35:43Z,1250000,False,,,0,,A. Caruso BLOCK (1 BLK),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT00M07.80S,2024-04-10T00:35:44.3Z,1,REGULAR,rebound,defensive,[],1628975,,,1610612741,25,36,2024-04-10T00:35:45Z,1260000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,
127,PT00M06.70S,2024-04-10T00:35:46.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629632,5.732588699080158,50.98039215686274,1610612741,25,36,2024-04-10T00:36:53Z,1270000,False,-5.0,1.0,1,left,MISS C. White running reverse Layup,[1629632],1610612741.0,CHI,running reverse,,,White,C. White,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,,,,,,,,
128,PT00M06.60S,2024-04-10T00:35:46.6Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,25,36,2024-04-10T00:35:52Z,1280000,False,,,0,,A. Drummond REBOUND (Off:1 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,
129,PT00M06.60S,2024-04-10T00:35:49.1Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203083,5.590000152587891,50.0,1610612741,27,36,2024-04-10T00:37:01Z,1290000,False,0.0,0.0,1,left,A. Drummond tip DUNK (4 PTS),[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,4.0,,,,,,,,,,,,,,,,,
130,PT00M00.00S,2024-04-10T00:35:58.3Z,1,REGULAR,period,end,[],0,,,1610612752,27,36,2024-04-10T00:35:58Z,1300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,out,['startperiod'],1628975,,,1610612752,27,36,2024-04-10T00:38:21Z,1310000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,out,['startperiod'],1627936,,,1610612752,27,36,2024-04-10T00:38:21Z,1320000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612752,27,36,2024-04-10T00:38:21Z,1330000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,27,36,2024-04-10T00:38:21Z,1340000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,in,['startperiod'],201942,,,1610612752,27,36,2024-04-10T00:38:21Z,1350000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,in,['startperiod'],1631207,,,1610612752,27,36,2024-04-10T00:38:21Z,1360000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612752,27,36,2024-04-10T00:38:21Z,1370000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT12M00.00S,2024-04-10T00:37:53.5Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612752,27,36,2024-04-10T00:38:21Z,1380000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2024-04-10T00:38:33.3Z,2,REGULAR,period,start,[],0,,,1610612752,27,36,2024-04-10T00:38:33Z,1390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT11M39.00S,2024-04-10T00:38:53.2Z,2,REGULAR,turnover,lost ball,[],202711,,,1610612752,27,36,2024-04-10T00:39:01Z,1400000,False,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[202711, 203083]",1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,24+ Center,,,,,,,,1.0,,,,,,,,,Drummond,203083.0,,
142,PT11M39.00S,2024-04-10T00:38:53.2Z,2,REGULAR,steal,,[],203083,,,1610612741,27,36,2024-04-10T00:38:55Z,1410000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,24+ Center,,,,,,,,,,,,,,,,,,,,
143,PT11M34.00S,2024-04-10T00:38:58.2Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628470,7.835085413929041,50.98039215686274,1610612741,27,36,2024-04-10T00:40:23Z,1420000,False,-5.0,21.0,1,left,MISS T. Craig running DUNK,[1628470],1610612741.0,CHI,running,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
144,PT11M33.00S,2024-04-10T00:38:59.2Z,2,REGULAR,rebound,defensive,[],202711,,,1610612752,27,36,2024-04-10T00:40:35Z,1430000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:1),[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,
145,PT11M27.00S,2024-04-10T00:39:06.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630540,96.27135348226018,3.1862745098039214,1610612752,27,36,2024-04-10T00:40:52Z,1440000,False,-234.0,-17.0,1,right,MISS M. McBride running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.48,Missed,,,,,,,,,,,,,,,,,,
146,PT11M27.00S,2024-04-10T00:39:06.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,27,36,2024-04-10T00:39:27Z,1450000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,145.0,,,,,,,,,,,
147,PT11M27.00S,2024-04-10T00:39:28.1Z,2,REGULAR,foul,personal,[],1628392,,,1610612741,27,36,2024-04-10T00:39:53Z,1460000,False,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 203083]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,1627534.0,,,,,,1.0,0.0,Drummond,203083.0,,,,
149,PT11M27.00S,2024-04-10T00:39:55.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,27,36,2024-04-10T00:39:55Z,1480000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M27.00S,2024-04-10T00:41:35.8Z,2,REGULAR,substitution,out,[],203083,,,1610612741,27,36,2024-04-10T00:41:41Z,1490000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M27.00S,2024-04-10T00:41:35.8Z,2,REGULAR,substitution,in,[],202696,,,1610612741,27,36,2024-04-10T00:41:41Z,1500000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M12.00S,2024-04-10T00:42:32.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,7.966491458607096,63.725490196078425,1610612741,29,36,2024-04-10T00:42:37Z,1510000,False,-69.0,22.0,1,left,N. Vucevic 7' turnaround Hook (4 PTS) (C. White 1 AST),"[202696, 1629632]",1610612741.0,CHI,turnaround,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.22,Made,4.0,C. White,1629632.0,1.0,,,,,,,,,,,,,,
154,PT10M52.00S,2024-04-10T00:42:53.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,87.20433639947439,47.05882352941176,1610612752,29,38,2024-04-10T00:42:56Z,1530000,False,-15.0,68.0,1,right,I. Hartenstein 6' floating Jump Shot (2 PTS) (M. McBride 2 AST),"[1628392, 1630540]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,2.0,M. McBride,1630540.0,2.0,,,,,,,,,,,,,,
156,PT10M37.00S,2024-04-10T00:43:07.0Z,2,REGULAR,3pt,Jump Shot,[],202696,32.40801576872536,47.30392156862745,1610612741,29,38,2024-04-10T00:43:14Z,1550000,False,13.0,252.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,25.25,Missed,,,,,,,,,,,,,,,,,,
157,PT10M37.00S,2024-04-10T00:43:07.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,29,38,2024-04-10T00:43:14Z,1560000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,156.0,,,,,,,,,,,
159,PT10M28.00S,2024-04-10T00:43:35.3Z,2,REGULAR,foul,personal,[],1629632,,,1610612752,29,38,2024-04-10T00:44:09Z,1580000,False,,,0,,C. White personal FOUL (1 PF),"[1629632, 1628978]",1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627534.0,,,,,,1.0,0.0,DiVincenzo,1628978.0,,,,
161,PT10M18.00S,2024-04-10T00:44:01.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628978,93.11760840998686,53.67647058823529,1610612752,29,40,2024-04-10T00:44:05Z,1600000,False,18.0,12.0,1,right,D. DiVincenzo driving DUNK (9 PTS) (B. Bogdanovic 1 AST),"[1628978, 202711]",1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.21,Made,9.0,B. Bogdanovic,202711.0,1.0,,,,,,,,,,,,,,
163,PT10M06.00S,2024-04-10T00:44:13.4Z,2,REGULAR,3pt,Jump Shot,[],1628470,5.206964520367937,95.09803921568627,1610612741,32,40,2024-04-10T00:44:17Z,1620000,False,-225.0,-4.0,1,left,T. Craig 3PT  (4 PTS) (C. White 2 AST),"[1628470, 1629632]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,22.55,Made,4.0,C. White,1629632.0,2.0,,,,,,,,,,,,,,
165,PT09M44.00S,2024-04-10T00:44:35.0Z,2,REGULAR,2pt,Jump Shot,[],1628978,77.21747700394218,56.372549019607845,1610612752,32,42,2024-04-10T00:44:38Z,1640000,False,32.0,162.0,1,right,D. DiVincenzo 16' pullup Jump Shot (11 PTS) (I. Hartenstein 2 AST),"[1628978, 1628392]",1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,16.48,Made,11.0,I. Hartenstein,1628392.0,2.0,,,,,,,,,,,,,,
167,PT09M32.00S,2024-04-10T00:44:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628470,7.178055190538765,50.49019607843137,1610612741,32,42,2024-04-10T00:44:51Z,1660000,False,-2.0,15.0,1,left,MISS T. Craig driving Layup,[1628470],1610612741.0,CHI,driving,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
168,PT09M30.00S,2024-04-10T00:44:49.6Z,2,REGULAR,rebound,offensive,[],202696,,,1610612741,32,42,2024-04-10T00:44:49Z,1670000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:0),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,167.0,1.0,0.0,1.0,,,,,,,,
169,PT09M20.00S,2024-04-10T00:44:59.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,5.469776609724048,50.0,1610612741,34,42,2024-04-10T00:45:03Z,1680000,False,0.0,-1.0,1,left,C. White driving Layup (9 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,0.11,Made,9.0,,,,,,,,,,,,,,,,,
170,PT09M04.00S,2024-04-10T00:45:15.3Z,2,REGULAR,3pt,Jump Shot,[],1628978,71.56701708278581,19.852941176470587,1610612752,34,42,2024-04-10T00:45:49Z,1690000,False,-151.0,215.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
171,PT09M02.00S,2024-04-10T00:45:17.3Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,34,42,2024-04-10T00:45:19Z,1700000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,170.0,1.0,1.0,0.0,,,,,,,,
