actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
424,PT06M21.00S,2024-02-29T02:29:09.2Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,64,63,2024-02-29T02:29:11Z,4110000,False,,,0,,A. Drummond REBOUND (Off:7 Def:11),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,422.0,18.0,11.0,7.0,,,,,
425,PT06M08.00S,2024-02-29T02:29:22.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,93.38042049934296,45.09803921568628,1610612741,66,63,2024-02-29T02:29:26Z,4120000,False,-25.0,10.0,1,right,A. Drummond Layup (13 PTS) (N. Vucevic 3 AST),"[203083, 202696]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.64,Made,13.0,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,
427,PT05M40.00S,2024-02-29T02:29:50.2Z,3,REGULAR,3pt,Jump Shot,[],1629636,5.601182654402102,3.431372549019608,1610612739,66,66,2024-02-29T02:29:57Z,4140000,False,233.0,0.0,1,left,D. Garland 3PT step back (17 PTS),[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Right Corner 3,24+ Right,23.28,Made,17.0,,,,,,,,,,,,,,,,,
428,PT05M26.00S,2024-02-29T02:30:04.8Z,3,REGULAR,3pt,Jump Shot,[],1629632,68.15045992115637,26.715686274509803,1610612741,66,66,2024-02-29T02:30:08Z,4150000,False,-116.0,247.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
429,PT05M24.00S,2024-02-29T02:30:06.8Z,3,REGULAR,rebound,defensive,[],1628378,,,1610612739,66,66,2024-02-29T02:30:08Z,4160000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:5),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,428.0,5.0,5.0,0.0,,,,,
430,PT05M18.00S,2024-02-29T02:30:15.7Z,3,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,66,66,2024-02-29T02:30:21Z,4170000,False,,,0,,M. Strus bad pass out-of-bounds TURNOVER (1 TO),[1629622],1610612739.0,CLE,bad pass,,,Strus,M. Strus,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,,,,1.0,,,,
431,PT05M18.00S,2024-02-29T02:30:19.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,66,66,2024-02-29T02:30:19Z,4180000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,out,[],203083,,,1610612741,66,66,2024-02-29T02:32:59Z,4190000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,out,[],201942,,,1610612741,66,66,2024-02-29T02:32:59Z,4200000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,out,[],1630596,,,1610612741,66,66,2024-02-29T02:32:59Z,4210000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,out,[],1629636,,,1610612741,66,66,2024-02-29T02:32:59Z,4220000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,in,[],1641763,,,1610612741,66,66,2024-02-29T02:32:59Z,4230000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,in,[],1641931,,,1610612741,66,66,2024-02-29T02:32:59Z,4240000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,in,[],1629731,,,1610612741,66,66,2024-02-29T02:32:59Z,4250000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M18.00S,2024-02-29T02:32:40.5Z,3,REGULAR,substitution,in,[],1627747,,,1610612741,66,66,2024-02-29T02:32:59Z,4260000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M05.00S,2024-02-29T02:33:26.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641931,71.82982917214193,20.098039215686274,1610612741,69,66,2024-02-29T02:33:29Z,4270000,False,-150.0,212.0,1,right,O. Bitim 25' 3PT  (6 PTS) (C. White 6 AST),"[1641931, 1629632]",1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Left Center,25.97,Made,6.0,C. White,1629632.0,6.0,,,,,,,,,,,,,,
442,PT04M49.00S,2024-02-29T02:33:43.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,5.469776609724048,50.98039215686274,1610612739,69,66,2024-02-29T02:33:47Z,4290000,False,-5.0,-1.0,1,left,MISS J. Allen alley-oop DUNK,[1628386],1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.5,Missed,,,,,,,,,,,,,,,,,,
443,PT04M46.00S,2024-02-29T02:33:44.6Z,3,REGULAR,rebound,offensive,[],1629622,,,1610612739,69,66,2024-02-29T02:33:44Z,4300000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,442.0,3.0,2.0,1.0,,,,,
444,PT04M45.00S,2024-02-29T02:33:46.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628386,5.995400788436268,51.9607843137255,1610612739,69,68,2024-02-29T02:33:50Z,4310000,False,-10.0,4.0,1,left,J. Allen DUNK (6 PTS) (M. Strus 4 AST),"[1628386, 1629622]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.05,Made,6.0,M. Strus,1629622.0,4.0,,,,,,,,,,,,,,
446,PT04M25.00S,2024-02-29T02:34:06.0Z,3,REGULAR,3pt,Jump Shot,[],1630245,95.0886990801577,95.58823529411765,1610612741,69,68,2024-02-29T02:34:12Z,4330000,False,228.0,-6.0,1,right,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
447,PT04M24.00S,2024-02-29T02:34:07.0Z,3,REGULAR,rebound,offensive,[],1641763,,,1610612741,69,68,2024-02-29T02:34:12Z,4340000,False,,,0,,J. Phillips REBOUND (Off:3 Def:2),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,446.0,5.0,2.0,3.0,,,,,
448,PT04M24.00S,2024-02-29T02:34:12.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641763,94.40999984741211,50.0,1610612741,71,68,2024-02-29T02:34:12Z,4350000,False,0.0,0.0,1,right,J. Phillips putback Layup (6 PTS),[1641763],1610612741.0,CHI,putback,,,Phillips,J. Phillips,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
449,PT04M24.00S,2024-02-29T02:34:13.0Z,3,REGULAR,foul,personal,['1freethrow'],1629622,,,1610612741,71,68,2024-02-29T02:34:21Z,4360000,False,,,0,,M. Strus shooting personal FOUL (3 PF) (Phillips 1 FT),"[1629622, 1641763]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,3.0,0.0,Phillips,1641763.0,,,,,,,,,
451,PT04M24.00S,2024-02-29T02:34:33.4Z,3,REGULAR,substitution,out,[],1629622,,,1610612741,71,68,2024-02-29T02:34:37Z,4380000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M24.00S,2024-02-29T02:34:33.4Z,3,REGULAR,substitution,in,[],1630171,,,1610612741,71,68,2024-02-29T02:34:37Z,4390000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M24.00S,2024-02-29T02:34:48.5Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],1641763,,,1610612741,72,68,2024-02-29T02:34:48Z,4400000,False,,,0,,J. Phillips Free Throw 1 of 1 (7 PTS),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
454,PT04M03.00S,2024-02-29T02:35:11.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,6.1268068331143235,58.333333333333336,1610612739,72,70,2024-02-29T02:36:02Z,4410000,False,-42.0,5.0,1,left,J. Allen floating Jump Shot (8 PTS) (C. LeVert 7 AST),"[1628386, 1627747]",1610612739.0,CLE,floating,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,4.2,Made,8.0,C. LeVert,1627747.0,7.0,,,,,,,,,,,,,,
456,PT03M58.00S,2024-02-29T02:35:20.8Z,3,REGULAR,foul,offensive,[],202696,,,1610612741,72,70,2024-02-29T02:35:32Z,4430000,False,,,0,,N. Vucevic off-the-ball offensive FOUL (3 PF),"[202696, 1627747]",1610612741.0,CHI,off-the-ball,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,1628953.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,
458,PT03M58.00S,2024-02-29T02:35:20.8Z,3,REGULAR,turnover,offensive foul,[],202696,,,1610612741,72,70,2024-02-29T02:35:20Z,4450000,False,,,0,,N. Vucevic offensive foul TURNOVER (4 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,1628953.0,,,,,,,,,4.0,,,,
459,PT03M41.00S,2024-02-29T02:35:55.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,4.418528252299605,95.09803921568627,1610612739,72,70,2024-02-29T02:36:00Z,4460000,False,-225.0,-11.0,1,left,MISS D. Wade 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Left Corner 3,24+ Left,22.58,Missed,,,,,,,,,,,,,,,,,,
460,PT03M37.00S,2024-02-29T02:35:59.7Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,72,70,2024-02-29T02:36:00Z,4470000,False,,,0,,C. White REBOUND (Off:2 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,459.0,5.0,3.0,2.0,,,,,
461,PT03M33.00S,2024-02-29T02:36:05.1Z,3,REGULAR,3pt,Jump Shot,[],202696,66.5735873850197,50.73529411764706,1610612741,72,70,2024-02-29T02:37:14Z,4480000,False,4.0,262.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,26.17,Missed,,,,,,,,,,,,,,,,,,
462,PT03M30.00S,2024-02-29T02:36:08.1Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,72,70,2024-02-29T02:37:14Z,4490000,False,,,0,,J. Allen REBOUND (Off:1 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,461.0,4.0,3.0,1.0,,,,,
463,PT03M23.00S,2024-02-29T02:36:15.7Z,3,REGULAR,turnover,bad pass,[],1628378,,,1610612739,72,70,2024-02-29T02:38:45Z,4500000,False,,,0,,D. Mitchell bad pass TURNOVER (3 TO),"[1628378, 1630245]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,3.0,,,Dosunmu,1630245.0
464,PT03M23.00S,2024-02-29T02:36:15.7Z,3,REGULAR,steal,,[],1630245,,,1610612741,72,70,2024-02-29T02:44:45Z,4510000,False,,,0,,A. Dosunmu STEAL (1 STL),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
466,PT03M21.00S,2024-02-29T02:36:22.1Z,3,REGULAR,turnover,bad pass,[],1641931,,,1610612741,72,70,2024-02-29T02:38:53Z,4530000,False,,,0,,O. Bitim bad pass TURNOVER (1 TO),"[1641931, 1630171]",1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,,,Okoro,1630171.0
467,PT03M21.00S,2024-02-29T02:36:22.1Z,3,REGULAR,steal,,[],1630171,,,1610612739,72,70,2024-02-29T02:36:25Z,4540000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
468,PT03M19.00S,2024-02-29T02:36:27.9Z,3,REGULAR,foul,personal,[],1641763,,,1610612739,72,70,2024-02-29T02:37:17Z,4550000,False,,,0,,J. Phillips personal FOUL (1 PF),"[1641763, 1630171]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Mid-Range,16-24 Right,,,,,,,204059.0,1.0,0.0,Okoro,1630171.0,,,,,,,,,
470,PT03M19.00S,2024-02-29T02:36:40.0Z,3,REGULAR,substitution,out,[],1629632,,,1610612739,72,70,2024-02-29T02:36:57Z,4570000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M19.00S,2024-02-29T02:36:40.0Z,3,REGULAR,substitution,in,[],201942,,,1610612739,72,70,2024-02-29T02:36:57Z,4580000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M59.00S,2024-02-29T02:37:05.8Z,3,REGULAR,foul,personal,['2freethrow'],1641931,,,1610612739,72,70,2024-02-29T02:40:07Z,4590000,False,,,0,,O. Bitim shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1641931, 1628378]",1610612741.0,CHI,shooting,,,Bitim,O. Bitim,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,
474,PT02M59.00S,2024-02-29T02:37:16.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,72,70,2024-02-29T02:37:16Z,4610000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT02M59.00S,2024-02-29T02:39:41.5Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,72,70,2024-02-29T02:40:01Z,4620000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT02M59.00S,2024-02-29T02:39:41.5Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,72,70,2024-02-29T02:40:01Z,4630000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M59.00S,2024-02-29T02:40:18.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612739,72,70,2024-02-29T02:40:18Z,4640000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
478,PT02M59.00S,2024-02-29T02:40:18.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,72,70,2024-02-29T02:40:18Z,4650000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,477.0,,,,,,,,
479,PT02M59.00S,2024-02-29T02:40:36.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612739,72,71,2024-02-29T02:40:36Z,4660000,False,,,0,,D. Mitchell Free Throw 2 of 2 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
480,PT02M43.00S,2024-02-29T02:40:52.2Z,3,REGULAR,2pt,Jump Shot,[],201942,76.69185282522996,31.862745098039213,1610612741,74,71,2024-02-29T02:40:55Z,4670000,False,-91.0,167.0,1,right,D. DeRozan 18' pullup Jump Shot (13 PTS) (A. Dosunmu 2 AST),"[201942, 1630245]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,18.97,Made,13.0,A. Dosunmu,1630245.0,2.0,,,,,,,,,,,,,,
482,PT02M27.00S,2024-02-29T02:41:09.0Z,3,REGULAR,3pt,Jump Shot,[],1629731,33.327858081471746,55.63725490196079,1610612739,74,74,2024-02-29T02:41:14Z,4690000,False,-28.0,261.0,1,left,D. Wade 26' 3PT  (3 PTS) (D. Mitchell 3 AST),"[1629731, 1628378]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,26.23,Made,3.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
484,PT02M08.00S,2024-02-29T02:41:27.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641763,94.43166885676742,48.28431372549019,1610612741,74,74,2024-02-29T02:41:30Z,4710000,False,-9.0,0.0,1,right,MISS J. Phillips driving Layup,[1641763],1610612741.0,CHI,driving,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,,
485,PT02M06.00S,2024-02-29T02:41:29.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,74,74,2024-02-29T02:41:30Z,4720000,False,,,0,,E. Mobley REBOUND (Off:2 Def:6),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,484.0,8.0,6.0,2.0,,,,,
486,PT02M01.00S,2024-02-29T02:41:38.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612739,74,74,2024-02-29T02:41:47Z,4730000,False,,,0,,D. DeRozan personal FOUL (2 PF) (Wade 2 FT),"[201942, 1629731]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,2.0,0.0,Wade,1629731.0,,,,,,,,,
488,PT02M01.00S,2024-02-29T02:42:08.3Z,3,REGULAR,freethrow,1 of 2,[],1629731,,,1610612739,74,75,2024-02-29T02:42:08Z,4750000,False,,,0,,D. Wade Free Throw 1 of 2 (4 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
489,PT02M01.00S,2024-02-29T02:42:09.0Z,3,REGULAR,substitution,out,[],202696,,,1610612739,74,75,2024-02-29T02:42:23Z,4760000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M01.00S,2024-02-29T02:42:09.0Z,3,REGULAR,substitution,out,[],1630245,,,1610612739,74,75,2024-02-29T02:42:23Z,4770000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M01.00S,2024-02-29T02:42:09.0Z,3,REGULAR,substitution,out,[],1628378,,,1610612739,74,75,2024-02-29T02:42:23Z,4780000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT02M01.00S,2024-02-29T02:42:09.0Z,3,REGULAR,substitution,in,[],203083,,,1610612739,74,75,2024-02-29T02:42:23Z,4790000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT02M01.00S,2024-02-29T02:42:09.0Z,3,REGULAR,substitution,in,[],1629632,,,1610612739,74,75,2024-02-29T02:42:23Z,4800000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT02M01.00S,2024-02-29T02:42:09.0Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,74,75,2024-02-29T02:42:23Z,4810000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT02M01.00S,2024-02-29T02:42:26.9Z,3,REGULAR,freethrow,2 of 2,[],1629731,,,1610612739,74,76,2024-02-29T02:42:26Z,4820000,False,,,0,,D. Wade Free Throw 2 of 2 (5 PTS),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
496,PT01M41.00S,2024-02-29T02:42:50.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,83.78777923784494,39.950980392156865,1610612741,74,76,2024-02-29T02:45:08Z,4830000,False,-50.0,100.0,1,right,MISS D. DeRozan 11' step back Shot,[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.18,Missed,,,,,,,,,,,,,,,,,,
497,PT01M39.00S,2024-02-29T02:42:52.1Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,74,76,2024-02-29T02:42:53Z,4840000,False,,,0,,C. LeVert REBOUND (Off:0 Def:4),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,496.0,4.0,4.0,0.0,,,,,
498,PT01M31.00S,2024-02-29T02:42:58.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,5.863994743758213,50.49019607843137,1610612739,74,78,2024-02-29T02:43:03Z,4850000,False,-2.0,3.0,1,left,E. Mobley cutting Layup (21 PTS) (C. LeVert 8 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.36,Made,21.0,C. LeVert,1627747.0,8.0,,,,,,,,,,,,,,
501,PT01M17.00S,2024-02-29T02:43:20.1Z,3,REGULAR,foul,personal,[],1629636,,,1610612741,74,78,2024-02-29T02:45:20Z,4880000,False,,,0,,D. Garland personal FOUL (2 PF),"[1629636, 1629632]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2005.0,2.0,0.0,White,1629632.0,,,,,,,,,
503,PT01M17.00S,2024-02-29T02:43:39.2Z,3,REGULAR,timeout,full,['team'],0,,,1610612741,74,78,2024-02-29T02:43:39Z,4900000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT01M04.00S,2024-02-29T02:45:47.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201942,93.51182654402102,48.03921568627451,1610612741,76,78,2024-02-29T02:45:54Z,4920000,False,-10.0,8.0,1,right,D. DeRozan driving Layup (15 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,1.3,Made,15.0,,,,,,,,,,,,,,,,,
506,PT00M48.30S,2024-02-29T02:45:59.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.075558475689881,49.26470588235294,1610612739,76,80,2024-02-29T02:46:05Z,4930000,False,4.0,-5.0,1,left,E. Mobley cutting DUNK (23 PTS) (D. Garland 5 AST),"[1630596, 1629636]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.61,Made,23.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,,
508,PT00M33.90S,2024-02-29T02:46:18.8Z,3,REGULAR,2pt,Jump Shot,[],201942,78.40013140604468,48.529411764705884,1610612741,76,80,2024-02-29T02:46:55Z,4950000,False,-7.0,151.0,1,right,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Center,15.07,Missed,,,,,,,,,,,,,,,,,,
509,PT00M32.00S,2024-02-29T02:46:20.7Z,3,REGULAR,rebound,defensive,[],1627747,,,1610612739,76,80,2024-02-29T02:46:55Z,4960000,False,,,0,,C. LeVert REBOUND (Off:0 Def:5),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,508.0,5.0,5.0,0.0,,,,,
510,PT00M11.40S,2024-02-29T02:46:41.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612739,76,80,2024-02-29T02:47:07Z,4970000,False,,,0,,D. DeRozan shooting personal FOUL (3 PF) (LeVert 2 FT),"[201942, 1627747]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,2005.0,3.0,0.0,LeVert,1627747.0,,,,,,,,,
512,PT00M11.40S,2024-02-29T02:47:13.8Z,3,REGULAR,freethrow,1 of 2,[],1627747,,,1610612739,76,81,2024-02-29T02:47:13Z,4990000,False,,,0,,C. LeVert Free Throw 1 of 2 (5 PTS),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
513,PT00M11.40S,2024-02-29T02:47:14.9Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,76,81,2024-02-29T02:47:22Z,5000000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
