actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M27.00S,2023-11-07T01:23:49.0Z,1,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612741,21,22,2023-11-07T01:23:56Z,830000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (LaVine 2 FT),"[1631117, 203897]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,LaVine,203897.0
85,PT04M27.00S,2023-11-07T01:24:19.1Z,1,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,22,22,2023-11-07T01:24:19Z,850000,False,,,0,,Z. LaVine Free Throw 1 of 2 (3 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
86,PT04M27.00S,2023-11-07T01:24:19.8Z,1,REGULAR,substitution,out,[],1628374,,,1610612741,22,22,2023-11-07T01:24:24Z,860000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M27.00S,2023-11-07T01:24:19.8Z,1,REGULAR,substitution,in,[],1629012,,,1610612741,22,22,2023-11-07T01:24:24Z,870000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M27.00S,2023-11-07T01:24:37.8Z,1,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,23,22,2023-11-07T01:24:37Z,880000,False,,,0,,Z. LaVine Free Throw 2 of 2 (4 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
89,PT04M07.00S,2023-11-07T01:25:01.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,9.017739816031538,50.0,1610612762,23,24,2023-11-07T01:25:10Z,890000,False,0.0,32.0,1,left,J. Clarkson driving floating Jump Shot (5 PTS),[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,,,,3.23,Made,,,,,5.0,,,,,,,,,,
90,PT03M48.00S,2023-11-07T01:25:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630172,67.09921156373193,21.568627450980394,1610612741,26,24,2023-11-07T01:25:24Z,900000,False,-142.0,257.0,1,right,P. Williams 29' 3PT  (5 PTS) (C. White 3 AST),"[1630172, 1629632]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,,,,29.35,Made,,,,,5.0,C. White,1629632.0,3.0,,,,,,,
92,PT03M37.00S,2023-11-07T01:25:30.8Z,1,REGULAR,3pt,Jump Shot,[],203903,31.488173455978973,61.51960784313726,1610612762,26,24,2023-11-07T01:25:46Z,920000,False,-58.0,243.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,25.02,Missed,,,,,,,,,,,,,,,
93,PT03M36.00S,2023-11-07T01:25:31.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612741,26,24,2023-11-07T01:25:46Z,930000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,,92.0,,,,,,,,,,,,,,
95,PT03M36.00S,2023-11-07T01:25:42.6Z,1,REGULAR,substitution,out,[],1629632,,,1610612741,26,24,2023-11-07T01:25:46Z,950000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M36.00S,2023-11-07T01:25:42.6Z,1,REGULAR,substitution,in,[],1628975,,,1610612741,26,24,2023-11-07T01:25:46Z,960000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M28.00S,2023-11-07T01:26:06.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,90.3580814717477,49.26470588235294,1610612741,28,24,2023-11-07T01:26:16Z,970000,False,-4.0,38.0,1,right,Z. LaVine driving floating bank Jump Shot (6 PTS),[203897],1610612741.0,CHI,driving floating bank,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,3.83,Made,,,,,6.0,,,,,,,,,,
98,PT03M28.00S,2023-11-07T01:26:09.1Z,1,REGULAR,foul,personal,['1freethrow'],1629012,,,1610612741,28,24,2023-11-07T01:26:42Z,980000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (LaVine 1 FT),"[1629012, 203897]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,LaVine,203897.0
100,PT03M28.00S,2023-11-07T01:26:14.8Z,1,REGULAR,substitution,out,[],203903,,,1610612741,28,24,2023-11-07T01:26:45Z,1000000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M28.00S,2023-11-07T01:26:14.8Z,1,REGULAR,substitution,out,[],1631117,,,1610612741,28,24,2023-11-07T01:26:45Z,1010000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2023-11-07T01:26:14.8Z,1,REGULAR,substitution,in,[],1627739,,,1610612741,28,24,2023-11-07T01:26:45Z,1020000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M28.00S,2023-11-07T01:26:14.8Z,1,REGULAR,substitution,in,[],1628381,,,1610612741,28,24,2023-11-07T01:26:45Z,1030000,False,,,0,,SUB in: J. Collins,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2023-11-07T01:26:44.2Z,1,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,28,24,2023-11-07T01:26:47Z,1040000,False,,,0,,MISS Z. LaVine Free Throw 1 of 1,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
105,PT03M22.00S,2023-11-07T01:26:50.2Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,28,24,2023-11-07T01:26:47Z,1050000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,
106,PT03M10.00S,2023-11-07T01:26:57.9Z,1,REGULAR,2pt,Jump Shot,[],1641718,24.392247043363994,62.5,1610612762,28,24,2023-11-07T01:27:02Z,1060000,False,-62.0,177.0,1,left,MISS K. George 18' pullup Shot,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Mid-Range,16-24 Left Center,,,,18.75,Missed,,,,,,,,,,,,,,,
107,PT03M07.00S,2023-11-07T01:27:00.8Z,1,REGULAR,rebound,defensive,[],202696,,,1610612741,28,24,2023-11-07T01:27:00Z,1070000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:2),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Left Center,,,,,,106.0,3.0,2.0,1.0,,,,,,,,,,,
108,PT03M01.00S,2023-11-07T01:27:07.0Z,1,REGULAR,3pt,Jump Shot,[],1628975,68.9388961892247,64.70588235294117,1610612741,31,24,2023-11-07T01:27:15Z,1080000,False,74.0,239.0,1,right,J. Carter 25' 3PT step back (3 PTS),[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,25.05,Made,,,,,3.0,,,,,,,,,,
109,PT03M00.00S,2023-11-07T01:27:12.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,31,24,2023-11-07T01:27:12Z,1090000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M00.00S,2023-11-07T01:29:11.3Z,1,REGULAR,substitution,out,[],203897,,,1610612762,31,24,2023-11-07T01:29:41Z,1100000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M00.00S,2023-11-07T01:29:11.3Z,1,REGULAR,substitution,out,[],202696,,,1610612762,31,24,2023-11-07T01:29:41Z,1110000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M00.00S,2023-11-07T01:29:11.3Z,1,REGULAR,substitution,in,[],203083,,,1610612762,31,24,2023-11-07T01:29:41Z,1120000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2023-11-07T01:29:11.3Z,1,REGULAR,substitution,in,[],201942,,,1610612762,31,24,2023-11-07T01:29:41Z,1130000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M44.00S,2023-11-07T01:30:21.1Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612762,31,24,2023-11-07T01:30:24Z,1140000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1627936]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,1.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
115,PT02M44.00S,2023-11-07T01:30:21.1Z,1,REGULAR,steal,,[],1627936,,,1610612741,31,24,2023-11-07T01:30:22Z,1150000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT02M28.00S,2023-11-07T01:30:40.8Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612741,31,24,2023-11-07T01:30:58Z,1160000,False,,,0,,C. Sexton shooting personal FOUL (2 PF) (Drummond 2 FT),"[1629012, 203083]",1610612762.0,UTA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,2.0,0.0,Drummond,203083.0
118,PT02M28.00S,2023-11-07T01:31:12.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203083,,,1610612741,32,24,2023-11-07T01:31:35Z,1180000,False,,,0,,A. Drummond Free Throw 1 of 2 (1 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
119,PT02M28.00S,2023-11-07T01:31:12.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203083,,,1610612741,32,24,2023-11-07T01:31:35Z,1190000,False,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
120,PT02M25.00S,2023-11-07T01:31:15.9Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612762,32,24,2023-11-07T01:31:35Z,1200000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,,,,,,,,119.0,2.0,2.0,0.0,,,,,,,,,,,
121,PT02M17.00S,2023-11-07T01:31:51.0Z,1,REGULAR,turnover,8-second-violation,['team'],0,,,1610612762,32,24,2023-11-07T01:32:05Z,1210000,False,,,0,,UTA 8-second-violation Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628172.0,,,,
123,PT01M58.00S,2023-11-07T01:32:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630172,91.93495400788436,50.73529411764706,1610612741,32,24,2023-11-07T01:32:26Z,1220000,False,4.0,23.0,1,right,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,2.36,Missed,,,,,,,,,,,,,,,
124,PT01M54.00S,2023-11-07T01:32:25.0Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,32,24,2023-11-07T01:33:02Z,1230000,False,,,0,,A. Drummond REBOUND (Off:1 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,123.0,1.0,0.0,1.0,,,,,,,,,,,
125,PT01M54.00S,2023-11-07T01:32:25.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,94.40999984741211,50.0,1610612741,32,24,2023-11-07T01:33:10Z,1240000,False,0.0,0.0,1,right,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
126,PT01M54.00S,2023-11-07T01:32:25.3Z,1,REGULAR,rebound,offensive,[],203083,,,1610612741,32,24,2023-11-07T01:33:10Z,1250000,False,,,0,,A. Drummond REBOUND (Off:2 Def:0),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,125.0,2.0,0.0,2.0,,,,,,,,,,,
127,PT01M43.00S,2023-11-07T01:32:36.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630172,96.00854139290408,3.431372549019608,1610612741,32,24,2023-11-07T01:32:40Z,1260000,False,-233.0,-15.0,1,right,MISS P. Williams 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,,,,23.33,Missed,,,,,,,,,,,,,,,
128,PT01M41.00S,2023-11-07T01:32:38.1Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,32,24,2023-11-07T01:32:38Z,1270000,False,,,0,,K. Dunn REBOUND (Off:0 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Left Corner 3,24+ Left,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,,
129,PT01M32.00S,2023-11-07T01:32:47.8Z,1,REGULAR,3pt,Jump Shot,[],1629012,30.699737187910642,63.23529411764706,1610612762,32,24,2023-11-07T01:32:53Z,1280000,False,-66.0,236.0,1,left,MISS C. Sexton 24' 3PT - blocked,"[1629012, 203083]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,,,,24.52,Missed,,,,,,,,,Drummond,203083.0,,,,,
225,PT01M32.00S,2023-11-07T01:32:47.8Z,1,REGULAR,block,,[],203083,,,1610612762,32,24,2023-11-07T01:48:41Z,1285000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
130,PT01M28.00S,2023-11-07T01:32:51.8Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612762,32,24,2023-11-07T01:32:53Z,1290000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,129.0,2.0,1.0,1.0,,,,,,,,,,,
131,PT01M26.00S,2023-11-07T01:32:53.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629012,6.783837056504599,49.754901960784316,1610612762,32,26,2023-11-07T01:35:38Z,1300000,False,1.0,11.0,1,left,C. Sexton driving Layup (2 PTS) (K. Olynyk 2 AST),"[1629012, 203482]",1610612762.0,UTA,driving,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,1.14,Made,,,,,2.0,K. Olynyk,203482.0,2.0,,,,,,,
133,PT01M12.00S,2023-11-07T01:33:07.4Z,1,REGULAR,2pt,Jump Shot,[],201942,80.1084099868594,78.92156862745098,1610612741,32,26,2023-11-07T01:35:19Z,1320000,False,145.0,134.0,1,right,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Right Center,,,,19.75,Missed,,,,,,,,,,,,,,,
134,PT01M10.00S,2023-11-07T01:33:09.4Z,1,REGULAR,rebound,defensive,[],1627739,,,1610612762,32,26,2023-11-07T01:33:15Z,1330000,False,,,0,,K. Dunn REBOUND (Off:1 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Mid-Range,16-24 Right Center,,,,,,133.0,3.0,2.0,1.0,,,,,,,,,,,
135,PT01M01.00S,2023-11-07T01:33:17.8Z,1,REGULAR,3pt,Jump Shot,[],203482,27.94021024967148,21.07843137254902,1610612762,32,29,2023-11-07T01:33:21Z,1340000,False,145.0,210.0,1,left,K. Olynyk 25' 3PT  (3 PTS) (C. Sexton 1 AST),"[203482, 1629012]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,25.51,Made,,,,,3.0,C. Sexton,1629012.0,1.0,,,,,,,
137,PT00M50.70S,2023-11-07T01:33:33.0Z,1,REGULAR,foul,personal,[],1627739,,,1610612741,32,29,2023-11-07T01:33:39Z,1360000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 201942]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,DeRozan,201942.0
139,PT00M41.50S,2023-11-07T01:34:02.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,82.21090670170827,36.51960784313725,1610612741,34,29,2023-11-07T01:34:06Z,1380000,False,-67.0,115.0,1,right,D. DeRozan 13' pullup Jump Shot (9 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,,,,13.3,Made,,,,,9.0,,,,,,,,,,
140,PT00M27.50S,2023-11-07T01:34:19.5Z,1,REGULAR,3pt,Jump Shot,[],1629012,8.360709592641262,96.81372549019608,1610612762,34,32,2023-11-07T01:34:24Z,1390000,False,-234.0,26.0,1,left,C. Sexton 3PT  (5 PTS) (K. Olynyk 3 AST),"[1629012, 203482]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Left Corner 3,24+ Left,,,,23.56,Made,,,,,5.0,K. Olynyk,203482.0,3.0,,,,,,,
142,PT00M06.30S,2023-11-07T01:34:45.4Z,1,REGULAR,3pt,Jump Shot,[],1628975,66.44218134034165,55.63725490196079,1610612741,37,32,2023-11-07T01:34:49Z,1410000,False,28.0,263.0,1,right,J. Carter 26' 3PT pullup (6 PTS),[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,,26.44,Made,,,,,6.0,,,,,,,,,,
143,PT00M03.90S,2023-11-07T01:35:00.8Z,1,REGULAR,foul,personal,[],201942,,,1610612762,37,32,2023-11-07T01:35:11Z,1420000,False,,,0,,D. DeRozan take personal FOUL (1 PF),"[201942, 1627739]",1610612741.0,CHI,take,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Dunn,1627739.0
145,PT00M03.90S,2023-11-07T01:35:13.8Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,37,32,2023-11-07T01:35:17Z,1440000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M03.90S,2023-11-07T01:35:13.8Z,1,REGULAR,substitution,in,[],203903,,,1610612762,37,32,2023-11-07T01:35:17Z,1450000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M02.30S,2023-11-07T01:35:37.3Z,1,REGULAR,3pt,Jump Shot,[],203903,37.40144546649146,50.98039215686274,1610612762,37,32,2023-11-07T01:35:45Z,1460000,False,-5.0,299.0,1,left,MISS J. Clarkson 29' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Center,,,,29.91,Missed,,,,,,,,,,,,,,,
148,PT00M02.30S,2023-11-07T01:35:37.3Z,1,REGULAR,rebound,offensive,[],1627739,,,1610612762,37,32,2023-11-07T01:35:45Z,1470000,False,,,0,,K. Dunn REBOUND (Off:2 Def:2),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,147.0,4.0,2.0,2.0,,,,,,,,,,,
149,PT00M00.00S,2023-11-07T01:35:45.0Z,1,REGULAR,period,end,[],0,,,1610612762,37,32,2023-11-07T01:35:45Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-11-07T01:38:11.3Z,2,REGULAR,substitution,out,['startperiod'],1641718,,,1610612762,37,32,2023-11-07T01:38:33Z,1490000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-11-07T01:38:11.3Z,2,REGULAR,substitution,out,['startperiod'],203482,,,1610612762,37,32,2023-11-07T01:38:33Z,1500000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-11-07T01:38:11.3Z,2,REGULAR,substitution,out,['startperiod'],203903,,,1610612762,37,32,2023-11-07T01:38:33Z,1510000,False,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-11-07T01:38:11.3Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612762,37,32,2023-11-07T01:38:33Z,1520000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-11-07T01:38:11.3Z,2,REGULAR,substitution,in,['startperiod'],1630534,,,1610612762,37,32,2023-11-07T01:38:33Z,1530000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-11-07T01:38:11.3Z,2,REGULAR,substitution,in,['startperiod'],1629659,,,1610612762,37,32,2023-11-07T01:38:33Z,1540000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-11-07T01:38:31.1Z,2,REGULAR,period,start,[],0,,,1610612741,37,32,2023-11-07T01:38:34Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M44.00S,2023-11-07T01:38:51.9Z,2,REGULAR,foul,offensive,[],203083,,,1610612741,37,32,2023-11-07T05:15:52Z,1560000,False,,,0,,A. Drummond off-the-ball offensive FOUL (1 PF),"[203083, 1628381]",1610612741.0,CHI,off-the-ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Collins,1628381.0
159,PT11M44.00S,2023-11-07T01:38:51.9Z,2,REGULAR,turnover,offensive foul,[],203083,,,1610612741,37,32,2023-11-07T01:38:51Z,1580000,False,,,0,,A. Drummond offensive foul TURNOVER (1 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,202053.0,,,,
160,PT11M29.00S,2023-11-07T01:39:21.4Z,2,REGULAR,turnover,lost ball,[],1630534,,,1610612762,37,32,2023-11-07T01:39:29Z,1590000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 201942]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left Center,1.0,DeRozan,201942.0,,,,,,,,,,,,,,,,,
161,PT11M29.00S,2023-11-07T01:39:21.4Z,2,REGULAR,steal,,[],201942,,,1610612741,37,32,2023-11-07T01:39:23Z,1600000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
162,PT11M22.00S,2023-11-07T01:39:27.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628975,90.22667542706965,94.36274509803921,1610612741,37,32,2023-11-07T01:40:21Z,1610000,False,222.0,39.0,1,right,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Right Corner 3,24+ Right,,,,22.53,Missed,,,,,,,,,,,,,,,
163,PT11M20.00S,2023-11-07T01:39:29.9Z,2,REGULAR,rebound,offensive,[],201942,,,1610612741,37,32,2023-11-07T01:40:21Z,1620000,False,,,0,,D. DeRozan REBOUND (Off:1 Def:0),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Right Corner 3,24+ Right,,,,,,162.0,1.0,0.0,1.0,,,,,,,,,,,
164,PT11M18.00S,2023-11-07T01:39:32.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,93.38042049934296,51.225490196078425,1610612741,39,32,2023-11-07T01:39:39Z,1630000,False,6.0,10.0,1,right,A. Drummond DUNK (3 PTS) (A. Caruso 2 AST),"[203083, 1627936]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,,,,3.0,A. Caruso,1627936.0,2.0,,,,,,,
166,PT10M56.00S,2023-11-07T01:39:53.2Z,2,REGULAR,3pt,Jump Shot,[],1627739,29.38567674113009,22.30392156862745,1610612762,39,35,2023-11-07T01:39:57Z,1650000,False,138.0,224.0,1,left,K. Dunn 26' 3PT  (3 PTS) (O. Agbaji 1 AST),"[1627739, 1630534]",1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Right Center,,,,26.31,Made,,,,,3.0,O. Agbaji,1630534.0,1.0,,,,,,,
