actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT04M35.00S,2024-01-21T01:23:00.4Z,1,REGULAR,rebound,defensive,[],1630172,,,1610612741,12,11,2024-01-21T01:23:02Z,800000,False,,,0,,P. Williams REBOUND (Off:1 Def:1),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,,,79.0,2.0,1.0,1.0,,,,,,,,,,,,,,
81,PT04M29.00S,2024-01-21T01:23:06.7Z,1,REGULAR,3pt,Jump Shot,[],1630172,71.96123521681997,18.872549019607842,1610612741,12,11,2024-01-21T01:23:18Z,810000,False,-156.0,211.0,1,right,MISS P. Williams 26' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,26.22,Missed,,,,,,,,,,,,,,,,,,
82,PT04M27.00S,2024-01-21T01:23:08.7Z,1,REGULAR,rebound,offensive,[],1629632,,,1610612741,12,11,2024-01-21T01:23:59Z,820000,False,,,0,,C. White REBOUND (Off:1 Def:0),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,81.0,1.0,0.0,1.0,,,,,,,,,,,,,,
83,PT04M22.00S,2024-01-21T01:23:13.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,67.49342969776609,66.66666666666666,1610612741,12,11,2024-01-21T01:23:20Z,830000,False,83.0,253.0,1,right,MISS C. White 26' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,26.65,Missed,,,,,,,,,,,,,,,,,,
84,PT04M20.00S,2024-01-21T01:23:15.9Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,12,11,2024-01-21T01:23:20Z,840000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:4),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Center,,,83.0,4.0,4.0,0.0,,,,,,,,,,,,,,
85,PT04M12.00S,2024-01-21T01:23:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,4.812746386333772,50.73529411764706,1610612763,12,13,2024-01-21T01:23:34Z,850000,False,-4.0,-7.0,1,left,J. Jackson Jr. driving Layup (5 PTS) (J. Konchar 2 AST),"[1628991, 1629723]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.82,Made,,,,,5.0,J. Konchar,1629723.0,2.0,,,,,,,,,,
87,PT04M12.00S,2024-01-21T01:23:28.4Z,1,REGULAR,foul,personal,['1freethrow'],202696,,,1610612763,12,13,2024-01-21T01:24:00Z,870000,False,,,0,,N. Vucevic shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[202696, 1628991]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202049.0,,,,,,1.0,0.0,Jackson Jr.,1628991.0
90,PT04M12.00S,2024-01-21T01:23:36.7Z,1,REGULAR,substitution,out,[],1629632,,,1610612763,12,13,2024-01-21T01:23:46Z,890000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M12.00S,2024-01-21T01:23:36.7Z,1,REGULAR,substitution,out,[],1628379,,,1610612763,12,13,2024-01-21T01:23:46Z,900000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M12.00S,2024-01-21T01:23:36.7Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,12,13,2024-01-21T01:23:46Z,910000,False,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M12.00S,2024-01-21T01:23:36.7Z,1,REGULAR,substitution,in,[],201942,,,1610612763,12,13,2024-01-21T01:23:46Z,920000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M12.00S,2024-01-21T01:23:36.7Z,1,REGULAR,substitution,in,[],1631367,,,1610612763,12,13,2024-01-21T01:23:46Z,930000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M12.00S,2024-01-21T01:23:36.7Z,1,REGULAR,substitution,in,[],1630533,,,1610612763,12,13,2024-01-21T01:23:46Z,940000,False,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M12.00S,2024-01-21T01:24:01.5Z,1,REGULAR,freethrow,1 of 1,[],1628991,,,1610612763,12,14,2024-01-21T01:24:01Z,950000,False,,,0,,J. Jackson Jr. Free Throw 1 of 1 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
97,PT03M56.00S,2024-01-21T01:24:19.0Z,1,REGULAR,3pt,Jump Shot,[],202696,68.54467805519053,29.901960784313726,1610612741,15,14,2024-01-21T01:24:24Z,960000,False,-100.0,243.0,1,right,N. Vucevic 26' 3PT  (5 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,26.31,Made,,,,,5.0,D. DeRozan,201942.0,2.0,,,,,,,,,,
99,PT03M40.00S,2024-01-21T01:24:33.8Z,1,REGULAR,3pt,Jump Shot,[],1628991,31.750985545335087,48.28431372549019,1610612763,15,14,2024-01-21T01:24:39Z,980000,False,9.0,246.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,24.62,Missed,,,,,,,,,,,,,,,,,,
100,PT03M37.00S,2024-01-21T01:24:36.8Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,15,14,2024-01-21T01:24:39Z,990000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,99.0,3.0,3.0,0.0,,,,,,,,,,,,,,
101,PT03M18.00S,2024-01-21T01:24:56.6Z,1,REGULAR,3pt,Jump Shot,[],1630245,71.82982917214193,73.2843137254902,1610612741,15,14,2024-01-21T01:25:01Z,1000000,False,116.0,212.0,1,right,MISS A. Dosunmu 24' 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,24.21,Missed,,,,,,,,,,,,,,,,,,
102,PT03M15.00S,2024-01-21T01:24:59.6Z,1,REGULAR,rebound,defensive,[],1631223,,,1610612763,15,14,2024-01-21T01:25:01Z,1010000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Right Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
103,PT03M01.00S,2024-01-21T01:25:13.6Z,1,REGULAR,3pt,Jump Shot,[],1631246,5.206964520367937,95.83333333333334,1610612763,15,14,2024-01-21T01:25:17Z,1020000,False,-229.0,-4.0,1,left,MISS V. Williams Jr. 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
104,PT02M59.00S,2024-01-21T01:25:15.6Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,15,14,2024-01-21T01:25:17Z,1030000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Left Corner 3,24+ Left,,,103.0,4.0,4.0,0.0,,,,,,,,,,,,,,
105,PT02M49.00S,2024-01-21T01:25:25.9Z,1,REGULAR,3pt,Jump Shot,[],1630172,70.51576872536137,19.607843137254903,1610612741,15,14,2024-01-21T01:25:31Z,1040000,False,-152.0,225.0,1,right,MISS P. Williams 27' 3PT,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Left Center,27.13,Missed,,,,,,,,,,,,,,,,,,
106,PT02M44.00S,2024-01-21T01:25:30.7Z,1,REGULAR,rebound,offensive,[],202696,,,1610612741,15,14,2024-01-21T01:25:30Z,1050000,False,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Left Center,,,105.0,5.0,4.0,1.0,,,,,,,,,,,,,,
107,PT02M41.00S,2024-01-21T01:25:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,93.64323258869908,46.81372549019608,1610612741,17,14,2024-01-21T01:26:51Z,1060000,False,-16.0,7.0,1,right,N. Vucevic reverse Layup (7 PTS) (A. Dosunmu 1 AST),"[202696, 1630245]",1610612741.0,CHI,reverse,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,7.0,A. Dosunmu,1630245.0,1.0,,,,,,,,,,
109,PT02M40.00S,2024-01-21T01:25:41.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,17,14,2024-01-21T01:25:41Z,1080000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M40.00S,2024-01-21T01:28:01.7Z,1,REGULAR,substitution,out,[],202696,,,1610612763,17,14,2024-01-21T01:28:28Z,1090000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M40.00S,2024-01-21T01:28:01.7Z,1,REGULAR,substitution,out,[],1631246,,,1610612763,17,14,2024-01-21T01:28:28Z,1100000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M40.00S,2024-01-21T01:28:01.7Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,17,14,2024-01-21T01:28:28Z,1110000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M40.00S,2024-01-21T01:28:01.7Z,1,REGULAR,substitution,in,[],203083,,,1610612763,17,14,2024-01-21T01:28:28Z,1120000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M40.00S,2024-01-21T01:28:01.7Z,1,REGULAR,substitution,in,[],1641713,,,1610612763,17,14,2024-01-21T01:28:28Z,1130000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M40.00S,2024-01-21T01:28:01.7Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,17,14,2024-01-21T01:28:28Z,1140000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M19.00S,2024-01-21T01:28:59.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630583,6.258212877792378,51.470588235294116,1610612763,17,14,2024-01-21T01:29:05Z,1150000,False,-7.0,6.0,1,left,MISS S. Aldama driving DUNK - blocked,"[1630583, 1630245]",1610612763.0,MEM,driving,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,Dosunmu,1630245.0,,,,
124,PT02M19.00S,2024-01-21T01:28:59.7Z,1,REGULAR,block,,[],1630245,,,1610612763,17,14,2024-01-21T01:29:51Z,1155000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
117,PT02M17.00S,2024-01-21T01:29:01.7Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,17,14,2024-01-21T01:29:05Z,1160000,False,,,0,,A. Drummond REBOUND (Off:0 Def:1),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,116.0,1.0,1.0,0.0,,,,,,,,,,,,,,
118,PT02M10.00S,2024-01-21T01:29:09.4Z,1,REGULAR,turnover,bad pass,[],1630245,,,1610612741,17,14,2024-01-21T01:29:13Z,1170000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 1630533]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1.0,Williams,1630533.0,,,,,,
119,PT02M10.00S,2024-01-21T01:29:09.4Z,1,REGULAR,steal,,[],1630533,,,1610612763,17,14,2024-01-21T01:29:11Z,1180000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
120,PT01M48.00S,2024-01-21T01:29:30.9Z,1,REGULAR,turnover,bad pass,[],1630533,,,1610612763,17,14,2024-01-21T01:29:36Z,1190000,False,,,0,,Z. Williams bad pass TURNOVER (1 TO),"[1630533, 203083]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,
121,PT01M48.00S,2024-01-21T01:29:30.9Z,1,REGULAR,steal,,[],203083,,,1610612741,17,14,2024-01-21T01:29:32Z,1200000,False,,,0,,A. Drummond STEAL (1 STL),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
122,PT01M37.00S,2024-01-21T01:29:42.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201942,71.17279894875165,35.78431372549019,1610612741,17,14,2024-01-21T01:29:47Z,1210000,False,-71.0,218.0,1,right,MISS D. DeRozan 22' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,22.98,Missed,,,,,,,,,,,,,,,,,,
123,PT01M34.00S,2024-01-21T01:29:45.2Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,17,14,2024-01-21T01:29:47Z,1220000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Left Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT01M21.00S,2024-01-21T01:29:58.3Z,1,REGULAR,3pt,Jump Shot,[],1630533,4.5499342969776615,96.32352941176471,1610612763,17,14,2024-01-21T01:30:04Z,1230000,False,-232.0,-10.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
126,PT01M18.00S,2024-01-21T01:30:01.3Z,1,REGULAR,rebound,defensive,[],203083,,,1610612741,17,14,2024-01-21T01:30:04Z,1240000,False,,,0,,A. Drummond REBOUND (Off:0 Def:2),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,125.0,2.0,2.0,0.0,,,,,,,,,,,,,,
127,PT01M05.00S,2024-01-21T01:30:14.3Z,1,REGULAR,3pt,Jump Shot,[],1631207,76.2976346911958,87.74509803921569,1610612741,17,14,2024-01-21T01:30:18Z,1250000,False,189.0,170.0,1,right,MISS D. Terry 25' 3PT,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,25.42,Missed,,,,,,,,,,,,,,,,,,
128,PT01M05.00S,2024-01-21T01:30:14.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,17,14,2024-01-21T01:30:18Z,1260000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,127.0,,,,,,,,,,,,,,,,,
130,PT00M49.50S,2024-01-21T01:30:42.1Z,1,REGULAR,3pt,Jump Shot,[],1631367,31.35676741130092,32.84313725490196,1610612763,17,14,2024-01-21T01:30:47Z,1280000,False,86.0,242.0,1,left,MISS J. Gilyard 25' 3PT,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,25.7,Missed,,,,,,,,,,,,,,,,,,
131,PT00M46.90S,2024-01-21T01:30:44.7Z,1,REGULAR,rebound,defensive,[],201942,,,1610612741,17,14,2024-01-21T01:30:47Z,1290000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:1),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT00M34.70S,2024-01-21T01:31:07.2Z,1,REGULAR,foul,personal,['2freethrow'],1631223,,,1610612741,17,14,2024-01-21T01:31:12Z,1300000,False,,,0,,D. Roddy shooting personal FOUL (1 PF) (Terry 2 FT),"[1631223, 1631207]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627534.0,,,,,,1.0,0.0,Terry,1631207.0
134,PT00M34.70S,2024-01-21T01:31:29.8Z,1,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,17,14,2024-01-21T01:31:29Z,1320000,False,,,0,,MISS D. Terry Free Throw 1 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
135,PT00M34.70S,2024-01-21T01:31:29.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,17,14,2024-01-21T01:31:29Z,1330000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,
136,PT00M34.70S,2024-01-21T01:31:30.7Z,1,REGULAR,substitution,out,[],1641713,,,1610612741,17,14,2024-01-21T01:31:35Z,1340000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M34.70S,2024-01-21T01:31:30.7Z,1,REGULAR,substitution,in,[],1628379,,,1610612741,17,14,2024-01-21T01:31:35Z,1350000,False,,,0,,SUB in: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M34.70S,2024-01-21T01:31:50.3Z,1,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,18,14,2024-01-21T01:31:50Z,1360000,False,,,0,,D. Terry Free Throw 2 of 2 (1 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
139,PT00M11.40S,2024-01-21T01:32:15.7Z,1,REGULAR,3pt,Jump Shot,[],1630583,33.590670170827856,50.49019607843137,1610612763,18,17,2024-01-21T01:32:21Z,1370000,False,-2.0,263.0,1,left,S. Aldama 26' 3PT  (3 PTS) (J. Gilyard 1 AST),"[1630583, 1631367]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,26.33,Made,,,,,3.0,J. Gilyard,1631367.0,1.0,,,,,,,,,,
141,PT00M01.00S,2024-01-21T01:32:33.6Z,1,REGULAR,3pt,Jump Shot,[],1631207,69.33311432325887,70.34313725490196,1610612741,21,17,2024-01-21T01:37:00Z,1390000,False,102.0,236.0,1,right,D. Terry 25' 3PT pullup (4 PTS),[1631207],1610612741.0,CHI,pullup,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,4.0,,,,,,,,,,,,,
142,PT00M00.00S,2024-01-21T01:32:37.1Z,1,REGULAR,period,end,[],0,,,1610612763,21,17,2024-01-21T01:32:37Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,out,['startperiod'],1630245,,,1610612763,21,17,2024-01-21T01:35:11Z,1410000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,out,['startperiod'],1631207,,,1610612763,21,17,2024-01-21T01:35:11Z,1420000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,out,['startperiod'],1630172,,,1610612763,21,17,2024-01-21T01:35:11Z,1430000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,out,['startperiod'],1631367,,,1610612763,21,17,2024-01-21T01:35:11Z,1440000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,in,['startperiod'],1629632,,,1610612763,21,17,2024-01-21T01:35:11Z,1450000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612763,21,17,2024-01-21T01:35:11Z,1460000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,in,['startperiod'],1627936,,,1610612763,21,17,2024-01-21T01:35:11Z,1470000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-01-21T01:34:44.7Z,2,REGULAR,substitution,in,['startperiod'],1641713,,,1610612763,21,17,2024-01-21T01:35:11Z,1480000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-01-21T01:35:19.6Z,2,REGULAR,period,start,[],0,,,1610612741,21,17,2024-01-21T01:35:19Z,1490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M35.00S,2024-01-21T01:35:43.6Z,2,REGULAR,3pt,Jump Shot,[],1627936,70.25295663600527,74.01960784313727,1610612741,24,17,2024-01-21T01:36:01Z,1500000,False,120.0,227.0,1,right,A. Caruso 25' 3PT  (3 PTS) (J. Carter 1 AST),"[1627936, 1628975]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.69,Made,,,,,3.0,J. Carter,1628975.0,1.0,,,,,,,,,,
155,PT11M19.00S,2024-01-21T01:35:59.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631223,7.835085413929041,44.36274509803921,1610612763,24,19,2024-01-21T01:36:06Z,1520000,False,28.0,21.0,1,left,D. Roddy driving Layup (2 PTS) (L. Kennard 2 AST),"[1631223, 1628379]",1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,2.0,L. Kennard,1628379.0,2.0,,,,,,,,,,
157,PT11M10.00S,2024-01-21T01:36:08.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.72339027595268,48.28431372549019,1610612741,24,19,2024-01-21T01:38:31Z,1540000,False,-9.0,16.0,1,right,MISS A. Drummond cutting Layup - blocked,"[203083, 1630583]",1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.81,Missed,,,,,,,,,,,,,Aldama,1630583.0,,,,
158,PT11M10.00S,2024-01-21T01:36:08.9Z,2,REGULAR,block,,[],1630583,,,1610612741,24,19,2024-01-21T01:36:11Z,1550000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
159,PT11M06.00S,2024-01-21T01:36:12.9Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,24,19,2024-01-21T01:36:13Z,1560000,False,,,0,,S. Aldama REBOUND (Off:0 Def:3),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,,
160,PT10M57.00S,2024-01-21T01:36:21.9Z,2,REGULAR,3pt,Jump Shot,[],1630533,23.603810775295663,13.23529411764706,1610612763,24,19,2024-01-21T01:36:27Z,1570000,False,184.0,169.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
161,PT10M55.00S,2024-01-21T01:36:23.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,24,19,2024-01-21T01:36:27Z,1580000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,160.0,,,,,,,,,,,,,,,,,
163,PT10M39.00S,2024-01-21T01:36:47.4Z,2,REGULAR,2pt,Jump Shot,[],201942,73.80091984231275,33.33333333333333,1610612741,26,19,2024-01-21T01:36:52Z,1600000,False,-83.0,194.0,1,right,D. DeRozan 21' pullup Jump Shot (2 PTS) (C. White 2 AST),"[201942, 1629632]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,21.09,Made,,,,,2.0,C. White,1629632.0,2.0,,,,,,,,,,
165,PT10M16.00S,2024-01-21T01:37:11.1Z,2,REGULAR,turnover,lost ball,[],1628379,,,1610612763,26,19,2024-01-21T01:37:16Z,1620000,False,,,0,,L. Kennard lost ball TURNOVER (1 TO),"[1628379, 203083]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Drummond,203083.0,,,,,,
