actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT04M50.00S,2025-02-21T01:26:33.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,11,14,2025-02-21T01:27:21Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,81.0,,,,,,,,
84,PT04M50.00S,2025-02-21T01:27:28.8Z,1,REGULAR,substitution,out,[],1629599,,,1610612749,11,14,2025-02-21T01:26:53Z,830000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M50.00S,2025-02-21T01:27:28.8Z,1,REGULAR,substitution,out,[],1627739,,,1610612749,11,14,2025-02-21T01:26:53Z,840000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M50.00S,2025-02-21T01:27:28.8Z,1,REGULAR,substitution,in,[],1627884,,,1610612749,11,14,2025-02-21T01:26:53Z,850000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M50.00S,2025-02-21T01:27:28.8Z,1,REGULAR,substitution,in,[],1627732,,,1610612749,11,14,2025-02-21T01:26:53Z,860000,False,,,0,,SUB in: B. Simmons,[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M50.00S,2025-02-21T01:27:29.7Z,1,REGULAR,substitution,out,[],202695,,,1610612749,11,14,2025-02-21T01:27:29Z,870000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M50.00S,2025-02-21T01:27:29.7Z,1,REGULAR,substitution,in,[],1629599,,,1610612749,11,14,2025-02-21T01:27:29Z,880000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M49.00S,2025-02-21T01:27:30.3Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627752,93.38042049934296,94.6078431372549,1610612749,14,14,2025-02-21T01:44:24Z,890000,False,223.0,10.0,1,right,T. Prince 3PT  (6 PTS) (D. Lillard 1 AST),"[1627752, 203081]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.32,Made,6.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
92,PT04M34.00S,2025-02-21T01:27:42.7Z,1,REGULAR,violation,kicked ball,[],201572,,,1610612746,14,14,2025-02-21T01:27:55Z,900000,False,,,0,,B. Lopez kicked ball VIOLATION,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,1628480.0,,,,,,,
93,PT04M34.00S,2025-02-21T01:27:54.9Z,1,REGULAR,substitution,out,[],1629599,,,1610612746,14,14,2025-02-21T01:28:05Z,910000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M34.00S,2025-02-21T01:27:54.9Z,1,REGULAR,substitution,in,[],203992,,,1610612746,14,14,2025-02-21T01:28:05Z,920000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M30.00S,2025-02-21T01:28:13.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,6.521024967148489,50.0,1610612746,14,16,2025-02-21T01:28:17Z,930000,False,0.0,9.0,1,left,D. Jones Jr. cutting DUNK (2 PTS) (B. Bogdanović 1 AST),"[1627884, 203992]",1610612746.0,LAC,cutting,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.88,Made,2.0,B. Bogdanović,203992.0,1.0,,,,,,,,,,,,,,
97,PT04M18.00S,2025-02-21T01:28:25.0Z,1,REGULAR,2pt,Jump Shot,[],1629018,79.58278580814718,25.49019607843137,1610612749,14,16,2025-02-21T01:28:31Z,950000,False,-123.0,139.0,1,right,MISS G. Trent Jr. 18' pullup Shot,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left Center,18.56,Missed,,,,,,,,,,,,,,,,,,
98,PT04M14.00S,2025-02-21T01:28:29.0Z,1,REGULAR,rebound,defensive,[],1627732,,,1610612746,14,16,2025-02-21T01:28:31Z,960000,False,,,0,,B. Simmons REBOUND (Off:0 Def:1),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,97.0,,1.0,1.0,0.0,,,,
99,PT04M11.00S,2025-02-21T01:28:31.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203992,26.30584756898817,15.21905637254902,1610612746,14,19,2025-02-21T01:28:38Z,970000,False,174.0,195.0,1,left,B. Bogdanović 26' 3PT running (3 PTS) (B. Simmons 1 AST),"[203992, 1627732]",1610612746.0,LAC,running,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,26.11,Made,3.0,B. Simmons,1627732.0,1.0,,,,,,,,,,,,,,
101,PT04M01.00S,2025-02-21T01:28:41.5Z,1,REGULAR,turnover,lost ball,[],203081,,,1610612749,14,19,2025-02-21T01:28:49Z,990000,False,,,0,,D. Lillard lost ball TURNOVER (1 TO),"[203081, 203992]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Bogdanović,203992.0,,,,,,,,,,,
102,PT04M01.00S,2025-02-21T01:28:41.5Z,1,REGULAR,steal,,[],203992,,,1610612746,14,19,2025-02-21T01:28:44Z,1000000,False,,,0,,B. Bogdanović STEAL (1 STL),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
103,PT03M54.00S,2025-02-21T01:28:48.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203992,25.3059296977661,12.032781862745098,1610612746,14,19,2025-02-21T01:45:59Z,1010000,False,190.0,185.0,1,left,MISS B. Bogdanović 26' step back 3PT,[203992],1610612746.0,LAC,step back,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
104,PT03M51.00S,2025-02-21T01:28:51.7Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,14,19,2025-02-21T01:28:54Z,1020000,False,,,0,,D. Lillard REBOUND (Off:0 Def:3),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,103.0,,3.0,3.0,0.0,,,,
105,PT03M45.00S,2025-02-21T01:28:57.4Z,1,REGULAR,3pt,Jump Shot,[],1631260,66.44218134034165,66.42156862745098,1610612749,17,19,2025-02-21T01:29:03Z,1030000,False,82.0,263.0,1,right,A. Green 27' 3PT pullup (3 PTS) (B. Lopez 1 AST),"[1631260, 201572]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,27.54,Made,3.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
108,PT03M19.00S,2025-02-21T01:29:23.8Z,1,REGULAR,2pt,Jump Shot,[],201935,20.844283837056505,52.20588235294118,1610612746,17,21,2025-02-21T01:29:28Z,1050000,False,-11.0,143.0,1,left,J. Harden 14' driving floating Jump Shot (5 PTS),[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,14.38,Made,5.0,,,,,,,,,,,,,,,,,
109,PT03M00.00S,2025-02-21T01:29:51.2Z,1,REGULAR,foul,personal,[],1627884,,,1610612749,17,21,2025-02-21T01:29:59Z,1060000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 203081]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,101283.0,,,,1.0,0.0,Lillard,203081.0
111,PT03M00.00S,2025-02-21T01:30:00.2Z,1,REGULAR,substitution,out,[],201572,,,1610612749,17,21,2025-02-21T01:30:09Z,1080000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M00.00S,2025-02-21T01:30:00.2Z,1,REGULAR,substitution,out,[],1627752,,,1610612749,17,21,2025-02-21T01:30:09Z,1090000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M00.00S,2025-02-21T01:30:00.2Z,1,REGULAR,substitution,in,[],1630579,,,1610612749,17,21,2025-02-21T01:30:09Z,1100000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M00.00S,2025-02-21T01:30:00.2Z,1,REGULAR,substitution,in,[],1628398,,,1610612749,17,21,2025-02-21T01:30:09Z,1110000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2025-02-21T01:30:15.3Z,1,REGULAR,3pt,Jump Shot,[],1629018,68.01905387647832,69.36274509803921,1610612749,20,21,2025-02-21T01:30:20Z,1120000,False,97.0,248.0,1,right,G. Trent Jr. 26' 3PT  (3 PTS) (K. Kuzma 1 AST),"[1629018, 1628398]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,26.63,Made,3.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
117,PT02M29.00S,2025-02-21T01:30:39.0Z,1,REGULAR,turnover,lost ball,[],1627884,,,1610612746,20,21,2025-02-21T01:30:44Z,1140000,False,,,0,,D. Jones Jr. lost ball TURNOVER (1 TO),"[1627884, 203081]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Lillard,203081.0,,,,,,,,,,,
118,PT02M29.00S,2025-02-21T01:30:39.0Z,1,REGULAR,steal,,[],203081,,,1610612749,20,21,2025-02-21T01:30:41Z,1150000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
119,PT02M12.00S,2025-02-21T01:30:56.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1629018,79.45137976346912,36.76470588235294,1610612749,22,21,2025-02-21T01:31:03Z,1160000,False,-66.0,141.0,1,right,G. Trent Jr. 15' driving floating Jump Shot (5 PTS) (D. Lillard 2 AST),"[1629018, 203081]",1610612749.0,MIL,driving floating,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Center,15.55,Made,5.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
121,PT02M12.00S,2025-02-21T01:31:02.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,22,21,2025-02-21T01:31:02Z,1180000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M12.00S,2025-02-21T01:33:15.9Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,22,21,2025-02-21T01:33:41Z,1190000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M12.00S,2025-02-21T01:33:15.9Z,1,REGULAR,substitution,in,[],201587,,,1610612746,22,21,2025-02-21T01:33:41Z,1200000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M48.00S,2025-02-21T01:34:23.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,12.220762155059132,45.99800857843137,1610612746,22,21,2025-02-21T01:48:53Z,1210000,False,20.0,62.0,1,left,MISS J. Harden 6' fadeaway Shot,[201935],1610612746.0,LAC,fadeaway,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
125,PT01M47.00S,2025-02-21T01:34:24.6Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612749,22,21,2025-02-21T01:48:53Z,1220000,False,,,0,,J. Sims REBOUND (Off:0 Def:1),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,124.0,,1.0,1.0,0.0,,,,
126,PT01M32.00S,2025-02-21T01:34:33.5Z,1,REGULAR,turnover,bad pass,[],1628398,,,1610612749,22,21,2025-02-21T01:34:39Z,1230000,False,,,0,,K. Kuzma bad pass TURNOVER (2 TO),"[1628398, 203992]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Center,,,,,,,2.0,Bogdanović,203992.0,,,,,,,,,,,
127,PT01M32.00S,2025-02-21T01:34:33.5Z,1,REGULAR,steal,,[],203992,,,1610612746,22,21,2025-02-21T01:34:36Z,1240000,False,,,0,,B. Bogdanović STEAL (2 STL),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
128,PT01M22.00S,2025-02-21T01:34:44.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201935,33.327858081471746,46.07843137254902,1610612746,22,21,2025-02-21T01:49:52Z,1250000,False,20.0,261.0,1,left,MISS J. Harden 26' step back 3PT,[201935],1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.15,Missed,,,,,,,,,,,,,,,,,,
129,PT01M19.00S,2025-02-21T01:34:47.2Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,22,21,2025-02-21T01:34:50Z,1260000,False,,,0,,D. Lillard REBOUND (Off:0 Def:4),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,128.0,,4.0,4.0,0.0,,,,
130,PT01M06.00S,2025-02-21T01:34:59.6Z,1,REGULAR,3pt,Jump Shot,[],1631260,93.51182654402102,96.56862745098039,1610612749,22,21,2025-02-21T01:50:45Z,1270000,False,233.0,8.0,1,right,MISS A. Green step back 3PT,[1631260],1610612749.0,MIL,step back,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.3,Missed,,,,,,,,,,,,,,,,,,
131,PT01M02.00S,2025-02-21T01:35:03.6Z,1,REGULAR,rebound,defensive,[],203992,,,1610612746,22,21,2025-02-21T01:35:03Z,1280000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:1),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,130.0,,1.0,1.0,0.0,,,,
132,PT00M55.90S,2025-02-21T01:35:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627732,9.149145860709593,37.99019607843137,1610612746,22,23,2025-02-21T01:35:17Z,1290000,False,60.0,34.0,1,left,B. Simmons 6' cutting Layup (2 PTS) (B. Bogdanović 2 AST),"[1627732, 203992]",1610612746.0,LAC,cutting,,,Simmons,B. Simmons,,,,,In The Paint (Non-RA),0-8 Center,6.87,Made,2.0,B. Bogdanović,203992.0,2.0,,,,,,,,,,,,,,
134,PT00M39.50S,2025-02-21T01:35:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,78.53153745072274,6.127450980392156,1610612749,22,23,2025-02-21T01:35:37Z,1310000,False,-219.0,149.0,1,right,MISS G. Trent Jr. 26' pullup 3PT,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
135,PT00M36.30S,2025-02-21T01:35:35.1Z,1,REGULAR,rebound,defensive,[],203992,,,1610612746,22,23,2025-02-21T01:35:37Z,1320000,False,,,0,,B. Bogdanović REBOUND (Off:0 Def:2),[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,134.0,,2.0,2.0,0.0,,,,
136,PT00M33.00S,2025-02-21T01:35:38.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201935,33.25394218134034,40.59436274509804,1610612746,22,26,2025-02-21T01:52:04Z,1330000,False,47.0,260.0,1,left,J. Harden 26' 3PT running pullup (8 PTS) (B. Bogdanović 3 AST),"[201935, 203992]",1610612746.0,LAC,running pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,26.43,Made,8.0,B. Bogdanović,203992.0,3.0,,,,,,,,,,,,,,
137,PT00M20.40S,2025-02-21T01:35:54.4Z,1,REGULAR,3pt,Jump Shot,[],1628398,72.7496714848883,7.8431372549019605,1610612749,25,26,2025-02-21T01:36:04Z,1340000,False,-211.0,204.0,1,right,K. Kuzma 29' 3PT  (6 PTS) (D. Lillard 3 AST),"[1628398, 203081]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,29.31,Made,6.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
140,PT00M01.80S,2025-02-21T01:36:17.9Z,1,REGULAR,3pt,Jump Shot,[],201587,23.78449408672799,13.258272058823529,1610612746,25,29,2025-02-21T01:36:29Z,1360000,False,184.0,171.0,1,left,N. Batum 25' 3PT  (3 PTS) (B. Simmons 2 AST),"[201587, 1627732]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,25.1,Made,3.0,B. Simmons,1627732.0,2.0,,,,,,,,,,,,,,
142,PT00M00.30S,2025-02-21T01:36:36.2Z,1,REGULAR,3pt,Jump Shot,[],1628398,36.15308804204994,53.57689950980392,1610612749,28,29,2025-02-21T01:52:49Z,1380000,False,18.0,548.0,1,right,K. Kuzma 54' 3PT floating (9 PTS) (A. Green 1 AST),"[1628398, 1631260]",1610612749.0,MIL,floating,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,54.8,Made,9.0,A. Green,1631260.0,1.0,,,,,,,,,,,,,,
145,PT00M00.00S,2025-02-21T01:37:36.7Z,1,REGULAR,period,end,[],0,,,1610612746,28,29,2025-02-21T01:37:36Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-02-21T01:38:35.3Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612746,28,29,2025-02-21T01:39:09Z,1420000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-02-21T01:38:35.3Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612746,28,29,2025-02-21T01:39:09Z,1430000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-02-21T01:38:35.3Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612746,28,29,2025-02-21T01:39:09Z,1440000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-02-21T01:38:35.3Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612746,28,29,2025-02-21T01:39:09Z,1450000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-02-21T01:39:05.1Z,2,REGULAR,period,start,[],0,,,1610612746,28,29,2025-02-21T01:39:10Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT11M48.00S,2025-02-21T01:39:16.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,8.623521681997373,50.98039215686274,1610612746,28,31,2025-02-21T01:39:27Z,1470000,False,-5.0,29.0,1,left,D. Jones Jr. alley-oop DUNK (4 PTS) (B. Simmons 3 AST),"[1627884, 1627732]",1610612746.0,LAC,alley-oop,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,2.9,Made,4.0,B. Simmons,1627732.0,3.0,,,,,,,,,,,,,,
155,PT11M30.00S,2025-02-21T01:39:33.6Z,2,REGULAR,3pt,Jump Shot,[],1631260,67.09921156373193,50.245098039215684,1610612749,28,31,2025-02-21T01:39:38Z,1490000,False,1.0,257.0,1,right,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
156,PT11M27.00S,2025-02-21T01:39:36.6Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,28,31,2025-02-21T01:39:38Z,1500000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,155.0,,1.0,1.0,0.0,,,,
157,PT11M16.00S,2025-02-21T01:39:48.5Z,2,REGULAR,3pt,Jump Shot,[],203992,34.37910643889619,63.23529411764706,1610612746,28,31,2025-02-21T01:39:53Z,1510000,False,-66.0,271.0,1,left,MISS B. Bogdanović 27' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,27.87,Missed,,,,,,,,,,,,,,,,,,
158,PT11M12.00S,2025-02-21T01:39:52.5Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,28,31,2025-02-21T01:39:53Z,1520000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,157.0,,1.0,1.0,0.0,,,,
159,PT11M09.00S,2025-02-21T01:39:57.6Z,2,REGULAR,foul,personal,['2freethrow'],202695,,,1610612749,28,31,2025-02-21T01:40:14Z,1530000,False,,,0,,K. Leonard shooting personal FOUL (2 PF) (Kuzma 2 FT),"[202695, 1628398]",1610612746.0,LAC,shooting,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,101283.0,,,,2.0,0.0,Kuzma,1628398.0
161,PT11M09.00S,2025-02-21T01:40:33.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628398,,,1610612749,29,31,2025-02-21T01:55:10Z,1550000,False,,,0,,K. Kuzma Free Throw 1 of 2 (10 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
162,PT11M09.00S,2025-02-21T01:40:35.8Z,2,REGULAR,substitution,out,[],1629018,,,1610612749,29,31,2025-02-21T01:40:41Z,1560000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M09.00S,2025-02-21T01:40:35.8Z,2,REGULAR,substitution,in,[],203507,,,1610612749,29,31,2025-02-21T01:40:41Z,1570000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M09.00S,2025-02-21T01:40:33.6Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628398,,,1610612749,30,31,2025-02-21T01:55:10Z,1580000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
166,PT10M52.00S,2025-02-21T01:41:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,7.046649145860711,51.225490196078425,1610612746,30,33,2025-02-21T01:41:19Z,1590000,False,-6.0,14.0,1,left,B. Bogdanović driving Layup (5 PTS),[203992],1610612746.0,LAC,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,1.5,Made,5.0,,,,,,,,,,,,,,,,,
167,PT10M41.00S,2025-02-21T01:41:28.6Z,2,REGULAR,foul,personal,[],1627884,,,1610612749,30,33,2025-02-21T01:41:35Z,1600000,False,,,0,,D. Jones Jr. personal FOUL (2 PF),"[1627884, 1629645]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2530.0,,,,2.0,0.0,Porter Jr.,1629645.0
169,PT10M35.00S,2025-02-21T01:41:55.9Z,2,REGULAR,2pt,Jump Shot,[],203507,93.64323258869908,27.941176470588236,1610612749,30,33,2025-02-21T01:42:02Z,1620000,False,-110.0,7.0,1,right,MISS G. Antetokounmpo 11' turnaround fadeaway Shot,[203507],1610612749.0,MIL,turnaround fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,11.05,Missed,,,,,,,,,,,,,,,,,,
170,PT10M32.00S,2025-02-21T01:41:58.9Z,2,REGULAR,rebound,defensive,[],1627732,,,1610612746,30,33,2025-02-21T01:42:02Z,1630000,False,,,0,,B. Simmons REBOUND (Off:0 Def:2),[1627732],1610612746.0,LAC,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,169.0,,2.0,2.0,0.0,,,,
171,PT10M24.00S,2025-02-21T01:42:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,6.258212877792378,50.73529411764706,1610612746,30,33,2025-02-21T01:42:14Z,1640000,False,-4.0,6.0,1,left,MISS B. Bogdanović driving Layup,[203992],1610612746.0,LAC,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
172,PT10M20.00S,2025-02-21T01:42:12.0Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612749,30,33,2025-02-21T01:42:14Z,1650000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:2),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,171.0,,2.0,2.0,0.0,,,,
