actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
83,PT05M47.00S,2024-11-13T01:24:17.3Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,19,11,2024-11-13T01:24:27Z,820000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT05M47.00S,2024-11-13T01:24:17.3Z,1,REGULAR,substitution,in,[],1626171,,,1610612761,19,11,2024-11-13T01:24:27Z,830000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M47.00S,2024-11-13T01:24:17.3Z,1,REGULAR,substitution,in,[],1628449,,,1610612761,19,11,2024-11-13T01:24:27Z,840000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M36.00S,2024-11-13T01:24:51.3Z,1,REGULAR,3pt,Jump Shot,[],1628449,9.149145860709593,1.715686274509804,1610612761,19,11,2024-11-13T01:24:58Z,850000,False,241.0,34.0,1,left,MISS C. Boucher 24' 3PT,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Right Corner 3,24+ Right,24.37,Missed,,,,,,,,,,,,,,,,,,
87,PT05M33.00S,2024-11-13T01:24:54.6Z,1,REGULAR,rebound,offensive,[],1641711,,,1610612761,19,11,2024-11-13T01:24:54Z,860000,False,,,0,,G. Dick REBOUND (Off:1 Def:2),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,86.0,3.0,2.0,1.0,,
88,PT05M31.00S,2024-11-13T01:24:57.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641711,29.25427069645204,77.45098039215686,1610612761,19,11,2024-11-13T01:31:43Z,870000,False,-137.0,222.0,1,left,MISS G. Dick 26' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
89,PT05M29.00S,2024-11-13T01:24:59.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,19,11,2024-11-13T01:31:43Z,880000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,88.0,,,,,
91,PT05M19.00S,2024-11-13T01:25:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,92.46057818659659,44.6078431372549,1610612749,19,11,2024-11-13T01:25:21Z,900000,False,-27.0,18.0,1,right,MISS R. Rollins driving Layup - blocked,"[1631157, 1628981]",1610612749.0,MIL,driving,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,Fernando,1628981.0
92,PT05M19.00S,2024-11-13T01:25:15.6Z,1,REGULAR,block,,[],1628981,,,1610612749,19,11,2024-11-13T01:25:20Z,910000,False,,,0,,B. Fernando BLOCK (1 BLK),[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
93,PT05M13.00S,2024-11-13T01:25:21.6Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612761,19,11,2024-11-13T01:25:21Z,920000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,91.0,1.0,1.0,0.0,,
94,PT05M09.00S,2024-11-13T01:25:25.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,9.937582128777924,37.5,1610612761,19,13,2024-11-13T01:25:33Z,930000,False,62.0,41.0,1,left,G. Dick 7' driving floating bank Jump Shot (5 PTS) (D. Mitchell 1 AST),"[1641711, 1630558]",1610612761.0,TOR,driving floating bank,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,7.47,Made,5.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
96,PT04M51.00S,2024-11-13T01:25:44.3Z,1,REGULAR,3pt,Jump Shot,[],1627752,95.6143232588699,95.09803921568627,1610612749,19,13,2024-11-13T01:35:10Z,950000,False,225.0,-11.0,1,right,MISS T. Prince 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.58,Missed,,,,,,,,,,,,,,,,,,
97,PT04M49.00S,2024-11-13T01:25:46.3Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612761,19,13,2024-11-13T01:35:10Z,960000,False,,,0,,B. Fernando REBOUND (Off:1 Def:2),[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,96.0,3.0,2.0,1.0,,
99,PT04M46.00S,2024-11-13T01:25:55.1Z,1,REGULAR,substitution,out,[],1631260,,,1610612761,19,13,2024-11-13T01:26:01Z,980000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M46.00S,2024-11-13T01:25:55.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612761,19,13,2024-11-13T01:26:01Z,990000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M42.00S,2024-11-13T01:26:11.5Z,1,REGULAR,3pt,Jump Shot,[],1641711,7.5722733245729295,95.34313725490196,1610612761,19,16,2024-11-13T01:26:17Z,1000000,False,-227.0,19.0,1,left,G. Dick 3PT  (8 PTS) (D. Mitchell 2 AST),"[1641711, 1630558]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Left Corner 3,24+ Left,22.75,Made,8.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
103,PT04M19.00S,2024-11-13T01:26:34.4Z,1,REGULAR,3pt,Jump Shot,[],1631157,72.22404730617609,81.37254901960785,1610612749,19,16,2024-11-13T01:26:39Z,1020000,False,157.0,209.0,1,right,MISS R. Rollins 26' step back 3PT,[1631157],1610612749.0,MIL,step back,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
104,PT04M16.00S,2024-11-13T01:26:37.4Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612761,19,16,2024-11-13T01:26:39Z,1030000,False,,,0,,B. Fernando REBOUND (Off:1 Def:3),[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,103.0,4.0,3.0,1.0,,
105,PT04M13.00S,2024-11-13T01:26:43.2Z,1,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612761,19,16,2024-11-13T01:27:08Z,1040000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1627752, 1630558]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628159.0,1.0,0.0,Mitchell,1630558.0,,,,,,,,,
107,PT04M13.00S,2024-11-13T01:27:09.1Z,1,REGULAR,freethrow,1 of 2,[],1630558,,,1610612761,19,17,2024-11-13T01:27:31Z,1060000,False,,,0,,D. Mitchell Free Throw 1 of 2 (1 PTS),[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
108,PT04M13.00S,2024-11-13T01:27:10.3Z,1,REGULAR,substitution,out,[],1631157,,,1610612761,19,17,2024-11-13T01:27:17Z,1070000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M13.00S,2024-11-13T01:27:10.3Z,1,REGULAR,substitution,in,[],1626153,,,1610612761,19,17,2024-11-13T01:27:17Z,1080000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M13.00S,2024-11-13T01:27:09.1Z,1,REGULAR,freethrow,2 of 2,[],1630558,,,1610612761,19,17,2024-11-13T01:27:31Z,1090000,False,,,0,,MISS D. Mitchell Free Throw 2 of 2,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
111,PT04M10.00S,2024-11-13T01:27:12.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,19,17,2024-11-13T01:27:31Z,1100000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,110.0,1.0,1.0,0.0,,
112,PT03M57.00S,2024-11-13T01:27:44.7Z,1,REGULAR,3pt,Jump Shot,[],1629018,67.09921156373193,46.32352941176471,1610612749,19,17,2024-11-13T01:29:39Z,1110000,False,-18.0,257.0,1,right,MISS G. Trent Jr. 25' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,25.75,Missed,,,,,,,,,,,,,,,,,,
113,PT03M55.00S,2024-11-13T01:27:46.7Z,1,REGULAR,rebound,offensive,[],1627752,,,1610612749,19,17,2024-11-13T01:29:39Z,1120000,False,,,0,,T. Prince REBOUND (Off:1 Def:0),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,112.0,1.0,0.0,1.0,,
114,PT03M53.00S,2024-11-13T01:27:48.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627752,93.11760840998686,51.9607843137255,1610612749,19,17,2024-11-13T01:29:59Z,1130000,False,10.0,12.0,1,right,MISS T. Prince putback Layup - blocked,"[1627752, 1628981]",1610612749.0,MIL,putback,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,1.56,Missed,,,,,,,,,,,,,,,,,Fernando,1628981.0
115,PT03M53.00S,2024-11-13T01:27:48.2Z,1,REGULAR,block,,[],1628981,,,1610612749,19,17,2024-11-13T01:27:51Z,1140000,False,,,0,,B. Fernando BLOCK (2 BLK),[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M52.00S,2024-11-13T01:27:49.2Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612761,19,17,2024-11-13T01:29:59Z,1150000,False,,,0,,B. Fernando REBOUND (Off:1 Def:4),[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,114.0,5.0,4.0,1.0,,
128,PT03M47.00S,2024-11-13T01:27:51.3Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628449,6.783837056504599,47.549019607843135,1610612761,19,17,2024-11-13T01:30:46Z,1155000,False,12.0,11.0,1,left,MISS C. Boucher running alley-oop DUNK,[1628449],1610612761.0,TOR,running alley-oop,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.67,Missed,,,,,,,,,,,,,,,,,,
129,PT03M44.00S,2024-11-13T01:27:54.3Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,19,17,2024-11-13T01:30:46Z,1157500,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,
119,PT03M35.00S,2024-11-13T01:28:03.1Z,1,REGULAR,3pt,Jump Shot,[],1626171,89.17542706964521,95.58823529411765,1610612749,22,17,2024-11-13T01:31:01Z,1180000,False,228.0,49.0,1,right,B. Portis 3PT step back (3 PTS) (T. Prince 1 AST),"[1626171, 1627752]",1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.32,Made,3.0,T. Prince,1627752.0,1.0,,,,,,,,,,,,,,
121,PT03M18.00S,2024-11-13T01:28:21.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630534,7.30946123521682,47.05882352941176,1610612761,22,19,2024-11-13T01:28:28Z,1200000,False,15.0,16.0,1,left,O. Agbaji cutting DUNK (2 PTS) (B. Fernando 1 AST),"[1630534, 1628981]",1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.19,Made,2.0,B. Fernando,1628981.0,1.0,,,,,,,,,,,,,,
123,PT02M59.00S,2024-11-13T01:28:39.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,73.66951379763469,13.725490196078432,1610612749,22,19,2024-11-13T01:28:47Z,1220000,False,-181.0,195.0,1,right,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
124,PT02M56.00S,2024-11-13T01:28:42.6Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,22,19,2024-11-13T01:28:47Z,1230000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,123.0,1.0,1.0,0.0,,
125,PT02M46.00S,2024-11-13T01:28:53.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628981,11.908672798948752,41.42156862745098,1610612761,22,21,2024-11-13T01:28:58Z,1240000,False,43.0,59.0,1,left,B. Fernando 7' turnaround Hook (4 PTS) (O. Agbaji 1 AST),"[1628981, 1630534]",1610612761.0,TOR,turnaround,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,7.33,Made,4.0,O. Agbaji,1630534.0,1.0,,,,,,,,,,,,,,
127,PT02M46.00S,2024-11-13T01:29:00.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,22,21,2024-11-13T01:29:00Z,1260000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,out,[],1627752,,,1610612749,22,21,2024-11-13T01:31:56Z,1270000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,out,[],203507,,,1610612749,22,21,2024-11-13T01:31:56Z,1280000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,out,[],1641711,,,1610612749,22,21,2024-11-13T01:31:56Z,1290000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,out,[],1630534,,,1610612749,22,21,2024-11-13T01:31:56Z,1300000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,out,[],1630558,,,1610612749,22,21,2024-11-13T01:31:56Z,1310000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,in,[],1641748,,,1610612749,22,21,2024-11-13T01:31:56Z,1320000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,22,21,2024-11-13T01:31:56Z,1330000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,in,[],1642367,,,1610612749,22,21,2024-11-13T01:31:56Z,1340000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,in,[],1642347,,,1610612749,22,21,2024-11-13T01:31:56Z,1350000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M46.00S,2024-11-13T01:31:24.0Z,1,REGULAR,substitution,in,[],1629628,,,1610612749,22,21,2024-11-13T01:31:56Z,1360000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M29.00S,2024-11-13T01:32:11.2Z,1,REGULAR,2pt,Jump Shot,[],1626171,93.77463863337714,32.84313725490196,1610612749,22,21,2024-11-13T01:32:16Z,1370000,False,-86.0,6.0,1,right,MISS B. Portis 8' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,8.6,Missed,,,,,,,,,,,,,,,,,,
141,PT02M25.00S,2024-11-13T01:32:15.2Z,1,REGULAR,rebound,defensive,[],1628981,,,1610612761,22,21,2024-11-13T01:32:16Z,1380000,False,,,0,,B. Fernando REBOUND (Off:1 Def:5),[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,140.0,6.0,5.0,1.0,,
142,PT02M11.00S,2024-11-13T01:32:29.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,7.703679369250986,45.09803921568628,1610612761,22,21,2024-11-13T02:18:29Z,1390000,False,25.0,20.0,1,left,MISS J. Shead driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,,,,,,,,,
143,PT02M10.00S,2024-11-13T01:32:30.5Z,1,REGULAR,rebound,offensive,[],1642367,,,1610612761,22,21,2024-11-13T02:18:29Z,1400000,False,,,0,,J. Mogbo REBOUND (Off:1 Def:0),[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,142.0,1.0,0.0,1.0,,
145,PT02M00.00S,2024-11-13T01:32:54.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628981,13.485545335085414,54.90196078431373,1610612761,22,21,2024-11-13T01:32:59Z,1420000,False,-25.0,74.0,1,left,MISS B. Fernando 7' pullup Shot,[1628981],1610612761.0,TOR,pullup,,,Fernando,B. Fernando,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
146,PT01M57.00S,2024-11-13T01:32:57.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,22,21,2024-11-13T01:32:59Z,1430000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,145.0,2.0,2.0,0.0,,
147,PT01M44.00S,2024-11-13T01:33:12.1Z,1,REGULAR,2pt,Jump Shot,[],1626171,80.1084099868594,65.93137254901961,1610612749,24,21,2024-11-13T01:33:17Z,1440000,False,80.0,134.0,1,right,B. Portis 15' Jump Shot (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,15.63,Made,5.0,,,,,,,,,,,,,,,,,
148,PT01M17.00S,2024-11-13T01:33:44.2Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,24,21,2024-11-13T01:34:00Z,1450000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,,,,,,,,,,,,
149,PT01M05.00S,2024-11-13T01:34:09.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626153,67.36202365308804,56.372549019607845,1610612749,24,21,2024-11-13T01:37:24Z,1460000,False,32.0,254.0,1,right,MISS D. Wright 25' 3PT,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
150,PT01M01.00S,2024-11-13T01:34:13.1Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,24,21,2024-11-13T01:37:33Z,1470000,False,,,0,,R. Barrett REBOUND (Off:0 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,149.0,4.0,4.0,0.0,,
166,PT00M45.20S,2024-11-13T01:34:30.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642367,6.1268068331143235,45.09803921568628,1610612761,24,21,2024-11-13T01:45:39Z,1490000,False,25.0,5.0,1,left,MISS J. Mogbo driving reverse Layup,[1642367],1610612761.0,TOR,driving reverse,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
168,PT00M43.20S,2024-11-13T01:34:32.4Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612761,24,21,2024-11-13T01:44:48Z,1500000,False,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,166.0,5.0,4.0,1.0,,
171,PT00M42.20S,2024-11-13T01:34:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,5.781865965834428,47.08180147058824,1610612761,24,21,2024-11-13T01:45:28Z,1505000,False,15.0,2.0,1,left,MISS R. Barrett tip Layup,[1629628],1610612761.0,TOR,tip,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.47,Missed,,,,,,,,,,,,,,,,,,
172,PT00M41.20S,2024-11-13T01:34:42.1Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,24,21,2024-11-13T01:45:28Z,1507500,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,171.0,3.0,3.0,0.0,,
154,PT00M32.20S,2024-11-13T01:34:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,89.96386333771353,52.450980392156865,1610612749,24,21,2024-11-13T02:20:00Z,1510000,False,12.0,42.0,1,right,MISS G. Trent Jr. driving Layup,[1629018],1610612749.0,MIL,driving,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
155,PT00M32.20S,2024-11-13T01:34:54.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,24,21,2024-11-13T01:34:54Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,154.0,,,,,
156,PT00M32.20S,2024-11-13T01:34:57.6Z,1,REGULAR,substitution,out,[],1628981,,,1610612749,24,21,2024-11-13T01:35:01Z,1530000,False,,,0,,SUB out: B. Fernando,[1628981],1610612761.0,TOR,,,,Fernando,B. Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M32.20S,2024-11-13T01:34:57.6Z,1,REGULAR,substitution,in,[],1642419,,,1610612749,24,21,2024-11-13T01:35:01Z,1540000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT00M28.50S,2024-11-13T01:35:05.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641748,89.70105124835742,94.6078431372549,1610612749,24,21,2024-11-13T01:36:33Z,1550000,False,223.0,44.0,1,right,MISS A. Jackson Jr. 3PT,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
159,PT00M27.30S,2024-11-13T01:35:06.6Z,1,REGULAR,rebound,offensive,[],1626153,,,1610612749,24,21,2024-11-13T01:36:33Z,1560000,False,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,158.0,1.0,0.0,1.0,,
160,PT00M26.60S,2024-11-13T01:35:10.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626153,92.85479632063075,54.166666666666664,1610612749,26,21,2024-11-13T01:47:00Z,1570000,False,21.0,15.0,1,right,D. Wright Layup (2 PTS),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.55,Made,2.0,,,,,,,,,,,,,,,,,
161,PT00M03.80S,2024-11-13T01:35:33.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.09789750328515,45.588235294117645,1610612761,26,21,2024-11-13T01:36:50Z,1580000,False,22.0,24.0,1,left,MISS R. Barrett Layup,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.23,Missed,,,,,,,,,,,,,,,,,,
162,PT00M03.80S,2024-11-13T01:35:33.1Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,26,21,2024-11-13T01:36:50Z,1590000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,161.0,1.0,1.0,0.0,,
163,PT00M00.00S,2024-11-13T01:35:39.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,74.85216819973719,9.558823529411764,1610612749,26,21,2024-11-13T01:36:54Z,1600000,False,-202.0,184.0,1,right,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,27.33,Missed,,,,,,,,,,,,,,,,,,
