actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
86,PT05M52.00S,2025-01-16T01:23:28.6Z,1,REGULAR,substitution,in,[],203114,,,1610612749,17,9,2025-01-16T01:23:46Z,840000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M52.00S,2025-01-16T01:24:02.8Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],203507,,,1610612749,18,9,2025-01-16T01:24:02Z,850000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Made,,,,,,,7.0,,,,,
88,PT05M35.00S,2025-01-16T01:24:20.1Z,1,REGULAR,3pt,Jump Shot,[],1631216,95.22010512483574,96.81372549019608,1610612753,18,9,2025-01-16T01:24:26Z,860000,False,234.0,-8.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,,,,23.42,Missed,,,,,,,,,,,,
89,PT05M32.00S,2025-01-16T01:24:23.1Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,18,9,2025-01-16T01:24:26Z,870000,False,,,0,,A. Jackson Jr. REBOUND (Off:0 Def:2),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,88.0,2.0,2.0,0.0,,,,,,,,
91,PT05M27.00S,2025-01-16T01:24:37.8Z,1,REGULAR,substitution,out,[],1641748,,,1610612749,18,9,2025-01-16T01:24:42Z,890000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M27.00S,2025-01-16T01:24:37.8Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,18,9,2025-01-16T01:24:42Z,900000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M20.00S,2025-01-16T01:24:53.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.915243101182654,50.49019607843137,1610612749,18,9,2025-01-16T01:24:58Z,910000,False,-2.0,13.0,1,left,MISS G. Antetokounmpo alley-oop DUNK,[203507],1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,1.27,Missed,,,,,,,,,,,,
94,PT05M17.00S,2025-01-16T01:24:55.7Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,18,9,2025-01-16T01:24:55Z,920000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,93.0,1.0,0.0,1.0,,,,,,,,
95,PT05M10.00S,2025-01-16T01:25:02.4Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631260,22.552562417871222,63.48039215686274,1610612749,18,9,2025-01-16T01:25:40Z,930000,False,-67.0,159.0,1,left,MISS A. Green 17' pullup Shot,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,17.32,Missed,,,,,,,,,,,,
96,PT05M08.00S,2025-01-16T01:25:04.5Z,1,REGULAR,rebound,offensive,[],1631260,,,1610612749,18,9,2025-01-16T01:25:04Z,940000,False,,,0,,A. Green REBOUND (Off:1 Def:0),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,,,
97,PT05M06.00S,2025-01-16T01:25:06.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203114,29.911300919842315,24.264705882352942,1610612749,18,9,2025-01-16T01:25:14Z,950000,False,129.0,229.0,1,left,MISS K. Middleton 26' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,26.24,Missed,,,,,,,,,,,,
98,PT05M03.00S,2025-01-16T01:25:09.4Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,9,2025-01-16T01:25:14Z,960000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,97.0,2.0,1.0,1.0,,,,,,,,
99,PT04M53.00S,2025-01-16T01:25:23.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,92.85479632063075,53.67647058823529,1610612753,18,9,2025-01-16T01:26:19Z,970000,False,18.0,15.0,1,right,MISS A. Black driving finger roll Layup,[1641710],1610612753.0,ORL,driving finger roll,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,2.36,Missed,,,,,,,,,,,,
100,PT04M53.00S,2025-01-16T01:25:23.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,18,9,2025-01-16T01:26:04Z,980000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,99.0,,,,,,,,,,,
101,PT04M53.00S,2025-01-16T01:25:26.9Z,1,REGULAR,foul,personal,[],203114,,,1610612753,18,9,2025-01-16T01:25:33Z,990000,False,,,0,,K. Middleton loose ball personal FOUL (1 PF),"[203114, 1628976]",1610612749.0,MIL,loose ball,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,
103,PT04M53.00S,2025-01-16T01:25:36.4Z,1,REGULAR,substitution,out,[],1641783,,,1610612753,18,9,2025-01-16T01:25:41Z,1010000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M53.00S,2025-01-16T01:25:36.4Z,1,REGULAR,substitution,in,[],1631094,,,1610612753,18,9,2025-01-16T01:25:41Z,1020000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M40.00S,2025-01-16T01:26:04.3Z,1,REGULAR,turnover,out-of-bounds,[],1631094,,,1610612753,18,9,2025-01-16T01:26:10Z,1030000,False,,,0,,P. Banchero bad pass out-of-bounds TURNOVER (2 TO),[1631094],1610612753.0,ORL,bad pass,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,1629178.0,,,,,2.0,,,,,,,,,,,,,,
106,PT04M27.00S,2025-01-16T01:26:22.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203081,20.97568988173456,69.11764705882352,1610612749,20,9,2025-01-16T01:26:26Z,1040000,False,-96.0,145.0,1,left,D. Lillard 17' pullup Jump Shot (6 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,17.34,Made,,,,,,,6.0,,,,,
107,PT04M09.00S,2025-01-16T01:26:40.8Z,1,REGULAR,2pt,Jump Shot,[],1631094,82.47371879106439,24.754901960784316,1610612753,20,9,2025-01-16T01:27:16Z,1050000,False,-126.0,112.0,1,right,MISS P. Banchero 16' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,,,,,,,16.89,Missed,,,,,,,,,,,,
108,PT04M08.00S,2025-01-16T01:26:41.8Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,20,9,2025-01-16T01:26:54Z,1060000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,107.0,2.0,1.0,1.0,,,,,,,,
109,PT04M08.00S,2025-01-16T01:26:54.2Z,1,REGULAR,foul,personal,[],1628976,,,1610612749,20,9,2025-01-16T01:27:02Z,1070000,False,,,0,,W. Carter Jr. personal FOUL (2 PF),"[1628976, 1626171]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,2004.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
111,PT04M08.00S,2025-01-16T01:27:01.3Z,1,REGULAR,substitution,out,[],1628976,,,1610612749,20,9,2025-01-16T01:27:05Z,1090000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M08.00S,2025-01-16T01:27:01.3Z,1,REGULAR,substitution,in,[],1628371,,,1610612749,20,9,2025-01-16T01:27:05Z,1100000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M00.00S,2025-01-16T01:27:14.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,8.886333771353483,50.98039215686274,1610612749,22,9,2025-01-16T01:27:19Z,1110000,False,-5.0,31.0,1,left,D. Lillard driving Layup (8 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,3.14,Made,,,,,,,8.0,,,,,
114,PT04M00.00S,2025-01-16T01:27:20.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,22,9,2025-01-16T01:27:20Z,1120000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M00.00S,2025-01-16T01:29:33.5Z,1,REGULAR,substitution,out,[],203484,,,1610612753,22,9,2025-01-16T01:30:05Z,1130000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M00.00S,2025-01-16T01:29:33.5Z,1,REGULAR,substitution,in,[],1630243,,,1610612753,22,9,2025-01-16T01:30:05Z,1140000,False,,,0,,SUB in: T. Queen,[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M39.00S,2025-01-16T01:30:35.2Z,1,REGULAR,turnover,bad pass,[],1641710,,,1610612753,22,9,2025-01-16T01:30:43Z,1150000,False,,,0,,A. Black bad pass TURNOVER (1 TO),"[1641710, 203114]",1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,Middleton,203114.0
118,PT03M39.00S,2025-01-16T01:30:35.2Z,1,REGULAR,steal,,[],203114,,,1610612749,22,9,2025-01-16T01:30:38Z,1160000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
119,PT03M32.00S,2025-01-16T01:30:42.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",203081,36.87582128777924,71.32352941176471,1610612749,25,9,2025-01-16T01:31:30Z,1170000,False,-107.0,294.0,1,left,D. Lillard 31' 3PT running pullup (11 PTS),[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,31.28,Made,,,,,,,11.0,,,,,
120,PT03M15.00S,2025-01-16T01:30:58.6Z,1,REGULAR,3pt,Jump Shot,[],1628371,95.3515111695138,1.2254901960784315,1610612753,25,9,2025-01-16T01:31:20Z,1180000,False,-244.0,-9.0,1,right,MISS J. Isaac 24' 3PT,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,,,,,24.41,Missed,,,,,,,,,,,,
121,PT03M14.00S,2025-01-16T01:30:59.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,25,9,2025-01-16T01:31:20Z,1190000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,120.0,,,,,,,,,,,
122,PT03M14.00S,2025-01-16T01:31:15.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630243,,,1610612749,25,9,2025-01-16T01:31:31Z,1200000,False,,,0,,T. Queen loose ball personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630243, 203507]",1610612753.0,ORL,loose ball,,,Queen,T. Queen,,,,,Restricted Area,0-8 Center,1629178.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
124,PT03M14.00S,2025-01-16T01:31:41.5Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,25,9,2025-01-16T01:31:41Z,1220000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
125,PT03M14.00S,2025-01-16T01:31:41.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,25,9,2025-01-16T01:31:41Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,
126,PT03M14.00S,2025-01-16T01:32:01.6Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,26,9,2025-01-16T01:32:01Z,1240000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Made,,,,,,,8.0,,,,,
127,PT02M57.00S,2025-01-16T01:32:20.4Z,1,REGULAR,3pt,Jump Shot,[],1631216,68.80749014454665,18.872549019607842,1610612753,26,9,2025-01-16T01:32:25Z,1250000,False,-156.0,241.0,1,right,MISS C. Houstan 28' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,,,,28.66,Missed,,,,,,,,,,,,
128,PT02M53.00S,2025-01-16T01:32:24.4Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,26,9,2025-01-16T01:32:25Z,1260000,False,,,0,,A. Green REBOUND (Off:1 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,127.0,2.0,1.0,1.0,,,,,,,,
129,PT02M48.00S,2025-01-16T01:32:33.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612749,26,9,2025-01-16T01:32:56Z,1270000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Middleton 2 FT),"[1641710, 203114]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,2004.0,1.0,0.0,Middleton,203114.0,,,,,,,,,,,,,,,
131,PT02M48.00S,2025-01-16T01:32:57.4Z,1,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,27,9,2025-01-16T01:33:18Z,1290000,False,,,0,,K. Middleton Free Throw 1 of 2 (1 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,Made,,,,,,,1.0,,,,,
132,PT02M48.00S,2025-01-16T01:32:58.6Z,1,REGULAR,substitution,out,[],203081,,,1610612749,27,9,2025-01-16T01:33:03Z,1300000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M48.00S,2025-01-16T01:32:58.6Z,1,REGULAR,substitution,in,[],1631157,,,1610612749,27,9,2025-01-16T01:33:03Z,1310000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M48.00S,2025-01-16T01:32:57.4Z,1,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,27,9,2025-01-16T01:33:18Z,1320000,False,,,0,,MISS K. Middleton Free Throw 2 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
135,PT02M45.00S,2025-01-16T01:33:00.4Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,27,9,2025-01-16T01:33:18Z,1330000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,134.0,1.0,1.0,0.0,,,,,,,,
136,PT02M34.00S,2025-01-16T01:33:31.3Z,1,REGULAR,foul,personal,[],1631260,,,1610612753,27,9,2025-01-16T01:33:38Z,1340000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1628371]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Right,2004.0,1.0,0.0,Isaac,1628371.0,,,,,,,,,,,,,,,
138,PT02M27.00S,2025-01-16T01:33:54.0Z,1,REGULAR,3pt,Jump Shot,[],1631216,95.22010512483574,2.2058823529411766,1610612753,27,9,2025-01-16T01:34:00Z,1360000,False,-239.0,-8.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,,,,23.91,Missed,,,,,,,,,,,,
139,PT02M24.00S,2025-01-16T01:33:57.0Z,1,REGULAR,rebound,offensive,[],1628371,,,1610612753,27,9,2025-01-16T01:34:00Z,1370000,False,,,0,,J. Isaac REBOUND (Off:1 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Left Corner 3,24+ Left,,,,,,,,,138.0,2.0,1.0,1.0,,,,,,,,
140,PT02M23.00S,2025-01-16T01:33:58.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628371,93.24901445466492,50.245098039215684,1610612753,27,11,2025-01-16T01:34:34Z,1380000,False,1.0,11.0,1,right,J. Isaac putback DUNK (2 PTS),[1628371],1610612753.0,ORL,putback,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,,,,,1.11,Made,,,,,,,2.0,,,,,
141,PT02M03.00S,2025-01-16T01:34:17.8Z,1,REGULAR,2pt,Jump Shot,[],203114,21.107095926412615,67.40196078431373,1610612749,29,11,2025-01-16T01:34:34Z,1390000,False,-87.0,146.0,1,left,K. Middleton 16' pullup Jump Shot (3 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Left Center,,,,,,,16.99,Made,,,,,,,3.0,,,,,
142,PT01M45.00S,2025-01-16T01:34:35.3Z,1,REGULAR,3pt,Jump Shot,[],1641710,96.66557161629436,95.58823529411765,1610612753,29,11,2025-01-16T01:34:42Z,1400000,False,228.0,-21.0,1,right,MISS A. Black 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,,,,,,,22.89,Missed,,,,,,,,,,,,
143,PT01M41.00S,2025-01-16T01:34:39.3Z,1,REGULAR,rebound,defensive,[],1631157,,,1610612749,29,11,2025-01-16T01:34:42Z,1410000,False,,,0,,R. Rollins REBOUND (Off:0 Def:1),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Right Corner 3,24+ Right,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,
144,PT01M40.00S,2025-01-16T01:34:40.1Z,1,REGULAR,turnover,bad pass,[],1631157,,,1610612749,29,11,2025-01-16T01:34:44Z,1420000,False,,,0,,R. Rollins bad pass TURNOVER (1 TO),"[1631157, 1630243]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Mid-Range,16-24 Center,,,,,,1.0,,,,,,,,,,,,,Queen,1630243.0
145,PT01M40.00S,2025-01-16T01:34:40.1Z,1,REGULAR,steal,,[],1630243,,,1610612753,29,11,2025-01-16T01:34:43Z,1430000,False,,,0,,T. Queen STEAL (1 STL),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
146,PT01M36.00S,2025-01-16T01:34:44.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630243,71.69842312746385,10.784313725490197,1610612753,29,11,2025-01-16T01:35:05Z,1440000,False,-196.0,214.0,1,right,MISS T. Queen 28' pullup 3PT,[1630243],1610612753.0,ORL,pullup,,,Queen,T. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,28.99,Missed,,,,,,,,,,,,
147,PT01M33.00S,2025-01-16T01:34:47.8Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,29,11,2025-01-16T01:34:47Z,1450000,False,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,146.0,5.0,5.0,0.0,,,,,,,,
148,PT01M23.00S,2025-01-16T01:34:57.0Z,1,REGULAR,3pt,Jump Shot,[],1631260,25.46608081471748,11.052389705882353,1610612749,29,11,2025-01-16T01:35:03Z,1460000,False,195.0,187.0,1,left,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,26.99,Missed,,,,,,,,,,,,
149,PT01M20.00S,2025-01-16T01:35:00.0Z,1,REGULAR,rebound,defensive,[],1630243,,,1610612753,29,11,2025-01-16T01:35:03Z,1470000,False,,,0,,T. Queen REBOUND (Off:0 Def:1),[1630243],1610612753.0,ORL,,,,Queen,T. Queen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,148.0,1.0,1.0,0.0,,,,,,,,
150,PT01M03.00S,2025-01-16T01:35:17.8Z,1,REGULAR,3pt,Jump Shot,[],1631216,84.1819973718791,95.83333333333334,1610612753,29,14,2025-01-16T01:35:23Z,1480000,False,229.0,96.0,1,right,C. Houstan 24' 3PT  (3 PTS) (T. Queen 1 AST),"[1631216, 1630243]",1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Right Center,,,,,,,24.86,Made,,,,,,,3.0,T. Queen,1630243.0,1.0,,
152,PT00M43.60S,2025-01-16T01:35:38.9Z,1,REGULAR,3pt,Jump Shot,[],1626171,33.596829829172144,45.30867034313725,1610612749,32,14,2025-01-16T01:35:45Z,1500000,False,23.0,263.0,1,left,B. Portis 26' 3PT  (3 PTS) (K. Middleton 1 AST),"[1626171, 203114]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,26.43,Made,,,,,,,3.0,K. Middleton,203114.0,1.0,,
154,PT00M37.80S,2025-01-16T01:35:46.6Z,1,REGULAR,3pt,Jump Shot,[],1631094,69.99014454664915,75.0,1610612753,32,14,2025-01-16T01:36:13Z,1520000,False,125.0,230.0,1,right,MISS P. Banchero 26' pullup 3PT,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,26.14,Missed,,,,,,,,,,,,
155,PT00M31.20S,2025-01-16T01:35:53.2Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,32,14,2025-01-16T01:36:00Z,1530000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,
156,PT00M28.70S,2025-01-16T01:36:02.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612749,32,14,2025-01-16T01:36:31Z,1540000,False,,,0,,A. Black shooting personal FOUL (2 PF) (Portis 2 FT),"[1641710, 1626171]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2004.0,2.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
158,PT00M28.70S,2025-01-16T01:36:32.5Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1626171,,,1610612749,33,14,2025-01-16T01:36:32Z,1560000,False,,,0,,B. Portis Free Throw 1 of 2 (4 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Made,,,,,,,4.0,,,,,
159,PT00M28.70S,2025-01-16T01:36:49.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1626171,,,1610612749,34,14,2025-01-16T01:36:49Z,1570000,False,,,0,,B. Portis Free Throw 2 of 2 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Made,,,,,,,5.0,,,,,
160,PT00M13.80S,2025-01-16T01:37:06.9Z,1,REGULAR,2pt,Jump Shot,[],1631094,73.80091984231275,58.82352941176471,1610612753,34,16,2025-01-16T01:37:11Z,1580000,False,44.0,194.0,1,right,P. Banchero 19' pullup Jump Shot (7 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,19.88,Made,,,,,,,7.0,,,,,
161,PT00M02.20S,2025-01-16T01:37:22.7Z,1,REGULAR,turnover,bad pass,[],203507,,,1610612749,34,16,2025-01-16T01:37:43Z,1590000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1628371]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,,,,,,,,,,,,,Isaac,1628371.0
162,PT00M02.20S,2025-01-16T01:37:22.7Z,1,REGULAR,steal,,[],1628371,,,1610612753,34,16,2025-01-16T01:37:25Z,1600000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2025-01-16T01:37:33.4Z,1,REGULAR,period,end,[],0,,,1610612753,34,16,2025-01-16T01:37:33Z,1610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-01-16T01:39:41.4Z,2,REGULAR,substitution,out,['startperiod'],203507,,,1610612753,34,16,2025-01-16T01:40:04Z,1630000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-01-16T01:39:41.4Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612753,34,16,2025-01-16T01:40:04Z,1640000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-01-16T01:40:09.5Z,2,REGULAR,period,start,[],0,,,1610612753,34,16,2025-01-16T01:40:09Z,1650000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
