actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
184,PT10M36.00S,2025-02-03T02:12:10.8Z,2,REGULAR,steal,,[],1631260,,,1610612749,31,31,2025-02-03T02:12:13Z,1790000,False,,,0,,A. Green STEAL (2 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
185,PT10M32.00S,2025-02-03T02:12:14.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631260,93.24901445466492,51.71568627450981,1610612749,33,31,2025-02-03T02:12:21Z,1800000,False,9.0,11.0,1,right,A. Green running Layup (2 PTS),[1631260],1610612749.0,MIL,running,,,Green,A. Green,,,,,Restricted Area,0-8 Center,1.4,Made,2.0,,,,,,,,,,,,,,,,,
186,PT10M20.00S,2025-02-03T02:12:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612763,33,31,2025-02-03T02:12:39Z,1810000,False,,,0,,T. Prince shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[1627752, 1628991]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627539.0,,,,1.0,0.0,Jackson Jr.,1628991.0,,
188,PT10M20.00S,2025-02-03T02:12:53.3Z,2,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,33,31,2025-02-03T02:12:53Z,1830000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
189,PT10M20.00S,2025-02-03T02:12:53.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,33,31,2025-02-03T02:12:53Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,,,,
190,PT10M20.00S,2025-02-03T02:13:16.6Z,2,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,33,32,2025-02-03T02:13:16Z,1850000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (6 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
191,PT10M11.00S,2025-02-03T02:13:25.9Z,2,REGULAR,3pt,Jump Shot,[],203081,66.96780551905388,56.86274509803921,1610612749,33,32,2025-02-03T02:13:32Z,1860000,False,34.0,258.0,1,right,MISS D. Lillard 26' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
192,PT10M08.00S,2025-02-03T02:13:28.9Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,33,32,2025-02-03T02:13:32Z,1870000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,
193,PT10M00.00S,2025-02-03T02:13:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630590,9.674770039421814,95.34313725490196,1610612763,33,32,2025-02-03T02:13:42Z,1880000,False,-227.0,38.0,1,left,MISS S. Pippen Jr. 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
194,PT09M57.00S,2025-02-03T02:13:40.6Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612749,33,32,2025-02-03T02:13:42Z,1890000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:3),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,,,,193.0,3.0,3.0,0.0,,,,,,,,,,
195,PT09M37.00S,2025-02-03T02:14:00.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,94.1688567674113,50.245098039215684,1610612749,35,32,2025-02-03T02:14:04Z,1900000,False,1.0,2.0,1,right,B. Lopez cutting DUNK (7 PTS) (T. Prince 3 AST),"[201572, 1627752]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.26,Made,7.0,T. Prince,1627752.0,3.0,,,,,,,,,,,,,,
197,PT09M19.00S,2025-02-03T02:14:18.2Z,2,REGULAR,3pt,Jump Shot,[],1628991,25.3059296977661,14.973958333333334,1610612763,35,35,2025-02-03T02:14:27Z,1920000,False,175.0,185.0,1,left,J. Jackson Jr. 25' 3PT  (9 PTS) (L. Kennard 5 AST),"[1628991, 1628379]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.5,Made,9.0,L. Kennard,1628379.0,5.0,,,,,,,,,,,,,,
199,PT09M04.00S,2025-02-03T02:14:33.2Z,2,REGULAR,3pt,Jump Shot,[],201572,68.28186596583443,28.431372549019606,1610612749,35,35,2025-02-03T02:14:38Z,1940000,False,-108.0,246.0,1,right,MISS B. Lopez 26' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.83,Missed,,,,,,,,,,,,,,,,,,
200,PT09M01.00S,2025-02-03T02:14:36.2Z,2,REGULAR,rebound,defensive,[],1630590,,,1610612763,35,35,2025-02-03T02:14:36Z,1950000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:2),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,
201,PT08M52.00S,2025-02-03T02:14:46.9Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612763,35,35,2025-02-03T02:15:13Z,1960000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Pippen Jr. 2 FT),"[1631260, 1630590]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202037.0,,,,1.0,0.0,Pippen Jr.,1630590.0,,
203,PT08M52.00S,2025-02-03T02:15:17.0Z,2,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,35,35,2025-02-03T02:15:17Z,1980000,False,,,0,,MISS S. Pippen Jr. Free Throw 1 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
204,PT08M52.00S,2025-02-03T02:15:17.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,35,35,2025-02-03T02:15:17Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,203.0,,,,,,,,,,,,,
205,PT08M52.00S,2025-02-03T02:15:18.7Z,2,REGULAR,substitution,out,[],1631260,,,1610612763,35,35,2025-02-03T02:15:24Z,2000000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M52.00S,2025-02-03T02:15:18.7Z,2,REGULAR,substitution,in,[],203507,,,1610612763,35,35,2025-02-03T02:15:24Z,2010000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M52.00S,2025-02-03T02:15:38.2Z,2,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,35,36,2025-02-03T02:15:38Z,2020000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (5 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
208,PT08M37.00S,2025-02-03T02:15:52.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,88.12417871222075,62.99019607843137,1610612749,35,36,2025-02-03T02:16:03Z,2030000,False,65.0,59.0,1,right,MISS B. Lopez 8' driving floating bank Shot,[201572],1610612749.0,MIL,driving floating bank,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Right,8.79,Missed,,,,,,,,,,,,,,,,,,
209,PT08M34.00S,2025-02-03T02:15:55.5Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,35,36,2025-02-03T02:16:03Z,2040000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,208.0,2.0,2.0,0.0,,,,,,,,,,
210,PT08M29.00S,2025-02-03T02:16:01.3Z,2,REGULAR,3pt,Jump Shot,[],1628379,31.69965505913272,42.25260416666667,1610612763,35,39,2025-02-03T02:17:38Z,2050000,False,39.0,245.0,1,left,L. Kennard 24' 3PT pullup (5 PTS) (Z. Edey 1 AST),"[1628379, 1641744]",1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,24.85,Made,5.0,Z. Edey,1641744.0,1.0,,,,,,,,,,,,,,
212,PT08M28.00S,2025-02-03T02:16:09.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,35,39,2025-02-03T02:16:09Z,2070000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M05.00S,2025-02-03T02:19:59.4Z,2,REGULAR,3pt,Jump Shot,[],1627752,71.82982917214193,19.11764705882353,1610612749,35,39,2025-02-03T02:20:08Z,2080000,False,-154.0,212.0,1,right,MISS T. Prince 26' 3PT,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
214,PT08M03.00S,2025-02-03T02:20:01.9Z,2,REGULAR,rebound,offensive,[],203507,,,1610612749,35,39,2025-02-03T02:20:01Z,2090000,False,,,0,,G. Antetokounmpo REBOUND (Off:2 Def:3),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Left Center,,,,,,,213.0,5.0,3.0,2.0,,,,,,,,,,
215,PT07M59.00S,2025-02-03T02:20:05.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,79.97700394218134,7.598039215686274,1610612749,35,39,2025-02-03T02:20:11Z,2100000,False,-212.0,136.0,1,right,MISS G. Trent Jr. 25' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,,,,,,,,,,,,,,,,,
216,PT07M59.00S,2025-02-03T02:20:05.8Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,35,39,2025-02-03T02:20:11Z,2110000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,,
217,PT07M48.00S,2025-02-03T02:20:16.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,15.982260183968464,52.20588235294118,1610612763,35,39,2025-02-03T02:20:24Z,2120000,False,-11.0,98.0,1,left,MISS J. Jackson Jr. 9' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,9.83,Missed,,,,,,,,,,,,,,,,,,
218,PT07M47.00S,2025-02-03T02:20:17.7Z,2,REGULAR,rebound,offensive,[],1641744,,,1610612763,35,39,2025-02-03T02:21:01Z,2130000,False,,,0,,Z. Edey REBOUND (Off:4 Def:4),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,217.0,8.0,4.0,4.0,,,,,,,,,,
219,PT07M47.00S,2025-02-03T02:20:23.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1641744,5.590000152587891,50.0,1610612763,35,41,2025-02-03T02:21:37Z,2140000,False,0.0,0.0,1,left,Z. Edey tip Layup (8 PTS),[1641744],1610612763.0,MEM,tip,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,,,
220,PT07M34.00S,2025-02-03T02:20:32.7Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,35,41,2025-02-03T02:20:41Z,2150000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (2 TO),"[203507, 1631222]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,2.0,LaRavia,1631222.0,,,,,,
221,PT07M34.00S,2025-02-03T02:20:32.7Z,2,REGULAR,steal,,[],1631222,,,1610612763,35,41,2025-02-03T02:20:36Z,2160000,False,,,0,,J. LaRavia STEAL (1 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
222,PT07M34.00S,2025-02-03T02:20:38.8Z,2,REGULAR,foul,personal,[],201572,,,1610612763,35,41,2025-02-03T02:20:45Z,2170000,False,,,0,,B. Lopez personal FOUL (1 PF),"[201572, 1628991]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1627539.0,,,,1.0,0.0,Jackson Jr.,1628991.0,,
224,PT07M20.00S,2025-02-03T02:21:00.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641744,16.90210249671485,41.66666666666667,1610612763,35,41,2025-02-03T02:21:06Z,2190000,False,42.0,106.0,1,left,MISS Z. Edey 11' floating Shot,[1641744],1610612763.0,MEM,floating,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Center,11.43,Missed,,,,,,,,,,,,,,,,,,
225,PT07M16.00S,2025-02-03T02:21:04.8Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612749,35,41,2025-02-03T02:24:26Z,2200000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,224.0,3.0,3.0,0.0,,,,,,,,,,
226,PT07M10.00S,2025-02-03T02:21:09.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,94.30026281208936,37.00980392156863,1610612749,35,41,2025-02-03T02:22:53Z,2210000,False,-65.0,1.0,1,right,MISS G. Antetokounmpo 6' running Layup,[203507],1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,6.5,Missed,,,,,,,,,,,,,,,,,,
227,PT07M07.00S,2025-02-03T02:21:12.2Z,2,REGULAR,rebound,defensive,[],1641744,,,1610612763,35,41,2025-02-03T02:21:17Z,2220000,False,,,0,,Z. Edey REBOUND (Off:4 Def:5),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,226.0,9.0,5.0,4.0,,,,,,,,,,
228,PT07M05.00S,2025-02-03T02:21:15.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630590,7.178055190538765,50.73529411764706,1610612763,35,43,2025-02-03T02:21:24Z,2230000,False,-4.0,15.0,1,left,S. Pippen Jr. running Layup (7 PTS) (Z. Edey 2 AST),"[1630590, 1641744]",1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,1.54,Made,7.0,Z. Edey,1641744.0,2.0,,,,,,,,,,,,,,
229,PT06M59.00S,2025-02-03T02:21:21.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,95.74572930354796,50.98039215686274,1610612749,37,43,2025-02-03T02:21:27Z,2240000,False,5.0,-13.0,1,right,G. Antetokounmpo alley-oop DUNK (6 PTS) (G. Trent Jr. 2 AST),"[203507, 1629018]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.34,Made,6.0,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,,,,,
231,PT06M35.00S,2025-02-03T02:21:44.8Z,2,REGULAR,2pt,Jump Shot,[],1628379,6.1268068331143235,22.30392156862745,1610612763,37,43,2025-02-03T02:21:50Z,2260000,False,138.0,5.0,1,left,MISS L. Kennard 13' pullup Shot,[1628379],1610612763.0,MEM,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,8-16 Right,13.86,Missed,,,,,,,,,,,,,,,,,,
232,PT06M32.00S,2025-02-03T02:21:47.8Z,2,REGULAR,rebound,defensive,[],203081,,,1610612749,37,43,2025-02-03T02:21:50Z,2270000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Right,,,,,,,231.0,1.0,1.0,0.0,,,,,,,,,,
233,PT06M25.00S,2025-02-03T02:21:54.6Z,2,REGULAR,3pt,Jump Shot,[],1627752,73.27529566360053,8.57843137254902,1610612749,40,43,2025-02-03T02:21:59Z,2280000,False,-207.0,199.0,1,right,T. Prince 28' 3PT  (6 PTS) (D. Lillard 5 AST),"[1627752, 203081]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,28.7,Made,6.0,D. Lillard,203081.0,5.0,,,,,,,,,,,,,,
235,PT06M13.00S,2025-02-03T02:22:07.3Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,40,43,2025-02-03T02:22:15Z,2300000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (3 TO),"[1628991, 1627752]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,3.0,Prince,1627752.0,,,,,,
236,PT06M13.00S,2025-02-03T02:22:07.3Z,2,REGULAR,steal,,[],1627752,,,1610612749,40,43,2025-02-03T02:22:11Z,2310000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
237,PT06M07.00S,2025-02-03T02:22:12.4Z,2,REGULAR,turnover,bad pass,[],203507,,,1610612749,40,43,2025-02-03T02:22:18Z,2320000,False,,,0,,G. Antetokounmpo bad pass TURNOVER (3 TO),"[203507, 1631222]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,3.0,LaRavia,1631222.0,,,,,,
238,PT06M07.00S,2025-02-03T02:22:12.4Z,2,REGULAR,steal,,[],1631222,,,1610612763,40,43,2025-02-03T02:22:15Z,2330000,False,,,0,,J. LaRavia STEAL (2 STL),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
239,PT05M52.00S,2025-02-03T02:22:27.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628991,23.258869908015768,11.787683823529411,1610612763,40,46,2025-02-03T02:22:41Z,2340000,False,191.0,166.0,1,left,J. Jackson Jr. 25' 3PT  (12 PTS) (Z. Edey 3 AST),"[1628991, 1641744]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.32,Made,12.0,Z. Edey,1641744.0,3.0,,,,,,,,,,,,,,
241,PT05M38.00S,2025-02-03T02:22:41.2Z,2,REGULAR,3pt,Jump Shot,[],201572,74.18897831800263,11.542585784313726,1610612749,40,46,2025-02-03T02:22:49Z,2360000,False,-192.0,190.0,1,right,MISS B. Lopez 27' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.04,Missed,,,,,,,,,,,,,,,,,,
242,PT05M35.00S,2025-02-03T02:22:44.2Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612763,40,46,2025-02-03T02:22:49Z,2370000,False,,,0,,J. LaRavia REBOUND (Off:1 Def:1),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,241.0,2.0,1.0,1.0,,,,,,,,,,
243,PT05M29.00S,2025-02-03T02:22:50.8Z,2,REGULAR,3pt,Jump Shot,[],1630590,33.85348226018397,49.50980392156863,1610612763,40,46,2025-02-03T02:22:59Z,2380000,False,2.0,266.0,1,left,MISS S. Pippen Jr. 26' 3PT,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,26.57,Missed,,,,,,,,,,,,,,,,,,
244,PT05M25.00S,2025-02-03T02:22:54.8Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612749,40,46,2025-02-03T02:22:59Z,2390000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:4),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,
245,PT05M17.00S,2025-02-03T02:23:04.9Z,2,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612749,40,46,2025-02-03T02:23:16Z,2400000,False,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Prince 2 FT),"[1628991, 1627752]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,200832.0,,,,2.0,0.0,Prince,1627752.0,,
247,PT05M17.00S,2025-02-03T02:23:37.4Z,2,REGULAR,freethrow,1 of 2,[],1627752,,,1610612749,41,46,2025-02-03T02:23:37Z,2420000,False,,,0,,T. Prince Free Throw 1 of 2 (7 PTS),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
249,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],203081,,,1610612749,41,46,2025-02-03T02:24:00Z,2430000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],1629018,,,1610612749,41,46,2025-02-03T02:24:00Z,2440000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],201572,,,1610612749,41,46,2025-02-03T02:24:00Z,2450000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],1630590,,,1610612749,41,46,2025-02-03T02:24:00Z,2460000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],1631222,,,1610612749,41,46,2025-02-03T02:24:00Z,2470000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],1628379,,,1610612749,41,46,2025-02-03T02:24:00Z,2480000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],1628991,,,1610612749,41,46,2025-02-03T02:24:00Z,2490000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,out,[],1641744,,,1610612749,41,46,2025-02-03T02:24:00Z,2500000,False,,,0,,SUB out: Z. Edey,[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1631157,,,1610612749,41,46,2025-02-03T02:24:00Z,2510000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],203114,,,1610612749,41,46,2025-02-03T02:24:00Z,2520000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,41,46,2025-02-03T02:24:00Z,2530000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1642377,,,1610612749,41,46,2025-02-03T02:24:00Z,2540000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1630583,,,1610612749,41,46,2025-02-03T02:24:00Z,2550000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1629634,,,1610612749,41,46,2025-02-03T02:24:00Z,2560000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1630217,,,1610612749,41,46,2025-02-03T02:24:00Z,2570000,False,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M17.00S,2025-02-03T02:23:38.3Z,2,REGULAR,substitution,in,[],1641713,,,1610612749,41,46,2025-02-03T02:24:00Z,2580000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
