actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
85,PT04M25.00S,2024-11-08T01:25:21.5Z,1,REGULAR,foul,personal,['1freethrow'],1641748,,,1610612762,21,13,2024-11-08T01:26:05Z,850000,False,,,0,,A. Jackson Jr. shooting personal FOUL (1 PF) (Juzang 1 FT),"[1641748, 1630548]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202026.0,1.0,0.0,Juzang,1630548.0,,,,,,
87,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,out,[],1627752,,,1610612762,21,13,2024-11-08T01:26:02Z,870000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,out,[],203507,,,1610612762,21,13,2024-11-08T01:26:02Z,880000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,out,[],1629012,,,1610612762,21,13,2024-11-08T01:26:02Z,890000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,21,13,2024-11-08T01:26:02Z,900000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,out,[],1631117,,,1610612762,21,13,2024-11-08T01:26:02Z,910000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,in,[],1629018,,,1610612762,21,13,2024-11-08T01:26:02Z,920000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612762,21,13,2024-11-08T01:26:02Z,930000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,in,[],203903,,,1610612762,21,13,2024-11-08T01:26:02Z,940000,False,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,in,[],1629234,,,1610612762,21,13,2024-11-08T01:26:02Z,950000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M25.00S,2024-11-08T01:25:38.2Z,1,REGULAR,substitution,in,[],201988,,,1610612762,21,13,2024-11-08T01:26:02Z,960000,False,,,0,,SUB in: P. Mills,[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M25.00S,2024-11-08T01:26:07.2Z,1,REGULAR,freethrow,1 of 1,[],1630548,,,1610612762,21,14,2024-11-08T01:26:07Z,970000,False,,,0,,J. Juzang Free Throw 1 of 1 (3 PTS),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
98,PT04M04.00S,2024-11-08T01:26:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,92.59198423127464,50.73529411764706,1610612749,23,14,2024-11-08T01:26:21Z,980000,False,4.0,17.0,1,right,D. Lillard driving Layup (8 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.75,Made,8.0,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2024-11-08T01:26:17.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.966491458607096,49.50980392156863,1610612762,23,14,2024-11-08T01:26:44Z,990000,False,2.0,22.0,1,left,MISS J. Collins driving Layup,[1628381],1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
100,PT03M59.00S,2024-11-08T01:26:20.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612762,23,14,2024-11-08T01:26:20Z,1000000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,99.0,1.0,0.0,1.0,,
101,PT03M59.00S,2024-11-08T01:26:21.6Z,1,REGULAR,foul,personal,[],1629018,,,1610612762,23,14,2024-11-08T01:28:08Z,1010000,False,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1629234]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,202026.0,1.0,0.0,Eubanks,1629234.0,,,,,,
103,PT03M43.00S,2024-11-08T01:26:59.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203903,31.09395532194481,24.264705882352942,1610612762,23,14,2024-11-08T01:28:40Z,1030000,False,129.0,240.0,1,left,MISS J. Clarkson 27' step back 3PT,[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,27.22,Missed,,,,,,,,,,,,,,,,,,
104,PT03M42.00S,2024-11-08T01:27:00.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,23,14,2024-11-08T01:27:06Z,1040000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,103.0,,,,,
106,PT03M42.00S,2024-11-08T01:27:15.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,23,14,2024-11-08T01:27:15Z,1060000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M24.00S,2024-11-08T01:30:31.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,95.0886990801577,3.1862745098039214,1610612749,23,14,2024-11-08T01:30:38Z,1070000,False,-234.0,-6.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.42,Missed,,,,,,,,,,,,,,,,,,
108,PT03M20.00S,2024-11-08T01:30:35.6Z,1,REGULAR,rebound,defensive,[],1630548,,,1610612762,23,14,2024-11-08T01:30:38Z,1080000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,107.0,1.0,1.0,0.0,,
110,PT03M07.00S,2024-11-08T01:31:04.3Z,1,REGULAR,3pt,Jump Shot,[],1630548,32.933639947437584,29.901960784313726,1610612762,23,17,2024-11-08T01:31:15Z,1100000,False,100.0,257.0,1,left,J. Juzang 27' 3PT pullup (6 PTS) (D. Eubanks 1 AST),"[1630548, 1629234]",1610612762.0,UTA,pullup,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,27.6,Made,6.0,D. Eubanks,1629234.0,1.0,,,,,,,,,,,,,,
112,PT02M56.00S,2024-11-08T01:31:15.1Z,1,REGULAR,3pt,Jump Shot,[],203081,69.07030223390277,66.91176470588235,1610612749,26,17,2024-11-08T01:31:19Z,1120000,False,85.0,238.0,1,right,D. Lillard 25' 3PT pullup (11 PTS),[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,25.28,Made,11.0,,,,,,,,,,,,,,,,,
113,PT02M35.00S,2024-11-08T01:31:35.7Z,1,REGULAR,3pt,Jump Shot,[],201988,33.98488830486202,48.529411764705884,1610612762,26,20,2024-11-08T01:31:41Z,1130000,False,7.0,267.0,1,left,P. Mills 26' 3PT  (3 PTS) (J. Juzang 1 AST),"[201988, 1630548]",1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,26.71,Made,3.0,J. Juzang,1630548.0,1.0,,,,,,,,,,,,,,
115,PT02M21.00S,2024-11-08T01:31:50.6Z,1,REGULAR,turnover,lost ball,[],201572,,,1610612749,26,20,2024-11-08T01:32:09Z,1150000,False,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 201988]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Mills,201988.0,,,,,,,,,,,
116,PT02M21.00S,2024-11-08T01:31:50.6Z,1,REGULAR,steal,,[],201988,,,1610612762,26,20,2024-11-08T01:31:56Z,1160000,False,,,0,,P. Mills STEAL (1 STL),[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
117,PT02M18.00S,2024-11-08T01:31:57.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201988,6.258212877792378,48.529411764705884,1610612762,26,20,2024-11-08T01:32:14Z,1170000,False,7.0,6.0,1,left,MISS P. Mills running Shot,[201988],1610612762.0,UTA,running,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
118,PT02M18.00S,2024-11-08T01:32:00.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,26,20,2024-11-08T01:32:00Z,1180000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,117.0,,,,,
120,PT02M17.00S,2024-11-08T01:32:19.4Z,1,REGULAR,foul,personal,[],1626171,,,1610612762,26,20,2024-11-08T01:32:32Z,1200000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1628381]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,1.0,0.0,Collins,1628381.0,,,,,,
122,PT02M07.00S,2024-11-08T01:32:46.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203903,31.09395532194481,69.85294117647058,1610612762,26,20,2024-11-08T02:16:28Z,1220000,False,-99.0,240.0,1,left,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
123,PT02M03.00S,2024-11-08T01:32:49.8Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612762,26,20,2024-11-08T01:32:49Z,1230000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:0),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,122.0,2.0,0.0,2.0,,
124,PT02M01.00S,2024-11-08T01:32:51.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630548,30.436925098554536,23.03921568627451,1610612762,26,23,2024-11-08T01:32:57Z,1240000,False,135.0,234.0,1,left,J. Juzang 26' 3PT  (9 PTS) (D. Eubanks 2 AST),"[1630548, 1629234]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,26.97,Made,9.0,D. Eubanks,1629234.0,2.0,,,,,,,,,,,,,,
126,PT01M38.00S,2024-11-08T01:33:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629018,89.70105124835742,42.15686274509804,1610612749,28,23,2024-11-08T01:33:20Z,1260000,False,-39.0,44.0,1,right,G. Trent Jr. driving floating bank Jump Shot (2 PTS) (D. Lillard 3 AST),"[1629018, 203081]",1610612749.0,MIL,driving floating bank,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,2.0,D. Lillard,203081.0,3.0,,,,,,,,,,,,,,
128,PT01M23.00S,2024-11-08T01:33:30.5Z,1,REGULAR,3pt,Jump Shot,[],203903,31.09395532194481,23.03921568627451,1610612762,28,23,2024-11-08T01:33:38Z,1280000,False,135.0,240.0,1,left,MISS J. Clarkson 27' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
129,PT01M17.00S,2024-11-08T01:33:36.5Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,23,2024-11-08T01:33:38Z,1290000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,128.0,1.0,1.0,0.0,,
130,PT01M15.00S,2024-11-08T01:33:50.5Z,1,REGULAR,foul,personal,['3freethrow'],1630548,,,1610612749,28,23,2024-11-08T01:34:42Z,1300000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Lillard 3 FT),"[1630548, 203081]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202026.0,1.0,0.0,Lillard,203081.0,,,,,,
132,PT01M15.00S,2024-11-08T01:34:08.7Z,1,REGULAR,freethrow,1 of 3,[],203081,,,1610612749,29,23,2024-11-08T01:34:08Z,1320000,False,,,0,,D. Lillard Free Throw 1 of 3 (12 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
133,PT01M15.00S,2024-11-08T01:34:28.9Z,1,REGULAR,freethrow,2 of 3,[],203081,,,1610612749,30,23,2024-11-08T01:34:28Z,1330000,False,,,0,,D. Lillard Free Throw 2 of 3 (13 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
134,PT01M15.00S,2024-11-08T01:34:30.5Z,1,REGULAR,substitution,out,[],1641748,,,1610612749,30,23,2024-11-08T01:34:37Z,1340000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M15.00S,2024-11-08T01:34:30.5Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,30,23,2024-11-08T01:34:37Z,1350000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M15.00S,2024-11-08T01:34:54.9Z,1,REGULAR,freethrow,3 of 3,[],203081,,,1610612749,31,23,2024-11-08T01:34:54Z,1360000,False,,,0,,D. Lillard Free Throw 3 of 3 (14 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
137,PT00M58.90S,2024-11-08T01:35:13.7Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612762,31,23,2024-11-08T01:35:24Z,1370000,False,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 201572]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,1.0,Lopez,201572.0,,,,,,,,,,,
138,PT00M58.90S,2024-11-08T01:35:13.7Z,1,REGULAR,steal,,[],201572,,,1610612749,31,23,2024-11-08T01:35:17Z,1380000,False,,,0,,B. Lopez STEAL (2 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
139,PT00M41.40S,2024-11-08T01:35:32.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626171,86.15308804204993,35.049019607843135,1610612749,31,23,2024-11-08T01:36:12Z,1390000,False,-75.0,78.0,1,right,MISS B. Portis 10' driving floating Shot,[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,10.79,Missed,,,,,,,,,,,,,,,,,,
140,PT00M38.20S,2024-11-08T01:35:35.4Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612762,31,23,2024-11-08T01:36:12Z,1400000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:1),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,139.0,3.0,1.0,2.0,,
141,PT00M33.60S,2024-11-08T01:35:39.8Z,1,REGULAR,3pt,Jump Shot,[],203903,31.35676741130092,74.26470588235294,1610612762,31,26,2024-11-08T01:35:47Z,1410000,False,-121.0,242.0,1,left,J. Clarkson 27' 3PT pullup (3 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,27.1,Made,3.0,,,,,,,,,,,,,,,,,
142,PT00M14.00S,2024-11-08T01:36:04.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,91.01511169513797,57.35294117647059,1610612749,31,26,2024-11-08T01:36:09Z,1420000,False,37.0,32.0,1,right,MISS B. Portis driving Layup - blocked,"[1626171, 1630548]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,Juzang,1630548.0
143,PT00M14.00S,2024-11-08T01:36:04.7Z,1,REGULAR,block,,[],1630548,,,1610612749,31,26,2024-11-08T01:36:07Z,1430000,False,,,0,,J. Juzang BLOCK (1 BLK),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
144,PT00M09.50S,2024-11-08T01:36:09.2Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,31,26,2024-11-08T01:36:09Z,1440000,False,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,142.0,1.0,1.0,0.0,,
145,PT00M00.30S,2024-11-08T01:36:19.4Z,1,REGULAR,foul,personal,"['inpenalty', '3freethrow']",201572,,,1610612762,31,26,2024-11-08T01:40:12Z,1450000,False,,,0,,B. Lopez shooting personal FOUL (1 PF) (Clarkson 3 FT),"[201572, 203903]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1627962.0,1.0,0.0,Clarkson,203903.0,,,,,,
148,PT00M00.30S,2024-11-08T01:37:55.7Z,1,REGULAR,freethrow,1 of 3,[],203903,,,1610612762,31,27,2024-11-08T01:38:54Z,1480000,False,,,0,,J. Clarkson Free Throw 1 of 3 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
149,PT00M00.30S,2024-11-08T01:37:55.7Z,1,REGULAR,freethrow,2 of 3,[],203903,,,1610612762,31,28,2024-11-08T01:38:54Z,1490000,False,,,0,,J. Clarkson Free Throw 2 of 3 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
150,PT00M00.30S,2024-11-08T01:37:55.7Z,1,REGULAR,freethrow,3 of 3,[],203903,,,1610612762,31,29,2024-11-08T01:38:54Z,1500000,False,,,0,,J. Clarkson Free Throw 3 of 3 (6 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2024-11-08T01:39:03.5Z,1,REGULAR,period,end,[],0,,,1610612749,31,29,2024-11-08T01:39:03Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-11-08T01:40:32.5Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,31,29,2024-11-08T01:41:13Z,1520000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-08T01:40:32.5Z,2,REGULAR,substitution,out,['startperiod'],201572,,,1610612749,31,29,2024-11-08T01:41:13Z,1530000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-11-08T01:40:32.5Z,2,REGULAR,substitution,out,['startperiod'],1630548,,,1610612749,31,29,2024-11-08T01:41:13Z,1540000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-11-08T01:40:32.5Z,2,REGULAR,substitution,in,['startperiod'],1631260,,,1610612749,31,29,2024-11-08T01:41:13Z,1550000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-11-08T01:40:32.5Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,31,29,2024-11-08T01:41:13Z,1560000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-11-08T01:40:32.5Z,2,REGULAR,substitution,in,['startperiod'],1628374,,,1610612749,31,29,2024-11-08T01:41:13Z,1570000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-11-08T01:41:17.3Z,2,REGULAR,period,start,[],0,,,1610612749,31,29,2024-11-08T01:41:17Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M42.00S,2024-11-08T01:41:33.8Z,2,REGULAR,turnover,bad pass,[],1626192,,,1610612749,31,29,2024-11-08T01:41:43Z,1590000,False,,,0,,P. Connaughton bad pass TURNOVER (1 TO),"[1626192, 1628374]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Markkanen,1628374.0,,,,,,,,,,,
160,PT11M42.00S,2024-11-08T01:41:33.8Z,2,REGULAR,steal,,[],1628374,,,1610612762,31,29,2024-11-08T01:41:37Z,1600000,False,,,0,,L. Markkanen STEAL (2 STL),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
161,PT11M37.00S,2024-11-08T01:41:39.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629234,6.389618922470433,50.98039215686274,1610612762,31,31,2024-11-08T01:41:49Z,1610000,False,-5.0,8.0,1,left,D. Eubanks running Layup (2 PTS) (L. Markkanen 1 AST),"[1629234, 1628374]",1610612762.0,UTA,running,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,L. Markkanen,1628374.0,1.0,,,,,,,,,,,,,,
163,PT11M30.00S,2024-11-08T01:41:46.1Z,2,REGULAR,turnover,lost ball,[],1631260,,,1610612749,31,31,2024-11-08T01:41:51Z,1630000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 201988]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,1.0,Mills,201988.0,,,,,,,,,,,
164,PT11M30.00S,2024-11-08T01:41:46.1Z,2,REGULAR,steal,,[],201988,,,1610612762,31,31,2024-11-08T01:41:48Z,1640000,False,,,0,,P. Mills STEAL (2 STL),[201988],1610612762.0,UTA,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
165,PT11M27.00S,2024-11-08T01:41:53.1Z,2,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612762,31,31,2024-11-08T01:42:05Z,1650000,False,,,0,,L. Markkanen step out-of-bounds TURNOVER (1 TO),[1628374],1610612762.0,UTA,step,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,1627964.0,,,,,,,,,,
166,PT11M09.00S,2024-11-08T01:42:18.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629018,93.64323258869908,52.450980392156865,1610612749,31,31,2024-11-08T01:42:25Z,1660000,False,12.0,7.0,1,right,MISS G. Trent Jr. driving Layup,[1629018],1610612749.0,MIL,driving,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,1.43,Missed,,,,,,,,,,,,,,,,,,
167,PT11M07.00S,2024-11-08T01:42:20.3Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,31,31,2024-11-08T01:42:20Z,1670000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,166.0,2.0,1.0,1.0,,
168,PT11M05.00S,2024-11-08T01:42:22.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626171,82.9993429697766,58.333333333333336,1610612749,31,31,2024-11-08T01:42:28Z,1680000,False,42.0,107.0,1,right,MISS B. Portis 11' putback Layup,[1626171],1610612749.0,MIL,putback,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.51,Missed,,,,,,,,,,,,,,,,,,
169,PT11M05.00S,2024-11-08T01:42:22.7Z,2,REGULAR,rebound,defensive,[],1629234,,,1610612762,31,31,2024-11-08T01:42:28Z,1690000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:2),[1629234],1610612762.0,UTA,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,168.0,4.0,2.0,2.0,,
170,PT10M58.00S,2024-11-08T01:42:30.3Z,2,REGULAR,3pt,Jump Shot,[],203903,31.61957950065703,73.2843137254902,1610612762,31,34,2024-11-08T01:42:37Z,1700000,False,-116.0,245.0,1,left,J. Clarkson 27' 3PT step back (9 PTS) (P. Mills 1 AST),"[203903, 201988]",1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Left Center,27.1,Made,9.0,P. Mills,201988.0,1.0,,,,,,,,,,,,,,
