actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
80,PT05M02.00S,2024-12-11T00:21:14.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",203507,9.017739816031538,45.09803921568628,1610612749,11,16,2024-12-11T00:21:35Z,800000,False,25.0,32.0,1,left,G. Antetokounmpo cutting Layup (4 PTS) (D. Lillard 3 AST),"[203507, 203081]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,4.05,Made,,,,,,,4.0,D. Lillard,203081.0,3.0,,,,,
82,PT05M02.00S,2024-12-11T00:21:19.8Z,1,REGULAR,violation,defensive goaltending,[],1630591,,,1610612749,11,16,2024-12-11T00:21:35Z,820000,False,,,0,,J. Suggs defensive goaltending VIOLATION,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,1162.0,,,,
83,PT05M02.00S,2024-12-11T00:21:28.0Z,1,REGULAR,foul,personal,['1freethrow'],1629048,,,1610612749,11,16,2024-12-11T00:22:08Z,830000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Antetokounmpo 1 FT),"[1629048, 203507]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,2.0,0.0,Antetokounmpo,203507.0
85,PT05M02.00S,2024-12-11T00:21:45.7Z,1,REGULAR,substitution,out,[],203081,,,1610612749,11,16,2024-12-11T00:21:56Z,850000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M02.00S,2024-12-11T00:21:45.7Z,1,REGULAR,substitution,out,[],1629048,,,1610612749,11,16,2024-12-11T00:21:56Z,860000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M02.00S,2024-12-11T00:21:45.7Z,1,REGULAR,substitution,in,[],203114,,,1610612749,11,16,2024-12-11T00:21:56Z,870000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M02.00S,2024-12-11T00:21:45.7Z,1,REGULAR,substitution,in,[],1629021,,,1610612749,11,16,2024-12-11T00:21:56Z,880000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M02.00S,2024-12-11T00:22:18.0Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,12,16,2024-12-11T00:22:18Z,890000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (5 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
91,PT04M41.00S,2024-12-11T00:22:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,82.60512483574244,47.794117647058826,1610612753,12,18,2024-12-11T00:22:45Z,900000,False,-11.0,111.0,1,right,T. da Silva 11' pullup Jump Shot (6 PTS),[1641783],1610612753.0,ORL,pullup,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),8-16 Center,,,,11.15,Made,,,,,,,6.0,,,,,,,,
92,PT04M25.00S,2024-12-11T00:22:56.2Z,1,REGULAR,3pt,Jump Shot,[],1631260,28.597240473061763,86.02941176470588,1610612749,15,18,2024-12-11T00:23:01Z,910000,False,-180.0,216.0,1,left,A. Green 28' 3PT pullup (3 PTS) (B. Portis 1 AST),"[1631260, 1626171]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,28.15,Made,,,,,,,3.0,B. Portis,1626171.0,1.0,,,,,
94,PT04M03.00S,2024-12-11T00:23:18.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,91.80354796320631,56.61764705882353,1610612753,15,20,2024-12-11T00:23:22Z,930000,False,33.0,25.0,1,right,J. Suggs driving finger roll Layup (4 PTS),[1630591],1610612753.0,ORL,driving finger roll,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,4.12,Made,,,,,,,4.0,,,,,,,,
95,PT03M52.00S,2024-12-11T00:23:33.6Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612749,15,20,2024-12-11T00:23:45Z,940000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1628976, 203507]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1162.0,1.0,0.0,Antetokounmpo,203507.0
97,PT03M52.00S,2024-12-11T00:24:15.9Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,16,20,2024-12-11T00:24:15Z,960000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (6 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,,
98,PT03M52.00S,2024-12-11T00:24:17.1Z,1,REGULAR,substitution,out,[],1627752,,,1610612749,16,20,2024-12-11T00:24:33Z,970000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M52.00S,2024-12-11T00:24:17.1Z,1,REGULAR,substitution,out,[],1630591,,,1610612749,16,20,2024-12-11T00:24:33Z,980000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M52.00S,2024-12-11T00:24:17.1Z,1,REGULAR,substitution,out,[],1641783,,,1610612749,16,20,2024-12-11T00:24:33Z,990000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M52.00S,2024-12-11T00:24:17.1Z,1,REGULAR,substitution,in,[],1629018,,,1610612749,16,20,2024-12-11T00:24:33Z,1000000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M52.00S,2024-12-11T00:24:17.1Z,1,REGULAR,substitution,in,[],1641710,,,1610612749,16,20,2024-12-11T00:24:33Z,1010000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M52.00S,2024-12-11T00:24:17.1Z,1,REGULAR,substitution,in,[],1630175,,,1610612749,16,20,2024-12-11T00:24:33Z,1020000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M52.00S,2024-12-11T00:24:41.2Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,17,20,2024-12-11T00:24:41Z,1030000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Made,,,,,,,7.0,,,,,,,,
105,PT03M33.00S,2024-12-11T00:25:03.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,83.65637319316689,41.66666666666667,1610612753,17,22,2024-12-11T00:25:07Z,1040000,False,-42.0,101.0,1,right,A. Black 10' turnaround fadeaway Jump Shot (2 PTS),[1641710],1610612753.0,ORL,turnaround fadeaway,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,,,,10.94,Made,,,,,,,2.0,,,,,,,,
106,PT03M22.00S,2024-12-11T00:25:14.9Z,1,REGULAR,turnover,lost ball,[],203114,,,1610612749,17,22,2024-12-11T00:25:24Z,1050000,False,,,0,,K. Middleton lost ball TURNOVER (1 TO),"[203114, 203484]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,1.0,Caldwell-Pope,203484.0,,,,,,,,,,,,,,,,,
107,PT03M22.00S,2024-12-11T00:25:14.9Z,1,REGULAR,steal,,[],203484,,,1610612753,17,22,2024-12-11T00:25:17Z,1060000,False,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M18.00S,2024-12-11T00:25:19.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630175,91.80354796320631,50.0,1610612753,17,22,2024-12-11T00:25:47Z,1070000,False,0.0,25.0,1,right,MISS C. Anthony running DUNK - blocked,"[1630175, 203507]",1610612753.0,ORL,running,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,2.45,Missed,Antetokounmpo,203507.0,,,,,,,,,,,,,
109,PT03M18.00S,2024-12-11T00:25:19.1Z,1,REGULAR,block,,[],203507,,,1610612753,17,22,2024-12-11T00:25:23Z,1080000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
110,PT03M18.00S,2024-12-11T00:25:19.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,17,22,2024-12-11T00:25:47Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,108.0,,,,,,,,,,,,
112,PT03M08.00S,2024-12-11T00:26:00.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,5.469776609724048,53.67647058823529,1610612749,19,22,2024-12-11T00:26:06Z,1110000,False,-18.0,-1.0,1,left,G. Antetokounmpo cutting finger roll Layup (9 PTS) (K. Middleton 1 AST),"[203507, 203114]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.84,Made,,,,,,,9.0,K. Middleton,203114.0,1.0,,,,,
114,PT02M51.00S,2024-12-11T00:26:17.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,94.30026281208936,50.98039215686274,1610612753,19,24,2024-12-11T00:26:30Z,1130000,False,5.0,1.0,1,right,M. Wagner cutting Layup (2 PTS) (C. Anthony 1 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,0.5,Made,,,,,,,2.0,C. Anthony,1630175.0,1.0,,,,,
116,PT02M33.00S,2024-12-11T00:26:35.8Z,1,REGULAR,turnover,bad pass,[],1631260,,,1610612749,19,24,2024-12-11T00:26:44Z,1150000,False,,,0,,A. Green bad pass TURNOVER (1 TO),"[1631260, 1628976]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,1.0,Carter Jr.,1628976.0,,,,,,,,,,,,,,,,,
117,PT02M33.00S,2024-12-11T00:26:35.8Z,1,REGULAR,steal,,[],1628976,,,1610612753,19,24,2024-12-11T00:26:39Z,1160000,False,,,0,,W. Carter Jr. STEAL (1 STL),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
118,PT02M18.00S,2024-12-11T00:26:50.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628976,78.40013140604468,47.30392156862745,1610612753,19,26,2024-12-11T00:26:55Z,1170000,False,-13.0,151.0,1,right,W. Carter Jr. 15' Jump Shot (6 PTS) (A. Black 1 AST),"[1628976, 1641710]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Center,,,,15.11,Made,,,,,,,6.0,A. Black,1641710.0,1.0,,,,,
120,PT01M53.00S,2024-12-11T00:27:14.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,5.781865965834428,8.111213235294118,1610612749,21,26,2024-12-11T00:28:24Z,1190000,False,209.0,2.0,1,left,B. Portis 20' pullup Jump Shot (2 PTS),[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,,,,20.94,Made,,,,,,,2.0,,,,,,,,
121,PT01M30.00S,2024-12-11T00:27:38.2Z,1,REGULAR,2pt,Jump Shot,[],1641710,95.74572930354796,76.22549019607843,1610612753,21,28,2024-12-11T00:27:42Z,1200000,False,131.0,-13.0,1,right,A. Black 13' pullup Jump Shot (4 PTS) (M. Wagner 1 AST),"[1641710, 1629021]",1610612753.0,ORL,pullup,,,Black,A. Black,,,,,Mid-Range,8-16 Right,,,,13.17,Made,,,,,,,4.0,M. Wagner,1629021.0,1.0,,,,,
123,PT01M22.00S,2024-12-11T00:27:47.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,6.389618922470433,49.26470588235294,1610612749,23,28,2024-12-11T00:27:53Z,1220000,False,4.0,8.0,1,left,G. Antetokounmpo cutting DUNK (11 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,0.85,Made,,,,,,,11.0,K. Middleton,203114.0,2.0,,,,,
125,PT01M21.00S,2024-12-11T00:27:56.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,23,28,2024-12-11T00:27:56Z,1240000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,out,[],1631260,,,1610612753,23,28,2024-12-11T00:31:08Z,1250000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,out,[],203507,,,1610612753,23,28,2024-12-11T00:31:08Z,1260000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,out,[],203484,,,1610612753,23,28,2024-12-11T00:31:08Z,1270000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,23,28,2024-12-11T00:31:08Z,1280000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,in,[],203081,,,1610612753,23,28,2024-12-11T00:31:08Z,1290000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,in,[],201572,,,1610612753,23,28,2024-12-11T00:31:08Z,1300000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,in,[],1631216,,,1610612753,23,28,2024-12-11T00:31:08Z,1310000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M21.00S,2024-12-11T00:30:43.5Z,1,REGULAR,substitution,in,[],1641724,,,1610612753,23,28,2024-12-11T00:31:08Z,1320000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M02.00S,2024-12-11T00:31:37.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.51182654402102,50.49019607843137,1610612753,23,30,2024-12-11T00:31:58Z,1330000,False,2.0,8.0,1,right,M. Wagner driving Layup (4 PTS),[1629021],1610612753.0,ORL,driving,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,0.89,Made,,,,,,,4.0,,,,,,,,
135,PT00M45.80S,2024-12-11T00:31:54.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,31.750985545335087,22.058823529411764,1610612749,23,30,2024-12-11T00:32:01Z,1340000,False,140.0,246.0,1,left,MISS G. Trent Jr. 28' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,28.29,Missed,,,,,,,,,,,,,,,
136,PT00M45.80S,2024-12-11T00:31:54.5Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,23,30,2024-12-11T00:32:01Z,1350000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,,,
138,PT00M30.50S,2024-12-11T00:32:30.6Z,1,REGULAR,3pt,Jump Shot,[],1641724,94.56307490144546,3.6764705882352944,1610612753,23,33,2024-12-11T00:32:37Z,1370000,False,-232.0,-1.0,1,right,J. Howard 3PT  (3 PTS) (C. Houstan 1 AST),"[1641724, 1631216]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Left Corner 3,24+ Left,,,,23.16,Made,,,,,,,3.0,C. Houstan,1631216.0,1.0,,,,,
140,PT00M19.20S,2024-12-11T00:32:45.1Z,1,REGULAR,2pt,Jump Shot,[],1626171,21.632720105124836,33.82352941176471,1610612749,25,33,2024-12-11T00:32:50Z,1390000,False,81.0,151.0,1,left,B. Portis 17' Jump Shot (4 PTS) (G. Trent Jr. 1 AST),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,17.11,Made,,,,,,,4.0,G. Trent Jr.,1629018.0,1.0,,,,,
142,PT00M03.80S,2024-12-11T00:33:02.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630175,91.27792378449409,36.51960784313725,1610612753,25,33,2024-12-11T00:33:08Z,1410000,False,-67.0,29.0,1,right,MISS C. Anthony 7' driving floating Shot,[1630175],1610612753.0,ORL,driving floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,7.36,Missed,,,,,,,,,,,,,,,
143,PT00M01.00S,2024-12-11T00:33:05.8Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,25,33,2024-12-11T00:33:05Z,1420000,False,,,0,,B. Lopez REBOUND (Off:0 Def:3),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,142.0,3.0,3.0,0.0,,,,,,,,,
144,PT00M00.00S,2024-12-11T00:33:09.2Z,1,REGULAR,turnover,lost ball,[],203114,,,1610612749,25,33,2024-12-11T00:33:32Z,1430000,False,,,0,,K. Middleton lost ball TURNOVER (2 TO),"[203114, 1629021]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,2.0,Wagner,1629021.0,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2024-12-11T00:33:09.2Z,1,REGULAR,steal,,[],1629021,,,1610612753,25,33,2024-12-11T00:33:14Z,1440000,False,,,0,,M. Wagner STEAL (1 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
146,PT00M00.00S,2024-12-11T00:33:36.6Z,1,REGULAR,period,end,[],0,,,1610612753,25,33,2024-12-11T00:33:36Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-12-11T00:36:20.2Z,2,REGULAR,substitution,out,['startperiod'],203114,,,1610612753,25,33,2024-12-11T00:36:41Z,1460000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-12-11T00:36:20.2Z,2,REGULAR,substitution,in,['startperiod'],1631260,,,1610612753,25,33,2024-12-11T00:36:41Z,1470000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-12-11T00:36:43.8Z,2,REGULAR,period,start,[],0,,,1610612753,25,33,2024-12-11T00:36:43Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M40.00S,2024-12-11T00:37:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629021,66.96780551905388,41.911764705882355,1610612753,25,36,2024-12-11T00:37:09Z,1490000,False,-40.0,258.0,1,right,M. Wagner 26' 3PT  (7 PTS) (J. Howard 1 AST),"[1629021, 1641724]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,,,,26.11,Made,,,,,,,7.0,J. Howard,1641724.0,1.0,,,,,
152,PT11M16.00S,2024-12-11T00:37:26.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,5.206964520367937,18.38235294117647,1610612749,27,36,2024-12-11T00:37:32Z,1510000,False,158.0,-4.0,1,left,B. Portis 15' Jump Shot (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Right,,,,15.81,Made,,,,,,,6.0,,,,,,,,
153,PT11M03.00S,2024-12-11T00:37:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.51182654402102,50.0,1610612753,27,38,2024-12-11T00:37:45Z,1520000,False,0.0,8.0,1,right,M. Wagner cutting Layup (9 PTS) (A. Black 2 AST),"[1629021, 1641710]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,0.85,Made,,,,,,,9.0,A. Black,1641710.0,2.0,,,,,
155,PT10M51.00S,2024-12-11T00:37:51.3Z,2,REGULAR,3pt,Jump Shot,[],1629018,6.1268068331143235,95.09803921568627,1610612749,30,38,2024-12-11T00:37:58Z,1540000,False,-225.0,5.0,1,left,G. Trent Jr. 3PT  (3 PTS) (B. Portis 2 AST),"[1629018, 1626171]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Left Corner 3,24+ Left,,,,22.56,Made,,,,,,,3.0,B. Portis,1626171.0,2.0,,,,,
157,PT10M35.00S,2024-12-11T00:38:07.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,92.06636005256242,51.225490196078425,1610612753,30,40,2024-12-11T00:38:13Z,1560000,False,6.0,22.0,1,right,M. Wagner DUNK (11 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,2.29,Made,,,,,,,11.0,,,,,,,,
158,PT10M19.00S,2024-12-11T00:38:24.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,12.434296977660972,2.450980392156863,1610612749,33,40,2024-12-11T00:38:29Z,1570000,False,238.0,64.0,1,left,B. Portis 24' 3PT  (9 PTS) (G. Trent Jr. 2 AST),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,24.63,Made,,,,,,,9.0,G. Trent Jr.,1629018.0,2.0,,,,,
160,PT10M02.00S,2024-12-11T00:38:40.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629021,93.24901445466492,51.225490196078425,1610612753,33,42,2024-12-11T00:38:46Z,1590000,False,6.0,11.0,1,right,M. Wagner cutting Layup (13 PTS) (C. Anthony 2 AST),"[1629021, 1630175]",1610612753.0,ORL,cutting,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,,,,1.26,Made,,,,,,,13.0,C. Anthony,1630175.0,2.0,,,,,
162,PT09M54.00S,2024-12-11T00:38:51.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,6.915243101182654,48.28431372549019,1610612749,35,42,2024-12-11T00:38:56Z,1610000,False,9.0,13.0,1,left,B. Portis cutting Layup (11 PTS) (D. Lillard 4 AST),"[1626171, 203081]",1610612749.0,MIL,cutting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,1.52,Made,,,,,,,11.0,D. Lillard,203081.0,4.0,,,,,
164,PT09M54.00S,2024-12-11T00:38:54.7Z,2,REGULAR,foul,personal,['1freethrow'],1641710,,,1610612749,35,42,2024-12-11T00:39:06Z,1630000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Portis 1 FT),"[1641710, 1626171]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1151.0,1.0,0.0,Portis,1626171.0
166,PT09M54.00S,2024-12-11T00:39:22.4Z,2,REGULAR,freethrow,1 of 1,[],1626171,,,1610612749,36,42,2024-12-11T00:39:22Z,1650000,False,,,0,,B. Portis Free Throw 1 of 1 (12 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
167,PT09M33.00S,2024-12-11T00:39:44.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630175,91.93495400788436,40.931372549019606,1610612753,36,44,2024-12-11T00:39:52Z,1660000,False,-45.0,23.0,1,right,C. Anthony driving bank Hook (2 PTS),[1630175],1610612753.0,ORL,driving bank,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Made,,,,,,,2.0,,,,,,,,
168,PT09M25.00S,2024-12-11T00:39:52.7Z,2,REGULAR,3pt,Jump Shot,[],1631260,20.05584756898817,94.11764705882352,1610612749,36,44,2024-12-11T00:40:15Z,1670000,False,-221.0,136.0,1,left,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,25.92,Missed,,,,,,,,,,,,,,,
169,PT09M21.00S,2024-12-11T00:39:56.7Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,36,44,2024-12-11T00:40:15Z,1680000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,168.0,1.0,0.0,1.0,,,,,,,,,
