actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
177,PT12M00.00S,2025-01-18T01:44:00.1Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,37,22,2025-01-18T01:44:26Z,1770000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-01-18T01:44:00.1Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612761,37,22,2025-01-18T01:44:26Z,1780000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-01-18T01:44:00.1Z,2,REGULAR,substitution,in,['startperiod'],203081,,,1610612761,37,22,2025-01-18T01:44:26Z,1790000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2025-01-18T01:44:00.1Z,2,REGULAR,substitution,in,['startperiod'],1630558,,,1610612761,37,22,2025-01-18T01:44:26Z,1800000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-01-18T01:44:32.9Z,2,REGULAR,period,start,[],0,,,1610612749,37,22,2025-01-18T01:44:32Z,1810000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M42.00S,2025-01-18T01:44:49.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,93.9060446780552,50.49019607843137,1610612749,39,22,2025-01-18T01:44:54Z,1820000,False,2.0,5.0,1,right,B. Lopez alley-oop DUNK (2 PTS) (K. Middleton 2 AST),"[201572, 203114]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,2.0,,,,K. Middleton,203114.0,2.0,,
184,PT11M22.00S,2025-01-18T01:45:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,18.873193166885677,61.274509803921575,1610612761,39,22,2025-01-18T01:45:16Z,1840000,False,-56.0,125.0,1,left,MISS S. Barnes 13' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,13.7,Missed,,,,,,,,,,,,,,,,,,
185,PT11M17.00S,2025-01-18T01:45:14.7Z,2,REGULAR,rebound,defensive,[],203114,,,1610612749,39,22,2025-01-18T01:45:16Z,1850000,False,,,0,,K. Middleton REBOUND (Off:1 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),8-16 Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT11M12.00S,2025-01-18T01:45:20.2Z,2,REGULAR,3pt,Jump Shot,[],201572,67.72133705650461,50.98805147058824,1610612749,39,22,2025-01-18T01:45:33Z,1860000,False,5.0,251.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
187,PT11M07.00S,2025-01-18T01:45:25.2Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,39,22,2025-01-18T01:45:33Z,1870000,False,,,0,,S. Barnes REBOUND (Off:0 Def:1),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT10M58.00S,2025-01-18T01:45:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,11.251642575558476,50.73529411764706,1610612761,39,22,2025-01-18T01:45:38Z,1880000,False,-4.0,53.0,1,left,MISS S. Barnes cutting Layup,[1630567],1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
189,PT10M55.00S,2025-01-18T01:45:37.0Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,39,22,2025-01-18T01:45:38Z,1890000,False,,,0,,B. Lopez REBOUND (Off:0 Def:4),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,188.0,4.0,4.0,0.0,,,,,,,,,,,,,,
190,PT10M46.00S,2025-01-18T01:45:46.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,83.65637319316689,15.931372549019606,1610612749,39,22,2025-01-18T01:45:52Z,1900000,False,-170.0,101.0,1,right,MISS B. Portis 19' step back Shot,[1626171],1610612749.0,MIL,step back,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,19.8,Missed,,,,,,,,,,,,,,,,,,
191,PT10M43.00S,2025-01-18T01:45:49.1Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,39,22,2025-01-18T01:45:52Z,1910000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,,,
192,PT10M39.00S,2025-01-18T01:45:52.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628449,7.440867279894875,52.94117647058824,1610612761,39,24,2025-01-18T01:45:57Z,1920000,False,-15.0,17.0,1,left,C. Boucher running Layup (2 PTS) (S. Barnes 2 AST),"[1628449, 1630567]",1610612761.0,TOR,running,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,2.0,,,,S. Barnes,1630567.0,2.0,,
194,PT10M19.00S,2025-01-18T01:46:17.0Z,2,REGULAR,3pt,Jump Shot,[],203081,69.64520367936925,32.13082107843137,1610612749,42,24,2025-01-18T01:47:23Z,1940000,False,-89.0,233.0,1,right,D. Lillard 24' 3PT pullup (15 PTS) (B. Lopez 3 AST),"[203081, 201572]",1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,24.93,Made,,,,,,,,,,15.0,,,,B. Lopez,201572.0,3.0,,
196,PT10M19.00S,2025-01-18T01:46:21.5Z,2,REGULAR,foul,personal,['1freethrow'],1630558,,,1610612749,42,24,2025-01-18T01:46:46Z,1960000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Lillard 1 FT),"[1630558, 203081]",1610612761.0,TOR,shooting,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,1628480.0,2.0,0.0,Lillard,203081.0,,,,,,,,,
198,PT10M19.00S,2025-01-18T01:46:47.6Z,2,REGULAR,freethrow,1 of 1,[],203081,,,1610612749,43,24,2025-01-18T01:46:47Z,1980000,False,,,0,,D. Lillard Free Throw 1 of 1 (16 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
199,PT10M05.00S,2025-01-18T01:47:03.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,7.703679369250986,50.0,1610612761,43,26,2025-01-18T01:47:09Z,1990000,False,0.0,20.0,1,left,B. Brown cutting Layup (4 PTS) (S. Barnes 3 AST),"[1628971, 1630567]",1610612761.0,TOR,cutting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,,4.0,,,,S. Barnes,1630567.0,3.0,,
201,PT09M55.00S,2025-01-18T01:47:13.4Z,2,REGULAR,3pt,Jump Shot,[],1629018,69.46452036793693,73.52941176470588,1610612749,46,26,2025-01-18T01:48:20Z,2010000,False,118.0,235.0,1,right,G. Trent Jr. 26' 3PT pullup (3 PTS) (D. Lillard 2 AST),"[1629018, 203081]",1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,26.23,Made,,,,,,,,,,3.0,,,,D. Lillard,203081.0,2.0,,
203,PT09M45.00S,2025-01-18T01:47:24.3Z,2,REGULAR,turnover,lost ball,[],1630558,,,1610612761,46,26,2025-01-18T01:47:32Z,2030000,False,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 203114]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,1.0,,,,Middleton,203114.0
204,PT09M45.00S,2025-01-18T01:47:24.3Z,2,REGULAR,steal,,[],203114,,,1610612749,46,26,2025-01-18T01:47:27Z,2040000,False,,,0,,K. Middleton STEAL (1 STL),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
205,PT09M41.00S,2025-01-18T01:47:30.4Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203081,92.72339027595268,50.98039215686274,1610612749,46,26,2025-01-18T01:53:01Z,2050000,False,5.0,16.0,1,right,MISS D. Lillard running Layup,[203081],1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,,
206,PT09M40.00S,2025-01-18T01:47:31.4Z,2,REGULAR,rebound,offensive,[],1626171,,,1610612749,46,26,2025-01-18T01:53:01Z,2060000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,205.0,3.0,2.0,1.0,,,,,,,,,,,,,,
207,PT09M40.00S,2025-01-18T01:47:35.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1626171,94.40999984741211,50.0,1610612749,46,26,2025-01-18T01:53:27Z,2070000,False,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
208,PT09M39.00S,2025-01-18T01:47:36.1Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,46,26,2025-01-18T01:53:27Z,2080000,False,,,0,,S. Barnes REBOUND (Off:0 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,,
209,PT09M29.00S,2025-01-18T01:47:39.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628971,9.543363994743759,2.941176470588235,1610612761,46,29,2025-01-18T01:47:45Z,2090000,False,235.0,37.0,1,left,B. Brown 3PT running (7 PTS) (S. Barnes 4 AST),"[1628971, 1630567]",1610612761.0,TOR,running,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.82,Made,,,,,,,,,,7.0,,,,S. Barnes,1630567.0,4.0,,
211,PT09M19.00S,2025-01-18T01:47:52.5Z,2,REGULAR,foul,personal,['2freethrow'],203482,,,1610612749,46,29,2025-01-18T01:59:31Z,2110000,False,,,0,,K. Olynyk shooting personal FOUL (1 PF) (Portis 2 FT),"[203482, 1626171]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,,,,,,,201246.0,1.0,0.0,Portis,1626171.0,,,,,,,,,
213,PT09M19.00S,2025-01-18T01:48:28.4Z,2,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,47,29,2025-01-18T02:00:23Z,2130000,False,,,0,,B. Portis Free Throw 1 of 2 (5 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
278,PT09M19.00S,2025-01-18T01:48:50.6Z,2,REGULAR,substitution,out,[],203114,,,1610612749,47,29,2025-01-18T02:02:06Z,2132500,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT09M19.00S,2025-01-18T01:48:50.6Z,2,REGULAR,substitution,out,[],203482,,,1610612749,47,29,2025-01-18T02:02:06Z,2133750,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT09M19.00S,2025-01-18T01:48:50.6Z,2,REGULAR,substitution,out,[],1630558,,,1610612749,47,29,2025-01-18T02:02:06Z,2134375,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT09M19.00S,2025-01-18T01:48:50.6Z,2,REGULAR,substitution,in,[],1627752,,,1610612749,47,29,2025-01-18T02:02:06Z,2134687,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT09M19.00S,2025-01-18T01:48:50.6Z,2,REGULAR,substitution,in,[],1642347,,,1610612749,47,29,2025-01-18T02:02:06Z,2134843,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT09M19.00S,2025-01-18T01:48:50.6Z,2,REGULAR,substitution,in,[],1627751,,,1610612749,47,29,2025-01-18T02:02:06Z,2134921,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M19.00S,2025-01-18T01:48:28.4Z,2,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,48,29,2025-01-18T02:00:23Z,2135000,False,,,0,,B. Portis Free Throw 2 of 2 (6 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
221,PT09M05.00S,2025-01-18T01:49:12.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,18.873193166885677,62.745098039215684,1610612761,48,29,2025-01-18T01:53:56Z,2195000,False,-64.0,125.0,1,left,MISS B. Brown 14' pullup Shot,[1628971],1610612761.0,TOR,pullup,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,14.02,Missed,,,,,,,,,,,,,,,,,,
222,PT09M03.00S,2025-01-18T01:49:14.9Z,2,REGULAR,rebound,offensive,[],1628971,,,1610612761,48,29,2025-01-18T01:53:56Z,2197500,False,,,0,,B. Brown REBOUND (Off:1 Def:0),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,221.0,1.0,0.0,1.0,,,,,,,,,,,,,,
223,PT09M02.00S,2025-01-18T01:49:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628971,7.30946123521682,49.01960784313725,1610612761,48,29,2025-01-18T02:03:18Z,2198750,False,5.0,16.0,1,left,MISS B. Brown putback Layup,[1628971],1610612761.0,TOR,putback,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,1.69,Missed,,,,,,,,,,,,,,,,,,
224,PT09M00.00S,2025-01-18T01:49:22.2Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,48,29,2025-01-18T01:54:34Z,2199375,False,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,,,223.0,3.0,2.0,1.0,,,,,,,,,,,,,,
228,PT09M00.00S,2025-01-18T01:49:30.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628449,6.258212877792378,50.245098039215684,1610612761,48,31,2025-01-18T01:54:53Z,2199687,False,-1.0,6.0,1,left,C. Boucher tip Layup (4 PTS),[1628449],1610612761.0,TOR,tip,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,0.64,Made,,,,,,,,,,4.0,,,,,,,,
225,PT08M35.00S,2025-01-18T01:49:39.9Z,2,REGULAR,2pt,Jump Shot,[],1626171,74.72076215505913,41.911764705882355,1610612749,50,31,2025-01-18T01:52:53Z,2250000,False,-40.0,185.0,1,right,B. Portis 18' turnaround fadeaway Jump Shot (8 PTS),[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,18.95,Made,,,,,,,,,,8.0,,,,,,,,
226,PT08M22.00S,2025-01-18T01:49:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,6.521024967148489,50.98039215686274,1610612761,50,33,2025-01-18T01:53:23Z,2260000,False,-5.0,9.0,1,left,J. Poeltl cutting Layup (4 PTS) (S. Barnes 5 AST),"[1627751, 1630567]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.01,Made,,,,,,,,,,4.0,,,,S. Barnes,1630567.0,5.0,,
229,PT08M04.00S,2025-01-18T01:50:11.8Z,2,REGULAR,2pt,Hook,[],201572,87.46714848883047,31.862745098039213,1610612749,50,33,2025-01-18T01:50:19Z,2280000,False,-91.0,65.0,1,right,MISS B. Lopez 11' Hook,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Left,11.18,Missed,,,,,,,,,,,,,,,,,,
230,PT08M04.00S,2025-01-18T01:50:11.8Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612761,50,33,2025-01-18T01:50:19Z,2290000,False,,,0,,B. Brown REBOUND (Off:1 Def:1),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,229.0,2.0,1.0,1.0,,,,,,,,,,,,,,
231,PT07M52.00S,2025-01-18T01:50:23.0Z,2,REGULAR,3pt,Jump Shot,[],1630567,6.389618922470433,96.32352941176471,1610612761,50,33,2025-01-18T01:50:33Z,2300000,False,-232.0,8.0,1,left,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
232,PT07M48.00S,2025-01-18T01:50:27.5Z,2,REGULAR,rebound,offensive,[],1642347,,,1610612761,50,33,2025-01-18T01:50:27Z,2310000,False,,,0,,J. Shead REBOUND (Off:1 Def:0),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,,,231.0,1.0,0.0,1.0,,,,,,,,,,,,,,
233,PT07M46.00S,2025-01-18T01:50:29.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,29.77989487516426,69.6078431372549,1610612761,50,33,2025-01-18T01:50:38Z,2320000,False,-98.0,227.0,1,left,MISS S. Barnes 24' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
234,PT07M43.00S,2025-01-18T01:50:32.7Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612749,50,33,2025-01-18T01:50:38Z,2330000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,233.0,1.0,1.0,0.0,,,,,,,,,,,,,,
235,PT07M33.00S,2025-01-18T01:50:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629018,67.62483574244416,32.59803921568628,1610612749,50,33,2025-01-18T01:54:56Z,2340000,False,-87.0,252.0,1,right,MISS G. Trent Jr. 26' pullup 3PT,[1629018],1610612749.0,MIL,pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
236,PT07M30.00S,2025-01-18T01:50:45.4Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,50,33,2025-01-18T01:50:48Z,2350000,False,,,0,,S. Barnes REBOUND (Off:0 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,235.0,4.0,4.0,0.0,,,,,,,,,,,,,,
237,PT07M26.00S,2025-01-18T01:50:52.1Z,2,REGULAR,foul,personal,['2freethrow'],203081,,,1610612761,50,33,2025-01-18T01:51:16Z,2360000,False,,,0,,D. Lillard shooting personal FOUL (1 PF) (Brown 2 FT),"[203081, 1628971]",1610612749.0,MIL,shooting,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,201246.0,1.0,0.0,Brown,1628971.0,,,,,,,,,
239,PT07M26.00S,2025-01-18T01:51:18.7Z,2,REGULAR,freethrow,1 of 2,[],1628971,,,1610612761,50,33,2025-01-18T01:51:18Z,2380000,False,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
240,PT07M26.00S,2025-01-18T01:51:18.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,50,33,2025-01-18T01:51:18Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,
241,PT07M26.00S,2025-01-18T01:51:20.3Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,50,33,2025-01-18T01:51:36Z,2400000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M26.00S,2025-01-18T01:51:20.3Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,50,33,2025-01-18T01:51:36Z,2410000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M26.00S,2025-01-18T01:51:20.3Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,50,33,2025-01-18T01:51:36Z,2420000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M26.00S,2025-01-18T01:51:20.3Z,2,REGULAR,substitution,in,[],1631157,,,1610612761,50,33,2025-01-18T01:51:36Z,2430000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M26.00S,2025-01-18T01:51:20.3Z,2,REGULAR,substitution,in,[],1629628,,,1610612761,50,33,2025-01-18T01:51:36Z,2440000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M26.00S,2025-01-18T01:51:20.3Z,2,REGULAR,substitution,in,[],1641711,,,1610612761,50,33,2025-01-18T01:51:36Z,2450000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M26.00S,2025-01-18T01:51:46.4Z,2,REGULAR,freethrow,2 of 2,[],1628971,,,1610612761,50,34,2025-01-18T01:51:46Z,2460000,False,,,0,,B. Brown Free Throw 2 of 2 (8 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
248,PT07M19.00S,2025-01-18T01:52:01.8Z,2,REGULAR,foul,personal,[],1642347,,,1610612749,50,34,2025-01-18T01:52:13Z,2470000,False,,,0,,J. Shead personal FOUL (1 PF),"[1642347, 1627752]",1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,202056.0,1.0,0.0,Prince,1627752.0,,,,,,,,,
250,PT07M05.00S,2025-01-18T01:52:26.1Z,2,REGULAR,3pt,Jump Shot,[],1631157,95.74572930354796,3.6764705882352944,1610612749,50,34,2025-01-18T01:52:31Z,2490000,False,-232.0,-13.0,1,right,MISS R. Rollins 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
251,PT07M03.00S,2025-01-18T01:52:28.6Z,2,REGULAR,rebound,offensive,[],1627752,,,1610612749,50,34,2025-01-18T01:52:28Z,2500000,False,,,0,,T. Prince REBOUND (Off:1 Def:0),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,250.0,1.0,0.0,1.0,,,,,,,,,,,,,,
252,PT07M02.00S,2025-01-18T01:52:30.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203081,68.15045992115637,24.019607843137255,1610612749,53,34,2025-01-18T01:52:35Z,2510000,False,-130.0,247.0,1,right,D. Lillard 27' 3PT  (19 PTS) (B. Lopez 4 AST),"[203081, 201572]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,27.9,Made,,,,,,,,,,19.0,,,,B. Lopez,201572.0,4.0,,
254,PT07M02.00S,2025-01-18T01:52:37.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,53,34,2025-01-18T01:52:37Z,2530000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M44.00S,2025-01-18T01:55:48.3Z,2,REGULAR,3pt,Jump Shot,[],1628971,7.095926412614981,2.9641544117647056,1610612761,53,37,2025-01-18T01:55:55Z,2540000,False,235.0,14.0,1,left,B. Brown 3PT  (11 PTS) (R. Barrett 3 AST),"[1628971, 1629628]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,23.56,Made,,,,,,,,,,11.0,,,,R. Barrett,1629628.0,3.0,,
257,PT06M30.00S,2025-01-18T01:56:07.5Z,2,REGULAR,turnover,traveling,[],1626171,,,1610612749,53,37,2025-01-18T01:56:15Z,2560000,False,,,0,,B. Portis traveling TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,202056.0,,,,,,,,1.0,,,,,
258,PT06M15.00S,2025-01-18T01:56:30.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,7.5722733245729295,57.107843137254896,1610612761,53,37,2025-01-18T01:56:35Z,2570000,False,-36.0,19.0,1,left,MISS R. Barrett driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,4.01,Missed,,,,,,,,,,,,,,,,,,
259,PT06M12.00S,2025-01-18T01:56:33.3Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,53,37,2025-01-18T01:56:35Z,2580000,False,,,0,,B. Portis REBOUND (Off:1 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,258.0,4.0,3.0,1.0,,,,,,,,,,,,,,
