actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT05M31.00S,2024-11-23T01:27:21.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,6.521024967148489,50.245098039215684,1610612754,15,6,2024-11-23T01:27:31Z,830000,False,-1.0,9.0,1,left,MISS O. Toppin driving Layup,[1630167],1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
84,PT05M27.00S,2024-11-23T01:27:25.1Z,1,REGULAR,rebound,offensive,[],1641716,,,1610612754,15,6,2024-11-23T01:27:25Z,840000,False,,,0,,J. Walker REBOUND (Off:1 Def:0),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,83.0,1.0,0.0,1.0,,,,,,,,,,,,,,
85,PT05M26.00S,2024-11-23T01:27:26.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641716,6.915243101182654,51.470588235294116,1610612754,15,6,2024-11-23T01:27:34Z,850000,False,-7.0,13.0,1,left,MISS J. Walker driving Layup,[1641716],1610612754.0,IND,driving,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
86,PT05M22.00S,2024-11-23T01:27:30.0Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,15,6,2024-11-23T01:27:34Z,860000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT05M21.00S,2024-11-23T01:27:33.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203507,93.77463863337714,50.98039215686274,1610612749,17,6,2024-11-23T01:35:52Z,870000,False,5.0,6.0,1,right,G. Antetokounmpo driving finger roll Layup (8 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,,,,8.0,,,,,,,,,,
88,PT05M21.00S,2024-11-23T01:27:37.5Z,1,REGULAR,foul,personal,['1freethrow'],1626167,,,1610612749,17,6,2024-11-23T01:27:53Z,880000,False,,,0,,M. Turner shooting personal FOUL (1 PF) (Antetokounmpo 1 FT),"[1626167, 203507]",1610612754.0,IND,shooting,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Antetokounmpo,203507.0
90,PT05M21.00S,2024-11-23T01:28:11.6Z,1,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,18,6,2024-11-23T01:28:11Z,900000,False,,,0,,G. Antetokounmpo Free Throw 1 of 1 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
91,PT05M07.00S,2024-11-23T01:28:26.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,6.258212877792378,41.17647058823529,1610612754,18,8,2024-11-23T01:28:30Z,910000,False,44.0,6.0,1,left,M. Turner turnaround bank Hook (2 PTS) (Q. Jackson 1 AST),"[1626167, 1631245]",1610612754.0,IND,turnaround bank,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,2.0,Q. Jackson,1631245.0,1.0,,,,,,,
93,PT05M02.00S,2024-11-23T01:28:35.6Z,1,REGULAR,foul,offensive,[],1641748,,,1610612749,18,8,2024-11-23T01:28:52Z,930000,False,,,0,,A. Jackson Jr. offensive FOUL (1 PF),"[1641748, 1631245]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Jackson,1631245.0
95,PT05M02.00S,2024-11-23T01:28:35.6Z,1,REGULAR,turnover,offensive foul,[],1641748,,,1610612749,18,8,2024-11-23T01:28:35Z,950000,False,,,0,,A. Jackson Jr. offensive foul TURNOVER (1 TO),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,1.0,,,,,,,,,1627962.0,,,,
96,PT05M02.00S,2024-11-23T01:28:47.2Z,1,REGULAR,substitution,out,[],1627752,,,1610612754,18,8,2024-11-23T01:28:52Z,960000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M02.00S,2024-11-23T01:28:47.2Z,1,REGULAR,substitution,in,[],1631260,,,1610612754,18,8,2024-11-23T01:28:52Z,970000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M02.00S,2024-11-23T01:28:54.7Z,1,REGULAR,substitution,out,[],203081,,,1610612754,18,8,2024-11-23T01:28:59Z,980000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M02.00S,2024-11-23T01:28:54.7Z,1,REGULAR,substitution,in,[],1626153,,,1610612754,18,8,2024-11-23T01:28:59Z,990000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M47.00S,2024-11-23T01:29:16.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626167,33.459264126149804,48.529411764705884,1610612754,18,11,2024-11-23T01:29:22Z,1000000,False,7.0,262.0,1,left,M. Turner 26' 3PT  (5 PTS) (Q. Jackson 2 AST),"[1626167, 1631245]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,26.21,Made,,,,,,,,5.0,Q. Jackson,1631245.0,2.0,,,,,,,
102,PT04M34.00S,2024-11-23T01:29:29.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.64323258869908,51.470588235294116,1610612749,20,11,2024-11-23T01:29:34Z,1020000,False,7.0,7.0,1,right,G. Antetokounmpo alley-oop DUNK (11 PTS) (B. Portis 1 AST),"[203507, 1626171]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,,11.0,B. Portis,1626171.0,1.0,,,,,,,
104,PT04M26.00S,2024-11-23T01:29:38.7Z,1,REGULAR,3pt,Jump Shot,[],1626167,32.30535479632063,45.53462009803921,1610612754,20,14,2024-11-23T01:29:49Z,1040000,False,22.0,251.0,1,left,M. Turner 25' 3PT  (8 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.22,Made,,,,,,,,8.0,T. Haliburton,1630169.0,2.0,,,,,,,
106,PT04M07.00S,2024-11-23T01:29:56.1Z,1,REGULAR,3pt,Jump Shot,[],1626171,95.87713534822602,3.431372549019608,1610612749,23,14,2024-11-23T01:30:01Z,1060000,False,-233.0,-14.0,1,right,B. Portis 3PT  (3 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,23.32,Made,,,,,,,,3.0,G. Antetokounmpo,203507.0,2.0,,,,,,,
108,PT03M48.00S,2024-11-23T01:30:15.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630169,18.873193166885677,44.36274509803921,1610612754,23,16,2024-11-23T01:30:20Z,1080000,False,28.0,125.0,1,left,T. Haliburton 12' driving floating Jump Shot (4 PTS) (O. Toppin 1 AST),"[1630169, 1630167]",1610612754.0,IND,driving floating,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),8-16 Center,12.8,Made,,,,,,,,4.0,O. Toppin,1630167.0,1.0,,,,,,,
110,PT03M35.00S,2024-11-23T01:30:28.7Z,1,REGULAR,3pt,Jump Shot,[],1626171,95.3515111695138,96.32352941176471,1610612749,26,16,2024-11-23T01:30:35Z,1100000,False,232.0,-9.0,1,right,B. Portis 3PT  (6 PTS) (G. Antetokounmpo 3 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.18,Made,,,,,,,,6.0,G. Antetokounmpo,203507.0,3.0,,,,,,,
112,PT03M21.00S,2024-11-23T01:30:42.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,30.17411300919842,11.029411764705882,1610612754,26,16,2024-11-23T01:38:27Z,1120000,False,195.0,231.0,1,left,MISS T. Haliburton 30' pullup 3PT,[1630169],1610612754.0,IND,pullup,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,30.23,Missed,,,,,,,,,,,,,,,,,,
113,PT03M18.00S,2024-11-23T01:30:45.2Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,26,16,2024-11-23T01:30:47Z,1130000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,112.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M15.00S,2024-11-23T01:30:49.3Z,1,REGULAR,substitution,out,[],1631245,,,1610612749,26,16,2024-11-23T01:31:30Z,1135000,False,,,0,,SUB out: Q. Jackson,[1631245],1610612754.0,IND,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M15.00S,2024-11-23T01:30:49.3Z,1,REGULAR,substitution,in,[],204456,,,1610612749,26,16,2024-11-23T01:31:30Z,1137500,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M15.00S,2024-11-23T01:30:56.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,89.83245729303549,51.9607843137255,1610612749,26,16,2024-11-23T01:31:16Z,1140000,False,10.0,43.0,1,right,MISS G. Antetokounmpo running Layup - blocked,"[203507, 1630167]",1610612749.0,MIL,running,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,4.42,Missed,,,,,,Toppin,1630167.0,,,,,,,,,,,
115,PT03M15.00S,2024-11-23T01:30:56.5Z,1,REGULAR,block,,[],1630167,,,1610612749,26,16,2024-11-23T01:31:01Z,1150000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M15.00S,2024-11-23T01:30:56.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,26,16,2024-11-23T01:31:16Z,1160000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,114.0,,,,,,,,,,,,,,,,,
117,PT03M15.00S,2024-11-23T01:31:26.1Z,1,REGULAR,jumpball,recovered,[],1631260,,,1610612749,26,16,2024-11-23T01:41:21Z,1170000,False,,,0,,Jump Ball G. Antetokounmpo vs. O. Toppin: Tip to A. Green,"[1631260, 203507, 1630167]",1610612749.0,MIL,heldball,A. Green,1631260.0,Green,A. Green,Antetokounmpo,203507.0,Toppin,1630167.0,,,,,,,,,,,,,,,,,,,,,,
122,PT02M54.00S,2024-11-23T01:31:47.3Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612749,26,16,2024-11-23T01:31:55Z,1200000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1627529.0,,,,
123,PT02M54.00S,2024-11-23T01:31:56.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,26,16,2024-11-23T01:31:56Z,1210000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2024-11-23T01:34:07.7Z,1,REGULAR,substitution,out,[],1641748,,,1610612754,26,16,2024-11-23T01:34:41Z,1220000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M54.00S,2024-11-23T01:34:07.7Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,26,16,2024-11-23T01:34:41Z,1230000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M54.00S,2024-11-23T01:34:07.7Z,1,REGULAR,substitution,in,[],1629018,,,1610612754,26,16,2024-11-23T01:34:41Z,1240000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M54.00S,2024-11-23T01:34:07.7Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,26,16,2024-11-23T01:34:41Z,1250000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M31.00S,2024-11-23T01:35:18.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630169,34.641918528252305,47.549019607843135,1610612754,26,16,2024-11-23T01:35:24Z,1260000,False,12.0,273.0,1,left,MISS T. Haliburton 27' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Center,27.34,Missed,,,,,,,,,,,,,,,,,,
132,PT02M27.00S,2024-11-23T01:35:23.0Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612749,26,16,2024-11-23T01:35:23Z,1270000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT02M12.00S,2024-11-23T01:35:38.3Z,1,REGULAR,2pt,Jump Shot,[],203507,75.42706964520369,44.96783088235294,1610612749,28,16,2024-11-23T01:43:17Z,1280000,False,-25.0,178.0,1,right,G. Antetokounmpo 18' pullup Jump Shot (13 PTS),[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,16-24 Center,18.03,Made,,,,,,,,13.0,,,,,,,,,,
134,PT02M00.00S,2024-11-23T01:35:51.1Z,1,REGULAR,3pt,Jump Shot,[],1627783,33.385348226018394,40.91988357843137,1610612754,28,16,2024-11-23T01:36:01Z,1290000,False,45.0,261.0,1,left,MISS P. Siakam 26' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
135,PT01M56.00S,2024-11-23T01:35:55.1Z,1,REGULAR,rebound,offensive,[],1641716,,,1610612754,28,16,2024-11-23T01:36:01Z,1300000,False,,,0,,J. Walker REBOUND (Off:2 Def:0),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Center,,,134.0,2.0,0.0,2.0,,,,,,,,,,,,,,
136,PT01M53.00S,2024-11-23T01:35:57.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,6.915243101182654,49.754901960784316,1610612754,28,18,2024-11-23T01:36:07Z,1310000,False,1.0,13.0,1,left,P. Siakam driving Layup (3 PTS) (J. Walker 1 AST),"[1627783, 1641716]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,3.0,J. Walker,1641716.0,1.0,,,,,,,
138,PT01M45.00S,2024-11-23T01:36:05.3Z,1,REGULAR,3pt,Jump Shot,[],1631260,95.48291721419186,96.32352941176471,1610612749,28,18,2024-11-23T01:43:57Z,1330000,False,232.0,-10.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
139,PT01M41.00S,2024-11-23T01:36:09.3Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,28,18,2024-11-23T01:43:57Z,1340000,False,,,0,,J. Walker REBOUND (Off:2 Def:1),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Right Corner 3,24+ Right,,,138.0,3.0,1.0,2.0,,,,,,,,,,,,,,
140,PT01M31.00S,2024-11-23T01:36:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630169,6.652431011826544,50.0,1610612754,28,20,2024-11-23T01:36:25Z,1350000,False,0.0,10.0,1,left,T. Haliburton driving Layup (6 PTS) (O. Toppin 2 AST),"[1630169, 1630167]",1610612754.0,IND,driving,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,,,,6.0,O. Toppin,1630167.0,2.0,,,,,,,
142,PT01M12.00S,2024-11-23T01:36:38.6Z,1,REGULAR,3pt,Jump Shot,[],1626153,74.58935611038108,8.57843137254902,1610612749,28,20,2024-11-23T01:36:48Z,1370000,False,-207.0,186.0,1,right,MISS D. Wright 27' 3PT,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,27.86,Missed,,,,,,,,,,,,,,,,,,
143,PT01M08.00S,2024-11-23T01:36:42.0Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,28,20,2024-11-23T01:36:42Z,1380000,False,,,0,,B. Portis REBOUND (Off:1 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,142.0,2.0,1.0,1.0,,,,,,,,,,,,,,
144,PT01M05.00S,2024-11-23T01:36:45.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,95.3515111695138,64.95098039215686,1610612749,28,20,2024-11-23T01:36:52Z,1390000,False,75.0,-9.0,1,right,MISS B. Portis 7' turnaround Hook,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,7.53,Missed,,,,,,,,,,,,,,,,,,
145,PT01M05.00S,2024-11-23T01:36:45.4Z,1,REGULAR,rebound,defensive,[],204456,,,1610612754,28,20,2024-11-23T01:36:52Z,1400000,False,,,0,,T. McConnell REBOUND (Off:0 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT00M53.20S,2024-11-23T01:36:58.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,7.30946123521682,38.72549019607843,1610612754,28,20,2024-11-23T01:37:02Z,1410000,False,56.0,16.0,1,left,MISS T. McConnell turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,,
147,PT00M49.90S,2024-11-23T01:37:01.7Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,28,20,2024-11-23T01:37:01Z,1420000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,146.0,2.0,2.0,0.0,,,,,,,,,,,,,,
148,PT00M45.90S,2024-11-23T01:37:07.1Z,1,REGULAR,3pt,Jump Shot,[],1629018,69.59592641261499,25.0,1610612749,31,20,2024-11-23T01:37:12Z,1430000,False,-125.0,233.0,1,right,G. Trent Jr. 26' 3PT  (3 PTS) (G. Antetokounmpo 4 AST),"[1629018, 203507]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.47,Made,,,,,,,,3.0,G. Antetokounmpo,203507.0,4.0,,,,,,,
150,PT00M36.30S,2024-11-23T01:37:22.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612754,31,20,2024-11-23T01:37:39Z,1450000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Siakam 2 FT),"[1626171, 1627783]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1627529.0,1.0,0.0,Siakam,1627783.0
152,PT00M36.30S,2024-11-23T01:37:52.9Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,31,21,2024-11-23T01:37:52Z,1470000,False,,,0,,P. Siakam Free Throw 1 of 2 (4 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
153,PT00M36.30S,2024-11-23T01:37:54.3Z,1,REGULAR,substitution,out,[],203507,,,1610612754,31,21,2024-11-23T01:38:08Z,1480000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M36.30S,2024-11-23T01:37:54.3Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,31,21,2024-11-23T01:38:08Z,1490000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M36.30S,2024-11-23T01:37:54.3Z,1,REGULAR,substitution,in,[],203081,,,1610612754,31,21,2024-11-23T01:38:08Z,1500000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M36.30S,2024-11-23T01:37:54.3Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,31,21,2024-11-23T01:38:08Z,1510000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT00M36.30S,2024-11-23T01:38:19.6Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,31,22,2024-11-23T01:38:19Z,1520000,False,,,0,,P. Siakam Free Throw 2 of 2 (5 PTS),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
158,PT00M26.00S,2024-11-23T01:38:30.9Z,1,REGULAR,2pt,Jump Shot,[],203081,80.76544021024968,29.901960784313726,1610612749,31,22,2024-11-23T01:38:36Z,1530000,False,-100.0,128.0,1,right,MISS D. Lillard 16' pullup Shot,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,16.3,Missed,,,,,,,,,,,,,,,,,,
159,PT00M22.70S,2024-11-23T01:38:34.2Z,1,REGULAR,rebound,defensive,[],1641716,,,1610612754,31,22,2024-11-23T01:38:36Z,1540000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,158.0,4.0,2.0,2.0,,,,,,,,,,,,,,
160,PT00M07.40S,2024-11-23T01:38:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,16.507884362680684,63.970588235294116,1610612754,31,22,2024-11-23T01:41:13Z,1550000,False,-70.0,103.0,1,left,MISS B. Mathurin 12' bank Shot,[1631097],1610612754.0,IND,bank,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,12.42,Missed,,,,,,,,,,,,,,,,,,
161,PT00M06.40S,2024-11-23T01:38:52.4Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,31,22,2024-11-23T01:41:13Z,1560000,False,,,0,,B. Mathurin REBOUND (Off:1 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,160.0,2.0,1.0,1.0,,,,,,,,,,,,,,
162,PT00M06.10S,2024-11-23T01:38:54.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631097,5.590000152587891,50.0,1610612754,31,22,2024-11-23T01:41:24Z,1570000,False,0.0,0.0,1,left,MISS B. Mathurin tip Layup,[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
167,PT00M05.40S,2024-11-23T01:38:55.1Z,1,REGULAR,rebound,offensive,[],1631097,,,1610612754,31,22,2024-11-23T01:44:29Z,1575000,False,,,0,,B. Mathurin REBOUND (Off:2 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,162.0,3.0,1.0,2.0,,,,,,,,,,,,,,
163,PT00M04.30S,2024-11-23T01:38:56.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631097,8.492115637319317,50.49019607843137,1610612754,31,22,2024-11-23T01:46:52Z,1580000,False,-2.0,27.0,1,left,MISS B. Mathurin tip Layup,[1631097],1610612754.0,IND,tip,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
164,PT00M03.30S,2024-11-23T01:38:57.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,31,22,2024-11-23T01:41:44Z,1590000,False,,,0,,B. Portis REBOUND (Off:1 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,163.0,3.0,2.0,1.0,,,,,,,,,,,,,,
165,PT00M00.10S,2024-11-23T01:39:09.0Z,1,REGULAR,3pt,Jump Shot,[],1626171,65.39093298291722,44.11764705882353,1610612749,34,22,2024-11-23T05:01:38Z,1600000,False,-29.0,273.0,1,right,B. Portis 27' 3PT driving floating (9 PTS),[1626171],1610612749.0,MIL,driving floating,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,27.44,Made,,,,,,,,9.0,,,,,,,,,,
168,PT00M00.00S,2024-11-23T01:40:41.3Z,1,REGULAR,period,end,[],0,,,1610612754,34,22,2024-11-23T01:40:41Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-11-23T01:41:17.6Z,2,REGULAR,substitution,out,['startperiod'],1626153,,,1610612754,34,22,2024-11-23T01:41:40Z,1630000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-11-23T01:41:17.6Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,34,22,2024-11-23T01:41:40Z,1640000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
