actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
84,PT03M14.00S,2025-04-09T00:24:21.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,82.60512483574244,35.78431372549019,1610612749,13,21,2025-04-09T00:24:30Z,840000,False,-71.0,111.0,1,right,MISS R. Rollins 13' turnaround fadeaway Shot,[1631157],1610612749.0,MIL,turnaround fadeaway,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,13.18,Missed,,,,,,,,,,,,,,,,,,
85,PT03M11.00S,2025-04-09T00:24:24.7Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,13,21,2025-04-09T00:24:30Z,850000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,84.0,1.0,1.0,0.0,,,,,,
86,PT03M06.00S,2025-04-09T00:24:30.3Z,1,REGULAR,3pt,Jump Shot,[],1629675,30.17411300919842,70.83333333333334,1610612750,13,21,2025-04-09T00:24:37Z,860000,False,-104.0,231.0,1,left,MISS N. Reid 25' step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,25.35,Missed,,,,,,,,,,,,,,,,,,
87,PT03M02.00S,2025-04-09T00:24:34.0Z,1,REGULAR,rebound,defensive,[],1629018,,,1610612749,13,21,2025-04-09T00:24:34Z,870000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,86.0,1.0,1.0,0.0,,,,,,
88,PT03M00.00S,2025-04-09T00:24:41.3Z,1,REGULAR,foul,personal,[],1630183,,,1610612749,13,21,2025-04-09T00:25:08Z,880000,False,,,0,,J. McDaniels personal FOUL (1 PF),"[1630183, 1629018]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,1629178.0,,,,,,,,1.0,0.0,Trent Jr.,1629018.0,,
90,PT03M00.00S,2025-04-09T00:24:56.5Z,1,REGULAR,substitution,out,[],1627752,,,1610612749,13,21,2025-04-09T00:25:11Z,900000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M00.00S,2025-04-09T00:24:56.5Z,1,REGULAR,substitution,out,[],1631157,,,1610612749,13,21,2025-04-09T00:25:11Z,910000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT03M00.00S,2025-04-09T00:24:56.5Z,1,REGULAR,substitution,out,[],1630183,,,1610612749,13,21,2025-04-09T00:25:11Z,920000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT03M00.00S,2025-04-09T00:24:56.5Z,1,REGULAR,substitution,in,[],1629645,,,1610612749,13,21,2025-04-09T00:25:11Z,930000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M00.00S,2025-04-09T00:24:56.5Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,13,21,2025-04-09T00:25:11Z,940000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M00.00S,2025-04-09T00:24:56.5Z,1,REGULAR,substitution,in,[],1629638,,,1610612749,13,21,2025-04-09T00:25:11Z,950000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT02M53.00S,2025-04-09T00:25:32.1Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612749,13,21,2025-04-09T00:28:33Z,970000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1629675, 1629645]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,,,,,,,,1.0,0.0,Porter Jr.,1629645.0,,
99,PT02M53.00S,2025-04-09T00:25:45.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,13,21,2025-04-09T00:25:45Z,990000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M53.00S,2025-04-09T00:27:40.4Z,1,REGULAR,substitution,out,[],201572,,,1610612749,13,21,2025-04-09T00:28:08Z,1000000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M53.00S,2025-04-09T00:27:40.4Z,1,REGULAR,substitution,in,[],203507,,,1610612749,13,21,2025-04-09T00:28:08Z,1010000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M53.00S,2025-04-09T00:28:23.0Z,1,REGULAR,substitution,out,[],203497,,,1610612749,13,21,2025-04-09T00:28:29Z,1020000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M53.00S,2025-04-09T00:28:23.0Z,1,REGULAR,substitution,in,[],203944,,,1610612749,13,21,2025-04-09T00:28:29Z,1030000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M53.00S,2025-04-09T00:28:38.9Z,1,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,14,21,2025-04-09T00:28:38Z,1040000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (1 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
108,PT02M53.00S,2025-04-09T00:28:53.7Z,1,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,15,21,2025-04-09T00:28:53Z,1050000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (2 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
109,PT02M38.00S,2025-04-09T00:29:09.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,4.730617608409987,95.61121323529412,1610612750,15,24,2025-04-09T00:29:19Z,1060000,False,-228.0,-8.0,1,left,D. DiVincenzo 3PT  (5 PTS) (N. Alexander-Walker 1 AST),"[1628978, 1629638]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.82,Made,5.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,,,
111,PT02M30.00S,2025-04-09T00:29:19.0Z,1,REGULAR,turnover,out-of-bounds,[],1631260,,,1610612749,15,24,2025-04-09T00:29:25Z,1080000,False,,,0,,A. Green bad pass out-of-bounds TURNOVER (1 TO),[1631260],1610612749.0,MIL,bad pass,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,1.0,,,,,,,,,,,,
112,PT02M16.00S,2025-04-09T00:29:40.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630162,15.456636005256241,44.6078431372549,1610612750,15,24,2025-04-09T00:29:47Z,1090000,False,27.0,93.0,1,left,MISS A. Edwards 9' driving Layup - blocked,"[1630162, 203507]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,9.66,Missed,,,,,,,,,,,,,,,,,Antetokounmpo,203507.0
113,PT02M16.00S,2025-04-09T00:29:40.8Z,1,REGULAR,block,,[],203507,,,1610612750,15,24,2025-04-09T00:29:44Z,1100000,False,,,0,,G. Antetokounmpo BLOCK (1 BLK),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
114,PT02M16.00S,2025-04-09T00:29:40.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612750,15,24,2025-04-09T00:29:47Z,1110000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,112.0,,,,,,,,,
116,PT02M15.00S,2025-04-09T00:29:58.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630162,7.046649145860711,51.470588235294116,1610612750,15,26,2025-04-09T00:33:14Z,1130000,False,-7.0,14.0,1,left,A. Edwards alley-oop DUNK (8 PTS) (D. DiVincenzo 1 AST),"[1630162, 1628978]",1610612750.0,MIN,alley-oop,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,1.56,Made,8.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
118,PT02M05.00S,2025-04-09T00:30:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,93.11760840998686,51.9607843137255,1610612749,17,26,2025-04-09T00:30:11Z,1150000,False,10.0,12.0,1,right,K. Porter Jr. driving Layup (4 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,1.56,Made,4.0,,,,,,,,,,,,,,,,,
119,PT01M54.00S,2025-04-09T00:30:18.7Z,1,REGULAR,3pt,Jump Shot,[],1629675,32.276609724047304,17.647058823529413,1610612750,17,26,2025-04-09T00:30:29Z,1160000,False,162.0,251.0,1,left,MISS N. Reid 29' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,29.85,Missed,,,,,,,,,,,,,,,,,,
120,PT01M50.00S,2025-04-09T00:30:22.7Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,17,26,2025-04-09T00:30:29Z,1170000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:1),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,119.0,2.0,1.0,1.0,,,,,,
121,PT01M46.00S,2025-04-09T00:30:26.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,96.40275952693824,96.07843137254902,1610612749,17,26,2025-04-09T00:30:35Z,1180000,False,230.0,-19.0,1,right,MISS G. Trent Jr. running 3PT,[1629018],1610612749.0,MIL,running,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,23.12,Missed,,,,,,,,,,,,,,,,,,
122,PT01M43.00S,2025-04-09T00:30:29.5Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,17,26,2025-04-09T00:30:29Z,1190000,False,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,,,,121.0,3.0,1.0,2.0,,,,,,
123,PT01M29.00S,2025-04-09T00:30:42.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,83.13074901445466,59.31372549019608,1610612749,19,26,2025-04-09T00:30:47Z,1200000,False,47.0,106.0,1,right,B. Portis 11' turnaround Hook (2 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,11.59,Made,2.0,,,,,,,,,,,,,,,,,
124,PT01M14.00S,2025-04-09T00:30:57.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,36.74441524310118,36.76470588235294,1610612750,19,26,2025-04-09T00:31:02Z,1210000,False,66.0,293.0,1,left,MISS D. DiVincenzo 30' step back 3PT,[1628978],1610612750.0,MIN,step back,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,30.03,Missed,,,,,,,,,,,,,,,,,,
125,PT01M10.00S,2025-04-09T00:31:01.9Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,19,26,2025-04-09T00:31:02Z,1220000,False,,,0,,B. Portis REBOUND (Off:2 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,124.0,4.0,2.0,2.0,,,,,,
126,PT01M01.00S,2025-04-09T00:31:10.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,93.64323258869908,51.470588235294116,1610612749,21,26,2025-04-09T00:31:16Z,1230000,False,7.0,7.0,1,right,B. Portis cutting finger roll Layup (4 PTS) (K. Porter Jr. 1 AST),"[1626171, 1629645]",1610612749.0,MIL,cutting finger roll,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,
128,PT00M42.30S,2025-04-09T00:31:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,9.017739816031538,42.64705882352941,1610612750,21,26,2025-04-09T00:31:38Z,1250000,False,37.0,32.0,1,left,MISS A. Edwards Layup,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,4.9,Missed,,,,,,,,,,,,,,,,,,
129,PT00M39.20S,2025-04-09T00:31:34.0Z,1,REGULAR,rebound,defensive,[],203507,,,1610612749,21,26,2025-04-09T00:31:38Z,1260000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,128.0,3.0,2.0,1.0,,,,,,
130,PT00M32.30S,2025-04-09T00:31:42.0Z,1,REGULAR,2pt,Jump Shot,[],1629645,87.86136662286465,67.15686274509804,1610612749,23,26,2025-04-09T00:31:47Z,1270000,False,86.0,62.0,1,right,K. Porter Jr. 10' driving floating Jump Shot (6 PTS) (G. Antetokounmpo 3 AST),"[1629645, 203507]",1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,10.56,Made,6.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
132,PT00M16.70S,2025-04-09T00:32:03.1Z,1,REGULAR,foul,personal,[],1631260,,,1610612750,23,26,2025-04-09T00:32:38Z,1290000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 203944]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Center,,,,,,,1629178.0,,,,,,,,1.0,0.0,Randle,203944.0,,
134,PT00M16.70S,2025-04-09T00:32:17.5Z,1,REGULAR,substitution,out,[],1630162,,,1610612750,23,26,2025-04-09T00:32:24Z,1310000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M16.70S,2025-04-09T00:32:17.5Z,1,REGULAR,substitution,in,[],1641740,,,1610612750,23,26,2025-04-09T00:32:24Z,1320000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M04.60S,2025-04-09T00:32:50.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,9.017739816031538,56.86274509803921,1610612750,23,26,2025-04-09T00:37:32Z,1330000,False,-34.0,32.0,1,left,MISS N. Alexander-Walker driving Layup,[1629638],1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,4.71,Missed,,,,,,,,,,,,,,,,,,
137,PT00M02.00S,2025-04-09T00:32:52.8Z,1,REGULAR,rebound,offensive,[],1629638,,,1610612750,23,26,2025-04-09T00:37:32Z,1340000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,136.0,1.0,0.0,1.0,,,,,,
138,PT00M02.00S,2025-04-09T00:32:54.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612750,23,26,2025-04-09T00:33:04Z,1350000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629645, 1629638]",1610612749.0,MIL,shooting,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Alexander-Walker,1629638.0,,
140,PT00M02.00S,2025-04-09T00:33:19.4Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629638,,,1610612750,23,27,2025-04-09T00:33:19Z,1370000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (1 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
141,PT00M02.00S,2025-04-09T00:33:35.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629638,,,1610612750,23,28,2025-04-09T00:33:35Z,1380000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (2 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
142,PT00M00.30S,2025-04-09T00:33:45.2Z,1,REGULAR,3pt,Jump Shot,[],1631260,43.840341655716166,31.372549019607842,1610612749,23,28,2025-04-09T00:37:59Z,1390000,False,-93.0,475.0,1,right,MISS A. Green 48' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,48.44,Missed,,,,,,,,,,,,,,,,,,
143,PT00M00.10S,2025-04-09T00:33:45.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,23,28,2025-04-09T00:37:59Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,142.0,,,,,,,,,
144,PT00M00.00S,2025-04-09T00:33:54.8Z,1,REGULAR,period,end,[],0,,,1610612749,23,28,2025-04-09T00:33:54Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-04-09T00:36:00.1Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612749,23,28,2025-04-09T00:36:27Z,1420000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2025-04-09T00:36:00.1Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612749,23,28,2025-04-09T00:36:27Z,1430000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2025-04-09T00:36:26.9Z,2,REGULAR,period,start,[],0,,,1610612749,23,28,2025-04-09T00:36:28Z,1440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M47.00S,2025-04-09T00:36:38.2Z,2,REGULAR,2pt,Jump Shot,[],203507,80.1084099868594,33.82352941176471,1610612749,23,28,2025-04-09T00:38:43Z,1450000,False,-81.0,134.0,1,right,MISS G. Antetokounmpo 15' pullup Shot,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,15.7,Missed,,,,,,,,,,,,,,,,,,
149,PT11M46.00S,2025-04-09T00:36:39.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,23,28,2025-04-09T00:36:45Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,148.0,,,,,,,,,
151,PT11M42.00S,2025-04-09T00:36:58.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,64.07687253613666,48.03921568627451,1610612749,23,28,2025-04-09T00:39:28Z,1480000,False,-10.0,285.0,1,right,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,28.54,Missed,,,,,,,,,,,,,,,,,,
152,PT11M39.00S,2025-04-09T00:37:01.2Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,23,28,2025-04-09T00:39:28Z,1490000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,151.0,1.0,1.0,0.0,,,,,,
153,PT11M28.00S,2025-04-09T00:37:14.0Z,2,REGULAR,foul,personal,[],1631260,,,1610612750,23,28,2025-04-09T00:37:22Z,1500000,False,,,0,,A. Green personal FOUL (2 PF),"[1631260, 1628978]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,203593.0,,,,,,,,2.0,0.0,DiVincenzo,1628978.0,,
155,PT11M22.00S,2025-04-09T00:37:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,7.440867279894875,50.245098039215684,1610612750,23,30,2025-04-09T00:37:40Z,1520000,False,-1.0,17.0,1,left,D. DiVincenzo driving Layup (7 PTS) (M. Conley 1 AST),"[1628978, 201144]",1610612750.0,MIN,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.74,Made,7.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
157,PT11M22.00S,2025-04-09T00:37:38.3Z,2,REGULAR,foul,personal,['1freethrow'],1626171,,,1610612750,23,30,2025-04-09T00:37:48Z,1540000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (DiVincenzo 1 FT),"[1626171, 1628978]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,DiVincenzo,1628978.0,,
159,PT11M22.00S,2025-04-09T00:37:57.5Z,2,REGULAR,freethrow,1 of 1,[],1628978,,,1610612750,23,30,2025-04-09T00:37:59Z,1560000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 1,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
160,PT11M19.00S,2025-04-09T00:38:00.5Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,23,30,2025-04-09T00:38:00Z,1570000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,,
161,PT11M11.00S,2025-04-09T00:38:08.7Z,2,REGULAR,foul,personal,['2freethrow'],203944,,,1610612749,23,30,2025-04-09T00:38:18Z,1580000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[203944, 203507]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,,,,,,,,1.0,0.0,Antetokounmpo,203507.0,,
163,PT11M11.00S,2025-04-09T00:38:54.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,23,30,2025-04-09T00:39:26Z,1600000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
164,PT11M11.00S,2025-04-09T00:38:54.4Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,23,30,2025-04-09T00:39:26Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,163.0,,,,,,,,,
165,PT11M11.00S,2025-04-09T00:38:54.4Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,23,30,2025-04-09T00:39:26Z,1620000,False,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT11M08.00S,2025-04-09T00:38:57.4Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,23,30,2025-04-09T00:39:26Z,1630000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,
167,PT11M06.00S,2025-04-09T00:39:18.6Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612750,23,30,2025-04-09T00:39:32Z,1640000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1629645]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Porter Jr.,1629645.0,,,,,,,,,,
168,PT11M06.00S,2025-04-09T00:39:18.6Z,2,REGULAR,steal,,[],1629645,,,1610612749,23,30,2025-04-09T00:39:22Z,1650000,False,,,0,,K. Porter Jr. STEAL (1 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
169,PT11M06.00S,2025-04-09T00:39:25.9Z,2,REGULAR,foul,personal,[],203944,,,1610612749,23,30,2025-04-09T00:39:48Z,1660000,False,,,0,,J. Randle loose ball personal FOUL (2 PF),"[203944, 1631260]",1610612750.0,MIN,loose ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,203593.0,,,,,,,,2.0,0.0,Green,1631260.0,,
171,PT10M54.00S,2025-04-09T00:39:57.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,87.64783180026281,3.209252450980392,1610612749,23,30,2025-04-09T00:40:04Z,1680000,False,-234.0,64.0,1,right,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,24.25,Missed,,,,,,,,,,,,,,,,,,
172,PT10M52.00S,2025-04-09T00:39:59.7Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,23,30,2025-04-09T00:40:04Z,1690000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,,
