actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
87,PT05M13.00S,2024-11-21T00:57:35.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630581,34.11629434954008,45.83333333333333,1610612741,14,16,2024-11-21T00:59:30Z,850000,False,21.0,268.0,1,left,J. Giddey 26' 3PT  (3 PTS) (N. Vučević 1 AST),"[1630581, 202696]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,26.9,Made,,,,,3.0,N. Vučević,202696.0,1.0,,,,
88,PT04M50.00S,2024-11-21T00:57:48.1Z,1,REGULAR,3pt,Jump Shot,[],1631260,82.60512483574244,95.58823529411765,1610612749,17,16,2024-11-21T00:57:54Z,860000,False,228.0,111.0,1,right,A. Green 25' 3PT  (3 PTS) (B. Portis 1 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,25.35,Made,,,,,3.0,B. Portis,1626171.0,1.0,,,,
90,PT04M38.00S,2024-11-21T00:58:01.7Z,1,REGULAR,3pt,Jump Shot,[],203897,33.590670170827856,46.32352941176471,1610612741,17,19,2024-11-21T01:02:57Z,880000,False,18.0,263.0,1,left,Z. LaVine 26' 3PT pullup (6 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,26.39,Made,,,,,6.0,,,,,,,
93,PT04M21.00S,2024-11-21T00:58:25.5Z,1,REGULAR,3pt,Jump Shot,[],1629018,71.30420499342969,19.607843137254903,1610612749,20,19,2024-11-21T01:03:18Z,900000,False,-152.0,217.0,1,right,G. Trent Jr. 26' 3PT step back (6 PTS),[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,26.51,Made,,,,,6.0,,,,,,,
94,PT04M03.00S,2024-11-21T00:58:43.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.748357424441524,49.26470588235294,1610612741,20,21,2024-11-21T00:58:47Z,910000,False,4.0,77.0,1,left,N. Vučević 7' floating Jump Shot (5 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,floating,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.68,Made,,,,,5.0,Z. LaVine,203897.0,2.0,,,,
96,PT03M50.00S,2024-11-21T00:58:56.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.51182654402102,49.26470588235294,1610612749,22,21,2024-11-21T00:59:16Z,930000,False,-4.0,8.0,1,right,G. Antetokounmpo alley-oop DUNK (6 PTS) (D. Lillard 2 AST),"[203507, 203081]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,0.93,Made,,,,,6.0,D. Lillard,203081.0,2.0,,,,
99,PT03M42.00S,2024-11-21T00:59:14.3Z,1,REGULAR,turnover,out-of-bounds,[],1630581,,,1610612741,22,21,2024-11-21T00:59:23Z,950000,False,,,0,,J. Giddey bad pass out-of-bounds TURNOVER (1 TO),[1630581],1610612741.0,CHI,bad pass,,,Giddey,J. Giddey,,,,,Mid-Range,8-16 Left,1627534.0,,,,,1.0,,,,,,,,,,,,,,
100,PT03M42.00S,2024-11-21T00:59:23.0Z,1,REGULAR,substitution,out,[],202696,,,1610612749,22,21,2024-11-21T00:59:28Z,960000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M42.00S,2024-11-21T00:59:23.0Z,1,REGULAR,substitution,in,[],1630188,,,1610612749,22,21,2024-11-21T00:59:28Z,970000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M42.00S,2024-11-21T00:59:23.0Z,1,REGULAR,substitution,out,[],203081,,,1610612749,22,21,2024-11-21T01:01:03Z,975000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M42.00S,2024-11-21T00:59:23.0Z,1,REGULAR,substitution,in,[],1626153,,,1610612749,22,21,2024-11-21T01:01:03Z,977500,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M25.00S,2024-11-21T00:59:43.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,69.59592641261499,75.24509803921569,1610612749,22,21,2024-11-21T00:59:47Z,980000,False,126.0,233.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,26.52,Missed,,,,,,,,,,,,
104,PT03M22.00S,2024-11-21T00:59:46.2Z,1,REGULAR,rebound,defensive,[],1630188,,,1610612741,22,21,2024-11-21T00:59:46Z,990000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,,,,,,,,,103.0,1.0,1.0,0.0,,,,,,,,
105,PT03M15.00S,2024-11-21T00:59:53.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630245,13.485545335085414,39.46078431372549,1610612741,22,23,2024-11-21T01:00:01Z,1000000,False,53.0,74.0,1,left,A. Dosunmu 9' driving Hook (2 PTS) (J. Smith 1 AST),"[1630245, 1630188]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,9.11,Made,,,,,2.0,J. Smith,1630188.0,1.0,,,,
107,PT03M03.00S,2024-11-21T01:00:05.2Z,1,REGULAR,2pt,Jump Shot,[],1631260,77.39816031537451,42.325367647058826,1610612749,24,23,2024-11-21T01:00:17Z,1020000,False,-38.0,160.0,1,right,A. Green 16' pullup Jump Shot (5 PTS) (G. Antetokounmpo 2 AST),"[1631260, 203507]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,16.45,Made,,,,,5.0,G. Antetokounmpo,203507.0,2.0,,,,
109,PT02M48.00S,2024-11-21T01:00:20.9Z,1,REGULAR,2pt,Jump Shot,[],203897,19.530223390275953,67.15686274509804,1610612741,24,25,2024-11-21T01:00:25Z,1040000,False,-86.0,131.0,1,left,Z. LaVine 15' fadeaway Jump Shot (8 PTS),[203897],1610612741.0,CHI,fadeaway,,,LaVine,Z. LaVine,,,,,Mid-Range,8-16 Left,,,,,,,15.67,Made,,,,,8.0,,,,,,,
110,PT02M28.00S,2024-11-21T01:00:39.8Z,1,REGULAR,3pt,Jump Shot,[],1631260,66.83639947437582,58.57843137254902,1610612749,27,25,2024-11-21T01:05:39Z,1050000,False,43.0,259.0,1,right,A. Green 26' 3PT pullup (8 PTS) (G. Antetokounmpo 3 AST),"[1631260, 203507]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,26.27,Made,,,,,8.0,G. Antetokounmpo,203507.0,3.0,,,,
112,PT02M07.00S,2024-11-21T01:01:00.5Z,1,REGULAR,3pt,Jump Shot,[],1630188,35.03613666228647,50.98039215686274,1610612741,27,25,2024-11-21T01:01:06Z,1070000,False,-5.0,277.0,1,left,MISS J. Smith 27' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,,,27.68,Missed,,,,,,,,,,,,
115,PT02M04.00S,2024-11-21T01:01:03.5Z,1,REGULAR,rebound,defensive,[],1631260,,,1610612749,27,25,2024-11-21T01:01:06Z,1080000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,112.0,1.0,1.0,0.0,,,,,,,,
116,PT01M57.00S,2024-11-21T01:01:10.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626171,95.3515111695138,96.81372549019608,1610612749,27,25,2024-11-21T01:01:19Z,1090000,False,234.0,-9.0,1,right,MISS B. Portis running 3PT,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,23.43,Missed,,,,,,,,,,,,
117,PT01M55.00S,2024-11-21T01:01:14.2Z,1,REGULAR,rebound,offensive,[],1629018,,,1610612749,27,25,2024-11-21T01:01:14Z,1100000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:0),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,116.0,1.0,0.0,1.0,,,,,,,,
119,PT01M53.00S,2024-11-21T01:01:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1641763,,,1610612749,27,25,2024-11-21T01:04:52Z,1110000,False,,,0,,J. Phillips shooting personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1641763, 203507]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,1627534.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,,,,,,
121,PT01M53.00S,2024-11-21T01:01:36.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,27,25,2024-11-21T01:01:36Z,1130000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M53.00S,2024-11-21T01:04:22.4Z,1,REGULAR,substitution,out,[],203897,,,1610612749,27,25,2024-11-21T01:04:47Z,1140000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M53.00S,2024-11-21T01:04:22.4Z,1,REGULAR,substitution,in,[],1629632,,,1610612749,27,25,2024-11-21T01:04:47Z,1150000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M53.00S,2024-11-21T01:05:08.9Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203507,,,1610612749,27,25,2024-11-21T01:05:08Z,1160000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
125,PT01M53.00S,2024-11-21T01:05:08.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,27,25,2024-11-21T01:05:08Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,
126,PT01M53.00S,2024-11-21T01:05:28.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203507,,,1610612749,28,25,2024-11-21T01:05:28Z,1180000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,
127,PT01M34.00S,2024-11-21T01:05:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,6.652431011826544,50.49019607843137,1610612741,28,27,2024-11-21T01:05:51Z,1190000,False,-2.0,10.0,1,left,J. Giddey driving finger roll Layup (5 PTS),[1630581],1610612741.0,CHI,driving finger roll,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,1.03,Made,,,,,5.0,,,,,,,
128,PT01M18.00S,2024-11-21T01:06:02.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,89.83245729303549,51.470588235294116,1610612749,28,27,2024-11-21T01:06:08Z,1200000,False,7.0,43.0,1,right,MISS B. Portis turnaround bank Hook,[1626171],1610612749.0,MIL,turnaround bank,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,4.37,Missed,,,,,,,,,,,,
129,PT01M15.00S,2024-11-21T01:06:05.6Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,28,27,2024-11-21T01:06:08Z,1210000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,1.0,0.0,,,,,,,,
130,PT01M12.00S,2024-11-21T01:06:16.3Z,1,REGULAR,foul,offensive,[],1630188,,,1610612741,28,27,2024-11-21T01:06:25Z,1220000,False,,,0,,J. Smith offensive FOUL (1 PF),"[1630188, 1631260]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,2530.0,1.0,0.0,Green,1631260.0,,,,,,,,,,,,,,,
132,PT01M12.00S,2024-11-21T01:06:16.3Z,1,REGULAR,turnover,offensive foul,[],1630188,,,1610612741,28,27,2024-11-21T01:06:16Z,1240000,False,,,0,,J. Smith offensive foul TURNOVER (1 TO),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,2530.0,,,,,1.0,,,,,,,,,,,,,,
133,PT01M12.00S,2024-11-21T01:06:26.0Z,1,REGULAR,substitution,out,[],203507,,,1610612749,28,27,2024-11-21T01:06:33Z,1250000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M12.00S,2024-11-21T01:06:26.0Z,1,REGULAR,substitution,out,[],1626153,,,1610612749,28,27,2024-11-21T01:06:33Z,1260000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M12.00S,2024-11-21T01:06:26.0Z,1,REGULAR,substitution,in,[],203081,,,1610612749,28,27,2024-11-21T01:06:33Z,1270000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M12.00S,2024-11-21T01:06:26.0Z,1,REGULAR,substitution,in,[],201572,,,1610612749,28,27,2024-11-21T01:06:33Z,1280000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M00.00S,2024-11-21T01:06:41.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201572,94.82588699080158,51.71568627450981,1610612749,30,27,2024-11-21T01:06:49Z,1290000,False,9.0,-4.0,1,right,B. Lopez cutting Layup (4 PTS) (B. Portis 2 AST),"[201572, 1626171]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,0.94,Made,,,,,4.0,B. Portis,1626171.0,2.0,,,,
139,PT00M47.10S,2024-11-21T01:06:56.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,34.510512483574246,43.13725490196079,1610612741,30,30,2024-11-21T01:07:01Z,1310000,False,34.0,272.0,1,left,C. White 27' 3PT step back (3 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,27.41,Made,,,,,3.0,,,,,,,
140,PT00M36.80S,2024-11-21T01:07:09.2Z,1,REGULAR,3pt,Jump Shot,[],1631260,95.48291721419186,95.83333333333334,1610612749,33,30,2024-11-21T01:07:24Z,1320000,False,229.0,-10.0,1,right,A. Green 3PT  (11 PTS) (B. Portis 3 AST),"[1631260, 1626171]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,,,,,,,22.94,Made,,,,,11.0,B. Portis,1626171.0,3.0,,,,
142,PT00M21.30S,2024-11-21T01:07:26.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,13.87976346911958,34.068627450980394,1610612741,33,30,2024-11-21T01:07:33Z,1340000,False,80.0,78.0,1,left,MISS J. Giddey 11' turnaround fadeaway bank Shot,[1630581],1610612741.0,CHI,turnaround fadeaway bank,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,11.15,Missed,,,,,,,,,,,,
143,PT00M18.40S,2024-11-21T01:07:29.6Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,33,30,2024-11-21T01:07:29Z,1350000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,142.0,1.0,1.0,0.0,,,,,,,,
144,PT00M00.50S,2024-11-21T01:07:47.5Z,1,REGULAR,3pt,Jump Shot,[],201572,70.64717477003943,75.49019607843137,1610612749,36,30,2024-11-21T01:07:57Z,1360000,False,127.0,223.0,1,right,B. Lopez 25' 3PT  (7 PTS) (D. Lillard 3 AST),"[201572, 203081]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,25.72,Made,,,,,7.0,D. Lillard,203081.0,3.0,,,,
146,PT00M00.00S,2024-11-21T01:08:08.7Z,1,REGULAR,period,end,[],0,,,1610612741,36,30,2024-11-21T01:08:08Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-11-21T01:10:30.8Z,2,REGULAR,substitution,out,['startperiod'],1630581,,,1610612741,36,30,2024-11-21T01:11:35Z,1390000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-11-21T01:10:30.8Z,2,REGULAR,substitution,in,['startperiod'],1631207,,,1610612741,36,30,2024-11-21T01:11:35Z,1400000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-11-21T01:11:30.8Z,2,REGULAR,period,start,[],0,,,1610612741,36,30,2024-11-21T01:11:35Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT11M41.00S,2024-11-21T01:11:49.1Z,2,REGULAR,3pt,Jump Shot,[],1630188,13.92904073587385,94.63082107843137,1610612741,36,30,2024-11-21T01:11:59Z,1420000,False,-223.0,78.0,1,left,MISS J. Smith 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Left Corner 3,24+ Left,,,,,,,23.66,Missed,,,,,,,,,,,,
151,PT11M37.00S,2024-11-21T01:11:53.1Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,36,30,2024-11-21T01:11:59Z,1430000,False,,,0,,B. Portis REBOUND (Off:0 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,,,150.0,2.0,2.0,0.0,,,,,,,,
152,PT11M25.00S,2024-11-21T01:12:04.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,85.23324572930355,48.77450980392157,1610612749,38,30,2024-11-21T01:12:11Z,1440000,False,-6.0,86.0,1,right,B. Lopez 8' floating Jump Shot (9 PTS) (D. Lillard 4 AST),"[201572, 203081]",1610612749.0,MIL,floating,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,8.65,Made,,,,,9.0,D. Lillard,203081.0,4.0,,,,
154,PT11M16.00S,2024-11-21T01:12:14.2Z,2,REGULAR,turnover,bad pass,[],1630245,,,1610612741,38,30,2024-11-21T01:12:19Z,1460000,False,,,0,,A. Dosunmu bad pass TURNOVER (1 TO),"[1630245, 201572]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,,,Lopez,201572.0
155,PT11M16.00S,2024-11-21T01:12:14.2Z,2,REGULAR,steal,,[],201572,,,1610612749,38,30,2024-11-21T01:12:17Z,1470000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
156,PT11M00.00S,2024-11-21T01:12:29.9Z,2,REGULAR,turnover,lost ball,[],1626171,,,1610612749,38,30,2024-11-21T01:12:34Z,1480000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1631207]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,,,,,,,,,,,Terry,1631207.0
157,PT11M00.00S,2024-11-21T01:12:29.9Z,2,REGULAR,steal,,[],1631207,,,1610612741,38,30,2024-11-21T01:12:32Z,1490000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT10M54.00S,2024-11-21T01:12:35.7Z,2,REGULAR,turnover,lost ball,[],1629632,,,1610612741,38,30,2024-11-21T01:12:46Z,1500000,False,,,0,,C. White lost ball TURNOVER (2 TO),"[1629632, 1631260]",1610612741.0,CHI,,,,White,C. White,,,,,Mid-Range,16-24 Center,,,,,,2.0,,,,,,,,,,,,,Green,1631260.0
159,PT10M54.00S,2024-11-21T01:12:35.7Z,2,REGULAR,steal,,[],1631260,,,1610612749,38,30,2024-11-21T01:12:39Z,1510000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
160,PT10M45.00S,2024-11-21T01:12:44.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,68.67608409986859,13.725490196078432,1610612749,41,30,2024-11-21T01:12:49Z,1520000,False,-181.0,242.0,1,right,G. Trent Jr. 30' 3PT  (9 PTS) (B. Portis 4 AST),"[1629018, 1626171]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,30.24,Made,,,,,9.0,B. Portis,1626171.0,4.0,,,,
162,PT10M45.00S,2024-11-21T01:12:53.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,41,30,2024-11-21T01:12:53Z,1540000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT10M45.00S,2024-11-21T01:15:45.9Z,2,REGULAR,substitution,out,[],1641763,,,1610612741,41,30,2024-11-21T01:16:03Z,1550000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT10M45.00S,2024-11-21T01:15:45.9Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,41,30,2024-11-21T01:16:03Z,1560000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT10M28.00S,2024-11-21T01:16:26.9Z,2,REGULAR,2pt,Jump Shot,[],1630188,20.367936925098554,85.80729166666666,1610612741,41,30,2024-11-21T01:16:36Z,1570000,False,-179.0,139.0,1,left,MISS J. Smith 22' Jump Shot,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Left Center,,,,,,,22.66,Missed,,,,,,,,,,,,
166,PT10M24.00S,2024-11-21T01:16:30.9Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,41,30,2024-11-21T01:16:36Z,1580000,False,,,0,,B. Portis REBOUND (Off:0 Def:3),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,165.0,3.0,3.0,0.0,,,,,,,,
167,PT10M12.00S,2024-11-21T01:16:42.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.95729303547962,50.0,1610612749,43,30,2024-11-21T01:16:47Z,1590000,False,0.0,-5.0,1,right,D. Lillard driving reverse Layup (7 PTS),[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,0.51,Made,,,,,7.0,,,,,,,
168,PT09M56.00S,2024-11-21T01:17:00.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,9.411957950065702,64.2156862745098,1610612741,43,30,2024-11-21T01:17:48Z,1600000,False,-71.0,36.0,1,left,MISS A. Dosunmu 7' driving floating Shot,[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.97,Missed,,,,,,,,,,,,
169,PT09M54.00S,2024-11-21T01:17:02.7Z,2,REGULAR,rebound,defensive,[],201572,,,1610612749,43,30,2024-11-21T01:17:48Z,1610000,False,,,0,,B. Lopez REBOUND (Off:0 Def:2),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,,,
170,PT09M45.00S,2024-11-21T01:17:12.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,85.23324572930355,38.72549019607843,1610612749,45,30,2024-11-21T01:17:39Z,1620000,False,-56.0,86.0,1,right,B. Portis 10' Hook (2 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,10.31,Made,,,,,2.0,,,,,,,
171,PT09M45.00S,2024-11-21T01:17:15.8Z,2,REGULAR,foul,personal,['1freethrow'],1631207,,,1610612749,45,30,2024-11-21T01:17:26Z,1630000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Portis 1 FT),"[1631207, 1626171]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Portis,1626171.0,,,,,,,,,,,,,,,
173,PT09M45.00S,2024-11-21T01:17:40.0Z,2,REGULAR,freethrow,1 of 1,[],1626171,,,1610612749,46,30,2024-11-21T01:17:40Z,1650000,False,,,0,,B. Portis Free Throw 1 of 1 (3 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,
174,PT09M31.00S,2024-11-21T01:17:53.9Z,2,REGULAR,2pt,Jump Shot,[],1629632,13.87976346911958,76.47058823529412,1610612741,46,32,2024-11-21T01:18:00Z,1660000,False,-132.0,78.0,1,left,C. White 15' step back Jump Shot (5 PTS) (J. Smith 2 AST),"[1629632, 1630188]",1610612741.0,CHI,step back,,,White,C. White,,,,,Mid-Range,8-16 Left,,,,,,,15.37,Made,,,,,5.0,J. Smith,1630188.0,2.0,,,,
