actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M26.00S,2024-12-05T01:26:29.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612749,23,15,2024-12-05T01:27:08Z,850000,False,,,0,,D. Hunter personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1629631, 203507]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,1662.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
89,PT05M26.00S,2024-12-05T01:27:09.0Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203507,,,1610612749,24,15,2024-12-05T01:27:09Z,870000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
90,PT05M26.00S,2024-12-05T01:27:10.0Z,1,REGULAR,substitution,out,[],203081,,,1610612749,24,15,2024-12-05T01:27:18Z,880000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M26.00S,2024-12-05T01:27:10.0Z,1,REGULAR,substitution,out,[],201572,,,1610612749,24,15,2024-12-05T01:27:18Z,890000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M26.00S,2024-12-05T01:27:10.0Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,24,15,2024-12-05T01:27:18Z,900000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M26.00S,2024-12-05T01:27:10.0Z,1,REGULAR,substitution,in,[],1626153,,,1610612749,24,15,2024-12-05T01:27:18Z,910000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M26.00S,2024-12-05T01:27:34.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203507,,,1610612749,25,15,2024-12-05T01:27:34Z,920000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (9 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
95,PT05M18.00S,2024-12-05T01:27:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,92.85479632063075,51.470588235294116,1610612737,25,17,2024-12-05T01:27:59Z,930000,False,7.0,15.0,1,right,D. Daniels driving finger roll Layup (5 PTS),[1630700],1610612737.0,ATL,driving finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.65,Made,,,,,,,,,5.0,,,,,,,,,
96,PT04M59.00S,2024-12-05T01:28:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.258212877792378,49.01960784313725,1610612749,25,17,2024-12-05T01:28:36Z,940000,False,5.0,6.0,1,left,MISS G. Antetokounmpo cutting Layup,[203507],1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
97,PT04M57.00S,2024-12-05T01:28:07.3Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,25,17,2024-12-05T01:29:03Z,950000,False,,,0,,D. Daniels REBOUND (Off:0 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,96.0,,,,,,,1.0,1.0,0.0,,,,,,
98,PT04M50.00S,2024-12-05T01:28:11.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642258,93.77463863337714,50.49019607843137,1610612737,25,19,2024-12-05T01:28:18Z,960000,False,2.0,6.0,1,right,Z. Risacher running Layup (4 PTS) (D. Daniels 2 AST),"[1642258, 1630700]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,,,,,4.0,,,,D. Daniels,1630700.0,2.0,,,
100,PT04M32.00S,2024-12-05T01:28:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641748,5.863994743758213,49.26470588235294,1610612749,27,19,2024-12-05T01:28:34Z,980000,False,4.0,3.0,1,left,A. Jackson Jr. driving finger roll Layup (2 PTS) (G. Antetokounmpo 4 AST),"[1641748, 203507]",1610612749.0,MIL,driving finger roll,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.45,Made,,,,,,,,,2.0,,,,G. Antetokounmpo,203507.0,4.0,,,
102,PT04M26.00S,2024-12-05T01:28:42.0Z,1,REGULAR,foul,personal,[],1641748,,,1610612737,27,19,2024-12-05T01:28:53Z,1000000,False,,,0,,A. Jackson Jr. personal FOUL (2 PF),"[1641748, 1630168]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,1627541.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,
104,PT04M26.00S,2024-12-05T01:28:49.8Z,1,REGULAR,substitution,out,[],1641748,,,1610612737,27,19,2024-12-05T01:29:05Z,1020000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M26.00S,2024-12-05T01:28:49.8Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,27,19,2024-12-05T01:29:05Z,1030000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2024-12-05T01:28:49.8Z,1,REGULAR,substitution,out,[],1642258,,,1610612737,27,19,2024-12-05T01:29:05Z,1040000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2024-12-05T01:28:49.8Z,1,REGULAR,substitution,in,[],1631260,,,1610612737,27,19,2024-12-05T01:29:05Z,1050000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M26.00S,2024-12-05T01:28:49.8Z,1,REGULAR,substitution,in,[],1630552,,,1610612737,27,19,2024-12-05T01:29:05Z,1060000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M26.00S,2024-12-05T01:28:49.8Z,1,REGULAR,substitution,in,[],203992,,,1610612737,27,19,2024-12-05T01:29:05Z,1070000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M17.00S,2024-12-05T01:29:17.7Z,1,REGULAR,foul,personal,[],1626171,,,1610612737,27,19,2024-12-05T01:29:28Z,1080000,False,,,0,,B. Portis personal FOUL (1 PF),"[1626171, 1630168]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1628172.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,,
112,PT04M12.00S,2024-12-05T01:29:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,94.03745072273325,50.73529411764706,1610612737,27,21,2024-12-05T01:30:19Z,1100000,False,4.0,4.0,1,right,D. Hunter driving Layup (2 PTS) (O. Okongwu 1 AST),"[1629631, 1630168]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,,,,,2.0,,,,O. Okongwu,1630168.0,1.0,,,
114,PT04M00.00S,2024-12-05T01:29:57.4Z,1,REGULAR,3pt,Jump Shot,[],1631260,31.882391590013142,64.95098039215686,1610612749,27,21,2024-12-05T01:30:40Z,1120000,False,-75.0,247.0,1,left,MISS A. Green 25' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,25.83,Missed,,,,,,,,,,,,,,,,,,
115,PT03M58.00S,2024-12-05T01:29:59.4Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,27,21,2024-12-05T01:30:40Z,1130000,False,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,114.0,,,,,,,1.0,1.0,0.0,,,,,,
116,PT03M52.00S,2024-12-05T01:30:04.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629027,62.23718791064389,61.029411764705884,1610612737,27,21,2024-12-05T01:31:17Z,1140000,False,55.0,302.0,1,right,MISS T. Young 30' running pullup 3PT,[1629027],1610612737.0,ATL,running pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,30.75,Missed,,,,,,,,,,,,,,,,,,
117,PT03M50.00S,2024-12-05T01:30:06.9Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,27,21,2024-12-05T01:31:17Z,1150000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,116.0,,,,,,,1.0,0.0,1.0,,,,,,
118,PT03M49.00S,2024-12-05T01:30:11.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,27,23,2024-12-05T01:31:39Z,1160000,False,0.0,0.0,1,right,O. Okongwu putback Layup (2 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,2.0,,,,,,,,,
119,PT03M40.00S,2024-12-05T01:30:18.1Z,1,REGULAR,3pt,Jump Shot,[],1626171,34.247700394218136,51.470588235294116,1610612749,27,23,2024-12-05T01:32:04Z,1170000,False,-7.0,269.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,26.95,Missed,,,,,,,,,,,,,,,,,,
120,PT03M38.00S,2024-12-05T01:30:20.1Z,1,REGULAR,rebound,defensive,[],1629631,,,1610612737,27,23,2024-12-05T01:32:04Z,1180000,False,,,0,,D. Hunter REBOUND (Off:0 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Center,,,,,119.0,,,,,,,2.0,2.0,0.0,,,,,,
121,PT03M21.00S,2024-12-05T01:30:39.3Z,1,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612737,27,23,2024-12-05T01:30:55Z,1190000,False,,,0,,A. Green shooting personal FOUL (1 PF) (Hunter 2 FT),"[1631260, 1629631]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Mid-Range,8-16 Left,,,,,,1627541.0,1.0,0.0,Hunter,1629631.0,,,,,,,,,,
123,PT03M21.00S,2024-12-05T01:31:03.2Z,1,REGULAR,freethrow,1 of 2,[],1629631,,,1610612737,27,24,2024-12-05T01:31:03Z,1210000,False,,,0,,D. Hunter Free Throw 1 of 2 (3 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
124,PT03M21.00S,2024-12-05T01:31:04.4Z,1,REGULAR,substitution,out,[],1627752,,,1610612737,27,24,2024-12-05T01:31:13Z,1220000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M21.00S,2024-12-05T01:31:04.4Z,1,REGULAR,substitution,out,[],1629027,,,1610612737,27,24,2024-12-05T01:31:13Z,1230000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M21.00S,2024-12-05T01:31:04.4Z,1,REGULAR,substitution,in,[],1629018,,,1610612737,27,24,2024-12-05T01:31:13Z,1240000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M21.00S,2024-12-05T01:31:04.4Z,1,REGULAR,substitution,in,[],1641723,,,1610612737,27,24,2024-12-05T01:31:13Z,1250000,False,,,0,,SUB in: K. Bufkin,[1641723],1610612737.0,ATL,,,,Bufkin,K. Bufkin,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M21.00S,2024-12-05T01:31:26.5Z,1,REGULAR,freethrow,2 of 2,[],1629631,,,1610612737,27,25,2024-12-05T01:31:26Z,1260000,False,,,0,,D. Hunter Free Throw 2 of 2 (4 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
129,PT03M11.00S,2024-12-05T01:31:41.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630168,,,1610612749,27,25,2024-12-05T01:31:57Z,1270000,False,,,0,,O. Okongwu personal FOUL (1 PF) (Antetokounmpo 2 FT),"[1630168, 203507]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,1628172.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
131,PT03M11.00S,2024-12-05T01:32:24.8Z,1,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,27,25,2024-12-05T01:32:24Z,1290000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
132,PT03M11.00S,2024-12-05T01:32:24.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,27,25,2024-12-05T01:32:24Z,1300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,131.0,,,,,,,,,,,,,,,
133,PT03M11.00S,2024-12-05T01:32:37.8Z,1,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,28,25,2024-12-05T01:32:37Z,1310000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (10 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
134,PT02M50.00S,2024-12-05T01:33:00.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1641723,88.64980289093299,55.63725490196079,1610612737,28,27,2024-12-05T01:33:34Z,1320000,False,28.0,54.0,1,right,K. Bufkin 6' driving Hook (2 PTS) (B. Bogdanović 1 AST),"[1641723, 203992]",1610612737.0,ATL,driving,,,Bufkin,K. Bufkin,,,,,In The Paint (Non-RA),0-8 Center,6.11,Made,,,,,,,,,2.0,,,,B. Bogdanović,203992.0,1.0,,,
136,PT02M44.00S,2024-12-05T01:33:12.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,28,27,2024-12-05T01:33:12Z,1340000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M33.00S,2024-12-05T01:36:17.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,15.11169513797634,44.63082107843137,1610612749,30,27,2024-12-05T01:36:53Z,1350000,False,27.0,90.0,1,left,B. Portis 9' driving Hook (2 PTS),[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,9.34,Made,,,,,,,,,2.0,,,,,,,,,
138,PT02M20.00S,2024-12-05T01:36:29.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,92.9862023653088,49.754901960784316,1610612737,30,29,2024-12-05T01:37:11Z,1360000,False,-1.0,13.0,1,right,O. Okongwu driving Layup (4 PTS) (B. Bogdanović 2 AST),"[1630168, 203992]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.35,Made,,,,,,,,,4.0,,,,B. Bogdanović,203992.0,2.0,,,
140,PT02M00.00S,2024-12-05T01:36:49.3Z,1,REGULAR,3pt,Jump Shot,[],1626153,15.768725361366624,94.38572303921569,1610612749,33,29,2024-12-05T01:37:41Z,1380000,False,-222.0,96.0,1,left,D. Wright 24' 3PT  (3 PTS) (A. Green 1 AST),"[1626153, 1631260]",1610612749.0,MIL,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,24.17,Made,,,,,,,,,3.0,,,,A. Green,1631260.0,1.0,,,
142,PT01M42.00S,2024-12-05T01:37:05.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,92.85479632063075,40.19607843137255,1610612737,33,31,2024-12-05T01:37:17Z,1400000,False,-49.0,15.0,1,right,J. Johnson driving floating bank Jump Shot (6 PTS) (K. Bufkin 1 AST),"[1630552, 1641723]",1610612737.0,ATL,driving floating bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.12,Made,,,,,,,,,6.0,,,,K. Bufkin,1641723.0,1.0,,,
145,PT01M27.00S,2024-12-05T01:37:25.1Z,1,REGULAR,substitution,out,[],203507,,,1610612749,33,31,2024-12-05T01:37:34Z,1430000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M27.00S,2024-12-05T01:37:25.1Z,1,REGULAR,substitution,out,[],1626153,,,1610612749,33,31,2024-12-05T01:37:34Z,1440000,False,,,0,,SUB out: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M27.00S,2024-12-05T01:37:25.1Z,1,REGULAR,substitution,in,[],203081,,,1610612749,33,31,2024-12-05T01:37:34Z,1450000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M27.00S,2024-12-05T01:37:25.1Z,1,REGULAR,substitution,in,[],201572,,,1610612749,33,31,2024-12-05T01:37:34Z,1460000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M24.00S,2024-12-05T01:37:51.0Z,1,REGULAR,turnover,lost ball,[],1626171,,,1610612749,33,31,2024-12-05T01:38:30Z,1470000,False,,,0,,B. Portis lost ball TURNOVER (1 TO),"[1626171, 1629631]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Hunter,1629631.0
150,PT01M24.00S,2024-12-05T01:37:51.0Z,1,REGULAR,steal,,[],1629631,,,1610612737,33,31,2024-12-05T01:37:54Z,1480000,False,,,0,,D. Hunter STEAL (1 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
151,PT01M20.00S,2024-12-05T01:37:56.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629631,73.01248357424441,84.55882352941177,1610612737,33,31,2024-12-05T01:38:46Z,1490000,False,173.0,201.0,1,right,MISS D. Hunter 26' running pullup 3PT,[1629631],1610612737.0,ATL,running pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,26.52,Missed,,,,,,,,,,,,,,,,,,
152,PT01M18.00S,2024-12-05T01:37:58.3Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,33,31,2024-12-05T01:38:46Z,1500000,False,,,0,,D. Lillard REBOUND (Off:0 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,,,,,151.0,,,,,,,1.0,1.0,0.0,,,,,,
153,PT01M07.00S,2024-12-05T01:38:07.1Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,33,31,2024-12-05T01:39:06Z,1510000,False,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1629631]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Hunter,1629631.0
154,PT01M07.00S,2024-12-05T01:38:07.1Z,1,REGULAR,steal,,[],1629631,,,1610612737,33,31,2024-12-05T01:38:09Z,1520000,False,,,0,,D. Hunter STEAL (2 STL),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
155,PT01M00.00S,2024-12-05T01:38:12.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629631,93.11760840998686,52.450980392156865,1610612737,33,33,2024-12-05T01:38:20Z,1530000,False,12.0,12.0,1,right,D. Hunter running alley-oop DUNK (6 PTS) (B. Bogdanović 3 AST),"[1629631, 203992]",1610612737.0,ATL,running alley-oop,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,1.73,Made,,,,,,,,,6.0,,,,B. Bogdanović,203992.0,3.0,,,
157,PT00M52.30S,2024-12-05T01:38:27.8Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,33,33,2024-12-05T01:39:50Z,1550000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 203992]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,2.0,Bogdanović,203992.0
158,PT00M52.30S,2024-12-05T01:38:27.8Z,1,REGULAR,steal,,[],203992,,,1610612737,33,33,2024-12-05T01:38:30Z,1560000,False,,,0,,B. Bogdanović STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
159,PT00M46.90S,2024-12-05T01:38:34.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630168,92.85479632063075,50.73529411764706,1610612737,33,35,2024-12-05T01:38:43Z,1570000,False,4.0,15.0,1,right,O. Okongwu running Layup (6 PTS) (D. Hunter 1 AST),"[1630168, 1629631]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,1.52,Made,,,,,,,,,6.0,,,,D. Hunter,1629631.0,1.0,,,
161,PT00M46.90S,2024-12-05T01:38:37.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631260,,,1610612737,33,35,2024-12-05T01:38:47Z,1590000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Okongwu 1 FT),"[1631260, 1630168]",1610612749.0,MIL,shooting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,1662.0,2.0,0.0,Okongwu,1630168.0,,,,,,,,,,
163,PT00M46.90S,2024-12-05T01:39:06.1Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630168,,,1610612737,33,36,2024-12-05T01:39:06Z,1610000,False,,,0,,O. Okongwu Free Throw 1 of 1 (7 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,Made,,,,,,,,,7.0,,,,,,,,,
164,PT00M29.80S,2024-12-05T01:39:26.8Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,33,36,2024-12-05T01:43:27Z,1620000,False,,,0,,D. Lillard bad pass TURNOVER (3 TO),"[203081, 1630168]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,3.0,Okongwu,1630168.0
165,PT00M29.80S,2024-12-05T01:39:26.8Z,1,REGULAR,steal,,[],1630168,,,1610612737,33,36,2024-12-05T01:46:22Z,1630000,False,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
166,PT00M25.50S,2024-12-05T01:39:30.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641723,92.9862023653088,50.73529411764706,1610612737,33,36,2024-12-05T01:43:45Z,1640000,False,4.0,13.0,1,right,MISS K. Bufkin running Layup,[1641723],1610612737.0,ATL,running,,,Bufkin,K. Bufkin,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
167,PT00M24.80S,2024-12-05T01:39:30.9Z,1,REGULAR,rebound,offensive,[],1630552,,,1610612737,33,36,2024-12-05T01:43:55Z,1650000,False,,,0,,J. Johnson REBOUND (Off:1 Def:2),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,166.0,,,,,,,3.0,2.0,1.0,,,,,,
168,PT00M24.50S,2024-12-05T01:39:35.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630552,94.40999984741211,50.0,1610612737,33,38,2024-12-05T01:43:50Z,1660000,False,0.0,0.0,1,right,J. Johnson tip Layup (8 PTS),[1630552],1610612737.0,ATL,tip,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,8.0,,,,,,,,,
169,PT00M02.60S,2024-12-05T01:39:54.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,6.915243101182654,49.754901960784316,1610612749,35,38,2024-12-05T01:44:11Z,1670000,False,1.0,13.0,1,left,B. Lopez cutting DUNK (5 PTS) (D. Lillard 2 AST),"[201572, 203081]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.26,Made,,,,,,,,,5.0,,,,D. Lillard,203081.0,2.0,,,
171,PT00M00.00S,2024-12-05T01:39:59.6Z,1,REGULAR,3pt,Jump Shot,[],1630552,35.955978975032856,36.51960784313725,1610612737,35,38,2024-12-05T01:44:27Z,1690000,False,-67.0,550.0,1,right,MISS J. Johnson 55' pullup 3PT,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,55.36,Missed,,,,,,,,,,,,,,,,,,
172,PT00M00.00S,2024-12-05T01:39:59.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,35,38,2024-12-05T01:40:06Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,171.0,,,,,,,,,,,,,,,
173,PT00M00.00S,2024-12-05T01:40:06.1Z,1,REGULAR,period,end,[],0,,,1610612737,35,38,2024-12-05T01:40:06Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
