actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,35,19,2025-01-03T03:35:38Z,1700000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,in,['startperiod'],201939,,,1610612744,35,19,2025-01-03T03:35:38Z,1710000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-01-03T03:33:58.5Z,2,REGULAR,substitution,in,['startperiod'],202331,,,1610612744,35,19,2025-01-03T03:35:38Z,1720000,False,,,0,,SUB in: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-01-03T03:35:54.7Z,2,REGULAR,period,start,[],0,,,1610612744,35,19,2025-01-03T03:35:54Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT11M43.00S,2025-01-03T03:36:11.6Z,2,REGULAR,3pt,Jump Shot,[],1630541,74.98357424441524,10.784313725490197,1610612744,38,19,2025-01-03T03:36:17Z,1740000,False,-196.0,183.0,1,right,M. Moody 26' 3PT  (6 PTS) (J. Kuminga 3 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,26.8,Made,6.0,J. Kuminga,1630228.0,3.0,,,,,,,,,,,
177,PT11M19.00S,2025-01-03T03:36:34.8Z,2,REGULAR,3pt,Jump Shot,[],1627824,6.783837056504599,96.56862745098039,1610612755,38,22,2025-01-03T03:36:39Z,1760000,False,-233.0,11.0,1,left,G. Yabusele 3PT  (11 PTS) (J. Dowtin Jr. 1 AST),"[1627824, 1630288]",1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,,,,23.31,Made,11.0,J. Dowtin Jr.,1630288.0,1.0,,,,,,,,,,,
179,PT10M53.00S,2025-01-03T03:37:01.5Z,2,REGULAR,3pt,Jump Shot,[],203110,94.1688567674113,95.83333333333334,1610612744,38,22,2025-01-03T03:37:06Z,1780000,False,229.0,2.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,22.92,Missed,,,,,,,,,,,,,,,
180,PT10M49.00S,2025-01-03T03:37:05.5Z,2,REGULAR,rebound,defensive,[],1630178,,,1610612755,38,22,2025-01-03T03:37:06Z,1790000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,179.0,1.0,1.0,0.0,,,,
181,PT10M46.00S,2025-01-03T03:37:08.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202331,26.62614980289093,14.950980392156863,1610612755,38,25,2025-01-03T03:37:33Z,1800000,False,175.0,198.0,1,left,P. George 26' 3PT running pullup (5 PTS) (T. Maxey 3 AST),"[202331, 1630178]",1610612755.0,PHI,running pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,,,,26.42,Made,5.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,
183,PT10M41.00S,2025-01-03T03:37:14.6Z,2,REGULAR,foul,personal,[],1630288,,,1610612744,38,25,2025-01-03T03:37:21Z,1820000,False,,,0,,J. Dowtin Jr. personal FOUL (1 PF),"[1630288, 201939]",1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627529.0,,,,,,,1.0,0.0,Curry,201939.0
185,PT10M25.00S,2025-01-03T03:37:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630322,92.85479632063075,55.63725490196079,1610612744,40,25,2025-01-03T03:37:49Z,1840000,False,28.0,15.0,1,right,L. Waters III Layup (2 PTS) (J. Kuminga 4 AST),"[1630322, 1630228]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,3.18,Made,2.0,J. Kuminga,1630228.0,4.0,,,,,,,,,,,
187,PT10M06.00S,2025-01-03T03:38:04.7Z,2,REGULAR,3pt,Jump Shot,[],1630178,31.488173455978973,66.66666666666666,1610612755,40,28,2025-01-03T03:38:20Z,1860000,False,-83.0,243.0,1,left,T. Maxey 25' 3PT pullup (5 PTS) (G. Yabusele 1 AST),"[1630178, 1627824]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,,,,25.74,Made,5.0,G. Yabusele,1627824.0,1.0,,,,,,,,,,,
189,PT09M54.00S,2025-01-03T03:38:17.0Z,2,REGULAR,3pt,Jump Shot,[],201939,76.2976346911958,88.23529411764706,1610612744,43,28,2025-01-03T03:38:21Z,1880000,False,191.0,170.0,1,right,S. Curry 25' 3PT  (6 PTS) (D. Green 2 AST),"[201939, 203110]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,25.6,Made,6.0,D. Green,203110.0,2.0,,,,,,,,,,,
232,PT09M32.00S,2025-01-03T03:38:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630288,10.200394218134035,48.03921568627451,1610612755,43,28,2025-01-03T03:44:52Z,1895000,False,10.0,43.0,1,left,MISS J. Dowtin Jr. driving floating Shot - blocked,"[1630288, 1630322]",1610612755.0,PHI,driving floating,,,Dowtin Jr.,J. Dowtin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,4.45,Missed,,,,,,Waters III,1630322.0,,,,,,,,
233,PT09M32.00S,2025-01-03T03:38:27.8Z,2,REGULAR,block,,[],1630322,,,1610612755,43,28,2025-01-03T03:44:52Z,1897500,False,,,0,,L. Waters III BLOCK (1 BLK),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
234,PT09M32.00S,2025-01-03T03:38:27.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,43,28,2025-01-03T03:44:52Z,1898750,False,,,0,,D. Green REBOUND (Off:0 Def:4),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,232.0,4.0,4.0,0.0,,,,
193,PT09M25.00S,2025-01-03T03:38:45.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630322,89.04402102496715,4.411764705882353,1610612744,46,28,2025-01-03T03:44:54Z,1920000,False,-228.0,50.0,1,right,L. Waters III 3PT running (5 PTS) (S. Curry 4 AST),"[1630322, 201939]",1610612744.0,GSW,running,,,Waters III,L. Waters III,,,,,Left Corner 3,24+ Left,,,,23.34,Made,5.0,S. Curry,201939.0,4.0,,,,,,,,,,,
195,PT09M11.00S,2025-01-03T03:39:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,10.988830486202366,50.73529411764706,1610612755,46,30,2025-01-03T03:40:52Z,1940000,False,-4.0,51.0,1,left,T. Maxey driving Layup (7 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Made,7.0,,,,,,,,,,,,,,
196,PT09M00.00S,2025-01-03T03:39:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201939,89.83245729303549,47.30392156862745,1610612744,48,30,2025-01-03T04:13:43Z,1950000,False,-13.0,43.0,1,right,S. Curry driving finger roll Layup (8 PTS) (D. Green 3 AST),"[201939, 203110]",1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Made,8.0,D. Green,203110.0,3.0,,,,,,,,,,,
197,PT08M38.00S,2025-01-03T03:39:32.4Z,2,REGULAR,2pt,Jump Shot,[],202331,9.806176084099869,23.52941176470588,1610612755,48,32,2025-01-03T03:39:39Z,1960000,False,132.0,40.0,1,left,P. George 13' turnaround fadeaway Jump Shot (7 PTS),[202331],1610612755.0,PHI,turnaround fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Right,,,,13.82,Made,7.0,,,,,,,,,,,,,,
199,PT08M31.00S,2025-01-03T03:39:40.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,90.09526938239159,44.36274509803921,1610612744,50,32,2025-01-03T03:41:47Z,1980000,False,-28.0,41.0,1,right,D. Green driving finger roll Layup (6 PTS),[203110],1610612744.0,GSW,driving finger roll,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,4.94,Made,6.0,,,,,,,,,,,,,,
202,PT08M13.00S,2025-01-03T03:40:21.2Z,2,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612755,50,32,2025-01-03T03:40:47Z,2000000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Council IV 2 FT),"[1630541, 1641741]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Council IV,1641741.0
204,PT08M13.00S,2025-01-03T03:40:51.5Z,2,REGULAR,freethrow,1 of 2,[],1641741,,,1610612755,50,33,2025-01-03T03:40:51Z,2020000,False,,,0,,R. Council IV Free Throw 1 of 2 (2 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
288,PT08M13.00S,2025-01-03T03:41:11.1Z,2,REGULAR,substitution,out,[],1630288,,,1610612755,50,33,2025-01-03T03:53:32Z,2035000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT08M13.00S,2025-01-03T03:41:11.1Z,2,REGULAR,substitution,in,[],1628997,,,1610612755,50,33,2025-01-03T03:53:32Z,2042500,False,,,0,,SUB in: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M13.00S,2025-01-03T03:41:18.0Z,2,REGULAR,freethrow,2 of 2,[],1641741,,,1610612755,50,34,2025-01-03T03:41:18Z,2050000,False,,,0,,R. Council IV Free Throw 2 of 2 (3 PTS),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
208,PT08M02.00S,2025-01-03T03:41:30.8Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,50,34,2025-01-03T03:41:34Z,2060000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1628997]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Left,1.0,Martin,1628997.0,,,,,,,,,,,,,,,,,
209,PT08M02.00S,2025-01-03T03:41:30.8Z,2,REGULAR,steal,,[],1628997,,,1610612755,50,34,2025-01-03T03:42:14Z,2070000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
210,PT07M52.00S,2025-01-03T03:41:40.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,28.203022339027594,21.813725490196077,1610612755,50,34,2025-01-03T03:42:57Z,2080000,False,141.0,213.0,1,left,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,25.51,Missed,,,,,,,,,,,,,,,
211,PT07M52.00S,2025-01-03T03:41:46.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,50,34,2025-01-03T03:41:46Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,210.0,,,,,,,
212,PT07M52.00S,2025-01-03T03:41:51.4Z,2,REGULAR,foul,personal,[],1630541,,,1610612755,50,34,2025-01-03T03:42:07Z,2100000,False,,,0,,M. Moody loose ball personal FOUL (2 PF),"[1630541, 1641741]",1610612744.0,GSW,loose ball,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627529.0,,,,,,,2.0,0.0,Council IV,1641741.0
216,PT07M52.00S,2025-01-03T03:41:52.0Z,2,REGULAR,substitution,out,[],201939,,,1610612755,50,34,2025-01-03T03:42:42Z,2118750,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M52.00S,2025-01-03T03:41:52.0Z,2,REGULAR,substitution,in,[],203471,,,1610612755,50,34,2025-01-03T03:42:42Z,2119375,False,,,0,,SUB in: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M52.00S,2025-01-03T03:41:52.0Z,2,REGULAR,substitution,out,[],1630228,,,1610612755,50,34,2025-01-03T03:45:58Z,2119687,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M52.00S,2025-01-03T03:41:52.0Z,2,REGULAR,substitution,in,[],203952,,,1610612755,50,34,2025-01-03T03:45:58Z,2119843,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M42.00S,2025-01-03T03:42:17.9Z,2,REGULAR,violation,kicked ball,[],203471,,,1610612755,50,34,2025-01-03T03:42:30Z,2120000,False,,,0,,D. Schröder kicked ball VIOLATION,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,1151.0,,,,,,,,,,
215,PT07M35.00S,2025-01-03T03:42:39.8Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",202331,8.623521681997373,86.27450980392157,1610612755,50,36,2025-01-03T03:42:47Z,2130000,False,-181.0,29.0,1,left,P. George 18' Jump Shot (9 PTS) (C. Martin 1 AST),"[202331, 1628997]",1610612755.0,PHI,,,,George,P. George,,,,,Mid-Range,16-24 Left,,,,18.36,Made,9.0,C. Martin,1628997.0,1.0,,,,,,,,,,,
219,PT07M21.00S,2025-01-03T03:42:54.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,89.83245729303549,44.6078431372549,1610612744,52,36,2025-01-03T03:43:01Z,2150000,False,-27.0,43.0,1,right,A. Wiggins Layup (6 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,5.09,Made,6.0,,,,,,,,,,,,,,
222,PT07M09.00S,2025-01-03T03:43:15.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,8.886333771353483,44.36274509803921,1610612755,52,36,2025-01-03T03:44:23Z,2160000,False,28.0,31.0,1,left,MISS T. Maxey driving Layup,[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,4.19,Missed,,,,,,,,,,,,,,,
223,PT07M07.00S,2025-01-03T03:43:17.6Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,52,36,2025-01-03T03:44:16Z,2170000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,222.0,3.0,3.0,0.0,,,,
229,PT06M58.00S,2025-01-03T03:43:57.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,52,36,2025-01-03T03:43:57Z,2230000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,52,36,2025-01-03T03:46:58Z,2240000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,out,[],203110,,,1610612744,52,36,2025-01-03T03:46:58Z,2250000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,out,[],1627824,,,1610612744,52,36,2025-01-03T03:46:58Z,2260000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,out,[],1628997,,,1610612744,52,36,2025-01-03T03:46:58Z,2270000,False,,,0,,SUB out: C. Martin,[1628997],1610612755.0,PHI,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,in,[],1627741,,,1610612744,52,36,2025-01-03T03:46:58Z,2280000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,in,[],1631218,,,1610612744,52,36,2025-01-03T03:46:58Z,2290000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,in,[],203954,,,1610612744,52,36,2025-01-03T03:46:58Z,2300000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M58.00S,2025-01-03T03:46:33.0Z,2,REGULAR,substitution,in,[],201569,,,1610612744,52,36,2025-01-03T03:46:58Z,2310000,False,,,0,,SUB in: E. Gordon,[201569],1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M44.00S,2025-01-03T03:47:22.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631218,87.33574244415243,35.294117647058826,1610612744,52,36,2025-01-03T03:48:12Z,2320000,False,-74.0,67.0,1,right,MISS T. Jackson-Davis 9' driving Hook,[1631218],1610612744.0,GSW,driving,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),8-16 Left,,,,9.91,Missed,,,,,,,,,,,,,,,
246,PT06M43.00S,2025-01-03T03:47:23.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,52,36,2025-01-03T03:48:17Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,245.0,,,,,,,
247,PT06M43.00S,2025-01-03T03:47:26.3Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,52,36,2025-01-03T03:47:34Z,2340000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627529.0,,,,,,,,,,
248,PT06M33.00S,2025-01-03T03:47:41.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],202331,10.988830486202366,71.07843137254902,1610612755,52,36,2025-01-03T03:47:46Z,2350000,False,-105.0,51.0,1,left,MISS P. George 11' fadeaway Shot,[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,Mid-Range,8-16 Left,,,,11.7,Missed,,,,,,,,,,,,,,,
249,PT06M30.00S,2025-01-03T03:47:44.1Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612744,52,36,2025-01-03T03:47:46Z,2360000,False,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,
250,PT06M18.00S,2025-01-03T03:47:56.1Z,2,REGULAR,3pt,Jump Shot,[],203952,89.83245729303549,3.1862745098039214,1610612744,52,36,2025-01-03T03:48:03Z,2370000,False,-234.0,43.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,,,,23.8,Missed,,,,,,,,,,,,,,,
251,PT06M15.00S,2025-01-03T03:47:59.1Z,2,REGULAR,rebound,defensive,[],202331,,,1610612755,52,36,2025-01-03T03:48:03Z,2380000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,250.0,2.0,2.0,0.0,,,,
252,PT06M06.00S,2025-01-03T03:48:08.6Z,2,REGULAR,2pt,Jump Shot,[],202331,21.632720105124836,23.774509803921568,1610612755,52,38,2025-01-03T03:48:15Z,2390000,False,131.0,151.0,1,left,P. George 19' step back Jump Shot (11 PTS),[202331],1610612755.0,PHI,step back,,,George,P. George,,,,,Mid-Range,16-24 Right Center,,,,19.98,Made,11.0,,,,,,,,,,,,,,
254,PT05M44.00S,2025-01-03T03:48:29.4Z,2,REGULAR,3pt,Jump Shot,[],1630322,74.58935611038108,84.80392156862744,1610612744,55,38,2025-01-03T03:48:33Z,2410000,False,174.0,186.0,1,right,L. Waters III 25' 3PT  (8 PTS) (A. Wiggins 4 AST),"[1630322, 203952]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Right Center,,,,25.5,Made,8.0,A. Wiggins,203952.0,4.0,,,,,,,,,,,
256,PT05M25.00S,2025-01-03T03:48:48.2Z,2,REGULAR,2pt,Jump Shot,[],203954,21.895532194480946,52.69607843137255,1610612755,55,40,2025-01-03T03:48:52Z,2430000,False,-13.0,153.0,1,left,J. Embiid 15' Jump Shot (6 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Center,,,,15.39,Made,6.0,,,,,,,,,,,,,,
257,PT05M07.00S,2025-01-03T03:49:07.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,90.09526938239159,56.86274509803921,1610612744,57,40,2025-01-03T03:50:28Z,2440000,False,34.0,41.0,1,right,A. Wiggins driving Layup (8 PTS),[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,5.31,Made,8.0,,,,,,,,,,,,,,
258,PT04M50.00S,2025-01-03T03:49:26.7Z,2,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612755,57,40,2025-01-03T03:49:42Z,2450000,False,,,0,,B. Hield shooting personal FOUL (3 PF) (Maxey 2 FT),"[1627741, 1630178]",1610612744.0,GSW,shooting,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,1151.0,,,,,,,3.0,0.0,Maxey,1630178.0
260,PT04M50.00S,2025-01-03T03:49:53.3Z,2,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,57,41,2025-01-03T03:49:53Z,2470000,False,,,0,,T. Maxey Free Throw 1 of 2 (8 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
261,PT04M50.00S,2025-01-03T03:50:15.3Z,2,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,57,42,2025-01-03T03:50:15Z,2480000,False,,,0,,T. Maxey Free Throw 2 of 2 (9 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
262,PT04M37.00S,2025-01-03T03:50:29.3Z,2,REGULAR,3pt,Jump Shot,[],203471,74.72076215505913,83.08823529411765,1610612744,57,42,2025-01-03T03:50:35Z,2490000,False,165.0,185.0,1,right,MISS D. Schröder 24' 3PT,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Right Center,,,,24.82,Missed,,,,,,,,,,,,,,,
263,PT04M34.00S,2025-01-03T03:50:32.3Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,57,42,2025-01-03T03:50:35Z,2500000,False,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,262.0,5.0,4.0,1.0,,,,
264,PT04M23.00S,2025-01-03T03:50:44.1Z,2,REGULAR,3pt,Jump Shot,[],201569,26.62614980289093,9.068627450980392,1610612755,57,45,2025-01-03T03:50:48Z,2510000,False,205.0,198.0,1,left,E. Gordon 28' 3PT  (3 PTS) (T. Maxey 4 AST),"[201569, 1630178]",1610612755.0,PHI,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,,,,28.47,Made,3.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,
266,PT04M09.00S,2025-01-03T03:50:56.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,83.26215505913272,60.29411764705882,1610612744,57,45,2025-01-03T03:51:42Z,2530000,False,51.0,105.0,1,right,MISS D. Schröder 11' driving floating Shot - blocked,"[203471, 1630178]",1610612744.0,GSW,driving floating,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,,,11.68,Missed,,,,,,Maxey,1630178.0,,,,,,,,
267,PT04M09.00S,2025-01-03T03:50:56.8Z,2,REGULAR,block,,[],1630178,,,1610612744,57,45,2025-01-03T03:50:59Z,2540000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
268,PT04M08.00S,2025-01-03T03:50:57.8Z,2,REGULAR,rebound,offensive,[],203471,,,1610612744,57,45,2025-01-03T03:51:50Z,2550000,False,,,0,,D. Schröder REBOUND (Off:1 Def:1),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,266.0,2.0,1.0,1.0,,,,
269,PT04M01.00S,2025-01-03T03:51:05.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203952,82.47371879106439,47.05882352941176,1610612744,57,45,2025-01-03T03:52:09Z,2560000,False,-15.0,112.0,1,right,MISS A. Wiggins 11' turnaround fadeaway Shot,[203952],1610612744.0,GSW,turnaround fadeaway,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,11.32,Missed,,,,,,,,,,,,,,,
