actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
160,PT12M00.00S,2024-10-30T02:33:17.6Z,2,REGULAR,substitution,in,['startperiod'],1627741,,,1610612744,14,31,2024-10-30T02:34:13Z,1560000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-10-30T02:33:17.6Z,2,REGULAR,substitution,in,['startperiod'],1629750,,,1610612744,14,31,2024-10-30T02:34:13Z,1570000,False,,,0,,SUB in: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-10-30T02:34:38.3Z,2,REGULAR,period,start,[],0,,,1610612740,14,31,2024-10-30T02:34:38Z,1580000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M42.00S,2024-10-30T02:34:56.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629627,91.5407358738502,43.627450980392155,1610612740,14,33,2024-10-30T02:35:09Z,1590000,False,-32.0,27.0,1,right,Z. Williamson turnaround Hook (9 PTS) (Y. Missi 1 AST),"[1629627, 1642274]",1610612740.0,NOP,turnaround,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,4.18,Made,9.0,Y. Missi,1642274.0,1.0,,,,,,,,,,,,,,
165,PT11M42.00S,2024-10-30T02:35:03.6Z,2,REGULAR,foul,personal,['1freethrow'],203110,,,1610612740,14,33,2024-10-30T02:35:13Z,1610000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Williamson 1 FT),"[203110, 1629627]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Williamson,1629627.0
170,PT11M42.00S,2024-10-30T02:35:23.1Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,14,34,2024-10-30T02:35:23Z,1630000,False,,,0,,Z. Williamson Free Throw 1 of 1 (10 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
171,PT11M34.00S,2024-10-30T02:35:34.1Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,14,34,2024-10-30T02:35:51Z,1640000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1629750]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,1.0,Green,1629750.0,,,,
172,PT11M34.00S,2024-10-30T02:35:34.1Z,2,REGULAR,steal,,[],1629750,,,1610612740,14,34,2024-10-30T02:35:38Z,1650000,False,,,0,,J. Green STEAL (1 STL),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
173,PT11M30.00S,2024-10-30T02:35:38.7Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,14,34,2024-10-30T02:36:05Z,1660000,False,,,0,,Z. Williamson bad pass TURNOVER (2 TO),"[1629627, 1627741]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,Hield,1627741.0,,,,
174,PT11M30.00S,2024-10-30T02:35:38.7Z,2,REGULAR,steal,,[],1627741,,,1610612744,14,34,2024-10-30T02:35:40Z,1670000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
175,PT11M17.00S,2024-10-30T02:35:50.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630322,7.046649145860711,42.64705882352941,1610612744,16,34,2024-10-30T02:54:18Z,1680000,False,37.0,14.0,1,left,L. Waters III cutting Layup (2 PTS) (K. Anderson 1 AST),"[1630322, 203937]",1610612744.0,GSW,cutting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,3.93,Made,2.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
177,PT11M05.00S,2024-10-30T02:36:03.2Z,2,REGULAR,3pt,Jump Shot,[],1630631,68.15045992115637,25.245098039215684,1610612740,16,34,2024-10-30T02:36:14Z,1700000,False,-124.0,247.0,1,right,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
178,PT11M05.00S,2024-10-30T02:36:03.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,16,34,2024-10-30T02:36:14Z,1710000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,177.0,,,,,,,,,,,,,
179,PT11M03.00S,2024-10-30T02:36:13.0Z,2,REGULAR,foul,personal,[],1630322,,,1610612740,16,34,2024-10-30T02:36:24Z,1720000,False,,,0,,L. Waters III loose ball personal FOUL (1 PF),"[1630322, 1629750]",1610612744.0,GSW,loose ball,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1628954.0,,,,1.0,0.0,Green,1629750.0
181,PT10M55.00S,2024-10-30T02:36:44.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641722,84.83902759526939,44.11764705882353,1610612740,16,34,2024-10-30T02:36:57Z,1740000,False,-29.0,90.0,1,right,MISS J. Hawkins 9' pullup Shot,[1641722],1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,9.47,Missed,,,,,,,,,,,,,,,,,,
182,PT10M51.00S,2024-10-30T02:36:48.2Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612744,16,34,2024-10-30T02:36:57Z,1750000,False,,,0,,L. Waters III REBOUND (Off:0 Def:1),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,,,
183,PT10M46.00S,2024-10-30T02:36:53.4Z,2,REGULAR,3pt,Jump Shot,[],1627741,9.280551905387648,94.85294117647058,1610612744,19,34,2024-10-30T02:56:19Z,1760000,False,-224.0,35.0,1,left,B. Hield 3PT step back (3 PTS) (D. Green 1 AST),"[1627741, 203110]",1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,22.7,Made,3.0,D. Green,203110.0,1.0,,,,,,,,,,,,,,
185,PT10M38.00S,2024-10-30T02:37:06.2Z,2,REGULAR,foul,offensive,[],1642274,,,1610612740,19,34,2024-10-30T02:39:55Z,1780000,False,,,0,,Y. Missi offensive FOUL (1 PF),"[1642274, 203110]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628954.0,,,,1.0,0.0,Green,203110.0
187,PT10M38.00S,2024-10-30T02:37:06.2Z,2,REGULAR,turnover,offensive foul,[],1642274,,,1610612740,19,34,2024-10-30T02:37:22Z,1800000,False,,,0,,Y. Missi offensive foul TURNOVER (1 TO),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,200834.0,1.0,,,,,,
188,PT10M30.00S,2024-10-30T02:37:24.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,32.40801576872536,62.99019607843137,1610612744,19,34,2024-10-30T02:37:34Z,1810000,False,-65.0,252.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
189,PT10M27.00S,2024-10-30T02:37:27.5Z,2,REGULAR,rebound,defensive,[],1629750,,,1610612740,19,34,2024-10-30T02:37:34Z,1820000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,
190,PT10M15.00S,2024-10-30T02:37:39.3Z,2,REGULAR,turnover,lost ball,[],1629627,,,1610612740,19,34,2024-10-30T02:37:45Z,1830000,False,,,0,,Z. Williamson lost ball TURNOVER (3 TO),"[1629627, 1630322]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,3.0,Waters III,1630322.0,,,,
191,PT10M15.00S,2024-10-30T02:37:39.3Z,2,REGULAR,steal,,[],1630322,,,1610612744,19,34,2024-10-30T03:08:28Z,1840000,False,,,0,,L. Waters III STEAL (1 STL),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
192,PT10M10.00S,2024-10-30T02:37:44.4Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1630322,24.129434954007884,69.6078431372549,1610612744,21,34,2024-10-30T02:59:52Z,1850000,False,-98.0,174.0,1,left,L. Waters III 20' running pullup Jump Shot (4 PTS),[1630322],1610612744.0,GSW,running pullup,,,Waters III,L. Waters III,,,,,Mid-Range,16-24 Left Center,20.0,Made,4.0,,,,,,,,,,,,,,,,,
194,PT10M10.00S,2024-10-30T02:37:56.8Z,2,REGULAR,timeout,full,['team'],0,,,1610612740,21,34,2024-10-30T02:37:56Z,1870000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M49.00S,2024-10-30T02:41:32.6Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612740,21,34,2024-10-30T02:41:42Z,1880000,False,,,0,,D. Green shooting personal FOUL (2 PF) (Missi 2 FT),"[203110, 1642274]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Missi,1642274.0
197,PT09M49.00S,2024-10-30T02:41:55.3Z,2,REGULAR,freethrow,1 of 2,[],1642274,,,1610612740,21,34,2024-10-30T02:41:55Z,1900000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
198,PT09M49.00S,2024-10-30T02:41:55.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,21,34,2024-10-30T02:41:55Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,197.0,,,,,,,,,,,,,
199,PT09M49.00S,2024-10-30T02:41:55.3Z,2,REGULAR,freethrow,2 of 2,[],1642274,,,1610612740,21,34,2024-10-30T02:42:18Z,1920000,False,,,0,,MISS Y. Missi Free Throw 2 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
200,PT09M46.00S,2024-10-30T02:41:58.3Z,2,REGULAR,rebound,defensive,[],203937,,,1610612744,21,34,2024-10-30T02:42:18Z,1930000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,199.0,1.0,1.0,0.0,,,,,,,,,,
201,PT09M33.00S,2024-10-30T02:42:23.9Z,2,REGULAR,3pt,Jump Shot,[],1630322,22.815374507227332,91.91176470588235,1610612744,24,34,2024-10-30T02:43:45Z,1940000,False,-210.0,162.0,1,left,L. Waters III 26' 3PT  (7 PTS) (K. Anderson 2 AST),"[1630322, 203937]",1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,26.49,Made,7.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,
203,PT09M11.00S,2024-10-30T02:42:45.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,91.80354796320631,60.78431372549019,1610612740,24,36,2024-10-30T03:00:59Z,1960000,False,54.0,25.0,1,right,J. Alvarado driving Layup (4 PTS),[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,4.0,,,,,,,,,,,,,,,,,
204,PT08M55.00S,2024-10-30T02:43:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630322,9.674770039421814,35.53921568627451,1610612744,24,36,2024-10-30T03:02:06Z,1970000,False,72.0,38.0,1,left,MISS L. Waters III 8' driving Layup - blocked,"[1630322, 1642274]",1610612744.0,GSW,driving,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),8-16 Right,8.19,Missed,,,,,,,,,Missi,1642274.0,,,,,,,,
211,PT08M55.00S,2024-10-30T02:43:02.6Z,2,REGULAR,block,,[],1642274,,,1610612744,24,36,2024-10-30T02:46:21Z,1975000,False,,,0,,Y. Missi BLOCK (2 BLK),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
205,PT08M55.00S,2024-10-30T02:43:02.6Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,24,36,2024-10-30T02:43:55Z,1980000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,204.0,2.0,1.0,1.0,,,,,,,,,,
206,PT08M53.00S,2024-10-30T02:43:09.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203110,5.590000152587891,50.0,1610612744,24,36,2024-10-30T03:02:33Z,1990000,False,0.0,0.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
207,PT08M53.00S,2024-10-30T02:43:09.5Z,2,REGULAR,rebound,offensive,[],1630322,,,1610612744,24,36,2024-10-30T02:43:31Z,2000000,False,,,0,,L. Waters III REBOUND (Off:1 Def:1),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,206.0,2.0,1.0,1.0,,,,,,,,,,
208,PT08M53.00S,2024-10-30T02:43:33.0Z,2,REGULAR,foul,personal,['2freethrow'],1629627,,,1610612744,24,36,2024-10-30T02:44:26Z,2010000,False,,,0,,Z. Williamson shooting personal FOUL (2 PF) (Waters III 2 FT),"[1629627, 1630322]",1610612740.0,NOP,shooting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200834.0,,,,2.0,0.0,Waters III,1630322.0
210,PT08M53.00S,2024-10-30T02:44:59.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,24,36,2024-10-30T02:44:59Z,2030000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M53.00S,2024-10-30T02:44:59.2Z,2,REGULAR,substitution,out,[],203110,,,1610612744,24,36,2024-10-30T02:46:37Z,2040000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M53.00S,2024-10-30T02:44:59.2Z,2,REGULAR,substitution,out,[],1642274,,,1610612744,24,36,2024-10-30T02:46:37Z,2050000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M53.00S,2024-10-30T02:44:59.2Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,24,36,2024-10-30T02:46:37Z,2060000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M53.00S,2024-10-30T02:44:59.2Z,2,REGULAR,substitution,in,[],203468,,,1610612744,24,36,2024-10-30T02:46:37Z,2070000,False,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M53.00S,2024-10-30T02:44:59.2Z,2,REGULAR,substitution,out,[],1630631,,,1610612744,24,36,2024-10-30T02:48:12Z,2075000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M53.00S,2024-10-30T02:44:59.2Z,2,REGULAR,substitution,in,[],1630526,,,1610612744,24,36,2024-10-30T02:48:12Z,2077500,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M53.00S,2024-10-30T02:47:09.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630322,,,1610612744,25,36,2024-10-30T02:47:09Z,2080000,False,,,0,,L. Waters III Free Throw 1 of 2 (8 PTS),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
217,PT08M53.00S,2024-10-30T02:47:24.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630322,,,1610612744,26,36,2024-10-30T02:47:24Z,2090000,False,,,0,,L. Waters III Free Throw 2 of 2 (9 PTS),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
218,PT08M33.00S,2024-10-30T02:47:45.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.56307490144546,48.529411764705884,1610612740,26,38,2024-10-30T02:47:53Z,2100000,False,-7.0,-1.0,1,right,Z. Williamson driving reverse Layup (12 PTS) (C. McCollum 2 AST),"[1629627, 203468]",1610612740.0,NOP,driving reverse,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,0.75,Made,12.0,C. McCollum,203468.0,2.0,,,,,,,,,,,,,,
220,PT08M15.00S,2024-10-30T02:48:03.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,12.959921156373195,45.83333333333333,1610612744,26,38,2024-10-30T03:05:38Z,2120000,False,21.0,69.0,1,left,MISS J. Kuminga 7' pullup Shot - blocked,"[1630228, 203468]",1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,7.24,Missed,,,,,,,,,McCollum,203468.0,,,,,,,,
221,PT08M15.00S,2024-10-30T02:48:03.1Z,2,REGULAR,block,,[],203468,,,1610612744,26,38,2024-10-30T02:48:06Z,2130000,False,,,0,,C. McCollum BLOCK (2 BLK),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M10.00S,2024-10-30T02:48:08.1Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,26,38,2024-10-30T02:48:17Z,2140000,False,,,0,,C. McCollum REBOUND (Off:1 Def:4),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,220.0,5.0,4.0,1.0,,,,,,,,,,
223,PT08M09.00S,2024-10-30T02:48:09.4Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612740,26,38,2024-10-30T02:48:23Z,2150000,False,,,0,,C. McCollum lost ball TURNOVER (3 TO),"[203468, 203937]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,3.0,Anderson,203937.0,,,,
224,PT08M09.00S,2024-10-30T02:48:09.4Z,2,REGULAR,steal,,[],203937,,,1610612744,26,38,2024-10-30T04:43:26Z,2160000,False,,,0,,K. Anderson STEAL (2 STL),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
227,PT08M05.00S,2024-10-30T02:48:14.7Z,2,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612744,26,38,2024-10-30T02:49:10Z,2170000,False,,,0,,J. Hawkins shooting personal FOUL (1 PF) (Anderson 2 FT),"[1641722, 203937]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200834.0,,,,1.0,0.0,Anderson,203937.0
229,PT08M05.00S,2024-10-30T02:48:45.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203937,,,1610612744,27,38,2024-10-30T02:49:08Z,2190000,False,,,0,,K. Anderson Free Throw 1 of 2 (1 PTS),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
230,PT08M05.00S,2024-10-30T02:48:50.5Z,2,REGULAR,substitution,out,[],1627741,,,1610612744,27,38,2024-10-30T02:48:55Z,2200000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M05.00S,2024-10-30T02:48:50.5Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,27,38,2024-10-30T02:48:55Z,2210000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M05.00S,2024-10-30T02:48:45.3Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",203937,,,1610612744,27,38,2024-10-30T02:49:08Z,2220000,False,,,0,,MISS K. Anderson Free Throw 2 of 2,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
233,PT08M00.00S,2024-10-30T02:48:50.3Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,27,38,2024-10-30T02:49:08Z,2230000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,232.0,2.0,1.0,1.0,,,,,,,,,,
234,PT07M48.00S,2024-10-30T02:49:18.4Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203937,9.411957950065702,22.058823529411764,1610612744,27,38,2024-10-30T03:07:22Z,2240000,False,140.0,36.0,1,left,MISS K. Anderson 14' Jump Shot,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Mid-Range,8-16 Right,14.43,Missed,,,,,,,,,,,,,,,,,,
235,PT07M47.00S,2024-10-30T02:49:19.4Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,27,38,2024-10-30T03:07:22Z,2250000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:4),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Right,,,,,,,234.0,4.0,4.0,0.0,,,,,,,,,,
236,PT07M40.00S,2024-10-30T02:49:27.3Z,2,REGULAR,turnover,bad pass,[],1629627,,,1610612740,27,38,2024-10-30T02:49:31Z,2260000,False,,,0,,Z. Williamson bad pass TURNOVER (4 TO),"[1629627, 1630228]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,4.0,Kuminga,1630228.0,,,,
237,PT07M40.00S,2024-10-30T02:49:27.3Z,2,REGULAR,steal,,[],1630228,,,1610612744,27,38,2024-10-30T04:44:40Z,2270000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
238,PT07M28.00S,2024-10-30T02:49:39.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,6.521024967148489,52.450980392156865,1610612744,29,38,2024-10-30T02:49:48Z,2280000,False,-12.0,9.0,1,left,J. Kuminga cutting Layup (6 PTS) (K. Anderson 3 AST),"[1630228, 203937]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.51,Made,6.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,
240,PT07M10.00S,2024-10-30T02:49:56.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,87.46714848883047,59.31372549019608,1610612740,29,40,2024-10-30T02:50:06Z,2300000,False,47.0,65.0,1,right,Z. Williamson 8' pullup Jump Shot (14 PTS),[1629627],1610612740.0,NOP,pullup,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Right,8.02,Made,14.0,,,,,,,,,,,,,,,,,
241,PT06M59.00S,2024-10-30T02:50:10.2Z,2,REGULAR,turnover,traveling,[],1630228,,,1610612744,29,40,2024-10-30T02:50:16Z,2310000,False,,,0,,J. Kuminga traveling TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1628954.0,2.0,,,,,,
242,PT06M59.00S,2024-10-30T02:50:13.2Z,2,REGULAR,substitution,out,[],1629627,,,1610612740,29,40,2024-10-30T02:50:24Z,2320000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M59.00S,2024-10-30T02:50:13.2Z,2,REGULAR,substitution,out,[],1629750,,,1610612740,29,40,2024-10-30T02:50:24Z,2330000,False,,,0,,SUB out: J. Green,[1629750],1610612740.0,NOP,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M59.00S,2024-10-30T02:50:13.2Z,2,REGULAR,substitution,in,[],1630529,,,1610612740,29,40,2024-10-30T02:50:24Z,2340000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M59.00S,2024-10-30T02:50:13.2Z,2,REGULAR,substitution,in,[],1627742,,,1610612740,29,40,2024-10-30T02:50:24Z,2350000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M40.00S,2024-10-30T02:50:52.1Z,2,REGULAR,turnover,out-of-bounds,[],1641722,,,1610612740,29,40,2024-10-30T02:51:05Z,2360000,False,,,0,,J. Hawkins lost ball out-of-bounds TURNOVER (1 TO),[1641722],1610612740.0,NOP,lost ball,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200834.0,1.0,,,,,,
