actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
91,PT04M25.00S,2025-04-10T02:23:57.5Z,1,REGULAR,substitution,in,[],1630577,,,1610612759,20,10,2025-04-10T02:24:17Z,900000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M16.00S,2025-04-10T02:24:27.4Z,1,REGULAR,3pt,Jump Shot,[],1630572,71.43561103810775,81.12745098039215,1610612759,20,10,2025-04-10T02:24:33Z,910000,False,156.0,216.0,1,right,MISS S. Mamukelashvili 26' 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,26.62,Missed,,,,,,,,,,,,,
93,PT04M13.00S,2025-04-10T02:24:30.4Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,20,10,2025-04-10T02:24:33Z,920000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,92.0,1.0,1.0,0.0,,,,,
94,PT04M07.00S,2025-04-10T02:24:36.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627741,7.966491458607096,55.63725490196079,1610612744,20,10,2025-04-10T02:26:15Z,930000,False,-28.0,22.0,1,left,MISS B. Hield running Layup,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,3.6,Missed,,,,,,,,,,,,,
95,PT04M04.00S,2025-04-10T02:24:39.4Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,20,10,2025-04-10T02:24:40Z,940000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,94.0,1.0,1.0,0.0,,,,,
96,PT04M01.00S,2025-04-10T02:24:42.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642264,90.62089356110381,50.245098039215684,1610612759,20,12,2025-04-10T02:26:48Z,950000,False,1.0,36.0,1,right,S. Castle running Layup (4 PTS),[1642264],1610612759.0,SAS,running,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,3.57,Made,4.0,,,,,,,,,,,,
97,PT03M39.00S,2025-04-10T02:25:03.6Z,1,REGULAR,3pt,Jump Shot,[],1630611,15.062417871222076,4.411764705882353,1610612744,20,12,2025-04-10T02:25:09Z,960000,False,228.0,89.0,1,left,MISS G. Santos 24' 3PT,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,,,,24.47,Missed,,,,,,,,,,,,,
98,PT03M36.00S,2025-04-10T02:25:06.6Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,20,12,2025-04-10T02:27:24Z,970000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,97.0,1.0,1.0,0.0,,,,,
99,PT03M26.00S,2025-04-10T02:25:18.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,69.07030223390277,76.22549019607843,1610612759,20,12,2025-04-10T02:25:22Z,980000,False,131.0,238.0,1,right,MISS D. Vassell 27' 3PT,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,27.19,Missed,,,,,,,,,,,,,
100,PT03M23.00S,2025-04-10T02:25:21.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,20,12,2025-04-10T02:25:22Z,990000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,99.0,1.0,1.0,0.0,,,,,
101,PT03M09.00S,2025-04-10T02:25:33.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,6.915243101182654,53.67647058823529,1610612744,22,12,2025-04-10T02:25:38Z,1000000,False,-18.0,13.0,1,left,J. Kuminga alley-oop DUNK (2 PTS) (K. Looney 1 AST),"[1630228, 1626172]",1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,2.22,Made,2.0,K. Looney,1626172.0,1.0,,,,,,,,,
103,PT02M56.00S,2025-04-10T02:25:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642264,91.40932982917214,43.627450980392155,1610612759,22,14,2025-04-10T02:28:29Z,1020000,False,-32.0,28.0,1,right,S. Castle driving Layup (6 PTS),[1642264],1610612759.0,SAS,driving,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,,,,,,4.26,Made,6.0,,,,,,,,,,,,
104,PT02M56.00S,2025-04-10T02:25:51.6Z,1,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612759,22,14,2025-04-10T02:29:25Z,1030000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Castle 1 FT),"[1630228, 1642264]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1628480.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
106,PT02M56.00S,2025-04-10T02:26:02.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,22,14,2025-04-10T02:26:15Z,1050000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M56.00S,2025-04-10T02:26:09.8Z,1,REGULAR,substitution,out,[],201939,,,1610612759,22,14,2025-04-10T02:29:05Z,1060000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M56.00S,2025-04-10T02:26:09.8Z,1,REGULAR,substitution,out,[],1630611,,,1610612759,22,14,2025-04-10T02:29:05Z,1070000,False,,,0,,SUB out: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M56.00S,2025-04-10T02:26:09.8Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,22,14,2025-04-10T02:29:05Z,1080000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M56.00S,2025-04-10T02:26:09.8Z,1,REGULAR,substitution,in,[],1641764,,,1610612759,22,14,2025-04-10T02:29:05Z,1090000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M56.00S,2025-04-10T02:26:09.8Z,1,REGULAR,substitution,in,[],202710,,,1610612759,22,14,2025-04-10T02:29:05Z,1100000,False,,,0,,SUB in: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M56.00S,2025-04-10T02:26:09.8Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,22,14,2025-04-10T02:29:05Z,1110000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M56.00S,2025-04-10T02:29:25.9Z,1,REGULAR,freethrow,1 of 1,[],1642264,,,1610612759,22,14,2025-04-10T02:29:39Z,1120000,False,,,0,,MISS S. Castle Free Throw 1 of 1,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
114,PT02M53.00S,2025-04-10T02:29:28.9Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,22,14,2025-04-10T02:29:39Z,1130000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,113.0,2.0,2.0,0.0,,,,,
115,PT02M41.00S,2025-04-10T02:29:40.8Z,1,REGULAR,foul,personal,['2freethrow'],1629640,,,1610612744,22,14,2025-04-10T02:29:49Z,1140000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Butler III 2 FT),"[1629640, 202710]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,2714.0,1.0,0.0,Butler III,202710.0,,,,,,,,,,,,,,,
117,PT02M41.00S,2025-04-10T02:30:07.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612744,23,14,2025-04-10T02:30:07Z,1160000,False,,,0,,J. Butler III Free Throw 1 of 2 (3 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
118,PT02M41.00S,2025-04-10T02:30:09.0Z,1,REGULAR,substitution,out,[],1642264,,,1610612744,23,14,2025-04-10T02:30:17Z,1170000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M41.00S,2025-04-10T02:30:09.0Z,1,REGULAR,substitution,in,[],203084,,,1610612744,23,14,2025-04-10T02:30:17Z,1180000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M41.00S,2025-04-10T02:30:27.4Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612744,24,14,2025-04-10T02:30:27Z,1190000,False,,,0,,J. Butler III Free Throw 2 of 2 (4 PTS),[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
121,PT02M28.00S,2025-04-10T02:30:41.3Z,1,REGULAR,3pt,Jump Shot,[],1630577,94.82588699080158,97.05882352941177,1610612759,24,17,2025-04-10T02:31:39Z,1200000,False,235.0,-4.0,1,right,J. Champagnie 3PT  (3 PTS) (S. Mamukelashvili 1 AST),"[1630577, 1630572]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,,,,,,23.53,Made,3.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,
123,PT02M08.00S,2025-04-10T02:31:01.9Z,1,REGULAR,3pt,Jump Shot,[],202710,13.091327201051248,4.901960784313726,1610612744,27,17,2025-04-10T02:31:42Z,1220000,False,225.0,71.0,1,left,J. Butler III 3PT  (7 PTS) (B. Podziemski 1 AST),"[202710, 1641764]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,Right Corner 3,24+ Right,,,,,,23.63,Made,7.0,B. Podziemski,1641764.0,1.0,,,,,,,,,
127,PT01M54.00S,2025-04-10T02:31:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,89.56964520367937,43.872549019607845,1610612759,27,17,2025-04-10T02:32:30Z,1240000,False,-31.0,46.0,1,right,MISS B. Wesley driving Layup,[1631104],1610612759.0,SAS,driving,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.48,Missed,,,,,,,,,,,,,
128,PT01M54.00S,2025-04-10T02:31:15.6Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,27,17,2025-04-10T02:31:48Z,1250000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,127.0,1.0,1.0,0.0,,,,,
129,PT01M47.00S,2025-04-10T02:31:23.4Z,1,REGULAR,turnover,bad pass,[],1641764,,,1610612744,27,17,2025-04-10T02:32:53Z,1260000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1629640]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1.0,Johnson,1629640.0,,
130,PT01M47.00S,2025-04-10T02:31:23.4Z,1,REGULAR,steal,,[],1629640,,,1610612759,27,17,2025-04-10T02:31:25Z,1270000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
131,PT01M38.00S,2025-04-10T02:31:31.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629640,90.09526938239159,50.245098039215684,1610612759,27,19,2025-04-10T02:33:24Z,1280000,False,1.0,41.0,1,right,K. Johnson driving Layup (2 PTS) (J. Champagnie 1 AST),"[1629640, 1630577]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,4.06,Made,2.0,J. Champagnie,1630577.0,1.0,,,,,,,,,
133,PT01M22.00S,2025-04-10T02:31:47.5Z,1,REGULAR,3pt,Jump Shot,[],1630228,9.674770039421814,96.81372549019608,1610612744,30,19,2025-04-10T02:31:59Z,1300000,False,-234.0,38.0,1,left,J. Kuminga 3PT  (5 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,23.72,Made,5.0,,,,,,,,,,,,
134,PT01M05.00S,2025-04-10T02:32:06.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,89.04402102496715,55.392156862745104,1610612759,30,19,2025-04-10T02:32:18Z,1310000,False,27.0,50.0,1,right,MISS K. Johnson driving Layup - blocked,"[1629640, 1626172]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.73,Missed,,,,,,,,,,,,Looney,1626172.0
135,PT01M05.00S,2025-04-10T02:32:06.8Z,1,REGULAR,block,,[],1626172,,,1610612759,30,19,2025-04-10T02:32:09Z,1320000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
136,PT01M05.00S,2025-04-10T02:32:06.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,30,19,2025-04-10T02:32:18Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,134.0,,,,,,,,
138,PT00M49.10S,2025-04-10T02:32:30.8Z,1,REGULAR,foul,personal,[],203084,,,1610612744,30,19,2025-04-10T02:32:56Z,1350000,False,,,0,,H. Barnes personal FOUL (1 PF),"[203084, 1641764]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,202007.0,1.0,0.0,Podziemski,1641764.0,,,,,,,,,,,,,,,
140,PT00M40.10S,2025-04-10T02:33:08.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,8.09789750328515,56.127450980392155,1610612744,32,19,2025-04-10T02:33:32Z,1370000,False,-31.0,24.0,1,left,J. Kuminga cutting DUNK (7 PTS) (K. Looney 2 AST),"[1630228, 1626172]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,3.86,Made,7.0,K. Looney,1626172.0,2.0,,,,,,,,,
143,PT00M31.40S,2025-04-10T02:33:35.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629640,92.32917214191852,53.67647058823529,1610612759,32,21,2025-04-10T02:33:42Z,1400000,False,18.0,20.0,1,right,K. Johnson driving DUNK (4 PTS) (B. Wesley 1 AST),"[1629640, 1631104]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,2.69,Made,4.0,B. Wesley,1631104.0,1.0,,,,,,,,,
145,PT00M21.50S,2025-04-10T02:33:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,8.623521681997373,40.44117647058824,1610612744,32,21,2025-04-10T02:35:08Z,1420000,False,48.0,29.0,1,left,MISS B. Podziemski driving Layup,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.57,Missed,,,,,,,,,,,,,
146,PT00M17.70S,2025-04-10T02:33:52.6Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,32,21,2025-04-10T02:33:52Z,1430000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,
147,PT00M14.50S,2025-04-10T02:33:57.0Z,1,REGULAR,foul,personal,['2freethrow'],1626172,,,1610612759,32,21,2025-04-10T02:34:01Z,1440000,False,,,0,,K. Looney shooting personal FOUL (1 PF) (Johnson 2 FT),"[1626172, 1629640]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,202007.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
149,PT00M14.50S,2025-04-10T02:34:22.9Z,1,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,32,22,2025-04-10T02:34:22Z,1460000,False,,,0,,K. Johnson Free Throw 1 of 2 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
150,PT00M14.50S,2025-04-10T02:34:25.1Z,1,REGULAR,substitution,out,[],1630228,,,1610612759,32,22,2025-04-10T02:34:34Z,1470000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M14.50S,2025-04-10T02:34:25.1Z,1,REGULAR,substitution,out,[],1630572,,,1610612759,32,22,2025-04-10T02:34:34Z,1480000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M14.50S,2025-04-10T02:34:25.1Z,1,REGULAR,substitution,in,[],201939,,,1610612759,32,22,2025-04-10T02:34:34Z,1490000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M14.50S,2025-04-10T02:34:25.1Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,32,22,2025-04-10T02:34:34Z,1500000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M14.50S,2025-04-10T02:34:50.3Z,1,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,32,23,2025-04-10T02:34:50Z,1510000,False,,,0,,K. Johnson Free Throw 2 of 2 (6 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
155,PT00M01.50S,2025-04-10T02:35:07.8Z,1,REGULAR,3pt,Jump Shot,[],201939,4.418528252299605,96.32352941176471,1610612744,32,23,2025-04-10T02:36:03Z,1520000,False,-232.0,-11.0,1,left,MISS S. Curry turnaround fadeaway 3PT,[201939],1610612744.0,GSW,turnaround fadeaway,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,,,,,,23.19,Missed,,,,,,,,,,,,,
156,PT00M00.10S,2025-04-10T02:35:09.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,32,23,2025-04-10T02:35:55Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,155.0,,,,,,,,
157,PT00M00.00S,2025-04-10T02:35:13.9Z,1,REGULAR,period,end,[],0,,,1610612744,32,23,2025-04-10T02:35:13Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,32,23,2025-04-10T02:37:55Z,1550000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612744,32,23,2025-04-10T02:37:55Z,1560000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,out,['startperiod'],201939,,,1610612744,32,23,2025-04-10T02:37:55Z,1570000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,out,['startperiod'],1642264,,,1610612744,32,23,2025-04-10T02:37:55Z,1580000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,32,23,2025-04-10T02:37:55Z,1590000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,32,23,2025-04-10T02:37:55Z,1600000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,in,['startperiod'],1630611,,,1610612744,32,23,2025-04-10T02:37:55Z,1610000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2025-04-10T02:37:22.4Z,2,REGULAR,substitution,in,['startperiod'],1630572,,,1610612744,32,23,2025-04-10T02:37:55Z,1620000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-04-10T02:37:56.5Z,2,REGULAR,period,start,[],0,,,1610612759,32,23,2025-04-10T02:37:56Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M47.00S,2025-04-10T02:38:08.6Z,2,REGULAR,3pt,Jump Shot,[],1630572,94.82588699080158,4.166666666666666,1610612759,32,23,2025-04-10T02:38:14Z,1640000,False,-229.0,-4.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,,,,22.92,Missed,,,,,,,,,,,,,
168,PT11M45.00S,2025-04-10T02:38:10.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,32,23,2025-04-10T02:38:14Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,167.0,,,,,,,,
170,PT11M42.00S,2025-04-10T02:38:26.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631104,92.59198423127464,47.30392156862745,1610612759,32,25,2025-04-10T02:38:32Z,1670000,False,-13.0,17.0,1,right,B. Wesley Layup (2 PTS),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,2.18,Made,2.0,,,,,,,,,,,,
171,PT11M16.00S,2025-04-10T02:38:51.8Z,2,REGULAR,2pt,Jump Shot,[],1641764,29.25427069645204,44.6078431372549,1610612744,32,25,2025-04-10T02:38:58Z,1680000,False,27.0,222.0,1,left,MISS B. Podziemski 22' step back Shot,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,,,,22.41,Missed,,,,,,,,,,,,,
172,PT11M13.00S,2025-04-10T02:38:54.8Z,2,REGULAR,rebound,defensive,[],203084,,,1610612759,32,25,2025-04-10T02:38:58Z,1690000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,171.0,1.0,1.0,0.0,,,,,
173,PT11M07.00S,2025-04-10T02:39:02.7Z,2,REGULAR,foul,personal,[],1630611,,,1610612759,32,25,2025-04-10T02:39:32Z,1700000,False,,,0,,G. Santos personal FOUL (1 PF),"[1630611, 203084]",1610612744.0,GSW,,,,Santos,G. Santos,,,,,Mid-Range,16-24 Center,2714.0,1.0,0.0,Barnes,203084.0,,,,,,,,,,,,,,,
175,PT11M01.00S,2025-04-10T02:39:25.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630577,88.78120893561103,60.78431372549019,1610612759,32,25,2025-04-10T02:40:16Z,1720000,False,54.0,53.0,1,right,MISS J. Champagnie 7' driving floating Shot,[1630577],1610612759.0,SAS,driving floating,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.56,Missed,,,,,,,,,,,,,
176,PT10M59.00S,2025-04-10T02:39:27.0Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,32,25,2025-04-10T02:40:16Z,1730000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,175.0,1.0,0.0,1.0,,,,,
177,PT10M59.00S,2025-04-10T02:39:28.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629640,94.40999984741211,50.0,1610612759,32,25,2025-04-10T02:40:28Z,1740000,False,0.0,0.0,1,right,MISS K. Johnson tip Layup,[1629640],1610612759.0,SAS,tip,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
178,PT10M58.00S,2025-04-10T02:39:29.3Z,2,REGULAR,rebound,offensive,[],1629640,,,1610612759,32,25,2025-04-10T02:40:28Z,1750000,False,,,0,,K. Johnson REBOUND (Off:2 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,177.0,2.0,0.0,2.0,,,,,
