actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
87,PT05M05.00S,2024-12-24T03:26:15.7Z,1,REGULAR,substitution,out,[],1631218,,,1610612754,16,22,2024-12-24T03:26:26Z,870000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M05.00S,2024-12-24T03:26:15.7Z,1,REGULAR,substitution,in,[],1626172,,,1610612754,16,22,2024-12-24T03:26:26Z,880000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M05.00S,2024-12-24T03:26:15.7Z,1,REGULAR,substitution,in,[],1630228,,,1610612754,16,22,2024-12-24T03:26:26Z,890000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M46.00S,2024-12-24T03:26:52.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204456,85.3646517739816,54.41176470588235,1610612754,16,22,2024-12-24T03:26:58Z,900000,False,22.0,85.0,1,right,MISS T. McConnell 8' fadeaway Shot,[204456],1610612754.0,IND,fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,8.79,Missed,,,,,,,,,,,,,,,,,,
91,PT04M42.00S,2024-12-24T03:26:56.8Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,16,22,2024-12-24T03:26:58Z,910000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,,
92,PT04M38.00S,2024-12-24T03:27:00.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627741,21.50131406044678,89.4607843137255,1610612744,16,22,2024-12-24T03:27:04Z,920000,False,-197.0,150.0,1,left,MISS B. Hield 24' running 3PT,[1627741],1610612744.0,GSW,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,24.76,Missed,,,,,,,,,,,,,,,,,,
93,PT04M36.00S,2024-12-24T03:27:02.4Z,1,REGULAR,rebound,offensive,[],203952,,,1610612744,16,22,2024-12-24T03:28:01Z,930000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:0),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,
94,PT04M36.00S,2024-12-24T03:27:04.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",203952,5.590000152587891,50.0,1610612744,18,22,2024-12-24T03:28:04Z,940000,False,0.0,0.0,1,left,A. Wiggins tip Layup (5 PTS),[203952],1610612744.0,GSW,tip,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,5.0,,,,,,,,,,,
95,PT04M25.00S,2024-12-24T03:27:13.1Z,1,REGULAR,3pt,Jump Shot,[],1626167,68.01905387647832,65.19607843137256,1610612754,18,22,2024-12-24T03:27:17Z,950000,False,76.0,248.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
96,PT04M22.00S,2024-12-24T03:27:16.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,18,22,2024-12-24T03:27:17Z,960000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,
97,PT04M17.00S,2024-12-24T03:27:24.0Z,1,REGULAR,foul,personal,['2freethrow'],204456,,,1610612744,18,22,2024-12-24T03:27:33Z,970000,False,,,0,,T. McConnell shooting personal FOUL (1 PF) (Schröder 2 FT),"[204456, 203471]",1610612754.0,IND,shooting,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Schröder,203471.0
99,PT04M17.00S,2024-12-24T03:27:50.6Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612744,19,22,2024-12-24T03:27:50Z,990000,False,,,0,,D. Schröder Free Throw 1 of 2 (3 PTS),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
100,PT04M17.00S,2024-12-24T03:27:52.5Z,1,REGULAR,substitution,out,[],203952,,,1610612744,19,22,2024-12-24T03:28:13Z,1000000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M17.00S,2024-12-24T03:27:52.5Z,1,REGULAR,substitution,out,[],1631097,,,1610612744,19,22,2024-12-24T03:28:13Z,1010000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M17.00S,2024-12-24T03:27:52.5Z,1,REGULAR,substitution,in,[],1641764,,,1610612744,19,22,2024-12-24T03:28:13Z,1020000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M17.00S,2024-12-24T03:27:52.5Z,1,REGULAR,substitution,in,[],1629614,,,1610612744,19,22,2024-12-24T03:28:13Z,1030000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M17.00S,2024-12-24T03:28:15.4Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612744,20,22,2024-12-24T03:28:15Z,1040000,False,,,0,,D. Schröder Free Throw 2 of 2 (4 PTS),[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
105,PT04M00.00S,2024-12-24T03:28:33.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,92.72339027595268,43.872549019607845,1610612754,20,24,2024-12-24T03:29:06Z,1050000,False,-31.0,16.0,1,right,O. Toppin reverse Layup (2 PTS) (T. Haliburton 2 AST),"[1630167, 1630169]",1610612754.0,IND,reverse,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.45,Made,,,,,,,2.0,T. Haliburton,1630169.0,2.0,,,,,,,,
107,PT03M51.00S,2024-12-24T03:28:42.7Z,1,REGULAR,2pt,Jump Shot,[],203471,21.50131406044678,34.80392156862745,1610612744,20,24,2024-12-24T03:29:20Z,1070000,False,76.0,150.0,1,left,MISS D. Schröder 16' pullup Shot,[203471],1610612744.0,GSW,pullup,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,16.78,Missed,,,,,,,,,,,,,,,,,,
108,PT03M51.00S,2024-12-24T03:28:42.7Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,20,24,2024-12-24T03:28:51Z,1080000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Right Center,,,,,107.0,2.0,2.0,0.0,,,,,,,,,,,,
109,PT03M35.00S,2024-12-24T03:28:58.7Z,1,REGULAR,2pt,Jump Shot,[],204456,93.11760840998686,32.1078431372549,1610612754,20,26,2024-12-24T03:29:01Z,1090000,False,-89.0,12.0,1,right,T. McConnell 9' Jump Shot (2 PTS) (O. Toppin 1 AST),"[204456, 1630167]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,9.03,Made,,,,,,,2.0,O. Toppin,1630167.0,1.0,,,,,,,,
111,PT03M17.00S,2024-12-24T03:29:15.7Z,1,REGULAR,3pt,Jump Shot,[],1627741,23.99802890932983,13.480392156862745,1610612744,23,26,2024-12-24T03:29:43Z,1110000,False,183.0,173.0,1,left,B. Hield 25' 3PT pullup (3 PTS) (K. Looney 1 AST),"[1627741, 1626172]",1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,25.16,Made,,,,,,,3.0,K. Looney,1626172.0,1.0,,,,,,,,
113,PT02M57.00S,2024-12-24T03:29:37.3Z,1,REGULAR,turnover,bad pass,[],1629614,,,1610612754,23,26,2024-12-24T03:29:40Z,1130000,False,,,0,,A. Nembhard bad pass TURNOVER (1 TO),"[1629614, 1641764]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,Podziemski,1641764.0,,,,,
114,PT02M57.00S,2024-12-24T03:29:37.3Z,1,REGULAR,steal,,[],1641764,,,1610612744,23,26,2024-12-24T03:29:38Z,1140000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
115,PT02M53.00S,2024-12-24T03:29:42.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627741,7.30946123521682,56.61764705882353,1610612744,23,26,2024-12-24T03:30:31Z,1150000,False,-33.0,16.0,1,left,MISS B. Hield running finger roll Layup,[1627741],1610612744.0,GSW,running finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
116,PT02M51.00S,2024-12-24T03:29:44.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,23,26,2024-12-24T03:30:31Z,1160000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Restricted Area,0-8 Center,,,,,115.0,,,,,,,,,,,,,,,
117,PT02M51.00S,2024-12-24T03:29:52.3Z,1,REGULAR,foul,personal,[],1626172,,,1610612754,23,26,2024-12-24T03:30:01Z,1170000,False,,,0,,K. Looney loose ball personal FOUL (1 PF),"[1626172, 1630169]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Haliburton,1630169.0
119,PT02M51.00S,2024-12-24T03:30:02.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,23,26,2024-12-24T03:30:02Z,1190000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M51.00S,2024-12-24T03:31:07.1Z,1,REGULAR,substitution,out,[],203471,,,1610612754,23,26,2024-12-24T03:31:27Z,1210000,False,,,0,,SUB out: D. Schröder,[203471],1610612744.0,GSW,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M51.00S,2024-12-24T03:31:07.1Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,23,26,2024-12-24T03:31:27Z,1220000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M51.00S,2024-12-24T03:31:07.1Z,1,REGULAR,substitution,out,[],1626167,,,1610612754,23,26,2024-12-24T03:31:27Z,1230000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M51.00S,2024-12-24T03:31:07.1Z,1,REGULAR,substitution,in,[],201939,,,1610612754,23,26,2024-12-24T03:31:27Z,1240000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M51.00S,2024-12-24T03:31:07.1Z,1,REGULAR,substitution,in,[],1641767,,,1610612754,23,26,2024-12-24T03:31:27Z,1260000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M51.00S,2024-12-24T03:31:07.1Z,1,REGULAR,substitution,in,[],1627783,,,1610612754,23,26,2024-12-24T03:31:27Z,1270000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M40.00S,2024-12-24T03:31:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630167,91.27792378449409,38.970588235294116,1610612754,23,28,2024-12-24T03:31:51Z,1280000,False,-55.0,29.0,1,right,O. Toppin 6' driving Layup (4 PTS) (T. McConnell 1 AST),"[1630167, 204456]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,6.25,Made,,,,,,,4.0,T. McConnell,204456.0,1.0,,,,,,,,
130,PT02M22.00S,2024-12-24T03:32:04.3Z,1,REGULAR,3pt,Jump Shot,[],1627741,13.87976346911958,1.9607843137254901,1610612744,26,28,2024-12-24T03:32:08Z,1300000,False,240.0,78.0,1,left,B. Hield 25' 3PT  (6 PTS) (J. Kuminga 1 AST),"[1627741, 1630228]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,25.25,Made,,,,,,,6.0,J. Kuminga,1630228.0,1.0,,,,,,,,
132,PT02M11.00S,2024-12-24T03:32:15.8Z,1,REGULAR,3pt,Jump Shot,[],1627783,73.27529566360053,83.57843137254902,1610612754,26,31,2024-12-24T03:32:19Z,1320000,False,168.0,199.0,1,right,P. Siakam 26' 3PT  (7 PTS) (T. McConnell 2 AST),"[1627783, 204456]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,26.01,Made,,,,,,,7.0,T. McConnell,204456.0,2.0,,,,,,,,
134,PT01M54.00S,2024-12-24T03:32:33.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,12.959921156373195,39.950980392156865,1610612744,28,31,2024-12-24T03:32:36Z,1340000,False,50.0,69.0,1,left,B. Hield 8' Jump Shot (8 PTS) (S. Curry 2 AST),"[1627741, 201939]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Right,8.56,Made,,,,,,,8.0,S. Curry,201939.0,2.0,,,,,,,,
136,PT01M35.00S,2024-12-24T03:32:52.3Z,1,REGULAR,2pt,Jump Shot,[],1627783,76.03482260183968,50.245098039215684,1610612754,28,31,2024-12-24T03:32:56Z,1360000,False,1.0,173.0,1,right,MISS P. Siakam 17' pullup Shot,[1627783],1610612754.0,IND,pullup,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Center,17.28,Missed,,,,,,,,,,,,,,,,,,
137,PT01M33.00S,2024-12-24T03:32:54.3Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,28,31,2024-12-24T03:32:56Z,1370000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Center,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,
138,PT01M18.00S,2024-12-24T03:33:09.9Z,1,REGULAR,2pt,Jump Shot,[],1626172,4.599211563731932,87.76807598039215,1610612744,30,31,2024-12-24T03:33:17Z,1380000,False,-189.0,-9.0,1,left,K. Looney 18' Jump Shot (2 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Left,18.9,Made,,,,,,,2.0,,,,,,,,,,,
139,PT01M08.00S,2024-12-24T03:33:19.9Z,1,REGULAR,2pt,Jump Shot,[],204456,93.11760840998686,76.47058823529412,1610612754,30,31,2024-12-24T03:33:23Z,1390000,False,132.0,12.0,1,right,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,13.3,Missed,,,,,,,,,,,,,,,,,,
140,PT01M05.00S,2024-12-24T03:33:22.9Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,30,31,2024-12-24T03:33:23Z,1400000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,
141,PT00M47.60S,2024-12-24T03:33:40.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,9.543363994743759,46.07843137254902,1610612744,30,31,2024-12-24T04:10:30Z,1410000,False,20.0,37.0,1,left,MISS J. Kuminga driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
142,PT00M44.90S,2024-12-24T03:33:43.4Z,1,REGULAR,rebound,defensive,[],1641767,,,1610612754,30,31,2024-12-24T03:33:43Z,1420000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,
143,PT00M41.70S,2024-12-24T03:33:47.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629614,91.27792378449409,56.86274509803921,1610612754,30,33,2024-12-24T03:34:12Z,1430000,False,34.0,29.0,1,right,A. Nembhard running finger roll Layup (5 PTS) (T. McConnell 3 AST),"[1629614, 204456]",1610612754.0,IND,running finger roll,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,,,,,,,5.0,T. McConnell,204456.0,3.0,,,,,,,,
145,PT00M31.30S,2024-12-24T03:34:02.3Z,1,REGULAR,turnover,bad pass,[],1627741,,,1610612744,30,33,2024-12-24T03:34:06Z,1450000,False,,,0,,B. Hield bad pass TURNOVER (1 TO),"[1627741, 1630167]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Toppin,1630167.0,,,,,
146,PT00M31.30S,2024-12-24T03:34:02.3Z,1,REGULAR,steal,,[],1630167,,,1610612754,30,33,2024-12-24T03:41:24Z,1460000,False,,,0,,O. Toppin STEAL (1 STL),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT00M23.10S,2024-12-24T03:34:10.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",204456,92.19776609724047,60.5392156862745,1610612754,30,33,2024-12-24T03:34:57Z,1470000,False,53.0,21.0,1,right,MISS T. McConnell running finger roll Layup,[204456],1610612754.0,IND,running finger roll,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.67,Missed,,,,,,,,,,,,,,,,,,
148,PT00M21.60S,2024-12-24T03:34:11.9Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612744,30,33,2024-12-24T03:34:57Z,1480000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,
149,PT00M03.20S,2024-12-24T03:34:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,6.1268068331143235,45.09803921568628,1610612744,32,33,2024-12-24T03:34:34Z,1490000,False,25.0,5.0,1,left,K. Looney cutting Layup (4 PTS) (S. Curry 3 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,4.0,S. Curry,201939.0,3.0,,,,,,,,
151,PT00M01.20S,2024-12-24T03:34:34.8Z,1,REGULAR,3pt,Jump Shot,[],1629614,44.6287779237845,13.23529411764706,1610612754,32,33,2024-12-24T03:36:44Z,1510000,False,-184.0,468.0,1,right,MISS A. Nembhard 50' pullup 3PT - blocked,"[1629614, 201939]",1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,50.28,Missed,Curry,201939.0,,,,,,,,,,,,,,,,
152,PT00M01.20S,2024-12-24T03:34:34.8Z,1,REGULAR,block,,[],201939,,,1610612754,32,33,2024-12-24T03:53:02Z,1520000,False,,,0,,S. Curry BLOCK (1 BLK),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
153,PT00M00.10S,2024-12-24T03:34:35.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612754,32,33,2024-12-24T03:36:44Z,1530000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,151.0,,,,,,,,,,,,,,,
154,PT00M00.00S,2024-12-24T03:34:39.3Z,1,REGULAR,period,end,[],0,,,1610612754,32,33,2024-12-24T03:34:39Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-12-24T03:36:46.8Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612754,32,33,2024-12-24T03:37:24Z,1550000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-12-24T03:36:46.8Z,2,REGULAR,substitution,out,['startperiod'],1627741,,,1610612754,32,33,2024-12-24T03:37:24Z,1560000,False,,,0,,SUB out: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-12-24T03:36:46.8Z,2,REGULAR,substitution,out,['startperiod'],1630167,,,1610612754,32,33,2024-12-24T03:37:24Z,1570000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-12-24T03:36:46.8Z,2,REGULAR,substitution,in,['startperiod'],1630541,,,1610612754,32,33,2024-12-24T03:37:24Z,1580000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-12-24T03:36:46.8Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612754,32,33,2024-12-24T03:37:24Z,1590000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-12-24T03:36:46.8Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612754,32,33,2024-12-24T03:37:24Z,1600000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-12-24T03:37:25.9Z,2,REGULAR,period,start,[],0,,,1610612754,32,33,2024-12-24T03:37:25Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT11M45.00S,2024-12-24T03:37:40.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,87.59855453350855,53.92156862745098,1610612754,32,33,2024-12-24T03:38:26Z,1620000,False,20.0,64.0,1,right,MISS T. McConnell 6' turnaround fadeaway Shot,[204456],1610612754.0,IND,turnaround fadeaway,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
163,PT11M41.00S,2024-12-24T03:37:44.2Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,32,33,2024-12-24T03:37:47Z,1630000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,162.0,1.0,0.0,1.0,,,,,,,,,,,,
164,PT11M37.00S,2024-12-24T03:37:47.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628418,89.83245729303549,95.83333333333334,1610612754,32,33,2024-12-24T03:37:52Z,1640000,False,229.0,43.0,1,right,MISS T. Bryant 3PT,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
165,PT11M33.00S,2024-12-24T03:37:51.6Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,32,33,2024-12-24T03:37:52Z,1650000,False,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Right Corner 3,24+ Right,,,,,164.0,5.0,5.0,0.0,,,,,,,,,,,,
166,PT11M27.00S,2024-12-24T03:37:58.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,8.754927726675426,54.41176470588235,1610612744,34,33,2024-12-24T03:39:10Z,1660000,False,-22.0,30.0,1,left,J. Kuminga driving finger roll Layup (2 PTS),[1630228],1610612744.0,GSW,driving finger roll,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.71,Made,,,,,,,2.0,,,,,,,,,,,
167,PT11M16.00S,2024-12-24T03:38:10.3Z,2,REGULAR,foul,personal,['2freethrow'],203110,,,1610612754,34,33,2024-12-24T03:38:18Z,1670000,False,,,0,,D. Green shooting personal FOUL (1 PF) (Bryant 2 FT),"[203110, 1628418]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Bryant,1628418.0
169,PT11M16.00S,2024-12-24T03:38:37.5Z,2,REGULAR,freethrow,1 of 2,[],1628418,,,1610612754,34,34,2024-12-24T03:38:37Z,1690000,False,,,0,,T. Bryant Free Throw 1 of 2 (1 PTS),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
170,PT11M16.00S,2024-12-24T03:38:53.3Z,2,REGULAR,freethrow,2 of 2,[],1628418,,,1610612754,34,35,2024-12-24T03:38:53Z,1700000,False,,,0,,T. Bryant Free Throw 2 of 2 (2 PTS),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
171,PT11M01.00S,2024-12-24T03:39:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.178055190538765,40.931372549019606,1610612744,36,35,2024-12-24T03:39:34Z,1710000,False,45.0,15.0,1,left,J. Kuminga alley-oop Layup (4 PTS) (D. Green 2 AST),"[1630228, 203110]",1610612744.0,GSW,alley-oop,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,,,,,,,4.0,D. Green,203110.0,2.0,,,,,,,,
