actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT05M46.00S,2026-02-25T00:55:36.1Z,1,REGULAR,substitution,out,[],1631108,,,1610612751,14,14,2026-02-25T00:55:47Z,920000,False,,,0,,SUB out: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M46.00S,2026-02-25T00:55:36.1Z,1,REGULAR,substitution,in,[],1642962,,,1610612751,14,14,2026-02-25T00:55:47Z,930000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M46.00S,2026-02-25T00:55:36.1Z,1,REGULAR,substitution,in,[],1629611,,,1610612751,14,14,2026-02-25T00:55:47Z,940000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M46.00S,2026-02-25T00:55:36.1Z,1,REGULAR,substitution,in,[],1628997,,,1610612751,14,14,2026-02-25T00:55:47Z,950000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M46.00S,2026-02-25T00:55:55.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629008,,,1610612751,15,14,2026-02-25T00:55:55Z,960000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
97,PT05M35.00S,2026-02-25T00:56:09.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,8.754927726675426,46.07843137254902,1610612742,15,16,2026-02-25T00:56:15Z,970000,False,20.0,30.0,1,left,M. Bagley III driving Hook (2 PTS) (B. Williams 1 AST),"[1628963, 1630314]",1610612742.0,DAL,driving,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,3.57,Made,2.0,B. Williams,1630314.0,1.0,,,,,,,,,
99,PT05M19.00S,2026-02-25T00:56:26.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628963,,,1610612751,15,16,2026-02-25T00:56:34Z,990000,False,,,0,,M. Bagley III shooting personal FOUL (2 PF) (Clowney 2 FT),"[1628963, 1641730]",1610612742.0,DAL,shooting,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,2004.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
101,PT05M19.00S,2026-02-25T00:56:53.3Z,1,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,15,16,2026-02-25T00:56:53Z,1010000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
102,PT05M19.00S,2026-02-25T00:56:53.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,15,16,2026-02-25T00:56:53Z,1020000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,
103,PT05M19.00S,2026-02-25T00:56:54.0Z,1,REGULAR,substitution,out,[],203114,,,1610612751,15,16,2026-02-25T00:56:56Z,1030000,False,,,0,,SUB out: K. Middleton,[203114],1610612742.0,DAL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT05M19.00S,2026-02-25T00:56:54.0Z,1,REGULAR,substitution,in,[],202691,,,1610612751,15,16,2026-02-25T00:56:56Z,1040000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT05M19.00S,2026-02-25T00:57:16.8Z,1,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,16,16,2026-02-25T00:57:16Z,1050000,False,,,0,,N. Clowney Free Throw 2 of 2 (2 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,
106,PT05M08.00S,2026-02-25T00:57:28.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,9.017739816031538,56.372549019607845,1610612742,16,18,2026-02-25T00:58:11Z,1060000,False,-32.0,32.0,1,left,M. Bagley III floating Jump Shot (4 PTS) (B. Williams 2 AST),"[1628963, 1630314]",1610612742.0,DAL,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.54,Made,4.0,B. Williams,1630314.0,2.0,,,,,,,,,
108,PT04M53.00S,2026-02-25T00:57:43.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629651,89.83245729303549,43.38235294117647,1610612751,16,18,2026-02-25T00:57:48Z,1080000,False,-33.0,43.0,1,right,MISS N. Claxton driving floating bank Shot,[1629651],1610612751.0,BKN,driving floating bank,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.43,Missed,,,,,,,,,,,,,
109,PT04M49.00S,2026-02-25T00:57:47.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,16,18,2026-02-25T00:57:47Z,1090000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,108.0,1.0,1.0,0.0,,,,,
110,PT04M45.00S,2026-02-25T00:57:51.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628963,8.360709592641262,44.6078431372549,1610612742,16,18,2026-02-25T00:57:57Z,1100000,False,27.0,26.0,1,left,MISS M. Bagley III running Layup,[1628963],1610612742.0,DAL,running,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,3.76,Missed,,,,,,,,,,,,,
111,PT04M43.00S,2026-02-25T00:57:53.7Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612751,16,18,2026-02-25T00:57:57Z,1110000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,
112,PT04M37.00S,2026-02-25T00:58:03.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628997,,,1610612751,16,18,2026-02-25T00:58:46Z,1120000,False,,,0,,C. Martin personal FOUL (1 PF) (Clowney 2 FT),"[1628997, 1641730]",1610612742.0,DAL,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Left Center,1628481.0,1.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
115,PT04M37.00S,2026-02-25T00:58:37.6Z,1,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,17,18,2026-02-25T00:58:37Z,1140000,False,,,0,,N. Clowney Free Throw 1 of 2 (3 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
116,PT04M37.00S,2026-02-25T00:58:38.2Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,17,18,2026-02-25T00:58:41Z,1150000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M37.00S,2026-02-25T00:58:38.2Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,17,18,2026-02-25T00:58:41Z,1160000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M37.00S,2026-02-25T00:58:56.4Z,1,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,18,18,2026-02-25T00:58:56Z,1170000,False,,,0,,N. Clowney Free Throw 2 of 2 (4 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
119,PT04M26.00S,2026-02-25T00:59:08.9Z,1,REGULAR,3pt,Jump Shot,[],202691,28.597240473061763,21.323529411764707,1610612742,18,18,2026-02-25T00:59:14Z,1180000,False,143.0,216.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,25.95,Missed,,,,,,,,,,,,,
120,PT04M22.00S,2026-02-25T00:59:12.9Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612742,18,18,2026-02-25T00:59:14Z,1190000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,119.0,1.0,0.0,1.0,,,,,
121,PT04M22.00S,2026-02-25T00:59:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.521024967148489,48.529411764705884,1610612742,18,20,2026-02-25T00:59:17Z,1200000,False,7.0,9.0,1,left,M. Bagley III tip Layup (6 PTS),[1628963],1610612742.0,DAL,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,1.15,Made,6.0,,,,,,,,,,,,
122,PT04M06.00S,2026-02-25T00:59:28.6Z,1,REGULAR,3pt,Jump Shot,[],1629611,68.01905387647832,62.00980392156863,1610612751,18,20,2026-02-25T00:59:33Z,1210000,False,60.0,248.0,1,right,MISS T. Mann 25' 3PT,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,25.53,Missed,,,,,,,,,,,,,
123,PT04M03.00S,2026-02-25T00:59:31.6Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612742,18,20,2026-02-25T00:59:33Z,1220000,False,,,0,,C. Martin REBOUND (Off:0 Def:2),[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,122.0,2.0,2.0,0.0,,,,,
124,PT03M54.00S,2026-02-25T00:59:42.2Z,1,REGULAR,foul,personal,['2freethrow'],1629008,,,1610612742,18,20,2026-02-25T00:59:49Z,1230000,False,,,0,,M. Porter Jr. shooting personal FOUL (1 PF) (Bagley III 2 FT),"[1629008, 1628963]",1610612751.0,BKN,shooting,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628481.0,1.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
126,PT03M54.00S,2026-02-25T01:00:16.2Z,1,REGULAR,freethrow,1 of 2,[],1628963,,,1610612742,18,20,2026-02-25T01:00:16Z,1250000,False,,,0,,MISS M. Bagley III Free Throw 1 of 2,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
127,PT03M54.00S,2026-02-25T01:00:16.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,18,20,2026-02-25T01:00:16Z,1260000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,
128,PT03M54.00S,2026-02-25T01:00:16.9Z,1,REGULAR,substitution,out,[],1641730,,,1610612742,18,20,2026-02-25T01:00:19Z,1270000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M54.00S,2026-02-25T01:00:16.9Z,1,REGULAR,substitution,in,[],1642874,,,1610612742,18,20,2026-02-25T01:00:19Z,1280000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT03M54.00S,2026-02-25T01:00:39.6Z,1,REGULAR,freethrow,2 of 2,[],1628963,,,1610612742,18,21,2026-02-25T01:00:39Z,1290000,False,,,0,,M. Bagley III Free Throw 2 of 2 (7 PTS),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
131,PT03M37.00S,2026-02-25T01:01:00.8Z,1,REGULAR,3pt,Jump Shot,[],1642962,71.56701708278581,18.627450980392158,1610612751,18,21,2026-02-25T01:01:09Z,1300000,False,-157.0,215.0,1,right,MISS D. Powell 26' 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,26.6,Missed,,,,,,,,,,,,,
132,PT03M33.00S,2026-02-25T01:01:04.8Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,18,21,2026-02-25T01:01:09Z,1310000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,
133,PT03M28.00S,2026-02-25T01:01:12.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612742,18,21,2026-02-25T01:01:36Z,1320000,False,,,0,,D. Sharpe shooting personal FOUL (1 PF) (Washington 2 FT),"[1630549, 1629023]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,2004.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
135,PT03M28.00S,2026-02-25T01:01:39.9Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,18,22,2026-02-25T01:01:39Z,1340000,False,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
136,PT03M28.00S,2026-02-25T01:01:40.5Z,1,REGULAR,substitution,out,[],1629008,,,1610612742,18,22,2026-02-25T01:01:51Z,1350000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M28.00S,2026-02-25T01:01:40.5Z,1,REGULAR,substitution,out,[],1628963,,,1610612742,18,22,2026-02-25T01:01:51Z,1360000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M28.00S,2026-02-25T01:01:40.5Z,1,REGULAR,substitution,in,[],1630534,,,1610612742,18,22,2026-02-25T01:01:51Z,1370000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M28.00S,2026-02-25T01:01:40.5Z,1,REGULAR,substitution,in,[],1629655,,,1610612742,18,22,2026-02-25T01:01:51Z,1380000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M28.00S,2026-02-25T01:02:05.7Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,18,23,2026-02-25T01:02:05Z,1390000,False,,,0,,P. Washington Free Throw 2 of 2 (4 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
141,PT03M16.00S,2026-02-25T01:02:22.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612751,18,23,2026-02-25T01:02:32Z,1400000,False,,,0,,D. Gafford shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1629655, 1630549]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
143,PT03M16.00S,2026-02-25T01:02:49.5Z,1,REGULAR,freethrow,1 of 2,[],1630549,,,1610612751,19,23,2026-02-25T01:02:49Z,1420000,False,,,0,,D. Sharpe Free Throw 1 of 2 (1 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,
144,PT03M16.00S,2026-02-25T01:02:50.8Z,1,REGULAR,substitution,out,[],1629023,,,1610612751,19,23,2026-02-25T01:02:56Z,1430000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT03M16.00S,2026-02-25T01:02:50.8Z,1,REGULAR,substitution,in,[],1630230,,,1610612751,19,23,2026-02-25T01:02:56Z,1440000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT03M16.00S,2026-02-25T01:02:49.5Z,1,REGULAR,freethrow,2 of 2,[],1630549,,,1610612751,19,23,2026-02-25T01:03:15Z,1450000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
147,PT03M14.00S,2026-02-25T01:02:51.5Z,1,REGULAR,rebound,offensive,[],1642874,,,1610612751,19,23,2026-02-25T01:03:15Z,1460000,False,,,0,,D. Wolf REBOUND (Off:1 Def:0),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,146.0,1.0,0.0,1.0,,,,,
148,PT03M06.00S,2026-02-25T01:03:22.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630549,91.80354796320631,60.29411764705882,1610612751,19,23,2026-02-25T01:03:52Z,1470000,False,51.0,25.0,1,right,MISS D. Sharpe driving bank Hook,[1630549],1610612751.0,BKN,driving bank,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.7,Missed,,,,,,,,,,,,,
149,PT03M03.00S,2026-02-25T01:03:25.0Z,1,REGULAR,rebound,offensive,[],1630534,,,1610612751,19,23,2026-02-25T01:03:26Z,1480000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:0),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,148.0,1.0,0.0,1.0,,,,,
150,PT02M58.00S,2026-02-25T01:03:35.1Z,1,REGULAR,turnover,3-second-violation,[],1630549,,,1610612751,19,23,2026-02-25T01:03:44Z,1490000,False,,,0,,D. Sharpe 3-second-violation TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,1.0,,,,
151,PT02M58.00S,2026-02-25T01:03:40.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,19,23,2026-02-25T01:03:40Z,1500000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT02M43.00S,2026-02-25T01:07:00.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630314,8.492115637319317,41.66666666666667,1610612742,19,25,2026-02-25T01:07:05Z,1510000,False,42.0,27.0,1,left,B. Williams driving finger roll Layup (2 PTS) (N. Marshall 4 AST),"[1630314, 1630230]",1610612742.0,DAL,driving finger roll,,,Williams,B. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.98,Made,2.0,N. Marshall,1630230.0,4.0,,,,,,,,,
154,PT02M27.00S,2026-02-25T01:07:16.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,92.72339027595268,51.470588235294116,1610612751,21,25,2026-02-25T01:07:36Z,1530000,False,7.0,16.0,1,right,D. Sharpe cutting DUNK (3 PTS) (O. Agbaji 1 AST),"[1630549, 1630534]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,1.75,Made,3.0,O. Agbaji,1630534.0,1.0,,,,,,,,,
156,PT02M15.00S,2026-02-25T01:07:28.7Z,1,REGULAR,3pt,Jump Shot,[],202691,6.783837056504599,3.6764705882352944,1610612742,21,28,2026-02-25T01:07:40Z,1550000,False,232.0,11.0,1,left,K. Thompson 3PT  (3 PTS) (D. Gafford 1 AST),"[202691, 1629655]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,23.19,Made,3.0,D. Gafford,1629655.0,1.0,,,,,,,,,
158,PT02M06.00S,2026-02-25T01:07:41.8Z,1,REGULAR,foul,offensive,['inpenalty'],1642874,,,1610612751,21,28,2026-02-25T01:08:01Z,1570000,False,,,0,,D. Wolf offensive FOUL (1 PF),"[1642874, 1628997]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Right,1628481.0,1.0,0.0,Martin,1628997.0,,,,,,,,,,,,,,,
160,PT02M06.00S,2026-02-25T01:07:41.8Z,1,REGULAR,turnover,offensive foul,[],1642874,,,1610612751,21,28,2026-02-25T01:07:41Z,1590000,False,,,0,,D. Wolf offensive foul TURNOVER (1 TO),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Right,1628481.0,,,,,,,,,,,,,,,1.0,,,,
161,PT01M56.00S,2026-02-25T01:08:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,6.389618922470433,53.67647058823529,1610612742,21,28,2026-02-25T01:08:07Z,1600000,False,-18.0,8.0,1,left,MISS D. Gafford driving Layup,[1629655],1610612742.0,DAL,driving,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,1.99,Missed,,,,,,,,,,,,,
162,PT01M55.00S,2026-02-25T01:08:01.7Z,1,REGULAR,rebound,defensive,[],1642874,,,1610612751,21,28,2026-02-25T01:08:07Z,1610000,False,,,0,,D. Wolf REBOUND (Off:1 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,161.0,2.0,1.0,1.0,,,,,
163,PT01M48.00S,2026-02-25T01:08:09.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629611,93.24901445466492,50.98039215686274,1610612751,23,28,2026-02-25T01:08:16Z,1620000,False,5.0,11.0,1,right,T. Mann driving Layup (2 PTS) (D. Wolf 1 AST),"[1629611, 1642874]",1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,1.2,Made,2.0,D. Wolf,1642874.0,1.0,,,,,,,,,
165,PT01M32.00S,2026-02-25T01:08:25.0Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612742,23,28,2026-02-25T01:08:32Z,1640000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1642962]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Powell,1642962.0,,
166,PT01M32.00S,2026-02-25T01:08:25.0Z,1,REGULAR,steal,,[],1642962,,,1610612751,23,28,2026-02-25T01:08:26Z,1650000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
167,PT01M28.00S,2026-02-25T01:08:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642962,95.0886990801577,52.450980392156865,1610612751,25,28,2026-02-25T01:08:36Z,1660000,False,12.0,-6.0,1,right,D. Powell running Layup (2 PTS),[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,1.38,Made,2.0,,,,,,,,,,,,
168,PT01M13.00S,2026-02-25T01:08:43.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,8.754927726675426,51.71568627450981,1610612742,25,30,2026-02-25T01:08:47Z,1670000,False,-9.0,30.0,1,left,D. Gafford cutting finger roll Layup (6 PTS) (K. Thompson 1 AST),"[1629655, 202691]",1610612742.0,DAL,cutting finger roll,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,3.1,Made,6.0,K. Thompson,202691.0,1.0,,,,,,,,,
170,PT01M04.00S,2026-02-25T01:08:53.0Z,1,REGULAR,3pt,Jump Shot,[],1630534,67.36202365308804,41.911764705882355,1610612751,28,30,2026-02-25T01:08:57Z,1690000,False,-40.0,254.0,1,right,O. Agbaji 25' 3PT  (3 PTS) (T. Mann 1 AST),"[1630534, 1629611]",1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,25.75,Made,3.0,T. Mann,1629611.0,1.0,,,,,,,,,
172,PT00M52.50S,2026-02-25T01:09:06.0Z,1,REGULAR,2pt,Jump Shot,[],1630314,7.966491458607096,71.07843137254902,1610612742,28,32,2026-02-25T01:09:10Z,1710000,False,-105.0,22.0,1,left,B. Williams 10' fadeaway Jump Shot (4 PTS),[1630314],1610612742.0,DAL,fadeaway,,,Williams,B. Williams,,,,,Mid-Range,8-16 Left,,,,,,10.78,Made,4.0,,,,,,,,,,,,
173,PT00M43.20S,2026-02-25T01:09:19.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612751,28,32,2026-02-25T01:09:32Z,1720000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Mann 2 FT),"[1629655, 1629611]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,2004.0,3.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,
175,PT00M43.20S,2026-02-25T01:09:42.1Z,1,REGULAR,freethrow,1 of 2,[],1629611,,,1610612751,28,32,2026-02-25T01:09:42Z,1740000,False,,,0,,MISS T. Mann Free Throw 1 of 2,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
176,PT00M43.20S,2026-02-25T01:09:42.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,28,32,2026-02-25T01:09:42Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,
177,PT00M43.20S,2026-02-25T01:09:42.9Z,1,REGULAR,substitution,out,[],1629655,,,1610612751,28,32,2026-02-25T01:09:48Z,1760000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M43.20S,2026-02-25T01:09:42.9Z,1,REGULAR,substitution,in,[],203939,,,1610612751,28,32,2026-02-25T01:09:48Z,1770000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
