actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
171,PT11M29.00S,2026-02-07T20:40:51.9Z,2,REGULAR,rebound,defensive,[],1642879,,,1610612751,46,21,2026-02-07T20:40:52Z,1710000,False,,,0,,B. Saraf REBOUND (Off:1 Def:3),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,169.0,,,4.0,3.0,1.0,,,,,,,,
172,PT11M21.00S,2026-02-07T20:41:02.5Z,2,REGULAR,foul,personal,[],1642860,,,1610612751,46,21,2026-02-07T20:41:14Z,1720000,False,,,0,,W. Riley personal FOUL (2 PF),"[1642860, 1642962]",1610612764.0,WAS,,,,Riley,W. Riley,,,,,Mid-Range,8-16 Left,101284.0,2.0,0.0,Powell,1642962.0,,,,,,,,,,,,,,,
174,PT11M14.00S,2026-02-07T20:41:26.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,92.19776609724047,44.85294117647059,1610612751,48,21,2026-02-07T20:41:29Z,1740000,False,-26.0,21.0,1,right,D. Wolf driving Layup (7 PTS) (D. Sharpe 2 AST),"[1642874, 1630549]",1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,3.31,,,,D. Sharpe,1630549.0,2.0,,,,,
176,PT10M55.00S,2026-02-07T20:41:45.0Z,2,REGULAR,3pt,Jump Shot,[],1642364,8.623521681997373,4.411764705882353,1610612764,48,21,2026-02-07T20:41:50Z,1760000,False,228.0,29.0,1,left,MISS J. Watkins 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.97,,,,,,,,,,,
177,PT10M52.00S,2026-02-07T20:41:48.0Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,48,21,2026-02-07T20:41:50Z,1770000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,,,,,176.0,,,2.0,1.0,1.0,,,,,,,,
178,PT10M49.00S,2026-02-07T20:41:52.3Z,2,REGULAR,turnover,lost ball,[],1629611,,,1610612751,48,21,2026-02-07T20:41:58Z,1780000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1630264]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Gill,1630264.0,,
179,PT10M49.00S,2026-02-07T20:41:52.3Z,2,REGULAR,steal,,[],1630264,,,1610612764,48,21,2026-02-07T20:41:56Z,1790000,False,,,0,,A. Gill STEAL (1 STL),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
180,PT10M42.00S,2026-02-07T20:41:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642860,6.258212877792378,50.98039215686274,1610612764,48,21,2026-02-07T20:42:03Z,1800000,False,-5.0,6.0,1,left,MISS W. Riley running Layup,[1642860],1610612764.0,WAS,running,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.8,,,,,,,,,,,
181,PT10M40.00S,2026-02-07T20:42:00.5Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,48,21,2026-02-07T20:42:03Z,1810000,False,,,0,,D. Wolf REBOUND (Off:1 Def:1),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,180.0,,,2.0,1.0,1.0,,,,,,,,
182,PT10M36.00S,2026-02-07T20:42:06.5Z,2,REGULAR,turnover,out-of-bounds,[],1629611,,,1610612751,48,21,2026-02-07T20:42:16Z,1820000,False,,,0,,T. Mann bad pass out-of-bounds TURNOVER (2 TO),[1629611],1610612751.0,BKN,bad pass,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,1627529.0,,,,,,,,,,,,,,,2.0,,,,
183,PT10M19.00S,2026-02-07T20:42:29.7Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642860,14.668199737187912,66.17647058823529,1610612764,48,21,2026-02-07T20:42:34Z,1830000,False,-81.0,85.0,1,left,MISS W. Riley 11' driving floating Shot,[1642860],1610612764.0,WAS,driving floating,,,Riley,W. Riley,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,11.76,,,,,,,,,,,
184,PT10M16.00S,2026-02-07T20:42:32.7Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,48,21,2026-02-07T20:42:34Z,1840000,False,,,0,,D. Wolf REBOUND (Off:1 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Left,,,,,,,183.0,,,3.0,2.0,1.0,,,,,,,,
338,PT09M59.00S,2026-02-07T20:42:39.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642962,93.29829172141919,45.90992647058824,1610612751,48,21,2026-02-07T21:11:07Z,1845000,False,-20.0,10.0,1,right,MISS D. Powell driving Layup - blocked,"[1642962, 1642933]",1610612751.0,BKN,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.3,,,,,,,,,,Gilbert,1642933.0
339,PT09M59.00S,2026-02-07T20:42:39.5Z,2,REGULAR,block,,[],1642933,,,1610612751,48,21,2026-02-07T21:11:07Z,1847500,False,,,0,,K. Gilbert BLOCK (1 BLK),[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
340,PT09M59.00S,2026-02-07T20:42:39.5Z,2,REGULAR,rebound,defensive,[],1630264,,,1610612764,48,21,2026-02-07T21:11:07Z,1848750,False,,,0,,A. Gill REBOUND (Off:0 Def:1),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,,338.0,,,1.0,1.0,0.0,,,,,,,,
187,PT09M55.00S,2026-02-07T20:42:53.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642364,7.835085413929041,50.245098039215684,1610612764,48,21,2026-02-07T21:11:50Z,1870000,False,-1.0,21.0,1,left,MISS J. Watkins running Layup,[1642364],1610612764.0,WAS,running,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.11,,,,,,,,,,,
188,PT09M52.00S,2026-02-07T20:42:56.8Z,2,REGULAR,rebound,defensive,[],1642874,,,1610612751,48,21,2026-02-07T20:42:57Z,1880000,False,,,0,,D. Wolf REBOUND (Off:1 Def:3),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,187.0,,,4.0,3.0,1.0,,,,,,,,
189,PT09M48.00S,2026-02-07T20:43:02.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,93.77463863337714,52.450980392156865,1610612751,50,21,2026-02-07T20:43:06Z,1890000,False,12.0,6.0,1,right,D. Sharpe Layup (10 PTS) (T. Mann 3 AST),"[1630549, 1629611]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,10.0,1.37,,,,T. Mann,1629611.0,3.0,,,,,
191,PT09M48.00S,2026-02-07T20:43:04.5Z,2,REGULAR,foul,personal,['1freethrow'],1630264,,,1610612751,50,21,2026-02-07T20:43:23Z,1910000,False,,,0,,A. Gill shooting personal FOUL (1 PF) (Sharpe 1 FT),"[1630264, 1630549]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
193,PT09M48.00S,2026-02-07T20:43:20.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,50,21,2026-02-07T20:43:20Z,1930000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M48.00S,2026-02-07T20:43:26.1Z,2,REGULAR,substitution,out,[],1642364,,,1610612751,50,21,2026-02-07T20:45:48Z,1940000,False,,,0,,SUB out: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M48.00S,2026-02-07T20:43:26.1Z,2,REGULAR,substitution,out,[],1642860,,,1610612751,50,21,2026-02-07T20:45:48Z,1950000,False,,,0,,SUB out: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M48.00S,2026-02-07T20:43:26.1Z,2,REGULAR,substitution,in,[],1642267,,,1610612751,50,21,2026-02-07T20:45:48Z,1960000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M48.00S,2026-02-07T20:43:26.1Z,2,REGULAR,substitution,in,[],1630551,,,1610612751,50,21,2026-02-07T20:45:48Z,1970000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M48.00S,2026-02-07T20:46:16.1Z,2,REGULAR,freethrow,1 of 1,[],1630549,,,1610612751,51,21,2026-02-07T20:46:16Z,1980000,False,,,0,,D. Sharpe Free Throw 1 of 1 (11 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
199,PT09M27.00S,2026-02-07T20:46:37.7Z,2,REGULAR,2pt,Jump Shot,[],1642267,16.770696452036795,70.34313725490196,1610612764,51,21,2026-02-07T20:46:42Z,1990000,False,-102.0,105.0,1,left,MISS B. Carrington 14' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,14.62,,,,,,,,,,,
200,PT09M23.00S,2026-02-07T20:46:41.7Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,51,21,2026-02-07T20:46:42Z,2000000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,199.0,,,3.0,2.0,1.0,,,,,,,,
201,PT09M05.00S,2026-02-07T20:47:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,90.75229960578186,50.245098039215684,1610612751,51,21,2026-02-07T20:47:04Z,2010000,False,1.0,34.0,1,right,MISS D. Wolf driving Layup,[1642874],1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.44,,,,,,,,,,,
202,PT09M02.00S,2026-02-07T20:47:03.1Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,51,21,2026-02-07T20:47:04Z,2020000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,201.0,,,4.0,3.0,1.0,,,,,,,,
203,PT08M57.00S,2026-02-07T20:47:08.7Z,2,REGULAR,turnover,bad pass,[],1642933,,,1610612764,51,21,2026-02-07T20:47:15Z,2030000,False,,,0,,K. Gilbert bad pass TURNOVER (3 TO),"[1642933, 1630549]",1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,3.0,Sharpe,1630549.0,,
204,PT08M57.00S,2026-02-07T20:47:08.7Z,2,REGULAR,steal,,[],1630549,,,1610612751,51,21,2026-02-07T20:47:10Z,2040000,False,,,0,,D. Sharpe STEAL (2 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
205,PT08M52.00S,2026-02-07T20:47:12.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642962,78.0059132720105,12.009803921568627,1610612751,51,21,2026-02-07T20:47:37Z,2050000,False,-190.0,154.0,1,right,MISS D. Powell 24' running 3PT,[1642962],1610612751.0,BKN,running,,,Powell,D. Powell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.47,,,,,,,,,,,
206,PT08M48.00S,2026-02-07T20:47:16.4Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,51,21,2026-02-07T20:47:16Z,2060000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,205.0,,,4.0,2.0,2.0,,,,,,,,
207,PT08M42.00S,2026-02-07T20:47:22.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629611,92.85479632063075,52.20588235294118,1610612751,51,21,2026-02-07T20:47:26Z,2070000,False,11.0,15.0,1,right,MISS T. Mann driving Layup,[1629611],1610612751.0,BKN,driving,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.84,,,,,,,,,,,
208,PT08M42.00S,2026-02-07T20:47:22.5Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,51,21,2026-02-07T20:47:26Z,2080000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,207.0,,,5.0,4.0,1.0,,,,,,,,
209,PT08M38.00S,2026-02-07T20:47:28.7Z,2,REGULAR,foul,personal,['2freethrow'],1642879,,,1610612764,51,21,2026-02-07T20:47:37Z,2090000,False,,,0,,B. Saraf shooting personal FOUL (1 PF) (Champagnie 2 FT),"[1642879, 1630551]",1610612751.0,BKN,shooting,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,1627529.0,1.0,0.0,Champagnie,1630551.0,,,,,,,,,,,,,,,
211,PT08M38.00S,2026-02-07T20:47:56.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630551,,,1610612764,51,22,2026-02-07T20:48:35Z,2110000,False,,,0,,J. Champagnie Free Throw 1 of 2 (7 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
212,PT08M38.00S,2026-02-07T20:47:57.4Z,2,REGULAR,substitution,out,[],1630264,,,1610612764,51,22,2026-02-07T20:48:01Z,2120000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M38.00S,2026-02-07T20:47:57.4Z,2,REGULAR,substitution,in,[],1641774,,,1610612764,51,22,2026-02-07T20:48:01Z,2130000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M38.00S,2026-02-07T20:47:56.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630551,,,1610612764,51,23,2026-02-07T20:48:35Z,2140000,False,,,0,,J. Champagnie Free Throw 2 of 2 (8 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
215,PT08M22.00S,2026-02-07T20:48:36.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629611,93.24901445466492,62.5,1610612751,53,23,2026-02-07T20:49:12Z,2150000,False,62.0,11.0,1,right,T. Mann 6' fadeaway Jump Shot (6 PTS),[1629611],1610612751.0,BKN,fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,6.0,6.35,,,,,,,,,,,
220,PT08M09.00S,2026-02-07T20:49:01.6Z,2,REGULAR,turnover,out-of-bounds,[],1641774,,,1610612764,53,23,2026-02-07T20:50:58Z,2175000,False,,,0,,T. Vukcevic bad pass out-of-bounds TURNOVER (1 TO),[1641774],1610612764.0,WAS,bad pass,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,101284.0,,,,,,,,,,,,,,,1.0,,,,
218,PT08M09.00S,2026-02-07T20:49:04.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,53,23,2026-02-07T20:50:58Z,2180000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M09.00S,2026-02-07T20:50:01.3Z,2,REGULAR,substitution,out,[],1629611,,,1610612751,53,23,2026-02-07T20:51:35Z,2200000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M09.00S,2026-02-07T20:50:01.3Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,53,23,2026-02-07T20:51:35Z,2210000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M09.00S,2026-02-07T20:50:01.3Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,53,23,2026-02-07T20:51:35Z,2220000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M09.00S,2026-02-07T20:50:01.3Z,2,REGULAR,substitution,in,[],1629008,,,1610612751,53,23,2026-02-07T20:51:35Z,2230000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M48.00S,2026-02-07T20:52:22.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629651,93.24901445466492,48.77450980392157,1610612751,55,23,2026-02-07T20:52:25Z,2240000,False,-6.0,11.0,1,right,N. Claxton alley-oop DUNK (9 PTS) (M. Porter Jr. 3 AST),"[1629651, 1629008]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.26,,,,M. Porter Jr.,1629008.0,3.0,,,,,
227,PT07M29.00S,2026-02-07T20:52:40.4Z,2,REGULAR,3pt,Jump Shot,[],1630551,5.732588699080158,96.07843137254902,1610612764,55,26,2026-02-07T20:52:45Z,2260000,False,-230.0,1.0,1,left,J. Champagnie 3PT  (11 PTS),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,,Made,,11.0,23.04,,,,,,,,,,,
228,PT07M14.00S,2026-02-07T20:52:55.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642879,85.10183968462549,47.30392156862745,1610612751,57,26,2026-02-07T20:52:59Z,2270000,False,-13.0,88.0,1,right,B. Saraf 8' driving floating Jump Shot (5 PTS),[1642879],1610612751.0,BKN,driving floating,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,5.0,8.85,,,,,,,,,,,
229,PT07M06.00S,2026-02-07T20:53:03.9Z,2,REGULAR,3pt,Jump Shot,[],1642267,27.54599211563732,20.34313725490196,1610612764,57,26,2026-02-07T20:53:06Z,2280000,False,148.0,206.0,1,left,MISS B. Carrington 25' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.42,,,,,,,,,,,
230,PT07M03.00S,2026-02-07T20:53:06.7Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,57,26,2026-02-07T20:53:06Z,2290000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:4),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,229.0,,,5.0,4.0,1.0,,,,,,,,
231,PT06M58.00S,2026-02-07T20:53:13.8Z,2,REGULAR,foul,personal,['2freethrow'],1642933,,,1610612751,57,26,2026-02-07T20:53:23Z,2300000,False,,,0,,K. Gilbert shooting personal FOUL (1 PF) (Claxton 2 FT),"[1642933, 1629651]",1610612764.0,WAS,shooting,,,Gilbert,K. Gilbert,,,,,Restricted Area,0-8 Center,101284.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
234,PT06M58.00S,2026-02-07T20:53:48.1Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,58,26,2026-02-07T20:54:17Z,2320000,False,,,0,,N. Claxton Free Throw 1 of 2 (10 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Made,,10.0,,,,,,,,,,,,
235,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,out,[],1642874,,,1610612751,58,26,2026-02-07T20:54:03Z,2330000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,out,[],1642962,,,1610612751,58,26,2026-02-07T20:54:03Z,2340000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,out,[],1630536,,,1610612751,58,26,2026-02-07T20:54:03Z,2350000,False,,,0,,SUB out: S. Cooper,[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,out,[],1642933,,,1610612751,58,26,2026-02-07T20:54:03Z,2360000,False,,,0,,SUB out: K. Gilbert,[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,in,[],1642856,,,1610612751,58,26,2026-02-07T20:54:03Z,2370000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,in,[],1641730,,,1610612751,58,26,2026-02-07T20:54:03Z,2380000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,in,[],1642364,,,1610612751,58,26,2026-02-07T20:54:03Z,2390000,False,,,0,,SUB in: J. Watkins,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,in,[],1642860,,,1610612751,58,26,2026-02-07T20:54:03Z,2400000,False,,,0,,SUB in: W. Riley,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,out,[],1642879,,,1610612751,58,26,2026-02-07T20:55:21Z,2405000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M58.00S,2026-02-07T20:53:48.8Z,2,REGULAR,substitution,in,[],1642849,,,1610612751,58,26,2026-02-07T20:55:21Z,2407500,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M58.00S,2026-02-07T20:53:48.1Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,58,26,2026-02-07T20:54:17Z,2410000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
244,PT06M57.00S,2026-02-07T20:53:49.1Z,2,REGULAR,rebound,offensive,[],1629008,,,1610612751,58,26,2026-02-07T20:54:17Z,2420000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:4),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,243.0,,,6.0,4.0,2.0,,,,,,,,
245,PT06M57.00S,2026-02-07T20:54:13.2Z,2,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612751,58,26,2026-02-07T20:54:19Z,2430000,False,,,0,,T. Vukcevic shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1641774, 1629008]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,1626302.0,3.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
247,PT06M57.00S,2026-02-07T20:54:31.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629008,,,1610612751,59,26,2026-02-07T20:54:31Z,2450000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (8 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
248,PT06M57.00S,2026-02-07T20:54:45.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629008,,,1610612751,60,26,2026-02-07T20:54:45Z,2460000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (9 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,
249,PT06M42.00S,2026-02-07T20:55:02.7Z,2,REGULAR,3pt,Jump Shot,[],1641774,31.882391590013142,54.41176470588235,1610612764,60,26,2026-02-07T20:55:13Z,2470000,False,-22.0,247.0,1,left,MISS T. Vukcevic 24' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,24.82,,,,,,,,,,,
250,PT06M32.00S,2026-02-07T20:55:12.7Z,2,REGULAR,rebound,defensive,[],1642849,,,1610612751,60,26,2026-02-07T20:55:13Z,2480000,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Center,,,,,,,249.0,,,1.0,1.0,0.0,,,,,,,,
251,PT06M30.00S,2026-02-07T20:55:14.4Z,2,REGULAR,3pt,Jump Shot,[],1629008,92.72339027595268,3.431372549019608,1610612751,60,26,2026-02-07T20:55:19Z,2490000,False,-233.0,16.0,1,right,MISS M. Porter Jr. 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.33,,,,,,,,,,,
