actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
520,PT00M09.10S,2026-02-04T02:21:22.5Z,3,REGULAR,foul,personal,[],1630533,,,1610612747,72,100,2026-02-04T02:21:29Z,5140000,False,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 2544]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627534.0,3.0,0.0,James,2544.0,,,,,,,
522,PT00M09.10S,2026-02-04T02:21:38.9Z,3,REGULAR,substitution,out,[],1630560,,,1610612747,72,100,2026-02-04T02:21:48Z,5160000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M09.10S,2026-02-04T02:21:38.9Z,3,REGULAR,substitution,in,[],1641730,,,1610612747,72,100,2026-02-04T02:21:48Z,5170000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M05.40S,2026-02-04T02:22:00.3Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,72,100,2026-02-04T02:22:03Z,5180000,False,,,0,,L. James bad pass TURNOVER (1 TO),"[2544, 1630549]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Sharpe,1630549.0
525,PT00M05.40S,2026-02-04T02:22:00.3Z,3,REGULAR,steal,,[],1630549,,,1610612751,72,100,2026-02-04T02:22:02Z,5190000,False,,,0,,D. Sharpe STEAL (3 STL),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,
526,PT00M02.00S,2026-02-04T02:22:04.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,6.389618922470433,48.28431372549019,1610612751,74,100,2026-02-04T02:22:09Z,5200000,False,9.0,8.0,1,left,Z. Williams running Layup (10 PTS) (D. Sharpe 3 AST),"[1630533, 1630549]",1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.15,Made,10.0,D. Sharpe,1630549.0,3.0,,,,,,,,,,,,
528,PT00M00.00S,2026-02-04T02:22:09.4Z,3,REGULAR,heave,,[],0,,,1610612747,74,100,2026-02-04T02:26:04Z,5220000,False,,,0,,LAL Heave,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,51.22,,,,,,,,,,,,,,,,,
529,PT00M00.00S,2026-02-04T02:22:09.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,74,100,2026-02-04T02:22:14Z,5230000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,528.0,,,,,,
530,PT00M00.00S,2026-02-04T02:22:12.9Z,3,REGULAR,period,end,[],0,,,1610612747,74,100,2026-02-04T02:22:12Z,5240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,out,['startperiod'],1641730,,,1610612747,74,100,2026-02-04T02:24:43Z,5250000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,out,['startperiod'],1629216,,,1610612747,74,100,2026-02-04T02:24:43Z,5260000,False,,,0,,SUB out: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612747,74,100,2026-02-04T02:24:43Z,5270000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,out,['startperiod'],1631222,,,1610612747,74,100,2026-02-04T02:24:43Z,5280000,False,,,0,,SUB out: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612747,74,100,2026-02-04T02:24:43Z,5290000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,in,['startperiod'],1630559,,,1610612747,74,100,2026-02-04T02:24:43Z,5300000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,in,['startperiod'],1629020,,,1610612747,74,100,2026-02-04T02:24:43Z,5310000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2026-02-04T02:22:22.9Z,4,REGULAR,substitution,in,['startperiod'],1629028,,,1610612747,74,100,2026-02-04T02:24:43Z,5320000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2026-02-04T02:25:01.4Z,4,REGULAR,period,start,[],0,,,1610612751,74,100,2026-02-04T02:25:01Z,5330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT11M35.00S,2026-02-04T02:25:42.1Z,4,REGULAR,3pt,Jump Shot,[],1630560,36.35019710906702,27.205882352941174,1610612751,74,100,2026-02-04T02:25:47Z,5350000,False,114.0,289.0,1,left,MISS C. Thomas 31' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,31.09,Missed,,,,,,,,,,,,,,,,
542,PT11M32.00S,2026-02-04T02:25:45.1Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,74,100,2026-02-04T02:25:47Z,5360000,False,,,0,,L. James REBOUND (Off:1 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,541.0,3.0,2.0,1.0,,,
543,PT11M30.00S,2026-02-04T02:25:47.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629020,92.72339027595268,50.245098039215684,1610612747,74,102,2026-02-04T02:30:10Z,5370000,False,1.0,16.0,1,right,J. Vanderbilt running DUNK (5 PTS) (L. James 7 AST),"[1629020, 2544]",1610612747.0,LAL,running,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,1.59,Made,5.0,L. James,2544.0,7.0,,,,,,,,,,,,
545,PT11M22.00S,2026-02-04T02:25:59.3Z,4,REGULAR,foul,offensive,[],1630549,,,1610612751,74,102,2026-02-04T02:26:07Z,5390000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 1629020]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,1630886.0,2.0,0.0,Vanderbilt,1629020.0,,,,,,,
547,PT11M22.00S,2026-02-04T02:25:59.3Z,4,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,74,102,2026-02-04T02:25:59Z,5410000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,1630886.0,,,,,,,,,1.0,,
548,PT11M01.00S,2026-02-04T02:26:39.1Z,4,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,74,102,2026-02-04T02:26:46Z,5420000,False,,,0,,R. Hachimura bad pass out-of-bounds TURNOVER (1 TO),[1629060],1610612747.0,LAL,bad pass,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,,,,,,,,,1.0,,
549,PT10M48.00S,2026-02-04T02:26:57.3Z,4,REGULAR,turnover,out-of-bounds,[],1630560,,,1610612751,74,102,2026-02-04T02:27:04Z,5430000,False,,,0,,C. Thomas bad pass out-of-bounds TURNOVER (2 TO),[1630560],1610612751.0,BKN,bad pass,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,,1627534.0,,,,,,,,,2.0,,
550,PT10M33.00S,2026-02-04T02:27:18.5Z,4,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612747,74,102,2026-02-04T02:27:35Z,5440000,False,,,0,,Z. Williams shooting personal FOUL (4 PF) (James 2 FT),"[1630533, 2544]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,4.0,0.0,James,2544.0,,,,,,,
552,PT10M33.00S,2026-02-04T02:27:52.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,74,103,2026-02-04T02:27:52Z,5460000,False,,,0,,L. James Free Throw 1 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,21.0,,,,,,,,,,,,,,,
553,PT10M33.00S,2026-02-04T02:28:06.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,74,104,2026-02-04T02:28:06Z,5470000,False,,,0,,L. James Free Throw 2 of 2 (22 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
554,PT10M19.00S,2026-02-04T02:28:23.9Z,4,REGULAR,3pt,Jump Shot,[],1630560,30.17411300919842,27.205882352941174,1610612751,74,104,2026-02-04T02:28:31Z,5480000,False,114.0,231.0,1,left,MISS C. Thomas 25' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,25.77,Missed,,,,,,,,,,,,,,,,
555,PT10M15.00S,2026-02-04T02:28:27.9Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,74,104,2026-02-04T02:28:31Z,5490000,False,,,0,,D. Sharpe REBOUND (Off:7 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,554.0,9.0,2.0,7.0,,,
556,PT10M13.00S,2026-02-04T02:28:30.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,30.962549277266753,62.745098039215684,1610612751,77,104,2026-02-04T02:28:34Z,5500000,False,-64.0,239.0,1,left,Z. Williams 24' 3PT  (13 PTS) (D. Sharpe 4 AST),"[1630533, 1630549]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,24.69,Made,13.0,D. Sharpe,1630549.0,4.0,,,,,,,,,,,,
558,PT09M56.00S,2026-02-04T02:28:47.4Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,77,104,2026-02-04T02:28:51Z,5520000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1642874]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Wolf,1642874.0
559,PT09M56.00S,2026-02-04T02:28:47.4Z,4,REGULAR,steal,,[],1642874,,,1610612751,77,104,2026-02-04T02:28:49Z,5530000,False,,,0,,D. Wolf STEAL (1 STL),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,
560,PT09M51.00S,2026-02-04T02:28:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642874,7.5722733245729295,48.77450980392157,1610612751,77,104,2026-02-04T02:28:56Z,5540000,False,6.0,19.0,1,left,MISS D. Wolf running Layup,[1642874],1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,
561,PT09M48.00S,2026-02-04T02:28:54.8Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,77,104,2026-02-04T02:28:54Z,5550000,False,,,0,,D. Sharpe REBOUND (Off:8 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,560.0,10.0,2.0,8.0,,,
562,PT09M48.00S,2026-02-04T02:28:54.8Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1630549,5.590000152587891,50.0,1610612751,79,104,2026-02-04T02:29:02Z,5560000,False,0.0,0.0,1,left,D. Sharpe tip DUNK (12 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,12.0,,,,,,,,,,,,,,,
563,PT09M26.00S,2026-02-04T02:29:17.3Z,4,REGULAR,foul,personal,['3freethrow'],1630549,,,1610612747,79,104,2026-02-04T02:29:26Z,5570000,False,,,0,,D. Sharpe shooting personal FOUL (3 PF) (Reaves 3 FT),"[1630549, 1630559]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,202007.0,3.0,0.0,Reaves,1630559.0,,,,,,,
565,PT09M26.00S,2026-02-04T02:29:42.8Z,4,REGULAR,freethrow,1 of 3,[],1630559,,,1610612747,79,105,2026-02-04T02:29:42Z,5590000,False,,,0,,A. Reaves Free Throw 1 of 3 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
566,PT09M26.00S,2026-02-04T02:29:56.9Z,4,REGULAR,freethrow,2 of 3,[],1630559,,,1610612747,79,105,2026-02-04T02:29:56Z,5600000,False,,,0,,MISS A. Reaves Free Throw 2 of 3,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,
567,PT09M26.00S,2026-02-04T02:29:56.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,79,105,2026-02-04T02:29:56Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,566.0,,,,,,
568,PT09M26.00S,2026-02-04T02:30:15.9Z,4,REGULAR,freethrow,3 of 3,[],1630559,,,1610612747,79,106,2026-02-04T02:30:15Z,5620000,False,,,0,,A. Reaves Free Throw 3 of 3 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
569,PT09M16.00S,2026-02-04T02:30:27.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,6.521024967148489,50.98039215686274,1610612751,81,106,2026-02-04T02:32:23Z,5630000,False,-5.0,9.0,1,left,Z. Williams alley-oop DUNK (15 PTS) (B. Saraf 2 AST),"[1630533, 1642879]",1610612751.0,BKN,alley-oop,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,1.01,Made,15.0,B. Saraf,1642879.0,2.0,,,,,,,,,,,,
571,PT08M56.00S,2026-02-04T02:30:47.2Z,4,REGULAR,foul,personal,['3freethrow'],1630533,,,1610612747,81,106,2026-02-04T02:30:56Z,5650000,False,,,0,,Z. Williams shooting personal FOUL (5 PF) (James 3 FT),"[1630533, 2544]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,202007.0,5.0,0.0,James,2544.0,,,,,,,
573,PT08M56.00S,2026-02-04T02:31:13.9Z,4,REGULAR,freethrow,1 of 3,[],2544,,,1610612747,81,107,2026-02-04T02:31:13Z,5670000,False,,,0,,L. James Free Throw 1 of 3 (23 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,23.0,,,,,,,,,,,,,,,
574,PT08M56.00S,2026-02-04T02:31:26.3Z,4,REGULAR,freethrow,2 of 3,[],2544,,,1610612747,81,108,2026-02-04T02:31:26Z,5680000,False,,,0,,L. James Free Throw 2 of 3 (24 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,24.0,,,,,,,,,,,,,,,
575,PT08M56.00S,2026-02-04T02:31:49.7Z,4,REGULAR,freethrow,3 of 3,[],2544,,,1610612747,81,109,2026-02-04T02:31:49Z,5690000,False,,,0,,L. James Free Throw 3 of 3 (25 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,25.0,,,,,,,,,,,,,,,
576,PT08M42.00S,2026-02-04T02:32:07.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,5.469776609724048,51.9607843137255,1610612751,83,109,2026-02-04T02:34:38Z,5700000,False,-10.0,-1.0,1,left,Z. Williams driving reverse Layup (17 PTS) (D. Sharpe 5 AST),"[1630533, 1630549]",1610612751.0,BKN,driving reverse,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,0.99,Made,17.0,D. Sharpe,1630549.0,5.0,,,,,,,,,,,,
578,PT08M28.00S,2026-02-04T02:32:20.8Z,4,REGULAR,2pt,Jump Shot,[],1629060,91.14651773981603,32.35294117647059,1610612747,83,111,2026-02-04T02:32:43Z,5720000,False,-88.0,31.0,1,right,R. Hachimura 9' turnaround Jump Shot (5 PTS),[1629060],1610612747.0,LAL,turnaround,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,9.34,Made,5.0,,,,,,,,,,,,,,,
579,PT08M05.00S,2026-02-04T02:32:45.9Z,4,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,83,111,2026-02-04T02:32:56Z,5730000,False,,,0,,B. Saraf bad pass out-of-bounds TURNOVER (1 TO),[1642879],1610612751.0,BKN,bad pass,,,Saraf,B. Saraf,,,,,Mid-Range,16-24 Left,,,,,,,1627534.0,,,,,,,,,1.0,,
580,PT08M05.00S,2026-02-04T02:32:49.6Z,4,REGULAR,substitution,out,[],2544,,,1610612747,83,111,2026-02-04T02:33:06Z,5740000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M05.00S,2026-02-04T02:32:49.6Z,4,REGULAR,substitution,in,[],1629216,,,1610612747,83,111,2026-02-04T02:33:06Z,5750000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M47.00S,2026-02-04T02:33:23.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629216,68.28186596583443,66.17647058823529,1610612747,83,111,2026-02-04T02:33:28Z,5760000,False,81.0,246.0,1,right,MISS G. Vincent 25' 3PT,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,
583,PT07M44.00S,2026-02-04T02:33:26.6Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,83,111,2026-02-04T02:33:28Z,5770000,False,,,0,,B. Saraf REBOUND (Off:0 Def:1),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,582.0,1.0,1.0,0.0,,,
584,PT07M40.00S,2026-02-04T02:33:31.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630560,2.7102496714848883,96.32352941176471,1610612751,86,111,2026-02-04T02:33:36Z,5780000,False,-232.0,-27.0,1,left,C. Thomas 3PT running (8 PTS) (D. Wolf 2 AST),"[1630560, 1642874]",1610612751.0,BKN,running,,,Thomas,C. Thomas,,,,,Left Corner 3,24+ Left,23.32,Made,8.0,D. Wolf,1642874.0,2.0,,,,,,,,,,,,
586,PT07M27.00S,2026-02-04T02:33:45.8Z,4,REGULAR,foul,personal,['2freethrow'],1630549,,,1610612747,86,111,2026-02-04T02:33:52Z,5800000,False,,,0,,D. Sharpe shooting personal FOUL (4 PF) (Reaves 2 FT),"[1630549, 1630559]",1610612751.0,BKN,shooting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,,202007.0,4.0,0.0,Reaves,1630559.0,,,,,,,
588,PT07M27.00S,2026-02-04T02:34:04.8Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,86,112,2026-02-04T02:34:04Z,5820000,False,,,0,,A. Reaves Free Throw 1 of 2 (15 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
589,PT07M27.00S,2026-02-04T02:34:17.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,86,112,2026-02-04T02:34:17Z,5830000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M27.00S,2026-02-04T02:34:19.2Z,4,REGULAR,substitution,out,[],1630533,,,1610612747,86,112,2026-02-04T02:36:53Z,5840000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M27.00S,2026-02-04T02:34:19.2Z,4,REGULAR,substitution,out,[],1630549,,,1610612747,86,112,2026-02-04T02:36:53Z,5850000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M27.00S,2026-02-04T02:34:19.2Z,4,REGULAR,substitution,in,[],1629008,,,1610612747,86,112,2026-02-04T02:36:53Z,5870000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M27.00S,2026-02-04T02:34:19.2Z,4,REGULAR,substitution,in,[],1629651,,,1610612747,86,112,2026-02-04T02:36:53Z,5880000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M27.00S,2026-02-04T02:34:04.8Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,86,112,2026-02-04T02:37:27Z,5900000,False,,,0,,MISS A. Reaves Free Throw 2 of 2,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Missed,,,,,,,,,,,,,,,,
597,PT07M23.00S,2026-02-04T02:34:08.8Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,86,112,2026-02-04T02:37:27Z,5910000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:8),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,596.0,9.0,8.0,1.0,,,
598,PT07M21.00S,2026-02-04T02:37:32.4Z,4,REGULAR,foul,personal,[],1630559,,,1610612751,86,112,2026-02-04T02:37:39Z,5920000,False,,,0,,A. Reaves personal FOUL (3 PF),"[1630559, 1642879]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,1627534.0,3.0,0.0,Saraf,1642879.0,,,,,,,
600,PT07M21.00S,2026-02-04T02:37:37.5Z,4,REGULAR,substitution,out,[],1630559,,,1610612751,86,112,2026-02-04T02:37:43Z,5940000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M21.00S,2026-02-04T02:37:37.5Z,4,REGULAR,substitution,in,[],1631222,,,1610612751,86,112,2026-02-04T02:37:43Z,5950000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M58.00S,2026-02-04T02:38:13.7Z,4,REGULAR,3pt,Jump Shot,[],1642874,27.414586070959263,81.12745098039215,1610612751,86,112,2026-02-04T02:38:19Z,5960000,False,-156.0,205.0,1,left,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,
603,PT06M53.00S,2026-02-04T02:38:18.7Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,86,112,2026-02-04T02:38:19Z,5970000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,602.0,4.0,2.0,2.0,,,
604,PT06M53.00S,2026-02-04T02:38:18.5Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,88,112,2026-02-04T02:38:21Z,5980000,False,0.0,0.0,1,left,N. Claxton tip Layup (8 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,8.0,,,,,,,,,,,,,,,
605,PT06M36.00S,2026-02-04T02:38:35.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631222,89.83245729303549,51.9607843137255,1610612747,88,114,2026-02-04T02:51:19Z,5990000,False,10.0,43.0,1,right,J. LaRavia driving Hook (18 PTS) (J. Vanderbilt 1 AST),"[1631222, 1629020]",1610612747.0,LAL,driving,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,18.0,J. Vanderbilt,1629020.0,1.0,,,,,,,,,,,,
607,PT06M19.00S,2026-02-04T02:38:53.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,5.338370565045992,47.794117647058826,1610612751,90,114,2026-02-04T02:38:56Z,6010000,False,11.0,-2.0,1,left,M. Porter Jr. driving Layup (21 PTS),[1629008],1610612751.0,BKN,driving,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,1.12,Made,21.0,,,,,,,,,,,,,,,
608,PT05M53.00S,2026-02-04T02:39:18.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629028,84.44480946123521,48.03921568627451,1610612747,90,114,2026-02-04T02:39:22Z,6020000,False,-10.0,94.0,1,right,MISS D. Ayton 9' turnaround fadeaway Shot,[1629028],1610612747.0,LAL,turnaround fadeaway,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,9.42,Missed,,,,,,,,,,,,,,,,
609,PT05M50.00S,2026-02-04T02:39:21.3Z,4,REGULAR,rebound,defensive,[],1642874,,,1610612751,90,114,2026-02-04T02:39:22Z,6030000,False,,,0,,D. Wolf REBOUND (Off:0 Def:2),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,608.0,2.0,2.0,0.0,,,
