actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
174,PT00M08.40S,2025-11-04T00:43:23.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,25,28,2025-11-04T00:43:57Z,1670000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2882.0,,,,,,,,,
175,PT00M08.40S,2025-11-04T00:43:33.0Z,1,REGULAR,substitution,out,[],1630592,,,1610612751,25,28,2025-11-04T00:43:40Z,1680000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M08.40S,2025-11-04T00:43:33.0Z,1,REGULAR,substitution,in,[],1630560,,,1610612751,25,28,2025-11-04T00:43:40Z,1690000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M01.10S,2025-11-04T00:43:54.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,19.004599211563733,8.088235294117647,1610612751,28,28,2025-11-04T00:43:59Z,1700000,False,210.0,126.0,1,left,Z. Williams 24' 3PT  (3 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,24.46,Made,,,,,3.0,,,,,,,,,,
180,PT00M00.00S,2025-11-04T00:44:07.0Z,1,REGULAR,period,end,[],0,,,1610612750,28,28,2025-11-04T00:44:07Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,out,['startperiod'],1630560,,,1610612750,28,28,2025-11-04T00:47:35Z,1740000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,out,['startperiod'],1642265,,,1610612750,28,28,2025-11-04T00:47:35Z,1750000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,28,28,2025-11-04T00:47:35Z,1760000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,28,28,2025-11-04T00:47:35Z,1770000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,in,['startperiod'],1641730,,,1610612750,28,28,2025-11-04T00:47:35Z,1780000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,28,28,2025-11-04T00:47:35Z,1790000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,28,28,2025-11-04T00:47:35Z,1800000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-11-04T00:44:33.1Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,28,28,2025-11-04T00:47:35Z,1810000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-11-04T00:47:37.2Z,2,REGULAR,period,start,[],0,,,1610612751,28,28,2025-11-04T00:47:37Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M46.00S,2025-11-04T00:47:54.9Z,2,REGULAR,turnover,traveling,[],1642856,,,1610612751,28,28,2025-11-04T00:47:59Z,1830000,False,,,0,,E. Dëmin traveling TURNOVER (1 TO),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Left,1.0,,,,,,,,,,1629177.0,,,,,,,,,
191,PT11M35.00S,2025-11-04T00:48:14.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,95.6143232588699,97.05882352941177,1610612750,28,28,2025-11-04T00:48:20Z,1840000,False,235.0,-11.0,1,right,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,,23.56,Missed,,,,,,,,,,,,,,,
192,PT11M31.00S,2025-11-04T00:48:17.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,28,28,2025-11-04T00:48:17Z,1850000,False,,,0,,R. Gobert REBOUND (Off:4 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,191.0,7.0,3.0,4.0,,,,,,,,,,,
193,PT11M21.00S,2025-11-04T00:48:28.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630545,93.38042049934296,49.754901960784316,1610612750,28,30,2025-11-04T00:48:32Z,1860000,False,-1.0,10.0,1,right,T. Shannon Jr. driving DUNK (2 PTS) (M. Conley 1 AST),"[1630545, 201144]",1610612750.0,MIN,driving,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,,0.98,Made,,,,,2.0,,M. Conley,201144.0,1.0,,,,,,
195,PT11M10.00S,2025-11-04T00:48:38.1Z,2,REGULAR,3pt,Jump Shot,[],1641730,27.414586070959263,77.94117647058823,1610612751,28,30,2025-11-04T00:48:42Z,1880000,False,-140.0,205.0,1,left,MISS N. Clowney 24' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,,24.82,Missed,,,,,,,,,,,,,,,
196,PT11M08.00S,2025-11-04T00:48:40.1Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,28,30,2025-11-04T00:48:42Z,1890000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:2),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,
197,PT10M55.00S,2025-11-04T00:48:53.9Z,2,REGULAR,3pt,Jump Shot,[],1629675,70.77858081471747,24.509803921568626,1610612750,28,33,2025-11-04T00:48:58Z,1900000,False,-127.0,222.0,1,right,N. Reid 25' 3PT step back (3 PTS) (D. DiVincenzo 1 AST),"[1629675, 1628978]",1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,,25.62,Made,,,,,3.0,,D. DiVincenzo,1628978.0,1.0,,,,,,
199,PT10M38.00S,2025-11-04T00:49:10.7Z,2,REGULAR,3pt,Jump Shot,[],1631213,38.4526938239159,25.735294117647058,1610612751,28,33,2025-11-04T00:49:17Z,1920000,False,121.0,309.0,1,left,MISS T. Martin 33' 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,33.2,Missed,,,,,,,,,,,,,,,
200,PT10M34.00S,2025-11-04T00:49:14.7Z,2,REGULAR,rebound,defensive,[],1628978,,,1610612750,28,33,2025-11-04T00:49:17Z,1930000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,199.0,3.0,3.0,0.0,,,,,,,,,,,
201,PT10M32.00S,2025-11-04T00:49:22.7Z,2,REGULAR,foul,personal,[],1641730,,,1610612750,28,33,2025-11-04T00:49:26Z,1940000,False,,,0,,N. Clowney personal FOUL (1 PF),"[1641730, 1628978]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1155.0,,,,1.0,0.0,DiVincenzo,1628978.0,,
203,PT10M18.00S,2025-11-04T00:49:46.3Z,2,REGULAR,3pt,Jump Shot,[],1629675,95.74572930354796,4.166666666666666,1610612750,28,33,2025-11-04T00:56:54Z,1960000,False,-229.0,-13.0,1,right,MISS N. Reid step back 3PT,[1629675],1610612750.0,MIN,step back,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,22.95,Missed,,,,,,,,,,,,,,,
204,PT10M14.00S,2025-11-04T00:49:50.3Z,2,REGULAR,rebound,defensive,[],1631213,,,1610612751,28,33,2025-11-04T00:49:53Z,1970000,False,,,0,,T. Martin REBOUND (Off:0 Def:2),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,,,203.0,2.0,2.0,0.0,,,,,,,,,,,
205,PT10M11.00S,2025-11-04T00:49:53.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631213,6.521024967148489,60.78431372549019,1610612751,30,33,2025-11-04T00:50:02Z,1980000,False,-54.0,9.0,1,left,T. Martin running Layup (4 PTS),[1631213],1610612751.0,BKN,running,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,5.46,Made,,,,,4.0,,,,,,,,,,
206,PT10M00.00S,2025-11-04T00:50:07.5Z,2,REGULAR,foul,personal,[],1630533,,,1610612750,30,33,2025-11-04T00:50:23Z,1990000,False,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 1628978]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left,,,,,,,,,,,1629177.0,,,,3.0,0.0,DiVincenzo,1628978.0,,
208,PT10M00.00S,2025-11-04T00:50:27.4Z,2,REGULAR,substitution,out,[],1630533,,,1610612750,30,33,2025-11-04T00:50:30Z,2010000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M00.00S,2025-11-04T00:50:27.4Z,2,REGULAR,substitution,in,[],1629611,,,1610612750,30,33,2025-11-04T00:50:30Z,2020000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M55.00S,2025-11-04T00:50:44.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,91.01511169513797,47.794117647058826,1610612750,30,35,2025-11-04T00:50:48Z,2030000,False,-11.0,32.0,1,right,R. Gobert driving finger roll Layup (7 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,driving finger roll,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,3.38,Made,,,,,7.0,,M. Conley,201144.0,2.0,,,,,,
212,PT09M39.00S,2025-11-04T00:50:59.7Z,2,REGULAR,3pt,Jump Shot,[],1641730,31.488173455978973,38.23529411764706,1610612751,30,35,2025-11-04T00:51:05Z,2050000,False,59.0,243.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,,,,25.05,Missed,,,,,,,,,,,,,,,
213,PT09M34.00S,2025-11-04T00:51:04.7Z,2,REGULAR,rebound,defensive,[],201144,,,1610612750,30,35,2025-11-04T00:51:05Z,2060000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Above the Break 3,24+ Center,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,
214,PT09M31.00S,2025-11-04T00:51:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612750,30,35,2025-11-04T00:51:16Z,2070000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Shannon Jr. 2 FT),"[1629611, 1630545]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,1.0,0.0,Shannon Jr.,1630545.0,,
216,PT09M31.00S,2025-11-04T00:51:37.6Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630545,,,1610612750,30,35,2025-11-04T00:51:37Z,2090000,False,,,0,,MISS T. Shannon Jr. Free Throw 1 of 2,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
217,PT09M31.00S,2025-11-04T00:51:37.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,30,35,2025-11-04T00:51:37Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,
218,PT09M31.00S,2025-11-04T00:51:51.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630545,,,1610612750,30,36,2025-11-04T00:51:51Z,2110000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (3 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
219,PT09M15.00S,2025-11-04T00:52:09.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,8.09789750328515,41.911764705882355,1610612751,30,36,2025-11-04T00:52:14Z,2120000,False,40.0,24.0,1,left,MISS T. Martin driving Layup,[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,4.68,Missed,,,,,,,,,,,,,,,
220,PT09M13.00S,2025-11-04T00:52:10.9Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,30,36,2025-11-04T00:52:10Z,2130000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,219.0,1.0,0.0,1.0,,,,,,,,,,,
221,PT09M11.00S,2025-11-04T00:52:13.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631213,7.178055190538765,4.411764705882353,1610612751,30,36,2025-11-04T01:00:06Z,2140000,False,228.0,15.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,,,,22.84,Missed,,,,,,,,,,,,,,,
222,PT09M09.00S,2025-11-04T00:52:15.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,30,36,2025-11-04T00:52:24Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,,,,221.0,,,,,,,,,,,,,,
223,PT09M09.00S,2025-11-04T00:52:22.6Z,2,REGULAR,violation,kicked ball,[],1630545,,,1610612751,30,36,2025-11-04T00:52:28Z,2160000,False,,,0,,T. Shannon Jr. kicked ball VIOLATION,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,2882.0,,,,,,,,,
224,PT09M06.00S,2025-11-04T00:52:45.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631213,5.995400788436268,51.470588235294116,1610612751,32,36,2025-11-04T01:01:02Z,2170000,False,-7.0,4.0,1,left,T. Martin cutting Layup (6 PTS) (T. Mann 2 AST),"[1631213, 1629611]",1610612751.0,BKN,cutting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,,,,0.84,Made,,,,,6.0,,T. Mann,1629611.0,2.0,,,,,,
226,PT08M42.00S,2025-11-04T00:53:09.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,92.72339027595268,43.38235294117647,1610612750,32,38,2025-11-04T01:02:16Z,2190000,False,-33.0,16.0,1,right,N. Reid turnaround bank Jump Shot (5 PTS),[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,3.67,Made,,,,,5.0,,,,,,,,,,
227,PT08M29.00S,2025-11-04T00:53:22.7Z,2,REGULAR,3pt,Jump Shot,[],1629611,10.200394218134035,3.431372549019608,1610612751,35,38,2025-11-04T00:53:27Z,2200000,False,233.0,43.0,1,left,T. Mann 3PT  (3 PTS) (N. Clowney 1 AST),"[1629611, 1641730]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,23.68,Made,,,,,3.0,,N. Clowney,1641730.0,1.0,,,,,,
229,PT08M13.00S,2025-11-04T00:53:41.3Z,2,REGULAR,foul,technical,['1freethrow'],1642856,,,1610612750,35,38,2025-11-04T00:53:57Z,2220000,False,,,0,,E. Dëmin defensive-3-second technical FOUL (1 Tech),[1642856],1610612751.0,BKN,defensive-3-second,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1629177.0,,,,0.0,1.0,,,,
230,PT08M13.00S,2025-11-04T00:54:06.5Z,2,REGULAR,freethrow,1 of 1,[],201144,,,1610612750,35,39,2025-11-04T00:54:06Z,2230000,False,,,0,,M. Conley technical Free Throw 1 of 1 (6 PTS),[201144],1610612750.0,MIN,technical,,,Conley,M. Conley,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
231,PT08M13.00S,2025-11-04T00:54:07.6Z,2,REGULAR,substitution,out,[],1631213,,,1610612750,35,39,2025-11-04T00:54:19Z,2240000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M13.00S,2025-11-04T00:54:07.6Z,2,REGULAR,substitution,out,[],203497,,,1610612750,35,39,2025-11-04T00:54:19Z,2260000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT08M13.00S,2025-11-04T00:54:07.6Z,2,REGULAR,substitution,in,[],1629651,,,1610612750,35,39,2025-11-04T00:54:19Z,2270000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT08M13.00S,2025-11-04T00:54:07.6Z,2,REGULAR,substitution,in,[],1630592,,,1610612750,35,39,2025-11-04T00:54:19Z,2280000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M13.00S,2025-11-04T00:54:07.6Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,35,39,2025-11-04T00:54:19Z,2290000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M13.00S,2025-11-04T00:54:07.6Z,2,REGULAR,substitution,out,[],1630549,,,1610612750,35,39,2025-11-04T00:54:24Z,2300000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M01.00S,2025-11-04T00:54:37.8Z,2,REGULAR,3pt,Jump Shot,[],201144,69.33311432325887,67.64705882352942,1610612750,35,39,2025-11-04T01:03:36Z,2310000,False,88.0,236.0,1,right,MISS M. Conley 25' step back 3PT,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,25.18,Missed,,,,,,,,,,,,,,,
239,PT07M58.00S,2025-11-04T00:54:40.8Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,35,39,2025-11-04T00:54:42Z,2320000,False,,,0,,N. Clowney REBOUND (Off:0 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,,,,238.0,2.0,2.0,0.0,,,,,,,,,,,
240,PT07M47.00S,2025-11-04T00:54:55.5Z,2,REGULAR,foul,personal,['2freethrow'],201144,,,1610612751,35,39,2025-11-04T00:55:14Z,2330000,False,,,0,,M. Conley shooting personal FOUL (2 PF) (Clowney 2 FT),"[201144, 1641730]",1610612750.0,MIN,shooting,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,2882.0,,,,2.0,0.0,Clowney,1641730.0,,
242,PT07M47.00S,2025-11-04T00:55:16.5Z,2,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,35,39,2025-11-04T00:55:16Z,2350000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
243,PT07M47.00S,2025-11-04T00:55:16.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,35,39,2025-11-04T00:55:16Z,2360000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,242.0,,,,,,,,,,,,,,
244,PT07M47.00S,2025-11-04T00:55:32.4Z,2,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,36,39,2025-11-04T00:55:32Z,2370000,False,,,0,,N. Clowney Free Throw 2 of 2 (6 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
245,PT07M37.00S,2025-11-04T00:55:44.7Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612750,36,39,2025-11-04T00:55:49Z,2380000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1641730]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,1.0,Clowney,1641730.0,,,,,,,,,,,,,,,,,
246,PT07M37.00S,2025-11-04T00:55:44.7Z,2,REGULAR,steal,,[],1641730,,,1610612751,36,39,2025-11-04T00:55:46Z,2390000,False,,,0,,N. Clowney STEAL (2 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
247,PT07M33.00S,2025-11-04T00:55:48.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629651,5.469776609724048,48.28431372549019,1610612751,38,39,2025-11-04T00:55:53Z,2400000,False,9.0,-1.0,1,left,N. Claxton running alley-oop Layup (8 PTS) (J. Wilson 1 AST),"[1629651, 1630592]",1610612751.0,BKN,running alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,0.87,Made,,,,,8.0,,J. Wilson,1630592.0,1.0,,,,,,
249,PT07M27.00S,2025-11-04T00:55:57.3Z,2,REGULAR,foul,personal,[],1629611,,,1610612750,38,39,2025-11-04T00:56:13Z,2420000,False,,,0,,T. Mann personal FOUL (2 PF),"[1629611, 1628978]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2882.0,,,,2.0,0.0,DiVincenzo,1628978.0,,
251,PT07M27.00S,2025-11-04T00:56:04.1Z,2,REGULAR,substitution,out,[],1642856,,,1610612750,38,39,2025-11-04T00:56:20Z,2440000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M27.00S,2025-11-04T00:56:04.1Z,2,REGULAR,substitution,out,[],1630545,,,1610612750,38,39,2025-11-04T00:56:20Z,2450000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M27.00S,2025-11-04T00:56:04.1Z,2,REGULAR,substitution,in,[],1630560,,,1610612750,38,39,2025-11-04T00:56:20Z,2460000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M27.00S,2025-11-04T00:56:04.1Z,2,REGULAR,substitution,in,[],1641740,,,1610612750,38,39,2025-11-04T00:56:20Z,2470000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M20.00S,2025-11-04T00:56:35.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,84.57621550591328,39.21568627450981,1610612750,38,39,2025-11-04T00:56:39Z,2480000,False,-54.0,92.0,1,right,MISS D. DiVincenzo 10' driving floating Shot,[1628978],1610612750.0,MIN,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,10.71,Missed,,,,,,,,,,,,,,,
256,PT07M16.00S,2025-11-04T00:56:38.4Z,2,REGULAR,rebound,offensive,[],1628978,,,1610612750,38,39,2025-11-04T00:56:38Z,2490000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,255.0,4.0,3.0,1.0,,,,,,,,,,,
257,PT07M12.00S,2025-11-04T00:56:43.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630183,94.43166885676742,49.754901960784316,1610612750,38,39,2025-11-04T00:56:48Z,2500000,False,-1.0,0.0,1,right,MISS J. McDaniels driving DUNK,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,0.12,Missed,,,,,,,,,,,,,,,
258,PT07M08.00S,2025-11-04T00:56:45.7Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612751,38,39,2025-11-04T00:56:45Z,2510000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,257.0,1.0,1.0,0.0,,,,,,,,,,,
259,PT06M57.00S,2025-11-04T00:57:00.2Z,2,REGULAR,2pt,Jump Shot,[],1630592,13.222733245729303,71.56862745098039,1610612751,40,39,2025-11-04T00:57:04Z,2520000,False,-108.0,72.0,1,left,J. Wilson 12' floating Jump Shot (4 PTS) (C. Thomas 2 AST),"[1630592, 1630560]",1610612751.0,BKN,floating,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Left,,,,12.95,Made,,,,,4.0,,C. Thomas,1630560.0,2.0,,,,,,
