actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT11M06.00S,2026-03-21T00:10:50.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,8.360709592641262,42.64705882352941,1610612752,24,19,2026-03-21T00:10:55Z,1650000,False,37.0,26.0,1,left,J. Alvarado driving Layup (2 PTS),[1630631],1610612752.0,NYK,driving,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,4.51,Made,,,,,,,,2.0,,,,,,,
172,PT10M49.00S,2026-03-21T00:11:06.9Z,2,REGULAR,3pt,Jump Shot,[],1642879,67.23061760840999,42.40196078431372,1610612751,24,19,2026-03-21T00:11:12Z,1660000,False,-38.0,256.0,1,right,MISS B. Saraf 25' 3PT,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,,25.83,Missed,,,,,,,,,,,,,,,
173,PT10M46.00S,2026-03-21T00:11:09.9Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612752,24,19,2026-03-21T00:11:12Z,1670000,False,,,0,,L. Shamet REBOUND (Off:0 Def:1),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,
174,PT10M39.00S,2026-03-21T00:11:20.6Z,2,REGULAR,foul,personal,['2freethrow'],1643052,,,1610612752,24,19,2026-03-21T00:11:35Z,1680000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Towns 2 FT),"[1643052, 1626157]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Towns,1626157.0
176,PT10M39.00S,2026-03-21T00:11:50.9Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,24,20,2026-03-21T00:11:50Z,1700000,False,,,0,,K. Towns Free Throw 1 of 2 (4 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,4.0,,,,,,,
177,PT10M39.00S,2026-03-21T00:11:56.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,24,20,2026-03-21T00:11:56Z,1710000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M39.00S,2026-03-21T00:12:41.4Z,2,REGULAR,substitution,out,[],1628973,,,1610612752,24,20,2026-03-21T00:14:44Z,1720000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT10M39.00S,2026-03-21T00:12:41.4Z,2,REGULAR,substitution,in,[],203903,,,1610612752,24,20,2026-03-21T00:14:44Z,1730000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT10M39.00S,2026-03-21T00:15:08.9Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,24,21,2026-03-21T00:15:08Z,1740000,False,,,0,,K. Towns Free Throw 2 of 2 (5 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,5.0,,,,,,,
181,PT10M18.00S,2026-03-21T00:15:30.8Z,2,REGULAR,turnover,lost ball,[],1631169,,,1610612751,24,21,2026-03-21T00:15:35Z,1750000,False,,,0,,J. Minott lost ball TURNOVER (1 TO),"[1631169, 1628384]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Center,1.0,Anunoby,1628384.0,,,,,,,,,,,,,,,,,
182,PT10M18.00S,2026-03-21T00:15:30.8Z,2,REGULAR,steal,,[],1628384,,,1610612752,24,21,2026-03-21T00:15:33Z,1760000,False,,,0,,O. Anunoby STEAL (2 STL),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
183,PT10M04.00S,2026-03-21T00:15:44.8Z,2,REGULAR,turnover,lost ball,[],1628384,,,1610612752,24,21,2026-03-21T00:15:53Z,1770000,False,,,0,,O. Anunoby lost ball TURNOVER (2 TO),"[1628384, 1643052]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),8-16 Center,2.0,Johnson,1643052.0,,,,,,,,,,,,,,,,,
184,PT10M04.00S,2026-03-21T00:15:44.8Z,2,REGULAR,steal,,[],1643052,,,1610612751,24,21,2026-03-21T00:15:53Z,1780000,False,,,0,,C. Johnson STEAL (2 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
185,PT10M00.00S,2026-03-21T00:15:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641869,92.72339027595268,52.20588235294118,1610612751,26,21,2026-03-21T00:15:56Z,1790000,False,11.0,16.0,1,right,M. Smith running Layup (4 PTS) (J. Minott 1 AST),"[1641869, 1631169]",1610612751.0,BKN,running,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,1.93,Made,,,,,,,,4.0,J. Minott,1631169.0,1.0,,,,
187,PT09M40.00S,2026-03-21T00:16:08.7Z,2,REGULAR,3pt,Jump Shot,[],1630631,4.5499342969776615,96.32352941176471,1610612752,26,21,2026-03-21T00:16:16Z,1810000,False,-232.0,-10.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,23.18,Missed,,,,,,,,,,,,,,,
188,PT09M35.00S,2026-03-21T00:16:13.7Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,26,21,2026-03-21T00:16:16Z,1820000,False,,,0,,K. Towns REBOUND (Off:3 Def:1),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,187.0,4.0,1.0,3.0,,,,,,,,,,,
189,PT09M34.00S,2026-03-21T00:16:15.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,8.09789750328515,48.77450980392157,1610612752,26,21,2026-03-21T00:16:19Z,1830000,False,6.0,24.0,1,left,MISS K. Towns Layup - blocked,"[1626157, 1643052]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,2.44,Missed,,,,,Johnson,1643052.0,,,,,,,,,
190,PT09M34.00S,2026-03-21T00:16:15.8Z,2,REGULAR,block,,[],1643052,,,1610612752,26,21,2026-03-21T00:16:17Z,1840000,False,,,0,,C. Johnson BLOCK (1 BLK),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT09M34.00S,2026-03-21T00:16:15.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,26,21,2026-03-21T00:16:19Z,1850000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,189.0,,,,,,,,,,,,,,
193,PT09M23.00S,2026-03-21T00:16:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630534,67.09921156373193,49.01960784313725,1610612751,26,21,2026-03-21T00:16:41Z,1870000,False,-5.0,257.0,1,right,MISS O. Agbaji 25' 3PT,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,25.68,Missed,,,,,,,,,,,,,,,
194,PT09M19.00S,2026-03-21T00:16:41.0Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,26,21,2026-03-21T00:16:41Z,1880000,False,,,0,,K. Towns REBOUND (Off:3 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,193.0,5.0,2.0,3.0,,,,,,,,,,,
195,PT09M14.00S,2026-03-21T00:16:45.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630631,11.251642575558476,47.30392156862745,1610612752,26,21,2026-03-21T00:16:50Z,1890000,False,13.0,53.0,1,left,MISS J. Alvarado driving floating Shot,[1630631],1610612752.0,NYK,driving floating,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),0-8 Center,,,,5.5,Missed,,,,,,,,,,,,,,,
196,PT09M14.00S,2026-03-21T00:16:45.9Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612751,26,21,2026-03-21T00:16:50Z,1900000,False,,,0,,J. Minott REBOUND (Off:0 Def:2),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,,
197,PT09M14.00S,2026-03-21T00:16:50.0Z,2,REGULAR,foul,personal,[],1630631,,,1610612751,26,21,2026-03-21T00:17:06Z,1910000,False,,,0,,J. Alvarado personal FOUL (1 PF),"[1630631, 1631169]",1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202007.0,,,,,1.0,0.0,Minott,1631169.0
199,PT09M14.00S,2026-03-21T00:16:55.3Z,2,REGULAR,substitution,out,[],1628384,,,1610612751,26,21,2026-03-21T00:17:04Z,1930000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M14.00S,2026-03-21T00:16:55.3Z,2,REGULAR,substitution,out,[],203903,,,1610612751,26,21,2026-03-21T00:17:04Z,1940000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M14.00S,2026-03-21T00:16:55.3Z,2,REGULAR,substitution,in,[],1628969,,,1610612751,26,21,2026-03-21T00:17:04Z,1950000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M14.00S,2026-03-21T00:16:55.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612751,26,21,2026-03-21T00:17:04Z,1960000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M05.00S,2026-03-21T00:17:18.5Z,2,REGULAR,3pt,Jump Shot,[],1631169,66.96780551905388,48.03921568627451,1610612751,26,21,2026-03-21T00:17:42Z,1970000,False,-10.0,258.0,1,right,MISS J. Minott 25' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,,,,25.82,Missed,,,,,,,,,,,,,,,
204,PT08M57.00S,2026-03-21T00:17:26.5Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,26,21,2026-03-21T00:17:25Z,1980000,False,,,0,,M. Robinson REBOUND (Off:2 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,203.0,5.0,3.0,2.0,,,,,,,,,,,
205,PT08M56.00S,2026-03-21T00:17:30.3Z,2,REGULAR,foul,offensive,[],1626157,,,1610612752,26,21,2026-03-21T00:17:37Z,1990000,False,,,0,,K. Towns offensive FOUL (2 PF),"[1626157, 1631169]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1628171.0,,,,,2.0,0.0,Minott,1631169.0
207,PT08M56.00S,2026-03-21T00:17:30.3Z,2,REGULAR,turnover,offensive foul,[],1626157,,,1610612752,26,21,2026-03-21T00:17:30Z,2010000,False,,,0,,K. Towns offensive foul TURNOVER (3 TO),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,,1628171.0,,,,,,,,
208,PT08M56.00S,2026-03-21T00:17:39.8Z,2,REGULAR,substitution,out,[],1641869,,,1610612751,26,21,2026-03-21T00:17:58Z,2020000,False,,,0,,SUB out: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M56.00S,2026-03-21T00:17:39.8Z,2,REGULAR,substitution,out,[],1643052,,,1610612751,26,21,2026-03-21T00:17:58Z,2030000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M56.00S,2026-03-21T00:17:39.8Z,2,REGULAR,substitution,out,[],1642879,,,1610612751,26,21,2026-03-21T00:17:58Z,2040000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M56.00S,2026-03-21T00:17:39.8Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,26,21,2026-03-21T00:17:58Z,2050000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M56.00S,2026-03-21T00:17:39.8Z,2,REGULAR,substitution,in,[],1630533,,,1610612751,26,21,2026-03-21T00:17:58Z,2060000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M56.00S,2026-03-21T00:17:39.8Z,2,REGULAR,substitution,in,[],1642849,,,1610612751,26,21,2026-03-21T00:17:58Z,2070000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M46.00S,2026-03-21T00:18:10.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630534,91.01511169513797,48.28431372549019,1610612751,26,21,2026-03-21T00:21:00Z,2080000,False,-9.0,32.0,1,right,MISS O. Agbaji driving Layup,[1630534],1610612751.0,BKN,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,3.31,Missed,,,,,,,,,,,,,,,
216,PT08M46.00S,2026-03-21T00:18:10.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,26,21,2026-03-21T00:18:18Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,214.0,,,,,,,,,,,,,,
218,PT08M46.00S,2026-03-21T00:18:22.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,26,21,2026-03-21T00:18:22Z,2120000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M31.00S,2026-03-21T00:21:45.2Z,2,REGULAR,foul,personal,[],1631169,,,1610612752,26,21,2026-03-21T00:21:52Z,2140000,False,,,0,,J. Minott personal FOUL (2 PF),"[1631169, 1626157]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202007.0,,,,,2.0,0.0,Towns,1626157.0
222,PT08M23.00S,2026-03-21T00:22:07.3Z,2,REGULAR,2pt,Jump Shot,[],1630631,5.732588699080158,78.67647058823529,1610612752,26,21,2026-03-21T00:22:15Z,2160000,False,-143.0,1.0,1,left,MISS J. Alvarado 14' pullup Shot,[1630631],1610612752.0,NYK,pullup,,,Alvarado,J. Alvarado,,,,,Mid-Range,8-16 Left,,,,14.34,Missed,,,,,,,,,,,,,,,
223,PT08M19.00S,2026-03-21T00:22:11.3Z,2,REGULAR,rebound,offensive,[],1629011,,,1610612752,26,21,2026-03-21T00:22:15Z,2170000,False,,,0,,M. Robinson REBOUND (Off:3 Def:3),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,8-16 Left,,,,,,222.0,6.0,3.0,3.0,,,,,,,,,,,
224,PT08M16.00S,2026-03-21T00:22:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,4.812746386333772,96.81372549019608,1610612752,26,21,2026-03-21T00:22:18Z,2180000,False,-234.0,-7.0,1,left,MISS J. Alvarado 3PT,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,Left Corner 3,24+ Left,,,,23.42,Missed,,,,,,,,,,,,,,,
225,PT08M12.00S,2026-03-21T00:22:18.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,26,21,2026-03-21T00:22:18Z,2190000,False,,,0,,Z. Williams REBOUND (Off:1 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Left Corner 3,24+ Left,,,,,,224.0,3.0,2.0,1.0,,,,,,,,,,,
226,PT08M04.00S,2026-03-21T00:22:26.0Z,2,REGULAR,3pt,Jump Shot,[],1631169,93.24901445466492,96.32352941176471,1610612751,29,21,2026-03-21T00:22:52Z,2200000,False,232.0,11.0,1,right,J. Minott 3PT bank (13 PTS) (N. Traore 1 AST),"[1631169, 1642849]",1610612751.0,BKN,bank,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,23.19,Made,,,,,,,,13.0,N. Traore,1642849.0,1.0,,,,
228,PT07M37.00S,2026-03-21T00:22:52.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,11.514454664914586,50.0,1610612752,29,21,2026-03-21T00:23:18Z,2220000,False,0.0,56.0,1,left,MISS K. Towns driving Hook,[1626157],1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,5.57,Missed,,,,,,,,,,,,,,,
229,PT07M36.00S,2026-03-21T00:22:53.7Z,2,REGULAR,rebound,offensive,[],1626157,,,1610612752,29,21,2026-03-21T00:23:40Z,2230000,False,,,0,,K. Towns REBOUND (Off:4 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,,,228.0,6.0,2.0,4.0,,,,,,,,,,,
230,PT07M36.00S,2026-03-21T00:22:56.8Z,2,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612752,29,21,2026-03-21T00:23:07Z,2240000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Towns 2 FT),"[1629651, 1626157]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Towns,1626157.0
232,PT07M36.00S,2026-03-21T00:23:40.2Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612752,29,22,2026-03-21T00:23:40Z,2260000,False,,,0,,K. Towns Free Throw 1 of 2 (6 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,6.0,,,,,,,
233,PT07M36.00S,2026-03-21T00:23:41.0Z,2,REGULAR,substitution,out,[],1630631,,,1610612752,29,22,2026-03-21T00:23:50Z,2270000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M36.00S,2026-03-21T00:23:41.0Z,2,REGULAR,substitution,in,[],1628973,,,1610612752,29,22,2026-03-21T00:23:50Z,2280000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M36.00S,2026-03-21T00:24:05.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612752,29,23,2026-03-21T00:24:05Z,2290000,False,,,0,,K. Towns Free Throw 2 of 2 (7 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,7.0,,,,,,,
236,PT07M21.00S,2026-03-21T00:24:23.6Z,2,REGULAR,foul,personal,[],1628969,,,1610612751,29,23,2026-03-21T00:24:32Z,2300000,False,,,0,,M. Bridges personal FOUL (1 PF),"[1628969, 1629651]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,202049.0,,,,,1.0,0.0,Claxton,1629651.0
238,PT07M13.00S,2026-03-21T00:24:49.1Z,2,REGULAR,3pt,Jump Shot,[],1630534,90.75229960578186,4.166666666666666,1610612751,32,23,2026-03-21T00:24:54Z,2320000,False,-229.0,34.0,1,right,O. Agbaji 3PT  (6 PTS) (N. Traore 2 AST),"[1630534, 1642849]",1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,23.18,Made,,,,,,,,6.0,N. Traore,1642849.0,2.0,,,,
240,PT06M58.00S,2026-03-21T00:25:03.6Z,2,REGULAR,2pt,Jump Shot,[],1628973,13.748357424441524,69.36274509803921,1610612752,32,25,2026-03-21T00:25:09Z,2340000,False,-97.0,77.0,1,left,J. Brunson 12' pullup Jump Shot (2 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,12.35,Made,,,,,,,,2.0,,,,,,,
241,PT06M47.00S,2026-03-21T00:25:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,88.51839684625493,48.77450980392157,1610612751,32,25,2026-03-21T00:25:20Z,2350000,False,-6.0,55.0,1,right,MISS N. Claxton driving Layup - blocked,"[1629651, 1629011]",1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,5.57,Missed,,,,,Robinson,1629011.0,,,,,,,,,
242,PT06M47.00S,2026-03-21T00:25:15.9Z,2,REGULAR,block,,[],1629011,,,1610612751,32,25,2026-03-21T00:25:18Z,2360000,False,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
243,PT06M44.00S,2026-03-21T00:25:18.9Z,2,REGULAR,rebound,defensive,[],1629011,,,1610612752,32,25,2026-03-21T00:25:20Z,2370000,False,,,0,,M. Robinson REBOUND (Off:3 Def:4),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,241.0,7.0,4.0,3.0,,,,,,,,,,,
244,PT06M30.00S,2026-03-21T00:25:32.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626157,9.280551905387648,49.26470588235294,1610612752,32,25,2026-03-21T00:25:37Z,2380000,False,4.0,35.0,1,left,MISS K. Towns driving DUNK - blocked,"[1626157, 1631169]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,3.49,Missed,,,,,Minott,1631169.0,,,,,,,,,
245,PT06M30.00S,2026-03-21T00:25:32.6Z,2,REGULAR,block,,[],1631169,,,1610612752,32,25,2026-03-21T00:25:36Z,2390000,False,,,0,,J. Minott BLOCK (1 BLK),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT06M26.00S,2026-03-21T00:25:36.6Z,2,REGULAR,rebound,defensive,[],1642849,,,1610612751,32,25,2026-03-21T00:25:37Z,2400000,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,244.0,1.0,1.0,0.0,,,,,,,,,,,
247,PT06M23.00S,2026-03-21T00:25:39.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,96.00854139290408,95.58823529411765,1610612751,32,25,2026-03-21T00:26:35Z,2410000,False,228.0,-15.0,1,right,MISS Z. Williams running 3PT,[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,,22.84,Missed,,,,,,,,,,,,,,,
248,PT06M19.00S,2026-03-21T00:25:43.0Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612752,32,25,2026-03-21T00:25:45Z,2420000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Right Corner 3,24+ Right,,,,,,247.0,2.0,2.0,0.0,,,,,,,,,,,
249,PT06M14.00S,2026-03-21T00:25:48.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626157,6.783837056504599,52.69607843137255,1610612752,32,25,2026-03-21T00:25:57Z,2430000,False,-13.0,11.0,1,left,MISS K. Towns running Layup,[1626157],1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,,,,,,
250,PT06M11.00S,2026-03-21T00:25:51.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,32,25,2026-03-21T00:25:57Z,2440000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,249.0,4.0,3.0,1.0,,,,,,,,,,,
251,PT06M10.00S,2026-03-21T00:25:55.1Z,2,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612751,32,25,2026-03-21T00:26:03Z,2450000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Williams 2 FT),"[1629011, 1630533]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628171.0,,,,,1.0,0.0,Williams,1630533.0
253,PT06M10.00S,2026-03-21T00:26:26.9Z,2,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,33,25,2026-03-21T00:26:26Z,2470000,False,,,0,,Z. Williams Free Throw 1 of 2 (1 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,Made,,,,,,,,1.0,,,,,,,
254,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,out,[],1631169,,,1610612751,33,25,2026-03-21T00:26:40Z,2480000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,out,[],1630534,,,1610612751,33,25,2026-03-21T00:26:40Z,2490000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M10.00S,2026-03-21T00:26:27.5Z,2,REGULAR,substitution,out,[],1626157,,,1610612751,33,25,2026-03-21T00:26:40Z,2500000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
