actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
352,PT10M30.00S,2025-11-19T01:55:36.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642856,28.728646517739815,75.49019607843137,1610612751,63,62,2025-11-19T01:55:42Z,3380000,False,-127.0,218.0,1,left,MISS E. Dëmin 25' 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,,,25.21,Missed,,,,,,,,,,,,,
353,PT10M25.00S,2025-11-19T01:55:41.6Z,3,REGULAR,rebound,defensive,[],1631169,,,1610612738,63,62,2025-11-19T01:55:42Z,3390000,False,,,0,,J. Minott REBOUND (Off:1 Def:2),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,352.0,3.0,2.0,1.0,,,,,
354,PT10M20.00S,2025-11-19T01:55:48.3Z,3,REGULAR,turnover,traveling,[],1627759,,,1610612738,63,62,2025-11-19T01:55:53Z,3400000,False,,,0,,J. Brown traveling TURNOVER (4 TO),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,,,,,,,,,,,,,,,4.0,,,,
355,PT10M09.00S,2025-11-19T01:56:10.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629008,10.5946123521682,59.55882352941176,1610612751,63,62,2025-11-19T01:56:15Z,3410000,False,-48.0,47.0,1,left,MISS M. Porter Jr. 6' pullup bank Shot,[1629008],1610612751.0,BKN,pullup bank,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.71,Missed,,,,,,,,,,,,,
356,PT10M05.00S,2025-11-19T01:56:14.0Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,63,62,2025-11-19T01:56:15Z,3420000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:5),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,355.0,5.0,5.0,0.0,,,,,
357,PT09M55.00S,2025-11-19T01:56:23.6Z,3,REGULAR,3pt,Jump Shot,[],1628401,88.12417871222075,3.9215686274509802,1610612738,63,62,2025-11-19T01:56:27Z,3430000,False,-230.0,59.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,23.79,Missed,,,,,,,,,,,,,
358,PT09M52.00S,2025-11-19T01:56:26.6Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,63,62,2025-11-19T01:56:27Z,3440000,False,,,0,,N. Claxton REBOUND (Off:4 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,357.0,7.0,3.0,4.0,,,,,
359,PT09M48.00S,2025-11-19T01:56:30.7Z,3,REGULAR,turnover,lost ball,[],1642856,,,1610612751,63,62,2025-11-19T01:56:34Z,3450000,False,,,0,,E. Dëmin lost ball TURNOVER (2 TO),"[1642856, 1628401]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,,,White,1628401.0
360,PT09M48.00S,2025-11-19T01:56:30.7Z,3,REGULAR,steal,,[],1628401,,,1610612738,63,62,2025-11-19T01:56:32Z,3460000,False,,,0,,D. White STEAL (1 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
361,PT09M46.00S,2025-11-19T01:56:34.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,74.98357424441524,12.009803921568627,1610612738,63,62,2025-11-19T03:52:04Z,3470000,False,-190.0,183.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,26.36,Missed,,,,,,,,,,,,,
362,PT09M45.00S,2025-11-19T01:56:35.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,63,62,2025-11-19T01:59:19Z,3480000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,361.0,,,,,,,,
363,PT09M45.00S,2025-11-19T01:56:40.7Z,3,REGULAR,foul,personal,[],1629674,,,1610612751,63,62,2025-11-19T01:56:47Z,3490000,False,,,0,,N. Queta loose ball personal FOUL (4 PF),"[1629674, 1642856]",1610612738.0,BOS,loose ball,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,200834.0,4.0,0.0,Dëmin,1642856.0,,,,,,,,,,,,,,,
365,PT09M45.00S,2025-11-19T01:56:52.0Z,3,REGULAR,substitution,out,[],1629674,,,1610612751,63,62,2025-11-19T01:56:56Z,3510000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
366,PT09M45.00S,2025-11-19T01:56:52.0Z,3,REGULAR,substitution,in,[],1630568,,,1610612751,63,62,2025-11-19T01:56:56Z,3520000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT09M26.00S,2025-11-19T01:57:23.8Z,3,REGULAR,3pt,Jump Shot,[],1629008,29.25427069645204,29.166666666666668,1610612751,63,62,2025-11-19T01:57:32Z,3530000,False,104.0,222.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,24.57,Missed,,,,,,,,,,,,,
368,PT09M26.00S,2025-11-19T01:57:23.8Z,3,REGULAR,rebound,offensive,[],1642856,,,1610612751,63,62,2025-11-19T01:57:49Z,3540000,False,,,0,,E. Dëmin REBOUND (Off:1 Def:2),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,367.0,3.0,2.0,1.0,,,,,
369,PT09M21.00S,2025-11-19T01:57:28.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642856,25.57490144546649,17.401960784313726,1610612751,63,62,2025-11-19T01:57:53Z,3550000,False,163.0,188.0,1,left,MISS E. Dëmin 24' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,24.87,Missed,,,,,,,,,,,,,
370,PT09M21.00S,2025-11-19T01:57:28.8Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,63,62,2025-11-19T01:57:34Z,3560000,False,,,0,,L. Garza REBOUND (Off:2 Def:1),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,369.0,3.0,1.0,2.0,,,,,
371,PT09M06.00S,2025-11-19T01:57:43.7Z,3,REGULAR,3pt,Jump Shot,[],1631169,94.43166885676742,96.32352941176471,1610612738,63,65,2025-11-19T01:57:55Z,3570000,False,232.0,0.0,1,right,J. Minott 3PT  (6 PTS) (P. Pritchard 4 AST),"[1631169, 1630202]",1610612738.0,BOS,,,,Minott,J. Minott,,,,,Right Corner 3,24+ Right,,,,,,23.16,Made,6.0,P. Pritchard,1630202.0,4.0,,,,,,,,,
374,PT09M01.00S,2025-11-19T01:57:54.0Z,3,REGULAR,turnover,bad pass,[],1642856,,,1610612751,63,65,2025-11-19T01:58:28Z,3600000,False,,,0,,E. Dëmin bad pass TURNOVER (3 TO),"[1642856, 1628401]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,3.0,,,White,1628401.0
375,PT09M01.00S,2025-11-19T01:57:54.0Z,3,REGULAR,steal,,[],1628401,,,1610612738,63,65,2025-11-19T01:57:56Z,3610000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
376,PT08M52.00S,2025-11-19T01:57:59.9Z,3,REGULAR,foul,personal,['2freethrow'],1629651,,,1610612738,63,65,2025-11-19T01:58:06Z,3620000,False,,,0,,N. Claxton shooting personal FOUL (1 PF) (Minott 2 FT),"[1629651, 1631169]",1610612751.0,BKN,shooting,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,1.0,0.0,Minott,1631169.0,,,,,,,,,,,,,,,
378,PT08M52.00S,2025-11-19T01:58:44.3Z,3,REGULAR,foul,technical,['1freethrow'],1629651,,,1610612738,63,65,2025-11-19T01:58:57Z,3640000,False,,,0,,N. Claxton technical FOUL (1 Tech),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,200834.0,1.0,1.0,,,,,,,,,,,,,,,,,
379,PT08M52.00S,2025-11-19T01:59:02.8Z,3,REGULAR,freethrow,1 of 1,[],1630202,,,1610612738,63,66,2025-11-19T01:59:02Z,3650000,False,,,0,,P. Pritchard technical Free Throw 1 of 1 (18 PTS),[1630202],1610612738.0,BOS,technical,,,Pritchard,P. Pritchard,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
380,PT08M52.00S,2025-11-19T01:59:27.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1631169,,,1610612738,63,66,2025-11-19T01:59:27Z,3660000,False,,,0,,MISS J. Minott Free Throw 1 of 2,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
381,PT08M52.00S,2025-11-19T01:59:27.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,63,66,2025-11-19T01:59:27Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,380.0,,,,,,,,
382,PT08M52.00S,2025-11-19T01:59:44.5Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1631169,,,1610612738,63,67,2025-11-19T01:59:44Z,3680000,False,,,0,,J. Minott Free Throw 2 of 2 (7 PTS),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
383,PT08M40.00S,2025-11-19T01:59:58.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629008,6.1268068331143235,50.49019607843137,1610612751,65,67,2025-11-19T02:00:34Z,3690000,False,-2.0,5.0,1,left,M. Porter Jr. cutting DUNK (20 PTS) (N. Claxton 3 AST),"[1629008, 1629651]",1610612751.0,BKN,cutting,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.57,Made,20.0,N. Claxton,1629651.0,3.0,,,,,,,,,
385,PT08M22.00S,2025-11-19T02:00:15.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,84.05059132720105,46.07843137254902,1610612738,65,69,2025-11-19T02:00:19Z,3710000,False,-20.0,97.0,1,right,D. White 9' driving floating Jump Shot (7 PTS) (J. Brown 3 AST),"[1628401, 1627759]",1610612738.0,BOS,driving floating,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.94,Made,7.0,J. Brown,1627759.0,3.0,,,,,,,,,
387,PT08M12.00S,2025-11-19T02:00:25.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,8.886333771353483,50.0,1610612751,65,69,2025-11-19T02:00:29Z,3730000,False,0.0,31.0,1,left,MISS E. Dëmin driving finger roll Layup,[1642856],1610612751.0,BKN,driving finger roll,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,3.1,Missed,,,,,,,,,,,,,
388,PT08M09.00S,2025-11-19T02:00:28.8Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,65,69,2025-11-19T02:00:29Z,3740000,False,,,0,,L. Garza REBOUND (Off:2 Def:2),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,387.0,4.0,2.0,2.0,,,,,
389,PT08M04.00S,2025-11-19T02:00:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,88.38699080157687,42.15686274509804,1610612738,65,71,2025-11-19T02:01:14Z,3750000,False,-39.0,57.0,1,right,J. Brown 6' driving Layup (8 PTS),[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.89,Made,8.0,,,,,,,,,,,,
390,PT08M04.00S,2025-11-19T02:00:41.0Z,3,REGULAR,foul,personal,['1freethrow'],1629611,,,1610612738,65,71,2025-11-19T02:01:03Z,3760000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Brown 1 FT),"[1629611, 1627759]",1610612751.0,BKN,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,2.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
392,PT08M04.00S,2025-11-19T02:00:51.4Z,3,REGULAR,substitution,out,[],1642856,,,1610612738,65,71,2025-11-19T02:01:56Z,3780000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT08M04.00S,2025-11-19T02:00:51.4Z,3,REGULAR,substitution,in,[],1631213,,,1610612738,65,71,2025-11-19T02:01:56Z,3790000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT08M04.00S,2025-11-19T02:01:13.2Z,3,REGULAR,freethrow,1 of 1,[],1627759,,,1610612738,65,72,2025-11-19T02:01:13Z,3800000,False,,,0,,J. Brown Free Throw 1 of 1 (9 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
395,PT08M00.00S,2025-11-19T02:01:22.6Z,3,REGULAR,foul,personal,[],1630202,,,1610612751,65,72,2025-11-19T02:01:56Z,3810000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1629611]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,200834.0,1.0,0.0,Mann,1629611.0,,,,,,,,,,,,,,,
397,PT07M46.00S,2025-11-19T02:01:54.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.1268068331143235,48.03921568627451,1610612751,65,72,2025-11-19T02:02:13Z,3830000,False,10.0,5.0,1,left,MISS N. Claxton DUNK - blocked,"[1629651, 1628401]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,1.1,Missed,,,,,,,,,,White,1628401.0,,
398,PT07M46.00S,2025-11-19T02:01:54.0Z,3,REGULAR,block,,[],1628401,,,1610612751,65,72,2025-11-19T02:01:56Z,3840000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT07M46.00S,2025-11-19T02:01:54.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,65,72,2025-11-19T02:02:32Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,397.0,,,,,,,,
400,PT07M38.00S,2025-11-19T02:02:26.8Z,3,REGULAR,jumpball,recovered,[],1631213,,,1610612751,65,72,2025-11-19T02:02:26Z,3860000,False,,,0,,Jump Ball N. Claxton vs. D. White: Tip to T. Martin,"[1631213, 1629651, 1628401]",1610612751.0,BKN,heldball,T. Martin,1631213.0,Martin,T. Martin,Claxton,1629651.0,White,1628401.0,,,,,,,,,,,,,,,,,,,,,,
403,PT07M36.00S,2025-11-19T02:02:28.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629008,31.35676741130092,60.29411764705882,1610612751,65,72,2025-11-19T02:02:34Z,3890000,False,-51.0,242.0,1,left,MISS M. Porter Jr. 24' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,24.77,Missed,,,,,,,,,,,,,
404,PT07M33.00S,2025-11-19T02:02:31.4Z,3,REGULAR,rebound,defensive,[],1628401,,,1610612738,65,72,2025-11-19T02:02:34Z,3900000,False,,,0,,D. White REBOUND (Off:0 Def:4),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,403.0,4.0,4.0,0.0,,,,,
405,PT07M28.00S,2025-11-19T02:02:36.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,68.80749014454665,27.696078431372552,1610612738,65,75,2025-11-19T02:02:58Z,3910000,False,-112.0,241.0,1,right,J. Brown 26' 3PT running pullup (12 PTS) (D. White 3 AST),"[1627759, 1628401]",1610612738.0,BOS,running pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,26.53,Made,12.0,D. White,1628401.0,3.0,,,,,,,,,
406,PT07M28.00S,2025-11-19T02:02:42.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,65,75,2025-11-19T02:02:42Z,3920000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT07M28.00S,2025-11-19T02:02:54.3Z,3,REGULAR,substitution,out,[],1629611,,,1610612751,65,75,2025-11-19T02:05:46Z,3930000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT07M28.00S,2025-11-19T02:02:54.3Z,3,REGULAR,substitution,in,[],1642962,,,1610612751,65,75,2025-11-19T02:05:46Z,3940000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT07M11.00S,2025-11-19T02:06:10.1Z,3,REGULAR,foul,personal,['2freethrow'],1630568,,,1610612751,65,75,2025-11-19T02:06:20Z,3950000,False,,,0,,L. Garza shooting personal FOUL (3 PF) (Claxton 2 FT),"[1630568, 1629651]",1610612738.0,BOS,shooting,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,3.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
412,PT07M11.00S,2025-11-19T02:06:38.2Z,3,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,66,75,2025-11-19T02:06:38Z,3970000,False,,,0,,N. Claxton Free Throw 1 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
413,PT07M11.00S,2025-11-19T02:06:52.4Z,3,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,67,75,2025-11-19T02:06:52Z,3980000,False,,,0,,N. Claxton Free Throw 2 of 2 (6 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
414,PT06M56.00S,2025-11-19T02:07:13.5Z,3,REGULAR,foul,personal,[],1642962,,,1610612738,67,75,2025-11-19T02:07:33Z,3990000,False,,,0,,D. Powell personal FOUL (2 PF),"[1642962, 1630202]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,16-24 Right Center,1628951.0,2.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,,,,
416,PT06M44.00S,2025-11-19T02:07:36.6Z,3,REGULAR,2pt,Jump Shot,[],1627759,77.21747700394218,54.90196078431373,1610612738,67,75,2025-11-19T02:07:54Z,4010000,False,25.0,162.0,1,right,MISS J. Brown 16' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,16.35,Missed,,,,,,,,,,,,,
417,PT06M41.00S,2025-11-19T02:07:39.6Z,3,REGULAR,rebound,offensive,[],1630202,,,1610612738,67,75,2025-11-19T02:07:41Z,4020000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:5),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,416.0,6.0,5.0,1.0,,,,,
418,PT06M39.00S,2025-11-19T02:07:41.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631169,70.77858081471747,77.45098039215686,1610612738,67,78,2025-11-19T02:07:46Z,4030000,False,137.0,222.0,1,right,J. Minott 26' 3PT  (10 PTS) (P. Pritchard 5 AST),"[1631169, 1630202]",1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,26.12,Made,10.0,P. Pritchard,1630202.0,5.0,,,,,,,,,
420,PT06M23.00S,2025-11-19T02:07:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631213,16.90210249671485,41.42156862745098,1610612751,67,78,2025-11-19T02:08:02Z,4050000,False,43.0,106.0,1,left,MISS T. Martin 11' driving floating Shot,[1631213],1610612751.0,BKN,driving floating,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.47,Missed,,,,,,,,,,,,,
421,PT06M19.00S,2025-11-19T02:08:01.4Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,67,78,2025-11-19T02:08:02Z,4060000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:6),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,420.0,7.0,6.0,1.0,,,,,
422,PT06M15.00S,2025-11-19T02:08:05.6Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627759,70.51576872536137,17.892156862745097,1610612738,67,78,2025-11-19T02:08:48Z,4070000,False,-161.0,225.0,1,right,MISS J. Brown 27' running 3PT,[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,27.61,Missed,,,,,,,,,,,,,
423,PT06M11.00S,2025-11-19T02:08:10.4Z,3,REGULAR,rebound,offensive,[],1631169,,,1610612738,67,78,2025-11-19T02:08:10Z,4080000,False,,,0,,J. Minott REBOUND (Off:2 Def:2),[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,422.0,4.0,2.0,2.0,,,,,
424,PT06M07.00S,2025-11-19T02:08:14.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627759,91.67214191852825,43.38235294117647,1610612738,67,78,2025-11-19T02:08:18Z,4090000,False,-33.0,26.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,4.2,Missed,,,,,,,,,,,,,
425,PT06M03.00S,2025-11-19T02:08:16.9Z,3,REGULAR,rebound,defensive,[],1629651,,,1610612751,67,78,2025-11-19T02:08:16Z,4100000,False,,,0,,N. Claxton REBOUND (Off:4 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,424.0,8.0,4.0,4.0,,,,,
426,PT05M56.00S,2025-11-19T02:08:24.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,10.33180026281209,46.81372549019608,1610612751,67,78,2025-11-19T02:08:29Z,4110000,False,16.0,45.0,1,left,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.73,Missed,,,,,,,,,,,,,
427,PT05M54.00S,2025-11-19T02:08:26.7Z,3,REGULAR,rebound,defensive,[],1630568,,,1610612738,67,78,2025-11-19T02:08:29Z,4120000,False,,,0,,L. Garza REBOUND (Off:2 Def:3),[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,426.0,5.0,3.0,2.0,,,,,
428,PT05M44.00S,2025-11-19T02:08:36.7Z,3,REGULAR,3pt,Jump Shot,[],1628401,95.48291721419186,4.166666666666666,1610612738,67,78,2025-11-19T02:08:42Z,4130000,False,-229.0,-10.0,1,right,MISS D. White 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,22.94,Missed,,,,,,,,,,,,,
429,PT05M39.00S,2025-11-19T02:08:41.7Z,3,REGULAR,rebound,defensive,[],1642962,,,1610612751,67,78,2025-11-19T02:08:42Z,4140000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,428.0,1.0,1.0,0.0,,,,,
430,PT05M24.00S,2025-11-19T02:08:56.5Z,3,REGULAR,3pt,Jump Shot,[],1629008,18.74178712220762,6.127450980392156,1610612751,67,78,2025-11-19T02:09:01Z,4150000,False,219.0,124.0,1,left,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,25.19,Missed,,,,,,,,,,,,,
431,PT05M20.00S,2025-11-19T02:09:00.5Z,3,REGULAR,rebound,defensive,[],1627759,,,1610612738,67,78,2025-11-19T02:09:01Z,4160000,False,,,0,,J. Brown REBOUND (Off:0 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,430.0,3.0,3.0,0.0,,,,,
432,PT05M13.00S,2025-11-19T02:09:08.2Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,67,78,2025-11-19T02:09:11Z,4170000,False,,,0,,J. Brown bad pass TURNOVER (5 TO),"[1627759, 1642962]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,5.0,,,Powell,1642962.0
433,PT05M13.00S,2025-11-19T02:09:08.2Z,3,REGULAR,steal,,[],1642962,,,1610612751,67,78,2025-11-19T02:09:10Z,4180000,False,,,0,,D. Powell STEAL (1 STL),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
434,PT05M03.00S,2025-11-19T02:09:18.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631213,2.447437582128778,96.32352941176471,1610612751,67,78,2025-11-19T02:09:23Z,4190000,False,-232.0,-29.0,1,left,MISS T. Martin 3PT,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Left Corner 3,24+ Left,,,,,,23.35,Missed,,,,,,,,,,,,,
