actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT04M58.00S,2026-04-05T19:55:34.6Z,1,REGULAR,substitution,in,[],1630286,,,1610612751,20,12,2026-04-05T19:55:40Z,900000,False,,,0,,SUB in: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M58.00S,2026-04-05T19:55:34.6Z,1,REGULAR,substitution,out,[],1642849,,,1610612751,20,12,2026-04-05T19:55:51Z,910000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M47.00S,2026-04-05T19:56:03.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630592,92.85479632063075,52.69607843137255,1610612751,22,12,2026-04-05T19:56:07Z,920000,False,13.0,15.0,1,right,J. Wilson driving Layup (9 PTS) (T. Etienne 1 AST),"[1630592, 1630623]",1610612751.0,BKN,driving,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,2.0,Made,,,,,,,,9.0,T. Etienne,1630623.0,1.0,,,,,,,
95,PT04M33.00S,2026-04-05T19:56:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,7.30946123521682,45.83333333333333,1610612764,22,12,2026-04-05T19:56:23Z,940000,False,21.0,16.0,1,left,MISS W. Riley driving Layup - blocked,"[1642860, 1630604]",1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,Liddell,1630604.0,,,,,,,,,,,,
96,PT04M33.00S,2026-04-05T19:56:17.6Z,1,REGULAR,block,,[],1630604,,,1610612764,22,12,2026-04-05T19:56:20Z,950000,False,,,0,,E. Liddell BLOCK (2 BLK),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
97,PT04M29.00S,2026-04-05T19:56:21.6Z,1,REGULAR,rebound,defensive,[],1630604,,,1610612751,22,12,2026-04-05T19:56:23Z,960000,False,,,0,,E. Liddell REBOUND (Off:0 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
98,PT04M27.00S,2026-04-05T19:56:24.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630604,93.38042049934296,51.71568627450981,1610612751,24,12,2026-04-05T20:02:59Z,970000,False,9.0,10.0,1,right,E. Liddell running finger roll Layup (4 PTS),[1630604],1610612751.0,BKN,running finger roll,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,4.0,,,,,,,,,,
99,PT04M06.00S,2026-04-05T19:56:43.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642860,11.645860709592641,50.98039215686274,1610612764,24,12,2026-04-05T19:56:48Z,980000,False,-5.0,57.0,1,left,MISS W. Riley driving Hook,[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,5.72,Missed,,,,,,,,,,,,,,,,,,
100,PT04M05.00S,2026-04-05T19:56:45.1Z,1,REGULAR,rebound,offensive,[],1642860,,,1610612764,24,12,2026-04-05T19:56:45Z,990000,False,,,0,,W. Riley REBOUND (Off:1 Def:0),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,In The Paint (Non-RA),0-8 Center,,,99.0,1.0,0.0,1.0,,,,,,,,,,,,,,
103,PT04M05.00S,2026-04-05T19:56:49.8Z,1,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612764,24,12,2026-04-05T19:56:56Z,1020000,False,,,0,,J. Wilson shooting personal FOUL (3 PF) (Riley 2 FT),"[1630592, 1642860]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,,,,,3.0,0.0,Riley,1642860.0,,,
105,PT04M05.00S,2026-04-05T19:57:10.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642860,,,1610612764,24,13,2026-04-05T19:57:10Z,1040000,False,,,0,,W. Riley Free Throw 1 of 2 (1 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
106,PT04M05.00S,2026-04-05T19:57:10.8Z,1,REGULAR,substitution,out,[],1630592,,,1610612764,24,13,2026-04-05T19:57:19Z,1050000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2026-04-05T19:57:10.8Z,1,REGULAR,substitution,out,[],1630604,,,1610612764,24,13,2026-04-05T19:57:19Z,1060000,False,,,0,,SUB out: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M05.00S,2026-04-05T19:57:10.8Z,1,REGULAR,substitution,out,[],1642962,,,1610612764,24,13,2026-04-05T19:57:19Z,1070000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M05.00S,2026-04-05T19:57:10.8Z,1,REGULAR,substitution,in,[],1641869,,,1610612764,24,13,2026-04-05T19:57:19Z,1080000,False,,,0,,SUB in: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M05.00S,2026-04-05T19:57:10.8Z,1,REGULAR,substitution,in,[],1631169,,,1610612764,24,13,2026-04-05T19:57:19Z,1090000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M05.00S,2026-04-05T19:57:10.8Z,1,REGULAR,substitution,in,[],1630534,,,1610612764,24,13,2026-04-05T19:57:19Z,1100000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M05.00S,2026-04-05T19:57:36.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642860,,,1610612764,24,14,2026-04-05T19:57:36Z,1110000,False,,,0,,W. Riley Free Throw 2 of 2 (2 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
113,PT03M49.00S,2026-04-05T19:57:55.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630623,84.97043363994744,60.29411764705882,1610612751,26,14,2026-04-05T19:58:02Z,1120000,False,51.0,89.0,1,right,T. Etienne 10' driving floating Jump Shot (2 PTS),[1630623],1610612751.0,BKN,driving floating,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),8-16 Center,10.27,Made,,,,,,,,2.0,,,,,,,,,,
114,PT03M28.00S,2026-04-05T19:58:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,10.988830486202366,50.49019607843137,1610612764,26,14,2026-04-05T19:58:22Z,1130000,False,-2.0,51.0,1,left,MISS J. Reese driving Layup - blocked,"[1642882, 1630286]",1610612764.0,WAS,driving,,,Reese,J. Reese,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,Scott,1630286.0,,,,,,,,,,,,
115,PT03M28.00S,2026-04-05T19:58:17.1Z,1,REGULAR,block,,[],1630286,,,1610612764,26,14,2026-04-05T19:58:19Z,1140000,False,,,0,,T. Scott BLOCK (1 BLK),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
116,PT03M25.00S,2026-04-05T19:58:20.1Z,1,REGULAR,rebound,defensive,[],1630286,,,1610612751,26,14,2026-04-05T19:58:22Z,1150000,False,,,0,,T. Scott REBOUND (Off:0 Def:1),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,In The Paint (Non-RA),0-8 Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT03M22.00S,2026-04-05T19:58:23.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631169,72.35545335085413,19.362745098039216,1610612751,26,14,2026-04-05T20:05:55Z,1160000,False,-153.0,207.0,1,right,MISS J. Minott 25' running pullup 3PT,[1631169],1610612751.0,BKN,running pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,25.78,Missed,,,,,,,,,,,,,,,,,,
118,PT03M18.00S,2026-04-05T19:58:27.0Z,1,REGULAR,rebound,defensive,[],1642364,,,1610612764,26,14,2026-04-05T19:58:27Z,1170000,False,,,0,,J. Watkins REBOUND (Off:0 Def:1),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT03M15.00S,2026-04-05T19:58:29.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641778,5.863994743758213,95.58823529411765,1610612764,26,14,2026-04-05T19:58:35Z,1180000,False,-228.0,3.0,1,left,MISS L. Black running 3PT,[1641778],1610612764.0,WAS,running,,,Black,L. Black,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
120,PT03M12.00S,2026-04-05T19:58:33.7Z,1,REGULAR,rebound,offensive,[],1642882,,,1610612764,26,14,2026-04-05T19:58:33Z,1190000,False,,,0,,J. Reese REBOUND (Off:3 Def:1),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Left Corner 3,24+ Left,,,119.0,4.0,1.0,3.0,,,,,,,,,,,,,,
121,PT03M10.00S,2026-04-05T19:58:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642882,6.521024967148489,51.225490196078425,1610612764,26,14,2026-04-05T20:07:37Z,1200000,False,-6.0,9.0,1,left,MISS J. Reese putback Layup - blocked,"[1642882, 1631169]",1610612764.0,WAS,putback,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,Minott,1631169.0,,,,,,,,,,,,
122,PT03M10.00S,2026-04-05T19:58:35.2Z,1,REGULAR,block,,[],1631169,,,1610612764,26,14,2026-04-05T19:58:37Z,1210000,False,,,0,,J. Minott BLOCK (1 BLK),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
123,PT03M07.00S,2026-04-05T19:58:38.2Z,1,REGULAR,rebound,defensive,[],1630286,,,1610612751,26,14,2026-04-05T19:58:38Z,1220000,False,,,0,,T. Scott REBOUND (Off:0 Def:2),[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,Restricted Area,0-8 Center,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,,
124,PT03M03.00S,2026-04-05T19:58:42.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630534,68.80749014454665,29.166666666666668,1610612751,29,14,2026-04-05T20:08:18Z,1230000,False,-104.0,241.0,1,right,O. Agbaji 26' 3PT running (3 PTS) (T. Etienne 2 AST),"[1630534, 1630623]",1610612751.0,BKN,running,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,26.23,Made,,,,,,,,3.0,T. Etienne,1630623.0,2.0,,,,,,,
126,PT02M49.00S,2026-04-05T19:58:59.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630623,,,1610612764,29,14,2026-04-05T19:59:10Z,1250000,False,,,0,,T. Etienne personal FOUL (1 PF) (Watkins 2 FT),"[1630623, 1642364]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1627961.0,,,,,1.0,0.0,Watkins,1642364.0,,,
128,PT02M49.00S,2026-04-05T19:59:14.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,29,14,2026-04-05T19:59:14Z,1270000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M49.00S,2026-04-05T20:02:14.2Z,1,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,29,15,2026-04-05T20:02:37Z,1280000,False,,,0,,J. Watkins Free Throw 1 of 2 (1 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
130,PT02M49.00S,2026-04-05T20:02:14.2Z,1,REGULAR,freethrow,2 of 2,[],1642364,,,1610612764,29,15,2026-04-05T20:02:37Z,1290000,False,,,0,,MISS J. Watkins Free Throw 2 of 2,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT02M44.00S,2026-04-05T20:02:19.2Z,1,REGULAR,rebound,defensive,[],1641869,,,1610612751,29,15,2026-04-05T20:02:37Z,1300000,False,,,0,,M. Smith REBOUND (Off:0 Def:1),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT02M31.00S,2026-04-05T20:02:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631169,93.9060446780552,61.76470588235294,1610612751,31,15,2026-04-05T20:02:57Z,1310000,False,59.0,5.0,1,right,J. Minott driving Layup (2 PTS),[1631169],1610612751.0,BKN,driving,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,,,,,,,,2.0,,,,,,,,,,
133,PT02M31.00S,2026-04-05T20:02:56.8Z,1,REGULAR,foul,personal,['1freethrow'],1630264,,,1610612751,31,15,2026-04-05T20:03:04Z,1320000,False,,,0,,A. Gill shooting personal FOUL (2 PF) (Minott 1 FT),"[1630264, 1631169]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627961.0,,,,,2.0,0.0,Minott,1631169.0,,,
135,PT02M31.00S,2026-04-05T20:03:16.9Z,1,REGULAR,freethrow,1 of 1,[],1631169,,,1610612751,32,15,2026-04-05T20:03:16Z,1340000,False,,,0,,J. Minott Free Throw 1 of 1 (3 PTS),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
136,PT02M16.00S,2026-04-05T20:03:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642364,8.229303547963205,49.26470588235294,1610612764,32,17,2026-04-05T20:03:36Z,1350000,False,4.0,25.0,1,left,J. Watkins driving Layup (3 PTS),[1642364],1610612764.0,WAS,driving,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,3.0,,,,,,,,,,
137,PT02M01.00S,2026-04-05T20:03:47.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630534,92.72339027595268,39.705882352941174,1610612751,32,17,2026-04-05T20:11:02Z,1360000,False,-51.0,16.0,1,right,MISS O. Agbaji driving Hook,[1630534],1610612751.0,BKN,driving,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
138,PT01M58.00S,2026-04-05T20:03:50.8Z,1,REGULAR,rebound,defensive,[],1642364,,,1610612764,32,17,2026-04-05T20:03:51Z,1370000,False,,,0,,J. Watkins REBOUND (Off:0 Def:2),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,137.0,2.0,2.0,0.0,,,,,,,,,,,,,,
139,PT01M53.00S,2026-04-05T20:03:58.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630623,,,1610612764,32,17,2026-04-05T20:04:06Z,1380000,False,,,0,,T. Etienne shooting personal FOUL (2 PF) (Riley 2 FT),"[1630623, 1642860]",1610612751.0,BKN,shooting,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,,,,,2.0,0.0,Riley,1642860.0,,,
141,PT01M53.00S,2026-04-05T20:04:25.2Z,1,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,32,18,2026-04-05T20:04:42Z,1400000,False,,,0,,W. Riley Free Throw 1 of 2 (3 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
142,PT01M53.00S,2026-04-05T20:04:25.2Z,1,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,32,18,2026-04-05T20:04:42Z,1410000,False,,,0,,MISS W. Riley Free Throw 2 of 2,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
143,PT01M50.00S,2026-04-05T20:04:28.2Z,1,REGULAR,rebound,defensive,[],1641869,,,1610612751,32,18,2026-04-05T20:04:42Z,1420000,False,,,0,,M. Smith REBOUND (Off:0 Def:2),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,,
144,PT01M33.00S,2026-04-05T20:04:58.7Z,1,REGULAR,turnover,bad pass,[],1631169,,,1610612751,32,18,2026-04-05T20:05:02Z,1430000,False,,,0,,J. Minott bad pass TURNOVER (1 TO),"[1631169, 1642882]",1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Reese,1642882.0
145,PT01M33.00S,2026-04-05T20:04:58.7Z,1,REGULAR,steal,,[],1642882,,,1610612764,32,18,2026-04-05T20:05:01Z,1440000,False,,,0,,J. Reese STEAL (1 STL),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
146,PT01M18.00S,2026-04-05T20:05:13.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642882,5.863994743758213,48.77450980392157,1610612764,32,20,2026-04-05T20:05:17Z,1450000,False,6.0,3.0,1,left,J. Reese DUNK (4 PTS) (A. Gill 2 AST),"[1642882, 1630264]",1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,0.66,Made,,,,,,,,4.0,A. Gill,1630264.0,2.0,,,,,,,
148,PT01M07.00S,2026-04-05T20:05:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630534,91.40932982917214,96.32352941176471,1610612751,35,20,2026-04-05T20:05:28Z,1470000,False,232.0,28.0,1,right,O. Agbaji 3PT  (6 PTS) (T. Etienne 3 AST),"[1630534, 1630623]",1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,23.33,Made,,,,,,,,6.0,T. Etienne,1630623.0,3.0,,,,,,,
150,PT00M49.30S,2026-04-05T20:05:42.9Z,1,REGULAR,turnover,bad pass,[],1642364,,,1610612764,35,20,2026-04-05T20:05:47Z,1490000,False,,,0,,J. Watkins bad pass TURNOVER (2 TO),"[1642364, 1630623]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Etienne,1630623.0
151,PT00M49.30S,2026-04-05T20:05:42.9Z,1,REGULAR,steal,,[],1630623,,,1610612751,35,20,2026-04-05T20:05:45Z,1500000,False,,,0,,T. Etienne STEAL (1 STL),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
152,PT00M44.60S,2026-04-05T20:05:47.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630623,94.69448094612353,96.32352941176471,1610612751,35,20,2026-04-05T20:05:52Z,1510000,False,232.0,-3.0,1,right,MISS T. Etienne running 3PT,[1630623],1610612751.0,BKN,running,,,Etienne,T. Etienne,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
153,PT00M40.00S,2026-04-05T20:05:52.2Z,1,REGULAR,rebound,defensive,[],1642882,,,1610612764,35,20,2026-04-05T20:05:52Z,1520000,False,,,0,,J. Reese REBOUND (Off:3 Def:2),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Right Corner 3,24+ Right,,,152.0,5.0,2.0,3.0,,,,,,,,,,,,,,
154,PT00M26.90S,2026-04-05T20:06:07.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630534,,,1610612764,35,20,2026-04-05T20:06:20Z,1530000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Riley 2 FT),"[1630534, 1642860]",1610612751.0,BKN,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1162.0,,,,,1.0,0.0,Riley,1642860.0,,,
156,PT00M26.90S,2026-04-05T20:06:33.9Z,1,REGULAR,freethrow,1 of 2,[],1642860,,,1610612764,35,21,2026-04-05T20:06:54Z,1550000,False,,,0,,W. Riley Free Throw 1 of 2 (4 PTS),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
157,PT00M26.90S,2026-04-05T20:06:33.9Z,1,REGULAR,freethrow,2 of 2,[],1642860,,,1610612764,35,21,2026-04-05T20:06:54Z,1560000,False,,,0,,MISS W. Riley Free Throw 2 of 2,[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
158,PT00M23.90S,2026-04-05T20:06:36.9Z,1,REGULAR,rebound,offensive,[],1642882,,,1610612764,35,21,2026-04-05T20:06:54Z,1570000,False,,,0,,J. Reese REBOUND (Off:4 Def:2),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,,,,,157.0,6.0,2.0,4.0,,,,,,,,,,,,,,
159,PT00M23.90S,2026-04-05T20:06:53.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642882,5.590000152587891,50.0,1610612764,35,21,2026-04-05T20:06:56Z,1580000,False,0.0,0.0,1,left,MISS J. Reese tip Layup,[1642882],1610612764.0,WAS,tip,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
160,PT00M23.90S,2026-04-05T20:06:53.0Z,1,REGULAR,rebound,offensive,[],1630264,,,1610612764,35,21,2026-04-05T20:06:56Z,1590000,False,,,0,,A. Gill REBOUND (Off:2 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,159.0,2.0,0.0,2.0,,,,,,,,,,,,,,
161,PT00M23.90S,2026-04-05T20:06:55.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630264,5.590000152587891,50.0,1610612764,35,21,2026-04-05T20:14:35Z,1600000,False,0.0,0.0,1,left,MISS A. Gill putback Layup,[1630264],1610612764.0,WAS,putback,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
162,PT00M23.90S,2026-04-05T20:06:55.5Z,1,REGULAR,rebound,offensive,[],1630264,,,1610612764,35,21,2026-04-05T20:06:58Z,1610000,False,,,0,,A. Gill REBOUND (Off:3 Def:0),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,161.0,3.0,0.0,3.0,,,,,,,,,,,,,,
163,PT00M22.90S,2026-04-05T20:06:57.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630264,5.590000152587891,50.0,1610612764,35,23,2026-04-05T20:14:39Z,1620000,False,0.0,0.0,1,left,A. Gill tip Layup (7 PTS),[1630264],1610612764.0,WAS,tip,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,7.0,,,,,,,,,,
164,PT00M00.00S,2026-04-05T20:07:20.2Z,1,REGULAR,3pt,Jump Shot,[],1630286,73.01248357424441,79.65686274509804,1610612751,35,23,2026-04-05T20:07:24Z,1630000,False,148.0,201.0,1,right,MISS T. Scott 24' pullup 3PT,[1630286],1610612751.0,BKN,pullup,,,Scott,T. Scott,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2026-04-05T20:07:23.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,35,23,2026-04-05T20:07:23Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,164.0,,,,,,,,,,,,,,,,,
166,PT00M00.00S,2026-04-05T20:07:24.2Z,1,REGULAR,period,end,[],0,,,1610612751,35,23,2026-04-05T20:07:24Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-04-05T20:10:05.2Z,2,REGULAR,period,start,[],0,,,1610612764,35,23,2026-04-05T20:10:05Z,1660000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT11M42.00S,2026-04-05T20:10:21.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630264,7.440867279894875,43.627450980392155,1610612764,35,25,2026-04-05T20:16:05Z,1670000,False,32.0,17.0,1,left,A. Gill driving bank Hook (9 PTS),[1630264],1610612764.0,WAS,driving bank,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,,,,9.0,,,,,,,,,,
169,PT11M26.00S,2026-04-05T20:10:37.5Z,2,REGULAR,3pt,Jump Shot,[],1630623,68.67608409986859,32.59803921568628,1610612751,35,25,2026-04-05T20:10:42Z,1680000,False,-87.0,242.0,1,right,MISS T. Etienne 25' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
170,PT11M22.00S,2026-04-05T20:10:41.5Z,2,REGULAR,rebound,defensive,[],1641778,,,1610612764,35,25,2026-04-05T20:10:42Z,1690000,False,,,0,,L. Black REBOUND (Off:0 Def:1),[1641778],1610612764.0,WAS,,,,Black,L. Black,,,,,Above the Break 3,24+ Left Center,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,
171,PT11M13.00S,2026-04-05T20:10:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642860,5.863994743758213,56.127450980392155,1610612764,35,27,2026-04-05T20:17:16Z,1700000,False,-31.0,3.0,1,left,W. Riley driving finger roll Layup (6 PTS),[1642860],1610612764.0,WAS,driving finger roll,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,6.0,,,,,,,,,,
