actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
96,PT05M43.00S,2026-03-16T23:53:42.0Z,1,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,4,19,2026-03-16T23:53:42Z,900000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT05M43.00S,2026-03-16T23:53:42.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,4,19,2026-03-16T23:53:42Z,910000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,
98,PT05M43.00S,2026-03-16T23:53:56.5Z,1,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,5,19,2026-03-16T23:53:56Z,920000,False,,,0,,N. Claxton Free Throw 2 of 2 (5 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
99,PT05M32.00S,2026-03-16T23:54:08.8Z,1,REGULAR,3pt,Jump Shot,[],1629680,4.155716162943495,96.07843137254902,1610612757,5,19,2026-03-16T23:54:14Z,930000,False,-230.0,-13.0,1,left,MISS M. Thybulle 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,23.08,Missed,,,,,,,,,,,,,,,,,,
100,PT05M28.00S,2026-03-16T23:54:12.8Z,1,REGULAR,rebound,defensive,[],1641869,,,1610612751,5,19,2026-03-16T23:54:14Z,940000,False,,,0,,M. Smith REBOUND (Off:0 Def:1),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Left Corner 3,24+ Left,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,,
101,PT05M21.00S,2026-03-16T23:54:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,93.11760840998686,47.549019607843135,1610612751,5,19,2026-03-16T23:54:26Z,950000,False,-12.0,12.0,1,right,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
103,PT05M16.00S,2026-03-16T23:54:26.2Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,5,19,2026-03-16T23:54:48Z,970000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,101.0,1.0,1.0,0.0,,,,,,,,,,,,,,
104,PT05M14.00S,2026-03-16T23:54:31.0Z,1,REGULAR,turnover,out-of-bounds,[],1642270,,,1610612757,5,19,2026-03-16T23:54:44Z,980000,False,,,0,,D. Clingan bad pass out-of-bounds TURNOVER (1 TO),[1642270],1610612757.0,POR,bad pass,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,203592.0,1.0,,,,,,
105,PT05M14.00S,2026-03-16T23:54:34.8Z,1,REGULAR,substitution,out,[],1630533,,,1610612751,5,19,2026-03-16T23:54:41Z,990000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT05M14.00S,2026-03-16T23:54:34.8Z,1,REGULAR,substitution,out,[],1642962,,,1610612751,5,19,2026-03-16T23:54:41Z,1000000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT05M14.00S,2026-03-16T23:54:34.8Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,5,19,2026-03-16T23:54:41Z,1010000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT05M14.00S,2026-03-16T23:54:34.8Z,1,REGULAR,substitution,in,[],1630623,,,1610612751,5,19,2026-03-16T23:54:41Z,1020000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT05M14.00S,2026-03-16T23:54:34.8Z,1,REGULAR,substitution,in,[],1630534,,,1610612751,5,19,2026-03-16T23:54:41Z,1030000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT05M14.00S,2026-03-16T23:54:34.8Z,1,REGULAR,substitution,in,[],1643052,,,1610612751,5,19,2026-03-16T23:54:41Z,1040000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT05M01.00S,2026-03-16T23:55:04.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1641869,77.21747700394218,68.38235294117648,1610612751,5,19,2026-03-16T23:55:07Z,1050000,False,92.0,162.0,1,right,MISS M. Smith 18' pullup Shot,[1641869],1610612751.0,BKN,pullup,,,Smith,M. Smith,,,,,Mid-Range,16-24 Right Center,18.6,Missed,,,,,,,,,,,,,,,,,,
112,PT04M58.00S,2026-03-16T23:55:07.1Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,5,19,2026-03-16T23:55:07Z,1060000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,,
113,PT04M46.00S,2026-03-16T23:55:19.4Z,1,REGULAR,3pt,Jump Shot,[],1630166,29.517082785808146,72.54901960784314,1610612757,5,22,2026-03-16T23:55:24Z,1070000,False,-113.0,225.0,1,left,D. Avdija 25' 3PT  (5 PTS) (J. Holiday 3 AST),"[1630166, 201950]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,5.0,J. Holiday,201950.0,3.0,,,,,,,,,,
115,PT04M29.00S,2026-03-16T23:55:34.9Z,1,REGULAR,3pt,Jump Shot,[],1643052,67.7562417871222,55.88235294117647,1610612751,8,22,2026-03-16T23:55:41Z,1090000,False,29.0,251.0,1,right,C. Johnson 25' 3PT  (3 PTS) (E. Liddell 1 AST),"[1643052, 1630604]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,25.23,Made,,,,,3.0,E. Liddell,1630604.0,1.0,,,,,,,,,,
117,PT04M22.00S,2026-03-16T23:55:43.0Z,1,REGULAR,3pt,Jump Shot,[],201950,23.866622864651774,85.5392156862745,1610612757,8,22,2026-03-17T00:22:36Z,1110000,False,-178.0,172.0,1,left,MISS J. Holiday 24' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
118,PT04M21.00S,2026-03-16T23:55:44.0Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,8,22,2026-03-17T00:22:36Z,1120000,False,,,0,,D. Clingan REBOUND (Off:3 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,117.0,6.0,3.0,3.0,,,,,,,,,,,,,,
119,PT04M21.00S,2026-03-16T23:55:47.3Z,1,REGULAR,foul,personal,['2freethrow'],1643052,,,1610612757,8,22,2026-03-16T23:56:01Z,1130000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Clingan 2 FT),"[1643052, 1642270]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,1.0,0.0,Clingan,1642270.0,,
121,PT04M21.00S,2026-03-16T23:56:14.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642270,,,1610612757,8,23,2026-03-16T23:56:14Z,1150000,False,,,0,,D. Clingan Free Throw 1 of 2 (5 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
122,PT04M21.00S,2026-03-16T23:56:15.1Z,1,REGULAR,substitution,out,[],201950,,,1610612757,8,23,2026-03-16T23:56:20Z,1160000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT04M21.00S,2026-03-16T23:56:15.1Z,1,REGULAR,substitution,in,[],1631321,,,1610612757,8,23,2026-03-16T23:56:20Z,1170000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT04M21.00S,2026-03-16T23:56:32.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642270,,,1610612757,8,24,2026-03-16T23:56:32Z,1180000,False,,,0,,D. Clingan Free Throw 2 of 2 (6 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
125,PT04M08.00S,2026-03-16T23:56:48.5Z,1,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612751,8,24,2026-03-16T23:57:04Z,1190000,False,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Agbaji 2 FT),"[1629680, 1630534]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,2.0,0.0,Agbaji,1630534.0,,
127,PT04M08.00S,2026-03-16T23:57:16.3Z,1,REGULAR,freethrow,1 of 2,[],1630534,,,1610612751,8,24,2026-03-16T23:57:16Z,1210000,False,,,0,,MISS O. Agbaji Free Throw 1 of 2,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT04M08.00S,2026-03-16T23:57:16.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,8,24,2026-03-16T23:57:16Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,
129,PT04M08.00S,2026-03-16T23:57:17.1Z,1,REGULAR,substitution,out,[],1642270,,,1610612751,8,24,2026-03-16T23:57:21Z,1230000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT04M08.00S,2026-03-16T23:57:17.1Z,1,REGULAR,substitution,in,[],1631200,,,1610612751,8,24,2026-03-16T23:57:21Z,1240000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT04M08.00S,2026-03-16T23:57:37.8Z,1,REGULAR,freethrow,2 of 2,[],1630534,,,1610612751,9,24,2026-03-16T23:57:37Z,1250000,False,,,0,,O. Agbaji Free Throw 2 of 2 (1 PTS),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
133,PT03M51.00S,2026-03-16T23:58:12.7Z,1,REGULAR,3pt,Jump Shot,[],1630703,27.414586070959263,80.14705882352942,1610612757,9,24,2026-03-16T23:58:20Z,1270000,False,-151.0,205.0,1,left,MISS S. Henderson 25' 3PT,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,25.46,Missed,,,,,,,,,,,,,,,,,,
134,PT03M50.00S,2026-03-16T23:58:13.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,9,24,2026-03-16T23:58:20Z,1280000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,133.0,,,,,,,,,,,,,,,,,
135,PT03M50.00S,2026-03-16T23:58:18.5Z,1,REGULAR,foul,personal,[],1641869,,,1610612757,9,24,2026-03-16T23:58:37Z,1290000,False,,,0,,M. Smith loose ball personal FOUL (1 PF),"[1641869, 1631200]",1610612751.0,BKN,loose ball,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204058.0,,1.0,0.0,Murray,1631200.0,,
137,PT03M41.00S,2026-03-16T23:58:44.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629680,13.091327201051248,46.81372549019608,1610612757,9,26,2026-03-16T23:58:50Z,1310000,False,16.0,71.0,1,left,M. Thybulle 7' driving floating Jump Shot (2 PTS) (S. Henderson 1 AST),"[1629680, 1630703]",1610612757.0,POR,driving floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,7.24,Made,,,,,2.0,S. Henderson,1630703.0,1.0,,,,,,,,,,
138,PT03M28.00S,2026-03-16T23:58:55.8Z,1,REGULAR,3pt,Jump Shot,[],1630534,68.67608409986859,31.61764705882353,1610612751,9,26,2026-03-17T00:24:14Z,1320000,False,-92.0,242.0,1,right,MISS O. Agbaji 25' pullup 3PT,[1630534],1610612751.0,BKN,pullup,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
139,PT03M28.00S,2026-03-16T23:58:55.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612757,9,26,2026-03-16T23:59:04Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,138.0,,,,,,,,,,,,,,,,,
140,PT03M28.00S,2026-03-16T23:59:01.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630604,,,1610612757,9,26,2026-03-16T23:59:11Z,1340000,False,,,0,,E. Liddell loose ball personal FOUL (1 PF) (Henderson 2 FT),"[1630604, 1630703]",1610612751.0,BKN,loose ball,,,Liddell,E. Liddell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1628485.0,,1.0,0.0,Henderson,1630703.0,,
143,PT03M28.00S,2026-03-16T23:59:25.2Z,1,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,9,27,2026-03-16T23:59:25Z,1360000,False,,,0,,S. Henderson Free Throw 1 of 2 (1 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
144,PT03M28.00S,2026-03-16T23:59:37.5Z,1,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,9,28,2026-03-16T23:59:37Z,1370000,False,,,0,,S. Henderson Free Throw 2 of 2 (2 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
145,PT03M14.00S,2026-03-16T23:59:51.6Z,1,REGULAR,3pt,Jump Shot,[],1630623,96.40275952693824,94.6078431372549,1610612751,9,28,2026-03-17T00:00:01Z,1380000,False,223.0,-19.0,1,right,MISS T. Etienne 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Right Corner 3,24+ Right,22.38,Missed,,,,,,,,,,,,,,,,,,
146,PT03M12.00S,2026-03-16T23:59:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,9,28,2026-03-17T00:00:01Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Right Corner 3,24+ Right,,,145.0,,,,,,,,,,,,,,,,,
147,PT03M12.00S,2026-03-16T23:59:58.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612751,9,28,2026-03-17T00:00:07Z,1400000,False,,,0,,S. Henderson loose ball personal FOUL (1 PF) (Johnson 2 FT),"[1630703, 1643052]",1610612757.0,POR,loose ball,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,,1.0,0.0,Johnson,1643052.0,,
149,PT03M12.00S,2026-03-17T00:00:10.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,9,28,2026-03-17T00:00:10Z,1420000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT03M12.00S,2026-03-17T00:00:13.9Z,1,REGULAR,substitution,out,[],1629680,,,1610612751,9,28,2026-03-17T00:03:03Z,1430000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT03M12.00S,2026-03-17T00:00:13.9Z,1,REGULAR,substitution,out,[],1630166,,,1610612751,9,28,2026-03-17T00:03:03Z,1440000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT03M12.00S,2026-03-17T00:00:13.9Z,1,REGULAR,substitution,in,[],203924,,,1610612751,9,28,2026-03-17T00:03:03Z,1450000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT03M12.00S,2026-03-17T00:00:13.9Z,1,REGULAR,substitution,in,[],1641739,,,1610612751,9,28,2026-03-17T00:03:03Z,1460000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT03M12.00S,2026-03-17T00:03:25.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1643052,,,1610612751,9,28,2026-03-17T00:03:25Z,1470000,False,,,0,,MISS C. Johnson Free Throw 1 of 2,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
155,PT03M12.00S,2026-03-17T00:03:25.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,9,28,2026-03-17T00:03:25Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,,,,
156,PT03M12.00S,2026-03-17T00:03:38.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1643052,,,1610612751,10,28,2026-03-17T00:03:38Z,1490000,False,,,0,,C. Johnson Free Throw 2 of 2 (4 PTS),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
157,PT03M03.00S,2026-03-17T00:03:52.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643052,,,1610612757,10,28,2026-03-17T00:04:00Z,1500000,False,,,0,,C. Johnson personal FOUL (2 PF) (Henderson 2 FT),"[1643052, 1630703]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,204058.0,,2.0,0.0,Henderson,1630703.0,,
159,PT03M03.00S,2026-03-17T00:04:13.4Z,1,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,10,29,2026-03-17T00:04:13Z,1520000,False,,,0,,S. Henderson Free Throw 1 of 2 (3 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
160,PT03M03.00S,2026-03-17T00:04:25.4Z,1,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,10,30,2026-03-17T00:04:25Z,1530000,False,,,0,,S. Henderson Free Throw 2 of 2 (4 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
161,PT02M45.00S,2026-03-17T00:04:46.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630534,93.38042049934296,54.166666666666664,1610612751,12,30,2026-03-17T00:04:55Z,1540000,False,21.0,10.0,1,right,O. Agbaji driving Layup (3 PTS) (C. Johnson 1 AST),"[1630534, 1643052]",1610612751.0,BKN,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,3.0,C. Johnson,1643052.0,1.0,,,,,,,,,,
163,PT02M32.00S,2026-03-17T00:04:58.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,11.12023653088042,53.67647058823529,1610612757,12,30,2026-03-17T00:05:02Z,1560000,False,-18.0,52.0,1,left,MISS J. Grant driving floating Shot,[203924],1610612757.0,POR,driving floating,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,5.52,Missed,,,,,,,,,,,,,,,,,,
164,PT02M30.00S,2026-03-17T00:05:00.5Z,1,REGULAR,rebound,defensive,[],1643052,,,1610612751,12,30,2026-03-17T00:05:02Z,1570000,False,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
165,PT02M22.00S,2026-03-17T00:05:08.8Z,1,REGULAR,3pt,Jump Shot,[],1630623,94.30026281208936,2.696078431372549,1610612751,12,30,2026-03-17T00:05:33Z,1580000,False,-237.0,1.0,1,right,MISS T. Etienne 3PT - blocked,"[1630623, 1641739]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,Camara,1641739.0,,,,,,,,
166,PT02M22.00S,2026-03-17T00:05:08.8Z,1,REGULAR,block,,[],1641739,,,1610612751,12,30,2026-03-17T00:05:15Z,1590000,False,,,0,,T. Camara BLOCK (1 BLK),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
167,PT02M20.00S,2026-03-17T00:05:10.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,12,30,2026-03-17T00:27:07Z,1600000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,165.0,1.0,1.0,0.0,,,,,,,,,,,,,,
168,PT02M13.00S,2026-03-17T00:05:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.229303547963205,48.77450980392157,1610612757,12,32,2026-03-17T00:05:38Z,1610000,False,6.0,25.0,1,left,S. Henderson driving Layup (6 PTS),[1630703],1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,2.56,Made,,,,,6.0,,,,,,,,,,,,,
169,PT02M13.00S,2026-03-17T00:05:25.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641869,,,1610612757,12,32,2026-03-17T00:05:34Z,1620000,False,,,0,,M. Smith shooting personal FOUL (2 PF) (Henderson 1 FT),"[1641869, 1630703]",1610612751.0,BKN,shooting,,,Smith,M. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,,2.0,0.0,Henderson,1630703.0,,
171,PT02M13.00S,2026-03-17T00:05:39.0Z,1,REGULAR,freethrow,1 of 1,[],1630703,,,1610612757,12,32,2026-03-17T00:05:43Z,1640000,False,,,0,,MISS S. Henderson Free Throw 1 of 1,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
172,PT02M09.00S,2026-03-17T00:05:43.0Z,1,REGULAR,rebound,defensive,[],1643052,,,1610612751,12,32,2026-03-17T00:05:43Z,1650000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,,,
173,PT01M56.00S,2026-03-17T00:05:54.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630604,90.75229960578186,45.09803921568628,1610612751,14,32,2026-03-17T00:05:58Z,1660000,False,-25.0,34.0,1,right,E. Liddell driving Layup (2 PTS),[1630604],1610612751.0,BKN,driving,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,4.22,Made,,,,,2.0,,,,,,,,,,,,,
174,PT01M32.00S,2026-03-17T00:06:19.8Z,1,REGULAR,2pt,Jump Shot,[],203924,20.97568988173456,46.81372549019608,1610612757,14,32,2026-03-17T00:06:27Z,1670000,False,16.0,145.0,1,left,MISS J. Grant 14' pullup Shot,[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,8-16 Center,14.56,Missed,,,,,,,,,,,,,,,,,,
175,PT01M30.00S,2026-03-17T00:06:21.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612751,14,32,2026-03-17T00:06:27Z,1680000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Center,,,174.0,,,,,,,,,,,,,,,,,
176,PT01M30.00S,2026-03-17T00:06:27.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631321,,,1610612751,14,32,2026-03-17T00:06:59Z,1690000,False,,,0,,S. Cissoko loose ball personal FOUL (1 PF) (Etienne 2 FT),"[1631321, 1630623]",1610612757.0,POR,loose ball,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,1628485.0,,1.0,0.0,Etienne,1630623.0,,
178,PT01M30.00S,2026-03-17T00:07:05.3Z,1,REGULAR,freethrow,1 of 2,[],1630623,,,1610612751,15,32,2026-03-17T00:07:05Z,1710000,False,,,0,,T. Etienne Free Throw 1 of 2 (1 PTS),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
179,PT01M30.00S,2026-03-17T00:07:25.7Z,1,REGULAR,freethrow,2 of 2,[],1630623,,,1610612751,16,32,2026-03-17T00:07:25Z,1720000,False,,,0,,T. Etienne Free Throw 2 of 2 (2 PTS),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
180,PT01M17.00S,2026-03-17T00:07:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.229303547963205,43.872549019607845,1610612757,16,32,2026-03-17T02:39:34Z,1730000,False,31.0,25.0,1,left,MISS S. Henderson driving finger roll Layup,[1630703],1610612757.0,POR,driving finger roll,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,,,,,,,,,,
181,PT01M14.00S,2026-03-17T00:07:42.8Z,1,REGULAR,rebound,defensive,[],1630604,,,1610612751,16,32,2026-03-17T00:07:45Z,1740000,False,,,0,,E. Liddell REBOUND (Off:0 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Restricted Area,0-8 Center,,,180.0,1.0,1.0,0.0,,,,,,,,,,,,,,
