actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
433,PT04M35.00S,2026-04-01T01:12:28.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630533,82.07950065703022,49.754901960784316,1610612751,58,77,2026-04-01T01:12:34Z,4320000,False,-1.0,116.0,1,right,MISS Z. Williams 11' driving floating Shot,[1630533],1610612751.0,BKN,driving floating,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,11.6,Missed,,,,,,,,,,,,,,,,
434,PT04M32.00S,2026-04-01T01:12:31.4Z,3,REGULAR,rebound,defensive,[],1642883,,,1610612766,58,77,2026-04-01T01:12:34Z,4330000,False,,,0,,S. James REBOUND (Off:0 Def:2),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,433.0,2.0,2.0,0.0,,,,,,,,
435,PT04M22.00S,2026-04-01T01:12:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,6.1268068331143235,46.32352941176471,1610612766,58,79,2026-04-01T01:12:44Z,4340000,False,18.0,5.0,1,left,L. Ball driving finger roll Layup (11 PTS),[1630163],1610612766.0,CHA,driving finger roll,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,1.91,Made,11.0,,,,,,,,,,,,,,,
436,PT04M01.00S,2026-04-01T01:13:02.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,82.9993429697766,45.83333333333333,1610612751,58,79,2026-04-01T01:13:09Z,4350000,False,-21.0,107.0,1,right,MISS B. Saraf 10' driving Layup - blocked,"[1642879, 1628970]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),8-16 Center,,,10.93,Missed,,,,,,,,,,,Bridges,1628970.0,,,,
437,PT04M01.00S,2026-04-01T01:13:02.3Z,3,REGULAR,block,,[],1628970,,,1610612751,58,79,2026-04-01T01:13:04Z,4360000,False,,,0,,M. Bridges BLOCK (1 BLK),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
438,PT03M58.00S,2026-04-01T01:13:05.3Z,3,REGULAR,rebound,defensive,[],1631217,,,1610612766,58,79,2026-04-01T01:13:09Z,4370000,False,,,0,,M. Diabaté REBOUND (Off:5 Def:6),[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,436.0,11.0,6.0,5.0,,,,,,,,
439,PT03M55.00S,2026-04-01T01:13:08.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630163,29.25427069645204,25.735294117647058,1610612766,58,79,2026-04-01T01:13:20Z,4380000,False,121.0,222.0,1,left,MISS L. Ball 25' running pullup 3PT,[1630163],1610612766.0,CHA,running pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,25.34,Missed,,,,,,,,,,,,,,,,
440,PT03M52.00S,2026-04-01T01:13:11.2Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,58,79,2026-04-01T01:13:20Z,4390000,False,,,0,,M. Bridges REBOUND (Off:3 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,439.0,5.0,2.0,3.0,,,,,,,,
441,PT03M41.00S,2026-04-01T01:13:21.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,5.863994743758213,95.83333333333334,1610612766,58,82,2026-04-01T01:16:37Z,4400000,False,-229.0,3.0,1,left,M. Bridges 3PT  (19 PTS) (L. Ball 8 AST),"[1628970, 1630163]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,22.92,Made,19.0,L. Ball,1630163.0,8.0,,,,,,,,,,,,
443,PT03M40.00S,2026-04-01T01:13:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,58,82,2026-04-01T01:13:28Z,4420000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,out,[],1630533,,,1610612751,58,82,2026-04-01T01:16:00Z,4430000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,out,[],1642962,,,1610612751,58,82,2026-04-01T01:16:00Z,4440000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,out,[],1629651,,,1610612751,58,82,2026-04-01T01:16:00Z,4450000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,out,[],1628970,,,1610612751,58,82,2026-04-01T01:16:00Z,4460000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,out,[],1631217,,,1610612751,58,82,2026-04-01T01:16:00Z,4470000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,in,[],1631169,,,1610612751,58,82,2026-04-01T01:16:00Z,4480000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,in,[],1641869,,,1610612751,58,82,2026-04-01T01:16:00Z,4490000,False,,,0,,SUB in: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,in,[],1630623,,,1610612751,58,82,2026-04-01T01:16:00Z,4500000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,in,[],1629632,,,1610612751,58,82,2026-04-01T01:16:00Z,4510000,False,,,0,,SUB in: C. White,[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M40.00S,2026-04-01T01:13:33.1Z,3,REGULAR,substitution,in,[],1641750,,,1610612751,58,82,2026-04-01T01:16:00Z,4520000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT03M16.00S,2026-04-01T01:16:53.4Z,3,REGULAR,turnover,backcourt,[],1642879,,,1610612751,58,82,2026-04-01T01:17:10Z,4530000,False,,,0,,B. Saraf backcourt TURNOVER (2 TO),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,202056.0,2.0,,,,,,,,,,,,,,,,,,
455,PT03M02.00S,2026-04-01T01:17:22.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630163,27.414586070959263,79.90196078431373,1610612766,58,85,2026-04-01T01:17:27Z,4540000,False,-150.0,205.0,1,left,L. Ball 25' 3PT  (14 PTS) (B. Miller 3 AST),"[1630163, 1641706]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,25.39,Made,14.0,B. Miller,1641706.0,3.0,,,,,,,,,,,,
457,PT02M50.00S,2026-04-01T01:17:34.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631169,84.57621550591328,42.8921568627451,1610612751,58,85,2026-04-01T01:17:38Z,4560000,False,-36.0,92.0,1,right,MISS J. Minott 9' driving floating Shot,[1631169],1610612751.0,BKN,driving floating,,,Minott,J. Minott,,,,,In The Paint (Non-RA),8-16 Center,,,9.91,Missed,,,,,,,,,,,,,,,,
458,PT02M47.00S,2026-04-01T01:17:37.5Z,3,REGULAR,rebound,defensive,[],1642883,,,1610612766,58,85,2026-04-01T01:17:38Z,4570000,False,,,0,,S. James REBOUND (Off:0 Def:3),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,457.0,3.0,3.0,0.0,,,,,,,,
459,PT02M39.00S,2026-04-01T01:17:46.1Z,3,REGULAR,turnover,bad pass,[],1630163,,,1610612766,58,85,2026-04-01T01:17:54Z,4580000,False,,,0,,L. Ball bad pass TURNOVER (3 TO),"[1630163, 1631169]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,3.0,,,,,,,,,,,Minott,1631169.0,,,,,,
460,PT02M39.00S,2026-04-01T01:17:46.1Z,3,REGULAR,steal,,[],1631169,,,1610612751,58,85,2026-04-01T01:17:47Z,4590000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
461,PT02M28.00S,2026-04-01T01:17:56.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630623,94.43166885676742,96.32352941176471,1610612751,61,85,2026-04-01T01:18:09Z,4600000,False,232.0,0.0,1,right,T. Etienne 3PT  (3 PTS) (M. Smith 2 AST),"[1630623, 1641869]",1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Right Corner 3,24+ Right,,,23.16,Made,3.0,M. Smith,1641869.0,2.0,,,,,,,,,,,,
463,PT02M10.00S,2026-04-01T01:18:24.9Z,3,REGULAR,turnover,bad pass,[],1629632,,,1610612766,61,85,2026-04-01T01:18:31Z,4620000,False,,,0,,C. White bad pass TURNOVER (2 TO),"[1629632, 1630623]",1610612766.0,CHA,,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,,2.0,,,,,,,,,,,Etienne,1630623.0,,,,,,
464,PT02M10.00S,2026-04-01T01:18:24.9Z,3,REGULAR,steal,,[],1630623,,,1610612751,61,85,2026-04-01T01:18:27Z,4630000,False,,,0,,T. Etienne STEAL (2 STL),[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
465,PT02M10.00S,2026-04-01T01:18:28.5Z,3,REGULAR,foul,personal,[],1641750,,,1610612751,61,85,2026-04-01T01:18:35Z,4640000,False,,,0,,R. Kalkbrenner personal FOUL (1 PF),"[1641750, 1630623]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,,,,,,,,,1.0,0.0,Etienne,1630623.0
467,PT02M10.00S,2026-04-01T01:18:34.0Z,3,REGULAR,substitution,out,[],1641706,,,1610612751,61,85,2026-04-01T01:18:37Z,4660000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M10.00S,2026-04-01T01:18:34.0Z,3,REGULAR,substitution,in,[],1642851,,,1610612751,61,85,2026-04-01T01:18:37Z,4670000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT01M59.00S,2026-04-01T01:18:59.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1643052,70.12155059132719,74.01960784313727,1610612751,61,85,2026-04-01T01:19:03Z,4680000,False,120.0,228.0,1,right,MISS C. Johnson 25' 3PT,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,,,25.81,Missed,,,,,,,,,,,,,,,,
470,PT01M56.00S,2026-04-01T01:19:02.7Z,3,REGULAR,rebound,defensive,[],1630163,,,1610612766,61,85,2026-04-01T01:19:03Z,4690000,False,,,0,,L. Ball REBOUND (Off:0 Def:7),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,469.0,7.0,7.0,0.0,,,,,,,,
471,PT01M41.00S,2026-04-01T01:19:18.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642851,5.995400788436268,49.01960784313725,1610612766,61,87,2026-04-01T01:19:23Z,4700000,False,5.0,4.0,1,left,K. Knueppel driving DUNK (8 PTS) (L. Ball 9 AST),"[1642851, 1630163]",1610612766.0,CHA,driving,,,Knueppel,K. Knueppel,,,,,Restricted Area,0-8 Center,,,0.63,Made,8.0,L. Ball,1630163.0,9.0,,,,,,,,,,,,
473,PT01M29.00S,2026-04-01T01:19:30.9Z,3,REGULAR,3pt,Jump Shot,[],1641869,74.32654402102497,14.215686274509803,1610612751,61,87,2026-04-01T01:19:35Z,4720000,False,-179.0,189.0,1,right,MISS M. Smith 26' 3PT,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Above the Break 3,24+ Left Center,,,26.01,Missed,,,,,,,,,,,,,,,,
474,PT01M25.00S,2026-04-01T01:19:34.9Z,3,REGULAR,rebound,defensive,[],1641750,,,1610612766,61,87,2026-04-01T01:19:35Z,4730000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:1),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,,,,,,,473.0,2.0,1.0,1.0,,,,,,,,
475,PT01M21.00S,2026-04-01T01:19:40.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643052,,,1610612766,61,87,2026-04-01T01:19:54Z,4740000,False,,,0,,C. Johnson shooting personal FOUL (4 PF) (White 2 FT),"[1643052, 1629632]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,,4.0,0.0,White,1629632.0
477,PT01M21.00S,2026-04-01T01:20:06.7Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612766,61,88,2026-04-01T01:20:57Z,4760000,False,,,0,,C. White Free Throw 1 of 2 (3 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
478,PT01M21.00S,2026-04-01T01:20:06.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612766,61,89,2026-04-01T01:20:57Z,4770000,False,,,0,,C. White Free Throw 2 of 2 (4 PTS),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
479,PT01M13.00S,2026-04-01T01:20:34.8Z,3,REGULAR,3pt,Jump Shot,[],1630623,67.49342969776609,33.57843137254902,1610612751,61,89,2026-04-01T01:20:40Z,4780000,False,-82.0,253.0,1,right,MISS T. Etienne 26' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Center,,,26.61,Missed,,,,,,,,,,,,,,,,
480,PT01M08.00S,2026-04-01T01:20:39.8Z,3,REGULAR,rebound,defensive,[],1642883,,,1610612766,61,89,2026-04-01T01:20:40Z,4790000,False,,,0,,S. James REBOUND (Off:0 Def:4),[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Center,,,,,,,,,479.0,4.0,4.0,0.0,,,,,,,,
481,PT00M51.60S,2026-04-01T01:21:00.9Z,3,REGULAR,foul,offensive,[],1629632,,,1610612766,61,89,2026-04-01T01:22:05Z,4800000,False,,,0,,C. White offensive FOUL (2 PF),"[1629632, 1643052]",1610612766.0,CHA,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,201246.0,,,,,,,,,,,,,,,,2.0,0.0,Johnson,1643052.0
483,PT00M51.60S,2026-04-01T01:21:00.9Z,3,REGULAR,turnover,offensive foul,[],1629632,,,1610612766,61,89,2026-04-01T01:21:00Z,4820000,False,,,0,,C. White offensive foul TURNOVER (3 TO),[1629632],1610612766.0,CHA,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,201246.0,3.0,,,,,,,,,,,,,,,,,,
484,PT00M42.90S,2026-04-01T01:21:27.9Z,3,REGULAR,foul,personal,[],1630163,,,1610612751,61,89,2026-04-01T01:21:40Z,4830000,False,,,0,,L. Ball personal FOUL (3 PF),"[1630163, 1642879]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,202056.0,,,,,,,,,,,,,,,,3.0,0.0,Saraf,1642879.0
486,PT00M34.20S,2026-04-01T01:21:50.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642879,93.24901445466492,53.431372549019606,1610612751,63,89,2026-04-01T01:22:02Z,4850000,False,17.0,11.0,1,right,B. Saraf driving floating bank Jump Shot (7 PTS),[1642879],1610612751.0,BKN,driving floating bank,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,2.04,Made,7.0,,,,,,,,,,,,,,,
487,PT00M10.20S,2026-04-01T01:22:18.7Z,3,REGULAR,3pt,Jump Shot,[],1629632,13.66622864651774,96.34650735294117,1610612766,63,89,2026-04-01T01:23:41Z,4860000,False,-232.0,76.0,1,left,MISS C. White 24' step back 3PT - blocked,"[1629632, 1643052]",1610612766.0,CHA,step back,,,White,C. White,,,,,Left Corner 3,24+ Left,,,24.38,Missed,,,,,,,,,,,Johnson,1643052.0,,,,
488,PT00M10.20S,2026-04-01T01:22:18.7Z,3,REGULAR,block,,[],1643052,,,1610612766,63,89,2026-04-01T01:22:21Z,4870000,False,,,0,,C. Johnson BLOCK (1 BLK),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
489,PT00M10.20S,2026-04-01T01:22:18.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612766,63,89,2026-04-01T01:22:24Z,4880000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,487.0,,,,,,,,,,,
490,PT00M10.20S,2026-04-01T01:22:23.5Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612766,63,89,2026-04-01T01:22:31Z,4890000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,201246.0,,,,,,,,,,,,,,,,,,,
491,PT00M01.50S,2026-04-01T01:22:49.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631169,72.48685939553219,15.196078431372548,1610612751,63,89,2026-04-01T01:22:56Z,4900000,False,-174.0,206.0,1,right,MISS J. Minott 26' 3PT,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,26.97,Missed,,,,,,,,,,,,,,,,
492,PT00M01.50S,2026-04-01T01:22:49.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,63,89,2026-04-01T01:27:14Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,491.0,,,,,,,,,,,
493,PT00M00.00S,2026-04-01T01:22:54.5Z,3,REGULAR,period,end,[],0,,,1610612751,63,89,2026-04-01T01:27:14Z,4920000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2026-04-01T01:23:00.7Z,4,REGULAR,substitution,out,['startperiod'],1630163,,,1610612751,63,89,2026-04-01T01:27:14Z,4930000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-04-01T01:23:00.7Z,4,REGULAR,substitution,out,['startperiod'],1642883,,,1610612751,63,89,2026-04-01T01:27:14Z,4940000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-04-01T01:23:00.7Z,4,REGULAR,substitution,out,['startperiod'],1641750,,,1610612751,63,89,2026-04-01T01:27:14Z,4950000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-04-01T01:23:00.7Z,4,REGULAR,substitution,in,['startperiod'],1631217,,,1610612751,63,89,2026-04-01T01:27:14Z,4960000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-04-01T01:23:00.7Z,4,REGULAR,substitution,in,['startperiod'],1629684,,,1610612751,63,89,2026-04-01T01:27:14Z,4970000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-04-01T01:23:00.7Z,4,REGULAR,substitution,in,['startperiod'],1630182,,,1610612751,63,89,2026-04-01T01:27:14Z,4980000,False,,,0,,SUB in: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-04-01T01:25:42.4Z,4,REGULAR,period,start,[],0,,,1610612751,63,89,2026-04-01T01:25:42Z,4990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M37.00S,2026-04-01T01:26:08.0Z,4,REGULAR,turnover,traveling,[],1642879,,,1610612751,63,89,2026-04-01T01:26:22Z,5000000,False,,,0,,B. Saraf traveling TURNOVER (3 TO),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,201246.0,3.0,,,,,,,,,,,,,,,,,,
502,PT11M20.00S,2026-04-01T01:26:50.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630182,17.16491458607096,97.54901960784314,1610612766,63,89,2026-04-01T01:27:23Z,5010000,False,-238.0,109.0,1,left,MISS J. Green 26' 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,,,26.15,Missed,,,,,,,,,,,,,,,,
503,PT11M17.00S,2026-04-01T01:26:53.3Z,4,REGULAR,rebound,defensive,[],1642879,,,1610612751,63,89,2026-04-01T01:27:23Z,5020000,False,,,0,,B. Saraf REBOUND (Off:1 Def:1),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Left Center,,,,,,,,,502.0,2.0,1.0,1.0,,,,,,,,
504,PT11M12.00S,2026-04-01T01:26:54.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631169,92.11563731931669,52.71139705882353,1610612751,65,89,2026-04-01T01:27:55Z,5030000,False,14.0,22.0,1,right,J. Minott running Layup (10 PTS),[1631169],1610612751.0,BKN,running,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,2.55,Made,10.0,,,,,,,,,,,,,,,
505,PT10M58.00S,2026-04-01T01:27:04.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,10.200394218134035,2.2058823529411766,1610612766,65,92,2026-04-01T01:27:08Z,5040000,False,239.0,43.0,1,left,G. Williams 24' 3PT  (10 PTS) (C. White 4 AST),"[1629684, 1629632]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Right Corner 3,24+ Right,,,24.29,Made,10.0,C. White,1629632.0,4.0,,,,,,,,,,,,
507,PT10M48.00S,2026-04-01T01:27:13.7Z,4,REGULAR,3pt,Jump Shot,[],1641869,67.62483574244416,71.07843137254902,1610612751,65,92,2026-04-01T01:28:33Z,5060000,False,105.0,252.0,1,right,MISS M. Smith 27' pullup 3PT,[1641869],1610612751.0,BKN,pullup,,,Smith,M. Smith,,,,,Above the Break 3,24+ Right Center,,,27.3,Missed,,,,,,,,,,,,,,,,
508,PT10M45.00S,2026-04-01T01:27:16.7Z,4,REGULAR,rebound,defensive,[],1629684,,,1610612766,65,92,2026-04-01T01:27:20Z,5070000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,507.0,1.0,1.0,0.0,,,,,,,,
509,PT10M40.00S,2026-04-01T01:27:28.2Z,4,REGULAR,foul,personal,['2freethrow'],1631169,,,1610612766,65,92,2026-04-01T01:28:42Z,5080000,False,,,0,,J. Minott flagrant-type-1 personal FOUL (1 PF) (White 2 FT),"[1631169, 1629632]",1610612751.0,BKN,flagrant-type-1,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,,,,,1.0,0.0,White,1629632.0
523,PT10M40.00S,2026-04-01T01:27:41.7Z,4,REGULAR,substitution,out,[],1642879,,,1610612766,65,92,2026-04-01T01:30:46Z,5095000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M40.00S,2026-04-01T01:27:41.7Z,4,REGULAR,substitution,in,[],1642849,,,1610612766,65,92,2026-04-01T01:30:46Z,5097500,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT10M40.00S,2026-04-01T01:29:11.9Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612766,65,93,2026-04-01T01:29:39Z,5110000,False,,,0,,C. White flagrant Free Throw 1 of 2 (5 PTS),[1629632],1610612766.0,CHA,flagrant,,,White,C. White,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
513,PT10M40.00S,2026-04-01T01:29:11.9Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612766,65,94,2026-04-01T01:29:39Z,5120000,False,,,0,,C. White flagrant Free Throw 2 of 2 (6 PTS),[1629632],1610612766.0,CHA,flagrant,,,White,C. White,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
514,PT10M30.00S,2026-04-01T01:29:53.5Z,4,REGULAR,3pt,Jump Shot,[],1642851,33.459264126149804,49.754901960784316,1610612766,65,94,2026-04-01T01:30:03Z,5130000,False,1.0,262.0,1,left,MISS K. Knueppel 26' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,,,26.2,Missed,,,,,,,,,,,,,,,,
